Date,PPH
2020-11-23,57.8339729309082
2020-11-24,58.01285171508789
2020-11-25,57.9681282043457
2020-11-27,58.45112609863281
2020-11-30,58.17386245727539
2020-12-01,58.424293518066406
2020-12-02,58.73734664916992
2020-12-03,58.692630767822266
2020-12-04,59.43499755859375
2020-12-07,59.068302154541016
2020-12-08,59.84645080566406
2020-12-09,59.76594161987305
2020-12-10,59.730167388916016
2020-12-11,59.22928237915039
2020-12-14,58.3974609375
2020-12-15,59.256134033203125
2020-12-16,59.29189682006836
2020-12-17,59.640724182128906
2020-12-18,59.58706283569336
2020-12-21,58.764190673828125
2020-12-22,58.49583435058594
2020-12-23,58.522674560546875
2020-12-24,58.59423828125
2020-12-28,58.79994583129883
2020-12-29,59.04782485961914
2020-12-30,59.29928207397461
2020-12-31,59.69443130493164
2021-01-04,59.631561279296875
2021-01-05,59.99977493286133
2021-01-06,60.592498779296875
2021-01-07,61.086448669433594
2021-01-08,61.31993103027344
2021-01-11,62.110233306884766
2021-01-12,61.94857406616211
2021-01-13,62.128196716308594
2021-01-14,62.307804107666016
2021-01-15,62.61314392089844
2021-01-19,63.38548278808594
2021-01-20,63.160980224609375
2021-01-21,62.82868576049805
2021-01-22,63.44834899902344
2021-01-25,63.81652069091797
2021-01-26,63.62795639038086
2021-01-27,61.78693771362305
2021-01-28,62.27188491821289
2021-01-29,61.19419479370117
2021-02-01,61.64323806762695
2021-02-02,61.66120529174805
2021-02-03,61.876739501953125
2021-02-04,62.20003890991211
2021-02-05,62.182071685791016
2021-02-08,62.52333450317383
2021-02-09,62.774803161621094
2021-02-10,62.532310485839844
2021-02-11,62.60416793823242
2021-02-12,63.16996765136719
2021-02-16,62.84663391113281
2021-02-17,63.143001556396484
2021-02-18,62.442508697509766
2021-02-19,62.047367095947266
2021-02-22,61.4815788269043
2021-02-23,61.11336898803711
2021-02-24,61.84979248046875
2021-02-25,61.05950164794922
2021-02-26,60.646385192871094
2021-03-01,61.05049133300781
2021-03-02,60.924781799316406
2021-03-03,60.36798095703125
2021-03-04,59.32622528076172
2021-03-05,60.29613494873047
2021-03-08,60.50269317626953
2021-03-09,61.01457977294922
2021-03-10,61.60731887817383
2021-03-11,61.58036804199219
2021-03-12,61.83182144165039
2021-03-15,62.325767517089844
2021-03-16,62.37965393066406
2021-03-17,62.61314392089844
2021-03-18,62.02041244506836
2021-03-19,62.31678009033203
2021-03-22,62.80173110961914
2021-03-23,61.40974426269531
2021-03-24,61.032562255859375
2021-03-25,61.38278579711914
2021-03-26,62.11920928955078
2021-03-29,62.26290512084961
2021-03-30,61.876739501953125
2021-03-31,61.9844970703125
2021-04-01,61.93035888671875
2021-04-05,61.99352264404297
2021-04-06,61.44291687011719
2021-04-07,61.26237487792969
2021-04-08,61.226280212402344
2021-04-09,61.713706970214844
2021-04-12,61.515140533447266
2021-04-13,61.34363555908203
2021-04-14,61.57831573486328
2021-04-15,62.25529479980469
2021-04-16,62.74272537231445
2021-04-19,62.65245819091797
2021-04-20,62.86907958984375
2021-04-21,63.600250244140625
2021-04-22,63.07670593261719
2021-04-23,63.275264739990234
2021-04-26,63.365543365478516
2021-04-27,62.86907958984375
2021-04-28,63.05865478515625
2021-04-29,63.067657470703125
2021-04-30,62.75173568725586
2021-05-03,63.65436553955078
2021-05-04,62.93227767944336
2021-05-05,63.194053649902344
2021-05-06,63.04961395263672
2021-05-07,64.06959533691406
2021-05-10,64.39454650878906
2021-05-11,63.88907241821289
2021-05-12,64.05155944824219
2021-05-13,64.77366638183594
2021-05-14,65.12570190429688
2021-05-17,65.46869659423828
2021-05-18,65.32428741455078
2021-05-19,65.14373779296875
2021-05-20,66.10055541992188
2021-05-21,66.06443786621094
2021-05-24,65.9019775390625
2021-05-25,65.33331298828125
2021-05-26,65.41454315185547
2021-05-27,64.99030303955078
2021-05-28,65.12570190429688
2021-06-01,64.64730072021484
2021-06-02,64.5750732421875
2021-06-03,64.9090805053711
2021-06-04,64.97224426269531
2021-06-07,65.41454315185547
2021-06-08,65.17081451416016
2021-06-09,66.1727523803711
2021-06-10,67.671142578125
2021-06-11,67.21080780029297
2021-06-14,67.16567993164062
2021-06-15,67.12054443359375
2021-06-16,66.64213562011719
2021-06-17,66.4796371459961
2021-06-18,65.47772216796875
2021-06-21,65.95612335205078
2021-06-22,65.78463745117188
2021-06-23,65.40552520751953
2021-06-24,65.99224853515625
2021-06-25,66.30818176269531
2021-06-28,66.2540054321289
2021-06-29,66.13664245605469
2021-06-30,65.94709014892578
2021-07-01,66.59593963623047
2021-07-02,66.84967041015625
2021-07-06,66.39656066894531
2021-07-07,66.50531768798828
2021-07-08,66.1700210571289
2021-07-09,66.68656158447266
2021-07-12,66.9130859375
2021-07-13,66.61405944824219
2021-07-14,66.6321792602539
2021-07-15,65.9525375366211
2021-07-16,65.96160125732422
2021-07-19,65.4178695678711
2021-07-20,66.27877807617188
2021-07-21,66.73185729980469
2021-07-22,66.89498138427734
2021-07-23,67.45682525634766
2021-07-26,66.9493408203125
2021-07-27,67.1849594116211
2021-07-28,68.2270736694336
2021-07-29,68.14552307128906
2021-07-30,67.83740997314453
2021-08-02,68.1002197265625
2021-08-03,68.57142639160156
2021-08-04,68.15457916259766
2021-08-05,68.36300659179688
2021-08-06,67.93709564208984
2021-08-09,67.92803192138672
2021-08-10,67.96427154541016
2021-08-11,67.5746078491211
2021-08-12,68.35395812988281
2021-08-13,68.87956237792969
2021-08-16,69.35982513427734
2021-08-17,69.97602081298828
2021-08-18,69.14231872558594
2021-08-19,69.2510757446289
2021-08-20,69.48668670654297
2021-08-23,69.8038558959961
2021-08-24,69.22389221191406
2021-08-25,69.16044616699219
2021-08-26,68.77985382080078
2021-08-27,68.7889175415039
2021-08-30,68.9520263671875
2021-08-31,68.90672302246094
2021-09-01,68.83423614501953
2021-09-02,69.76760864257812
2021-09-03,69.67698669433594
2021-09-07,69.06075286865234
2021-09-08,68.81610870361328
2021-09-09,67.66524505615234
2021-09-10,67.1034164428711
2021-09-13,67.12151336669922
2021-09-14,66.71372985839844
2021-09-15,66.9040298461914
2021-09-16,66.79529571533203
2021-09-17,66.35126495361328
2021-09-20,65.82565307617188
2021-09-21,66.1700210571289
2021-09-22,66.07941436767578
2021-09-23,66.87686157226562
2021-09-24,66.67748260498047
2021-09-27,66.36940002441406
2021-09-28,65.65349578857422
2021-09-29,66.4509506225586
2021-09-30,65.9887924194336
2021-10-01,66.28469848632812
2021-10-04,65.97512817382812
2021-10-05,66.06617736816406
2021-10-06,65.64734649658203
2021-10-07,66.38485717773438
2021-10-08,66.28469848632812
2021-10-11,66.14812469482422
2021-10-12,65.5380859375
2021-10-13,65.64734649658203
2021-10-14,66.00244140625
2021-10-15,66.41217803955078
2021-10-18,65.9205093383789
2021-10-19,66.8218994140625
2021-10-20,67.55030059814453
2021-10-21,67.57762145996094
2021-10-22,67.91450500488281
2021-10-25,67.85989379882812
2021-10-26,67.79615020751953
2021-10-27,66.8401107788086
2021-10-28,67.69599151611328
2021-10-29,68.42439270019531
2021-11-01,68.87963104248047
2021-11-02,69.45326232910156
2021-11-03,69.963134765625
2021-11-04,69.68999481201172
2021-11-05,69.38040161132812
2021-11-08,69.56253051757812
2021-11-09,69.38949584960938
2021-11-10,69.51699829101562
2021-11-11,69.48967742919922
2021-11-12,69.21653747558594
2021-11-15,68.96158599853516
2021-11-16,68.77039337158203
2021-11-17,68.74305725097656
2021-11-18,68.3697509765625
2021-11-19,67.74150848388672
2021-11-22,67.52299499511719
2021-11-23,67.82344818115234
2021-11-24,67.48656463623047
2021-11-26,66.8492202758789
2021-11-29,66.23917388916016
2021-11-30,65.03730773925781
2021-12-01,64.97357177734375
2021-12-02,65.07373046875
2021-12-03,65.06465148925781
2021-12-06,65.61092376708984
2021-12-07,66.02974700927734
2021-12-08,66.58515167236328
2021-12-09,66.33931732177734
2021-12-10,66.46680450439453
2021-12-13,66.98577880859375
2021-12-14,66.92204284667969
2021-12-15,68.46080780029297
2021-12-16,69.35311126708984
2021-12-17,68.52455139160156
2021-12-20,68.35154724121094
2021-12-21,68.93426513671875
2021-12-22,69.51699829101562
2021-12-23,69.87208557128906
2021-12-27,70.57317352294922
2021-12-28,70.4548110961914
2021-12-29,70.60921478271484
2021-12-30,70.49044799804688
2021-12-31,70.31683349609375
2022-01-03,70.22547912597656
2022-01-04,69.6133041381836
2022-01-05,69.24783325195312
2022-01-06,69.15647888183594
2022-01-07,69.86000061035156
2022-01-10,71.02037048339844
2022-01-11,71.36758422851562
2022-01-12,70.99295043945312
2022-01-13,70.21634674072266
2022-01-14,70.38994598388672
2022-01-18,69.96965789794922
2022-01-19,69.29351806640625
2022-01-20,68.99201202392578
2022-01-21,68.2793197631836
2022-01-24,67.64888763427734
2022-01-25,67.7676773071289
2022-01-26,67.36565399169922
2022-01-27,68.1697006225586
2022-01-28,68.97373962402344
2022-01-31,69.30265045166016
2022-02-01,69.75949096679688
2022-02-02,70.22547912597656
2022-02-03,69.54022216796875
2022-02-04,69.22956848144531
2022-02-07,69.8143081665039
2022-02-08,69.8143081665039
2022-02-09,70.73714447021484
2022-02-10,70.01531219482422
2022-02-11,69.35749053955078
2022-02-14,69.00115203857422
2022-02-15,70.17979431152344
2022-02-16,70.49958801269531
2022-02-17,69.70467376708984
2022-02-18,69.28439331054688
2022-02-22,68.7361831665039
2022-02-23,68.38898468017578
2022-02-24,68.1057357788086
2022-02-25,70.28943634033203
2022-02-28,69.17473602294922
2022-03-01,68.58997344970703
2022-03-02,69.71382141113281
2022-03-03,69.5859146118164
2022-03-04,69.13819885253906
2022-03-07,68.04178619384766
2022-03-08,67.48442840576172
2022-03-09,68.98287200927734
2022-03-10,69.08336639404297
2022-03-11,68.68135833740234
2022-03-14,68.62654876708984
2022-03-15,69.69552612304688
2022-03-16,70.59095001220703
2022-03-17,71.84269714355469
2022-03-18,72.25385284423828
2022-03-21,72.09851837158203
2022-03-22,72.18074798583984
2022-03-23,71.85182189941406
2022-03-24,72.40003204345703
2022-03-25,72.6375961303711
2022-03-28,72.5736312866211
2022-03-29,73.15837860107422
2022-03-30,73.46904754638672
2022-03-31,72.87515258789062
2022-04-01,73.52105712890625
2022-04-04,73.57618713378906
2022-04-05,73.83342742919922
2022-04-06,75.13810729980469
2022-04-07,76.6633071899414
2022-04-08,77.14105987548828
2022-04-11,76.03851318359375
2022-04-12,75.04622650146484
2022-04-13,75.34024047851562
2022-04-14,75.11973571777344
2022-04-18,74.06314086914062
2022-04-19,74.10909271240234
2022-04-20,74.37552642822266
2022-04-21,73.4107894897461
2022-04-22,71.8764419555664
2022-04-25,72.50120544433594
2022-04-26,71.43541717529297
2022-04-27,71.90399169921875
2022-04-28,72.68496704101562
2022-04-29,71.25166320800781
2022-05-02,70.7555160522461
2022-05-03,71.3802719116211
2022-05-04,72.11531066894531
2022-05-05,70.69120025634766
2022-05-06,70.84740447998047
2022-05-09,69.07413482666016
2022-05-10,69.26708221435547
2022-05-11,68.5504379272461
2022-05-12,69.3038330078125
2022-05-13,70.09398651123047
2022-05-16,70.93925476074219
2022-05-17,72.12450408935547
2022-05-18,70.4339370727539
2022-05-19,70.67282104492188
2022-05-20,71.8764419555664
2022-05-23,72.1612548828125
2022-05-24,72.31743621826172
2022-05-25,72.75845336914062
2022-05-26,73.22704315185547
2022-05-27,73.65886688232422
2022-05-31,72.79521942138672
2022-06-01,72.12450408935547
2022-06-02,72.52876281738281
2022-06-03,71.92237091064453
2022-06-06,71.80291748046875
2022-06-07,72.96978759765625
2022-06-08,72.19801330566406
2022-06-09,70.6544418334961
2022-06-10,69.58865356445312
2022-06-13,67.51221466064453
2022-06-14,66.97013854980469
2022-06-15,67.52140045166016
2022-06-16,66.7496109008789
2022-06-17,67.04363250732422
2022-06-21,68.19210815429688
2022-06-22,68.9638671875
2022-06-23,69.90104675292969
2022-06-24,71.76618194580078
2022-06-27,72.17045593261719
2022-06-28,70.72793579101562
2022-06-29,71.32514953613281
2022-06-30,70.59931182861328
2022-07-01,71.2169189453125
2022-07-05,70.88506317138672
2022-07-06,70.89429473876953
2022-07-07,71.20770263671875
2022-07-08,71.1063003540039
2022-07-11,70.63619232177734
2022-07-12,70.06468963623047
2022-07-13,69.5945816040039
2022-07-14,69.18898010253906
2022-07-15,70.45182800292969
2022-07-18,69.39179229736328
2022-07-19,70.73758697509766
2022-07-20,69.69598388671875
2022-07-21,70.17530059814453
2022-07-22,69.91719818115234
2022-07-25,70.51636505126953
2022-07-26,70.9127197265625
2022-07-27,71.88059997558594
2022-07-28,71.33674621582031
2022-07-29,70.88506317138672
2022-08-01,70.36885833740234
2022-08-02,69.9264144897461
2022-08-03,69.19820404052734
2022-08-04,69.17977142333984
2022-08-05,69.5761489868164
2022-08-08,70.01859283447266
2022-08-09,70.05547332763672
2022-08-10,70.40573120117188
2022-08-11,69.8987808227539
2022-08-12,70.70069885253906
2022-08-15,70.55323791503906
2022-08-16,70.55323791503906
2022-08-17,69.54850006103516
2022-08-18,69.10602569580078
2022-08-19,69.36412811279297
2022-08-22,68.67279052734375
2022-08-23,68.02754974365234
2022-08-24,68.16582489013672
2022-08-25,68.55296325683594
2022-08-26,67.12419128417969
2022-08-29,66.15632629394531
2022-08-30,65.40047454833984
2022-08-31,65.20689392089844
2022-09-01,65.54795837402344
2022-09-02,64.79209899902344
2022-09-06,64.7091293334961
2022-09-07,65.48342895507812
2022-09-08,65.82450103759766
2022-09-09,66.88453674316406
2022-09-12,67.48369598388672
2022-09-13,65.26219940185547
2022-09-14,65.1884536743164
2022-09-15,65.17001342773438
2022-09-16,65.04098510742188
2022-09-19,64.61695098876953
2022-09-20,63.8057975769043
2022-09-21,62.84712219238281
2022-09-22,63.31724166870117
2022-09-23,62.441551208496094
2022-09-26,61.750205993652344
2022-09-27,61.510555267333984
2022-09-28,63.01305389404297
2022-09-29,62.598243713378906
2022-09-30,61.980655670166016
2022-10-03,62.90614318847656
2022-10-04,64.58129119873047
2022-10-05,64.51652526855469
2022-10-06,63.5169792175293
2022-10-07,62.73029708862305
2022-10-10,62.29531478881836
2022-10-11,62.94317626953125
2022-10-12,62.66551208496094
2022-10-13,63.68357849121094
2022-10-14,63.19305419921875
2022-10-17,64.1370849609375
2022-10-18,64.51652526855469
2022-10-19,63.424415588378906
2022-10-20,63.128257751464844
2022-10-21,64.56278991699219
2022-10-24,65.4512710571289
2022-10-25,66.08061218261719
2022-10-26,66.88581085205078
2022-10-27,66.69143676757812
2022-10-28,67.69097900390625
2022-10-31,67.4225845336914
2022-11-01,67.08016204833984
2022-11-02,66.55261993408203
2022-11-03,66.24720764160156
2022-11-04,66.62665557861328
2022-11-07,67.46885681152344
2022-11-08,67.4225845336914
2022-11-09,66.98758697509766
2022-11-10,68.4684066772461
2022-11-11,67.28374481201172
2022-11-14,68.04265594482422
2022-11-15,67.79278564453125
2022-11-16,67.80204772949219
2022-11-17,67.8575668334961
2022-11-18,68.61649322509766
2022-11-21,69.02371215820312
2022-11-22,69.76408386230469
2022-11-23,69.75483703613281
2022-11-25,70.31941223144531
2022-11-28,70.2916488647461
2022-11-29,70.31013488769531
2022-11-30,71.29116821289062
2022-12-01,72.07785034179688
2022-12-02,72.2166748046875
2022-12-05,71.85572814941406
2022-12-06,72.0685806274414
2022-12-07,71.84646606445312
2022-12-08,72.39251708984375
2022-12-09,71.78168487548828
2022-12-12,72.2074203491211
2022-12-13,72.8645248413086
2022-12-14,73.35503387451172
2022-12-15,72.29071044921875
2022-12-16,71.2078857421875
2022-12-19,71.13385772705078
2022-12-20,71.17084503173828
2022-12-21,71.966796875
2022-12-22,72.0130615234375
2022-12-23,72.43878173828125
2022-12-27,72.19815826416016
2022-12-28,71.65970611572266
2022-12-29,72.5045166015625
2022-12-30,72.1703109741211
2023-01-03,72.73661041259766
2023-01-04,73.15437316894531
2023-01-05,72.60664367675781
2023-01-06,73.92491149902344
2023-01-09,72.82943725585938
2023-01-10,72.95940399169922
2023-01-11,73.08939361572266
2023-01-12,73.31217956542969
2023-01-13,73.8042221069336
2023-01-17,73.65567779541016
2023-01-18,72.8665771484375
2023-01-19,73.05224609375
2023-01-20,73.06153869628906
2023-01-23,72.94085693359375
2023-01-24,72.37454223632812
2023-01-25,72.71804809570312
2023-01-26,72.67162322998047
2023-01-27,72.42095947265625
2023-01-30,71.99392700195312
2023-01-31,72.72731018066406
2023-02-01,72.41167449951172
2023-02-02,71.85467529296875
2023-02-03,71.83610534667969
2023-02-06,71.90108489990234
2023-02-07,72.7087631225586
2023-02-08,72.33740234375
2023-02-09,72.0867691040039
2023-02-10,72.51378631591797
2023-02-13,73.10796356201172
2023-02-14,73.04296112060547
2023-02-15,72.65306091308594
2023-02-16,71.74327850341797
2023-02-17,72.56950378417969
2023-02-21,72.13317108154297
2023-02-22,71.89181518554688
2023-02-23,72.07747650146484
2023-02-24,71.18624877929688
2023-02-27,70.86134338378906
2023-02-28,70.23003387451172
2023-03-01,70.40644073486328
2023-03-02,70.40644073486328
2023-03-03,70.98200988769531
2023-03-06,70.78705596923828
2023-03-07,69.756591796875
2023-03-08,69.46878814697266
2023-03-09,68.93962860107422
2023-03-10,68.46617889404297
2023-03-13,68.40119171142578
2023-03-14,69.11601257324219
2023-03-15,68.86536407470703
2023-03-16,69.4131088256836
2023-03-17,68.65184783935547
2023-03-20,69.63590240478516
2023-03-21,70.1465072631836
2023-03-22,69.24597930908203
2023-03-23,69.32955169677734
2023-03-24,70.13721466064453
2023-03-27,71.11197662353516
2023-03-28,71.0841293334961
2023-03-29,71.2326889038086
2023-03-30,71.52047729492188
2023-03-31,72.06819152832031
2023-04-03,72.57756042480469
2023-04-04,72.68058013916016
2023-04-05,73.91656494140625
2023-04-06,74.73120880126953
2023-04-10,74.52521514892578
2023-04-11,74.41284942626953
2023-04-12,74.64693450927734
2023-04-13,75.42411041259766
2023-04-14,74.44093322753906
2023-04-17,74.39411926269531
2023-04-18,73.83229064941406
2023-04-19,73.70122528076172
2023-04-20,73.92594146728516
2023-04-21,74.74057006835938
2023-04-24,74.62821197509766
2023-04-25,74.4783935546875
2023-04-26,73.35474395751953
2023-04-27,73.776123046875
2023-04-28,73.85102081298828
2023-05-01,74.253662109375
2023-05-02,74.16939544677734
2023-05-03,74.2911148071289
2023-05-04,73.60758209228516
2023-05-05,74.41284942626953
2023-05-08,74.4783935546875
2023-05-09,74.23493194580078
2023-05-10,74.19747924804688
2023-05-11,73.79483795166016
2023-05-12,73.66374969482422
2023-05-15,73.74803161621094
2023-05-16,73.27984619140625
2023-05-17,73.139404296875
2023-05-18,72.94276428222656
2023-05-19,73.46712493896484
2023-05-22,73.4296646118164
2023-05-23,72.69928741455078
2023-05-24,72.02510833740234
2023-05-25,71.154296875
2023-05-26,71.00447845458984
2023-05-30,70.24602508544922
2023-05-31,70.83594512939453
2023-06-01,70.88275909423828
2023-06-02,71.80039978027344
2023-06-05,72.00638580322266
2023-06-06,72.00638580322266
2023-06-07,71.63182830810547
2023-06-08,72.2311019897461
2023-06-09,72.1468505859375
2023-06-12,72.21238708496094
2023-06-13,72.5682144165039
2023-06-14,72.2685775756836
2023-06-15,73.47648620605469
2023-06-16,73.81356811523438
2023-06-20,73.63566589355469
2023-06-21,73.63566589355469
2023-06-22,73.81356811523438
2023-06-23,73.47648620605469
2023-06-26,73.0644760131836
2023-06-27,72.93338775634766
2023-06-28,72.53075408935547
2023-06-29,73.0644760131836
2023-06-30,73.75737762451172
2023-07-03,72.95659637451172
2023-07-05,72.9095458984375
2023-07-06,72.25083923339844
2023-07-07,71.7614974975586
2023-07-10,72.21318054199219
2023-07-11,72.47667694091797
2023-07-12,72.51432037353516
2023-07-13,72.76839447021484
2023-07-14,73.29534149169922
2023-07-17,72.99422454833984
2023-07-18,73.62471008300781
2023-07-19,74.2175521850586
2023-07-20,75.32794189453125
2023-07-21,76.18424224853516
2023-07-24,76.0054702758789
2023-07-25,75.77962493896484
2023-07-26,75.79844665527344
2023-07-27,75.34675598144531
2023-07-28,75.72315979003906
2023-07-31,75.67611694335938
2023-08-01,74.94213104248047
2023-08-02,75.1585464477539
2023-08-03,75.13973236083984
2023-08-04,74.8480224609375
2023-08-07,75.71375274658203
2023-08-08,77.66165161132812
2023-08-09,77.7275161743164
2023-08-10,77.68988037109375
2023-08-11,78.2733154296875
2023-08-14,78.10391998291016
2023-08-15,77.84984588623047
2023-08-16,77.31346893310547
2023-08-17,77.15349578857422
2023-08-18,77.2193603515625
2023-08-21,77.42639923095703
2023-08-22,77.13468170166016
2023-08-23,77.47344970703125
2023-08-24,76.72063446044922
2023-08-25,77.28524017333984
2023-08-28,77.46402740478516
2023-08-29,78.13217163085938
2023-08-30,77.8404312133789
2023-08-31,77.06880950927734
2023-09-01,77.4075698852539
2023-09-05,76.34423065185547
2023-09-06,75.55377197265625
2023-09-07,76.09016418457031
2023-09-08,76.56066131591797
2023-09-11,77.2099609375
2023-09-12,77.2099609375
2023-09-13,76.8900146484375
2023-09-14,77.48284149169922
2023-09-15,77.11585998535156
2023-09-18,76.79591369628906
