Date,XLP
2020-04-16,50.47808074951172
2020-04-17,51.248939514160156
2020-04-20,50.24089431762695
2020-04-21,49.173561096191406
2020-04-22,49.64793014526367
2020-04-23,49.20744705200195
2020-04-24,49.73265075683594
2020-04-27,49.87665557861328
2020-04-28,50.15620040893555
2020-04-29,49.94440460205078
2020-04-30,49.35144805908203
2020-05-01,48.8093147277832
2020-05-04,48.78390884399414
2020-05-05,48.826263427734375
2020-05-06,48.2926025390625
2020-05-07,48.15705490112305
2020-05-08,49.23285675048828
2020-05-11,49.165096282958984
2020-05-12,48.75002670288086
2020-05-13,48.30953598022461
2020-05-14,48.19093704223633
2020-05-15,48.61448287963867
2020-05-18,49.385337829589844
2020-05-19,48.47895050048828
2020-05-20,49.05497360229492
2020-05-21,48.512847900390625
2020-05-22,48.68225860595703
2020-05-26,48.94485855102539
2020-05-27,49.68183135986328
2020-05-28,50.12230682373047
2020-05-29,50.17312240600586
2020-06-01,50.52043533325195
2020-06-02,50.65596389770508
2020-06-03,50.7237434387207
2020-06-04,50.47808074951172
2020-06-05,51.18117141723633
2020-06-08,51.73178482055664
2020-06-09,51.308231353759766
2020-06-10,51.16423034667969
2020-06-11,49.224395751953125
2020-06-12,49.23285675048828
2020-06-15,49.80040740966797
2020-06-16,50.57973861694336
2020-06-17,50.50349426269531
2020-06-18,50.76609420776367
2020-06-19,50.50349426269531
2020-06-22,50.359222412109375
2020-06-23,50.28240203857422
2020-06-24,49.437232971191406
2020-06-25,49.78725051879883
2020-06-26,48.771358489990234
2020-06-29,49.6933479309082
2020-06-30,50.060420989990234
2020-07-01,50.10312271118164
2020-07-02,50.359222412109375
2020-07-06,50.60680389404297
2020-07-07,51.067787170410156
2020-07-08,50.939735412597656
2020-07-09,50.538509368896484
2020-07-10,51.469024658203125
2020-07-13,51.3922004699707
2020-07-14,52.14344787597656
2020-07-15,52.186126708984375
2020-07-16,52.29710006713867
2020-07-17,52.57883071899414
2020-07-20,52.049537658691406
2020-07-21,52.501991271972656
2020-07-22,52.9202995300293
2020-07-23,53.108116149902344
2020-07-24,53.039817810058594
2020-07-27,53.3044548034668
2020-07-28,53.50080108642578
2020-07-29,53.57763671875
2020-07-30,53.57763671875
2020-07-31,53.52642059326172
2020-08-03,53.38128662109375
2020-08-04,54.047176361083984
2020-08-05,53.93619155883789
2020-08-06,53.92765808105469
2020-08-07,54.21790313720703
2020-08-10,54.4996337890625
2020-08-11,54.12400817871094
2020-08-12,54.82402038574219
2020-08-13,54.78135299682617
2020-08-14,54.77281188964844
2020-08-17,55.08013916015625
2020-08-18,55.302093505859375
2020-08-19,54.8667106628418
2020-08-20,54.755733489990234
2020-08-21,54.8923225402832
2020-08-24,55.36185836791992
2020-08-25,55.24233627319336
2020-08-26,55.31065368652344
2020-08-27,55.65211486816406
2020-08-28,56.14725875854492
2020-08-31,55.985050201416016
2020-09-01,56.04481506347656
2020-09-02,57.06070327758789
2020-09-03,56.078956604003906
2020-09-04,55.950897216796875
2020-09-08,54.77281188964844
2020-09-09,55.56673049926758
2020-09-10,54.8837890625
2020-09-11,55.19111251831055
2020-09-14,55.54966735839844
2020-09-15,55.472835540771484
2020-09-16,55.22526550292969
2020-09-17,54.875247955322266
2020-09-18,54.37157440185547
2020-09-21,53.956783294677734
2020-09-22,54.274532318115234
2020-09-23,53.45869827270508
2020-09-24,53.853729248046875
2020-09-25,54.13713455200195
2020-09-28,54.74685287475586
2020-09-29,54.38616180419922
2020-09-30,55.047428131103516
2020-10-01,55.356590270996094
2020-10-02,55.047428131103516
2020-10-05,55.41670227050781
2020-10-06,55.05601119995117
2020-10-07,55.6485710144043
2020-10-08,56.017852783203125
2020-10-09,56.455814361572266
2020-10-12,57.108482360839844
2020-10-13,57.06554412841797
2020-10-14,56.77356719970703
2020-10-15,56.807926177978516
2020-10-16,56.82508087158203
2020-10-19,56.086551666259766
2020-10-20,56.02642822265625
2020-10-21,56.07796859741211
2020-10-22,56.05218505859375
2020-10-23,56.15524673461914
2020-10-26,55.43387985229492
2020-10-27,55.287879943847656
2020-10-28,53.67338180541992
2020-10-29,53.65622329711914
2020-10-30,53.46727752685547
2020-11-02,54.317481994628906
2020-11-03,55.21060562133789
2020-11-04,55.23636245727539
2020-11-05,55.639991760253906
2020-11-06,55.89760971069336
2020-11-09,55.768802642822266
2020-11-10,56.8680305480957
2020-11-11,57.357521057128906
2020-11-12,57.20295715332031
2020-11-13,57.99301528930664
2020-11-16,58.52546691894531
2020-11-17,58.113250732421875
2020-11-18,57.31459426879883
2020-11-19,57.469173431396484
2020-11-20,57.108482360839844
2020-11-23,57.12565612792969
2020-11-24,57.512115478515625
2020-11-25,57.47775650024414
2020-11-27,57.469173431396484
2020-11-30,57.4605827331543
2020-12-01,57.967262268066406
2020-12-02,57.48635482788086
2020-12-03,57.63233947753906
2020-12-04,58.07891082763672
2020-12-07,57.855628967285156
2020-12-08,58.17336654663086
2020-12-09,57.941497802734375
2020-12-10,57.68386459350586
2020-12-11,57.812679290771484
2020-12-14,57.58940124511719
2020-12-15,57.72681427001953
2020-12-16,57.838443756103516
2020-12-17,58.20771408081055
2020-12-18,58.336551666259766
2020-12-21,57.70785140991211
2020-12-22,57.30083084106445
2020-12-23,57.49135971069336
2020-12-24,57.77711486816406
2020-12-28,58.23607635498047
2020-12-29,58.06288528442383
2020-12-30,58.002281188964844
2020-12-31,58.40927505493164
2021-01-04,57.77711486816406
2021-01-05,57.77711486816406
2021-01-06,57.82041931152344
2021-01-07,57.6472282409668
2021-01-08,57.93300247192383
2021-01-11,57.43939971923828
2021-01-12,57.24888610839844
2021-01-13,57.33548355102539
2021-01-14,57.03239059448242
2021-01-15,56.83322525024414
2021-01-19,56.58208465576172
2021-01-20,56.68600845336914
2021-01-21,56.49549102783203
2021-01-22,56.34828186035156
2021-01-25,56.91115951538086
2021-01-26,57.42207336425781
2021-01-27,56.45219802856445
2021-01-28,56.6686897277832
2021-01-29,55.4996337890625
2021-02-01,55.55159378051758
2021-02-02,55.923954010009766
2021-02-03,56.010555267333984
2021-02-04,56.41755676269531
2021-02-05,56.94579315185547
2021-02-08,57.162288665771484
2021-02-09,57.11032485961914
2021-02-10,57.04970932006836
2021-02-11,56.798580169677734
2021-02-12,56.88517761230469
2021-02-16,56.78126525878906
2021-02-17,56.98908615112305
2021-02-18,56.95445251464844
2021-02-19,56.23571014404297
2021-02-22,56.28766632080078
2021-02-23,56.365596771240234
2021-02-24,56.330970764160156
2021-02-25,55.716121673583984
2021-02-26,54.815521240234375
2021-03-01,55.3697395324707
2021-03-02,55.27449417114258
2021-03-03,55.01470184326172
2021-03-04,54.815521240234375
2021-03-05,56.027870178222656
2021-03-08,56.270347595214844
2021-03-09,56.21839141845703
2021-03-10,56.95445251464844
2021-03-11,56.81589126586914
2021-03-12,57.283531188964844
2021-03-15,57.534645080566406
2021-03-16,57.60392379760742
2021-03-17,57.5173225402832
2021-03-18,57.283531188964844
2021-03-19,57.482696533203125
2021-03-22,58.08953094482422
2021-03-23,58.33331298828125
2021-03-24,58.10694885253906
2021-03-25,58.67285919189453
2021-03-26,59.70893096923828
2021-03-29,60.30967712402344
2021-03-30,59.665401458740234
2021-03-31,59.47386932373047
2021-04-01,59.18655014038086
2021-04-05,59.94401931762695
2021-04-06,60.19649887084961
2021-04-07,60.048484802246094
2021-04-08,60.109432220458984
2021-04-09,60.00497055053711
2021-04-12,60.32709503173828
2021-04-13,60.00497055053711
2021-04-14,59.952720642089844
2021-04-15,60.43156433105469
2021-04-16,60.77982711791992
2021-04-19,60.54476547241211
2021-04-20,60.875606536865234
2021-04-21,61.18031692504883
2021-04-22,60.72758483886719
2021-04-23,60.57086944580078
2021-04-26,59.89176940917969
2021-04-27,59.84823989868164
2021-04-28,59.89176940917969
2021-04-29,60.527339935302734
2021-04-30,60.579586029052734
2021-05-03,61.07585144042969
2021-05-04,60.762420654296875
2021-05-05,60.71888732910156
2021-05-06,61.502471923828125
2021-05-07,61.502471923828125
2021-05-10,61.97260665893555
2021-05-11,61.432823181152344
2021-05-12,60.61442184448242
2021-05-13,61.46764373779297
2021-05-14,61.73754119873047
2021-05-17,61.65045928955078
2021-05-18,61.45893096923828
2021-05-19,61.258689880371094
2021-05-20,61.8245964050293
2021-05-21,61.83332824707031
2021-05-24,62.01615524291992
2021-05-25,62.0335693359375
2021-05-26,61.902976989746094
2021-05-27,61.51988983154297
2021-05-28,61.65045928955078
2021-06-01,61.4415168762207
2021-06-02,61.66790008544922
2021-06-03,62.050968170166016
2021-06-04,62.26863098144531
2021-06-07,62.16415023803711
2021-06-08,61.64177703857422
2021-06-09,61.34573745727539
2021-06-10,61.72883605957031
2021-06-11,61.763668060302734
2021-06-14,61.72883605957031
2021-06-15,61.58081817626953
2021-06-16,60.762420654296875
2021-06-17,60.9800910949707
2021-06-18,59.900482177734375
2021-06-21,60.587501525878906
2021-06-22,60.675132751464844
2021-06-23,60.29833221435547
2021-06-24,60.59626007080078
2021-06-25,61.060707092285156
2021-06-28,61.113277435302734
2021-06-29,60.84162139892578
2021-06-30,61.31482696533203
2021-07-01,61.13080978393555
2021-07-02,61.279788970947266
2021-07-06,61.02565002441406
2021-07-07,61.349884033203125
2021-07-08,61.12203598022461
2021-07-09,61.472564697265625
2021-07-12,61.37618637084961
2021-07-13,61.3586311340332
2021-07-14,61.901954650878906
2021-07-15,62.15608215332031
2021-07-16,62.25249099731445
2021-07-19,62.068458557128906
2021-07-20,62.08598327636719
2021-07-21,61.9282341003418
2021-07-22,61.82309341430664
2021-07-23,62.567928314208984
2021-07-26,62.673091888427734
2021-07-27,62.8045539855957
2021-07-28,62.25249099731445
2021-07-29,62.55918502807617
2021-07-30,62.664344787597656
2021-08-02,62.40143966674805
2021-08-03,62.68186569213867
2021-08-04,61.866905212402344
2021-08-05,62.16484832763672
2021-08-06,62.16484832763672
2021-08-09,62.39268493652344
2021-08-10,62.83959197998047
2021-08-11,63.0499267578125
2021-08-12,63.01485061645508
2021-08-13,63.54064178466797
2021-08-16,63.90869140625
2021-08-17,63.94374465942383
2021-08-18,63.14630126953125
2021-08-19,63.65455627441406
2021-08-20,63.75971984863281
2021-08-23,63.55816650390625
2021-08-24,63.076202392578125
2021-08-25,62.97104263305664
2021-08-26,62.68186569213867
2021-08-27,62.90095138549805
2021-08-30,63.18135070800781
2021-08-31,63.32158660888672
2021-09-01,63.65455627441406
2021-09-02,63.89990234375
2021-09-03,63.82107162475586
2021-09-07,63.084957122802734
2021-09-08,63.62827682495117
2021-09-09,63.26020431518555
2021-09-10,62.98855972290039
2021-09-13,63.14630126953125
2021-09-14,62.857120513916016
2021-09-15,63.084957122802734
2021-09-16,62.8746452331543
2021-09-17,62.532901763916016
2021-09-20,61.908607482910156
2021-09-21,61.83807373046875
2021-09-22,62.014408111572266
2021-09-23,62.24367141723633
2021-09-24,62.270118713378906
2021-09-27,61.98796081542969
2021-09-28,61.2560920715332
2021-09-29,61.811607360839844
2021-09-30,60.700584411621094
2021-10-01,60.85930633544922
2021-10-04,60.66531753540039
2021-10-05,60.973934173583984
2021-10-06,61.5647087097168
2021-10-07,61.83807373046875
2021-10-08,61.76753234863281
2021-10-11,61.749874114990234
2021-10-12,61.776329040527344
2021-10-13,61.89097213745117
2021-10-14,62.58757400512695
2021-10-15,62.43764114379883
2021-10-18,62.06733322143555
2021-10-19,62.093772888183594
2021-10-20,62.45530319213867
2021-10-21,62.37594223022461
2021-10-22,62.860904693603516
2021-10-25,62.81681823730469
2021-10-26,63.037261962890625
2021-10-27,62.66691207885742
2021-10-28,62.88734817504883
2021-10-29,62.82563781738281
2021-11-01,62.92264175415039
2021-11-02,63.34588623046875
2021-11-03,63.93666458129883
2021-11-04,63.99838638305664
2021-11-05,64.36870574951172
2021-11-08,63.857295989990234
2021-11-09,64.0777359008789
2021-11-10,64.271728515625
2021-11-11,64.22762298583984
2021-11-12,64.22762298583984
2021-11-15,64.5362319946289
2021-11-16,64.1306381225586
2021-11-17,63.98957443237305
2021-11-18,63.760292053222656
2021-11-19,63.53104019165039
2021-11-22,64.03366088867188
2021-11-23,64.45690155029297
2021-11-24,64.26290893554688
2021-11-26,63.45167922973633
2021-11-29,63.610408782958984
2021-11-30,61.97915267944336
2021-12-01,61.67934036254883
2021-12-02,62.33185958862305
2021-12-03,63.10780715942383
2021-12-06,64.21883392333984
2021-12-07,64.35989379882812
2021-12-08,64.15709686279297
2021-12-09,64.33346557617188
2021-12-10,65.41802978515625
2021-12-13,66.27333068847656
2021-12-14,66.31742095947266
2021-12-15,66.98755645751953
2021-12-16,67.4637222290039
2021-12-17,66.30860900878906
2021-12-20,66.32811737060547
2021-12-21,66.23936462402344
2021-12-22,66.65662384033203
2021-12-23,66.80754089355469
2021-12-27,67.51780700683594
2021-12-28,67.8995590209961
2021-12-29,68.21027374267578
2021-12-30,67.99720764160156
2021-12-31,68.4588851928711
2022-01-03,68.44999694824219
2022-01-04,68.9116439819336
2022-01-05,68.84949493408203
2022-01-06,68.6630630493164
2022-01-07,68.73408508300781
2022-01-10,68.1925277709961
2022-01-11,68.11262512207031
2022-01-12,68.13925170898438
2022-01-13,68.26354217529297
2022-01-14,68.3878402709961
2022-01-18,67.40238952636719
2022-01-19,67.82853698730469
2022-01-20,67.38462829589844
2022-01-21,67.43788146972656
2022-01-24,67.21592712402344
2022-01-25,66.47017669677734
2022-01-26,65.96414947509766
2022-01-27,66.40802764892578
2022-01-28,67.18930053710938
2022-01-31,67.44676971435547
2022-02-01,67.38462829589844
2022-02-02,68.1925277709961
2022-02-03,68.21027374267578
2022-02-04,67.37574005126953
2022-02-07,67.50003051757812
2022-02-08,67.75749969482422
2022-02-09,67.77525329589844
2022-02-10,67.04725646972656
2022-02-11,66.80754089355469
2022-02-14,66.62110137939453
2022-02-15,66.73651885986328
2022-02-16,66.86082458496094
2022-02-17,67.37574005126953
2022-02-18,67.50003051757812
2022-02-22,66.97621154785156
2022-02-23,66.43466186523438
2022-02-24,65.2894058227539
2022-02-25,67.39350128173828
2022-02-28,66.4968032836914
2022-03-01,66.10618591308594
2022-03-02,66.80754089355469
2022-03-03,67.34912109375
2022-03-04,67.35799407958984
2022-03-07,66.1328125
2022-03-08,64.34832763671875
2022-03-09,64.7833480834961
2022-03-10,64.17076110839844
2022-03-11,63.42500686645508
2022-03-14,63.76236343383789
2022-03-15,65.19174194335938
2022-03-16,65.26275634765625
2022-03-17,65.71556091308594
2022-03-18,65.8664779663086
2022-03-21,65.9511947631836
2022-03-22,66.44171142578125
2022-03-23,65.90660858154297
2022-03-24,66.37036895751953
2022-03-25,66.92329406738281
2022-03-28,67.19975280761719
2022-03-29,67.79729461669922
2022-03-30,67.84188842773438
2022-03-31,67.68135070800781
2022-04-01,68.35916900634766
2022-04-04,68.14511108398438
2022-04-05,68.2075424194336
2022-04-06,69.0726089477539
2022-04-07,69.91093444824219
2022-04-08,70.20523834228516
2022-04-11,69.91986846923828
2022-04-12,69.93769836425781
2022-04-13,70.33009338378906
2022-04-14,70.31224822998047
2022-04-18,69.73258209228516
2022-04-19,70.79386138916016
2022-04-20,71.85513305664062
2022-04-21,71.79271697998047
2022-04-22,70.66899871826172
2022-04-25,70.98114776611328
2022-04-26,69.88420867919922
2022-04-27,70.142822265625
2022-04-28,71.17733764648438
2022-04-29,69.24205780029297
2022-05-02,68.33238983154297
2022-05-03,68.13619232177734
2022-05-04,69.67015838623047
2022-05-05,68.35023498535156
2022-05-06,68.42157745361328
2022-05-09,68.39482879638672
2022-05-10,67.9221420288086
2022-05-11,67.62783813476562
2022-05-12,67.61000061035156
2022-05-13,68.62670135498047
2022-05-16,68.93885803222656
2022-05-17,68.4661636352539
2022-05-18,64.06050872802734
2022-05-19,62.918949127197266
2022-05-20,63.052730560302734
2022-05-23,64.35482025146484
2022-05-24,65.40716552734375
2022-05-25,65.42501068115234
2022-05-26,66.12065124511719
2022-05-27,66.88762664794922
2022-05-31,66.41495513916016
2022-06-01,65.54985809326172
2022-06-02,66.5041275024414
2022-06-03,65.83524322509766
2022-06-06,65.86200714111328
2022-06-07,66.20983123779297
2022-06-08,65.39824676513672
2022-06-09,64.41725158691406
2022-06-10,64.14077758789062
2022-06-13,62.75843811035156
2022-06-14,62.018211364746094
2022-06-15,62.08062744140625
2022-06-16,61.60795593261719
2022-06-17,61.385005950927734
2022-06-21,63.02302932739258
2022-06-22,62.97808074951172
2022-06-23,64.2000961303711
2022-06-24,65.45805358886719
2022-06-27,65.27835083007812
2022-06-28,64.40676879882812
2022-06-29,64.81109619140625
2022-06-30,64.85604095458984
2022-07-01,65.79049682617188
2022-07-05,65.36820220947266
2022-07-06,65.55687713623047
2022-07-07,65.6197738647461
2022-07-08,65.50298309326172
2022-07-11,65.41310119628906
2022-07-12,65.22443389892578
2022-07-13,65.26935577392578
2022-07-14,65.32325744628906
2022-07-15,65.5389175415039
2022-07-18,64.90095520019531
2022-07-19,65.58382415771484
2022-07-20,65.1435546875
2022-07-21,65.34122467041016
2022-07-22,65.77252960205078
2022-07-25,66.09599304199219
2022-07-26,65.94325256347656
2022-07-27,66.39251708984375
2022-07-28,67.4527816772461
2022-07-29,66.93162536621094
2022-08-01,67.76728820800781
2022-08-02,67.22814178466797
2022-08-03,67.6684341430664
2022-08-04,67.21917724609375
2022-08-05,67.06641387939453
2022-08-08,67.03047943115234
2022-08-09,66.93162536621094
2022-08-10,67.42583465576172
2022-08-11,67.26409149169922
2022-08-12,67.84814453125
2022-08-15,68.52204132080078
2022-08-16,69.29478454589844
2022-08-17,69.09709930419922
2022-08-18,69.33073425292969
2022-08-19,69.1061019897461
2022-08-22,68.40522003173828
2022-08-23,68.10871124267578
2022-08-24,68.27942657470703
2022-08-25,68.59392547607422
2022-08-26,66.89568328857422
2022-08-29,66.78787994384766
2022-08-30,66.09599304199219
2022-08-31,65.69165802001953
2022-09-01,66.06005859375
2022-09-02,65.19746398925781
2022-09-06,64.8290786743164
2022-09-07,65.99715423583984
2022-09-08,65.82643127441406
2022-09-09,66.47338104248047
2022-09-12,66.73395538330078
2022-09-13,64.50559997558594
2022-09-14,64.47864532470703
2022-09-15,63.93953323364258
2022-09-16,64.09226989746094
2022-09-19,64.51822662353516
2022-09-20,64.16552734375
2022-09-21,63.921356201171875
2022-09-22,63.83091735839844
2022-09-23,62.745662689208984
2022-09-26,62.79087829589844
2022-09-27,61.70563507080078
2022-09-28,62.44723129272461
2022-09-29,61.416229248046875
2022-09-30,60.34906005859375
2022-10-03,61.38909149169922
2022-10-04,62.32060623168945
2022-10-05,61.95885467529297
2022-10-06,61.054473876953125
2022-10-07,60.141056060791016
2022-10-10,60.35811233520508
2022-10-11,60.85551834106445
2022-10-12,61.181087493896484
2022-10-13,62.193992614746094
2022-10-14,61.07255554199219
2022-10-17,61.73276138305664
2022-10-18,62.53765869140625
2022-10-19,62.248260498046875
2022-10-20,61.38006591796875
2022-10-21,62.32060623168945
2022-10-24,63.44203186035156
2022-10-25,64.27405548095703
2022-10-26,64.69911193847656
2022-10-27,64.75337982177734
2022-10-28,66.17324829101562
2022-10-31,65.78437042236328
2022-11-01,65.57635498046875
2022-11-02,64.43684387207031
2022-11-03,64.21979522705078
2022-11-04,64.97946166992188
2022-11-07,65.55828094482422
2022-11-08,65.7481918334961
2022-11-09,65.03374481201172
2022-11-10,66.5621337890625
2022-11-11,66.48978424072266
2022-11-14,65.96524810791016
2022-11-15,66.51692962646484
2022-11-16,66.84249114990234
2022-11-17,66.82439422607422
2022-11-18,67.53885650634766
2022-11-21,68.18096160888672
2022-11-22,68.67837524414062
2022-11-23,68.91350555419922
2022-11-25,68.95874786376953
2022-11-28,68.69646453857422
2022-11-29,68.43419647216797
2022-11-30,69.80884552001953
2022-12-01,69.49231719970703
2022-12-02,69.80884552001953
2022-12-05,68.93160247802734
2022-12-06,68.50655364990234
2022-12-07,68.79594421386719
2022-12-08,69.166748046875
2022-12-09,68.6331558227539
2022-12-12,69.35665130615234
2022-12-13,69.25718688964844
2022-12-14,69.21195983886719
2022-12-15,68.03627014160156
2022-12-16,67.70164489746094
2022-12-19,67.65882873535156
2022-12-20,67.60418701171875
2022-12-21,68.2782211303711
2022-12-22,68.1233901977539
2022-12-23,68.4786148071289
2022-12-27,68.80652618408203
2022-12-28,67.9503173828125
2022-12-29,68.24178314208984
2022-12-30,67.9047622680664
2023-01-03,67.64971160888672
2023-01-04,67.91388702392578
2023-01-05,67.230712890625
2023-01-06,69.02513122558594
2023-01-09,68.35110473632812
2023-01-10,68.26001739501953
2023-01-11,68.29643249511719
2023-01-12,67.759033203125
2023-01-13,68.07781219482422
2023-01-17,68.1233901977539
2023-01-18,66.26521301269531
2023-01-19,65.63671875
2023-01-20,66.14680480957031
2023-01-23,66.35628509521484
2023-01-24,66.62957000732422
2023-01-25,66.79351043701172
2023-01-26,66.55668640136719
2023-01-27,66.36540985107422
2023-01-30,66.44739532470703
2023-01-31,67.16696166992188
2023-02-01,67.70437622070312
2023-02-02,67.12142944335938
2023-02-03,66.85726928710938
2023-02-06,66.93926239013672
2023-02-07,66.6568832397461
2023-02-08,66.14680480957031
2023-02-09,65.85533142089844
2023-02-10,66.46561431884766
2023-02-13,67.22163391113281
2023-02-14,66.611328125
2023-02-15,66.73886108398438
2023-02-16,66.25611114501953
2023-02-17,67.11231994628906
2023-02-21,66.85726928710938
2023-02-22,66.75708770751953
2023-02-23,66.67510986328125
2023-02-24,66.2287826538086
2023-02-27,66.1559066772461
2023-02-28,65.60940551757812
2023-03-01,65.12664031982422
2023-03-02,66.019287109375
2023-03-03,66.07393646240234
2023-03-06,66.24700164794922
2023-03-07,65.59117126464844
2023-03-08,65.70047760009766
2023-03-09,65.09019470214844
2023-03-10,64.77140808105469
2023-03-13,65.09932708740234
2023-03-14,65.6913833618164
2023-03-15,66.1194839477539
2023-03-16,66.16502380371094
2023-03-17,65.6822738647461
2023-03-20,66.59293365478516
2023-03-21,66.53801727294922
2023-03-22,65.92479705810547
2023-03-23,65.66851806640625
2023-03-24,66.7851333618164
2023-03-27,67.14208221435547
2023-03-28,67.26106262207031
2023-03-29,67.63631439208984
2023-03-30,67.8284912109375
2023-03-31,68.37763214111328
2023-04-03,68.73458862304688
2023-04-04,68.59730529785156
2023-04-05,68.91764068603516
2023-04-06,68.97256469726562
2023-04-10,68.97256469726562
2023-04-11,69.17391204833984
2023-04-12,68.86271667480469
2023-04-13,69.24713897705078
2023-04-14,68.80781555175781
2023-04-17,69.24713897705078
2023-04-18,69.45763397216797
2023-04-19,69.41187286376953
2023-04-20,69.57662200927734
2023-04-21,70.07999420166016
2023-04-24,70.36370849609375
2023-04-25,70.2721939086914
2023-04-26,69.72305297851562
2023-04-27,70.50101470947266
2023-04-28,70.87625885009766
2023-05-01,70.93116760253906
2023-05-02,70.73898315429688
2023-05-03,70.16238403320312
2023-05-04,69.98847961425781
2023-05-05,70.6383056640625
2023-05-08,70.42778015136719
2023-05-09,70.20812225341797
2023-05-10,70.0982894897461
2023-05-11,70.30879974365234
2023-05-12,70.58338165283203
2023-05-15,70.40948486328125
2023-05-16,69.81455993652344
2023-05-17,69.77796936035156
2023-05-18,69.43933868408203
2023-05-19,69.48509216308594
2023-05-22,68.43254852294922
2023-05-23,67.92918395996094
2023-05-24,67.4898681640625
2023-05-25,66.97734069824219
2023-05-26,67.20613098144531
2023-05-30,66.43733215332031
2023-05-31,66.51054382324219
2023-06-01,66.45563507080078
2023-06-02,67.37088775634766
2023-06-05,67.12377166748047
2023-06-06,66.7851333618164
2023-06-07,66.56547546386719
2023-06-08,67.02310943603516
2023-06-09,66.91325378417969
2023-06-12,66.89493560791016
2023-06-13,67.16952514648438
2023-06-14,67.58139038085938
2023-06-15,68.25865936279297
2023-06-16,68.3410415649414
2023-06-20,67.82118225097656
2023-06-21,68.06082916259766
2023-06-22,68.45718383789062
2023-06-23,68.0055160522461
2023-06-26,68.09770202636719
2023-06-27,68.30047607421875
2023-06-28,67.83961486816406
2023-06-29,67.77508544921875
2023-06-30,68.36500549316406
2023-07-03,68.89961242675781
2023-07-05,68.77979278564453
2023-07-06,68.60465240478516
2023-07-07,67.7105712890625
2023-07-10,67.69213104248047
2023-07-11,67.79353332519531
2023-07-12,67.95022583007812
2023-07-13,68.23594665527344
2023-07-14,68.46638488769531
2023-07-17,68.26359558105469
2023-07-18,68.18987274169922
2023-07-19,68.88117218017578
2023-07-20,69.47108459472656
2023-07-21,69.71073150634766
2023-07-24,69.97804260253906
2023-07-25,69.95960998535156
2023-07-26,70.04255676269531
2023-07-27,69.42500305175781
2023-07-28,70.1439437866211
2023-07-31,69.82133483886719
2023-08-01,69.44342803955078
2023-08-02,69.69229888916016
2023-08-03,69.49871826171875
2023-08-04,68.80745697021484
2023-08-07,69.36968994140625
2023-08-08,68.8719711303711
2023-08-09,68.97335052490234
2023-08-10,68.83509063720703
2023-08-11,68.94569396972656
2023-08-14,68.60465240478516
2023-08-15,67.86727142333984
2023-08-16,67.7105712890625
2023-08-17,67.05614471435547
2023-08-18,67.30499267578125
2023-08-21,66.85335540771484
2023-08-22,66.47545623779297
2023-08-23,66.91789245605469
2023-08-24,66.3832778930664
2023-08-25,66.75196075439453
2023-08-28,67.05614471435547
2023-08-29,67.29579162597656
2023-08-30,67.40640258789062
2023-08-31,67.06536102294922
2023-09-01,66.49388122558594
2023-09-05,65.92240905761719
2023-09-06,65.84867858886719
2023-09-07,66.00536346435547
2023-09-08,66.08831787109375
2023-09-11,66.65979766845703
2023-09-12,66.08831787109375
2023-09-13,66.29110717773438
2023-09-14,66.96397399902344
2023-09-15,66.41091918945312
2023-09-18,66.38774108886719
