Date,IYH
2020-04-08,37.12358093261719
2020-04-09,37.27212142944336
2020-04-13,36.941593170166016
2020-04-14,38.258155822753906
2020-04-15,38.08360290527344
2020-04-16,38.917362213134766
2020-04-17,39.77153778076172
2020-04-20,39.50785827636719
2020-04-21,38.2767219543457
2020-04-22,38.83937072753906
2020-04-23,39.084468841552734
2020-04-24,39.60812759399414
2020-04-27,40.232059478759766
2020-04-28,39.338871002197266
2020-04-29,39.62484359741211
2020-04-30,39.381587982177734
2020-05-01,38.66481399536133
2020-05-04,38.7520866394043
2020-05-05,39.60441207885742
2020-05-06,39.31101989746094
2020-05-07,39.38344955444336
2020-05-08,39.55428695678711
2020-05-11,40.3193359375
2020-05-12,39.7232551574707
2020-05-13,39.227455139160156
2020-05-14,39.680545806884766
2020-05-15,39.99436950683594
2020-05-18,40.46974563598633
2020-05-19,39.89780807495117
2020-05-20,39.98880386352539
2020-05-21,39.66197967529297
2020-05-22,39.756675720214844
2020-05-26,39.697269439697266
2020-05-27,40.00737380981445
2020-05-28,40.57002258300781
2020-05-29,40.9506950378418
2020-06-01,40.668426513671875
2020-06-02,40.86341094970703
2020-06-03,40.77984619140625
2020-06-04,40.401039123535156
2020-06-05,41.026824951171875
2020-06-08,41.31093215942383
2020-06-09,40.891265869140625
2020-06-10,40.82441711425781
2020-06-11,38.55525588989258
2020-06-12,38.85050582885742
2020-06-15,39.03171157836914
2020-06-16,39.947959899902344
2020-06-17,39.903263092041016
2020-06-18,39.812015533447266
2020-06-19,40.1844596862793
2020-06-22,40.132328033447266
2020-06-23,40.288753509521484
2020-06-24,39.216068267822266
2020-06-25,39.6593017578125
2020-06-26,39.1862907409668
2020-06-29,39.41347885131836
2020-06-30,40.158390045166016
2020-07-01,40.465667724609375
2020-07-02,40.759910583496094
2020-07-06,41.137962341308594
2020-07-07,40.875370025634766
2020-07-08,40.91447830200195
2020-07-09,40.63699722290039
2020-07-10,40.528987884521484
2020-07-13,40.64632034301758
2020-07-14,41.4284782409668
2020-07-15,42.048622131347656
2020-07-16,41.955509185791016
2020-07-17,42.620330810546875
2020-07-20,42.56632614135742
2020-07-21,42.527217864990234
2020-07-22,42.85871124267578
2020-07-23,42.64641189575195
2020-07-24,42.152896881103516
2020-07-27,42.48440170288086
2020-07-28,42.394996643066406
2020-07-29,42.80842208862305
2020-07-30,42.58680725097656
2020-07-31,42.30002975463867
2020-08-03,42.75629425048828
2020-08-04,42.568199157714844
2020-08-05,42.73952865600586
2020-08-06,42.5048828125
2020-08-07,42.62406921386719
2020-08-10,42.465763092041016
2020-08-11,42.152896881103516
2020-08-12,42.854984283447266
2020-08-13,42.76932144165039
2020-08-14,42.705997467041016
2020-08-17,42.98906326293945
2020-08-18,42.95182418823242
2020-08-19,42.73020935058594
2020-08-20,42.6222038269043
2020-08-21,42.601715087890625
2020-08-24,42.359622955322266
2020-08-25,42.7022819519043
2020-08-26,42.678062438964844
2020-08-27,43.01143264770508
2020-08-28,43.071014404296875
2020-08-31,43.24793243408203
2020-09-01,42.80470657348633
2020-09-02,43.62411117553711
2020-09-03,42.39313888549805
2020-09-04,42.12309646606445
2020-09-08,41.415435791015625
2020-09-09,42.126834869384766
2020-09-10,41.51413345336914
2020-09-11,41.66497802734375
2020-09-14,42.3819580078125
2020-09-15,42.48252487182617
2020-09-16,42.419212341308594
2020-09-17,42.33914566040039
2020-09-18,42.3167839050293
2020-09-21,41.47688293457031
2020-09-22,41.46385955810547
2020-09-23,41.028018951416016
2020-09-24,40.74007034301758
2020-09-25,41.52910614013672
2020-09-28,41.87314987182617
2020-09-29,41.86940002441406
2020-09-30,42.480812072753906
2020-10-01,42.41911315917969
2020-10-02,42.00777053833008
2020-10-05,42.9127197265625
2020-10-06,42.38546371459961
2020-10-07,43.238067626953125
2020-10-08,43.45682144165039
2020-10-09,43.75224304199219
2020-10-12,44.11872100830078
2020-10-13,43.8550910949707
2020-10-14,43.57649230957031
2020-10-15,43.202545166015625
2020-10-16,43.653160095214844
2020-10-19,42.910858154296875
2020-10-20,42.98003005981445
2020-10-21,42.69210433959961
2020-10-22,43.33341979980469
2020-10-23,43.494224548339844
2020-10-26,43.08100891113281
2020-10-27,42.8061637878418
2020-10-28,41.473026275634766
2020-10-29,41.22060012817383
2020-10-30,41.06167221069336
2020-11-02,41.689910888671875
2020-11-03,42.32188034057617
2020-11-04,44.193511962890625
2020-11-05,44.39731979370117
2020-11-06,44.27391815185547
2020-11-09,44.58803176879883
2020-11-10,44.6646728515625
2020-11-11,44.65346145629883
2020-11-12,44.5861701965332
2020-11-13,45.148956298828125
2020-11-16,45.00685501098633
2020-11-17,44.752567291259766
2020-11-18,43.89060592651367
2020-11-19,43.93735885620117
2020-11-20,43.8550910949707
2020-11-23,43.79338455200195
2020-11-24,43.87378692626953
2020-11-25,43.75785446166992
2020-11-27,44.25334167480469
2020-11-30,44.42535400390625
2020-12-01,44.71516418457031
2020-12-02,45.046119689941406
2020-12-03,45.06294631958008
2020-12-04,45.582733154296875
2020-12-07,45.272361755371094
2020-12-08,45.70427703857422
2020-12-09,45.40697479248047
2020-12-10,45.42192840576172
2020-12-11,45.302276611328125
2020-12-14,45.0522575378418
2020-12-15,45.483646392822266
2020-12-16,45.32610321044922
2020-12-17,45.83625793457031
2020-12-18,45.931922912597656
2020-12-21,45.523033142089844
2020-12-22,45.393619537353516
2020-12-23,45.481773376464844
2020-12-24,45.528656005859375
2020-12-28,45.539913177490234
2020-12-29,45.63182067871094
2020-12-30,45.65620422363281
2020-12-31,46.123233795166016
2021-01-04,45.855018615722656
2021-01-05,46.12885665893555
2021-01-06,46.77406311035156
2021-01-07,47.54494094848633
2021-01-08,47.670616149902344
2021-01-11,47.98008346557617
2021-01-12,47.51118087768555
2021-01-13,47.59934616088867
2021-01-14,47.57682800292969
2021-01-15,47.68186569213867
2021-01-19,48.11137390136719
2021-01-20,48.4321174621582
2021-01-21,48.295188903808594
2021-01-22,48.07762908935547
2021-01-25,48.45838165283203
2021-01-26,48.23705291748047
2021-01-27,46.751564025878906
2021-01-28,47.34238815307617
2021-01-29,47.0610466003418
2021-02-01,47.3442497253418
2021-02-02,47.54494094848633
2021-02-03,47.252357482910156
2021-02-04,47.394893646240234
2021-02-05,47.65561294555664
2021-02-08,47.78314971923828
2021-02-09,47.860050201416016
2021-02-10,47.886314392089844
2021-02-11,48.07574462890625
2021-02-12,48.38335037231445
2021-02-16,47.860050201416016
2021-02-17,47.9913330078125
2021-02-18,47.63309860229492
2021-02-19,47.196083068847656
2021-02-22,46.88285446166992
2021-02-23,46.762813568115234
2021-02-24,47.06479263305664
2021-02-25,46.46834182739258
2021-02-26,46.20763397216797
2021-03-01,46.79094314575195
2021-03-02,46.54900360107422
2021-03-03,45.7612419128418
2021-03-04,44.9997444152832
2021-03-05,45.943180084228516
2021-03-08,45.67308807373047
2021-03-09,46.07070541381836
2021-03-10,46.155120849609375
2021-03-11,46.56587219238281
2021-03-12,46.67841339111328
2021-03-15,47.02352523803711
2021-03-16,47.02352523803711
2021-03-17,46.849098205566406
2021-03-18,46.59587860107422
2021-03-19,46.82471466064453
2021-03-22,47.233585357666016
2021-03-23,46.68403244018555
2021-03-24,46.517112731933594
2021-03-25,46.6301383972168
2021-03-26,47.529083251953125
2021-03-29,47.53095245361328
2021-03-30,47.188690185546875
2021-03-31,47.47453689575195
2021-04-01,47.35980987548828
2021-04-05,47.68140411376953
2021-04-06,47.57044982910156
2021-04-07,47.30339050292969
2021-04-08,47.472652435302734
2021-04-09,47.93717956542969
2021-04-12,47.984188079833984
2021-04-13,48.31517791748047
2021-04-14,48.3245849609375
2021-04-15,49.20658874511719
2021-04-16,49.55638885498047
2021-04-19,49.394657135009766
2021-04-20,49.5846061706543
2021-04-21,50.22212600708008
2021-04-22,50.022789001464844
2021-04-23,50.37071228027344
2021-04-26,50.34249496459961
2021-04-27,50.054752349853516
2021-04-28,49.870445251464844
2021-04-29,49.60715866088867
2021-04-30,49.45671844482422
2021-05-03,49.92499542236328
2021-05-04,49.763267517089844
2021-05-05,49.780189514160156
2021-05-06,49.776424407958984
2021-05-07,50.14878463745117
2021-05-10,49.99456787109375
2021-05-11,49.60152816772461
2021-05-12,49.05990982055664
2021-05-13,49.505611419677734
2021-05-14,49.810272216796875
2021-05-17,49.68238830566406
2021-05-18,49.77267074584961
2021-05-19,49.63162612915039
2021-05-20,50.24846649169922
2021-05-21,50.23530197143555
2021-05-24,50.2841911315918
2021-05-25,50.173240661621094
2021-05-26,49.97577667236328
2021-05-27,49.93251419067383
2021-05-28,50.116825103759766
2021-06-01,49.31003952026367
2021-06-02,49.18402862548828
2021-06-03,49.342002868652344
2021-06-04,49.563899993896484
2021-06-07,49.81779479980469
2021-06-08,49.63914489746094
2021-06-09,50.19391632080078
2021-06-10,51.047550201416016
2021-06-11,50.6574821472168
2021-06-14,50.698936462402344
2021-06-15,50.623565673828125
2021-06-16,50.414398193359375
2021-06-17,50.85722351074219
2021-06-18,50.3597526550293
2021-06-21,50.96086120605469
2021-06-22,51.128570556640625
2021-06-23,50.88737106323242
2021-06-24,51.166259765625
2021-06-25,51.45833206176758
2021-06-28,51.46963882446289
2021-06-29,51.55820083618164
2021-06-30,51.41500473022461
2021-07-01,51.92753601074219
2021-07-02,52.28181838989258
2021-07-06,52.251651763916016
2021-07-07,52.53242111206055
2021-07-08,52.22526931762695
2021-07-09,52.4645881652832
2021-07-12,52.587074279785156
2021-07-13,52.39675521850586
2021-07-14,52.30253601074219
2021-07-15,52.17815399169922
2021-07-16,52.44196701049805
2021-07-19,51.96711730957031
2021-07-20,52.654911041259766
2021-07-21,52.669979095458984
2021-07-22,53.035552978515625
2021-07-23,53.59708786010742
2021-07-26,53.184417724609375
2021-07-27,53.497230529785156
2021-07-28,53.787410736083984
2021-07-29,53.86843490600586
2021-07-30,53.88728332519531
2021-08-02,53.90425491333008
2021-08-03,54.67118835449219
2021-08-04,54.4544792175293
2021-08-05,54.258506774902344
2021-08-06,54.200096130371094
2021-08-09,54.31880569458008
2021-08-10,54.192562103271484
2021-08-11,53.57636642456055
2021-08-12,54.10398864746094
2021-08-13,54.42997741699219
2021-08-16,54.948177337646484
2021-08-17,55.59640884399414
2021-08-18,54.740901947021484
2021-08-19,54.859615325927734
2021-08-20,55.29679489135742
2021-08-23,55.39289855957031
2021-08-24,55.272308349609375
2021-08-25,55.16111755371094
2021-08-26,54.929344177246094
2021-08-27,54.90861892700195
2021-08-30,55.26664352416992
2021-08-31,55.18750762939453
2021-09-01,55.2214241027832
2021-09-02,55.84137725830078
2021-09-03,55.81877136230469
2021-09-07,55.485225677490234
2021-09-08,55.426815032958984
2021-09-09,54.838890075683594
2021-09-10,54.330108642578125
2021-09-13,54.004119873046875
2021-09-14,53.98715591430664
2021-09-15,54.14544677734375
2021-09-16,54.21140670776367
2021-09-17,54.2811279296875
2021-09-20,53.708274841308594
2021-09-21,53.885398864746094
2021-09-22,53.90048599243164
2021-09-23,54.3677978515625
2021-09-24,54.121925354003906
2021-09-27,53.3035888671875
2021-09-28,52.30002975463867
2021-09-29,52.67234802246094
2021-09-30,52.146942138671875
2021-10-01,52.141273498535156
2021-10-04,51.38529968261719
2021-10-05,51.699031829833984
2021-10-06,51.613983154296875
2021-10-07,52.30759048461914
2021-10-08,51.99764633178711
2021-10-11,51.612098693847656
2021-10-12,51.372066497802734
2021-10-13,51.45901107788086
2021-10-14,52.237667083740234
2021-10-15,52.40586471557617
2021-10-18,52.05433654785156
2021-10-19,52.73660659790039
2021-10-20,53.42264938354492
2021-10-21,53.70613479614258
2021-10-22,53.85921859741211
2021-10-25,53.89891052246094
2021-10-26,54.14837646484375
2021-10-27,53.6834602355957
2021-10-28,54.1351432800293
2021-10-29,54.63599395751953
2021-11-01,54.637874603271484
2021-11-02,54.96293258666992
2021-11-03,55.28234100341797
2021-11-04,54.93837356567383
2021-11-05,54.33548355102539
2021-11-08,54.63599395751953
2021-11-09,54.405418395996094
2021-11-10,54.416744232177734
2021-11-11,54.30336380004883
2021-11-12,54.56227493286133
2021-11-15,54.2164306640625
2021-11-16,54.4640007019043
2021-11-17,54.53581237792969
2021-11-18,54.44697952270508
2021-11-19,54.16161346435547
2021-11-22,53.84977340698242
2021-11-23,53.76472473144531
2021-11-24,53.855445861816406
2021-11-26,53.60408401489258
2021-11-29,53.641876220703125
2021-11-30,52.63266372680664
2021-12-01,52.402095794677734
2021-12-02,52.69881057739258
2021-12-03,52.69881057739258
2021-12-06,52.94639205932617
2021-12-07,53.75905227661133
2021-12-08,54.15784454345703
2021-12-09,54.11814498901367
2021-12-10,54.22019958496094
2021-12-13,54.73356628417969
2021-12-14,54.48910903930664
2021-12-15,55.67921829223633
2021-12-16,55.9066276550293
2021-12-17,55.68490982055664
2021-12-20,55.2736701965332
2021-12-21,55.62995529174805
2021-12-22,56.20225524902344
2021-12-23,56.46567153930664
2021-12-27,56.91291046142578
2021-12-28,56.723411560058594
2021-12-29,57.037986755371094
2021-12-30,57.208534240722656
2021-12-31,56.92239761352539
2022-01-03,56.3974494934082
2022-01-04,55.52192687988281
2022-01-05,54.945823669433594
2022-01-06,54.3450813293457
2022-01-07,53.97175216674805
2022-01-10,54.449310302734375
2022-01-11,54.90602493286133
2022-01-12,54.754425048828125
2022-01-13,53.77467727661133
2022-01-14,53.69127655029297
2022-01-18,52.78544235229492
2022-01-19,52.599727630615234
2022-01-20,52.29271697998047
2022-01-21,51.7222900390625
2022-01-24,51.479740142822266
2022-01-25,51.14619827270508
2022-01-26,50.791812896728516
2022-01-27,50.76339340209961
2022-01-28,51.89285659790039
2022-01-31,52.48222351074219
2022-02-01,52.69258499145508
2022-02-02,53.28574752807617
2022-02-03,52.96925735473633
2022-02-04,52.81386184692383
2022-02-07,52.72100830078125
2022-02-08,53.08675765991211
2022-02-09,53.68181228637695
2022-02-10,52.81765365600586
2022-02-11,52.158172607421875
2022-02-14,51.618072509765625
2022-02-15,52.256710052490234
2022-02-16,52.258609771728516
2022-02-17,51.33949279785156
2022-02-18,50.91310119628906
2022-02-22,50.778560638427734
2022-02-23,50.433650970458984
2022-02-24,50.81834030151367
2022-02-25,52.36283493041992
2022-02-28,51.95159912109375
2022-03-01,51.7260856628418
2022-03-02,52.48222351074219
2022-03-03,52.62056350708008
2022-03-04,52.81007766723633
2022-03-07,51.78104019165039
2022-03-08,50.846771240234375
2022-03-09,51.79810333251953
2022-03-10,51.792415618896484
2022-03-11,51.29970169067383
2022-03-14,51.52710723876953
2022-03-15,52.540977478027344
2022-03-16,53.27626419067383
2022-03-17,54.214317321777344
2022-03-18,54.61039352416992
2022-03-21,54.449310302734375
2022-03-22,54.53649139404297
2022-03-23,53.533992767333984
2022-03-24,54.15652847290039
2022-03-25,54.36167907714844
2022-03-28,54.77961730957031
2022-03-29,55.27544403076172
2022-03-30,55.38752365112305
2022-03-31,54.86131286621094
2022-04-01,55.39323043823242
2022-04-04,55.00568771362305
2022-04-05,55.04938507080078
2022-04-06,55.820655822753906
2022-04-07,56.85979080200195
2022-04-08,56.99086380004883
2022-04-11,55.88144302368164
2022-04-12,55.36472702026367
2022-04-13,55.71617126464844
2022-04-14,55.46541213989258
2022-04-18,54.722625732421875
2022-04-19,55.284942626953125
2022-04-20,55.99163055419922
2022-04-21,55.256446838378906
2022-04-22,53.271263122558594
2022-04-25,53.63600540161133
2022-04-26,52.57027816772461
2022-04-27,52.509498596191406
2022-04-28,53.145877838134766
2022-04-29,51.85218811035156
2022-05-02,51.57673645019531
2022-05-03,51.72681427001953
2022-05-04,52.80013656616211
2022-05-05,51.6926155090332
2022-05-06,51.396263122558594
2022-05-09,49.922096252441406
2022-05-10,50.11967086791992
2022-05-11,49.768218994140625
2022-05-12,50.271644592285156
2022-05-13,50.942237854003906
2022-05-16,51.327877044677734
2022-05-17,52.13334274291992
2022-05-18,50.773155212402344
2022-05-19,50.93464279174805
2022-05-20,51.55393600463867
2022-05-23,51.96427917480469
2022-05-24,52.021263122558594
2022-05-25,52.00606918334961
2022-05-26,52.27963638305664
2022-05-27,53.225669860839844
2022-05-31,52.46769332885742
2022-06-01,51.65652084350586
2022-06-02,52.15993881225586
2022-06-03,51.58053970336914
2022-06-06,51.56723403930664
2022-06-07,52.245426177978516
2022-06-08,51.9053840637207
2022-06-09,50.700042724609375
2022-06-10,49.849021911621094
2022-06-13,48.247859954833984
2022-06-14,47.7833137512207
2022-06-15,48.29926300048828
2022-06-16,47.552947998046875
2022-06-17,47.695743560791016
2022-06-21,48.942779541015625
2022-06-22,49.65481185913086
2022-06-23,50.873294830322266
2022-06-24,51.71099853515625
2022-06-27,51.91470718383789
2022-06-28,50.98942947387695
2022-06-29,51.364498138427734
2022-06-30,51.19886016845703
2022-07-01,51.82712936401367
2022-07-05,51.63865280151367
2022-07-06,51.952789306640625
2022-07-07,52.26692199707031
2022-07-08,52.3792610168457
2022-07-11,52.17554473876953
2022-07-12,51.490150451660156
2022-07-13,51.002750396728516
2022-07-14,50.85234832763672
2022-07-15,52.04227066040039
2022-07-18,50.97419738769531
2022-07-19,51.84807586669922
2022-07-20,51.41780471801758
2022-07-21,52.20601272583008
2022-07-22,51.94327163696289
2022-07-25,52.181251525878906
2022-07-26,52.474449157714844
2022-07-27,52.80571365356445
2022-07-28,53.16365051269531
2022-07-29,52.96184158325195
2022-08-01,52.539180755615234
2022-08-02,52.398292541503906
2022-08-03,52.914241790771484
2022-08-04,52.63438034057617
2022-08-05,52.62675094604492
2022-08-08,52.82095718383789
2022-08-09,52.50871276855469
2022-08-10,53.12747573852539
2022-08-11,52.750511169433594
2022-08-12,53.405452728271484
2022-08-15,53.66817855834961
2022-08-16,53.49873352050781
2022-08-17,53.131282806396484
2022-08-18,52.895206451416016
2022-08-19,52.938995361328125
2022-08-22,52.26312255859375
2022-08-23,51.583438873291016
2022-08-24,51.68434524536133
2022-08-25,52.259307861328125
2022-08-26,50.7838134765625
2022-08-29,50.384002685546875
2022-08-30,50.003231048583984
2022-08-31,49.711936950683594
2022-09-01,50.44873046875
2022-09-02,49.69099426269531
2022-09-06,49.708126068115234
2022-09-07,50.59913635253906
2022-09-08,51.49395751953125
2022-09-09,52.02893829345703
2022-09-12,52.354515075683594
2022-09-13,50.59342956542969
2022-09-14,50.64482879638672
2022-09-15,50.93422317504883
2022-09-16,50.726688385009766
2022-09-19,50.422080993652344
2022-09-20,49.81855010986328
2022-09-21,48.944679260253906
2022-09-22,49.15409851074219
2022-09-23,48.874229431152344
2022-09-26,48.3760986328125
2022-09-27,48.29963302612305
2022-09-28,49.40639114379883
2022-09-29,48.943809509277344
2022-09-30,48.36080551147461
2022-10-03,49.28023147583008
2022-10-04,50.4443359375
2022-10-05,50.576229095458984
2022-10-06,50.00469207763672
2022-10-07,49.010711669921875
2022-10-10,48.647525787353516
2022-10-11,48.867347717285156
2022-10-12,48.67620086669922
2022-10-13,49.7600212097168
2022-10-14,49.31463623046875
2022-10-17,50.17099380493164
2022-10-18,50.44050979614258
2022-10-19,49.64914321899414
2022-10-20,49.25728988647461
2022-10-21,50.28186798095703
2022-10-24,51.2127571105957
2022-10-25,51.6944465637207
2022-10-26,52.30039978027344
2022-10-27,51.99073028564453
2022-10-28,52.84708023071289
2022-10-31,52.795475006103516
2022-11-01,52.8260498046875
2022-11-02,51.88560104370117
2022-11-03,51.66196060180664
2022-11-04,51.90088653564453
2022-11-07,52.428466796875
2022-11-08,52.69990158081055
2022-11-09,52.14938735961914
2022-11-10,53.58110046386719
2022-11-11,53.04587173461914
2022-11-14,53.040138244628906
2022-11-15,53.08028793334961
2022-11-16,52.98279571533203
2022-11-17,52.91207504272461
2022-11-18,53.52183532714844
2022-11-21,53.53521728515625
2022-11-22,53.95192337036133
2022-11-23,54.18703842163086
2022-11-25,54.47568130493164
2022-11-28,54.08382797241211
2022-11-29,53.93280792236328
2022-11-30,55.368343353271484
2022-12-01,55.57478713989258
2022-12-02,55.65888977050781
2022-12-05,55.0911750793457
2022-12-06,54.580810546875
2022-12-07,55.08926010131836
2022-12-08,55.5614013671875
2022-12-09,54.87518310546875
2022-12-12,55.4428825378418
2022-12-13,55.70530700683594
2022-12-14,55.8068962097168
2022-12-15,54.78522491455078
2022-12-16,54.037662506103516
2022-12-19,53.771209716796875
2022-12-20,53.8018913269043
2022-12-21,54.54945755004883
2022-12-22,54.442108154296875
2022-12-23,54.41911315917969
2022-12-27,54.2465934753418
2022-12-28,53.91306686401367
2022-12-29,54.553287506103516
2022-12-30,54.3826904296875
2023-01-03,54.150753021240234
2023-01-04,54.36159896850586
2023-01-05,53.90923309326172
2023-01-06,54.35585403442383
2023-01-09,53.41276550292969
2023-01-10,53.93798065185547
2023-01-11,54.288761138916016
2023-01-12,54.146915435791016
2023-01-13,54.384605407714844
2023-01-17,54.13924789428711
2023-01-18,53.3897705078125
2023-01-19,53.50286865234375
2023-01-20,53.83256149291992
2023-01-23,54.028076171875
2023-01-24,53.64854049682617
2023-01-25,53.68879699707031
2023-01-26,53.77696228027344
2023-01-27,53.43960189819336
2023-01-30,52.92972183227539
2023-01-31,53.62553405761719
2023-02-01,53.97056198120117
2023-02-02,53.66387176513672
2023-02-03,53.49518966674805
2023-02-06,53.155914306640625
2023-02-07,53.50286865234375
2023-02-08,53.288169860839844
2023-02-09,52.774452209472656
2023-02-10,53.205745697021484
2023-02-13,53.69453811645508
2023-02-14,53.414676666259766
2023-02-15,53.19041442871094
2023-02-16,52.68053436279297
2023-02-17,53.13865661621094
2023-02-21,52.3700065612793
2023-02-22,52.23390579223633
2023-02-23,52.35275650024414
2023-02-24,51.676109313964844
2023-02-27,51.566856384277344
2023-02-28,51.20264434814453
2023-03-01,51.18156051635742
2023-03-02,51.47867202758789
2023-03-03,52.13806915283203
2023-03-06,51.99813461303711
2023-03-07,51.23139572143555
2023-03-08,50.90938186645508
2023-03-09,50.416744232177734
2023-03-10,49.9643669128418
2023-03-13,50.518333435058594
2023-03-14,51.03971862792969
2023-03-15,50.92662048339844
2023-03-16,51.453758239746094
2023-03-17,50.79052734375
2023-03-20,51.39433288574219
2023-03-21,51.75469970703125
2023-03-22,50.94579315185547
2023-03-23,50.89292526245117
2023-03-24,51.54078674316406
2023-03-27,51.81377029418945
2023-03-28,51.469661712646484
2023-03-29,51.58885192871094
2023-03-30,51.85990905761719
2023-03-31,52.494319915771484
2023-04-03,52.9960823059082
2023-04-04,53.03068923950195
2023-04-05,53.857330322265625
2023-04-06,54.072654724121094
2023-04-10,54.03419494628906
2023-04-11,54.23991012573242
2023-04-12,54.191837310791016
2023-04-13,54.93198776245117
2023-04-14,54.50905227661133
2023-04-17,54.45137023925781
2023-04-18,54.09572219848633
2023-04-19,54.30527114868164
2023-04-20,54.08417892456055
2023-04-21,54.47251892089844
2023-04-24,54.737815856933594
2023-04-25,54.09187316894531
2023-04-26,53.33058166503906
2023-04-27,53.57858657836914
2023-04-28,54.0591926574707
2023-05-01,54.40139389038086
2023-05-02,54.07841110229492
2023-05-03,54.1130256652832
2023-05-04,53.68431091308594
2023-05-05,54.18222427368164
2023-05-08,54.06496810913086
2023-05-09,53.6920051574707
2023-05-10,53.83234786987305
2023-05-11,53.67855453491211
2023-05-12,53.6151008605957
2023-05-15,53.51321792602539
2023-05-16,53.03068923950195
2023-05-17,53.04990768432617
2023-05-18,52.94033432006836
2023-05-19,53.197940826416016
2023-05-22,53.259456634521484
2023-05-23,52.6442756652832
2023-05-24,52.30207443237305
2023-05-25,51.72150421142578
2023-05-26,51.727264404296875
2023-05-30,51.354312896728516
2023-05-31,51.727264404296875
2023-06-01,52.17327880859375
2023-06-02,52.855743408203125
2023-06-05,53.03645324707031
2023-06-06,52.58660125732422
2023-06-07,52.3411865234375
2023-06-08,52.68022155761719
2023-06-09,52.75149917602539
2023-06-12,53.03658676147461
2023-06-13,53.313968658447266
2023-06-14,52.84587860107422
2023-06-15,53.5952033996582
2023-06-16,53.6202507019043
2023-06-20,53.55667495727539
2023-06-21,53.53741455078125
2023-06-22,53.88608169555664
2023-06-23,53.65684509277344
2023-06-26,53.33707046508789
2023-06-27,53.246551513671875
2023-06-28,53.07704162597656
2023-06-29,53.38523483276367
2023-06-30,53.984310150146484
2023-07-03,53.52777862548828
2023-07-05,53.46807098388672
2023-07-06,52.99805450439453
2023-07-07,52.39897537231445
2023-07-10,52.87284851074219
2023-07-11,52.87092590332031
2023-07-12,52.77845764160156
2023-07-13,52.8150634765625
2023-07-14,53.543190002441406
2023-07-17,53.30433654785156
2023-07-18,53.66840362548828
2023-07-19,53.874515533447266
2023-07-20,54.61036682128906
2023-07-21,55.17668151855469
2023-07-24,55.00717544555664
2023-07-25,55.0129508972168
2023-07-26,55.03028869628906
2023-07-27,54.58724594116211
2023-07-28,54.799129486083984
2023-07-31,54.37149429321289
2023-08-01,54.080631256103516
2023-08-02,54.00165557861328
2023-08-03,53.70307540893555
2023-08-04,53.570159912109375
2023-08-07,54.140342712402344
2023-08-08,54.55257034301758
2023-08-09,54.521751403808594
2023-08-10,54.49863815307617
2023-08-11,54.78179931640625
2023-08-14,55.00139617919922
2023-08-15,54.8126220703125
2023-08-16,54.41580581665039
2023-08-17,54.07485580444336
2023-08-18,54.049808502197266
2023-08-21,54.13648986816406
2023-08-22,53.96890640258789
2023-08-23,54.16731643676758
2023-08-24,53.72426986694336
2023-08-25,54.0844841003418
2023-08-28,54.207767486572266
2023-08-29,54.727867126464844
2023-08-30,54.73171615600586
2023-08-31,54.16731643676758
2023-09-01,54.313716888427734
2023-09-05,53.78976058959961
2023-09-06,53.47770309448242
2023-09-07,53.68189239501953
2023-09-08,53.647212982177734
2023-09-11,53.97661209106445
2023-09-12,53.90726852416992
2023-09-13,53.93230438232422
2023-09-14,54.01898956298828
2023-09-15,53.55282974243164
