Date,PBJ
2020-08-26,31.58902359008789
2020-08-27,31.570661544799805
2020-08-28,31.49724769592285
2020-08-31,31.524778366088867
2020-09-01,31.55230712890625
2020-09-02,32.112144470214844
2020-09-03,31.35957908630371
2020-09-04,31.21274185180664
2020-09-08,30.34088134765625
2020-09-09,30.9190616607666
2020-09-10,30.55196762084961
2020-09-11,30.49689483642578
2020-09-14,30.570316314697266
2020-09-15,30.405118942260742
2020-09-16,30.1665096282959
2020-09-17,30.07473373413086
2020-09-18,29.872827529907227
2020-09-21,29.601213455200195
2020-09-22,29.748525619506836
2020-09-23,29.168474197387695
2020-09-24,29.444690704345703
2020-09-25,29.684078216552734
2020-09-28,30.052366256713867
2020-09-29,29.914255142211914
2020-09-30,30.116817474365234
2020-10-01,30.42986488342285
2020-10-02,30.42986488342285
2020-10-05,30.724489212036133
2020-10-06,30.59558868408203
2020-10-07,30.87180519104004
2020-10-08,30.97308921813965
2020-10-09,31.488698959350586
2020-10-12,31.820152282714844
2020-10-13,32.06875991821289
2020-10-14,31.820152282714844
2020-10-15,31.903024673461914
2020-10-16,31.83857536315918
2020-10-19,31.507112503051758
2020-10-20,31.47028350830078
2020-10-21,31.433452606201172
2020-10-22,31.45186996459961
2020-10-23,31.507112503051758
2020-10-26,31.074371337890625
2020-10-27,31.046751022338867
2020-10-28,30.135229110717773
2020-10-29,30.16284942626953
2020-10-30,29.684078216552734
2020-11-02,30.107614517211914
2020-11-03,30.706083297729492
2020-11-04,30.614002227783203
2020-11-05,31.028335571289062
2020-11-06,31.037538528442383
2020-11-09,30.337793350219727
2020-11-10,30.899431228637695
2020-11-11,31.45186996459961
2020-11-12,31.304546356201172
2020-11-13,31.553146362304688
2020-11-16,31.98588752746582
2020-11-17,31.856971740722656
2020-11-18,31.44266700744629
2020-11-19,31.72808074951172
2020-11-20,31.562345504760742
2020-11-23,31.709665298461914
2020-11-24,32.00429916381836
2020-11-25,31.829357147216797
2020-11-27,31.921438217163086
2020-11-30,32.059539794921875
2020-12-01,32.31733703613281
2020-12-02,31.88460922241211
2020-12-03,32.11478042602539
2020-12-04,32.40941619873047
2020-12-07,32.344970703125
2020-12-08,32.53832244873047
2020-12-09,32.32655334472656
2020-12-10,32.35417556762695
2020-12-11,32.243690490722656
2020-12-14,32.031917572021484
2020-12-15,32.16081619262695
2020-12-16,32.427825927734375
2020-12-17,32.621177673339844
2020-12-18,32.53832244873047
2020-12-21,32.39606857299805
2020-12-22,32.42377471923828
2020-12-23,32.79328536987305
2020-12-24,32.830230712890625
2020-12-28,32.90412902832031
2020-12-29,32.76555252075195
2020-12-30,32.839454650878906
2020-12-31,33.144290924072266
2021-01-04,32.98726272583008
2021-01-05,33.17201614379883
2021-01-06,33.67083740234375
2021-01-07,33.62466049194336
2021-01-08,33.67083740234375
2021-01-11,33.32905197143555
2021-01-12,33.3475227355957
2021-01-13,33.41218948364258
2021-01-14,33.83711624145508
2021-01-15,33.85559844970703
2021-01-19,34.16965866088867
2021-01-20,34.21585464477539
2021-01-21,33.96644592285156
2021-01-22,34.16042709350586
2021-01-25,34.825538635253906
2021-01-26,35.87861633300781
2021-01-27,36.05412673950195
2021-01-28,35.13961410522461
2021-01-29,34.60383224487305
2021-02-01,34.56687545776367
2021-02-02,34.622310638427734
2021-02-03,34.880950927734375
2021-02-04,34.90866470336914
2021-02-05,35.25970458984375
2021-02-08,35.76776123046875
2021-02-09,35.80470275878906
2021-02-10,35.786231994628906
2021-02-11,35.76776123046875
2021-02-12,35.77700424194336
2021-02-16,35.58301544189453
2021-02-17,35.61072540283203
2021-02-18,35.44444274902344
2021-02-19,35.1858024597168
2021-02-22,35.12113952636719
2021-02-23,34.94561767578125
2021-02-24,35.20427322387695
2021-02-25,34.557640075683594
2021-02-26,34.38212966918945
2021-03-01,35.06570053100586
2021-03-02,34.98257064819336
2021-03-03,34.89942932128906
2021-03-04,34.80705261230469
2021-03-05,35.90633010864258
2021-03-08,36.275814056396484
2021-03-09,36.57142639160156
2021-03-10,37.255008697509766
2021-03-11,37.171871185302734
2021-03-12,37.09797286987305
2021-03-15,37.29194641113281
2021-03-16,37.18109893798828
2021-03-17,37.208824157714844
2021-03-18,36.709983825683594
2021-03-19,37.09797286987305
2021-03-22,37.09889221191406
2021-03-23,36.719017028808594
2021-03-24,36.209407806396484
2021-03-25,36.72827911376953
2021-03-26,37.580692291259766
2021-03-29,37.580692291259766
2021-03-30,37.5065803527832
2021-03-31,37.07109451293945
2021-04-01,37.19154739379883
2021-04-05,37.571434020996094
2021-04-06,37.691890716552734
2021-04-07,37.589962005615234
2021-04-08,37.728946685791016
2021-04-09,37.6733512878418
2021-04-12,38.05323791503906
2021-04-13,37.904991149902344
2021-04-14,37.886451721191406
2021-04-15,38.2385368347168
2021-04-16,38.59989929199219
2021-04-19,38.53504180908203
2021-04-20,38.48871612548828
2021-04-21,38.831539154052734
2021-04-22,38.59989929199219
2021-04-23,38.701820373535156
2021-04-26,38.3404655456543
2021-04-27,38.27560806274414
2021-04-28,38.2478141784668
2021-04-29,38.54429626464844
2021-04-30,38.2385368347168
2021-05-03,38.748146057128906
2021-05-04,38.173683166503906
2021-05-05,38.4516487121582
2021-05-06,38.82227325439453
2021-05-07,38.868595123291016
2021-05-10,38.850074768066406
2021-05-11,38.572105407714844
2021-05-12,38.043975830078125
2021-05-13,38.748146057128906
2021-05-14,39.1928825378418
2021-05-17,39.16509246826172
2021-05-18,38.93345260620117
2021-05-19,38.54429626464844
2021-05-20,38.88713073730469
2021-05-21,39.090972900390625
2021-05-24,39.34113693237305
2021-05-25,39.26702117919922
2021-05-26,39.35966491699219
2021-05-27,39.41525650024414
2021-05-28,39.60982894897461
2021-06-01,39.98971176147461
2021-06-02,40.64756774902344
2021-06-03,40.61977767944336
2021-06-04,40.68462371826172
2021-06-07,40.83287048339844
2021-06-08,40.80507278442383
2021-06-09,40.323272705078125
2021-06-10,40.221351623535156
2021-06-11,40.369598388671875
2021-06-14,40.09163284301758
2021-06-15,39.77661895751953
2021-06-16,39.35966491699219
2021-06-17,38.99831008911133
2021-06-18,38.28487014770508
2021-06-21,38.875823974609375
2021-06-22,39.0616455078125
2021-06-23,38.93156051635742
2021-06-24,39.09880828857422
2021-06-25,39.38685989379883
2021-06-28,39.00590133666992
2021-06-29,38.820072174072266
2021-06-30,38.97802734375
2021-07-01,38.97802734375
2021-07-02,38.82936096191406
2021-07-06,38.476280212402344
2021-07-07,38.44841766357422
2021-07-08,38.28116226196289
2021-07-09,38.70856475830078
2021-07-12,38.57848358154297
2021-07-13,38.1882438659668
2021-07-14,38.243988037109375
2021-07-15,38.439109802246094
2021-07-16,38.14178466796875
2021-07-19,37.83515930175781
2021-07-20,38.30903244018555
2021-07-21,38.234703063964844
2021-07-22,37.86304473876953
2021-07-23,38.27186584472656
2021-07-26,38.420528411865234
2021-07-27,38.3462028503418
2021-07-28,38.28116226196289
2021-07-29,38.5692024230957
2021-07-30,38.420528411865234
2021-08-02,38.21611785888672
2021-08-03,38.243988037109375
2021-08-04,37.472801208496094
2021-08-05,37.81657409667969
2021-08-06,38.21611785888672
2021-08-09,38.634239196777344
2021-08-10,39.38685989379883
2021-08-11,39.479766845703125
2021-08-12,39.53551483154297
2021-08-13,39.907188415527344
2021-08-16,39.907188415527344
2021-08-17,39.76780700683594
2021-08-18,39.15456771850586
2021-08-19,38.93156051635742
2021-08-20,39.01519012451172
2021-08-23,39.15456771850586
2021-08-24,39.201019287109375
2021-08-25,39.19172668457031
2021-08-26,38.847938537597656
2021-08-27,39.34968948364258
2021-08-30,39.256771087646484
2021-08-31,39.56340026855469
2021-09-01,39.63772201538086
2021-09-02,39.907188415527344
2021-09-03,39.69346618652344
2021-09-07,39.17314529418945
2021-09-08,39.442604064941406
2021-09-09,39.17314529418945
2021-09-10,38.8943977355957
2021-09-13,39.145267486572266
2021-09-14,38.61565399169922
2021-09-15,38.8943977355957
2021-09-16,38.903690338134766
2021-09-17,38.85722732543945
2021-09-20,38.2625732421875
2021-09-21,38.383365631103516
2021-09-22,38.476280212402344
2021-09-23,38.847938537597656
2021-09-24,38.75502395629883
2021-09-27,38.93156051635742
2021-09-28,38.97802734375
2021-09-29,39.600555419921875
2021-09-30,39.12668991088867
2021-10-01,39.23818588256836
2021-10-04,39.117393493652344
2021-10-05,39.4704704284668
2021-10-06,39.55409622192383
2021-10-07,39.739933013916016
2021-10-08,39.52622604370117
2021-10-11,39.51693344116211
2021-10-12,39.498348236083984
2021-10-13,39.40543746948242
2021-10-14,39.64701461791992
2021-10-15,39.396141052246094
2021-10-18,39.32181930541992
2021-10-19,39.36826705932617
2021-10-20,39.53551483154297
2021-10-21,39.498348236083984
2021-10-22,39.84214401245117
2021-10-25,39.739933013916016
2021-10-26,39.65629959106445
2021-10-27,39.29393768310547
2021-10-28,39.72134780883789
2021-10-29,39.591270446777344
2021-11-01,40.06513595581055
2021-11-02,40.01868438720703
2021-11-03,40.56687927246094
2021-11-04,40.3438720703125
2021-11-05,40.8270378112793
2021-11-08,40.39963150024414
2021-11-09,40.59474563598633
2021-11-10,40.68767166137695
2021-11-11,40.613338470458984
2021-11-12,40.66908264160156
2021-11-15,40.9756965637207
2021-11-16,40.724830627441406
2021-11-17,40.539005279541016
2021-11-18,40.46466827392578
2021-11-19,39.935062408447266
2021-11-22,40.56687927246094
2021-11-23,40.67837905883789
2021-11-24,40.539005279541016
2021-11-26,39.78638458251953
2021-11-29,39.80497360229492
2021-11-30,38.77360916137695
2021-12-01,38.457698822021484
2021-12-02,39.24748611450195
2021-12-03,39.35898208618164
2021-12-06,39.89788055419922
2021-12-07,40.21379852294922
2021-12-08,39.95363235473633
2021-12-09,39.758514404296875
2021-12-10,40.176631927490234
2021-12-13,40.4925537109375
2021-12-14,40.5111198425293
2021-12-15,41.05004119873047
2021-12-16,41.152244567871094
2021-12-17,40.91065979003906
2021-12-20,40.815738677978516
2021-12-21,40.67615509033203
2021-12-22,40.91810607910156
2021-12-23,41.067012786865234
2021-12-27,41.402015686035156
2021-12-28,41.77425765991211
2021-12-29,41.895225524902344
2021-12-30,41.82077407836914
2021-12-31,41.95106887817383
2022-01-03,42.11858367919922
2022-01-04,42.295379638671875
2022-01-05,42.295379638671875
2022-01-06,42.369834899902344
2022-01-07,42.46289825439453
2022-01-10,42.2674674987793
2022-01-11,42.23955154418945
2022-01-12,42.137184143066406
2022-01-13,42.55595397949219
2022-01-14,42.779300689697266
2022-01-18,42.0999641418457
2022-01-19,41.84870910644531
2022-01-20,41.31827163696289
2022-01-21,41.16006088256836
2022-01-24,41.25312805175781
2022-01-25,40.77852249145508
2022-01-26,40.573787689208984
2022-01-27,40.67615509033203
2022-01-28,40.92741394042969
2022-01-31,41.09492874145508
2022-02-01,41.28104019165039
2022-02-02,41.60675048828125
2022-02-03,41.60675048828125
2022-02-04,41.25312805175781
2022-02-07,41.597434997558594
2022-02-08,42.016212463378906
2022-02-09,42.016212463378906
2022-02-10,41.616058349609375
2022-02-11,41.895225524902344
2022-02-14,41.597434997558594
2022-02-15,41.653282165527344
2022-02-16,41.68119430541992
2022-02-17,41.653282165527344
2022-02-18,41.70911407470703
2022-02-22,41.56952667236328
2022-02-23,40.89018249511719
2022-02-24,40.33183670043945
2022-02-25,41.57882308959961
2022-02-28,41.29035568237305
2022-03-01,41.150760650634766
2022-03-02,41.91383743286133
2022-03-03,42.52803039550781
2022-03-04,42.75136947631836
2022-03-07,42.23024368286133
2022-03-08,41.197288513183594
2022-03-09,41.24381637573242
2022-03-10,41.085609436035156
2022-03-11,40.64823532104492
2022-03-14,40.825050354003906
2022-03-15,41.36479568481445
2022-03-16,41.46715545654297
2022-03-17,41.895225524902344
2022-03-18,41.99760818481445
2022-03-21,42.17573928833008
2022-03-22,42.31564712524414
2022-03-23,42.185062408447266
2022-03-24,42.56746292114258
2022-03-25,42.99650192260742
2022-03-28,42.94053268432617
2022-03-29,43.080440521240234
2022-03-30,42.99650192260742
2022-03-31,43.080440521240234
2022-04-01,43.81724166870117
2022-04-04,43.612056732177734
2022-04-05,43.4068717956543
2022-04-06,43.90119552612305
2022-04-07,44.358211517333984
2022-04-08,44.693973541259766
2022-04-11,44.67531967163086
2022-04-12,44.563392639160156
2022-04-13,44.77791213989258
2022-04-14,44.843204498291016
2022-04-18,44.59138107299805
2022-04-19,45.206947326660156
2022-04-20,45.850486755371094
2022-04-21,45.458770751953125
2022-04-22,44.535423278808594
2022-04-25,44.5540657043457
2022-04-26,43.70532989501953
2022-04-27,44.003787994384766
2022-04-28,44.47012710571289
2022-04-29,43.5654296875
2022-05-02,43.23899459838867
2022-05-03,43.55610656738281
2022-05-04,44.04109573364258
2022-05-05,42.91255187988281
2022-05-06,42.89390182495117
2022-05-09,42.78197479248047
2022-05-10,42.70736312866211
2022-05-11,42.352943420410156
2022-05-12,42.52082824707031
2022-05-13,43.03380584716797
2022-05-16,43.06177520751953
2022-05-17,43.01515197753906
2022-05-18,40.646156311035156
2022-05-19,40.3197021484375
2022-05-20,40.45961380004883
2022-05-23,41.093833923339844
2022-05-24,41.578819274902344
2022-05-25,41.867958068847656
2022-05-26,42.082462310791016
2022-05-27,42.539485931396484
2022-05-31,42.38092803955078
2022-06-01,41.99852752685547
2022-06-02,42.56746292114258
2022-06-03,42.241031646728516
2022-06-06,42.33429718017578
2022-06-07,42.39958572387695
2022-06-08,41.97055435180664
2022-06-09,41.1031494140625
2022-06-10,40.95393371582031
2022-06-13,39.881343841552734
2022-06-14,39.9466438293457
2022-06-15,40.40365219116211
2022-06-16,39.72278594970703
2022-06-17,39.25645065307617
2022-06-21,40.24504852294922
2022-06-22,39.7680549621582
2022-06-23,40.0112190246582
2022-06-24,41.06809997558594
2022-06-27,41.41413879394531
2022-06-28,40.95586013793945
2022-06-29,41.18031692504883
2022-06-30,41.030677795410156
2022-07-01,41.51702117919922
2022-07-05,41.04938507080078
2022-07-06,40.91844177246094
2022-07-07,41.41413879394531
2022-07-08,41.3112678527832
2022-07-11,41.086795806884766
2022-07-12,41.245784759521484
2022-07-13,41.39543533325195
2022-07-14,41.142913818359375
2022-07-15,41.498321533203125
2022-07-18,41.283199310302734
2022-07-19,41.7227783203125
2022-07-20,41.7227783203125
2022-07-21,41.498321533203125
2022-07-22,41.48896408081055
2022-07-25,41.90984344482422
2022-07-26,42.050132751464844
2022-07-27,42.199771881103516
2022-07-28,42.66740417480469
2022-07-29,42.74223327636719
2022-08-01,43.01346969604492
2022-08-02,42.760948181152344
2022-08-03,43.097652435302734
2022-08-04,43.06023025512695
2022-08-05,43.30340576171875
2022-08-08,43.32210922241211
2022-08-09,43.097652435302734
2022-08-10,43.24729537963867
2022-08-11,43.30340576171875
2022-08-12,43.80845642089844
2022-08-15,43.995513916015625
2022-08-16,44.37898635864258
2022-08-17,44.06098175048828
2022-08-18,44.435089111328125
2022-08-19,44.49120330810547
2022-08-22,44.04227066040039
2022-08-23,44.1451530456543
2022-08-24,44.285438537597656
2022-08-25,44.50056457519531
2022-08-26,43.69622039794922
2022-08-29,43.6588134765625
2022-08-30,42.85447692871094
2022-08-31,42.69546890258789
2022-09-01,42.555179595947266
2022-09-02,42.2371826171875
2022-09-06,42.12495040893555
2022-09-07,42.84511947631836
2022-09-08,42.71417999267578
2022-09-09,43.32210922241211
2022-09-12,43.406288146972656
2022-09-13,42.012725830078125
2022-09-14,41.90984344482422
2022-09-15,41.404788970947266
2022-09-16,41.227088928222656
2022-09-19,41.7197265625
2022-09-20,41.46636199951172
2022-09-21,41.39129638671875
2022-09-22,41.18485641479492
2022-09-23,40.4154052734375
2022-09-26,40.10574722290039
2022-09-27,39.73039627075195
2022-09-28,40.43416213989258
2022-09-29,39.73039627075195
2022-09-30,39.42073440551758
2022-10-03,40.07758712768555
2022-10-04,40.83766555786133
2022-10-05,40.52799987792969
2022-10-06,39.94621276855469
2022-10-07,39.49580383300781
2022-10-10,40.11512756347656
2022-10-11,40.462318420410156
2022-10-12,40.55614471435547
2022-10-13,41.59774398803711
2022-10-14,40.396629333496094
2022-10-17,40.95027160644531
2022-10-18,41.41944885253906
2022-10-19,41.38191604614258
2022-10-20,40.82828140258789
2022-10-21,41.60712432861328
2022-10-24,42.03876495361328
2022-10-25,42.761314392089844
2022-10-26,43.11789321899414
2022-10-27,43.16481018066406
2022-10-28,44.121944427490234
2022-10-31,43.98118209838867
2022-11-01,43.54954147338867
2022-11-02,43.08973693847656
2022-11-03,43.05221176147461
2022-11-04,43.31494903564453
2022-11-07,43.70906066894531
2022-11-08,43.90612030029297
2022-11-09,43.305572509765625
2022-11-10,43.78413009643555
2022-11-11,43.16481018066406
2022-11-14,43.0991325378418
2022-11-15,43.35247802734375
2022-11-16,43.71844482421875
2022-11-17,43.66214370727539
2022-11-18,43.94365310668945
2022-11-21,44.53483200073242
2022-11-22,44.760032653808594
2022-11-23,44.75065231323242
2022-11-25,44.89140701293945
2022-11-28,44.835105895996094
2022-11-29,44.797569274902344
2022-11-30,45.42626953125
2022-12-01,45.15414047241211
2022-12-02,45.32305145263672
2022-12-05,44.722496032714844
2022-12-06,44.61928176879883
2022-12-07,44.81632614135742
2022-12-08,44.844486236572266
2022-12-09,44.31899642944336
2022-12-12,44.65681076049805
2022-12-13,44.422218322753906
2022-12-14,44.32838821411133
2022-12-15,43.54015350341797
2022-12-16,43.55891418457031
2022-12-19,43.64897155761719
2022-12-20,43.57313919067383
2022-12-21,43.92385482788086
2022-12-22,43.83854675292969
2022-12-23,44.22716522216797
2022-12-27,44.284034729003906
2022-12-28,43.6300048828125
2022-12-29,43.516273498535156
2022-12-30,43.26982498168945
2023-01-03,42.881202697753906
2023-01-04,43.193992614746094
2023-01-05,43.260345458984375
2023-01-06,44.274559020996094
2023-01-09,43.999671936035156
2023-01-10,44.13237380981445
2023-01-11,44.170291900634766
2023-01-12,44.04707717895508
2023-01-13,44.284034729003906
2023-01-17,44.274559020996094
2023-01-18,43.01390838623047
2023-01-19,42.74850082397461
2023-01-20,42.99494934082031
2023-01-23,43.1181755065918
2023-01-24,43.15607833862305
2023-01-25,43.44992446899414
2023-01-26,43.25086975097656
2023-01-27,43.08026123046875
2023-01-30,43.15607833862305
2023-01-31,43.686885833740234
2023-02-01,43.87646484375
2023-02-02,43.611053466796875
2023-02-03,43.46887969970703
2023-02-06,43.705848693847656
2023-02-07,43.52574157714844
2023-02-08,43.1181755065918
2023-02-09,42.94755935668945
2023-02-10,43.307743072509766
2023-02-13,43.592098236083984
2023-02-14,43.10868453979492
2023-02-15,43.364601135253906
2023-02-16,43.29826736450195
2023-02-17,43.85750961303711
2023-02-21,43.72480392456055
2023-02-22,43.92385482788086
2023-02-23,43.6300048828125
2023-02-24,43.34565734863281
2023-02-27,43.15607833862305
2023-02-28,42.625274658203125
2023-03-01,42.46414566040039
2023-03-02,43.1465950012207
2023-03-03,43.28877639770508
2023-03-06,43.1181755065918
2023-03-07,42.7958984375
2023-03-08,42.87172317504883
2023-03-09,42.36935806274414
2023-03-10,41.99021530151367
2023-03-13,41.999698638916016
2023-03-14,42.54945373535156
2023-03-15,42.47362518310547
2023-03-16,42.530494689941406
2023-03-17,41.93334197998047
2023-03-20,42.418941497802734
2023-03-21,42.723628997802734
2023-03-22,42.285640716552734
2023-03-23,42.22850799560547
2023-03-24,43.00928497314453
2023-03-27,43.399681091308594
2023-03-28,43.46632766723633
2023-03-29,43.72340393066406
2023-03-30,43.79006576538086
2023-03-31,44.13283920288086
2023-04-03,44.380409240722656
2023-04-04,43.913848876953125
2023-04-05,44.037628173828125
2023-04-06,44.018577575683594
2023-04-10,44.10427474975586
2023-04-11,44.32327651977539
2023-04-12,44.06618881225586
2023-04-13,44.13283920288086
2023-04-14,43.837669372558594
2023-04-17,44.26614761352539
2023-04-18,44.428016662597656
2023-04-19,44.342323303222656
2023-04-20,44.380409240722656
2023-04-21,44.418495178222656
2023-04-24,44.55179214477539
2023-04-25,44.36136245727539
2023-04-26,44.19948959350586
2023-04-27,44.70414352416992
2023-04-28,44.95169448852539
2023-05-01,45.26591491699219
2023-05-02,45.15165710449219
2023-05-03,44.78984451293945
2023-05-04,44.770790100097656
2023-05-05,45.22782897949219
2023-05-08,45.11357498168945
2023-05-09,44.894569396972656
2023-05-10,45.01835250854492
2023-05-11,45.23735046386719
2023-05-12,45.30400466918945
2023-05-15,44.99931716918945
2023-05-16,44.627967834472656
2023-05-17,44.70414352416992
2023-05-18,44.608924865722656
2023-05-19,44.61844253540039
2023-05-22,44.26614761352539
2023-05-23,44.142356872558594
2023-05-24,43.93289566040039
2023-05-25,43.61867141723633
2023-05-26,43.47584533691406
2023-05-30,42.866458892822266
2023-05-31,42.904544830322266
2023-06-01,42.79981994628906
2023-06-02,43.60914993286133
2023-06-05,43.399681091308594
2023-06-06,43.46632766723633
2023-06-07,43.43775939941406
2023-06-08,43.65675735473633
2023-06-09,43.761497497558594
2023-06-12,43.742454528808594
2023-06-13,44.018577575683594
2023-06-14,44.11379623413086
2023-06-15,44.075714111328125
2023-06-16,44.00906753540039
2023-06-20,43.58403778076172
2023-06-21,43.622318267822266
2023-06-22,43.81378173828125
2023-06-23,43.58403778076172
2023-06-26,43.52660369873047
2023-06-27,43.478736877441406
2023-06-28,43.13412094116211
2023-06-29,43.22028732299805
2023-06-30,43.5074577331543
2023-07-03,43.8233528137207
2023-07-05,43.63190841674805
2023-07-06,43.201141357421875
2023-07-07,43.067115783691406
2023-07-10,43.0479850769043
2023-07-11,43.114986419677734
2023-07-12,43.13412094116211
2023-07-13,43.162845611572266
2023-07-14,43.009681701660156
2023-07-17,43.249000549316406
2023-07-18,43.33515548706055
2023-07-19,43.86164474487305
2023-07-20,44.2828369140625
2023-07-21,44.25411605834961
2023-07-24,44.34984588623047
2023-07-25,44.35942077636719
2023-07-26,44.30198287963867
2023-07-27,43.63190841674805
2023-07-28,43.88079071044922
2023-07-31,43.89036178588867
2023-08-01,43.66061782836914
2023-08-02,43.86164474487305
2023-08-03,43.77548599243164
2023-08-04,43.622318267822266
2023-08-07,43.81378173828125
2023-08-08,43.19156265258789
2023-08-09,43.162845611572266
2023-08-10,43.0479850769043
2023-08-11,43.07669448852539
2023-08-14,42.933101654052734
2023-08-15,42.502342224121094
2023-08-16,42.320457458496094
2023-08-17,42.11942672729492
2023-08-18,42.55977249145508
2023-08-21,42.27259063720703
2023-08-22,41.98541259765625
2023-08-23,42.15772247314453
2023-08-24,41.88968276977539
2023-08-25,42.34917068481445
2023-08-28,42.54062271118164
2023-08-29,42.74165344238281
2023-08-30,42.875667572021484
2023-08-31,42.55977249145508
2023-09-01,42.21515655517578
2023-09-05,41.66951370239258
2023-09-06,41.62166213989258
2023-09-07,41.72695541381836
2023-09-08,41.68866729736328
2023-09-11,41.98541259765625
2023-09-12,41.870548248291016
2023-09-13,41.841827392578125
2023-09-14,42.14815139770508
