Date,CMG
2023-09-20,38.40959930419922
2023-09-21,37.3202018737793
2023-09-22,37.511600494384766
2023-09-25,37.19380187988281
2023-09-26,36.95240020751953
2023-09-27,36.12160110473633
2023-09-28,36.774600982666016
2023-09-29,36.636600494384766
2023-10-02,37.34260177612305
2023-10-03,36.74380111694336
2023-10-04,37.1598014831543
2023-10-05,37.23160171508789
2023-10-06,36.44540023803711
2023-10-09,36.66019821166992
2023-10-10,36.642398834228516
2023-10-11,36.469600677490234
2023-10-12,35.873600006103516
2023-10-13,35.629600524902344
2023-10-16,36.20899963378906
2023-10-17,36.5901985168457
2023-10-18,36.81460189819336
2023-10-19,36.952598571777344
2023-10-20,36.625
2023-10-23,36.3931999206543
2023-10-24,37.10179901123047
2023-10-25,36.837398529052734
2023-10-26,36.129398345947266
2023-10-27,37.751800537109375
2023-10-30,38.18600082397461
2023-10-31,38.84400177001953
2023-11-01,39.7327995300293
2023-11-02,40.707401275634766
2023-11-03,40.81060028076172
2023-11-06,41.38100051879883
2023-11-07,41.29560089111328
2023-11-08,41.68000030517578
2023-11-09,41.902198791503906
2023-11-10,42.411598205566406
2023-11-13,43.00859832763672
2023-11-14,43.32040023803711
2023-11-15,43.1161994934082
2023-11-16,43.46200180053711
2023-11-17,43.24440002441406
2023-11-20,43.73379898071289
2023-11-21,43.95280075073242
2023-11-22,44.37860107421875
2023-11-24,44.39339828491211
2023-11-27,44.183799743652344
2023-11-28,44.133399963378906
2023-11-29,43.78219985961914
2023-11-30,44.04499816894531
2023-12-01,44.67660140991211
2023-12-04,44.38399887084961
2023-12-05,44.525001525878906
2023-12-06,44.20100021362305
2023-12-07,44.525001525878906
2023-12-08,44.85900115966797
2023-12-11,45.90959930419922
2023-12-12,46.407798767089844
2023-12-13,46.79999923706055
2023-12-14,45.513999938964844
2023-12-15,45.42940139770508
2023-12-18,45.94060134887695
2023-12-19,46.54059982299805
2023-12-20,46.277400970458984
2023-12-21,46.141998291015625
2023-12-22,46.08700180053711
2023-12-26,46.39039993286133
2023-12-27,46.148799896240234
2023-12-28,45.56760025024414
2023-12-29,45.739200592041016
2024-01-02,44.89500045776367
2024-01-03,44.67300033569336
2024-01-04,44.409400939941406
2024-01-05,44.25600051879883
2024-01-08,44.72779846191406
2024-01-09,44.63999938964844
2024-01-10,44.900001525878906
2024-01-11,45.53139877319336
2024-01-12,45.4379997253418
2024-01-16,45.799400329589844
2024-01-17,46.20880126953125
2024-01-18,46.45640182495117
2024-01-19,46.69200134277344
2024-01-22,46.5
2024-01-23,46.4364013671875
2024-01-24,46.69599914550781
2024-01-25,46.23540115356445
2024-01-26,46.525001525878906
2024-01-29,48.090599060058594
2024-01-30,48.38560104370117
2024-01-31,48.17539978027344
2024-02-01,48.84040069580078
2024-02-02,49.645599365234375
2024-02-05,49.41699981689453
2024-02-06,49.754798889160156
2024-02-07,53.33980178833008
2024-02-08,52.40959930419922
2024-02-09,52.766998291015625
2024-02-12,52.16460037231445
2024-02-13,51.9827995300293
2024-02-14,52.40380096435547
2024-02-15,52.36000061035156
2024-02-16,51.96860122680664
2024-02-20,51.604000091552734
2024-02-21,51.38959884643555
2024-02-22,52.547401428222656
2024-02-23,52.93439865112305
2024-02-26,53.20899963378906
2024-02-27,52.90480041503906
2024-02-28,53.43439865112305
2024-02-29,53.77539825439453
2024-03-01,53.77560043334961
2024-03-04,54.40599822998047
2024-03-05,54.226600646972656
2024-03-06,53.802799224853516
2024-03-07,53.80440139770508
2024-03-08,53.7224006652832
2024-03-11,53.251800537109375
2024-03-12,54.396400451660156
2024-03-13,54.453800201416016
2024-03-14,54.970401763916016
2024-03-15,55.12779998779297
2024-03-18,55.47060012817383
2024-03-19,55.95119857788086
2024-03-20,57.900001525878906
2024-03-21,58.09960174560547
2024-03-22,57.64080047607422
2024-03-25,58.06880187988281
2024-03-26,59.110599517822266
2024-03-27,58.469200134277344
2024-03-28,58.135398864746094
2024-04-01,57.540000915527344
2024-04-02,58.03879928588867
2024-04-03,57.911598205566406
2024-04-04,57.120601654052734
2024-04-05,58.1083984375
2024-04-08,58.63059997558594
2024-04-09,58.53919982910156
2024-04-10,59.31380081176758
2024-04-11,59.81380081176758
2024-04-12,59.152000427246094
2024-04-15,58.732601165771484
2024-04-16,58.84659957885742
2024-04-17,58.059200286865234
2024-04-18,58.159400939941406
2024-04-19,57.382198333740234
2024-04-22,57.685001373291016
2024-04-23,58.29999923706055
2024-04-24,58.53519821166992
2024-04-25,62.23939895629883
2024-04-26,63.73939895629883
2024-04-29,64.18939971923828
2024-04-30,63.19200134277344
2024-05-01,62.77320098876953
2024-05-02,62.83980178833008
2024-05-03,63.107601165771484
2024-05-06,63.981998443603516
2024-05-07,63.873600006103516
2024-05-08,63.665000915527344
2024-05-09,64.6594009399414
2024-05-10,64.78459930419922
2024-05-13,63.90800094604492
2024-05-14,63.53340148925781
2024-05-15,63.36600112915039
2024-05-16,62.917598724365234
2024-05-17,64.26860046386719
2024-05-20,63.527801513671875
2024-05-21,63.45600128173828
2024-05-22,63.06760025024414
2024-05-23,62.76559829711914
2024-05-24,63.03260040283203
2024-05-28,63.07680130004883
2024-05-29,61.457000732421875
2024-05-30,62.116798400878906
2024-05-31,62.59040069580078
2024-06-03,61.52939987182617
2024-06-04,61.5807991027832
2024-06-05,62.959598541259766
2024-06-06,64.23320007324219
2024-06-07,63.380401611328125
2024-06-10,62.597599029541016
2024-06-11,62.604000091552734
2024-06-12,63.415199279785156
2024-06-13,65.3051986694336
2024-06-14,65.43419647216797
2024-06-17,67.30919647216797
2024-06-18,68.55220031738281
2024-06-20,64.28839874267578
2024-06-21,64.20980072021484
2024-06-24,63.87480163574219
2024-06-25,65.66079711914062
2024-06-26,65.86000061035156
2024-06-27,62.40999984741211
2024-06-28,62.650001525878906
2024-07-01,61.810001373291016
2024-07-02,61.400001525878906
2024-07-03,61.58000183105469
2024-07-05,62.75
2024-07-08,59.5099983215332
2024-07-09,57.47999954223633
2024-07-10,58.29999923706055
2024-07-11,57.54999923706055
2024-07-12,57.66999816894531
2024-07-15,56.61000061035156
2024-07-16,57.7400016784668
2024-07-17,55.290000915527344
2024-07-18,53.380001068115234
2024-07-19,53.540000915527344
2024-07-22,53.560001373291016
2024-07-23,52.54999923706055
2024-07-24,51.779998779296875
2024-07-25,50.81999969482422
2024-07-26,49.83000183105469
2024-07-29,50.970001220703125
2024-07-30,52.56999969482422
2024-07-31,54.31999969482422
2024-08-01,53.459999084472656
2024-08-02,52.56999969482422
2024-08-05,52.18000030517578
2024-08-06,54.08000183105469
2024-08-07,53.630001068115234
2024-08-08,54.31999969482422
2024-08-09,55.54999923706055
2024-08-12,55.869998931884766
2024-08-13,51.68000030517578
2024-08-14,51.650001525878906
2024-08-15,53.970001220703125
2024-08-16,52.470001220703125
2024-08-19,52.63999938964844
2024-08-20,51.939998626708984
2024-08-21,53.72999954223633
2024-08-22,53.45000076293945
2024-08-23,53.709999084472656
2024-08-26,54.75
2024-08-27,56.13999938964844
2024-08-28,55.77000045776367
2024-08-29,55.630001068115234
2024-08-30,56.08000183105469
2024-09-03,53.52000045776367
2024-09-04,53.34000015258789
2024-09-05,53.029998779296875
2024-09-06,53.68000030517578
2024-09-09,54.290000915527344
2024-09-10,54.209999084472656
2024-09-11,55.790000915527344
2024-09-12,56.349998474121094
2024-09-13,56.119998931884766
2024-09-16,57.65999984741211
2024-09-17,58.5
2024-09-18,56.93000030517578
2024-09-19,57.970001220703125
2024-09-20,57.22999954223633
2024-09-23,58.290000915527344
2024-09-24,57.959999084472656
2024-09-25,58.380001068115234
2024-09-26,58.04999923706055
2024-09-27,57.34000015258789
2024-09-30,57.619998931884766
2024-10-01,57.16999816894531
2024-10-02,57.68000030517578
2024-10-03,56.70000076293945
2024-10-04,57.11000061035156
2024-10-07,56.72999954223633
2024-10-08,57.97999954223633
2024-10-09,57.93000030517578
2024-10-10,58.33000183105469
2024-10-11,58.650001525878906
2024-10-14,59.279998779296875
2024-10-15,59.810001373291016
2024-10-16,59.119998931884766
2024-10-17,58.86000061035156
2024-10-18,59.38999938964844
2024-10-21,59.70000076293945
2024-10-22,59.880001068115234
2024-10-23,59.02000045776367
2024-10-24,59.439998626708984
2024-10-25,59.439998626708984
2024-10-28,60.599998474121094
2024-10-29,60.4900016784668
2024-10-30,55.72999954223633
2024-10-31,55.77000045776367
2024-11-01,58.59000015258789
2024-11-04,56.380001068115234
2024-11-05,56.18000030517578
2024-11-06,57.689998626708984
2024-11-07,58.209999084472656
2024-11-08,58.810001373291016
2024-11-11,59.27000045776367
2024-11-12,60.4900016784668
2024-11-13,59.27000045776367
2024-11-14,59.90999984741211
2024-11-15,58.630001068115234
2024-11-18,58.810001373291016
2024-11-19,58.72999954223633
2024-11-20,58.880001068115234
2024-11-21,59.97999954223633
2024-11-22,62.0099983215332
2024-11-25,62.0
2024-11-26,62.709999084472656
2024-11-27,62.04999923706055
2024-11-29,61.52000045776367
2024-12-02,60.540000915527344
2024-12-03,60.939998626708984
2024-12-04,63.88999938964844
2024-12-05,65.22000122070312
2024-12-06,65.4000015258789
2024-12-09,64.58000183105469
2024-12-10,64.83000183105469
2024-12-11,65.56999969482422
2024-12-12,66.16000366210938
2024-12-13,64.58999633789062
2024-12-16,64.80000305175781
2024-12-17,64.29000091552734
2024-12-18,61.34000015258789
2024-12-19,61.7400016784668
2024-12-20,61.869998931884766
2024-12-23,61.58000183105469
2024-12-24,62.2400016784668
2024-12-26,61.470001220703125
2024-12-27,60.779998779296875
2024-12-30,60.09000015258789
2024-12-31,60.29999923706055
2025-01-02,59.88999938964844
2025-01-03,59.70000076293945
2025-01-06,58.79999923706055
2025-01-07,57.9900016784668
2025-01-08,57.91999816894531
2025-01-10,56.5
2025-01-13,56.2599983215332
2025-01-14,56.439998626708984
2025-01-15,57.369998931884766
2025-01-16,58.36000061035156
2025-01-17,57.52000045776367
2025-01-21,56.20000076293945
2025-01-22,55.900001525878906
2025-01-23,57.560001373291016
2025-01-24,56.70000076293945
2025-01-27,58.29999923706055
2025-01-28,57.83000183105469
2025-01-29,58.27000045776367
2025-01-30,58.9900016784668
2025-01-31,58.349998474121094
2025-02-03,58.36000061035156
2025-02-04,59.02000045776367
2025-02-05,57.5099983215332
2025-02-06,57.31999969482422
2025-02-07,57.27000045776367
2025-02-10,57.79999923706055
2025-02-11,56.18000030517578
2025-02-12,57.290000915527344
2025-02-13,58.130001068115234
2025-02-14,57.08000183105469
2025-02-18,54.4900016784668
2025-02-19,53.79999923706055
2025-02-20,53.04999923706055
2025-02-21,51.5099983215332
2025-02-24,51.209999084472656
2025-02-25,52.470001220703125
2025-02-26,53.41999816894531
2025-02-27,52.7400016784668
2025-02-28,53.970001220703125
2025-03-03,54.33000183105469
2025-03-04,53.16999816894531
2025-03-05,53.599998474121094
2025-03-06,51.470001220703125
2025-03-07,50.22999954223633
2025-03-10,49.83000183105469
2025-03-11,49.97999954223633
2025-03-12,50.04999923706055
2025-03-13,48.72999954223633
2025-03-14,50.029998779296875
2025-03-17,49.650001525878906
2025-03-18,47.790000915527344
2025-03-19,48.9900016784668
2025-03-20,49.0
2025-03-21,48.529998779296875
2025-03-24,49.599998474121094
2025-03-25,49.5099983215332
2025-03-26,50.06999969482422
2025-03-27,50.91999816894531
2025-03-28,49.90999984741211
2025-03-31,50.209999084472656
2025-04-01,51.66999816894531
2025-04-02,52.02000045776367
2025-04-03,50.08000183105469
2025-04-04,47.290000915527344
2025-04-07,46.66999816894531
2025-04-08,45.97999954223633
2025-04-09,50.93000030517578
2025-04-10,50.27000045776367
2025-04-11,49.7599983215332
2025-04-14,49.459999084472656
2025-04-15,48.79999923706055
2025-04-16,48.08000183105469
2025-04-17,48.16999816894531
2025-04-21,46.529998779296875
2025-04-22,47.099998474121094
2025-04-23,48.7599983215332
2025-04-24,49.540000915527344
2025-04-25,51.779998779296875
2025-04-28,50.900001525878906
2025-04-29,50.650001525878906
2025-04-30,50.52000045776367
2025-05-01,50.31999969482422
2025-05-02,51.560001373291016
2025-05-05,50.0099983215332
2025-05-06,50.36000061035156
2025-05-07,51.63999938964844
2025-05-08,51.45000076293945
2025-05-09,49.720001220703125
2025-05-12,50.7599983215332
2025-05-13,50.650001525878906
2025-05-14,52.2400016784668
2025-05-15,52.040000915527344
2025-05-16,52.31999969482422
2025-05-19,52.27000045776367
2025-05-20,51.470001220703125
2025-05-21,50.790000915527344
2025-05-22,50.779998779296875
2025-05-23,50.630001068115234
2025-05-27,50.9900016784668
2025-05-28,50.06999969482422
2025-05-29,49.72999954223633
2025-05-30,50.08000183105469
2025-06-02,49.84000015258789
2025-06-03,50.06999969482422
2025-06-04,52.15999984741211
2025-06-05,52.599998474121094
2025-06-06,52.5
2025-06-09,51.130001068115234
2025-06-10,50.619998931884766
2025-06-11,51.790000915527344
2025-06-12,50.88999938964844
2025-06-13,50.2400016784668
2025-06-16,52.540000915527344
2025-06-17,51.380001068115234
2025-06-18,51.83000183105469
2025-06-20,52.779998779296875
2025-06-23,53.779998779296875
2025-06-24,54.650001525878906
2025-06-25,55.13999938964844
2025-06-26,54.27000045776367
2025-06-27,55.04999923706055
2025-06-30,56.150001525878906
2025-07-01,58.2400016784668
2025-07-02,56.77000045776367
2025-07-03,57.06999969482422
2025-07-07,55.459999084472656
2025-07-08,55.45000076293945
2025-07-09,55.939998626708984
2025-07-10,56.40999984741211
2025-07-11,56.0
2025-07-14,54.81999969482422
2025-07-15,53.95000076293945
2025-07-16,53.380001068115234
2025-07-17,53.540000915527344
2025-07-18,53.93000030517578
2025-07-21,52.459999084472656
2025-07-22,52.380001068115234
2025-07-23,52.779998779296875
2025-07-24,45.7400016784668
2025-07-25,46.7599983215332
2025-07-28,44.86000061035156
2025-07-29,44.380001068115234
2025-07-30,43.7599983215332
2025-07-31,42.880001068115234
2025-08-01,42.52000045776367
2025-08-04,42.880001068115234
2025-08-05,42.630001068115234
2025-08-06,42.689998626708984
2025-08-07,42.689998626708984
2025-08-08,41.439998626708984
2025-08-11,41.619998931884766
2025-08-12,42.83000183105469
2025-08-13,43.47999954223633
2025-08-14,43.16999816894531
2025-08-15,44.040000915527344
2025-08-18,43.380001068115234
2025-08-19,43.25
2025-08-20,43.06999969482422
2025-08-21,42.90999984741211
2025-08-22,43.63999938964844
2025-08-25,42.75
2025-08-26,42.52000045776367
2025-08-27,42.650001525878906
2025-08-28,42.40999984741211
2025-08-29,42.13999938964844
2025-09-02,41.75
2025-09-03,41.790000915527344
2025-09-04,41.40999984741211
2025-09-05,41.060001373291016
2025-09-08,39.650001525878906
2025-09-09,39.459999084472656
2025-09-10,38.709999084472656
2025-09-11,38.959999084472656
2025-09-12,38.630001068115234
2025-09-15,38.58000183105469
2025-09-16,39.29999923706055
2025-09-17,39.66999816894531
2025-09-18,39.810001373291016
2025-09-19,39.31999969482422
2025-09-22,40.130001068115234
2025-09-23,39.68000030517578
2025-09-24,39.54999923706055
2025-09-25,39.33000183105469
2025-09-26,40.08000183105469
2025-09-29,39.900001525878906
2025-09-30,39.189998626708984
2025-10-01,38.970001220703125
2025-10-02,40.27000045776367
2025-10-03,41.7599983215332
2025-10-06,41.630001068115234
2025-10-07,40.95000076293945
2025-10-08,40.97999954223633
2025-10-09,40.88999938964844
2025-10-10,39.81999969482422
2025-10-13,40.900001525878906
2025-10-14,42.099998474121094
2025-10-15,41.77000045776367
2025-10-16,41.7599983215332
2025-10-17,41.86000061035156
2025-10-20,41.630001068115234
2025-10-21,42.36000061035156
2025-10-22,41.61000061035156
2025-10-23,41.79999923706055
2025-10-24,41.189998626708984
2025-10-27,41.060001373291016
2025-10-28,40.2599983215332
2025-10-29,39.7599983215332
2025-10-30,32.529998779296875
2025-10-31,31.690000534057617
2025-11-03,31.510000228881836
2025-11-04,31.739999771118164
2025-11-05,31.969999313354492
2025-11-06,30.559999465942383
2025-11-07,30.59000015258789
2025-11-10,30.479999542236328
2025-11-11,29.809999465942383
2025-11-12,31.31999969482422
2025-11-13,31.3799991607666
2025-11-14,31.56999969482422
2025-11-17,30.530000686645508
2025-11-18,30.760000228881836
2025-11-19,31.0
2025-11-20,30.350000381469727
2025-11-21,31.6299991607666
2025-11-24,31.190000534057617
2025-11-25,33.400001525878906
2025-11-26,34.029998779296875
2025-11-28,34.52000045776367
2025-12-01,34.2400016784668
2025-12-02,34.13999938964844
2025-12-03,33.93000030517578
2025-12-04,34.150001525878906
2025-12-05,33.939998626708984
2025-12-08,33.61000061035156
2025-12-09,33.72999954223633
2025-12-10,33.939998626708984
2025-12-11,34.869998931884766
2025-12-12,36.13999938964844
2025-12-15,35.939998626708984
2025-12-16,35.65999984741211
2025-12-17,37.0
2025-12-18,37.630001068115234
2025-12-19,37.63999938964844
2025-12-22,37.91999816894531
2025-12-23,37.790000915527344
2025-12-24,37.900001525878906
2025-12-26,37.810001373291016
2025-12-29,37.13999938964844
2025-12-30,37.040000915527344
2025-12-31,37.0
2026-01-02,37.4900016784668
2026-01-05,38.25
2026-01-06,38.619998931884766
2026-01-07,38.869998931884766
2026-01-08,39.18000030517578
2026-01-09,40.11000061035156
2026-01-12,40.34000015258789
2026-01-13,39.40999984741211
2026-01-14,40.59000015258789
2026-01-15,40.36000061035156
2026-01-16,39.959999084472656
2026-01-20,39.0
2026-01-21,40.720001220703125
2026-01-22,40.540000915527344
2026-01-23,40.869998931884766
2026-01-26,39.720001220703125
2026-01-27,39.650001525878906
2026-01-28,39.15999984741211
2026-01-29,39.099998474121094
2026-01-30,38.869998931884766
2026-02-02,38.5099983215332
2026-02-03,39.16999816894531
2026-02-04,39.93000030517578
2026-02-05,38.45000076293945
2026-02-06,39.38999938964844
2026-02-09,39.59000015258789
2026-02-10,38.439998626708984
2026-02-11,37.220001220703125
2026-02-12,35.84000015258789
2026-02-13,36.29999923706055
2026-02-17,37.880001068115234
2026-02-18,38.720001220703125
2026-02-19,37.970001220703125
2026-02-20,37.540000915527344
2026-02-23,36.61000061035156
2026-02-24,36.4900016784668
2026-02-25,37.5
2026-02-26,38.04999923706055
2026-02-27,37.220001220703125
2026-03-02,36.689998626708984
2026-03-03,36.93000030517578
2026-03-04,36.709999084472656
2026-03-05,37.060001373291016
2026-03-06,35.369998931884766
2026-03-09,35.290000915527344
2026-03-10,34.720001220703125
2026-03-11,33.849998474121094
2026-03-12,32.560001373291016
2026-03-13,32.52000045776367
2026-03-16,34.08000183105469
2026-03-17,34.40999984741211
2026-03-18,32.63999938964844
2026-03-19,32.939998626708984
2026-03-20,33.369998931884766
2026-03-23,33.36000061035156
2026-03-24,32.7599983215332
2026-03-25,32.5
2026-03-26,32.16999816894531
2026-03-27,30.860000610351562
2026-03-30,31.15999984741211
2026-03-31,32.0099983215332
2026-04-01,32.630001068115234
2026-04-02,33.15999984741211
2026-04-06,33.5
2026-04-07,33.060001373291016
2026-04-08,33.790000915527344
2026-04-09,34.2400016784668
2026-04-10,34.09000015258789
2026-04-13,34.59000015258789
2026-04-14,34.91999816894531
2026-04-15,35.25
2026-04-16,35.08000183105469
2026-04-17,35.83000183105469
2026-04-20,35.83000183105469
2026-04-21,36.04999923706055
2026-04-22,35.11000061035156
2026-04-23,33.900001525878906
2026-04-24,34.209999084472656
2026-04-27,33.63999938964844
2026-04-28,32.869998931884766
2026-04-29,32.9900016784668
2026-04-30,33.9900016784668
2026-05-01,32.97999954223633
2026-05-04,31.979999542236328
2026-05-05,32.310001373291016
2026-05-06,32.7400016784668
2026-05-07,33.27000045776367
2026-05-08,32.4900016784668
2026-05-11,31.920000076293945
2026-05-12,32.66999816894531
2026-05-13,32.11000061035156
2026-05-14,32.09000015258789
2026-05-15,32.650001525878906
2026-05-18,33.75
2026-05-19,33.040000915527344
2026-05-20,32.959999084472656
2026-05-21,32.79999923706055
2026-05-22,32.88999938964844
2026-05-26,32.310001373291016
2026-05-27,32.689998626708984
2026-05-28,32.41999816894531
2026-05-29,31.860000610351562
2026-06-01,30.549999237060547
2026-06-02,29.260000228881836
2026-06-03,28.739999771118164
2026-06-04,28.18000030517578
2026-06-05,29.34000015258789
2026-06-08,29.270000457763672
2026-06-09,29.8799991607666
2026-06-10,30.420000076293945
2026-06-11,31.25
2026-06-12,32.22999954223633
2026-06-15,32.72999954223633
2026-06-16,32.61000061035156
2026-06-17,31.860000610351562
2026-06-18,32.4900016784668
2026-06-22,30.540000915527344
2026-06-23,30.950000762939453
2026-06-24,31.690000534057617
2026-06-25,32.279998779296875
2026-06-26,33.34000015258789
2026-06-29,32.970001220703125
2026-06-30,34.0
2026-07-01,35.0
