Date,MCD
2020-06-15,165.02076721191406
2020-06-16,165.7435760498047
2020-06-17,166.15284729003906
2020-06-18,165.02076721191406
2020-06-19,162.46908569335938
2020-06-22,163.25286865234375
2020-06-23,162.52133178710938
2020-06-24,160.49221801757812
2020-06-25,159.15980529785156
2020-06-26,156.52981567382812
2020-06-29,159.19464111328125
2020-06-30,160.64898681640625
2020-07-01,160.81446838378906
2020-07-02,159.8217010498047
2020-07-06,164.1585693359375
2020-07-07,161.82467651367188
2020-07-08,161.85081481933594
2020-07-09,160.52706909179688
2020-07-10,161.00601196289062
2020-07-13,161.04086303710938
2020-07-14,166.0919189453125
2020-07-15,167.00633239746094
2020-07-16,166.26609802246094
2020-07-17,166.75376892089844
2020-07-20,166.86697387695312
2020-07-21,168.06004333496094
2020-07-22,172.97171020507812
2020-07-23,172.03994750976562
2020-07-24,173.05885314941406
2020-07-27,175.26214599609375
2020-07-28,170.89913940429688
2020-07-29,170.87298583984375
2020-07-30,170.17625427246094
2020-07-31,169.19219970703125
2020-08-03,169.2967071533203
2020-08-04,173.61624145507812
2020-08-05,173.52914428710938
2020-08-06,176.9429473876953
2020-08-07,178.17955017089844
2020-08-10,177.7615509033203
2020-08-11,178.5279541015625
2020-08-12,179.4161834716797
2020-08-13,179.82553100585938
2020-08-14,180.29576110839844
2020-08-17,181.7239990234375
2020-08-18,183.16094970703125
2020-08-19,182.45555114746094
2020-08-20,182.77774047851562
2020-08-21,184.24952697753906
2020-08-24,185.16390991210938
2020-08-25,185.19003295898438
2020-08-26,186.15670776367188
2020-08-27,184.7894287109375
2020-08-28,187.15818786621094
2020-08-31,187.0355987548828
2020-09-01,186.30853271484375
2020-09-02,189.409423828125
2020-09-03,187.28085327148438
2020-09-04,185.4676055908203
2020-09-08,187.08815002441406
2020-09-09,188.95394897460938
2020-09-10,190.29415893554688
2020-09-11,190.9598846435547
2020-09-14,193.2023162841797
2020-09-15,194.787841796875
2020-09-16,196.9252166748047
2020-09-17,194.9718017578125
2020-09-18,192.9483184814453
2020-09-21,189.5670928955078
2020-09-22,189.5670928955078
2020-09-23,188.30572509765625
2020-09-24,189.31304931640625
2020-09-25,191.11758422851562
2020-09-28,192.9395751953125
2020-09-29,191.55555725097656
2020-09-30,192.26510620117188
2020-10-01,192.35264587402344
2020-10-02,195.05059814453125
2020-10-05,198.0289306640625
2020-10-06,196.29449462890625
2020-10-07,198.38803100585938
2020-10-08,197.79241943359375
2020-10-09,196.9427490234375
2020-10-12,198.06394958496094
2020-10-13,199.150146484375
2020-10-14,199.3866424560547
2020-10-15,201.1561279296875
2020-10-16,200.91958618164062
2020-10-19,197.96759033203125
2020-10-20,199.23770141601562
2020-10-21,199.8859405517578
2020-10-22,200.72689819335938
2020-10-23,200.34144592285156
2020-10-26,196.4521942138672
2020-10-27,195.31341552734375
2020-10-28,188.06044006347656
2020-10-29,188.28823852539062
2020-10-30,186.580078125
2020-11-02,186.1946563720703
2020-11-03,189.90870666503906
2020-11-04,188.21812438964844
2020-11-05,189.47952270507812
2020-11-06,189.69851684570312
2020-11-09,186.7727813720703
2020-11-10,186.86036682128906
2020-11-11,190.9774169921875
2020-11-12,186.64141845703125
2020-11-13,186.82533264160156
2020-11-16,189.847412109375
2020-11-17,189.21670532226562
2020-11-18,188.78753662109375
2020-11-19,188.42835998535156
2020-11-20,187.5348358154297
2020-11-23,190.0839080810547
2020-11-24,192.4578094482422
2020-11-25,192.13369750976562
2020-11-27,191.2489471435547
2020-11-30,191.60142517089844
2020-12-01,190.45590209960938
2020-12-02,185.80332946777344
2020-12-03,186.37606811523438
2020-12-04,185.6975555419922
2020-12-07,184.0674285888672
2020-12-08,183.6268310546875
2020-12-09,183.8912353515625
2020-12-10,183.31842041015625
2020-12-11,183.0717010498047
2020-12-14,186.73733520507812
2020-12-15,189.3280487060547
2020-12-16,188.39398193359375
2020-12-17,188.7904815673828
2020-12-18,189.5218505859375
2020-12-21,186.51708984375
2020-12-22,186.73733520507812
2020-12-23,186.82550048828125
2020-12-24,186.2703094482422
2020-12-28,188.58782958984375
2020-12-29,187.43350219726562
2020-12-30,186.42013549804688
2020-12-31,189.08128356933594
2021-01-04,185.2394256591797
2021-01-05,186.34967041015625
2021-01-06,185.92666625976562
2021-01-07,186.7902374267578
2021-01-08,190.21795654296875
2021-01-11,188.77285766601562
2021-01-12,186.4553680419922
2021-01-13,186.88717651367188
2021-01-14,183.72377014160156
2021-01-15,184.96621704101562
2021-01-19,184.24366760253906
2021-01-20,188.2441864013672
2021-01-21,188.1560516357422
2021-01-22,188.02391052246094
2021-01-25,187.9886016845703
2021-01-26,189.78622436523438
2021-01-27,182.40203857421875
2021-01-28,182.243408203125
2021-01-29,183.14218139648438
2021-02-01,183.22149658203125
2021-02-02,184.8340301513672
2021-02-03,183.90884399414062
2021-02-04,185.953125
2021-02-05,187.31895446777344
2021-02-08,186.43775939941406
2021-02-09,190.31492614746094
2021-02-10,188.92266845703125
2021-02-11,188.80813598632812
2021-02-12,188.48207092285156
2021-02-16,189.47779846191406
2021-02-17,188.0855255126953
2021-02-18,189.83029174804688
2021-02-19,187.01931762695312
2021-02-22,186.86073303222656
2021-02-23,186.2086944580078
2021-02-24,187.92697143554688
2021-02-25,185.88262939453125
2021-02-26,182.76181030273438
2021-03-01,184.63250732421875
2021-03-02,185.0048828125
2021-03-03,182.47816467285156
2021-03-04,181.60926818847656
2021-03-05,183.8523406982422
2021-03-08,185.39501953125
2021-03-09,184.89857482910156
2021-03-10,189.11868286132812
2021-03-11,187.57601928710938
2021-03-12,188.25869750976562
2021-03-15,195.45782470703125
2021-03-16,194.92588806152344
2021-03-17,198.69390869140625
2021-03-18,197.62109375
2021-03-19,197.21327209472656
2021-03-22,199.54501342773438
2021-03-23,198.92437744140625
2021-03-24,198.6407012939453
2021-03-25,198.773681640625
2021-03-26,199.66912841796875
2021-03-29,201.56643676757812
2021-03-30,199.46519470214844
2021-03-31,198.72047424316406
2021-04-01,199.66912841796875
2021-04-05,202.89633178710938
2021-04-06,205.60928344726562
2021-04-07,206.2299346923828
2021-04-08,204.13754272460938
2021-04-09,205.22804260253906
2021-04-12,204.76699829101562
2021-04-13,205.08619689941406
2021-04-14,204.1907196044922
2021-04-15,205.0507049560547
2021-04-16,206.6466064453125
2021-04-19,205.52059936523438
2021-04-20,206.58453369140625
2021-04-21,205.91957092285156
2021-04-22,206.54022216796875
2021-04-23,207.9764862060547
2021-04-26,205.96389770507812
2021-04-27,208.33114624023438
2021-04-28,206.0525665283203
2021-04-29,208.53501892089844
2021-04-30,209.30638122558594
2021-05-03,208.8453369140625
2021-05-04,207.338134765625
2021-05-05,208.38430786132812
2021-05-06,208.2247314453125
2021-05-07,208.2069854736328
2021-05-10,210.21954345703125
2021-05-11,207.338134765625
2021-05-12,202.08953857421875
2021-05-13,203.71200561523438
2021-05-14,205.44082641601562
2021-05-17,205.40536499023438
2021-05-18,205.62704467773438
2021-05-19,204.0488739013672
2021-05-20,205.84866333007812
2021-05-21,205.01527404785156
2021-05-24,205.60928344726562
2021-05-25,205.81320190429688
2021-05-26,205.99940490722656
2021-05-27,208.2247314453125
2021-05-28,208.50999450683594
2021-06-01,207.9305419921875
2021-06-02,208.4119110107422
2021-06-03,207.22625732421875
2021-06-04,208.05531311035156
2021-06-07,206.54872131347656
2021-06-08,207.39564514160156
2021-06-09,206.35260009765625
2021-06-10,209.134033203125
2021-06-11,211.2201385498047
2021-06-14,211.26467895507812
2021-06-15,210.70306396484375
2021-06-16,210.01663208007812
2021-06-17,208.50108337402344
2021-06-18,204.703369140625
2021-06-21,207.62742614746094
2021-06-22,208.50108337402344
2021-06-23,207.9305419921875
2021-06-24,208.01077270507812
2021-06-25,207.1995391845703
2021-06-28,206.01385498046875
2021-06-29,205.3719482421875
2021-06-30,205.92469787597656
2021-07-01,207.06582641601562
2021-07-02,208.2781982421875
2021-07-06,207.4936981201172
2021-07-07,209.16970825195312
2021-07-08,207.57391357421875
2021-07-09,210.10577392578125
2021-07-12,210.04335021972656
2021-07-13,210.54258728027344
2021-07-14,211.39842224121094
2021-07-15,211.17555236816406
2021-07-16,209.27670288085938
2021-07-19,204.38241577148438
2021-07-20,208.84873962402344
2021-07-21,210.32862854003906
2021-07-22,212.77133178710938
2021-07-23,216.5958251953125
2021-07-26,217.50511169433594
2021-07-27,219.61793518066406
2021-07-28,215.54385375976562
2021-07-29,217.54075622558594
2021-07-30,216.37294006347656
2021-08-02,214.046142578125
2021-08-03,211.23794555664062
2021-08-04,209.3480224609375
2021-08-05,210.76547241210938
2021-08-06,210.62283325195312
2021-08-09,209.21429443359375
2021-08-10,208.11773681640625
2021-08-11,209.98989868164062
2021-08-12,210.98834228515625
2021-08-13,212.90501403808594
2021-08-16,214.82171630859375
2021-08-17,214.2066192626953
2021-08-18,212.24534606933594
2021-08-19,211.48756408691406
2021-08-20,212.61087036132812
2021-08-23,213.65390014648438
2021-08-24,212.55735778808594
2021-08-25,212.91397094726562
2021-08-26,211.23794555664062
2021-08-27,211.71043395996094
2021-08-30,210.9169921875
2021-08-31,212.85316467285156
2021-09-01,213.47166442871094
2021-09-02,215.01344299316406
2021-09-03,214.07225036621094
2021-09-07,211.71478271484375
2021-09-08,213.89295959472656
2021-09-09,213.88401794433594
2021-09-10,214.39495849609375
2021-09-13,216.21458435058594
2021-09-14,216.1428985595703
2021-09-15,216.00840759277344
2021-09-16,218.00730895996094
2021-09-17,217.36195373535156
2021-09-20,214.3142852783203
2021-09-21,215.5781707763672
2021-09-22,217.93565368652344
2021-09-23,219.4146728515625
2021-09-24,220.8846893310547
2021-09-27,222.3995819091797
2021-09-28,218.50929260253906
2021-09-29,218.96646118164062
2021-09-30,216.12493896484375
2021-10-01,217.75636291503906
2021-10-04,217.8908233642578
2021-10-05,219.80906677246094
2021-10-06,221.49423217773438
2021-10-07,222.5878448486328
2021-10-08,222.03204345703125
2021-10-11,221.0281524658203
2021-10-12,219.18157958984375
2021-10-13,217.50537109375
2021-10-14,219.20848083496094
2021-10-15,217.14683532714844
2021-10-18,217.15576171875
2021-10-19,217.61293029785156
2021-10-20,214.87901306152344
2021-10-21,216.38490295410156
2021-10-22,213.73165893554688
2021-10-25,212.74560546875
2021-10-26,211.92095947265625
2021-10-27,217.5770721435547
2021-10-28,220.06004333496094
2021-10-29,220.1048583984375
2021-11-01,224.6136474609375
2021-11-02,223.4124755859375
2021-11-03,224.45225524902344
2021-11-04,227.19517517089844
2021-11-05,228.31564331054688
2021-11-08,226.8724822998047
2021-11-09,226.46913146972656
2021-11-10,226.8993682861328
2021-11-11,224.2371368408203
2021-11-12,224.6942901611328
2021-11-15,226.72906494140625
2021-11-16,226.29881286621094
2021-11-17,226.50498962402344
2021-11-18,227.21310424804688
2021-11-19,225.84161376953125
2021-11-22,227.21310424804688
2021-11-23,229.15823364257812
2021-11-24,230.46694946289062
2021-11-26,224.10269165039062
2021-11-29,224.3626708984375
2021-11-30,220.46884155273438
2021-12-01,220.09024047851562
2021-12-02,224.2544708251953
2021-12-03,224.732177734375
2021-12-06,230.55487060546875
2021-12-07,234.26840209960938
2021-12-08,233.97093200683594
2021-12-09,236.4586639404297
2021-12-10,238.82916259765625
2021-12-13,237.13467407226562
2021-12-14,236.62088012695312
2021-12-15,238.423583984375
2021-12-16,239.3520050048828
2021-12-17,235.88182067871094
2021-12-20,235.90884399414062
2021-12-21,238.30645751953125
2021-12-22,238.80215454101562
2021-12-23,239.7125244140625
2021-12-27,241.776611328125
2021-12-28,241.45213317871094
2021-12-29,242.00193786621094
2021-12-30,240.8482208251953
2021-12-31,241.62339782714844
2022-01-03,242.0830535888672
2022-01-04,242.0199737548828
2022-01-05,240.8301544189453
2022-01-06,243.08352661132812
2022-01-07,240.71299743652344
2022-01-10,238.324462890625
2022-01-11,236.26036071777344
2022-01-12,235.17880249023438
2022-01-13,235.62042236328125
2022-01-14,232.28541564941406
2022-01-18,231.17681884765625
2022-01-19,230.0410919189453
2022-01-20,228.15731811523438
2022-01-21,229.4732666015625
2022-01-24,228.58995056152344
2022-01-25,225.9490203857422
2022-01-26,225.20086669921875
2022-01-27,224.20040893554688
2022-01-28,230.82528686523438
2022-01-31,233.8538055419922
2022-02-01,233.43917846679688
2022-02-02,236.40455627441406
2022-02-03,234.92640686035156
2022-02-04,234.4036407470703
2022-02-07,234.21437072753906
2022-02-08,234.42161560058594
2022-02-09,234.22332763671875
2022-02-10,231.5283203125
2022-02-11,229.98703002929688
2022-02-14,228.39163208007812
2022-02-15,228.77020263671875
2022-02-16,228.12123107910156
2022-02-17,226.17431640625
2022-02-18,225.8769073486328
2022-02-22,227.7696990966797
2022-02-23,223.3441162109375
2022-02-24,220.8563995361328
2022-02-25,224.84031677246094
2022-02-28,221.8494110107422
2022-03-01,217.190673828125
2022-03-02,218.37802124023438
2022-03-03,214.48971557617188
2022-03-04,213.72837829589844
2022-03-07,203.3234100341797
2022-03-08,201.9275665283203
2022-03-09,201.63758850097656
2022-03-10,201.2115936279297
2022-03-11,205.6255340576172
2022-03-14,205.00013732910156
2022-03-15,210.7917938232422
2022-03-16,215.8402099609375
2022-03-17,215.2329559326172
2022-03-18,216.54714965820312
2022-03-21,213.28428649902344
2022-03-22,215.82208251953125
2022-03-23,214.0093536376953
2022-03-24,217.76168823242188
2022-03-25,218.95806884765625
2022-03-28,220.1907501220703
2022-03-29,224.9309844970703
2022-03-30,225.71043395996094
2022-03-31,224.1243438720703
2022-04-01,225.90982055664062
2022-04-04,223.7164306640625
2022-04-05,225.23915100097656
2022-04-06,227.9128875732422
2022-04-07,230.5413360595703
2022-04-08,227.9128875732422
2022-04-11,226.99746704101562
2022-04-12,225.83734130859375
2022-04-13,227.79507446289062
2022-04-14,227.05184936523438
2022-04-18,227.55035400390625
2022-04-19,231.4839324951172
2022-04-20,231.89183044433594
2022-04-21,231.3479766845703
2022-04-22,226.74371337890625
2022-04-25,229.19993591308594
2022-04-26,225.3025665283203
2022-04-27,223.99742126464844
2022-04-28,230.3872528076172
2022-04-29,225.8282470703125
2022-05-02,223.54428100585938
2022-05-03,222.84632873535156
2022-05-04,230.5050811767578
2022-05-05,225.61074829101562
2022-05-06,227.29660034179688
2022-05-09,224.314697265625
2022-05-10,222.67410278320312
2022-05-11,221.5411834716797
2022-05-12,221.3236846923828
2022-05-13,222.0940704345703
2022-05-16,221.18772888183594
2022-05-17,219.00338745117188
2022-05-18,209.41412353515625
2022-05-19,207.55604553222656
2022-05-20,212.00633239746094
2022-05-23,215.7133026123047
2022-05-24,221.6227569580078
2022-05-25,221.16049194335938
2022-05-26,224.8584442138672
2022-05-27,228.28448486328125
2022-05-31,228.59266662597656
2022-06-01,225.93701171875
2022-06-02,226.93405151367188
2022-06-03,226.35076904296875
2022-06-06,226.08642578125
2022-06-07,226.87936401367188
2022-06-08,223.84445190429688
2022-06-09,220.70018005371094
2022-06-10,216.3437957763672
2022-06-13,217.33717346191406
2022-06-14,217.60145568847656
2022-06-15,217.72906494140625
2022-06-16,214.3478546142578
2022-06-17,213.60963439941406
2022-06-21,218.3579559326172
2022-06-22,221.5204315185547
2022-06-23,221.99435424804688
2022-06-24,225.9315185546875
2022-06-27,225.1385955810547
2022-06-28,221.31082153320312
2022-06-29,225.7856903076172
2022-06-30,225.0018768310547
2022-07-01,230.5430908203125
2022-07-05,229.9324493408203
2022-07-06,229.176025390625
2022-07-07,230.52488708496094
2022-07-08,230.7982940673828
2022-07-11,230.83474731445312
2022-07-12,229.1942596435547
2022-07-13,230.27880859375
2022-07-14,230.2150115966797
2022-07-15,232.41143798828125
2022-07-18,230.0509490966797
2022-07-19,233.7694091796875
2022-07-20,232.01956176757812
2022-07-21,231.0079345703125
2022-07-22,231.48182678222656
2022-07-25,228.1917724609375
2022-07-26,234.30712890625
2022-07-27,235.9476318359375
2022-07-28,240.11257934570312
2022-07-29,240.0305938720703
2022-08-01,240.8144073486328
2022-08-02,237.9161376953125
2022-08-03,238.86399841308594
2022-08-04,237.54251098632812
2022-08-05,236.2574920654297
2022-08-08,234.04281616210938
2022-08-09,237.01394653320312
2022-08-10,238.19869995117188
2022-08-11,236.3030548095703
2022-08-12,238.94601440429688
2022-08-15,241.9171600341797
2022-08-16,242.69183349609375
2022-08-17,243.1748046875
2022-08-18,242.95611572265625
2022-08-19,242.91969299316406
2022-08-22,239.64781188964844
2022-08-23,237.4513702392578
2022-08-24,237.74298095703125
2022-08-25,239.29237365722656
2022-08-26,234.17953491210938
2022-08-29,233.00384521484375
2022-08-30,231.0261688232422
2022-08-31,231.18190002441406
2022-09-01,235.02151489257812
2022-09-02,233.22544860839844
2022-09-06,233.11544799804688
2022-09-07,236.80844116210938
2022-09-08,238.32962036132812
2022-09-09,237.81642150878906
2022-09-12,238.59535217285156
2022-09-13,233.06045532226562
2022-09-14,234.33421325683594
2022-09-15,232.2723846435547
2022-09-16,233.5919647216797
2022-09-19,235.516357421875
2022-09-20,234.041015625
2022-09-21,230.08226013183594
2022-09-22,227.20486450195312
2022-09-23,225.38131713867188
2022-09-26,223.37445068359375
2022-09-27,216.9048614501953
2022-09-28,217.12478637695312
2022-09-29,214.79721069335938
2022-09-30,211.4433135986328
2022-10-03,215.6586151123047
2022-10-04,218.55433654785156
2022-10-05,219.09498596191406
2022-10-06,215.1179656982422
2022-10-07,213.68841552734375
2022-10-10,215.30120849609375
2022-10-11,217.22561645507812
2022-10-12,217.23477172851562
2022-10-13,226.11439514160156
2022-10-14,222.8246307373047
2022-10-17,225.86692810058594
2022-10-18,228.35032653808594
2022-10-19,229.77989196777344
2022-10-20,228.8818359375
2022-10-21,233.26206970214844
2022-10-24,233.96771240234375
2022-10-25,234.34341430664062
2022-10-26,235.1497802734375
2022-10-27,242.93896484375
2022-10-28,251.56195068359375
2022-10-31,249.85748291015625
2022-11-01,250.12330627441406
2022-11-02,247.75906372070312
2022-11-03,250.12330627441406
2022-11-04,251.65362548828125
2022-11-07,253.2939910888672
2022-11-08,255.117431640625
2022-11-09,254.55853271484375
2022-11-10,252.80828857421875
2022-11-11,248.6937255859375
2022-11-14,249.5001983642578
2022-11-15,245.4406280517578
2022-11-16,249.7200927734375
2022-11-17,250.49903869628906
2022-11-18,250.5081787109375
2022-11-21,251.56195068359375
2022-11-22,251.78192138671875
2022-11-23,250.41656494140625
2022-11-25,252.00184631347656
2022-11-28,250.05914306640625
2022-11-29,248.7120819091797
2022-11-30,251.38453674316406
2022-12-01,251.9466552734375
2022-12-02,251.9466552734375
2022-12-05,250.27870178222656
2022-12-06,250.44454956054688
2022-12-07,249.12680053710938
2022-12-08,251.93746948242188
2022-12-09,250.6934051513672
2022-12-12,254.91397094726562
2022-12-13,252.75753784179688
2022-12-14,252.98794555664062
2022-12-15,250.40774536132812
2022-12-16,245.23788452148438
2022-12-19,244.9706573486328
2022-12-20,246.2792205810547
2022-12-21,247.11785888671875
2022-12-22,244.915283203125
2022-12-23,246.5741729736328
2022-12-27,245.90139770507812
2022-12-28,244.3071746826172
2022-12-29,245.06283569335938
2022-12-30,242.8511199951172
2023-01-03,243.58831787109375
2023-01-04,243.64369201660156
2023-01-05,241.58865356445312
2023-01-06,248.32504272460938
2023-01-09,246.2792205810547
2023-01-10,247.80899047851562
2023-01-11,247.7168731689453
2023-01-12,245.76319885253906
2023-01-13,247.7905731201172
2023-01-17,252.6009063720703
2023-01-18,245.1641845703125
2023-01-19,242.897216796875
2023-01-20,247.50485229492188
2023-01-23,248.15914916992188
2023-01-24,248.40792846679688
2023-01-25,251.5780792236328
2023-01-26,253.16305541992188
2023-01-27,251.0803985595703
2023-01-30,249.63360595703125
2023-01-31,246.41749572753906
2023-02-01,245.3760986328125
2023-02-02,242.55625915527344
2023-02-03,243.4962158203125
2023-02-06,246.89669799804688
2023-02-07,246.3621826171875
2023-02-08,242.1968994140625
2023-02-09,240.2063446044922
2023-02-10,241.82827758789062
2023-02-13,245.31166076660156
2023-02-14,245.68943786621094
2023-02-15,245.64340209960938
2023-02-16,244.9706573486328
2023-02-17,248.8042755126953
2023-02-21,247.47726440429688
2023-02-22,247.56016540527344
2023-02-23,245.8461151123047
2023-02-24,242.98936462402344
2023-02-27,244.00303649902344
2023-02-28,244.60549926757812
2023-03-01,243.50254821777344
2023-03-02,247.99783325195312
2023-03-03,249.38807678222656
2023-03-06,250.84327697753906
2023-03-07,247.5900115966797
2023-03-08,245.92164611816406
2023-03-09,242.49232482910156
2023-03-10,242.863037109375
2023-03-13,243.83619689941406
2023-03-14,246.44996643066406
2023-03-15,246.8577880859375
2023-03-16,250.7783966064453
2023-03-17,247.6549072265625
2023-03-20,250.93589782714844
2023-03-21,250.44467163085938
2023-03-22,248.2758026123047
2023-03-23,249.89784240722656
2023-03-24,251.4827423095703
2023-03-27,253.80918884277344
2023-03-28,255.6721954345703
2023-03-29,257.1458435058594
2023-03-30,257.47021484375
2023-03-31,259.1570739746094
2023-04-03,261.5020446777344
2023-04-04,261.63177490234375
2023-04-05,261.3907775878906
2023-04-06,262.1971740722656
2023-04-10,263.02203369140625
2023-04-11,263.6708679199219
2023-04-12,264.43084716796875
2023-04-13,267.92510986328125
2023-04-14,267.84173583984375
2023-04-17,268.1475524902344
2023-04-18,269.6305236816406
2023-04-19,269.96417236328125
2023-04-20,269.7139587402344
2023-04-21,270.69635009765625
2023-04-24,271.7530822753906
2023-04-25,270.1866455078125
2023-04-26,268.5646057128906
2023-04-27,273.1618347167969
2023-04-28,274.1164855957031
2023-05-01,275.81268310546875
2023-05-02,276.2668151855469
2023-05-03,273.625244140625
2023-05-04,273.5696716308594
2023-05-05,274.9043884277344
2023-05-08,274.9877624511719
2023-05-09,274.9599304199219
2023-05-10,274.87646484375
2023-05-11,273.2267150878906
2023-05-12,274.47802734375
2023-05-15,274.2555236816406
2023-05-16,272.6335144042969
2023-05-17,271.9939880371094
2023-05-18,272.5408630371094
2023-05-19,273.93109130859375
2023-05-22,268.1846618652344
2023-05-23,265.4226379394531
2023-05-24,265.0055236816406
2023-05-25,264.63482666015625
2023-05-26,265.1167907714844
2023-05-30,264.0787353515625
2023-05-31,264.2547912597656
2023-06-01,266.8129577636719
2023-06-02,270.1300048828125
2023-06-05,268.7510070800781
2023-06-06,265.1264343261719
2023-06-07,262.66650390625
2023-06-08,266.28179931640625
2023-06-09,267.2228698730469
2023-06-12,268.8814697265625
2023-06-13,268.8627624511719
2023-06-14,268.7603454589844
2023-06-15,272.64581298828125
2023-06-16,273.66143798828125
2023-06-20,273.0464782714844
2023-06-21,274.4255065917969
2023-06-22,273.2886962890625
2023-06-23,270.1300048828125
2023-06-26,269.365966796875
2023-06-27,271.42510986328125
2023-06-28,271.83514404296875
2023-06-29,274.37890625
2023-06-30,278.0500793457031
2023-07-03,274.7236022949219
2023-07-05,276.6430358886719
2023-07-06,274.7982482910156
2023-07-07,272.170654296875
2023-07-10,274.3974914550781
2023-07-11,274.63043212890625
2023-07-12,275.4410705566406
2023-07-13,275.07769775390625
2023-07-14,274.8168029785156
2023-07-17,274.5745544433594
2023-07-18,273.7733154296875
2023-07-19,274.06207275390625
2023-07-20,276.857421875
2023-07-21,275.4410705566406
2023-07-24,275.16162109375
2023-07-25,272.412841796875
2023-07-26,271.844482421875
2023-07-27,275.0498352050781
2023-07-28,273.9688720703125
2023-07-31,273.195556640625
2023-08-01,271.2108459472656
2023-08-02,269.85980224609375
2023-08-03,271.16424560546875
2023-08-04,267.4371337890625
2023-08-07,271.5183410644531
2023-08-08,269.822509765625
2023-08-09,268.5646057128906
2023-08-10,267.9776306152344
2023-08-11,268.9280090332031
2023-08-14,269.10498046875
2023-08-15,268.62982177734375
2023-08-16,265.92767333984375
2023-08-17,262.62921142578125
2023-08-18,262.51739501953125
2023-08-21,260.9333801269531
2023-08-22,261.1849670410156
2023-08-23,262.6385803222656
2023-08-24,263.0857849121094
2023-08-25,265.1636962890625
2023-08-28,264.3250427246094
2023-08-29,264.2411804199219
2023-08-30,264.84686279296875
2023-08-31,263.3760681152344
2023-09-01,263.17938232421875
2023-09-05,261.5118713378906
2023-09-06,258.0270690917969
2023-09-07,260.7343444824219
2023-09-08,261.56805419921875
2023-09-11,262.073974609375
2023-09-12,262.96392822265625
2023-09-13,263.9569091796875
2023-09-14,266.7579345703125
2023-09-15,260.6406555175781
2023-09-18,260.1629638671875
2023-09-19,260.5470275878906
2023-09-20,259.67578125
2023-09-21,254.07383728027344
