Date,KO
2020-06-26,36.40804672241211
2020-06-29,37.06819152832031
2020-06-30,37.33559036254883
2020-07-01,37.452579498291016
2020-07-02,37.502708435058594
2020-07-06,37.7951774597168
2020-07-07,37.77847671508789
2020-07-08,37.66149139404297
2020-07-09,36.69216537475586
2020-07-10,37.728336334228516
2020-07-13,37.81189727783203
2020-07-14,38.32998275756836
2020-07-15,38.772865295410156
2020-07-16,38.56395721435547
2020-07-17,39.123817443847656
2020-07-20,38.538875579833984
2020-07-21,39.441368103027344
2020-07-22,40.51096725463867
2020-07-23,40.34383010864258
2020-07-24,40.51931381225586
2020-07-27,40.51096725463867
2020-07-28,40.26027297973633
2020-07-29,40.12657165527344
2020-07-30,39.8508186340332
2020-07-31,39.47478103637695
2020-08-03,38.68930435180664
2020-08-04,39.01518630981445
2020-08-05,39.45807647705078
2020-08-06,39.675331115722656
2020-08-07,39.9427375793457
2020-08-10,39.87589645385742
2020-08-11,40.051361083984375
2020-08-12,40.46917724609375
2020-08-13,40.427398681640625
2020-08-14,40.48588943481445
2020-08-17,40.28535079956055
2020-08-18,40.46082305908203
2020-08-19,39.583412170410156
2020-08-20,39.56670379638672
2020-08-21,39.50820541381836
2020-08-24,40.08478546142578
2020-08-25,40.03465270996094
2020-08-26,40.243560791015625
2020-08-27,40.30205535888672
2020-08-28,41.639034271240234
2020-08-31,41.38835906982422
2020-09-01,41.045753479003906
2020-09-02,42.775489807128906
2020-09-03,42.18220520019531
2020-09-04,42.650150299072266
2020-09-08,41.62232971191406
2020-09-09,41.93986129760742
2020-09-10,41.78110885620117
2020-09-11,42.66686248779297
2020-09-14,42.7174072265625
2020-09-15,43.00381088256836
2020-09-16,42.78479766845703
2020-09-17,42.5826301574707
2020-09-18,42.49838638305664
2020-09-21,41.35273742675781
2020-09-22,41.8328971862793
2020-09-23,40.61144256591797
2020-09-24,41.02421569824219
2020-09-25,41.041053771972656
2020-09-28,41.512794494628906
2020-09-29,41.20953369140625
2020-09-30,41.58860778808594
2020-10-01,41.428558349609375
2020-10-02,41.58018493652344
2020-10-05,41.59702682495117
2020-10-06,41.226383209228516
2020-10-07,41.748661041259766
2020-10-08,42.50680923461914
2020-10-09,42.801639556884766
2020-10-12,43.037513732910156
2020-10-13,42.30463409423828
2020-10-14,42.22039794921875
2020-10-15,42.11088180541992
2020-10-16,42.14458465576172
2020-10-19,41.7992057800293
2020-10-20,42.32991027832031
2020-10-21,42.11088180541992
2020-10-22,42.69213104248047
2020-10-23,42.557350158691406
2020-10-26,41.950828552246094
2020-10-27,42.03507995605469
2020-10-28,40.40084457397461
2020-10-29,40.45138931274414
2020-10-30,40.48508071899414
2020-11-02,40.95681381225586
2020-11-03,41.57175064086914
2020-11-04,41.42012405395508
2020-11-05,41.6475715637207
2020-11-06,41.656005859375
2020-11-09,44.28424072265625
2020-11-10,45.472015380859375
2020-11-11,45.13505554199219
2020-11-12,44.65489196777344
2020-11-13,45.025543212890625
2020-11-16,45.362491607666016
2020-11-17,45.21928405761719
2020-11-18,44.317928314208984
2020-11-19,44.755985260009766
2020-11-20,44.36848068237305
2020-11-23,44.37691116333008
2020-11-24,44.83179473876953
2020-11-25,44.5875129699707
2020-11-27,44.393760681152344
2020-11-30,43.80794906616211
2020-12-01,44.1815071105957
2020-12-02,44.240936279296875
2020-12-03,44.80976104736328
2020-12-04,45.71817398071289
2020-12-07,44.98805236816406
2020-12-08,45.14936065673828
2020-12-09,45.27669906616211
2020-12-10,45.03899002075195
2020-12-11,45.29368209838867
2020-12-14,45.22576904296875
2020-12-15,45.70969009399414
2020-12-16,45.047481536865234
2020-12-17,45.22576904296875
2020-12-18,45.62480163574219
2020-12-21,44.835227966308594
2020-12-22,44.79277801513672
2020-12-23,45.06446075439453
2020-12-24,45.37008285522461
2020-12-28,45.98136520385742
2020-12-29,45.95590591430664
2020-12-30,46.21908950805664
2020-12-31,46.55868911743164
2021-01-04,44.79277801513672
2021-01-05,44.300357818603516
2021-01-06,42.89103698730469
2021-01-07,42.41559982299805
2021-01-08,43.36647415161133
2021-01-11,42.61935806274414
2021-01-12,42.54294967651367
2021-01-13,42.58539581298828
2021-01-14,41.79583740234375
2021-01-15,41.34587478637695
2021-01-19,41.1845588684082
2021-01-20,41.32890319824219
2021-01-21,41.55811309814453
2021-01-22,41.16758728027344
2021-01-25,41.41379165649414
2021-01-26,41.846778869628906
2021-01-27,41.2015495300293
2021-01-28,41.72792434692383
2021-01-29,40.87894058227539
2021-02-01,41.159095764160156
2021-02-02,41.566612243652344
2021-02-03,41.405311584472656
2021-02-04,41.60905838012695
2021-02-05,42.15241622924805
2021-02-08,42.381649017333984
2021-02-09,42.19486999511719
2021-02-10,42.109962463378906
2021-02-11,42.70425796508789
2021-02-12,43.035369873046875
2021-02-16,42.678794860839844
2021-02-17,42.559932708740234
2021-02-18,43.10328674316406
2021-02-19,42.54294967651367
2021-02-22,42.984432220458984
2021-02-23,42.90801239013672
2021-02-24,43.052337646484375
2021-02-25,42.59388732910156
2021-02-26,41.59208297729492
2021-03-01,42.36466598510742
2021-03-02,42.53445816040039
2021-03-03,42.43258285522461
2021-03-04,42.39861297607422
2021-03-05,43.120262145996094
2021-03-08,43.8419075012207
2021-03-09,43.179691314697266
2021-03-10,43.6721076965332
2021-03-11,43.196678161621094
2021-03-12,43.11106491088867
2021-03-15,43.684627532958984
2021-03-16,43.84727478027344
2021-03-17,43.86439895629883
2021-03-18,43.290836334228516
2021-03-19,43.49629592895508
2021-03-22,43.65894317626953
2021-03-23,43.99280548095703
2021-03-24,44.10409927368164
2021-03-25,44.53212356567383
2021-03-26,45.405303955078125
2021-03-29,46.09870910644531
2021-03-30,45.499473571777344
2021-03-31,45.122802734375
2021-04-01,44.95159149169922
2021-04-05,45.20840072631836
2021-04-06,45.533714294433594
2021-04-07,45.61075210571289
2021-04-08,45.473785400390625
2021-04-09,45.52515411376953
2021-04-12,45.670684814453125
2021-04-13,45.4481086730957
2021-04-14,45.43954849243164
2021-04-15,45.653560638427734
2021-04-16,45.95318603515625
2021-04-19,46.22712326049805
2021-04-20,46.37265396118164
2021-04-21,46.74932098388672
2021-04-22,46.603790283203125
2021-04-23,46.62946319580078
2021-04-26,45.93605422973633
2021-04-27,45.867584228515625
2021-04-28,45.876136779785156
2021-04-29,46.4496955871582
2021-04-30,46.209999084472656
2021-05-03,46.63803482055664
2021-05-04,46.34696578979492
2021-05-05,46.22712326049805
2021-05-06,46.689388275146484
2021-05-07,46.6637077331543
2021-05-10,47.006134033203125
2021-05-11,46.501060485839844
2021-05-12,46.2613639831543
2021-05-13,46.6637077331543
2021-05-14,46.8520393371582
2021-05-17,46.77500534057617
2021-05-18,46.51818084716797
2021-05-19,46.37265396118164
2021-05-20,46.7835578918457
2021-05-21,46.757869720458984
2021-05-24,46.91196823120117
2021-05-25,46.90340805053711
2021-05-26,47.108863830566406
2021-05-27,47.502647399902344
2021-05-28,47.33143615722656
2021-06-01,47.322872161865234
2021-06-02,47.511207580566406
2021-06-03,47.63105773925781
2021-06-04,48.14468765258789
2021-06-07,47.97347640991211
2021-06-08,47.63962173461914
2021-06-09,47.49409484863281
2021-06-10,47.862205505371094
2021-06-11,48.076194763183594
2021-06-14,47.912330627441406
2021-06-15,47.791568756103516
2021-06-16,47.1533203125
2021-06-17,47.39482498168945
2021-06-18,46.37706756591797
2021-06-21,46.88594436645508
2021-06-22,47.05845260620117
2021-06-23,46.6789436340332
2021-06-24,46.91181182861328
2021-06-25,46.8514404296875
2021-06-28,46.79970169067383
2021-06-29,46.454689025878906
2021-06-30,46.670310974121094
2021-07-01,46.54093933105469
2021-07-02,46.73069381713867
2021-07-06,46.47194290161133
2021-07-07,46.8514404296875
2021-07-08,46.68756866455078
2021-07-09,46.97219467163086
2021-07-12,46.98944854736328
2021-07-13,47.4552001953125
2021-07-14,48.52470016479492
2021-07-15,48.67995834350586
2021-07-16,48.64547348022461
2021-07-19,48.06758499145508
2021-07-20,48.153831481933594
2021-07-21,48.774837493896484
2021-07-22,48.70584487915039
2021-07-23,49.171592712402344
2021-07-26,49.2147216796875
2021-07-27,49.3872184753418
2021-07-28,48.938716888427734
2021-07-29,49.20608901977539
2021-07-30,49.1888427734375
2021-08-02,49.059471130371094
2021-08-03,49.093963623046875
2021-08-04,48.38671112060547
2021-08-05,48.73170471191406
2021-08-06,48.85246658325195
2021-08-09,48.8610954284668
2021-08-10,48.99046325683594
2021-08-11,48.93009948730469
2021-08-12,49.02497100830078
2021-08-13,49.36134338378906
2021-08-16,49.576969146728516
2021-08-17,49.40446472167969
2021-08-18,48.73170471191406
2021-08-19,49.042213439941406
2021-08-20,48.85246658325195
2021-08-23,48.67995834350586
2021-08-24,48.30907440185547
2021-08-25,48.36083984375
2021-08-26,47.903709411621094
2021-08-27,47.99857711791992
2021-08-30,48.45570755004883
2021-08-31,48.567840576171875
2021-09-01,48.89558410644531
2021-09-02,48.9645881652832
2021-09-03,48.93009948730469
2021-09-07,48.01583480834961
2021-09-08,48.6627082824707
2021-09-09,48.179710388183594
2021-09-10,47.96408462524414
2021-09-13,48.36083984375
2021-09-14,48.39559555053711
2021-09-15,48.560707092285156
2021-09-16,48.100128173828125
2021-09-17,47.30931854248047
2021-09-20,46.979095458984375
2021-09-21,46.97040557861328
2021-09-22,47.0399284362793
2021-09-23,46.96172332763672
2021-09-24,46.83136749267578
2021-09-27,46.58803939819336
2021-09-28,45.74509048461914
2021-09-29,46.023170471191406
2021-09-30,45.59736251831055
2021-10-01,46.0753173828125
2021-10-04,46.049251556396484
2021-10-05,46.12746047973633
2021-10-06,46.67494201660156
2021-10-07,46.822669982910156
2021-10-08,47.03123092651367
2021-10-11,47.126827239990234
2021-10-12,47.126827239990234
2021-10-13,47.135520935058594
2021-10-14,47.457054138183594
2021-10-15,47.344085693359375
2021-10-18,46.87481689453125
2021-10-19,47.05731201171875
2021-10-20,47.47443389892578
2021-10-21,47.23110580444336
2021-10-22,47.31801986694336
2021-10-25,47.126827239990234
2021-10-26,47.33540344238281
2021-10-27,48.24786376953125
2021-10-28,48.69975280761719
2021-10-29,48.98652648925781
2021-11-01,48.81271743774414
2021-11-02,48.75188446044922
2021-11-03,48.9170036315918
2021-11-04,49.1864013671875
2021-11-05,49.39496994018555
2021-11-08,48.9517707824707
2021-11-09,49.09081268310547
2021-11-10,49.290687561035156
2021-11-11,49.30805969238281
2021-11-12,49.195091247558594
2021-11-15,49.20378875732422
2021-11-16,48.85617446899414
2021-11-17,48.58677291870117
2021-11-18,48.15227508544922
2021-11-19,47.90894317626953
2021-11-22,48.20441436767578
2021-11-23,48.560707092285156
2021-11-24,48.169647216796875
2021-11-26,46.692317962646484
2021-11-29,47.43098831176758
2021-11-30,45.93343734741211
2021-12-01,45.80207443237305
2021-12-02,46.47640609741211
2021-12-03,46.88801193237305
2021-12-06,48.08780288696289
2021-12-07,48.35052490234375
2021-12-08,48.1666145324707
2021-12-09,48.04401779174805
2021-12-10,49.28758239746094
2021-12-13,50.583702087402344
2021-12-14,50.61874008178711
2021-12-15,50.846439361572266
2021-12-16,51.36313247680664
2021-12-17,50.55743408203125
2021-12-20,50.39105987548828
2021-12-21,50.592464447021484
2021-12-22,50.95153045654297
2021-12-23,50.986549377441406
2021-12-27,51.36313247680664
2021-12-28,51.56455993652344
2021-12-29,51.6258544921875
2021-12-30,51.47697830200195
2021-12-31,51.85355758666992
2022-01-03,51.932376861572266
2022-01-04,52.799373626708984
2022-01-05,53.23725128173828
2022-01-06,52.95701217651367
2022-01-07,52.83441162109375
2022-01-10,52.9219856262207
2022-01-11,52.93950271606445
2022-01-12,53.018314361572266
2022-01-13,53.33359146118164
2022-01-14,53.76270294189453
2022-01-18,53.33359146118164
2022-01-19,53.4211540222168
2022-01-20,53.202213287353516
2022-01-21,52.93950271606445
2022-01-24,52.51036834716797
2022-01-25,52.38776779174805
2022-01-26,52.19509506225586
2022-01-27,52.238895416259766
2022-01-28,53.28104019165039
2022-01-31,53.429908752441406
2022-02-01,53.035831451416016
2022-02-02,53.57880401611328
2022-02-03,53.95537567138672
2022-02-04,53.386131286621094
2022-02-07,53.946617126464844
2022-02-08,54.29691696166992
2022-02-09,53.4561882019043
2022-02-10,53.75394821166992
2022-02-11,52.799373626708984
2022-02-14,53.14092254638672
2022-02-15,53.34233474731445
2022-02-16,53.33359146118164
2022-02-17,54.402008056640625
2022-02-18,54.76982498168945
2022-02-22,54.5421257019043
2022-02-23,53.937862396240234
2022-02-24,52.992034912109375
2022-02-25,55.04131317138672
2022-02-28,54.507102966308594
2022-03-01,54.27064514160156
2022-03-02,54.67349624633789
2022-03-03,54.70853042602539
2022-03-04,54.79610061645508
2022-03-07,53.4912223815918
2022-03-08,51.37189483642578
2022-03-09,51.634613037109375
2022-03-10,50.68879318237305
2022-03-11,50.72383117675781
2022-03-14,51.65923309326172
2022-03-15,52.61229705810547
2022-03-16,52.471099853515625
2022-03-17,53.02705383300781
2022-03-18,53.0358772277832
2022-03-21,53.4594612121582
2022-03-22,53.653594970703125
2022-03-23,53.30061721801758
2022-03-24,53.81243896484375
2022-03-25,54.29779052734375
2022-03-28,54.64195251464844
2022-03-29,54.8537483215332
2022-03-30,54.89787292480469
2022-03-31,54.712554931640625
2022-04-01,55.48029327392578
2022-04-04,55.189083099365234
2022-04-05,55.12731170654297
2022-04-06,55.683258056640625
2022-04-07,55.983299255371094
2022-04-08,56.32744598388672
2022-04-11,56.3098030090332
2022-04-12,56.97164535522461
2022-04-13,57.12166976928711
2022-04-14,57.377586364746094
2022-04-18,56.865760803222656
2022-04-19,57.42170333862305
2022-04-20,58.20709228515625
2022-04-21,58.427711486816406
2022-04-22,57.5805549621582
2022-04-25,58.18944549560547
2022-04-26,57.404056549072266
2022-04-27,57.85411071777344
2022-04-28,58.410064697265625
2022-04-29,57.015769958496094
2022-05-02,55.983299255371094
2022-05-03,55.66561508178711
2022-05-04,57.38640213012695
2022-05-05,56.927528381347656
2022-05-06,57.1304931640625
2022-05-09,57.015769958496094
2022-05-10,56.48630142211914
2022-05-11,56.75102996826172
2022-05-12,56.927528381347656
2022-05-13,57.99530029296875
2022-05-16,58.20709228515625
2022-05-17,58.04825973510742
2022-05-18,54.00657653808594
2022-05-19,52.9476432800293
2022-05-20,53.81243896484375
2022-05-23,55.471466064453125
2022-05-24,56.4951171875
2022-05-25,56.539241790771484
2022-05-26,56.74221420288086
2022-05-27,57.077545166015625
2022-05-31,55.93034362792969
2022-06-01,55.65678405761719
2022-06-02,56.23921203613281
2022-06-03,55.56854248046875
2022-06-06,55.48029327392578
2022-06-07,55.81562423706055
2022-06-08,55.4979362487793
2022-06-09,54.53606033325195
2022-06-10,54.19189453125
2022-06-13,54.130123138427734
2022-06-14,52.64577865600586
2022-06-15,53.0368537902832
2022-06-16,52.50354766845703
2022-06-17,52.82353591918945
2022-06-21,53.952362060546875
2022-06-22,54.35234451293945
2022-06-23,55.001182556152344
2022-06-24,56.0322380065918
2022-06-27,55.91668701171875
2022-06-28,55.35671615600586
2022-06-29,55.756690979003906
2022-06-30,55.91668701171875
2022-07-01,57.22327423095703
2022-07-05,56.24555969238281
2022-07-06,56.36109924316406
2022-07-07,55.91668701171875
2022-07-08,56.121124267578125
2022-07-11,55.94335174560547
2022-07-12,55.70336151123047
2022-07-13,55.44560241699219
2022-07-14,55.26783752441406
2022-07-15,55.5522575378418
2022-07-18,54.796756744384766
2022-07-19,55.57892608642578
2022-07-20,54.66342544555664
2022-07-21,54.53898620605469
2022-07-22,54.74342346191406
2022-07-25,55.2767219543457
2022-07-26,56.18333435058594
2022-07-27,56.00556945800781
2022-07-28,56.9388427734375
2022-07-29,57.03662109375
2022-08-01,57.347713470458984
2022-08-02,56.56553649902344
2022-08-03,56.814422607421875
2022-08-04,56.59220504760742
2022-08-05,56.33444595336914
2022-08-08,55.97001647949219
2022-08-09,56.0411262512207
2022-08-10,56.57442855834961
2022-08-11,56.19221878051758
2022-08-12,56.61886978149414
2022-08-15,57.32994079589844
2022-08-16,57.8010139465332
2022-08-17,57.66769027709961
2022-08-18,57.96989440917969
2022-08-19,57.92545700073242
2022-08-22,57.063289642333984
2022-08-23,57.12550354003906
2022-08-24,57.20549774169922
2022-08-25,57.48103332519531
2022-08-26,56.094451904296875
2022-08-29,55.756690979003906
2022-08-30,55.241172790527344
2022-08-31,54.8500862121582
2022-09-01,55.107845306396484
2022-09-02,54.35234451293945
2022-09-06,54.37900161743164
2022-09-07,55.383384704589844
2022-09-08,55.21450424194336
2022-09-09,55.39227294921875
2022-09-12,55.5522575378418
2022-09-13,53.747928619384766
2022-09-14,54.032352447509766
2022-09-15,53.2982063293457
2022-09-16,53.307151794433594
2022-09-19,53.71004104614258
2022-09-20,53.62946701049805
2022-09-21,53.18180465698242
2022-09-22,53.05645751953125
2022-09-23,52.465545654296875
2022-09-26,51.81196975708008
2022-09-27,50.47795486450195
2022-09-28,51.01513671875
2022-09-29,50.6480598449707
2022-09-30,50.1556282043457
2022-10-03,50.71968078613281
2022-10-04,50.836082458496094
2022-10-05,50.352596282958984
2022-10-06,49.26926803588867
2022-10-07,48.80370330810547
2022-10-10,48.696266174316406
2022-10-11,48.7768440246582
2022-10-12,49.36775207519531
2022-10-13,50.021339416503906
2022-10-14,49.2244987487793
2022-10-17,49.86017990112305
2022-10-18,50.53166198730469
2022-10-19,50.1019172668457
2022-10-20,49.31403732299805
2022-10-21,50.1019172668457
2022-10-24,51.54337692260742
2022-10-25,52.77890396118164
2022-10-26,53.1728515625
2022-10-27,53.2982063293457
2022-10-28,54.399436950683594
2022-10-31,53.584693908691406
2022-11-01,53.39668273925781
2022-11-02,52.6535758972168
2022-11-03,52.626708984375
2022-11-04,53.05645751953125
2022-11-07,53.262386322021484
2022-11-08,53.360862731933594
2022-11-09,52.61775207519531
2022-11-10,54.50687026977539
2022-11-11,54.900814056396484
2022-11-14,54.37257766723633
2022-11-15,54.283042907714844
2022-11-16,54.1845588684082
2022-11-17,54.354671478271484
2022-11-18,54.73965835571289
2022-11-21,55.58125305175781
2022-11-22,55.82297897338867
2022-11-23,56.073673248291016
2022-11-25,56.12739562988281
2022-11-28,56.1363410949707
2022-11-29,55.93938064575195
2022-11-30,57.35499572753906
2022-12-01,57.517295837402344
2022-12-02,58.0222282409668
2022-12-05,57.228763580322266
2022-12-06,57.20170593261719
2022-12-07,57.2918701171875
2022-12-08,57.53532409667969
2022-12-09,56.93120574951172
2022-12-12,57.679595947265625
2022-12-13,57.69762420654297
2022-12-14,57.69762420654297
2022-12-15,56.90415573120117
2022-12-16,56.579559326171875
2022-12-19,56.660709381103516
2022-12-20,56.61563491821289
2022-12-21,57.526309967041016
2022-12-22,57.11153793334961
2022-12-23,57.544349670410156
2022-12-27,57.89598846435547
2022-12-28,57.31892776489258
2022-12-29,57.66155242919922
2022-12-30,57.35499572753906
2023-01-03,56.7598991394043
2023-01-04,56.732845306396484
2023-01-05,56.083648681640625
2023-01-06,57.165645599365234
2023-01-09,56.45332336425781
2023-01-10,56.020530700683594
2023-01-11,55.91232681274414
2023-01-12,55.19099807739258
2023-01-13,55.38935852050781
2023-01-17,55.61478042602539
2023-01-18,53.92866134643555
2023-01-19,53.847503662109375
2023-01-20,54.1721076965332
2023-01-23,54.30736541748047
2023-01-24,54.59588623046875
2023-01-25,54.93852996826172
2023-01-26,54.830326080322266
2023-01-27,54.54180145263672
2023-01-30,54.677040100097656
2023-01-31,55.29018020629883
2023-02-01,55.299198150634766
2023-02-02,54.35244369506836
2023-02-03,53.94669723510742
2023-02-06,54.25326156616211
2023-02-07,54.163089752197266
2023-02-08,53.847503662109375
2023-02-09,53.75734329223633
2023-02-10,53.75734329223633
2023-02-13,54.6409797668457
2023-02-14,53.73030090332031
2023-02-15,53.73030090332031
2023-02-16,53.39668273925781
2023-02-17,54.20817947387695
2023-02-21,53.919647216796875
2023-02-22,54.08194351196289
2023-02-23,54.181129455566406
2023-02-24,53.95571517944336
2023-02-27,53.93767166137695
2023-02-28,53.65815734863281
2023-03-01,53.072078704833984
2023-03-02,53.847503662109375
2023-03-03,53.59504699707031
2023-03-06,54.424583435058594
2023-03-07,54.10899353027344
2023-03-08,54.13603973388672
2023-03-09,53.61307144165039
2023-03-10,53.387664794921875
2023-03-13,53.92866134643555
2023-03-14,54.12702178955078
2023-03-15,54.48769760131836
2023-03-16,54.78752899169922
2023-03-17,54.53312683105469
2023-03-20,55.06010055541992
2023-03-21,54.805694580078125
2023-03-22,54.56037902832031
2023-03-23,54.4422607421875
2023-03-24,55.33268356323242
2023-03-27,55.74153518676758
2023-03-28,55.80513381958008
2023-03-29,56.204917907714844
2023-03-30,56.195831298828125
2023-03-31,56.359378814697266
2023-04-03,56.69554901123047
2023-04-04,56.52291488647461
2023-04-05,57.058982849121094
2023-04-06,57.0953254699707
2023-04-10,56.95903396606445
2023-04-11,56.859100341796875
2023-04-12,56.95903396606445
2023-04-13,57.37698745727539
2023-04-14,57.28612518310547
2023-04-17,57.65864562988281
2023-04-18,57.749507904052734
2023-04-19,57.8585319519043
2023-04-20,58.11294174194336
2023-04-21,58.1947135925293
2023-04-24,58.10385513305664
2023-04-25,58.01300048828125
2023-04-26,57.740421295166016
2023-04-27,57.8585319519043
2023-04-28,58.28557205200195
2023-05-01,58.42185974121094
2023-05-02,58.15837860107422
2023-05-03,57.831275939941406
2023-05-04,57.89488220214844
2023-05-05,58.167449951171875
2023-05-08,58.076595306396484
2023-05-09,57.59504699707031
2023-05-10,57.69498825073242
2023-05-11,58.0220832824707
2023-05-12,58.249229431152344
2023-05-15,58.094764709472656
2023-05-16,57.440589904785156
2023-05-17,57.37698745727539
2023-05-18,57.058982849121094
2023-05-19,57.086238861083984
2023-05-22,55.88690948486328
2023-05-23,55.7869758605957
2023-05-24,55.31450653076172
2023-05-25,54.88747024536133
2023-05-26,54.75118637084961
2023-05-30,54.315059661865234
2023-05-31,54.20602798461914
2023-06-01,54.514957427978516
2023-06-02,55.56890869140625
2023-06-05,55.196388244628906
2023-06-06,54.79661178588867
2023-06-07,54.714847564697266
2023-06-08,54.85111999511719
2023-06-09,54.94198226928711
2023-06-12,54.70574951171875
2023-06-13,54.9238166809082
2023-06-14,55.29633712768555
2023-06-15,56.05619812011719
2023-06-16,56.459022521972656
2023-06-20,56.08367156982422
2023-06-21,56.23929977416992
2023-06-22,56.62380599975586
2023-06-23,56.02873992919922
2023-06-26,56.04704666137695
2023-06-27,55.92803192138672
2023-06-28,55.406192779541016
2023-06-29,54.94844055175781
2023-06-30,55.13154602050781
2023-07-03,55.461124420166016
2023-07-05,55.87309646606445
2023-07-06,55.44281005859375
2023-07-07,54.71041488647461
2023-07-10,54.29844284057617
2023-07-11,54.490692138671875
2023-07-12,54.78365707397461
2023-07-13,55.25055694580078
2023-07-14,55.75408935546875
2023-07-17,55.67169952392578
2023-07-18,55.45196533203125
2023-07-19,56.431556701660156
2023-07-20,57.11817932128906
2023-07-21,57.1639518737793
2023-07-24,57.18226623535156
2023-07-25,56.99000930786133
2023-07-26,57.722415924072266
2023-07-27,57.1639518737793
2023-07-28,57.2005729675293
2023-07-31,56.697059631347656
2023-08-01,56.55057144165039
2023-08-02,56.724517822265625
2023-08-03,56.431556701660156
2023-08-04,55.58013153076172
2023-08-07,56.01957702636719
2023-08-08,55.772396087646484
2023-08-09,55.90056610107422
2023-08-10,55.772396087646484
2023-08-11,56.00126647949219
2023-08-14,55.73577117919922
2023-08-15,55.36042404174805
2023-08-16,55.36956787109375
2023-08-17,55.488590240478516
2023-08-18,55.79986572265625
2023-08-21,55.32379913330078
2023-08-22,54.985069274902344
2023-08-23,55.17731475830078
2023-08-24,55.03084182739258
2023-08-25,55.287174224853516
2023-08-28,55.44281005859375
2023-08-29,55.387882232666016
2023-08-30,55.36042404174805
2023-08-31,54.77450180053711
2023-09-01,54.29844284057617
2023-09-05,53.84983825683594
2023-09-06,53.8132209777832
2023-09-07,53.4012451171875
2023-09-08,53.4012451171875
2023-09-11,53.90476608276367
2023-09-12,53.373779296875
2023-09-13,53.501949310302734
2023-09-14,53.944881439208984
2023-09-15,53.46504211425781
