Date,CAKE
2020-04-23,16.32367706298828
2020-04-24,16.591278076171875
2020-04-27,17.875762939453125
2020-04-28,19.026451110839844
2020-04-29,21.72922134399414
2020-04-30,19.882774353027344
2020-05-01,17.95604133605957
2020-05-04,17.857925415039062
2020-05-05,17.411924362182617
2020-05-06,17.58139991760254
2020-05-07,18.375286102294922
2020-05-08,20.016572952270508
2020-05-11,19.05320930480957
2020-05-12,17.251365661621094
2020-05-13,16.29691505432129
2020-05-14,16.23447608947754
2020-05-15,16.519920349121094
2020-05-18,17.634920120239258
2020-05-19,17.90252685546875
2020-05-20,17.804401397705078
2020-05-21,17.804401397705078
2020-05-22,17.81332015991211
2020-05-26,18.99968719482422
2020-05-27,21.0156192779541
2020-05-28,19.418930053710938
2020-05-29,19.16025161743164
2020-06-01,18.535846710205078
2020-06-02,18.68748664855957
2020-06-03,21.738143920898438
2020-06-04,23.388349533081055
2020-06-05,25.154518127441406
2020-06-08,26.590641021728516
2020-06-09,23.994909286499023
2020-06-10,22.264423370361328
2020-06-11,19.802492141723633
2020-06-12,21.613262176513672
2020-06-15,22.41606330871582
2020-06-16,22.19306182861328
2020-06-17,21.532976150512695
2020-06-18,21.880863189697266
2020-06-19,20.444740295410156
2020-06-22,20.10577392578125
2020-06-23,21.657867431640625
2020-06-24,19.882774353027344
2020-06-25,19.597335815429688
2020-06-26,17.964963912963867
2020-06-29,20.28417205810547
2020-06-30,20.444740295410156
2020-07-01,19.401094436645508
2020-07-02,19.231611251831055
2020-07-06,19.650848388671875
2020-07-07,18.830209732055664
2020-07-08,19.13348960876465
2020-07-09,18.669645309448242
2020-07-10,19.347570419311523
2020-07-13,18.749929428100586
2020-07-14,18.348522186279297
2020-07-15,20.75693702697754
2020-07-16,20.194971084594727
2020-07-17,20.14145278930664
2020-07-20,19.606252670288086
2020-07-21,20.159292221069336
2020-07-22,21.051298141479492
2020-07-23,21.40810203552246
2020-07-24,22.13062286376953
2020-07-27,22.041418075561523
2020-07-28,22.585546493530273
2020-07-29,23.700551986694336
2020-07-30,22.692583084106445
2020-07-31,21.40810203552246
2020-08-03,20.739097595214844
2020-08-04,21.22077751159668
2020-08-05,21.541898727416992
2020-08-06,22.362545013427734
2020-08-07,23.049386978149414
2020-08-10,23.495386123657227
2020-08-11,24.057350158691406
2020-08-12,24.226829528808594
2020-08-13,24.0841121673584
2020-08-14,24.244672775268555
2020-08-17,23.388349533081055
2020-08-18,23.218870162963867
2020-08-19,22.808547973632812
2020-08-20,22.9869441986084
2020-08-21,23.2277889251709
2020-08-24,24.31603240966797
2020-08-25,24.37847328186035
2020-08-26,24.164392471313477
2020-08-27,25.35076141357422
2020-08-28,27.464811325073242
2020-08-31,26.340883255004883
2020-09-01,27.42912483215332
2020-09-02,27.91081428527832
2020-09-03,28.01784896850586
2020-09-04,27.830533981323242
2020-09-08,27.768091201782227
2020-09-09,27.687808990478516
2020-09-10,26.447921752929688
2020-09-11,25.163436889648438
2020-09-14,27.357769012451172
2020-09-15,27.65212631225586
2020-09-16,27.65212631225586
2020-09-17,26.11787986755371
2020-09-18,26.153564453125
2020-09-21,24.851234436035156
2020-09-22,25.323999404907227
2020-09-23,24.895837783813477
2020-09-24,25.21695899963379
2020-09-25,23.87003517150879
2020-09-28,25.074235916137695
2020-09-29,24.128711700439453
2020-09-30,24.744192123413086
2020-10-01,25.511322021484375
2020-10-02,26.126802444458008
2020-10-05,26.33196449279785
2020-10-06,26.08220100402832
2020-10-07,26.572803497314453
2020-10-08,27.759172439575195
2020-10-09,28.249771118164062
2020-10-12,26.947444915771484
2020-10-13,26.5282039642334
2020-10-14,26.876087188720703
2020-10-15,27.518325805664062
2020-10-16,27.18828773498535
2020-10-19,28.811738967895508
2020-10-20,29.02581787109375
2020-10-21,28.41033363342285
2020-10-22,29.784021377563477
2020-10-23,29.186378479003906
2020-10-26,27.33100700378418
2020-10-27,27.143688201904297
2020-10-28,25.9127254486084
2020-10-29,26.706605911254883
2020-10-30,26.51036262512207
2020-11-02,26.67984390258789
2020-11-03,27.518325805664062
2020-11-04,27.94649314880371
2020-11-05,28.4727725982666
2020-11-06,27.70564842224121
2020-11-09,32.9952278137207
2020-11-10,33.65530776977539
2020-11-11,31.585872650146484
2020-11-12,30.114063262939453
2020-11-13,31.318265914916992
2020-11-16,32.531394958496094
2020-11-17,32.02294921875
2020-11-18,32.24595260620117
2020-11-19,32.165672302246094
2020-11-20,31.04174041748047
2020-11-23,31.26474952697754
2020-11-24,33.59287643432617
2020-11-25,33.38771438598633
2020-11-27,33.20039749145508
2020-11-30,33.432315826416016
2020-12-01,34.57408142089844
2020-12-02,34.60975646972656
2020-12-03,35.17172622680664
2020-12-04,34.44919967651367
2020-12-07,32.691951751708984
2020-12-08,33.396636962890625
2020-12-09,33.75343704223633
2020-12-10,33.99428176879883
2020-12-11,33.15578842163086
2020-12-14,31.568029403686523
2020-12-15,33.334190368652344
2020-12-16,32.79899597167969
2020-12-17,33.22715759277344
2020-12-18,33.405555725097656
2020-12-21,33.307437896728516
2020-12-22,33.03091812133789
2020-12-23,33.44123077392578
2020-12-24,33.19147491455078
2020-12-28,33.31635284423828
2020-12-29,32.9863166809082
2020-12-30,32.531394958496094
2020-12-31,33.057674407958984
2021-01-04,31.585872650146484
2021-01-05,31.648311614990234
2021-01-06,33.334190368652344
2021-01-07,33.209320068359375
2021-01-08,34.01211929321289
2021-01-11,34.252960205078125
2021-01-12,35.287681579589844
2021-01-13,36.02804946899414
2021-01-14,36.43836975097656
2021-01-15,36.76841735839844
2021-01-19,37.23225784301758
2021-01-20,38.74866485595703
2021-01-21,38.33833312988281
2021-01-22,37.785301208496094
2021-01-25,40.13126754760742
2021-01-26,40.951908111572266
2021-01-27,44.51993942260742
2021-01-28,40.14910888671875
2021-01-29,40.11343002319336
2021-02-01,40.10450744628906
2021-02-02,38.69514083862305
2021-02-03,40.78242874145508
2021-02-04,41.139225006103516
2021-02-05,42.263160705566406
2021-02-08,43.49412536621094
2021-02-09,44.61804962158203
2021-02-10,45.36732482910156
2021-02-11,46.03633117675781
2021-02-12,44.6091194152832
2021-02-16,44.64480972290039
2021-02-17,42.21855163574219
2021-02-18,45.67060852050781
2021-02-19,47.05321502685547
2021-02-22,48.15038299560547
2021-02-23,47.98090744018555
2021-02-24,49.52408218383789
2021-02-25,48.640987396240234
2021-02-26,49.015625
2021-03-01,49.47055435180664
2021-03-02,50.34471893310547
2021-03-03,51.83436584472656
2021-03-04,49.684627532958984
2021-03-05,50.05927658081055
2021-03-08,52.57472610473633
2021-03-09,51.80760192871094
2021-03-10,52.637168884277344
2021-03-11,51.415122985839844
2021-03-12,55.08125686645508
2021-03-15,55.73242950439453
2021-03-16,53.591609954833984
2021-03-17,54.43901443481445
2021-03-18,53.35076904296875
2021-03-19,53.82352828979492
2021-03-22,52.191158294677734
2021-03-23,49.05131149291992
2021-03-24,48.988868713378906
2021-03-25,53.11884689331055
2021-03-26,55.313175201416016
2021-03-29,51.89679718017578
2021-03-30,53.190208435058594
2021-03-31,52.191158294677734
2021-04-01,52.699607849121094
2021-04-05,52.22684860229492
2021-04-06,51.78084182739258
2021-04-07,53.145606994628906
2021-04-08,53.11884689331055
2021-04-09,52.28036117553711
2021-04-12,52.73527908325195
2021-04-13,51.38836669921875
2021-04-14,51.91464614868164
2021-04-15,51.459716796875
2021-04-16,51.5935173034668
2021-04-19,51.91464614868164
2021-04-20,49.782752990722656
2021-04-21,51.38836669921875
2021-04-22,52.681766510009766
2021-04-23,51.61136245727539
2021-04-26,52.030609130859375
2021-04-27,51.70948028564453
2021-04-28,52.64608383178711
2021-04-29,56.374671936035156
2021-04-30,55.830543518066406
2021-05-03,55.206138610839844
2021-05-04,55.49158477783203
2021-05-05,55.71458053588867
2021-05-06,55.53618240356445
2021-05-07,56.892032623291016
2021-05-10,55.04557418823242
2021-05-11,54.67985916137695
2021-05-12,51.120758056640625
2021-05-13,51.4686393737793
2021-05-14,52.895843505859375
2021-05-17,52.54796600341797
2021-05-18,51.8254508972168
2021-05-19,51.37944030761719
2021-05-20,49.9968376159668
2021-05-21,49.7470817565918
2021-05-24,50.61231994628906
2021-05-25,49.7470817565918
2021-05-26,51.7005615234375
2021-05-27,52.38740539550781
2021-05-28,52.46768569946289
2021-06-01,51.04939651489258
2021-06-02,51.87895584106445
2021-06-03,50.46067428588867
2021-06-04,50.13955307006836
2021-06-07,51.638118743896484
2021-06-08,55.7234992980957
2021-06-09,54.95637893676758
2021-06-10,50.7193603515625
2021-06-11,50.02359390258789
2021-06-14,49.97007369995117
2021-06-15,49.60435104370117
2021-06-16,49.9968376159668
2021-06-17,48.212825775146484
2021-06-18,46.134456634521484
2021-06-21,47.20486068725586
2021-06-22,47.59735107421875
2021-06-23,48.087947845458984
2021-06-24,48.40907287597656
2021-06-25,48.284183502197266
2021-06-28,47.659786224365234
2021-06-29,46.78561782836914
2021-06-30,48.32878494262695
2021-07-01,47.847110748291016
2021-07-02,47.57058334350586
2021-07-06,46.9194221496582
2021-07-07,45.019447326660156
2021-07-08,44.10960006713867
2021-07-09,46.08094024658203
2021-07-12,47.97197723388672
2021-07-13,47.454620361328125
2021-07-14,46.78561782836914
2021-07-15,45.63493728637695
2021-07-16,44.466407775878906
2021-07-19,41.888519287109375
2021-07-20,44.70724868774414
2021-07-21,46.196895599365234
2021-07-22,46.3396110534668
2021-07-23,46.196895599365234
2021-07-26,48.63206481933594
2021-07-27,49.069149017333984
2021-07-28,42.59320068359375
2021-07-29,42.58427810668945
2021-07-30,40.37211227416992
2021-08-02,40.26505661010742
2021-08-03,38.85569763183594
2021-08-04,38.374019622802734
2021-08-05,39.3641471862793
2021-08-06,38.96274185180664
2021-08-09,37.91018295288086
2021-08-10,38.704063415527344
2021-08-11,39.77446746826172
2021-08-12,39.76554870605469
2021-08-13,39.381988525390625
2021-08-16,39.06978225708008
2021-08-17,37.97261428833008
2021-08-18,38.22238540649414
2021-08-19,36.96465301513672
2021-08-20,37.713932037353516
2021-08-23,38.33833312988281
2021-08-24,39.24818420410156
2021-08-25,39.943946838378906
2021-08-26,40.07774353027344
2021-08-27,41.638755798339844
2021-08-30,40.827030181884766
2021-08-31,41.611995697021484
2021-09-01,41.834991455078125
2021-09-02,41.62983703613281
2021-09-03,40.604026794433594
2021-09-07,40.15802764892578
2021-09-08,39.72093963623047
2021-09-09,40.01530838012695
2021-09-10,39.62282943725586
2021-09-13,40.83595275878906
2021-09-14,40.04206848144531
2021-09-15,39.578224182128906
2021-09-16,40.17586898803711
2021-09-17,40.14910888671875
2021-09-20,39.24818420410156
2021-09-21,38.61486053466797
2021-09-22,39.355224609375
2021-09-23,42.00447463989258
2021-09-24,44.154212951660156
2021-09-27,44.43964385986328
2021-09-28,43.4049186706543
2021-09-29,42.45048141479492
2021-09-30,41.9241943359375
2021-10-01,44.05608367919922
2021-10-04,43.208675384521484
2021-10-05,41.594154357910156
2021-10-06,41.754722595214844
2021-10-07,41.549560546875
2021-10-08,40.54159164428711
2021-10-11,40.327510833740234
2021-10-12,40.56834411621094
2021-10-13,39.18574523925781
2021-10-14,39.46226501464844
2021-10-15,38.3918571472168
2021-10-18,38.418617248535156
2021-10-19,38.017215728759766
2021-10-20,37.00926208496094
2021-10-21,36.83977127075195
2021-10-22,37.776371002197266
2021-10-25,37.38389205932617
2021-10-26,37.357139587402344
2021-10-27,36.66136932373047
2021-10-28,36.73272705078125
2021-10-29,36.25104522705078
2021-11-01,37.874488830566406
2021-11-02,36.68812561035156
2021-11-03,38.043975830078125
2021-11-04,38.79326629638672
2021-11-05,41.5673942565918
2021-11-08,40.229393005371094
2021-11-09,40.47914505004883
2021-11-10,40.229393005371094
2021-11-11,39.64958572387695
2021-11-12,39.506866455078125
2021-11-15,39.89042663574219
2021-11-16,39.07870101928711
2021-11-17,38.96274185180664
2021-11-18,37.54446029663086
2021-11-19,37.0181770324707
2021-11-22,37.59798049926758
2021-11-23,37.15196990966797
2021-11-24,37.178733825683594
2021-11-26,35.68017578125
2021-11-29,34.86844253540039
2021-11-30,34.18159866333008
2021-12-01,32.86143493652344
2021-12-02,34.86844253540039
2021-12-03,34.96657180786133
2021-12-06,36.786251068115234
2021-12-07,36.170772552490234
2021-12-08,37.14304733276367
2021-12-09,36.61677169799805
2021-12-10,36.96465301513672
2021-12-13,36.28672790527344
2021-12-14,36.32240676879883
2021-12-15,35.15388107299805
2021-12-16,33.369876861572266
2021-12-17,34.18159866333008
2021-12-20,33.38771438598633
2021-12-21,35.27876281738281
2021-12-22,35.974525451660156
2021-12-23,35.91208267211914
2021-12-27,35.992366790771484
2021-12-28,35.376888275146484
2021-12-29,34.993324279785156
2021-12-30,35.45716094970703
2021-12-31,34.921966552734375
2022-01-03,34.618675231933594
2022-01-04,35.76044464111328
2022-01-05,35.82289123535156
2022-01-06,34.84168243408203
2022-01-07,34.72572326660156
2022-01-10,34.41352462768555
2022-01-11,33.940757751464844
2022-01-12,33.02199172973633
2022-01-13,34.13698959350586
2022-01-14,33.45907211303711
2022-01-18,32.201351165771484
2022-01-19,32.59383010864258
2022-01-20,32.0407829284668
2022-01-21,31.68398666381836
2022-01-24,32.8703498840332
2022-01-25,33.78912353515625
2022-01-26,32.3797492980957
2022-01-27,31.220134735107422
2022-01-28,31.166627883911133
2022-01-31,31.82671546936035
2022-02-01,32.86143493652344
2022-02-02,32.81684112548828
2022-02-03,32.254878997802734
2022-02-04,32.540321350097656
2022-02-07,33.940757751464844
2022-02-08,34.85952377319336
2022-02-09,35.63556671142578
2022-02-10,35.448246002197266
2022-02-11,35.39472961425781
2022-02-14,36.23320388793945
2022-02-15,37.0181770324707
2022-02-16,36.456207275390625
2022-02-17,36.59000778198242
2022-02-18,38.311588287353516
2022-02-22,37.62473678588867
2022-02-23,36.22429275512695
2022-02-24,37.47309112548828
2022-02-25,38.61486053466797
2022-02-28,38.168853759765625
2022-03-01,36.33132553100586
2022-03-02,36.43836975097656
2022-03-03,34.64543914794922
2022-03-04,32.65626525878906
2022-03-07,28.767131805419922
2022-03-08,29.828617095947266
2022-03-09,31.701831817626953
2022-03-10,31.24690818786621
2022-03-11,30.577899932861328
2022-03-14,31.434226989746094
2022-03-15,31.987272262573242
2022-03-16,33.90508270263672
2022-03-17,34.07455825805664
2022-03-18,33.99428176879883
2022-03-21,33.32527542114258
2022-03-22,34.14591979980469
2022-03-23,33.68207550048828
2022-03-24,34.2083625793457
2022-03-25,33.49475860595703
2022-03-28,34.63652038574219
2022-03-29,35.68017578125
2022-03-30,34.618675231933594
2022-03-31,35.49285125732422
2022-04-01,34.73463439941406
2022-04-04,34.716796875
2022-04-05,34.15483474731445
2022-04-06,32.55815887451172
2022-04-07,31.478822708129883
2022-04-08,31.425312042236328
2022-04-11,31.692899703979492
2022-04-12,32.665184020996094
2022-04-13,33.949676513671875
2022-04-14,32.79899597167969
2022-04-18,32.79899597167969
2022-04-19,33.56611633300781
2022-04-20,33.4769172668457
2022-04-21,34.15483474731445
2022-04-22,33.637474060058594
2022-04-25,34.72572326660156
2022-04-26,33.49475860595703
2022-04-27,32.879276275634766
2022-04-28,33.548282623291016
2022-04-29,32.92387390136719
2022-05-02,35.11819839477539
2022-05-03,33.824798583984375
2022-05-04,32.968467712402344
2022-05-05,31.701831817626953
2022-05-06,32.1478271484375
2022-05-09,29.9356689453125
2022-05-10,30.86187744140625
2022-05-11,29.243249893188477
2022-05-12,30.20543670654297
2022-05-13,30.169462203979492
2022-05-16,28.550830841064453
2022-05-17,29.890701293945312
2022-05-18,28.388967514038086
2022-05-19,27.417789459228516
2022-05-20,26.4376220703125
2022-05-23,26.149860382080078
2022-05-24,25.160701751708984
2022-05-25,27.795473098754883
2022-05-26,29.800771713256836
2022-05-27,31.032730102539062
2022-05-31,29.369138717651367
2022-06-01,28.33501625061035
2022-06-02,29.315183639526367
2022-06-03,28.739669799804688
2022-06-06,28.523853302001953
2022-06-07,28.595794677734375
2022-06-08,28.919525146484375
2022-06-09,28.82060432434082
2022-06-10,27.408798217773438
2022-06-13,25.763193130493164
2022-06-14,25.763193130493164
2022-06-15,26.212814331054688
2022-06-16,24.198516845703125
2022-06-17,25.214656829833984
2022-06-21,24.34239387512207
2022-06-22,24.13557243347168
2022-06-23,24.756046295166016
2022-06-24,25.862112045288086
2022-06-27,25.664276123046875
2022-06-28,25.160701751708984
2022-06-29,24.693098068237305
2022-06-30,23.757890701293945
2022-07-01,24.917905807495117
2022-07-05,25.682260513305664
2022-07-06,24.720075607299805
2022-07-07,25.02581787109375
2022-07-08,24.43231773376465
2022-07-11,24.108591079711914
2022-07-12,24.37836456298828
2022-07-13,24.216501235961914
2022-07-14,24.099599838256836
2022-07-15,24.657127380371094
2022-07-18,24.34239387512207
2022-07-19,25.610321044921875
2022-07-20,26.023971557617188
2022-07-21,25.70923614501953
2022-07-22,25.691253662109375
2022-07-25,25.196672439575195
2022-07-26,24.16254997253418
2022-07-27,25.34954071044922
2022-07-28,26.599485397338867
2022-07-29,26.28474998474121
2022-08-01,25.95203399658203
2022-08-02,26.185836791992188
2022-08-03,27.86741065979004
2022-08-04,26.941194534301758
2022-08-05,26.428627014160156
2022-08-08,27.858417510986328
2022-08-09,27.17806053161621
2022-08-10,29.4731388092041
2022-08-11,29.309852600097656
2022-08-12,30.543563842773438
2022-08-15,30.11720848083496
2022-08-16,30.74313735961914
2022-08-17,30.289567947387695
2022-08-18,30.715930938720703
2022-08-19,29.7362060546875
2022-08-22,28.411775588989258
2022-08-23,29.137495040893555
2022-08-24,30.489145278930664
2022-08-25,30.353059768676758
2022-08-26,28.783708572387695
2022-08-29,28.584135055541992
2022-08-30,27.686063766479492
2022-08-31,27.776777267456055
2022-09-01,28.16684913635254
2022-09-02,28.030773162841797
2022-09-06,26.742624282836914
2022-09-07,28.3754940032959
2022-09-08,29.518495559692383
2022-09-09,30.380285263061523
2022-09-12,31.051563262939453
2022-09-13,29.84506607055664
2022-09-14,29.745277404785156
2022-09-15,30.044639587402344
2022-09-16,29.591066360473633
2022-09-19,29.518495559692383
2022-09-20,28.801847457885742
2022-09-21,28.44806480407715
2022-09-22,26.434200286865234
2022-09-23,25.79012680053711
2022-09-26,25.908058166503906
2022-09-27,26.470489501953125
2022-09-28,27.622560501098633
2022-09-29,27.19620132446289
2022-09-30,26.56119728088379
2022-10-03,26.39791488647461
2022-10-04,28.502490997314453
2022-10-05,28.68392562866211
2022-10-06,28.31199073791504
2022-10-07,28.030773162841797
2022-10-10,27.513702392578125
2022-10-11,27.803987503051758
2022-10-12,29.309852600097656
2022-10-13,30.026493072509766
2022-10-14,29.083066940307617
2022-10-17,29.445920944213867
2022-10-18,29.953922271728516
2022-10-19,29.772491455078125
2022-10-20,29.509418487548828
2022-10-21,30.11720848083496
2022-10-24,29.30078125
2022-10-25,29.817852020263672
2022-10-26,30.153499603271484
2022-10-27,31.414424896240234
2022-10-28,32.84770965576172
2022-10-31,32.484859466552734
2022-11-01,30.960859298706055
2022-11-02,29.355205535888672
2022-11-03,30.18978500366211
2022-11-04,30.6342830657959
2022-11-07,30.389352798461914
2022-11-08,30.67963981628418
2022-11-09,29.981136322021484
2022-11-10,32.929359436035156
2022-11-11,33.419219970703125
2022-11-14,33.30040740966797
2022-11-15,33.64767837524414
2022-11-16,33.85786056518555
2022-11-17,34.25081253051758
2022-11-18,33.37352752685547
2022-11-21,32.68814468383789
2022-11-22,33.31869125366211
2022-11-23,33.30040740966797
2022-11-25,33.70250701904297
2022-11-28,33.24558639526367
2022-11-29,31.96619987487793
2022-11-30,32.02104568481445
2022-12-01,31.66463851928711
2022-12-02,30.37612533569336
2022-12-05,29.26123809814453
2022-12-06,29.041908264160156
2022-12-07,28.795175552368164
2022-12-08,29.864370346069336
2022-12-09,30.184213638305664
2022-12-12,30.73251724243164
2022-12-13,30.942712783813477
2022-12-14,31.408763885498047
2022-12-15,30.695968627929688
2022-12-16,29.645042419433594
2022-12-19,28.11893081665039
2022-12-20,28.11893081665039
2022-12-21,28.530155181884766
2022-12-22,29.041908264160156
2022-12-23,29.297786712646484
2022-12-27,28.923110961914062
2022-12-28,28.822586059570312
2022-12-29,29.051050186157227
2022-12-30,28.97794532775879
2023-01-03,29.562795639038086
2023-01-04,30.933557510375977
2023-01-05,31.024951934814453
2023-01-06,32.36830520629883
2023-01-09,34.32392120361328
2023-01-10,35.20120620727539
2023-01-11,35.08240509033203
2023-01-12,34.78083801269531
2023-01-13,35.20120620727539
2023-01-17,34.616355895996094
2023-01-18,34.58893585205078
2023-01-19,34.23252868652344
2023-01-20,35.64899444580078
2023-01-23,37.40357208251953
2023-01-24,34.40616989135742
2023-01-25,34.69858932495117
2023-01-26,35.45707702636719
2023-01-27,35.39311599731445
2023-01-30,34.99101638793945
2023-01-31,35.86830520629883
2023-02-01,35.31086349487305
2023-02-02,36.85526657104492
2023-02-03,36.051082611083984
2023-02-06,35.95055389404297
2023-02-07,36.0785026550293
2023-02-08,34.87222671508789
2023-02-09,34.67118453979492
2023-02-10,34.48841094970703
2023-02-13,35.23776626586914
2023-02-14,35.219486236572266
2023-02-15,35.38397216796875
2023-02-16,36.937503814697266
2023-02-17,36.645084381103516
2023-02-21,36.343509674072266
2023-02-22,37.17510986328125
2023-02-23,35.274314880371094
2023-02-24,35.06413650512695
2023-02-27,34.397029876708984
2023-02-28,34.21426010131836
2023-03-01,34.890506744384766
2023-03-02,35.37483596801758
2023-03-03,34.305641174316406
2023-03-06,33.711647033691406
2023-03-07,33.70244216918945
2023-03-08,34.006229400634766
2023-03-09,33.159297943115234
2023-03-10,32.06380844116211
2023-03-13,31.621923446655273
2023-03-14,31.474632263183594
2023-03-15,31.907310485839844
2023-03-16,33.186912536621094
2023-03-17,32.6253547668457
2023-03-20,31.640338897705078
2023-03-21,31.750816345214844
2023-03-22,31.76001739501953
2023-03-23,31.49304962158203
2023-03-24,31.170846939086914
2023-03-27,31.46542739868164
2023-03-28,31.81525421142578
2023-03-29,32.25713348388672
2023-03-30,32.404422760009766
2023-03-31,32.26633071899414
2023-04-03,31.907310485839844
2023-04-04,31.750816345214844
2023-04-05,31.014341354370117
2023-04-06,30.876258850097656
2023-04-10,31.686365127563477
2023-04-11,31.879688262939453
2023-04-12,30.4251708984375
2023-04-13,30.18581771850586
2023-04-14,30.07535171508789
2023-04-17,30.139795303344727
2023-04-18,30.25026512145996
2023-04-19,30.305496215820312
2023-04-20,30.259471893310547
2023-04-21,30.5816707611084
2023-04-24,30.02011489868164
2023-04-25,29.495389938354492
2023-04-26,29.605857849121094
2023-04-27,30.397558212280273
2023-04-28,31.014341354370117
2023-05-01,30.72896957397461
2023-05-02,30.61849021911621
2023-05-03,29.99250030517578
2023-05-04,30.11217498779297
2023-05-05,30.18581771850586
2023-05-08,30.710554122924805
2023-05-09,30.61849021911621
2023-05-10,30.14900016784668
2023-05-11,29.256032943725586
2023-05-12,28.703683853149414
2023-05-15,28.961450576782227
2023-05-16,29.33888816833496
2023-05-17,31.097200393676758
2023-05-18,32.25713348388672
2023-05-19,31.76001739501953
2023-05-22,30.572467803955078
2023-05-23,30.63743782043457
2023-05-24,31.017963409423828
2023-05-25,30.201215744018555
2023-05-26,30.275463104248047
2023-05-30,29.82068634033203
2023-05-31,29.078182220458984
2023-06-01,29.2266845703125
2023-06-02,30.628149032592773
2023-06-05,30.1176815032959
2023-06-06,30.45180892944336
2023-06-07,31.667652130126953
2023-06-08,31.157188415527344
2023-06-09,30.470375061035156
2023-06-12,31.055084228515625
2023-06-13,31.853282928466797
2023-06-14,31.574844360351562
2023-06-15,31.556276321411133
2023-06-16,31.32424545288086
2023-06-20,31.482027053833008
2023-06-21,31.444902420043945
2023-06-22,30.312591552734375
2023-06-23,30.02486801147461
2023-06-26,30.08055877685547
2023-06-27,31.23143768310547
2023-06-28,30.943716049194336
2023-06-29,31.918245315551758
2023-06-30,32.09459686279297
2023-07-03,32.80924606323242
2023-07-05,31.667652130126953
2023-07-06,31.602684020996094
2023-07-07,31.853282928466797
2023-07-10,32.64218521118164
2023-07-11,33.00415802001953
2023-07-12,33.83018493652344
2023-07-13,34.26640701293945
2023-07-14,33.254756927490234
2023-07-17,32.77212142944336
2023-07-18,33.47749328613281
2023-07-19,34.54484939575195
2023-07-20,34.377784729003906
2023-07-21,34.210716247558594
2023-07-24,34.29425048828125
2023-07-25,33.96012878417969
2023-07-26,34.7583122253418
2023-07-27,34.16431427001953
2023-07-28,34.387062072753906
2023-07-31,34.136474609375
2023-08-01,33.41252899169922
2023-08-02,33.88587188720703
2023-08-03,33.51462173461914
2023-08-04,33.75593185424805
2023-08-07,33.53318786621094
2023-08-08,33.2733154296875
2023-08-09,33.68168640136719
2023-08-10,32.88350296020508
2023-08-11,32.168846130371094
2023-08-14,31.69550132751465
2023-08-15,32.238101959228516
2023-08-16,31.368064880371094
2023-08-17,30.432540893554688
2023-08-18,30.357698440551758
2023-08-21,29.815099716186523
2023-08-22,30.189308166503906
2023-08-23,30.357698440551758
2023-08-24,30.105112075805664
2023-08-25,29.571863174438477
2023-08-28,29.543794631958008
2023-08-29,30.320281982421875
2023-08-30,30.264150619506836
2023-08-31,29.796388626098633
2023-09-01,29.796388626098633
2023-09-05,28.496009826660156
2023-09-06,28.383750915527344
2023-09-07,28.729890823364258
2023-09-08,28.355682373046875
2023-09-11,28.000185012817383
2023-09-12,28.262126922607422
2023-09-13,27.98147201538086
2023-09-14,28.33697509765625
2023-09-15,28.51472282409668
