Date,CAG
2020-01-02,25.019672393798828
2020-01-03,24.80392074584961
2020-01-06,24.93783187866211
2020-01-07,24.04507064819336
2020-01-08,23.710289001464844
2020-01-09,23.96323585510254
2020-01-10,23.68052864074707
2020-01-13,23.829326629638672
2020-01-14,23.91860008239746
2020-01-15,23.754920959472656
2020-01-16,24.030193328857422
2020-01-17,24.796480178833008
2020-01-21,24.37241554260254
2020-01-22,24.022750854492188
2020-01-23,24.320337295532227
2020-01-24,24.015310287475586
2020-01-27,24.201305389404297
2020-01-28,24.789043426513672
2020-01-29,24.699764251708984
2020-01-30,24.896692276000977
2020-01-31,24.64959144592285
2020-02-03,24.664573669433594
2020-02-04,23.90082359313965
2020-02-05,24.4624080657959
2020-02-06,24.02811622619629
2020-02-07,23.92329216003418
2020-02-10,24.14042854309082
2020-02-11,24.559743881225586
2020-02-12,24.43245506286621
2020-02-13,24.395015716552734
2020-02-14,24.477375030517578
2020-02-18,22.97234535217285
2020-02-19,22.313430786132812
2020-02-20,22.373329162597656
2020-02-21,22.156185150146484
2020-02-24,21.88662338256836
2020-02-25,21.250165939331055
2020-02-26,20.171937942504883
2020-02-27,19.745134353637695
2020-02-28,19.984745025634766
2020-03-02,21.145343780517578
2020-03-03,20.71854591369629
2020-03-04,21.55716323852539
2020-03-05,21.317556381225586
2020-03-06,21.152830123901367
2020-03-09,20.606225967407227
2020-03-10,20.860811233520508
2020-03-11,20.074594497680664
2020-03-12,18.07537078857422
2020-03-13,18.562074661254883
2020-03-16,20.37410545349121
2020-03-17,22.313430786132812
2020-03-18,20.41154670715332
2020-03-19,19.70020866394043
2020-03-20,19.505529403686523
2020-03-23,19.288381576538086
2020-03-24,19.864940643310547
2020-03-25,19.527990341186523
2020-03-26,20.853317260742188
2020-03-27,20.90573501586914
2020-03-30,21.137849807739258
2020-03-31,21.968994140625
2020-04-01,22.28347396850586
2020-04-02,22.410764694213867
2020-04-03,23.36919403076172
2020-04-06,23.43659019470215
2020-04-07,22.800127029418945
2020-04-08,23.444074630737305
2020-04-09,24.30516242980957
2020-04-13,23.93077278137207
2020-04-14,24.964082717895508
2020-04-15,24.612159729003906
2020-04-16,25.061429977416992
2020-04-17,25.14378547668457
2020-04-20,25.36842155456543
2020-04-21,25.330976486206055
2020-04-22,25.68290138244629
2020-04-23,25.44329833984375
2020-04-24,25.593050003051758
2020-04-27,25.907535552978516
2020-04-28,25.915027618408203
2020-04-29,25.774137496948242
2020-04-30,25.194011688232422
2020-05-01,25.07346534729004
2020-05-04,25.178939819335938
2020-05-05,25.156339645385742
2020-05-06,25.171398162841797
2020-05-07,24.990589141845703
2020-05-08,25.254281997680664
2020-05-11,25.171398162841797
2020-05-12,25.698793411254883
2020-05-13,25.653594970703125
2020-05-14,25.487836837768555
2020-05-15,25.744001388549805
2020-05-18,25.623456954956055
2020-05-19,24.89264488220215
2020-05-20,24.65909194946289
2020-05-21,24.297454833984375
2020-05-22,24.621416091918945
2020-05-26,24.824840545654297
2020-05-27,25.41250228881836
2020-05-28,25.548110961914062
2020-05-29,26.211116790771484
2020-06-01,26.15837287902832
2020-06-02,25.970020294189453
2020-06-03,25.352222442626953
2020-06-04,25.0960636138916
2020-06-05,25.178939819335938
2020-06-08,25.563180923461914
2020-06-09,25.29195213317871
2020-06-10,25.0131893157959
2020-06-11,23.973487854003906
2020-06-12,24.41799545288086
2020-06-15,25.111133575439453
2020-06-16,25.804269790649414
2020-06-17,25.841943740844727
2020-06-18,25.796741485595703
2020-06-19,25.276885986328125
2020-06-22,25.917285919189453
2020-06-23,25.78167724609375
2020-06-24,25.457700729370117
2020-06-25,25.382360458374023
2020-06-26,24.591283798217773
2020-06-29,25.3898983001709
2020-06-30,26.49740982055664
2020-07-01,26.874113082885742
2020-07-02,26.678226470947266
2020-07-06,26.776168823242188
2020-07-07,27.032333374023438
2020-07-08,26.896718978881836
2020-07-09,26.821367263793945
2020-07-10,27.356292724609375
2020-07-13,26.85150718688965
2020-07-14,27.702869415283203
2020-07-15,27.574785232543945
2020-07-16,27.574785232543945
2020-07-17,27.55971336364746
2020-07-20,27.273420333862305
2020-07-21,27.378896713256836
2020-07-22,27.506975173950195
2020-07-23,27.740543365478516
2020-07-24,27.58231544494629
2020-07-27,27.853538513183594
2020-07-28,28.094629287719727
2020-07-29,28.350799560546875
2020-07-30,28.154905319213867
2020-07-31,28.215177536010742
2020-08-03,28.459936141967773
2020-08-04,28.838783264160156
2020-08-05,28.475078582763672
2020-08-06,28.391733169555664
2020-08-07,28.67209243774414
2020-08-10,28.596315383911133
2020-08-11,28.22502899169922
2020-08-12,28.67209243774414
2020-08-13,28.566001892089844
2020-08-14,28.626628875732422
2020-08-17,28.831207275390625
2020-08-18,28.929706573486328
2020-08-19,28.747861862182617
2020-08-20,28.770584106445312
2020-08-21,28.656930923461914
2020-08-24,28.990325927734375
2020-08-25,29.35403823852539
2020-08-26,29.346464157104492
2020-08-27,29.37677001953125
2020-08-28,28.914554595947266
2020-08-31,29.06610679626465
2020-09-01,28.664514541625977
2020-09-02,28.98275375366211
2020-09-03,28.346269607543945
2020-09-04,28.134105682373047
2020-09-08,26.633827209472656
2020-09-09,27.133920669555664
2020-09-10,26.292850494384766
2020-09-11,26.118572235107422
2020-09-14,26.209497451782227
2020-09-15,26.194347381591797
2020-09-16,26.361045837402344
2020-09-17,26.368614196777344
2020-09-18,26.17918586730957
2020-09-21,26.55047035217285
2020-09-22,26.633827209472656
2020-09-23,25.656362533569336
2020-09-24,26.239810943603516
2020-09-25,26.611087799072266
2020-09-28,26.86872100830078
2020-09-29,26.883865356445312
2020-09-30,27.05814552307129
2020-10-01,27.17937660217285
2020-10-02,27.94467544555664
2020-10-05,28.111373901367188
2020-10-06,27.92194938659668
2020-10-07,28.32353973388672
2020-10-08,28.22502899169922
2020-10-09,28.278072357177734
2020-10-12,28.800899505615234
2020-10-13,28.747861862182617
2020-10-14,28.558427810668945
2020-10-15,28.634201049804688
2020-10-16,28.72512435913086
2020-10-19,28.391733169555664
2020-10-20,28.126529693603516
2020-10-21,28.103801727294922
2020-10-22,28.528121948242188
2020-10-23,28.793315887451172
2020-10-26,28.45234489440918
2020-10-27,28.005292892456055
2020-10-28,27.171802520751953
2020-10-29,26.89902687072754
2020-10-30,26.795936584472656
2020-11-02,27.185382843017578
2020-11-03,27.681747436523438
2020-11-04,27.71230125427246
2020-11-05,27.613018035888672
2020-11-06,27.544292449951172
2020-11-09,26.25374984741211
2020-11-10,26.711933135986328
2020-11-11,27.116661071777344
2020-11-12,27.040298461914062
2020-11-13,27.51375389099121
2020-11-16,27.9032039642334
2020-11-17,27.292301177978516
2020-11-18,27.093748092651367
2020-11-19,27.63593292236328
2020-11-20,27.38393211364746
2020-11-23,27.261751174926758
2020-11-24,27.00211524963379
2020-11-25,27.307567596435547
2020-11-27,27.445022583007812
2020-11-30,27.918479919433594
2020-12-01,27.71230125427246
2020-12-02,26.857025146484375
2020-12-03,27.01738929748535
2020-12-04,27.101388931274414
2020-12-07,27.009750366210938
2020-12-08,27.261751174926758
2020-12-09,27.269384384155273
2020-12-10,27.009750366210938
2020-12-11,26.99448013305664
2020-12-14,27.208293914794922
2020-12-15,27.238842010498047
2020-12-16,27.170116424560547
2020-12-17,27.62065887451172
2020-12-18,27.58247947692871
2020-12-21,27.467931747436523
2020-12-22,27.483203887939453
2020-12-23,27.803932189941406
2020-12-24,27.781021118164062
2020-12-28,27.964296340942383
2020-12-29,27.811561584472656
2020-12-30,27.59011459350586
2020-12-31,27.68938636779785
2021-01-04,27.483203887939453
2021-01-05,27.154844284057617
2021-01-06,27.284664154052734
2021-01-07,25.795570373535156
2021-01-08,26.017026901245117
2021-01-11,25.27630043029785
2021-01-12,25.131208419799805
2021-01-13,25.490114212036133
2021-01-14,26.001758575439453
2021-01-15,25.856660842895508
2021-01-19,25.6810302734375
2021-01-20,25.78030014038086
2021-01-21,26.0093936920166
2021-01-22,26.25374984741211
2021-01-25,26.696659088134766
2021-01-26,27.101388931274414
2021-01-27,27.315208435058594
2021-01-28,26.703411102294922
2021-01-29,26.62645721435547
2021-02-01,26.318635940551758
2021-02-02,26.68032455444336
2021-02-03,26.6418514251709
2021-02-04,26.618757247924805
2021-02-05,26.6418514251709
2021-02-08,26.780364990234375
2021-02-09,26.764976501464844
2021-02-10,27.18053436279297
2021-02-11,26.495630264282227
2021-02-12,26.587976455688477
2021-02-16,26.087770462036133
2021-02-17,26.141637802124023
2021-02-18,26.703411102294922
2021-02-19,26.24167823791504
2021-02-22,26.534107208251953
2021-02-23,26.91118621826172
2021-02-24,27.118972778320312
2021-02-25,26.60337257385254
2021-02-26,26.110858917236328
2021-03-01,26.2801570892334
2021-03-02,26.40328598022461
2021-03-03,26.772674560546875
2021-03-04,26.68032455444336
2021-03-05,27.31905174255371
2021-03-08,28.111684799194336
2021-03-09,27.734609603881836
2021-03-10,28.327163696289062
2021-03-11,28.08860969543457
2021-03-12,28.534944534301758
2021-03-15,28.727336883544922
2021-03-16,28.719635009765625
2021-03-17,28.511852264404297
2021-03-18,28.565725326538086
2021-03-19,29.12750244140625
2021-03-22,29.450706481933594
2021-03-23,29.242923736572266
2021-03-24,28.396427154541016
2021-03-25,29.150588989257812
2021-03-26,29.627696990966797
2021-03-29,29.77391815185547
2021-03-30,29.48918342590332
2021-03-31,28.93510627746582
2021-04-01,28.696544647216797
2021-04-05,28.850454330444336
2021-04-06,28.950496673583984
2021-04-07,28.658079147338867
2021-04-08,28.70424461364746
2021-04-09,27.85004234313965
2021-04-12,28.881235122680664
2021-04-13,28.642681121826172
2021-04-14,28.66576385498047
2021-04-15,28.919713973999023
2021-04-16,28.89662742614746
2021-04-19,29.12750244140625
2021-04-20,29.450706481933594
2021-04-21,29.66617774963379
2021-04-22,29.373754501342773
2021-04-23,28.942806243896484
2021-04-26,28.627288818359375
2021-04-27,28.519554138183594
2021-04-28,28.465682983398438
2021-04-29,28.655637741088867
2021-04-30,28.756425857543945
2021-05-03,29.07430076599121
2021-05-04,29.14408302307129
2021-05-05,29.283639907836914
2021-05-06,29.57826042175293
2021-05-07,29.423200607299805
2021-05-10,29.655778884887695
2021-05-11,29.423200607299805
2021-05-12,29.07430076599121
2021-05-13,29.562755584716797
2021-05-14,29.12082290649414
2021-05-17,29.244871139526367
2021-05-18,29.167341232299805
2021-05-19,29.175092697143555
2021-05-20,29.4852237701416
2021-05-21,29.593765258789062
2021-05-24,29.640287399291992
2021-05-25,29.54724884033203
2021-05-26,29.39217758178711
2021-05-27,29.399934768676758
2021-05-28,29.539487838745117
2021-06-01,29.601518630981445
2021-06-02,30.1364803314209
2021-06-03,30.089967727661133
2021-06-04,30.175249099731445
2021-06-07,30.074460983276367
2021-06-08,29.826358795166016
2021-06-09,28.92698860168457
2021-06-10,28.818449020385742
2021-06-11,28.9425048828125
2021-06-14,29.051048278808594
2021-06-15,28.880468368530273
2021-06-16,28.70990753173828
2021-06-17,28.205949783325195
2021-06-18,27.663232803344727
2021-06-21,27.787282943725586
2021-06-22,27.701997756958008
2021-06-23,27.345352172851562
2021-06-24,27.461645126342773
2021-06-25,27.639972686767578
2021-06-28,27.779525756835938
2021-06-29,27.88031768798828
2021-06-30,28.205949783325195
2021-07-01,27.911331176757812
2021-07-02,27.802783966064453
2021-07-06,27.8260498046875
2021-07-07,28.043132781982422
2021-07-08,27.981111526489258
2021-07-09,28.004377365112305
2021-07-12,27.85706329345703
2021-07-13,26.34519386291504
2021-07-14,26.275419235229492
2021-07-15,26.887914657592773
2021-07-16,27.0274715423584
2021-07-19,27.446147918701172
2021-07-20,27.143766403198242
2021-07-21,26.76386070251465
2021-07-22,26.46149444580078
2021-07-23,26.554533004760742
2021-07-26,26.554533004760742
2021-07-27,26.531274795532227
2021-07-28,26.17462158203125
2021-07-29,26.081584930419922
2021-07-30,25.965293884277344
2021-08-02,26.12416648864746
2021-08-03,25.92068099975586
2021-08-04,25.3493595123291
2021-08-05,25.25544548034668
2021-08-06,25.638931274414062
2021-08-09,25.944164276123047
2021-08-10,26.13982391357422
2021-08-11,26.460697174072266
2021-08-12,26.28069305419922
2021-08-13,26.64852523803711
2021-08-16,26.585912704467773
2021-08-17,26.6641788482666
2021-08-18,26.030244827270508
2021-08-19,26.2493839263916
2021-08-20,26.398088455200195
2021-08-23,26.25720977783203
2021-08-24,25.905029296875
2021-08-25,25.717193603515625
2021-08-26,25.6937198638916
2021-08-27,25.865896224975586
2021-08-30,25.537193298339844
2021-08-31,25.92068099975586
2021-09-01,26.163299560546875
2021-09-02,26.194599151611328
2021-09-03,26.21025848388672
2021-09-07,25.967641830444336
2021-09-08,26.272865295410156
2021-09-09,25.99894905090332
2021-09-10,25.89720344543457
2021-09-13,26.13199234008789
2021-09-14,25.9754638671875
2021-09-15,26.171123504638672
2021-09-16,26.163299560546875
2021-09-17,26.194599151611328
2021-09-20,26.00676727294922
2021-09-21,25.803293228149414
2021-09-22,26.06155014038086
2021-09-23,25.9754638671875
2021-09-24,26.10068702697754
2021-09-27,26.44504165649414
2021-09-28,26.327646255493164
2021-09-29,27.125932693481445
2021-09-30,26.50765609741211
2021-10-01,26.37460708618164
2021-10-04,26.62504768371582
2021-10-05,26.820703506469727
2021-10-06,26.985057830810547
2021-10-07,26.781578063964844
2021-10-08,26.390256881713867
2021-10-11,26.25720977783203
2021-10-12,26.14764404296875
2021-10-13,25.95198631286621
2021-10-14,26.45286750793457
2021-10-15,26.022424697875977
2021-10-18,25.944164276123047
2021-10-19,25.99894905090332
2021-10-20,26.37460708618164
2021-10-21,26.09286117553711
2021-10-22,26.09286117553711
2021-10-25,25.740680694580078
2021-10-26,25.850242614746094
2021-10-27,25.52936553955078
2021-10-28,25.65458869934082
2021-10-29,25.44361114501953
2021-11-01,25.617448806762695
2021-11-02,25.941423416137695
2021-11-03,26.07575035095215
2021-11-04,25.7991886138916
2021-11-05,25.751781463623047
2021-11-08,25.514724731445312
2021-11-09,25.712268829345703
2021-11-10,25.66485595703125
2021-11-11,25.348791122436523
2021-11-12,25.48311996459961
2021-11-15,25.522624969482422
2021-11-16,25.277671813964844
2021-11-17,25.13544273376465
2021-11-18,24.590227127075195
2021-11-19,24.274152755737305
2021-11-22,24.787765502929688
2021-11-23,24.914196014404297
2021-11-24,24.969505310058594
2021-11-26,24.969505310058594
2021-11-29,24.89838981628418
2021-11-30,24.139822006225586
2021-12-01,24.06080436706543
2021-12-02,24.479598999023438
2021-12-03,24.787765502929688
2021-12-06,25.103836059570312
2021-12-07,25.127538681030273
2021-12-08,25.056427001953125
2021-12-09,25.182849884033203
2021-12-10,25.348791122436523
2021-12-13,25.656963348388672
2021-12-14,25.6806640625
2021-12-15,26.020437240600586
2021-12-16,27.18199920654297
2021-12-17,27.324220657348633
2021-12-20,27.118783950805664
2021-12-21,26.73159408569336
2021-12-22,26.439231872558594
2021-12-23,26.336505889892578
2021-12-27,26.407621383666992
2021-12-28,26.81851577758789
2021-12-29,26.771102905273438
2021-12-30,26.771102905273438
2021-12-31,26.984451293945312
2022-01-03,26.9133358001709
2022-01-04,27.023958206176758
2022-01-05,26.984451293945312
2022-01-06,26.494543075561523
2022-01-07,27.45855712890625
2022-01-10,27.000253677368164
2022-01-11,26.850116729736328
2022-01-12,26.502443313598633
2022-01-13,27.158288955688477
2022-01-14,27.743017196655273
2022-01-18,27.893150329589844
2022-01-19,28.09859275817871
2022-01-20,28.01167869567871
2022-01-21,27.853639602661133
2022-01-24,27.901050567626953
2022-01-25,27.687702178955078
2022-01-26,27.52967643737793
2022-01-27,27.948461532592773
2022-01-28,28.174081802368164
2022-01-31,27.711681365966797
2022-02-01,27.879106521606445
2022-02-02,28.0943603515625
2022-02-03,28.118274688720703
2022-02-04,27.687768936157227
2022-02-07,27.88707733154297
2022-02-08,28.102323532104492
2022-02-09,28.054489135742188
2022-02-10,27.839244842529297
2022-02-11,28.453105926513672
2022-02-14,28.14219093322754
2022-02-15,28.23785400390625
2022-02-16,28.245832443237305
2022-02-17,28.60458755493164
2022-02-18,28.71619415283203
2022-02-22,28.572694778442383
2022-02-23,28.49297523498535
2022-02-24,27.352933883666992
2022-02-25,28.182044982910156
2022-02-28,27.879106521606445
2022-03-01,27.496435165405273
2022-03-02,27.584129333496094
2022-03-03,27.600072860717773
2022-03-04,27.424686431884766
2022-03-07,26.866621017456055
2022-03-08,24.65829849243164
2022-03-09,24.857606887817383
2022-03-10,24.451025009155273
2022-03-11,23.996601104736328
2022-03-14,25.168521881103516
2022-03-15,25.375804901123047
2022-03-16,25.27216911315918
2022-03-17,25.559171676635742
2022-03-18,25.304052352905273
2022-03-21,25.47944450378418
2022-03-22,25.75847816467285
2022-03-23,25.622947692871094
2022-03-24,25.73455810546875
2022-03-25,26.220867156982422
2022-03-28,26.173038482666016
2022-03-29,26.627458572387695
2022-03-30,26.627458572387695
2022-03-31,26.762985229492188
2022-04-01,27.16956901550293
2022-04-04,27.201461791992188
2022-04-05,27.185510635375977
2022-04-06,27.376850128173828
2022-04-07,27.4486026763916
2022-04-08,27.504405975341797
2022-04-11,27.903024673461914
2022-04-12,27.97477149963379
2022-04-13,28.429189682006836
2022-04-14,28.397302627563477
2022-04-18,28.21394157409668
2022-04-19,28.883615493774414
2022-04-20,29.130754470825195
2022-04-21,29.14670181274414
2022-04-22,28.79592514038086
2022-04-25,28.787946701049805
2022-04-26,28.229883193969727
2022-04-27,28.405282974243164
2022-04-28,28.89026641845703
2022-04-29,28.094009399414062
2022-05-02,27.522964477539062
2022-05-03,28.029674530029297
2022-05-04,28.705270767211914
2022-05-05,28.488113403320312
2022-05-06,28.624845504760742
2022-05-09,29.1878662109375
2022-05-10,28.721357345581055
2022-05-11,28.705270767211914
2022-05-12,28.689193725585938
2022-05-13,28.86613655090332
2022-05-16,28.665061950683594
2022-05-17,28.399642944335938
2022-05-18,26.002851486206055
2022-05-19,25.5283145904541
2022-05-20,25.51222801208496
2022-05-23,26.01089096069336
2022-05-24,26.445209503173828
2022-05-25,26.356739044189453
2022-05-26,26.525638580322266
2022-05-27,26.662372589111328
2022-05-31,26.453250885009766
2022-06-01,26.155668258666992
2022-06-02,25.99480628967285
2022-06-03,25.7374324798584
2022-06-06,25.906330108642578
2022-06-07,26.220006942749023
2022-06-08,26.268266677856445
2022-06-09,25.93850326538086
2022-06-10,26.195877075195312
2022-06-13,25.7374324798584
2022-06-14,25.576570510864258
2022-06-15,25.721345901489258
2022-06-16,25.536359786987305
2022-06-17,25.23072624206543
2022-06-21,26.01089096069336
2022-06-22,26.107404708862305
2022-06-23,26.791053771972656
2022-06-24,27.42644691467285
2022-06-27,27.3862361907959
2022-06-28,27.297761917114258
2022-06-29,27.611438751220703
2022-06-30,27.539052963256836
2022-07-01,27.79642677307129
2022-07-05,27.64360809326172
2022-07-06,27.981414794921875
2022-07-07,28.311174392700195
2022-07-08,28.399642944335938
2022-07-11,28.60071563720703
2022-07-12,28.632890701293945
2022-07-13,28.745494842529297
2022-07-14,26.662372589111328
2022-07-15,27.128862380981445
2022-07-18,26.871482849121094
2022-07-19,26.90365982055664
2022-07-20,26.646282196044922
2022-07-21,26.686498641967773
2022-07-22,27.048431396484375
2022-07-25,27.24146270751953
2022-07-26,27.201248168945312
2022-07-27,26.84735679626465
2022-07-28,27.337980270385742
2022-07-29,27.514921188354492
2022-08-01,28.013586044311523
2022-08-02,27.705026626586914
2022-08-03,27.85118293762207
2022-08-04,27.59134864807129
2022-08-05,27.95674705505371
2022-08-08,27.826824188232422
2022-08-09,27.859304428100586
2022-08-10,27.940502166748047
2022-08-11,27.964862823486328
2022-08-12,27.924264907836914
2022-08-15,28.338380813598633
2022-08-16,28.614458084106445
2022-08-17,28.606338500976562
2022-08-18,28.655059814453125
2022-08-19,28.74437713623047
2022-08-22,28.541379928588867
2022-08-23,28.573850631713867
2022-08-24,28.866172790527344
2022-08-25,28.890527725219727
2022-08-26,28.346498489379883
2022-08-29,28.452054977416992
2022-08-30,28.21657943725586
2022-08-31,27.9161434173584
2022-09-01,27.85118293762207
2022-09-02,27.786230087280273
2022-09-06,27.47767448425293
2022-09-07,28.175983428955078
2022-09-08,27.8674259185791
2022-09-09,27.90802574157715
2022-09-12,28.143503189086914
2022-09-13,27.323392868041992
2022-09-14,27.079797744750977
2022-09-15,27.29903221130371
2022-09-16,27.469552993774414
2022-09-19,27.80246925354004
2022-09-20,27.59134864807129
2022-09-21,27.8674259185791
2022-09-22,28.22469711303711
2022-09-23,27.89178466796875
2022-09-26,27.607587814331055
2022-09-27,26.893043518066406
2022-09-28,27.177234649658203
2022-09-29,27.0067195892334
2022-09-30,26.49517059326172
2022-10-03,26.72252082824707
2022-10-04,27.534507751464844
2022-10-05,27.4451904296875
2022-10-06,26.438331604003906
2022-10-07,26.67380714416504
2022-10-10,27.258434295654297
2022-10-11,27.518272399902344
2022-10-12,27.26655387878418
2022-10-13,27.9161434173584
2022-10-14,27.84307098388672
2022-10-17,27.81058692932129
2022-10-18,28.36273193359375
2022-10-19,28.36273193359375
2022-10-20,27.899906158447266
2022-10-21,28.1678524017334
2022-10-24,28.41958236694336
2022-10-25,28.452054977416992
2022-10-26,28.614458084106445
2022-10-27,29.052927017211914
2022-10-28,29.751232147216797
2022-10-31,29.799955368041992
2022-11-01,29.507644653320312
2022-11-02,29.425697326660156
2022-11-03,29.31098175048828
2022-11-04,29.48305892944336
2022-11-07,29.58138656616211
2022-11-08,29.245418548583984
2022-11-09,29.114309310913086
2022-11-10,28.835702896118164
2022-11-11,28.31947135925293
2022-11-14,27.82781219482422
