Date,IHE
2020-08-26,49.837074279785156
2020-08-27,49.91843032836914
2020-08-28,50.10219955444336
2020-08-31,50.48783874511719
2020-09-01,49.755741119384766
2020-09-02,50.6896858215332
2020-09-03,49.45144271850586
2020-09-04,49.177276611328125
2020-09-08,48.478328704833984
2020-09-09,49.58400344848633
2020-09-10,48.716331481933594
2020-09-11,48.79767990112305
2020-09-14,49.88227081298828
2020-09-15,50.08111572265625
2020-09-16,50.32212829589844
2020-09-17,50.06303024291992
2020-09-18,50.45167922973633
2020-09-21,49.00555419921875
2020-09-22,49.12605667114258
2020-09-23,48.65977478027344
2020-09-24,48.29969024658203
2020-09-25,48.69911193847656
2020-09-28,49.00775909423828
2020-09-29,48.853424072265625
2020-09-30,49.48282241821289
2020-10-01,49.301273345947266
2020-10-02,48.91697311401367
2020-10-05,50.557029724121094
2020-10-06,49.93973922729492
2020-10-07,50.81119155883789
2020-10-08,51.643333435058594
2020-10-09,52.02157211303711
2020-10-12,52.085113525390625
2020-10-13,51.59794235229492
2020-10-14,51.304420471191406
2020-10-15,50.965518951416016
2020-10-16,51.26508712768555
2020-10-19,50.363365173339844
2020-10-20,50.21207046508789
2020-10-21,49.80054473876953
2020-10-22,50.57518005371094
2020-10-23,50.86869430541992
2020-10-26,50.2150993347168
2020-10-27,49.82475662231445
2020-10-28,48.611351013183594
2020-10-29,48.62043380737305
2020-10-30,48.118141174316406
2020-11-02,48.886722564697266
2020-11-03,49.3587646484375
2020-11-04,51.24995422363281
2020-11-05,51.174312591552734
2020-11-06,50.75975036621094
2020-11-09,51.722015380859375
2020-11-10,52.23035430908203
2020-11-11,52.181941986083984
2020-11-12,51.734100341796875
2020-11-13,52.43914794921875
2020-11-16,52.260616302490234
2020-11-17,52.539005279541016
2020-11-18,51.79463195800781
2020-11-19,52.38165283203125
2020-11-20,52.03669357299805
2020-11-23,51.74923324584961
2020-11-24,51.73713302612305
2020-11-25,51.6009635925293
2020-11-27,52.009456634521484
2020-11-30,51.74015808105469
2020-12-01,52.203125
2020-12-02,52.309017181396484
2020-12-03,52.299949645996094
2020-12-04,52.98380661010742
2020-12-07,52.78107833862305
2020-12-08,53.42255401611328
2020-12-09,53.21680450439453
2020-12-10,53.413490295410156
2020-12-11,53.24101257324219
2020-12-14,53.09410858154297
2020-12-15,54.059242248535156
2020-12-16,53.66468048095703
2020-12-17,53.89535140991211
2020-12-18,53.9105339050293
2020-12-21,53.26104736328125
2020-12-22,53.50383758544922
2020-12-23,53.652557373046875
2020-12-24,53.795204162597656
2020-12-28,53.65559005737305
2020-12-29,53.7557487487793
2020-12-30,54.119937896728516
2020-12-31,54.459861755371094
2021-01-04,54.08656311035156
2021-01-05,54.37488555908203
2021-01-06,54.86351776123047
2021-01-07,55.558528900146484
2021-01-08,55.543365478515625
2021-01-11,56.18373489379883
2021-01-12,55.88024139404297
2021-01-13,55.613162994384766
2021-01-14,55.971282958984375
2021-01-15,55.7891845703125
2021-01-19,56.481163024902344
2021-01-20,56.22318649291992
2021-01-21,55.70420837402344
2021-01-22,56.06538009643555
2021-01-25,56.557044982910156
2021-01-26,56.523658752441406
2021-01-27,55.03651428222656
2021-01-28,55.46747589111328
2021-01-29,54.57215118408203
2021-02-01,54.9515266418457
2021-02-02,55.21860885620117
2021-02-03,55.00008773803711
2021-02-04,55.29447555541992
2021-02-05,55.531211853027344
2021-02-08,56.0107421875
2021-02-09,56.18980407714844
2021-02-10,56.26264190673828
2021-02-11,56.4295654296875
2021-02-12,56.38405227661133
2021-02-16,55.98040008544922
2021-02-17,56.15034866333008
2021-02-18,55.701171875
2021-02-19,55.4583740234375
2021-02-22,54.726932525634766
2021-02-23,54.32632064819336
2021-02-24,55.388572692871094
2021-02-25,54.7056999206543
2021-02-26,54.34452819824219
2021-03-01,54.68749237060547
2021-03-02,54.29900360107422
2021-03-03,53.46135711669922
2021-03-04,52.13505554199219
2021-03-05,53.10322189331055
2021-03-08,53.0303840637207
2021-03-09,53.61613464355469
2021-03-10,53.977298736572266
2021-03-11,54.49930953979492
2021-03-12,54.80888748168945
2021-03-15,54.92724609375
2021-03-16,54.68749237060547
2021-03-17,55.00008773803711
2021-03-18,54.25652313232422
2021-03-19,54.48414611816406
2021-03-22,54.599464416503906
2021-03-23,53.47348403930664
2021-03-24,53.006103515625
2021-03-25,53.14774703979492
2021-03-26,53.744773864746094
2021-03-29,53.73258972167969
2021-03-30,53.63206481933594
2021-03-31,54.11334991455078
2021-04-01,53.85443115234375
2021-04-05,53.8787956237793
2021-04-06,53.464534759521484
2021-04-07,53.31527328491211
2021-04-08,53.2878532409668
2021-04-09,53.482810974121094
2021-04-12,53.37619400024414
2021-04-13,53.318328857421875
2021-04-14,53.64426040649414
2021-04-15,54.15904235839844
2021-04-16,54.53980255126953
2021-04-19,54.430137634277344
2021-04-20,54.88399887084961
2021-04-21,55.49930953979492
2021-04-22,55.0606803894043
2021-04-23,55.158138275146484
2021-04-26,55.249534606933594
2021-04-27,54.96623992919922
2021-04-28,55.02412414550781
2021-04-29,54.816993713378906
2021-04-30,54.567203521728516
2021-05-03,55.249534606933594
2021-05-04,54.652496337890625
2021-05-05,54.89009094238281
2021-05-06,54.85354232788086
2021-05-07,55.164241790771484
2021-05-10,55.243431091308594
2021-05-11,55.04240036010742
2021-05-12,55.1276741027832
2021-05-13,55.86178970336914
2021-05-14,56.242530822753906
2021-05-17,56.32783889770508
2021-05-18,56.29126739501953
2021-05-19,56.004947662353516
2021-05-20,56.80301284790039
2021-05-21,56.705543518066406
2021-05-24,56.672035217285156
2021-05-25,56.3004264831543
2021-05-26,56.1816291809082
2021-05-27,56.026275634765625
2021-05-28,56.16944122314453
2021-06-01,55.566322326660156
2021-06-02,55.5845947265625
2021-06-03,55.76432800292969
2021-06-04,55.770408630371094
2021-06-07,56.1115608215332
2021-06-08,55.93489074707031
2021-06-09,56.84870910644531
2021-06-10,57.971256256103516
2021-06-11,57.436134338378906
2021-06-14,57.33828353881836
2021-06-15,57.157859802246094
2021-06-16,57.124237060546875
2021-06-17,57.24348831176758
2021-06-18,56.46678924560547
2021-06-21,57.008026123046875
2021-06-22,56.90406036376953
2021-06-23,56.47595977783203
2021-06-24,57.001914978027344
2021-06-25,57.35968780517578
2021-06-28,57.19761657714844
2021-06-29,56.94993209838867
2021-06-30,56.80009841918945
2021-07-01,57.494232177734375
2021-07-02,57.80918502807617
2021-07-06,57.38720703125
2021-07-07,57.48810958862305
2021-07-08,57.264888763427734
2021-07-09,57.71439743041992
2021-07-12,57.68993377685547
2021-07-13,57.326045989990234
2021-07-14,57.264888763427734
2021-07-15,56.82455062866211
2021-07-16,56.83066940307617
2021-07-19,56.47595977783203
2021-07-20,57.45753860473633
2021-07-21,57.766380310058594
2021-07-22,57.90704345703125
2021-07-23,58.34738540649414
2021-07-26,58.029361724853516
2021-07-27,58.20977783203125
2021-07-28,59.13324737548828
2021-07-29,58.854984283447266
2021-07-30,58.625640869140625
2021-08-02,59.0292854309082
2021-08-03,59.98029327392578
2021-08-04,59.2769775390625
2021-08-05,59.48184585571289
2021-08-06,59.2769775390625
2021-08-09,58.95589828491211
2021-08-10,59.203590393066406
2021-08-11,58.3076286315918
2021-08-12,59.08738327026367
2021-08-13,59.69895553588867
2021-08-16,59.99557876586914
2021-08-17,60.68971252441406
2021-08-18,59.73259353637695
2021-08-19,59.54607009887695
2021-08-20,59.937477111816406
2021-08-23,60.56739807128906
2021-08-24,59.8365592956543
2021-08-25,59.55218505859375
2021-08-26,59.197471618652344
2021-08-27,59.111854553222656
2021-08-30,59.28614807128906
2021-08-31,59.130191802978516
2021-09-01,59.295318603515625
2021-09-02,60.148468017578125
2021-09-03,60.03838348388672
2021-09-07,59.53995895385742
2021-09-08,59.45433044433594
2021-09-09,58.619529724121094
2021-09-10,58.09357833862305
2021-09-13,57.71134948730469
2021-09-14,57.402496337890625
2021-09-15,57.45143127441406
2021-09-16,57.203731536865234
2021-09-17,56.989681243896484
2021-09-20,56.582977294921875
2021-09-21,56.68388748168945
2021-09-22,56.6563720703125
2021-09-23,57.42390441894531
2021-09-24,57.27708435058594
2021-09-27,56.98222351074219
2021-09-28,56.324920654296875
2021-09-29,56.73343276977539
2021-09-30,56.25428009033203
2021-10-01,56.63514709472656
2021-10-04,55.95634078979492
2021-10-05,55.97170639038086
2021-10-06,55.99626922607422
2021-10-07,56.656639099121094
2021-10-08,56.5921516418457
2021-10-11,56.46006393432617
2021-10-12,55.96248245239258
2021-10-13,56.0423469543457
2021-10-14,56.438568115234375
2021-10-15,56.67507553100586
2021-10-18,56.109920501708984
2021-10-19,56.78565216064453
2021-10-20,57.261722564697266
2021-10-21,57.218727111816406
2021-10-22,57.36002731323242
2021-10-25,57.418365478515625
2021-10-26,57.5289421081543
2021-10-27,56.72421646118164
2021-10-28,57.34773254394531
2021-10-29,57.79002380371094
2021-11-01,58.1555290222168
2021-11-02,58.677696228027344
2021-11-03,58.96639633178711
2021-11-04,58.80975341796875
2021-11-05,59.67898941040039
2021-11-08,59.91242599487305
2021-11-09,59.47933578491211
2021-11-10,59.95234298706055
2021-11-11,59.940067291259766
2021-11-12,60.032203674316406
2021-11-15,59.57148361206055
2021-11-16,59.63597869873047
2021-11-17,59.78034210205078
2021-11-18,59.47011947631836
2021-11-19,59.03704833984375
2021-11-22,59.06776809692383
2021-11-23,59.033973693847656
2021-11-24,58.82512283325195
2021-11-26,58.941837310791016
2021-11-29,58.118675231933594
2021-11-30,57.492088317871094
2021-12-01,57.81766128540039
2021-12-02,57.47365951538086
2021-12-03,57.396873474121094
2021-12-06,57.02214431762695
2021-12-07,57.522796630859375
2021-12-08,57.90366744995117
2021-12-09,57.455230712890625
2021-12-10,57.246368408203125
2021-12-13,58.437007904052734
2021-12-14,58.544979095458984
2021-12-15,60.17669677734375
2021-12-16,61.11748504638672
2021-12-17,60.40496063232422
2021-12-20,60.722660064697266
2021-12-21,60.71650314331055
2021-12-22,61.21003723144531
2021-12-23,61.44755172729492
2021-12-27,61.78376770019531
2021-12-28,61.38277053833008
2021-12-29,61.38584899902344
2021-12-30,61.675804138183594
2021-12-31,61.577091217041016
2022-01-03,61.077396392822266
2022-01-04,60.26924133300781
2022-01-05,60.040985107421875
2022-01-06,59.87749481201172
2022-01-07,60.34944152832031
2022-01-10,61.0650520324707
2022-01-11,61.09589767456055
2022-01-12,60.49748992919922
2022-01-13,59.56904602050781
2022-01-14,59.43948745727539
2022-01-18,58.65292739868164
2022-01-19,58.279701232910156
2022-01-20,58.12238693237305
2022-01-21,57.542484283447266
2022-01-24,57.092132568359375
2022-01-25,57.51163864135742
2022-01-26,57.37592315673828
2022-01-27,57.53632354736328
2022-01-28,58.486366271972656
2022-01-31,58.76705551147461
2022-02-01,59.03850173950195
2022-02-02,59.47650909423828
2022-02-03,58.689937591552734
2022-02-04,58.649837493896484
2022-02-07,58.902774810791016
2022-02-08,58.511043548583984
2022-02-09,58.99531173706055
2022-02-10,58.359893798828125
2022-02-11,58.22725296020508
2022-02-14,57.560997009277344
2022-02-15,58.350643157958984
2022-02-16,58.40616989135742
2022-02-17,57.616512298583984
2022-02-18,57.1970100402832
2022-02-22,56.44437789916992
2022-02-23,55.929264068603516
2022-02-24,55.77503204345703
2022-02-25,57.6689567565918
2022-02-28,56.63871383666992
2022-03-01,56.185279846191406
2022-03-02,57.41293716430664
2022-03-03,57.42218780517578
2022-03-04,57.6226921081543
2022-03-07,57.09830856323242
2022-03-08,56.330257415771484
2022-03-09,57.490047454833984
2022-03-10,57.68129348754883
2022-03-11,57.826263427734375
2022-03-14,57.86636734008789
2022-03-15,58.591243743896484
2022-03-16,59.29143142700195
2022-03-17,60.44197082519531
2022-03-18,60.60237121582031
2022-03-21,60.469730377197266
2022-03-22,60.34944152832031
2022-03-23,59.800392150878906
2022-03-24,60.247623443603516
2022-03-25,60.390098571777344
2022-03-28,60.464447021484375
2022-03-29,60.85158920288086
2022-03-30,60.72151184082031
2022-03-31,60.167091369628906
2022-04-01,60.63478469848633
2022-04-04,60.37460708618164
2022-04-05,60.41178894042969
2022-04-06,61.54847717285156
2022-04-07,62.50861740112305
2022-04-08,62.49312973022461
2022-04-11,61.2325553894043
2022-04-12,60.75557327270508
2022-04-13,61.26353454589844
2022-04-14,61.155120849609375
2022-04-18,59.89144515991211
2022-04-19,60.213565826416016
2022-04-20,60.17020034790039
2022-04-21,59.368011474609375
2022-04-22,58.225128173828125
2022-04-25,58.965362548828125
2022-04-26,58.25920867919922
2022-04-27,58.43574142456055
2022-04-28,59.22244644165039
2022-04-29,58.172481536865234
2022-05-02,57.67692184448242
2022-05-03,58.22822189331055
2022-05-04,58.8043212890625
2022-05-05,57.3331184387207
2022-05-06,57.03578567504883
2022-05-09,55.99820327758789
2022-05-10,56.57429122924805
2022-05-11,56.053955078125
2022-05-12,57.277374267578125
2022-05-13,57.797706604003906
2022-05-16,58.48529815673828
2022-05-17,59.47642517089844
2022-05-18,58.10433578491211
2022-05-19,58.169376373291016
2022-05-20,59.312259674072266
2022-05-23,59.58172607421875
2022-05-24,59.61579132080078
2022-05-25,59.75206756591797
2022-05-26,60.284786224365234
2022-05-27,60.92903518676758
2022-05-31,60.225948333740234
2022-06-01,59.71799850463867
2022-06-02,60.04011535644531
2022-06-03,60.074180603027344
2022-06-06,59.968875885009766
2022-06-07,60.984771728515625
2022-06-08,60.520179748535156
2022-06-09,59.15767288208008
2022-06-10,57.81782913208008
2022-06-13,56.027252197265625
2022-06-14,55.61379623413086
2022-06-15,56.37541580200195
2022-06-16,55.47701644897461
2022-06-17,55.74125289916992
2022-06-21,56.97228240966797
2022-06-22,57.70902633666992
2022-06-23,59.114131927490234
2022-06-24,60.38868713378906
2022-06-27,60.76173400878906
2022-06-28,59.322418212890625
2022-06-29,59.52137756347656
2022-06-30,59.57732391357422
2022-07-01,60.18663024902344
2022-07-05,60.15242385864258
2022-07-06,60.43221664428711
2022-07-07,60.792808532714844
2022-07-08,60.674678802490234
2022-07-11,60.23326110839844
2022-07-12,59.627071380615234
2022-07-13,59.17941665649414
2022-07-14,59.02088165283203
2022-07-15,59.71721649169922
2022-07-18,58.660274505615234
2022-07-19,59.1669921875
2022-07-20,58.74421310424805
2022-07-21,59.17009353637695
2022-07-22,58.936946868896484
2022-07-25,59.070613861083984
2022-07-26,59.47786331176758
2022-07-27,59.65504455566406
2022-07-28,59.48717498779297
2022-07-29,59.22916793823242
2022-08-01,58.64473342895508
2022-08-02,58.45511245727539
2022-08-03,58.68203353881836
2022-08-04,58.57944869995117
2022-08-05,58.747318267822266
2022-08-08,59.008445739746094
2022-08-09,58.818817138671875
2022-08-10,59.48096466064453
2022-08-11,58.548370361328125
2022-08-12,59.23226547241211
2022-08-15,59.12347412109375
2022-08-16,59.008445739746094
2022-08-17,58.65095520019531
2022-08-18,58.265480041503906
2022-08-19,58.68514633178711
2022-08-22,58.08517837524414
2022-08-23,57.53184127807617
2022-08-24,57.55359649658203
2022-08-25,57.93596267700195
2022-08-26,56.580589294433594
2022-08-29,55.50810241699219
2022-08-30,55.044918060302734
2022-08-31,54.75580978393555
2022-09-01,55.70084762573242
2022-09-02,55.01693344116211
2022-09-06,55.00139236450195
2022-09-07,55.713279724121094
2022-09-08,56.21065902709961
2022-09-09,56.9132194519043
2022-09-12,57.32666778564453
2022-09-13,55.632450103759766
2022-09-14,55.92777633666992
2022-09-15,55.76923751831055
2022-09-16,55.61379623413086
2022-09-19,55.21589279174805
2022-09-20,54.482242584228516
2022-09-21,53.552772521972656
2022-09-22,54.019065856933594
2022-09-23,53.29785919189453
2022-09-26,52.87757110595703
2022-09-27,52.84007263183594
2022-09-28,53.87750244140625
2022-09-29,53.311912536621094
2022-09-30,52.97755813598633
2022-10-03,53.39316177368164
2022-10-04,54.521209716796875
2022-10-05,54.40558624267578
2022-10-06,53.752506256103516
2022-10-07,52.88694763183594
2022-10-10,52.49009323120117
2022-10-11,53.00568389892578
2022-10-12,52.91819763183594
2022-10-13,53.8025016784668
2022-10-14,53.46503448486328
2022-10-17,54.330596923828125
2022-10-18,54.63995361328125
2022-10-19,53.54627227783203
2022-10-20,53.20567321777344
2022-10-21,54.464962005615234
2022-10-24,55.04304504394531
2022-10-25,55.53988265991211
2022-10-26,56.15858840942383
2022-10-27,55.86486053466797
2022-10-28,57.027278900146484
2022-10-31,56.58043670654297
2022-11-01,56.55231857299805
2022-11-02,55.68674850463867
2022-11-03,55.35552215576172
2022-11-04,55.405521392822266
2022-11-07,56.07734680175781
2022-11-08,56.18046951293945
2022-11-09,55.38677978515625
2022-11-10,56.66168212890625
2022-11-11,56.446075439453125
2022-11-14,57.017913818359375
2022-11-15,56.821048736572266
2022-11-16,56.29608154296875
2022-11-17,56.30546188354492
2022-11-18,56.6898078918457
2022-11-21,56.78042221069336
2022-11-22,57.43663024902344
2022-11-23,57.26164245605469
2022-11-25,57.60224914550781
2022-11-28,57.74597930908203
2022-11-29,57.68036651611328
2022-11-30,58.54280090332031
2022-12-01,59.174015045166016
2022-12-02,59.358360290527344
2022-12-05,58.75216293334961
2022-12-06,57.83659744262695
2022-12-07,58.18657302856445
2022-12-08,58.58655548095703
2022-12-09,58.02096176147461
2022-12-12,58.649044036865234
2022-12-13,59.098148345947266
2022-12-14,59.554500579833984
2022-12-15,58.3491096496582
2022-12-16,57.4395751953125
2022-12-19,57.52455520629883
2022-12-20,57.79521560668945
2022-12-21,58.575721740722656
2022-12-22,58.26728820800781
2022-12-23,58.36485290527344
2022-12-27,58.0753059387207
2022-12-28,57.87703323364258
2022-12-29,58.76140213012695
2022-12-30,58.578861236572266
2023-01-03,58.59144973754883
2023-01-04,59.00688171386719
2023-01-05,58.62608337402344
2023-01-06,59.29956817626953
2023-01-09,58.19490051269531
2023-01-10,58.506473541259766
2023-01-11,58.88728713989258
2023-01-12,59.170536041259766
2023-01-13,59.39398956298828
2023-01-17,58.99744415283203
2023-01-18,58.32078552246094
2023-01-19,58.500186920166016
2023-01-20,58.40576171875
2023-01-23,58.641807556152344
2023-01-24,58.41520690917969
2023-01-25,58.673274993896484
2023-01-26,58.7110481262207
2023-01-27,58.44353485107422
2023-01-30,57.707088470458984
2023-01-31,58.399471282958984
2023-02-01,58.65753936767578
2023-02-02,58.497032165527344
2023-02-03,58.380584716796875
2023-02-06,58.37114334106445
2023-02-07,58.78342819213867
2023-02-08,58.3931770324707
2023-02-09,57.91794967651367
2023-02-10,57.96200942993164
2023-02-13,58.40576171875
2023-02-14,58.390037536621094
2023-02-15,57.86130142211914
2023-02-16,57.16891860961914
2023-02-17,57.908512115478516
2023-02-21,56.89196014404297
2023-02-22,56.86992645263672
2023-02-23,57.1059684753418
2023-02-24,56.16495895385742
2023-02-27,55.74637985229492
2023-02-28,55.42536544799805
2023-03-01,55.82821273803711
2023-03-02,55.692874908447266
2023-03-03,56.33491516113281
2023-03-06,55.960391998291016
2023-03-07,55.03511047363281
2023-03-08,54.9564323425293
2023-03-09,54.31441116333008
2023-03-10,53.53390121459961
2023-03-13,53.785682678222656
2023-03-14,54.46861267089844
2023-03-15,54.43085479736328
2023-03-16,54.871463775634766
2023-03-17,54.153900146484375
2023-03-20,54.86201858520508
2023-03-21,54.87775802612305
2023-03-22,53.9902458190918
2023-03-23,53.693870544433594
2023-03-24,54.16149139404297
2023-03-27,55.008262634277344
2023-03-28,54.76181411743164
2023-03-29,54.87871551513672
2023-03-30,54.94190216064453
2023-03-31,55.38108444213867
2023-04-03,55.95612716674805
2023-04-04,55.78235626220703
2023-04-05,56.90083694458008
2023-04-06,57.4379768371582
2023-04-10,57.4095344543457
2023-04-11,57.37162399291992
2023-04-12,57.273677825927734
2023-04-13,58.098323822021484
2023-04-14,57.28947448730469
2023-04-17,57.57383346557617
2023-04-18,56.93876647949219
2023-04-19,57.08094024658203
2023-04-20,57.131492614746094
2023-04-21,57.57068634033203
2023-04-24,57.50116729736328
2023-04-25,57.1346549987793
2023-04-26,56.32896041870117
2023-04-27,56.85660934448242
2023-04-28,57.261043548583984
2023-05-01,57.747615814208984
2023-05-02,57.57383346557617
2023-05-03,57.67494583129883
2023-05-04,57.3021125793457
2023-05-05,57.76341247558594
2023-05-08,57.57383346557617
2023-05-09,57.08726119995117
2023-05-10,57.1662483215332
2023-05-11,56.79657745361328
2023-05-12,56.44902420043945
2023-05-15,56.25944519042969
2023-05-16,55.7002067565918
2023-05-17,55.494834899902344
2023-05-18,55.40004348754883
2023-05-19,55.864505767822266
2023-05-22,55.90242385864258
2023-05-23,55.516944885253906
2023-05-24,55.194664001464844
2023-05-25,54.48377227783203
2023-05-26,54.31631088256836
2023-05-30,53.810787200927734
2023-05-31,54.259437561035156
2023-06-01,54.370025634765625
2023-06-02,55.36845779418945
2023-06-05,55.61806106567383
2023-06-06,55.5137825012207
2023-06-07,55.45673370361328
2023-06-08,55.786434173583984
2023-06-09,55.47891616821289
2023-06-12,55.67547607421875
2023-06-13,56.09394073486328
2023-06-14,55.9449348449707
2023-06-15,56.585323333740234
2023-06-16,56.73750305175781
2023-06-20,56.826263427734375
2023-06-21,56.71847152709961
2023-06-22,57.006961822509766
2023-06-23,56.65507507324219
2023-06-26,55.9417724609375
2023-06-27,56.12565231323242
2023-06-28,55.7166862487793
2023-06-29,56.27463912963867
2023-06-30,56.781883239746094
2023-07-03,56.296836853027344
2023-07-05,56.28415298461914
2023-07-06,55.856170654296875
2023-07-07,55.06678771972656
2023-07-10,55.317237854003906
2023-07-11,55.1777458190918
2023-07-12,55.171409606933594
2023-07-13,55.12068557739258
2023-07-14,55.833988189697266
2023-07-17,55.53281021118164
2023-07-18,55.81496047973633
2023-07-19,56.06224060058594
2023-07-20,57.27009582519531
2023-07-21,57.88512420654297
2023-07-24,57.83122634887695
2023-07-25,57.77098846435547
2023-07-26,57.840736389160156
2023-07-27,57.55224609375
2023-07-28,58.360652923583984
2023-07-31,57.77732849121094
2023-08-01,57.41592025756836
2023-08-02,57.428611755371094
2023-08-03,57.35887145996094
2023-08-04,57.162315368652344
2023-08-07,57.78684616088867
2023-08-08,60.17402267456055
2023-08-09,60.09794235229492
2023-08-10,59.914058685302734
2023-08-11,60.345211029052734
2023-08-14,60.49738693237305
2023-08-15,60.700279235839844
2023-08-16,60.3325309753418
2023-08-17,60.1359748840332
2023-08-18,60.33887481689453
2023-08-21,60.126468658447266
2023-08-22,60.06306457519531
2023-08-23,60.00599670410156
2023-08-24,59.682640075683594
2023-08-25,60.19938278198242
2023-08-28,60.21522521972656
2023-08-29,60.560787200927734
2023-08-30,60.35472106933594
2023-08-31,60.1359748840332
2023-09-01,60.370574951171875
2023-09-05,59.76823806762695
2023-09-06,59.12468338012695
2023-09-07,59.49559783935547
2023-09-08,59.97746658325195
2023-09-11,60.41179275512695
2023-09-12,60.51640701293945
2023-09-13,60.32936477661133
2023-09-14,60.161338806152344
2023-09-15,59.1722297668457
