Date,MDLZ
2020-04-22,44.52445983886719
2020-04-23,43.765621185302734
2020-04-24,43.833839416503906
2020-04-27,43.89351272583008
2020-04-28,43.62919235229492
2020-04-29,43.526878356933594
2020-04-30,43.859397888183594
2020-05-01,43.22846221923828
2020-05-04,42.68278121948242
2020-05-05,42.90446090698242
2020-05-06,42.7509880065918
2020-05-07,42.76803207397461
2020-05-08,43.398990631103516
2020-05-11,43.30519104003906
2020-05-12,42.97267532348633
2020-05-13,42.2564582824707
2020-05-14,42.222354888916016
2020-05-15,42.59750747680664
2020-05-18,43.45867156982422
2020-05-19,42.5378303527832
2020-05-20,42.41845703125
2020-05-21,42.01771926879883
2020-05-22,42.37582778930664
2020-05-26,42.28204345703125
2020-05-27,42.9300422668457
2020-05-28,43.833839416503906
2020-05-29,44.43919372558594
2020-06-01,44.55004119873047
2020-06-02,44.52445983886719
2020-06-03,44.41361999511719
2020-06-04,43.73150634765625
2020-06-05,44.78877639770508
2020-06-08,45.709625244140625
2020-06-09,45.146881103515625
2020-06-10,45.28330612182617
2020-06-11,43.08352279663086
2020-06-12,43.2540397644043
2020-06-15,43.67182540893555
2020-06-16,44.831417083740234
2020-06-17,44.9422492980957
2020-06-18,45.26625442504883
2020-06-19,44.814369201660156
2020-06-22,44.63529968261719
2020-06-23,44.2686653137207
2020-06-24,43.17729949951172
2020-06-25,43.33930206298828
2020-06-26,42.6998291015625
2020-06-29,43.37297058105469
2020-06-30,43.844608306884766
2020-07-01,43.80173873901367
2020-07-02,44.15331268310547
2020-07-06,44.26478576660156
2020-07-07,44.161888122558594
2020-07-08,43.938934326171875
2020-07-09,43.09856414794922
2020-07-10,44.11042404174805
2020-07-13,44.29051208496094
2020-07-14,45.31953430175781
2020-07-15,45.07941818237305
2020-07-16,45.48244857788086
2020-07-17,46.36569595336914
2020-07-20,45.80830001831055
2020-07-21,46.33997344970703
2020-07-22,46.777286529541016
2020-07-23,47.06027603149414
2020-07-24,47.05170440673828
2020-07-27,47.66054153442383
2020-07-28,47.77202224731445
2020-07-29,48.6981315612793
2020-07-30,47.823455810546875
2020-07-31,47.5833625793457
2020-08-03,47.5833625793457
2020-08-04,47.66054153442383
2020-08-05,47.291812896728516
2020-08-06,47.5833625793457
2020-08-07,47.67768859863281
2020-08-10,47.5833625793457
2020-08-11,47.334678649902344
2020-08-12,48.04642105102539
2020-08-13,48.02926254272461
2020-08-14,48.12358856201172
2020-08-17,48.46659851074219
2020-08-18,49.1097412109375
2020-08-19,48.67239761352539
2020-08-20,49.08401107788086
2020-08-21,49.281227111816406
2020-08-24,49.718563079833984
2020-08-25,49.64138412475586
2020-08-26,50.04441833496094
2020-08-27,49.84720230102539
2020-08-28,50.001548767089844
2020-08-31,50.095863342285156
2020-09-01,49.9072151184082
2020-09-02,50.60179901123047
2020-09-03,49.589942932128906
2020-09-04,49.6328125
2020-09-08,48.355106353759766
2020-09-09,49.30696487426758
2020-09-10,48.96395492553711
2020-09-11,49.349830627441406
2020-09-14,49.744285583496094
2020-09-15,49.812889099121094
2020-09-16,49.709991455078125
2020-09-17,49.05827713012695
2020-09-18,48.46659851074219
2020-09-21,47.892066955566406
2020-09-22,47.85776901245117
2020-09-23,47.00883102416992
2020-09-24,47.68625259399414
2020-09-25,48.157894134521484
2020-09-28,48.88677215576172
2020-09-29,48.701393127441406
2020-09-30,49.53779602050781
2020-10-01,49.93444061279297
2020-10-02,49.029056549072266
2020-10-05,49.21875
2020-10-06,48.365108489990234
2020-10-07,48.451332092285156
2020-10-08,48.7186393737793
2020-10-09,49.40845489501953
2020-10-12,50.57252502441406
2020-10-13,50.78809356689453
2020-10-14,50.520782470703125
2020-10-15,50.30522918701172
2020-10-16,49.98618698120117
2020-10-19,49.296356201171875
2020-10-20,49.13252639770508
2020-10-21,48.994564056396484
2020-10-22,48.994564056396484
2020-10-23,48.81348419189453
2020-10-26,47.6235466003418
2020-10-27,47.4338493347168
2020-10-28,45.83000946044922
2020-10-29,45.864505767822266
2020-10-30,45.804134368896484
2020-11-02,46.856117248535156
2020-11-03,46.92509841918945
2020-11-04,47.37348556518555
2020-11-05,47.97706985473633
2020-11-06,48.14952850341797
2020-11-09,48.21852111816406
2020-11-10,49.227386474609375
2020-11-11,49.78785705566406
2020-11-12,49.55503845214844
2020-11-13,50.06378936767578
2020-11-16,50.59840393066406
2020-11-17,50.47768020629883
2020-11-18,49.80509567260742
2020-11-19,49.66713333129883
2020-11-20,49.27048873901367
2020-11-23,49.45158004760742
2020-11-24,49.85683822631836
2020-11-25,49.57229995727539
2020-11-27,49.54642105102539
2020-11-30,49.53779602050781
2020-12-01,50.40869903564453
2020-12-02,50.13277053833008
2020-12-03,50.49492645263672
2020-12-04,50.90019607543945
2020-12-07,50.365577697753906
2020-12-08,50.26210403442383
2020-12-09,49.77061462402344
2020-12-10,49.30498504638672
2020-12-11,49.49468231201172
2020-12-14,49.39982986450195
2020-12-15,49.53779602050781
2020-12-16,49.322235107421875
2020-12-17,49.95169448852539
2020-12-18,50.287986755371094
2020-12-21,49.73611831665039
2020-12-22,49.28773880004883
2020-12-23,49.45158004760742
2020-12-24,49.88270568847656
2020-12-28,50.2448616027832
2020-12-29,50.40007400512695
2020-12-30,50.28303146362305
2020-12-31,50.69049835205078
2021-01-04,50.21367263793945
2021-01-05,50.26569366455078
2021-01-06,50.17033767700195
2021-01-07,50.0749626159668
2021-01-08,50.44775390625
2021-01-11,49.494110107421875
2021-01-12,49.69350814819336
2021-01-13,49.736854553222656
2021-01-14,49.684844970703125
2021-01-15,49.606815338134766
2021-01-19,49.537452697753906
2021-01-20,49.50278091430664
2021-01-21,48.65317916870117
2021-01-22,48.765869140625
2021-01-25,49.303382873535156
2021-01-26,49.92758560180664
2021-01-27,48.91325378417969
2021-01-28,49.520118713378906
2021-01-29,48.06364059448242
2021-02-01,47.898929595947266
2021-02-02,48.68784713745117
2021-02-03,47.924930572509766
2021-02-04,48.54914093017578
2021-02-05,48.7311897277832
2021-02-08,48.56647872924805
2021-02-09,48.115657806396484
2021-02-10,47.898929595947266
2021-02-11,48.27172088623047
2021-02-12,47.8469123840332
2021-02-16,47.578155517578125
2021-02-17,47.61281967163086
2021-02-18,48.661842346191406
2021-02-19,47.083988189697266
2021-02-22,47.09265899658203
2021-02-23,47.508792877197266
2021-02-24,47.10133361816406
2021-02-25,46.84992218017578
2021-02-26,46.086997985839844
2021-03-01,46.52048110961914
2021-03-02,46.53781509399414
2021-03-03,45.89627456665039
2021-03-04,46.78055191040039
2021-03-05,48.185020446777344
2021-03-08,47.812232971191406
2021-03-09,48.21969985961914
2021-03-10,48.7138557434082
2021-03-11,48.783206939697266
2021-03-12,49.303382873535156
2021-03-15,49.615478515625
2021-03-16,50.09231185913086
2021-03-17,50.21367263793945
2021-03-18,50.20500564575195
2021-03-19,50.36972427368164
2021-03-22,51.01127243041992
2021-03-23,50.80320358276367
2021-03-24,50.33505630493164
2021-03-25,50.76852798461914
2021-03-26,51.53144073486328
2021-03-29,52.1729850769043
2021-03-30,51.227394104003906
2021-03-31,51.00951385498047
2021-04-01,50.931087493896484
2021-04-05,51.26225662231445
2021-04-06,51.49755859375
2021-04-07,51.584712982177734
2021-04-08,51.40169906616211
2021-04-09,51.288394927978516
2021-04-12,51.0792350769043
2021-04-13,51.148963928222656
2021-04-14,50.82649612426758
2021-04-15,51.16638946533203
2021-04-16,51.218685150146484
2021-04-19,51.148963928222656
2021-04-20,51.602142333984375
2021-04-21,51.9158935546875
2021-04-22,51.8984489440918
2021-04-23,51.86359405517578
2021-04-26,51.218685150146484
2021-04-27,51.17509841918945
2021-04-28,53.05756759643555
2021-04-29,53.08371353149414
2021-04-30,52.99656677246094
2021-05-03,53.519474029541016
2021-05-04,52.93555450439453
2021-05-05,53.284156799316406
2021-05-06,53.78963851928711
2021-05-07,53.902931213378906
2021-05-10,54.09466552734375
2021-05-11,53.99007034301758
2021-05-12,53.65019607543945
2021-05-13,54.3735466003418
2021-05-14,54.35612106323242
2021-05-17,54.44327163696289
2021-05-18,54.19053268432617
2021-05-19,54.32997512817383
2021-05-20,55.00103759765625
2021-05-21,55.21891403198242
2021-05-24,55.497802734375
2021-05-25,55.52393341064453
2021-05-26,55.454219818115234
2021-05-27,55.17533874511719
2021-05-28,55.367069244384766
2021-06-01,55.192771911621094
2021-06-02,55.44550323486328
2021-06-03,55.55009841918945
2021-06-04,55.79410934448242
2021-06-07,55.48908233642578
2021-06-08,55.15791320800781
2021-06-09,55.17533874511719
2021-06-10,55.454219818115234
2021-06-11,55.5849494934082
2021-06-14,55.59366989135742
2021-06-15,55.480369567871094
2021-06-16,54.67856979370117
2021-06-17,55.07075500488281
2021-06-18,54.155662536621094
2021-06-21,54.608856201171875
2021-06-22,54.7918701171875
2021-06-23,54.32125473022461
2021-06-24,54.60014343261719
2021-06-25,55.062042236328125
2021-06-28,55.07075500488281
2021-06-29,54.6021614074707
2021-06-30,54.689754486083984
2021-07-01,54.71602249145508
2021-07-02,54.829891204833984
2021-07-06,54.6021614074707
2021-07-07,55.224037170410156
2021-07-08,55.136444091796875
2021-07-09,55.197757720947266
2021-07-12,55.136444091796875
2021-07-13,55.241554260253906
2021-07-14,55.62693786621094
2021-07-15,56.16123580932617
2021-07-16,56.283851623535156
2021-07-19,56.073638916015625
2021-07-20,56.41522979736328
2021-07-21,56.073638916015625
2021-07-22,55.91598129272461
2021-07-23,56.83564758300781
2021-07-26,56.79185485839844
2021-07-27,57.133453369140625
2021-07-28,55.53059005737305
2021-07-29,55.469276428222656
2021-07-30,55.40796661376953
2021-08-02,55.58314514160156
2021-08-03,55.51308059692383
2021-08-04,54.05912780761719
2021-08-05,54.18174743652344
2021-08-06,54.10292053222656
2021-08-09,54.32188034057617
2021-08-10,54.33939743041992
2021-08-11,54.71602249145508
2021-08-12,54.64595031738281
2021-08-13,55.49555969238281
2021-08-16,55.78459167480469
2021-08-17,56.108673095703125
2021-08-18,55.15396499633789
2021-08-19,55.775848388671875
2021-08-20,55.60941696166992
2021-08-23,55.26782989501953
2021-08-24,54.5233268737793
2021-08-25,54.19049835205078
2021-08-26,53.81386947631836
2021-08-27,54.20801544189453
2021-08-30,54.444515228271484
2021-08-31,54.36567306518555
2021-09-01,54.59341049194336
2021-09-02,54.23428726196289
2021-09-03,54.05912780761719
2021-09-07,52.587650299072266
2021-09-08,53.30586624145508
2021-09-09,53.08689498901367
2021-09-10,52.754058837890625
2021-09-13,53.2270393371582
2021-09-14,52.85915756225586
2021-09-15,52.99931335449219
2021-09-16,53.174476623535156
2021-09-17,53.37592697143555
2021-09-20,52.92924118041992
2021-09-21,52.745304107666016
2021-09-22,53.043094635009766
2021-09-23,53.19200134277344
2021-09-24,52.8679313659668
2021-09-27,52.08840560913086
2021-09-28,51.41396713256836
2021-09-29,52.030757904052734
2021-09-30,51.26417922973633
2021-10-01,51.29060745239258
2021-10-04,51.16725540161133
2021-10-05,51.836917877197266
2021-10-06,53.044063568115234
2021-10-07,52.770912170410156
2021-10-08,52.46251678466797
2021-10-11,52.35677719116211
2021-10-12,52.57706069946289
2021-10-13,52.83259201049805
2021-10-14,53.42294692993164
2021-10-15,53.0000114440918
2021-10-18,52.647560119628906
2021-10-19,52.682804107666016
2021-10-20,53.12335968017578
2021-10-21,53.008819580078125
2021-10-22,53.32603073120117
2021-10-25,53.16741943359375
2021-10-26,53.599178314208984
2021-10-27,53.21147918701172
2021-10-28,53.70490646362305
2021-10-29,53.51987838745117
2021-11-01,53.6696662902832
2021-11-02,54.06617736816406
2021-11-03,54.929683685302734
2021-11-04,54.70939636230469
2021-11-05,54.85918426513672
2021-11-08,54.52436447143555
2021-11-09,54.84156799316406
2021-11-10,55.2733268737793
2021-11-11,55.044227600097656
2021-11-12,55.31737518310547
2021-11-15,55.379058837890625
2021-11-16,55.044227600097656
2021-11-17,54.779884338378906
2021-11-18,54.929683685302734
2021-11-19,53.32603073120117
2021-11-22,53.7225341796875
2021-11-23,54.1102409362793
2021-11-24,54.03092575073242
2021-11-26,53.0881233215332
2021-11-29,53.4317626953125
2021-11-30,51.933834075927734
2021-12-01,51.59901428222656
2021-12-02,52.39202880859375
2021-12-03,53.0969352722168
2021-12-06,54.11904525756836
2021-12-07,54.1102409362793
2021-12-08,53.64323806762695
2021-12-09,53.74015808105469
2021-12-10,54.85918426513672
2021-12-13,55.66101837158203
2021-12-14,55.85487365722656
2021-12-15,57.088443756103516
2021-12-16,57.881465911865234
2021-12-17,57.238243103027344
2021-12-20,57.07964324951172
2021-12-21,56.67432403564453
2021-12-22,57.12369918823242
2021-12-23,57.22063064575195
2021-12-27,57.73168182373047
2021-12-28,58.16343688964844
2021-12-29,58.48064422607422
2021-12-30,58.2414665222168
2021-12-31,58.73752975463867
2022-01-03,58.43634796142578
2022-01-04,58.86154556274414
2022-01-05,59.711917877197266
2022-01-06,59.685325622558594
2022-01-07,59.83592987060547
2022-01-10,59.37529373168945
2022-01-11,59.579036712646484
2022-01-12,59.67648696899414
2022-01-13,59.91563415527344
2022-01-14,60.32311248779297
2022-01-18,59.67648696899414
2022-01-19,59.88022232055664
2022-01-20,60.021934509277344
2022-01-21,60.55342102050781
2022-01-24,59.889068603515625
2022-01-25,59.33100509643555
2022-01-26,59.012123107910156
2022-01-27,59.76506423950195
2022-01-28,58.8349609375
2022-01-31,59.37529373168945
2022-02-01,59.065269470214844
2022-02-02,60.14594268798828
2022-02-03,60.18138885498047
2022-02-04,59.36644744873047
2022-02-07,59.773929595947266
2022-02-08,60.278831481933594
2022-02-09,60.199092864990234
2022-02-10,59.14498519897461
2022-02-11,59.08298110961914
2022-02-14,58.5869255065918
2022-02-15,58.347774505615234
2022-02-16,58.20603942871094
2022-02-17,58.51606750488281
2022-02-18,58.46292495727539
2022-02-22,58.87925338745117
2022-02-23,58.710941314697266
2022-02-24,57.267093658447266
2022-02-25,59.136138916015625
2022-02-28,58.00230026245117
2022-03-01,56.99248504638672
2022-03-02,57.31138610839844
2022-03-03,57.49739074707031
2022-03-04,56.54074478149414
2022-03-07,55.389190673828125
2022-03-08,53.85675811767578
2022-03-09,54.29079818725586
2022-03-10,53.28984451293945
2022-03-11,52.368614196777344
2022-03-14,52.56348419189453
2022-03-15,54.18450164794922
2022-03-16,54.87541961669922
2022-03-17,55.15889358520508
2022-03-18,54.48567199707031
2022-03-21,54.36166000366211
2022-03-22,54.538822174072266
2022-03-23,53.83903503417969
2022-03-24,53.90104675292969
2022-03-25,54.49453353881836
2022-03-28,54.538822174072266
2022-03-29,55.858665466308594
2022-03-30,55.8942985534668
2022-03-31,55.921016693115234
2022-04-01,56.58906936645508
2022-04-04,56.15261459350586
2022-04-05,56.12589645385742
2022-04-06,56.304039001464844
2022-04-07,56.01900100708008
2022-04-08,56.47328186035156
2022-04-11,56.4821891784668
2022-04-12,56.71378707885742
2022-04-13,56.874114990234375
2022-04-14,56.75831985473633
2022-04-18,56.624717712402344
2022-04-19,58.08553695678711
2022-04-20,58.5487174987793
2022-04-21,58.64670181274414
2022-04-22,57.95191192626953
2022-04-25,58.593257904052734
2022-04-26,57.043357849121094
2022-04-27,57.052268981933594
2022-04-28,58.98519515991211
2022-04-29,57.4352912902832
2022-05-02,56.820674896240234
2022-05-03,57.62234115600586
2022-05-04,58.95846176147461
2022-05-05,58.10334396362305
2022-05-06,58.5487174987793
2022-05-09,59.03862762451172
2022-05-10,58.71796798706055
2022-05-11,58.39728927612305
2022-05-12,58.50419616699219
2022-05-13,59.12770080566406
2022-05-16,58.90502166748047
2022-05-17,58.53981399536133
2022-05-18,54.282039642333984
2022-05-19,54.433475494384766
2022-05-20,54.50473403930664
2022-05-23,55.261871337890625
2022-05-24,56.11699295043945
2022-05-25,55.55581283569336
2022-05-26,55.671607971191406
2022-05-27,56.7939453125
2022-05-31,56.61580276489258
2022-06-01,56.03681182861328
2022-06-02,56.15261459350586
2022-06-03,55.5914421081543
2022-06-06,55.627079010009766
2022-06-07,56.33076477050781
2022-06-08,55.77849578857422
2022-06-09,54.54035949707031
2022-06-10,54.1573371887207
2022-06-13,52.732147216796875
2022-06-14,52.0819091796875
2022-06-15,52.58963394165039
2022-06-16,52.20661544799805
2022-06-17,52.375850677490234
2022-06-21,53.2844123840332
2022-06-22,53.694156646728516
2022-06-23,54.371124267578125
2022-06-24,55.80522537231445
2022-06-27,55.78740692138672
2022-06-28,54.97683334350586
2022-06-29,55.58599090576172
2022-06-30,55.621829986572266
2022-07-01,56.741600036621094
2022-07-05,55.97119140625
2022-07-06,55.90849304199219
2022-07-07,55.87265396118164
2022-07-08,55.93536376953125
2022-07-11,55.792030334472656
2022-07-12,56.04287338256836
2022-07-13,55.51432800292969
2022-07-14,54.537872314453125
2022-07-15,54.4124641418457
2022-07-18,53.80330276489258
2022-07-19,55.0216178894043
2022-07-20,55.048500061035156
2022-07-21,54.95890808105469
2022-07-22,55.53224563598633
2022-07-25,56.22203063964844
2022-07-26,56.38327407836914
2022-07-27,57.00139617919922
2022-07-28,57.51201248168945
2022-07-29,57.368682861328125
2022-08-01,58.13014221191406
2022-08-02,58.0136833190918
2022-08-03,58.34512710571289
2022-08-04,57.55680847167969
2022-08-05,57.12681579589844
2022-08-08,57.27909851074219
2022-08-09,57.27013397216797
2022-08-10,57.75388717651367
2022-08-11,57.59263610839844
2022-08-12,57.51201248168945
2022-08-15,58.38991928100586
2022-08-16,59.08866500854492
2022-08-17,58.685550689697266
2022-08-18,58.72138595581055
2022-08-19,58.55116271972656
2022-08-22,57.789730072021484
2022-08-23,57.08202362060547
2022-08-24,57.87034606933594
2022-08-25,57.744930267333984
2022-08-26,56.19515609741211
2022-08-29,55.97119140625
2022-08-30,55.406822204589844
2022-08-31,55.41578674316406
2022-09-01,55.51432800292969
2022-09-02,54.403499603271484
2022-09-06,53.749542236328125
2022-09-07,55.0216178894043
2022-09-08,54.600582122802734
2022-09-09,54.94099807739258
2022-09-12,55.45161437988281
2022-09-13,53.64204025268555
2022-09-14,53.96455001831055
2022-09-15,53.36433410644531
2022-09-16,54.01829147338867
2022-09-19,54.0899658203125
2022-09-20,53.52559280395508
2022-09-21,53.52559280395508
2022-09-22,53.57038116455078
2022-09-23,52.808937072753906
2022-09-26,52.27143478393555
2022-09-27,51.58164596557617
2022-09-28,52.083309173583984
2022-09-29,51.1048583984375
2022-09-30,49.445556640625
2022-10-03,50.8162841796875
2022-10-04,51.88040542602539
2022-10-05,51.6188850402832
2022-10-06,50.509681701660156
2022-10-07,49.83332824707031
2022-10-10,50.1579704284668
2022-10-11,50.7531623840332
2022-10-12,51.2491455078125
2022-10-13,52.01567459106445
2022-10-14,51.34833908081055
2022-10-17,51.79924774169922
2022-10-18,52.619873046875
2022-10-19,52.033714294433594
2022-10-20,51.3212890625
2022-10-21,51.718082427978516
2022-10-24,52.971588134765625
2022-10-25,53.48561096191406
2022-10-26,54.01767349243164
2022-10-27,54.387413024902344
2022-10-28,55.64090347290039
2022-10-31,55.442501068115234
2022-11-01,55.7942008972168
2022-11-02,56.43449020385742
2022-11-03,55.911441802978516
2022-11-04,57.01163864135742
2022-11-07,58.066734313964844
2022-11-08,57.64289474487305
2022-11-09,57.16494369506836
2022-11-10,58.59880065917969
2022-11-11,58.43647003173828
2022-11-14,57.80521011352539
2022-11-15,58.301204681396484
2022-11-16,58.6168327331543
2022-11-17,58.120845794677734
2022-11-18,58.607818603515625
2022-11-21,59.38335418701172
2022-11-22,59.798187255859375
2022-11-23,60.12283706665039
2022-11-25,60.14088439941406
2022-11-28,59.65389633178711
2022-11-29,59.563720703125
2022-11-30,60.97052764892578
2022-12-01,61.403377532958984
2022-12-02,61.60179138183594
2022-12-05,60.808197021484375
2022-12-06,60.68195724487305
2022-12-07,61.34928894042969
2022-12-08,60.9525032043457
2022-12-09,60.47453308105469
2022-12-12,60.76311111450195
2022-12-13,60.96150588989258
2022-12-14,60.65491485595703
2022-12-15,59.87033462524414
2022-12-16,59.66291809082031
2022-12-19,59.24808883666992
2022-12-20,59.38335418701172
2022-12-21,60.32122802734375
2022-12-22,60.17694854736328
2022-12-23,60.5106201171875
2022-12-27,60.8623161315918
2022-12-28,60.267120361328125
2022-12-29,60.743316650390625
2022-12-30,60.453067779541016
2023-01-03,60.09026336669922
2023-01-04,60.525630950927734
2023-01-05,60.035850524902344
2023-01-06,61.695674896240234
2023-01-09,60.98820114135742
2023-01-10,61.051692962646484
2023-01-11,61.28752899169922
2023-01-12,60.55284118652344
2023-01-13,60.8249397277832
2023-01-17,60.78866195678711
2023-01-18,58.56645965576172
2023-01-19,57.90433120727539
2023-01-20,58.085731506347656
2023-01-23,58.375980377197266
2023-01-24,58.81134033203125
2023-01-25,58.956478118896484
2023-01-26,58.5211067199707
2023-01-27,58.7025032043457
2023-01-30,58.81134033203125
2023-01-31,59.35557174682617
2023-02-01,60.525630950927734
2023-02-02,60.4621467590332
2023-02-03,59.781864166259766
2023-02-06,60.017696380615234
2023-02-07,59.02903366088867
2023-02-08,58.76599884033203
2023-02-09,58.31249237060547
2023-02-10,59.40998458862305
2023-02-13,60.108394622802734
2023-02-14,59.555118560791016
2023-02-15,59.58231735229492
2023-02-16,59.57325744628906
2023-02-17,60.63446807861328
2023-02-21,60.4077033996582
2023-02-22,60.072113037109375
2023-02-23,59.9269905090332
2023-02-24,59.45534896850586
2023-02-27,59.5369758605957
2023-02-28,59.1197395324707
2023-03-01,58.22179412841797
2023-03-02,59.28300476074219
2023-03-03,59.600467681884766
2023-03-06,59.57325744628906
2023-03-07,58.784141540527344
2023-03-08,59.038108825683594
2023-03-09,58.738800048828125
2023-03-10,58.86577606201172
2023-03-13,59.44627380371094
2023-03-14,60.12653350830078
2023-03-15,60.2263069152832
2023-03-16,60.71609878540039
2023-03-17,60.2263069152832
2023-03-20,61.43265151977539
2023-03-21,61.52334976196289
2023-03-22,61.09706115722656
2023-03-23,60.95192337036133
2023-03-24,62.620849609375
2023-03-27,62.72969055175781
2023-03-28,63.11970901489258
2023-03-29,63.82719421386719
2023-03-30,63.457820892333984
2023-03-31,63.585514068603516
2023-04-03,64.04151153564453
2023-04-04,64.31512451171875
2023-04-05,65.1176986694336
2023-04-06,64.79849243164062
2023-04-10,64.3242416381836
2023-04-11,64.12359619140625
2023-04-12,64.03237915039062
2023-04-13,64.24215698242188
2023-04-14,63.66758346557617
2023-04-17,64.07799530029297
2023-04-18,64.29688262939453
2023-04-19,64.16919708251953
2023-04-20,64.78024291992188
2023-04-21,65.04473114013672
2023-04-24,65.49161529541016
2023-04-25,66.12090301513672
2023-04-26,65.96586608886719
2023-04-27,67.32476043701172
2023-04-28,69.9696044921875
2023-05-01,70.42560577392578
2023-05-02,70.77216339111328
2023-05-03,70.24320220947266
2023-05-04,70.48943328857422
2023-05-05,70.73567962646484
2023-05-08,71.23728942871094
2023-05-09,71.0366439819336
2023-05-10,71.0366439819336
2023-05-11,71.46529388427734
2023-05-12,71.02750396728516
2023-05-15,70.89073944091797
2023-05-16,70.95455932617188
2023-05-17,70.43472290039062
2023-05-18,70.47120666503906
2023-05-19,70.2796859741211
2023-05-22,69.19438934326172
2023-05-23,68.99374389648438
2023-05-24,68.8295669555664
2023-05-25,68.56509399414062
2023-05-26,68.51950073242188
2023-05-30,66.00234985351562
2023-05-31,66.95085906982422
2023-06-01,67.13325500488281
2023-06-02,67.73514556884766
2023-06-05,67.75341033935547
2023-06-06,66.83226776123047
2023-06-07,65.83818817138672
2023-06-08,66.65898132324219
2023-06-09,66.549560546875
2023-06-12,66.40361785888672
2023-06-13,66.32154846191406
2023-06-14,66.69546508789062
2023-06-15,66.99641418457031
2023-06-16,67.09675598144531
2023-06-20,66.81402587890625
2023-06-21,66.70458984375
2023-06-22,67.25180053710938
2023-06-23,66.66810607910156
2023-06-26,66.78668212890625
2023-06-27,67.42507934570312
2023-06-28,66.77755737304688
2023-06-29,66.26870727539062
2023-06-30,66.87381744384766
2023-07-03,67.39641571044922
2023-07-05,67.13053894042969
2023-07-06,66.81880187988281
2023-07-07,66.0119857788086
2023-07-10,66.10369873046875
2023-07-11,64.99431610107422
2023-07-12,65.46190643310547
2023-07-13,65.85614013671875
2023-07-14,66.26870727539062
2023-07-17,65.95698547363281
2023-07-18,66.10369873046875
2023-07-19,67.1213607788086
2023-07-20,67.73563385009766
2023-07-21,67.82733917236328
2023-07-24,68.1390609741211
2023-07-25,68.21239471435547
2023-07-26,67.54310607910156
2023-07-27,66.34204864501953
2023-07-28,68.79916381835938
2023-07-31,67.96485137939453
2023-08-01,68.16655731201172
2023-08-02,69.08338928222656
2023-08-03,69.02838897705078
2023-08-04,67.7723159790039
2023-08-07,68.08405303955078
2023-08-08,67.29556274414062
2023-08-09,67.66229248046875
2023-08-10,67.58895111083984
2023-08-11,67.81816101074219
2023-08-14,67.1213607788086
2023-08-15,66.26870727539062
2023-08-16,65.97532653808594
2023-08-17,65.27854919433594
2023-08-18,65.21435546875
2023-08-21,64.84761047363281
2023-08-22,64.370849609375
2023-08-23,65.53524780273438
2023-08-24,64.9576416015625
2023-08-25,65.55357360839844
2023-08-28,65.59941101074219
2023-08-29,65.53524780273438
2023-08-30,65.61775207519531
2023-08-31,65.33354187011719
2023-09-01,63.89411163330078
2023-09-05,63.77491760253906
2023-09-06,63.89411163330078
2023-09-07,64.1783218383789
2023-09-08,64.01331329345703
2023-09-11,65.43439483642578
2023-09-12,65.15016174316406
2023-09-13,65.36105346679688
2023-09-14,66.36038970947266
2023-09-15,65.95698547363281
