Date,DRI
2020-10-02,87.4007568359375
2020-10-05,86.98139953613281
2020-10-06,84.91820526123047
2020-10-07,85.09432983398438
2020-10-08,86.96173858642578
2020-10-09,85.79249572753906
2020-10-12,84.26155853271484
2020-10-13,83.07546997070312
2020-10-14,83.4708251953125
2020-10-15,84.22791290283203
2020-10-16,83.2269058227539
2020-10-19,81.26692199707031
2020-10-20,82.72219848632812
2020-10-21,82.1753921508789
2020-10-22,83.96715545654297
2020-10-23,83.72319793701172
2020-10-26,80.24911499023438
2020-10-27,80.6192398071289
2020-10-28,75.86652374267578
2020-10-29,77.81806945800781
2020-10-30,77.32176208496094
2020-11-02,77.25447082519531
2020-11-03,78.3143539428711
2020-11-04,81.25010681152344
2020-11-05,85.39714050292969
2020-11-06,85.90185546875
2020-11-09,101.40491485595703
2020-11-10,95.34838104248047
2020-11-11,90.0741195678711
2020-11-12,89.42642211914062
2020-11-13,90.50315856933594
2020-11-16,92.59771728515625
2020-11-17,91.29386138916016
2020-11-18,92.66500091552734
2020-11-19,92.36216735839844
2020-11-20,91.2265625
2020-11-23,92.17710876464844
2020-11-24,95.44090270996094
2020-11-25,93.0182876586914
2020-11-27,92.48833465576172
2020-11-30,90.83120727539062
2020-12-01,92.95939636230469
2020-12-02,92.21915435791016
2020-12-03,94.8772964477539
2020-12-04,96.58493041992188
2020-12-07,94.31371307373047
2020-12-08,93.9183578491211
2020-12-09,96.22319030761719
2020-12-10,97.10645294189453
2020-12-11,94.81842803955078
2020-12-14,94.64179229736328
2020-12-15,96.25685119628906
2020-12-16,97.98969268798828
2020-12-17,99.78141784667969
2020-12-18,97.71210479736328
2020-12-21,98.35140228271484
2020-12-22,100.639404296875
2020-12-23,100.58895111083984
2020-12-24,99.1673583984375
2020-12-28,99.0411605834961
2020-12-29,99.73094940185547
2020-12-30,98.88135528564453
2020-12-31,100.20199584960938
2021-01-04,97.77938842773438
2021-01-05,99.34400177001953
2021-01-06,101.69932556152344
2021-01-07,104.58500671386719
2021-01-08,104.92252349853516
2021-01-11,105.69035339355469
2021-01-12,107.43695831298828
2021-01-13,105.35285186767578
2021-01-14,103.86780548095703
2021-01-15,102.16339111328125
2021-01-19,104.72843933105469
2021-01-20,105.09970092773438
2021-01-21,105.43722534179688
2021-01-22,102.92279815673828
2021-01-25,101.25213623046875
2021-01-26,100.05398559570312
2021-01-27,94.58635711669922
2021-01-28,100.22272491455078
2021-01-29,98.62799835205078
2021-02-01,100.71212768554688
2021-02-02,103.63154602050781
2021-02-03,105.92659759521484
2021-02-04,108.58447265625
2021-02-05,111.3604736328125
2021-02-08,109.91763305664062
2021-02-09,109.14979553222656
2021-02-10,108.82915496826172
2021-02-11,108.77853393554688
2021-02-12,108.3819580078125
2021-02-16,108.78697967529297
2021-02-17,108.2301025390625
2021-02-18,109.67292022705078
2021-02-19,113.07328796386719
2021-02-22,113.90863037109375
2021-02-23,113.32644653320312
2021-02-24,117.09807586669922
2021-02-25,114.75238800048828
2021-02-26,115.87462615966797
2021-03-01,117.30059814453125
2021-03-02,117.24996185302734
2021-03-03,116.46527099609375
2021-03-04,115.29241943359375
2021-03-05,118.68437194824219
2021-03-08,120.68409729003906
2021-03-09,117.55371856689453
2021-03-10,119.8909683227539
2021-03-11,119.00501251220703
2021-03-12,122.69226837158203
2021-03-15,123.39261627197266
2021-03-16,118.5831069946289
2021-03-17,119.18220520019531
2021-03-18,118.1021957397461
2021-03-19,117.95027923583984
2021-03-22,115.37681579589844
2021-03-23,115.38522338867188
2021-03-24,113.00579833984375
2021-03-25,122.26194763183594
2021-03-26,125.70455169677734
2021-03-29,121.26629638671875
2021-03-30,122.40536499023438
2021-03-31,119.81505584716797
2021-04-01,121.73878479003906
2021-04-05,121.5953598022461
2021-04-06,121.89066314697266
2021-04-07,122.97915649414062
2021-04-08,123.71769714355469
2021-04-09,121.47660064697266
2021-04-12,121.9774398803711
2021-04-13,121.43415069580078
2021-04-14,122.36793518066406
2021-04-15,121.53602600097656
2021-04-16,124.21853637695312
2021-04-19,123.90443420410156
2021-04-20,121.34078979492188
2021-04-21,121.30683898925781
2021-04-22,123.1658935546875
2021-04-23,122.21512603759766
2021-04-26,120.66165161132812
2021-04-27,121.10306549072266
2021-04-28,122.13024139404297
2021-04-29,124.1251220703125
2021-04-30,124.54959106445312
2021-05-03,122.7584457397461
2021-05-04,122.02839660644531
2021-05-05,120.73807525634766
2021-05-06,120.33057403564453
2021-05-07,120.86540222167969
2021-05-10,119.4307861328125
2021-05-11,116.65489959716797
2021-05-12,111.95203399658203
2021-05-13,113.7347183227539
2021-05-14,118.43755340576172
2021-05-17,118.01312255859375
2021-05-18,118.53943634033203
2021-05-19,118.81109619140625
2021-05-20,119.79578399658203
2021-05-21,119.49022674560547
2021-05-24,119.99951934814453
2021-05-25,119.2100601196289
2021-05-26,120.20325469970703
2021-05-27,120.42398071289062
2021-05-28,121.58694458007812
2021-06-01,116.57849884033203
2021-06-02,115.93333435058594
2021-06-03,114.13365936279297
2021-06-04,113.8790054321289
2021-06-07,116.5445327758789
2021-06-08,119.49022674560547
2021-06-09,117.71598815917969
2021-06-10,116.21346282958984
2021-06-11,118.08953094482422
2021-06-14,116.72280883789062
2021-06-15,116.05219268798828
2021-06-16,115.83993530273438
2021-06-17,111.97749328613281
2021-06-18,110.44102478027344
2021-06-21,113.26778411865234
2021-06-22,115.10992431640625
2021-06-23,114.9825439453125
2021-06-24,118.71768951416016
2021-06-25,122.33396911621094
2021-06-28,120.39002227783203
2021-06-29,122.06230926513672
2021-06-30,123.92992401123047
2021-07-01,125.78050231933594
2021-07-02,125.74655151367188
2021-07-06,126.38320922851562
2021-07-07,126.30680084228516
2021-07-08,123.10828399658203
2021-07-09,127.06795501708984
2021-07-12,128.23959350585938
2021-07-13,126.05878448486328
2021-07-14,126.02460479736328
2021-07-15,123.84376525878906
2021-07-16,121.21826934814453
2021-07-19,115.30017852783203
2021-07-20,121.32942962646484
2021-07-21,124.00627899169922
2021-07-22,123.32211303710938
2021-07-23,123.59576416015625
2021-07-26,126.0160140991211
2021-07-27,127.86326599121094
2021-07-28,126.74293518066406
2021-07-29,128.47901916503906
2021-07-30,124.75886535644531
2021-08-02,126.32394409179688
2021-08-03,125.57133483886719
2021-08-04,125.20356750488281
2021-08-05,123.55302429199219
2021-08-06,123.74969482421875
2021-08-09,118.21644592285156
2021-08-10,119.91835021972656
2021-08-11,120.66238403320312
2021-08-12,121.40645599365234
2021-08-13,121.43208312988281
2021-08-16,119.91835021972656
2021-08-17,117.3099365234375
2021-08-18,117.173095703125
2021-08-19,116.95929718017578
2021-08-20,119.1401138305664
2021-08-23,121.6715316772461
2021-08-24,124.75029754638672
2021-08-25,128.41920471191406
2021-08-26,126.973876953125
2021-08-27,130.91639709472656
2021-08-30,128.15402221679688
2021-08-31,128.8382568359375
2021-09-01,129.282958984375
2021-09-02,128.76124572753906
2021-09-03,126.61466979980469
2021-09-07,126.18709564208984
2021-09-08,125.9476089477539
2021-09-09,126.72586059570312
2021-09-10,127.1363525390625
2021-09-13,127.94882202148438
2021-09-14,127.10214233398438
2021-09-15,127.4356689453125
2021-09-16,128.53892517089844
2021-09-17,127.7948989868164
2021-09-20,127.16203308105469
2021-09-21,125.29764556884766
2021-09-22,128.55604553222656
2021-09-23,136.40687561035156
2021-09-24,135.72274780273438
2021-09-27,136.6719970703125
2021-09-28,133.302490234375
2021-09-29,131.4295196533203
2021-09-30,129.53948974609375
2021-10-01,133.37942504882812
2021-10-04,133.003173828125
2021-10-05,134.07215881347656
2021-10-06,134.5596466064453
2021-10-07,134.18067932128906
2021-10-08,133.12998962402344
2021-10-11,131.7692413330078
2021-10-12,131.0716094970703
2021-10-13,128.81517028808594
2021-10-14,129.68505859375
2021-10-15,128.45343017578125
2021-10-18,128.15200805664062
2021-10-19,126.17117309570312
2021-10-20,123.32049560546875
2021-10-21,125.41327667236328
2021-10-22,125.22380828857422
2021-10-25,123.57022857666016
2021-10-26,125.51665496826172
2021-10-27,123.61331939697266
2021-10-28,124.8363037109375
2021-10-29,124.138671875
2021-11-01,127.48027801513672
2021-11-02,123.7166748046875
2021-11-03,125.02571868896484
2021-11-04,125.80948638916016
2021-11-05,133.04385375976562
2021-11-08,132.0964813232422
2021-11-09,134.0170440673828
2021-11-10,130.64102172851562
2021-11-11,130.1328582763672
2021-11-12,129.4008026123047
2021-11-15,127.18743896484375
2021-11-16,126.27450561523438
2021-11-17,126.60179138183594
2021-11-18,125.67167663574219
2021-11-19,123.29469299316406
2021-11-22,126.50706481933594
2021-11-23,127.80754089355469
2021-11-24,127.79026794433594
2021-11-26,121.04684448242188
2021-11-29,122.080322265625
2021-11-30,118.8076171875
2021-12-01,117.69661712646484
2021-12-02,123.19990539550781
2021-12-03,122.5970687866211
2021-12-06,126.29177856445312
2021-12-07,127.56637573242188
2021-12-08,129.73670959472656
2021-12-09,128.7548828125
2021-12-10,130.74435424804688
2021-12-13,127.28217315673828
2021-12-14,128.436279296875
2021-12-15,128.35011291503906
2021-12-16,126.71377563476562
2021-12-17,120.4267349243164
2021-12-20,118.90231323242188
2021-12-21,123.07935333251953
2021-12-22,124.99127197265625
2021-12-23,128.18646240234375
2021-12-27,129.3835906982422
2021-12-28,128.64292907714844
2021-12-29,128.3415069580078
2021-12-30,128.6084747314453
2021-12-31,129.73670959472656
2022-01-03,128.13482666015625
2022-01-04,130.5634765625
2022-01-05,129.12522888183594
2022-01-06,126.96350860595703
2022-01-07,126.39082336425781
2022-01-10,127.53616333007812
2022-01-11,125.90491485595703
2022-01-12,124.55996704101562
2022-01-13,125.54047393798828
2022-01-14,124.08270263671875
2022-01-18,120.93291473388672
2022-01-19,120.23009490966797
2022-01-20,118.03475952148438
2022-01-21,116.95015716552734
2022-01-24,118.52069854736328
2022-01-25,119.31031036376953
2022-01-26,118.83303833007812
2022-01-27,117.4533920288086
2022-01-28,120.19538116455078
2022-01-31,121.36678314208984
2022-02-01,121.3754653930664
2022-02-02,122.2171630859375
2022-02-03,120.256103515625
2022-02-04,119.62267303466797
2022-02-07,121.55766296386719
2022-02-08,122.34729766845703
2022-02-09,127.28459167480469
2022-02-10,127.42341613769531
2022-02-11,125.29751586914062
2022-02-14,124.44713592529297
2022-02-15,128.15223693847656
2022-02-16,129.16749572753906
2022-02-17,123.95254516601562
2022-02-18,125.59254455566406
2022-02-22,124.8636245727539
2022-02-23,120.65526580810547
2022-02-24,122.84191131591797
2022-02-25,125.88752746582031
2022-02-28,126.00902557373047
2022-03-01,121.3841552734375
2022-03-02,121.88741302490234
2022-03-03,115.52708435058594
2022-03-04,114.57260131835938
2022-03-07,102.20771789550781
2022-03-08,106.47686004638672
2022-03-09,111.55296325683594
2022-03-10,113.1235122680664
2022-03-11,111.93476867675781
2022-03-14,107.76107025146484
2022-03-15,107.92594146728516
2022-03-16,112.5248031616211
2022-03-17,113.18427276611328
2022-03-18,115.9522705078125
2022-03-21,113.82635498046875
2022-03-22,114.53790283203125
2022-03-23,113.61813354492188
2022-03-24,114.8849868774414
2022-03-25,112.62893676757812
2022-03-28,113.08014678955078
2022-03-29,116.585693359375
2022-03-30,114.24285888671875
2022-03-31,115.36222076416016
2022-04-01,112.86320495605469
2022-04-04,113.92183685302734
2022-04-05,112.3859634399414
2022-04-06,111.49221801757812
2022-04-07,110.27568817138672
2022-04-08,110.65202331542969
2022-04-11,110.74830627441406
2022-04-12,114.24910736083984
2022-04-13,115.15931701660156
2022-04-14,115.0455551147461
2022-04-18,116.08704376220703
2022-04-19,118.50260162353516
2022-04-20,119.53536987304688
2022-04-21,120.80440521240234
2022-04-22,117.32108306884766
2022-04-25,120.89193725585938
2022-04-26,115.08932495117188
2022-04-27,114.39791870117188
2022-04-28,117.1898193359375
2022-04-29,115.29059600830078
2022-05-02,116.22705841064453
2022-05-03,114.34539031982422
2022-05-04,115.07180786132812
2022-05-05,111.59725952148438
2022-05-06,113.86405181884766
2022-05-09,109.49675750732422
2022-05-10,111.06338500976562
2022-05-11,106.34603881835938
2022-05-12,108.6828384399414
2022-05-13,112.08736419677734
2022-05-16,110.60826110839844
2022-05-17,112.9100570678711
2022-05-18,104.56938171386719
2022-05-19,102.11003112792969
2022-05-20,101.74244689941406
2022-05-23,101.88249969482422
2022-05-24,100.4471435546875
2022-05-25,105.1294937133789
2022-05-26,109.479248046875
2022-05-27,110.31069946289062
2022-05-31,109.40048217773438
2022-06-01,108.4640121459961
2022-06-02,111.0458755493164
2022-06-03,110.08314514160156
2022-06-06,110.2056655883789
2022-06-07,109.32172393798828
2022-06-08,108.85787200927734
2022-06-09,108.05266571044922
2022-06-10,104.97196960449219
2022-06-13,100.018310546875
2022-06-14,99.79951477050781
2022-06-15,102.0050277709961
2022-06-16,97.88280487060547
2022-06-17,99.94827270507812
2022-06-21,99.51068878173828
2022-06-22,100.75347137451172
2022-06-23,101.17356872558594
2022-06-24,104.85819244384766
2022-06-27,106.71361541748047
2022-06-28,100.73596954345703
2022-06-29,99.65948486328125
2022-06-30,99.00305938720703
2022-07-01,100.0795669555664
2022-07-05,103.72042083740234
2022-07-06,102.14505767822266
2022-07-07,103.7192153930664
2022-07-08,103.27705383300781
2022-07-11,102.09197235107422
2022-07-12,102.43688201904297
2022-07-13,102.85255432128906
2022-07-14,102.72874450683594
2022-07-15,103.55120849609375
2022-07-18,102.9675064086914
2022-07-19,106.29276275634766
2022-07-20,107.79617309570312
2022-07-21,107.61932373046875
2022-07-22,107.31864166259766
2022-07-25,105.0457992553711
2022-07-26,101.8001480102539
2022-07-27,107.42475128173828
2022-07-28,111.94390869140625
2022-07-29,110.09556579589844
2022-08-01,110.32548522949219
2022-08-02,109.78602600097656
2022-08-03,112.20036315917969
2022-08-04,111.23639678955078
2022-08-05,109.29077911376953
2022-08-08,110.84727478027344
2022-08-09,111.2452392578125
2022-08-10,114.86231994628906
2022-08-11,115.17184448242188
2022-08-12,116.65762329101562
2022-08-15,116.92292785644531
2022-08-16,118.81546020507812
2022-08-17,117.35625457763672
2022-08-18,117.06442260742188
2022-08-19,114.14599609375
2022-08-22,112.43914031982422
2022-08-23,112.2887954711914
2022-08-24,112.91670989990234
2022-08-25,115.54328155517578
2022-08-26,110.52006530761719
2022-08-29,110.28128051757812
2022-08-30,109.11390686035156
2022-08-31,109.4057388305664
2022-09-01,111.36905670166016
2022-09-02,110.69692993164062
2022-09-06,108.96356201171875
2022-09-07,113.24392700195312
2022-09-08,115.37528991699219
2022-09-09,115.88819122314453
2022-09-12,118.26712799072266
2022-09-13,113.82762145996094
2022-09-14,115.2337646484375
2022-09-15,115.34871673583984
2022-09-16,114.68543243408203
2022-09-19,117.20590209960938
2022-09-20,117.4004898071289
2022-09-21,116.10044860839844
2022-09-22,110.94454193115234
2022-09-23,108.2383804321289
2022-09-26,107.15059661865234
2022-09-27,109.29077911376953
2022-09-28,112.95208740234375
2022-09-29,114.3670883178711
2022-09-30,111.71395874023438
2022-10-03,110.90918731689453
2022-10-04,116.93175506591797
2022-10-05,117.71002197265625
2022-10-06,115.58588409423828
2022-10-07,112.17658996582031
2022-10-10,113.05123901367188
2022-10-11,114.71125030517578
2022-10-12,116.25526428222656
2022-10-13,118.67390441894531
2022-10-14,116.0410385131836
2022-10-17,117.75463104248047
2022-10-18,119.09334564208984
2022-10-19,118.70068359375
2022-10-20,118.01343536376953
2022-10-21,118.98626708984375
2022-10-24,119.5931396484375
2022-10-25,121.35134887695312
2022-10-26,123.62718963623047
2022-10-27,125.59957885742188
2022-10-28,127.17037200927734
2022-10-31,127.75047302246094
2022-11-01,127.66120910644531
2022-11-02,124.68923950195312
2022-11-03,124.47506713867188
2022-11-04,126.1440200805664
2022-11-07,124.80528259277344
2022-11-08,125.07301330566406
2022-11-09,124.63568878173828
2022-11-10,129.70504760742188
2022-11-11,125.98334503173828
2022-11-14,127.20604705810547
2022-11-15,127.71478271484375
2022-11-16,129.79428100585938
2022-11-17,130.34762573242188
2022-11-18,131.32041931152344
2022-11-21,130.92771911621094
2022-11-22,132.0790252685547
2022-11-23,132.38247680664062
2022-11-25,132.43603515625
2022-11-28,131.03480529785156
2022-11-29,129.37481689453125
2022-11-30,131.1865234375
2022-12-01,129.9906005859375
2022-12-02,129.8388671875
2022-12-05,128.10748291015625
2022-12-06,127.5006103515625
2022-12-07,126.92044830322266
2022-12-08,128.31271362304688
2022-12-09,127.24176788330078
2022-12-12,128.95535278320312
2022-12-13,129.43727111816406
2022-12-14,128.473388671875
2022-12-15,127.5006103515625
2022-12-16,124.85882568359375
2022-12-19,123.56471252441406
2022-12-20,124.69817352294922
2022-12-21,123.65396881103516
2022-12-22,122.54727172851562
2022-12-23,123.91278076171875
2022-12-27,122.93107604980469
2022-12-28,123.89493560791016
2022-12-29,125.01948547363281
2022-12-30,123.4576187133789
2023-01-03,124.9123764038086
2023-01-04,127.6523208618164
2023-01-05,128.78575134277344
2023-01-06,131.17758178710938
2023-01-09,133.27439880371094
2023-01-10,135.26318359375
2023-01-11,134.66920471191406
2023-01-12,133.8143310546875
2023-01-13,134.80421447753906
2023-01-17,134.09329223632812
2023-01-18,131.81655883789062
2023-01-19,130.83566284179688
2023-01-20,132.62643432617188
2023-01-23,133.27439880371094
2023-01-24,131.36660766601562
2023-01-25,132.9864044189453
2023-01-26,134.35426330566406
2023-01-27,133.517333984375
2023-01-30,132.21250915527344
2023-01-31,133.15740966796875
2023-02-01,132.3385009765625
2023-02-02,133.11239624023438
2023-02-03,132.66246032714844
2023-02-06,134.7952117919922
2023-02-07,134.61520385742188
2023-02-08,133.58935546875
2023-02-09,132.96839904785156
2023-02-10,132.30250549316406
2023-02-13,133.0404052734375
2023-02-14,131.66355895996094
2023-02-15,131.97853088378906
2023-02-16,131.16860961914062
2023-02-17,131.465576171875
2023-02-21,133.0404052734375
2023-02-22,134.00328063964844
2023-02-23,133.43637084960938
2023-02-24,130.06175231933594
2023-02-27,128.38792419433594
2023-02-28,128.6759490966797
2023-03-01,129.2698516845703
2023-03-02,132.4104766845703
2023-03-03,132.5904541015625
2023-03-06,133.42738342285156
2023-03-07,131.86155700683594
2023-03-08,131.14161682128906
2023-03-09,130.17872619628906
2023-03-10,129.55780029296875
2023-03-13,131.40260314941406
2023-03-14,132.80645751953125
2023-03-15,132.96839904785156
2023-03-16,135.3081512451172
2023-03-17,133.63433837890625
2023-03-20,135.5511016845703
2023-03-21,137.1708984375
2023-03-22,135.92906188964844
2023-03-23,135.4521484375
2023-03-24,137.30589294433594
2023-03-27,138.40377807617188
2023-03-28,139.0067138671875
2023-03-29,139.18667602539062
2023-03-30,138.4757537841797
2023-03-31,139.62762451171875
2023-04-03,138.48477172851562
2023-04-04,137.7648162841797
2023-04-05,137.73782348632812
2023-04-06,135.78765869140625
2023-04-10,137.42039489746094
2023-04-11,139.21640014648438
2023-04-12,137.63807678222656
2023-04-13,139.2073211669922
2023-04-14,138.25486755371094
2023-04-17,137.6471405029297
2023-04-18,137.7015838623047
2023-04-19,137.4657745361328
2023-04-20,135.99627685546875
2023-04-21,137.7378387451172
2023-04-24,135.3976287841797
2023-04-25,132.84881591796875
2023-04-26,134.71731567382812
2023-04-27,137.1482696533203
2023-04-28,137.81040954589844
2023-05-01,137.20266723632812
2023-05-02,137.71971130371094
2023-05-03,137.39315795898438
2023-05-04,138.7084197998047
2023-05-05,138.8626251220703
2023-05-08,136.27749633789062
2023-05-09,136.359130859375
2023-05-10,135.20713806152344
2023-05-11,133.34765625
2023-05-12,134.7445526123047
2023-05-15,137.77415466308594
2023-05-16,138.9261016845703
2023-05-17,143.9421844482422
2023-05-18,147.0715789794922
2023-05-19,146.40939331054688
2023-05-22,146.24615478515625
2023-05-23,145.64747619628906
2023-05-24,145.54771423339844
2023-05-25,146.06471252441406
2023-05-26,146.29147338867188
2023-05-30,145.47511291503906
2023-05-31,143.78799438476562
2023-06-01,146.6996612548828
2023-06-02,148.79498291015625
2023-06-05,146.0737762451172
2023-06-06,147.91514587402344
2023-06-07,149.12152099609375
2023-06-08,148.1781463623047
2023-06-09,146.86293029785156
2023-06-12,149.64761352539062
2023-06-13,150.6090850830078
2023-06-14,152.0604248046875
2023-06-15,151.35292053222656
2023-06-16,150.58189392089844
2023-06-20,150.40956115722656
2023-06-21,150.94473266601562
2023-06-22,147.06246948242188
2023-06-23,146.30963134765625
2023-06-26,146.57266235351562
2023-06-27,148.20538330078125
2023-06-28,146.98992919921875
2023-06-29,149.93789672851562
2023-06-30,151.55245971679688
2023-07-03,151.88807678222656
2023-07-05,149.62042236328125
2023-07-06,148.85845947265625
2023-07-07,149.45278930664062
2023-07-10,151.73870849609375
2023-07-11,152.29647827148438
2023-07-12,152.57078552246094
2023-07-13,154.03378295898438
2023-07-14,153.1011199951172
2023-07-17,154.75613403320312
2023-07-18,155.524169921875
2023-07-19,156.7677459716797
2023-07-20,157.43519592285156
2023-07-21,155.78021240234375
2023-07-24,155.5150604248047
2023-07-25,153.44859313964844
2023-07-26,154.5458221435547
2023-07-27,155.6796417236328
2023-07-28,153.17430114746094
2023-07-31,154.45440673828125
2023-08-01,152.1319122314453
2023-08-02,150.07461547851562
2023-08-03,148.9773406982422
2023-08-04,148.53846740722656
2023-08-07,150.6780548095703
2023-08-08,150.6780548095703
2023-08-09,149.89170837402344
2023-08-10,149.56253051757812
2023-08-11,146.74630737304688
2023-08-14,147.4503631591797
2023-08-15,147.88011169433594
2023-08-16,146.5908660888672
2023-08-17,145.28330993652344
2023-08-18,144.8992919921875
2023-08-21,141.99160766601562
2023-08-22,142.64993286132812
2023-08-23,142.9151153564453
2023-08-24,142.2567596435547
2023-08-25,142.63165283203125
2023-08-28,141.87274169921875
2023-08-29,142.47621154785156
2023-08-30,143.68316650390625
2023-08-31,142.1927490234375
2023-09-01,142.2384796142578
2023-09-05,137.79466247558594
2023-09-06,136.1945343017578
2023-09-07,137.02662658691406
2023-09-08,136.64259338378906
2023-09-11,135.4081573486328
2023-09-12,136.91688537597656
2023-09-13,136.0665283203125
2023-09-14,138.81875610351562
2023-09-15,137.20945739746094
2023-09-18,136.33169555664062
2023-09-19,136.8894500732422
