market,model,qlike,mse_level,r2_oos_level,n_oos,gateable,dm_t_model_minus_har,dm_p,qlike_improvement_pct,harvey_pass_model_better,interpretation
TX_active,HAR,0.16867692156792077,9.293774441555117e-09,0.3017250056232569,1697,True,,,,,
TX_active,HARQ,0.16540945963303924,9.212463193660503e-09,0.30783421469901295,1697,True,-2.6005650624778234,0.009387905075550984,1.9371126200959452,False,negative DM t means candidate has lower QLIKE than HAR
TX_active,HARQ_full,0.16607916686711055,9.231924355470231e-09,0.3063720270013546,1697,True,-2.247165951871687,0.024757539130454642,1.5400771348344717,False,negative DM t means candidate has lower QLIKE than HAR
TX_active,SHARK_like,0.1652264059931818,9.162877444374148e-09,0.3115597719547689,1697,True,-1.7718496835397295,0.07659903308841232,2.0456358479067656,False,negative DM t means candidate has lower QLIKE than HAR
