date,regime,spy_rv,lag,total_connectedness,GAMING_ETF_net,GAMING_ETF_to,GAMING_ETF_from,BETTING_FINTECH_net,BETTING_FINTECH_to,BETTING_FINTECH_from,QQQ_net,QQQ_to,QQQ_from,ARKK_net,ARKK_to,ARKK_from,BTC_net,BTC_to,BTC_from,SPY_net,SPY_to,SPY_from
2021-06-15,calm,0.07425649147240428,1,0.4191119594288512,-0.07734049596463799,0.4849272059907652,0.5622677019554032,-0.12950707252042193,0.03465669005104037,0.16416376257146229,0.17620493019563177,0.7954311462009032,0.6192262160052714,0.03265929608765261,0.6032236811056046,0.570564385017952,0.002271861177518812,0.05135305117601718,0.049081189998498365,-0.004288518975743449,0.5450799820487763,0.5493685010245197
2021-07-15,calm,0.09960528996202628,1,0.4518586377124027,-0.04343668809160062,0.531823613043651,0.5752603011352516,-0.29943175875219485,0.09253076367128156,0.3919625224234764,0.24291356888968552,0.8649510626520733,0.6220374937623878,0.06207062543453801,0.6158316746525547,0.5537610492180167,-0.01014013853916721,0.025010385897721026,0.035150524436888236,0.048024391058739235,0.5810043263571346,0.5329799352983954
2021-08-13,calm,0.10378097369714064,1,0.4254622949898173,-0.015986235953286076,0.5334688012492275,0.5494550372025135,-0.26248050999561784,0.05489369339944813,0.31737420339506595,0.20272528727865324,0.8058600547202043,0.603134767441551,0.011968406349313954,0.5560486286002282,0.5440802222509142,-0.00782950864194214,0.020326716280345675,0.028156224922287816,0.07160256096287887,0.5821758756894498,0.510573314726571
2021-09-14,calm,0.08656277044445904,1,0.3961225692083694,-0.12103640345416555,0.4285383917151211,0.5495747951692866,-0.29331816973315317,0.045593582496550336,0.3389117522297035,0.1107633015505527,0.7042745324335894,0.5935112308830367,0.08367570100294414,0.5486019758269554,0.4649262748240112,-0.010673643869386469,0.007071096721002558,0.017744740590389028,0.23058921450320824,0.6426558360569978,0.4120666215537896
2021-10-13,normal,0.15218428835905326,1,0.40133982368066734,-0.13450313919738316,0.4625205721935964,0.5970237113909795,-0.2576091675832215,0.04426972963098786,0.30187889721420935,0.1256460581620924,0.7158581030865239,0.5902120449244315,0.05292520019492386,0.5256713434228035,0.47274614322787967,-0.007783897943208799,0.0047817735145149875,0.012565671457723786,0.22132494636679706,0.654937420235577,0.43361247386877994
2021-11-11,calm,0.08301266723668282,1,0.40410768289457893,-0.08849493989062229,0.5301848323765807,0.6186797722672029,-0.20054489965503725,0.041964843499360124,0.24250974315439736,0.040534659240353266,0.6550240648300291,0.6144894055896758,0.22247193408659272,0.6484436795245292,0.4259717454379365,-0.07223988563246006,0.012959257433622862,0.08519914306608292,0.0982731318511737,0.5360694197033522,0.4377962878521785
2021-12-13,normal,0.1724878493994152,1,0.4074073557007829,0.19539117082450297,0.677676796320912,0.4822856254964091,-0.21356384451137803,0.03881758273312006,0.2523814272444981,0.05484213757075296,0.6716210544210861,0.6167789168503331,0.07884893557995998,0.5677907513113997,0.4889418157314397,-0.07377867252155237,0.030184033131110982,0.10396270565266336,-0.041739726942285504,0.45835391628706873,0.5000936432293542
2022-01-12,normal,0.14914324326771275,1,0.41154154520023845,0.11642320148676966,0.6307137827086582,0.5142905812218885,-0.2580063538821378,0.027865458286559824,0.2858718121686976,0.09943893986453034,0.7133233124517111,0.6138843725871808,0.03319236937392367,0.5757921615284716,0.5425997921545479,-0.038162128928649154,0.012081713570857846,0.050243842499507,0.04711397208556323,0.5094728426551719,0.46235887056960867
2022-02-11,stress,0.2183590047627193,1,0.44448102456946703,0.06159855591034358,0.6275707344210685,0.5659721785107249,-0.2953749746636873,0.0357380410722446,0.3311130157359319,0.1523050704792278,0.7714885708677857,0.6191835003885579,0.004338604451604278,0.6146424489568741,0.6103038445052699,-0.05950425993104879,0.0027217037465713267,0.062225963677620115,0.13663700375356047,0.6147246483522578,0.47808764459869735
2022-03-15,stress,0.24824839974355015,1,0.4324692942282924,-0.02614681210455938,0.5345846864360507,0.5607314985406101,-0.26742776230842824,0.06195502362727532,0.3293827859357036,0.15911812312170448,0.7602104506470961,0.6010923275253917,-0.003547268329343156,0.5884861542031503,0.5920334225324935,-0.039793780770085885,0.01538095165054187,0.05517473242062776,0.17779750039071207,0.63419849880564,0.456400998414928
2022-04-13,normal,0.17804858122180364,1,0.4271839242790929,-0.00026749868722242276,0.5355368646696809,0.5358043633569033,-0.24280765445080682,0.07507427442609056,0.31788192887689737,0.1599575728330861,0.7440008341121631,0.584043261279077,0.0717447691955101,0.6430548616849583,0.5713100924894482,-0.03280531768551598,0.020287664793787005,0.05309298247930298,0.04417812879494909,0.5451490459878774,0.5009709171929283
2022-05-13,stress,0.3190884380042873,1,0.43810456168871964,-0.1623469308342308,0.3974698878845395,0.5598168187187703,-0.23391018772035832,0.10822488090678845,0.34213506862714677,0.2523042521474803,0.8022709944974284,0.5499667423499481,0.043466048956697256,0.619424522036315,0.5759584730796178,-0.10604280549553267,0.030076766689083614,0.1361195721846163,0.20652962294594418,0.6711603181181627,0.4646306951722185
2022-06-14,stress,0.30277069051989364,1,0.4313389518255683,-0.22165450964664557,0.3374111608113747,0.5590656704580202,-0.16413675755072243,0.13355313118830248,0.2976898887390249,0.33155207416006716,0.8574455157571104,0.5258934415970432,-0.03409600715114103,0.5505041431282999,0.5846001502794409,-0.1278945905120361,0.04095407131119991,0.16884866182323602,0.21622979070047788,0.6681656887571221,0.45193589805664425
2022-07-15,stress,0.23644651363462965,1,0.46563010812123923,-0.27218398967900803,0.32277052267734874,0.5949545123563568,-0.1712682336529635,0.15865650108894014,0.32992473474190365,0.3836052885231087,0.9076473717542204,0.5240420832311117,-0.02002278172493621,0.5941460269015918,0.614168808626528,-0.19707684950754362,0.06493817977096245,0.26201502927850606,0.27694656604134277,0.7456220465343718,0.46867548049302904
2022-08-15,normal,0.1833865905326716,1,0.4990881753172474,-0.2338979155988813,0.383427748903742,0.6173256645026233,-0.19795689279140213,0.18291733165387072,0.38087422444527286,0.3833160264939419,0.9587437032611869,0.5754276767672449,-0.03280555311991429,0.6001578303461635,0.6329633834660778,-0.20467300321769666,0.08256844061856396,0.2872414438362606,0.28601733823395237,0.7867139971199576,0.5006966588860052
2022-09-14,stress,0.2464403443406773,1,0.5421814861612658,-0.1801489512151992,0.44360274355663804,0.6237516947718372,-0.29849860080958673,0.20836359831269452,0.5068621991222813,0.3972418021372528,0.9998581750832043,0.6026163729459515,0.03160996899769719,0.6778486795071957,0.6462387105094985,-0.24696984867215171,0.1097163768677774,0.3566862255399291,0.2967656295619876,0.8136993436400847,0.5169337140780971
2022-10-13,stress,0.2582355020366744,1,0.5470771272718943,-0.1672498347460405,0.46305894767280564,0.6303087824188461,-0.32802935976070813,0.21010705916794956,0.5381364189286577,0.4358375795592069,1.0385386523470563,0.6027010727878495,0.12855028231589216,0.7733156570382662,0.644765374722374,-0.18871679152571655,0.13488963310863936,0.3236064246343559,0.11960812415736599,0.6625528142966485,0.5429446901392825
2022-11-11,stress,0.3020020234508295,1,0.575818459087533,-0.132885287069476,0.5191905672718312,0.6520758543413072,-0.31824077323934086,0.2642045357125813,0.5824453089519221,0.4344587399963261,1.0504886681631758,0.6160299281668496,-0.22145212722327967,0.5266151024491023,0.7480672296723819,-0.010781981688842479,0.3248138883268381,0.3355958700156806,0.2489014292246129,0.76959799260167,0.520696563377057
2022-12-13,normal,0.1813172208446664,1,0.648562795601649,-0.2691585914862854,0.46601456916362605,0.7351731606499115,-0.2420306820884281,0.4282353730803868,0.6702660551688149,0.4491084554467115,1.1089168683342119,0.6598084128875004,-0.167875126031651,0.5975258461816725,0.7654009722133235,-0.12589229014796727,0.35270677298333813,0.4785990631313054,0.35584823430762025,0.9379773438666582,0.582129109559038
2023-01-13,normal,0.1872976576830343,1,0.6529535531901981,-0.3036250468648678,0.42923090531267094,0.7328559521775387,-0.08458968322339977,0.5921575085504901,0.6767471917738899,0.3569929924019938,1.0369994760505756,0.6800064836485818,-0.1827146567997181,0.5839651262213301,0.7666797830210482,-0.10546476165059188,0.3659860074151206,0.4714507690657125,0.3194011561365838,0.909382295591001,0.5899811394544172
2023-02-14,normal,0.166997334544554,1,0.6477987998147415,-0.32243935472619534,0.41289025595124096,0.7353296106774363,-0.14457717595261432,0.5198828739041257,0.66446004985674,0.37089723922476536,1.0471406036629485,0.6762433644381831,-0.17218456787725445,0.5797247485895092,0.7519093164667636,-0.07067125230511062,0.3968113783868242,0.4674826306919348,0.3389751116364095,0.9303429383938004,0.591367826757391
2023-03-16,normal,0.1757399093235726,1,0.6264544760151795,-0.2925046691450274,0.4371756683239344,0.7296803374689618,-0.13595857174375214,0.5191791543401345,0.6551377260838867,0.31365567660671234,0.9848910071909466,0.6712353305842342,-0.17622464808979366,0.5677141335871557,0.7439387816769494,-0.012624626645226233,0.35396582558617384,0.3665904522314001,0.30365683901708695,0.8958010670627317,0.5921442280456447
2023-04-17,normal,0.1309875506554209,1,0.6280909373789358,-0.28989593338392183,0.4552863240532393,0.7451822574371612,-0.21580481973905186,0.41262023920251845,0.6284250589415703,0.4242503302196292,1.0832404654558374,0.6589901352362082,-0.2002629727123033,0.5419822151490243,0.7422451878613276,-0.09353612879940132,0.26457275660391594,0.35810888540331726,0.37524952441504933,1.0108436238090799,0.6355940993940306
2023-05-16,normal,0.13418705974921924,1,0.6438822701373859,-0.13445016652156427,0.5993318834565744,0.7337820499781387,-0.17709558056017916,0.4628147070967872,0.6399102876569663,0.3505852872249444,1.03976780882705,0.6891825216021057,-0.17879354863790575,0.5607359557473188,0.7395295043852246,-0.14172641635854194,0.24611967315431288,0.3878460895128548,0.28148042485324654,0.9545235925422719,0.6730431676890254
2023-06-15,normal,0.11503383441063898,1,0.6246308684223254,-0.15402058322686552,0.558749141966202,0.7127697251930675,-0.24396220294022902,0.41419263968824743,0.6581548426284765,0.3741414022381022,1.0537741390569075,0.6796327368188053,-0.1688648308498275,0.5545925692137554,0.723457400063583,-0.10758660337305298,0.2101302735050521,0.31771687687810507,0.3002928181518726,0.9563464471037874,0.6560536289519148
2023-07-18,calm,0.09360649848383773,1,0.5722494957093649,-0.12934200957660658,0.5295251824080814,0.658867191984688,-0.14174865910225276,0.43121924271680023,0.572967901819053,0.2626578721823407,0.9231687746268391,0.6605109024444984,-0.13502719826691323,0.5513351355197577,0.6863623337866709,-0.09109275790908755,0.14358424289799726,0.2346770008070848,0.2345527526725193,0.8546643960867135,0.6201116434141942
2023-08-16,calm,0.09810992095860484,1,0.5573903010701872,-0.08545495797478486,0.5598734502102259,0.6453284081850108,-0.05493939444252394,0.4651752844379996,0.5201146788805235,0.17362097172683422,0.842854005408469,0.6692330336816348,-0.07285638315820919,0.5938421501254814,0.6666985332836906,-0.12236710369077906,0.10164683434014839,0.22401393803092745,0.16199686753946296,0.7809500818987987,0.6189532143593357
2023-09-15,normal,0.11814375678451493,1,0.551143065653812,-0.028885110786453727,0.6077678307654688,0.6366529415519225,-0.05655690272553954,0.48893013315428396,0.5454870358798235,0.10915742235655257,0.7750412796713655,0.6658838573148129,-0.06313401157590648,0.6134948779030502,0.6766288894789567,-0.09536220434529293,0.07447650615701269,0.16983871050230562,0.13478080707663997,0.7471477662716902,0.6123669591950502
2023-10-16,normal,0.12629068644398994,1,0.5490076396094669,-0.043406032683132034,0.5904424762202358,0.6338485089033679,-0.013479921069489476,0.5134012607316076,0.5268811818010971,0.12733986517596907,0.7851106607575209,0.6577707955815518,-0.0695727049135344,0.5997449730102444,0.6693176779237788,-0.140958967138327,0.05406884087554354,0.19502780801387054,0.14007776062851418,0.7512776260616492,0.611199865433135
2023-11-14,normal,0.1674965467683783,1,0.5035383322779735,-0.028720652210003195,0.552714669238592,0.5814353214485952,0.01984394452889293,0.47687384587454706,0.45702990134565413,0.03948902194551385,0.6798291415381438,0.6403401195926299,-0.043502283094919436,0.5817402915797458,0.6252425746746653,-0.06590036739276355,0.05405366859464322,0.11995403598740677,0.07879033622327947,0.6760183768421693,0.5972280406188898
2023-12-14,calm,0.06858670793976605,1,0.4731024799004498,0.0711895891879415,0.589993862509796,0.5188042733218545,-0.2220289215553971,0.2802831885493169,0.502312110104714,0.125958222479557,0.7154529695731973,0.5894947470936402,-0.04885215600410098,0.5495806810585226,0.5984328370626236,-0.04413963251745849,0.01451079185737833,0.05865042437483682,0.11787289840945836,0.6887933858544882,0.5709204874450299
2024-01-17,calm,0.09904808721035327,1,0.44748995612015136,0.19308793732363555,0.6045844047245643,0.41149646740092877,-0.2694072875906084,0.241182616031501,0.5105899036221094,0.006948476855559882,0.5864569698516143,0.5795084929960544,0.014912113124092907,0.5824026706354027,0.5674905575113098,-0.05022738505330153,0.020318636349227412,0.07054602140252894,0.1046861453406217,0.6499944391285986,0.5453082937879768
2024-02-15,normal,0.12077591758001155,1,0.4316843073847482,0.23882761877807768,0.5984108774554255,0.35958325867734786,-0.2391786619695065,0.26815182112857844,0.5073304830980849,-0.04362185084473558,0.5332938792602564,0.576915730104992,-0.014883055573911452,0.5205655114748389,0.5354485670487503,-0.04745776808498632,0.016952457129254805,0.06441022521424113,0.10631371769506237,0.6527312978601352,0.5464175801650728
2024-03-18,normal,0.11404249834279218,1,0.3981131287198149,0.2542707610030497,0.5450575212014118,0.29078676019836214,-0.1975180548015522,0.27359832781410937,0.4711163826156616,-0.14141876396729647,0.4280869135668387,0.5695056775341352,-0.010495880521418033,0.49638053761599477,0.5068764181374128,-0.005598870194781707,0.026012613281518587,0.031611483476300294,0.10076080848199864,0.619542858839016,0.5187820503570174
2024-04-17,normal,0.11430173159116451,1,0.3943388864786684,0.18634310586345815,0.5290461585379023,0.3427030526744441,-0.10118514542550333,0.3045008920121158,0.4056860374376191,-0.17459151038121135,0.40424832331171345,0.5788398336929248,-0.0075345703592755164,0.48541391835717473,0.49294848871645025,-0.0010201209995048602,0.030929271644758873,0.03194939264426373,0.0979882413020371,0.6118947550083454,0.5139065137063084
2024-05-16,normal,0.11773265377487632,1,0.4055999884281097,0.21848559563315584,0.5926702857699069,0.37418469013675104,-0.1503064301871933,0.28507623349604805,0.43538266368324136,-0.17715924201804306,0.4045598909887094,0.5817191330067525,0.008231407134651703,0.4998731458346597,0.491641738700008,-0.020127557108739227,0.018172396476391694,0.03829995358513092,0.12087622654616803,0.6332479780029424,0.5123717514567744
2024-06-17,calm,0.08156247363270727,1,0.4026411296432692,0.12728870525429237,0.5009520129563458,0.37366330770205347,-0.25720981913033936,0.19234883484594814,0.44955865397628747,-0.052217535512793956,0.48488853719128344,0.5371060727040774,0.10606186953751062,0.546492665027467,0.44043079548995634,-0.08571123830910271,0.012322895608688322,0.09803413391779103,0.1617880181604331,0.6788418322298828,0.5170538140694497
2024-07-18,calm,0.09183883267361846,1,0.39802598900610636,-0.07765575306271832,0.35880132334606957,0.4364570764087879,-0.2636166835705559,0.17904447209800803,0.44266115566856395,0.08369837018572218,0.5709329827435884,0.4872346125578662,0.1214696874145132,0.5755588565167292,0.45408916910221603,-0.059661762135412924,0.009558742461668834,0.06922050459708176,0.1957661411684517,0.6942595568705741,0.49849341570212236
2024-08-16,stress,0.21840446156611207,1,0.45904143003764997,-0.2923217255032985,0.27129528644225775,0.5636170119455562,-0.24625777108306512,0.2474995512163981,0.49375732229946323,0.3068948342453819,0.7800433461305203,0.4731485118851384,-0.0026607164490863866,0.5468884088411641,0.5495491252902505,-0.09561192581747374,0.023917223864785883,0.11952914968225962,0.3299573046075419,0.884604763730774,0.5546474591232321
2024-09-17,normal,0.13638681783660495,1,0.4381240574162009,-0.32509667410379495,0.23632306220913735,0.5614197363129323,-0.22122305051584326,0.22349708328984733,0.4447201338056906,0.2723828551655772,0.7358275884221983,0.4634447332566211,0.022041875163902103,0.5348665772294509,0.5128247020655488,-0.07612497873557564,0.01965804062969898,0.09578301936527461,0.3280199730257345,0.8785719927168726,0.5505520196911381
2024-10-16,calm,0.10391177351965077,1,0.43635714480596804,-0.3651394308519277,0.19383772164951762,0.5589771525014453,-0.14508311675601676,0.263431347682174,0.4085144644381908,0.20410072540885738,0.6881120509546553,0.48401132554579795,0.010559243991059009,0.5402041135528689,0.5296448695618099,-0.03691658738525219,0.02937105982398656,0.06628764720923876,0.33247916559328017,0.9031865751726056,0.5707074095793254
2024-11-14,normal,0.13299538648973525,1,0.4640148994488477,-0.45805705092117444,0.09553976005773579,0.5535968109789102,-0.06521283551783397,0.366365305741549,0.431578141259383,0.2072680939814152,0.710826510601095,0.5035584166196798,0.08546157936028964,0.6218474507034865,0.5363858713431968,-0.09472128411074016,0.07159173348760281,0.16631301759834297,0.32526149720804365,0.9179186361016173,0.5926571388935736
2024-12-16,calm,0.07820650358694,1,0.5219809850597846,-0.6162602335059464,0.10152094491709313,0.7177811784230395,0.17271686053443003,0.6182636755041914,0.44554681496976134,0.0464568185590567,0.5950622371054181,0.5486054185463614,0.16686391666820866,0.7309556864740261,0.5640917698058174,-0.16959422897224055,0.10044630251721129,0.27004053148945184,0.3998168667164914,0.9856370638407681,0.5858201971242767
2025-01-17,normal,0.17668155708187083,1,0.5246469493470688,-0.6265798060465585,0.07311759415826902,0.6996974002048275,0.14251511828860747,0.5891315947744091,0.44661647648580166,0.10649564671566525,0.675403765142327,0.5689081184266618,0.2681506495226029,0.8112963300402147,0.5431456805176118,-0.18722111901683317,0.08701565471191733,0.2742367737287505,0.29663951053651616,0.9119167572552762,0.61527724671876
2025-02-19,calm,0.1040928968597763,1,0.5199610223100121,-0.5814779266036353,0.08893877997091611,0.6704167065745514,0.1597368790848978,0.5919606277874385,0.4322237487025407,0.06932345621827052,0.6417200061542396,0.5723965499359691,0.2522588091097846,0.829427860877765,0.5771690517679804,-0.13357210965552618,0.10987684280682959,0.24344895246235576,0.23373089184620865,0.8578420162628834,0.6241111244166747
2025-03-20,stress,0.2007536713071779,1,0.5447673007624725,-0.5625707348618524,0.08789463542045231,0.6504653702823047,0.2913769284371457,0.7278951627886857,0.43651823435154,0.06056992694763763,0.6618393992898088,0.6012694723421712,0.24813611337751107,0.8460680921532645,0.5979319787757534,-0.24741805905177752,0.09233552723068336,0.3397535862824609,0.20990582515133582,0.8525709876919406,0.6426651625406048
2025-04-21,stress,0.5081949846311847,1,0.5830760490599457,-0.5912952164491458,0.11949409793890678,0.7107893143880526,0.22029898896941558,0.7356645773502668,0.5153655883808512,0.15881960082774582,0.7880709983105538,0.629251397482808,0.20121262368061998,0.8439177518715817,0.6427051281909617,-0.2691785747262203,0.07750035546401551,0.3466789301902358,0.2801425776975849,0.9338085134243496,0.6536659357267647
2025-05-20,normal,0.16129315080174086,1,0.6075400353594499,-0.45215488762712636,0.2491852953526103,0.7013401829797367,0.2930963580284214,0.8488977133748861,0.5558013553464647,0.09903120942104393,0.7663122330292709,0.6672810236082269,0.21240897784605728,0.8719902421645832,0.6595812643185259,-0.23070811715351994,0.12209835687540602,0.35280647402892595,0.07832645948512384,0.7867563713599434,0.7084299118748195
2025-06-20,normal,0.1305248993025686,1,0.6121063494135826,-0.457754143055238,0.25233140750044636,0.7100855505556843,0.32756899638039216,0.9045377301881781,0.5769687338077859,0.08424176521910742,0.7735294388165999,0.6892876735974924,0.174303923856166,0.8394069394531718,0.6651030155970058,-0.20750240690126948,0.11657932225429439,0.3240817291555639,0.07914186450084193,0.7862532582688048,0.7071113937679628
2025-07-22,calm,0.07465708621490971,1,0.6320884152902569,-0.3715303586887339,0.3181266108756629,0.6896569695643968,0.37314795865969286,0.9355825103605093,0.5624345517008165,0.1335766732506808,0.8370903455219937,0.7035136722713129,0.056148923517219895,0.7656548979061506,0.7095059743889307,-0.2597746411779125,0.1420042794457097,0.4017789206236222,0.06843144443905302,0.794071847631516,0.7256404031924629
2025-08-20,normal,0.10754785808249152,1,0.6360037098514703,-0.31321878857628005,0.37871352236224953,0.6919323109385296,0.3308809777299456,0.9054640670597564,0.5745830893298107,0.09822459537645212,0.8137597576588123,0.7155351622823601,0.09218416592150391,0.8003356255839411,0.7081514596624372,-0.277803528010007,0.12298214512135913,0.40078567313136615,0.06973257755838524,0.7947671413227035,0.7250345637643183
2025-09-19,calm,0.08568716505304576,1,0.631442307436342,-0.3318244521761507,0.36350853099179264,0.6953329831679433,0.3304106303665312,0.9017852326947344,0.5713746023282033,0.111777757977918,0.8264905942467042,0.7147128362687862,0.09070862685662817,0.7949609435674159,0.7042523167107877,-0.264608470272515,0.1136525147732162,0.3782609850457312,0.06353590724758795,0.7882560283441885,0.7247201210966006
2025-10-20,normal,0.13304774121758334,1,0.6323605053339739,-0.33964525400970497,0.37200204030436584,0.7116472943140708,0.32883661024261224,0.86319987029265,0.5343632600500378,0.10981759475078734,0.8198281422710252,0.7100105475202378,0.12588884455032134,0.8245014244211424,0.698612579870821,-0.2839109956191138,0.12715967848748233,0.41107067410659615,0.059013200085097695,0.7874718762271781,0.7284586761420804
2025-11-18,normal,0.13050697940444064,1,0.636568277271084,-0.15613725966317715,0.5421760969530898,0.6983133566162669,0.2782163215654394,0.8077955873545468,0.5295792657891074,0.07244086242209957,0.7960006239048977,0.7235597614827981,0.14502863299910784,0.8297282878044063,0.6846996548052985,-0.3423026949285657,0.10191142466012369,0.4442141195886894,0.0027541376050962407,0.7417976429494398,0.7390435053443436
2025-12-18,normal,0.11791479208233072,1,0.6507226899922377,0.010472886387811409,0.7061649312995067,0.6956920449116953,0.14703990437364167,0.7014507055607534,0.5544108011871117,0.027253022066994093,0.7726452294073638,0.7453922073403697,0.23437196391417792,0.9051617169993447,0.6707897530851668,-0.32610159242990294,0.1368564829368999,0.46295807536680283,-0.09303618431272154,0.6820570737495582,0.7750932580622797
2026-01-21,normal,0.10884994895736197,1,0.6602583972885644,0.0020057823974597433,0.6889774620422267,0.6869716796447669,0.22781080209794724,0.8214416271928333,0.5936308250948861,0.034196338152621686,0.7730344431946166,0.7388381050419949,0.20829796060837025,0.8808322176603315,0.6725342570519612,-0.4596895232811619,0.06191674158145515,0.5216062648626171,-0.012621359975236945,0.7353478920599238,0.7479692520351607
2026-02-20,normal,0.11660707862016541,1,0.6465715348391118,0.12867206691089483,0.7602701047091066,0.6315980377982118,0.12308489386439603,0.7284540560893638,0.6053691622249677,-0.03121870400770277,0.7154538425343412,0.746672546542044,0.11858014153164509,0.7976139155601573,0.6790337740285122,-0.30421471386926735,0.1704231025344225,0.47463781640368985,-0.03490368442996594,0.7072141876072788,0.7421178720372448
2026-03-23,normal,0.13673605233018396,1,0.6587321553054645,0.04914927586496698,0.702407480506097,0.65325820464113,-0.03220575896591493,0.6102023008160928,0.6424080597820078,0.043057791144735846,0.7834739361685223,0.7404161450237865,0.19107224192135364,0.8528948373749902,0.6618225954536365,-0.2877366054173536,0.22996960826218416,0.5177062136795377,0.036663055452211935,0.7734447687048999,0.7367817132526879
2026-04-22,normal,0.17834684929969616,1,0.6048393728234575,0.10362811705394226,0.67556431440627,0.5719361973523277,-0.15510836337611716,0.44877348349833285,0.60388184687445,0.059325384486854205,0.7701339717058753,0.7108085872190211,0.17187498304151916,0.795933630273628,0.6240586472321088,-0.20386924431815706,0.19885909302233074,0.4027283373404878,0.024149123111958715,0.7397717440343073,0.7156226209223486
2026-05-21,calm,0.10424792159189547,1,0.5356660249409637,-0.08637391772119535,0.4556026893103908,0.5419766070315861,-0.2286409741996297,0.26282263288995056,0.49146360708958026,0.05577723918637356,0.7212608734337889,0.6654836342474153,0.1650320621800505,0.7377462335314967,0.5727141713514462,0.012912150932742339,0.2831020392836435,0.2701898883509012,0.08129343962165902,0.7534616811965127,0.6721682415748537
