Date,GAMING_ETF,BETTING_FINTECH,QQQ,ARKK,BTC,SPY
2016-04-22,,,-3.9594587586548884,-3.046694930004547,-3.8018639717343055,-4.618230171855035
2016-04-25,,,-3.9592280609957715,-3.4200048379113643,-3.4006219161094458,-4.610459552527702
2016-04-26,,,-3.941876851351422,-3.4112099248223786,-3.465414685163519,-4.611033935768265
2016-04-27,,,-4.0719527840478476,-3.736802309551621,-2.854249410507942,-4.695925498428361
2016-04-28,,,-4.006358650030551,-3.72662708204961,-2.858176830557772,-4.589345414695633
2016-04-29,,,-3.996245591453573,-3.210941467582589,-2.8387137809515774,-4.558878320943874
2016-05-02,,,-4.014670896521732,-3.1966155108914167,-2.6954266197486256,-4.539692344587154
2016-05-03,,,-3.978146768552027,-3.2905560605724586,-2.6836506518942707,-4.463489193765076
2016-05-04,,,-4.00592035837488,-3.1020574484933983,-2.6643137926608427,-4.543384842519174
2016-05-05,,,-4.270127613321983,-3.117685877582831,-2.667262288448277,-4.696083695873822
2016-05-06,,,-4.365591820145377,-3.1029330406042837,-2.5849674284102946,-4.898448271815209
2016-05-09,,,-4.347905548879227,-2.963247652776045,-2.6004398971148572,-4.907271363011047
2016-05-10,,,-4.165771847064305,-2.9392664556946513,-2.501717220363734,-4.710783877899702
2016-05-11,,,-4.183122883794109,-2.9488429094113195,-2.5032790926297186,-4.677709752499041
2016-05-12,,,-4.367060625034788,-2.985596122829791,-2.5097569058033775,-4.827765645281539
2016-05-13,,,-4.3707885904319514,-2.9973281037149753,-2.5101316717150026,-4.727362294954861
2016-05-16,,,-4.1816110849158195,-2.968531785037547,-2.518551417367463,-4.586995019661108
2016-05-17,,,-4.136688301524818,-2.975750824461062,-2.5210021129672455,-4.564242038028709
2016-05-18,,,-4.121037449661098,-3.0294923028100538,-2.5505090250454363,-4.583769651922965
2016-05-19,,,-4.121130449326999,-3.0193231597314676,-2.3769044744321004,-4.583677457668847
2016-05-20,,,-4.000250135789007,-2.995928649206674,-2.411969587628213,-4.540495689441791
2016-05-23,,,-4.138611028911409,-2.953021734429947,-2.418523040275007,-4.540980099334335
2016-05-24,,,-3.8513237720264297,-2.736495110629276,-2.6104765280932316,-4.350081367938492
2016-05-25,,,-3.8359291048381983,-2.7158781735168063,-2.6177731792656345,-4.308067268858189
2016-05-26,,,-3.877440472048926,-2.7081325205373945,-3.0669334792214267,-4.311822649002036
2016-05-27,,,-3.983500059274906,-2.714105530190288,-2.6943674942823317,-4.383101817893343
2016-05-31,,,-4.018691178096671,-3.0010230351940543,-1.512261254805305,-4.414605175656179
2016-06-01,,,-4.057847141894041,-3.0072097648266687,-1.5698305537885422,-4.468844810653513
2016-06-02,,,-4.153412511357053,-3.0574888626692536,-1.5679661991953506,-4.568310355691101
2016-06-03,,,-4.175291937777691,-3.2984663415325697,-1.4630433831908332,-4.603299912714075
2016-06-06,,,-4.179410633254339,-3.249788496171593,-1.4536190085794582,-4.588738353791421
2016-06-07,,,-4.168761395595827,-3.3408055394940526,-1.4246105756196576,-4.5949652921129465
2016-06-08,,,-4.16926220581841,-3.4185407391849045,-1.4286423260554875,-4.591203490819009
2016-06-09,,,-4.284094714821262,-3.305090553996164,-1.4551462782076479,-4.751643355277686
2016-06-10,,,-4.236511876693584,-3.335308587923521,-1.4558134569822647,-4.7479379578100716
2016-06-13,,,-4.186338809733656,-3.4098315270425705,-0.4294279748982578,-4.651202464542249
2016-06-14,,,-4.204145969759239,-3.404747231798357,-0.393305536125674,-4.763939984101101
2016-06-15,,,-4.313671023538149,-3.409555691259715,-0.40245846556044496,-4.895441848745206
2016-06-16,,,-4.493226661416666,-3.4481455445376943,-0.3089051269611501,-5.0634828064046955
2016-06-17,,,-4.337139407278246,-3.4463010565545944,-0.27960494688984106,-5.025184760709857
2016-06-20,,,-4.3404890152139,-3.6358253394651467,-0.31324525992549734,-5.001982908554394
2016-06-21,,,-4.440024736028334,-3.6391515925152875,-0.08479494383249948,-5.049252067523269
2016-06-22,,,-4.434309311514835,-3.6087304345043147,0.11757780203197712,-5.0467010048097825
2016-06-23,,,-4.657315023225868,-3.9868347623628613,0.12674621267546005,-5.043927176125826
2016-06-24,,,-3.5063387307013203,-3.4092134627488577,0.14983659867569923,-3.7899664104783657
2016-06-27,,,-3.3979576930351865,-3.0206311041655782,0.16076699446087087,-3.650523168836926
2016-06-28,,,-3.214408303445678,-2.870412132789571,0.16183655291312063,-3.4948531183252185
2016-06-29,,,-3.105273682781291,-2.7601412442045916,0.04608851016085213,-3.371486909142511
2016-06-30,,,-3.0602815966666936,-2.750280541994213,0.06624069304481338,-3.306064748877563
2016-07-01,,,-3.0531039877094184,-2.762703033208024,0.06580161009850921,-3.3076975229102543
2016-07-05,,,-3.049775630389408,-2.7565555210590764,0.04314271049312406,-3.2931694059982304
2016-07-06,,,-3.033481944374741,-2.8303110841876506,0.03791947009453898,-3.2896887415564273
2016-07-07,,,-3.0309307966997276,-2.720106807048483,0.07788753460866281,-3.2906581547949605
2016-07-08,,,-2.970459258946163,-2.6396920836457816,0.0911552918855143,-3.222923440635585
2016-07-11,,,-2.9641387816784017,-2.680314852176059,0.1012150820069404,-3.220912822232195
2016-07-12,,,-2.9969834273091682,-2.637958249982015,0.10554180626994883,-3.243213113789381
2016-07-13,,,-3.0175884484291804,-2.691938618400834,-0.46903471406570163,-3.270382249799969
2016-07-14,,,-3.011536256840863,-2.6717026088437645,-0.479674257303803,-3.2707944100450965
2016-07-15,,,-3.0142005727486474,-2.6775512853838213,-0.4822494953464401,-3.270913012564143
2016-07-18,,,-3.0089981189273507,-2.670485000270313,-0.7149444839214576,-3.2710652583066957
2016-07-19,,,-3.0513937013596286,-2.6009860997167564,-0.7219866504623876,-3.279183184514813
2016-07-20,,,-3.033450962846347,-2.5676051618236913,-0.7241258873642018,-3.2839858385226095
2016-07-21,,,-3.0273363274420335,-2.5722631047637563,-1.012179872696262,-3.273412362326151
2016-07-22,,,-3.033319776855311,-2.5541852174996325,-1.5736528827480658,-3.2753657726799297
2016-07-25,,,-3.0685427162369225,-2.5636708103809567,-1.689487769390234,-3.311882666717754
2016-07-26,,,-3.8720507702344142,-2.794964522662698,-2.0095828834175786,-4.04197062308317
2016-07-27,,,-4.335383586779483,-3.2430451928262984,-2.028087872705452,-4.424992241954445
2016-07-28,,,-4.643642075734811,-3.355263016913648,-2.0442608960620205,-4.663866761816756
2016-07-29,,,-4.9024704264057695,-3.4795034479940843,-2.0578909981494578,-4.973979987186683
2016-08-01,,,-5.007054232108897,-3.483513082353648,-1.7710083307936824,-5.232965686927234
2016-08-02,,,-4.811129987539804,-3.298672485054609,-1.269775731759962,-5.096648826272724
2016-08-03,,,-4.954474726072483,-3.331570250999116,-1.1901920111587962,-5.262135981109639
2016-08-04,,,-4.997974229614695,-3.316979594426049,-1.1694576130393282,-5.308496031600633
2016-08-05,,,-4.927638209034003,-3.443592466373116,-1.2740662932356415,-5.221145939413619
2016-08-08,,,-5.192273676215669,-3.583973810744631,-1.3181543321203288,-5.726813173038107
2016-08-09,,,-5.214277259690964,-3.5842025896806997,-1.3445840031185954,-5.748170012780416
2016-08-10,,,-5.176584840795806,-3.704389446649356,-1.3838443420081965,-5.875391854240218
2016-08-11,,,-5.218583585154437,-3.679509879445201,-1.3889190683140107,-5.811569393189194
2016-08-12,,,-5.260241464457738,-3.7437852156112528,-1.3943952815343523,-5.907239793083749
2016-08-15,,,-5.288672955177752,-3.742842112971998,-1.3631550909930967,-5.901191530258045
2016-08-16,,,-5.194493033279584,-3.7530629318277806,-1.3560114260281089,-5.780673284722372
2016-08-17,,,-5.26967719491691,-3.956575778153318,-1.3584831704793043,-5.780148099330889
2016-08-18,,,-5.526837635824341,-4.092981898031705,-1.3548590497802364,-5.824291833447594
2016-08-19,,,-5.565183200860196,-4.047610353894069,-1.352421348384453,-5.88689742695671
2016-08-22,,,-5.584248492038267,-4.1985117954578515,-1.3344936478965161,-5.964755890787326
2016-08-23,,,-5.591438014797171,-4.201621989840145,-1.339784914144031,-6.000130627091661
2016-08-24,,,-5.399874387433924,-4.249147098421661,-1.3399678825718513,-5.857009238446392
2016-08-25,,,-5.479522582046891,-4.066813587344834,-1.3443580385065517,-5.860711651739687
2016-08-26,,,-5.5003558790912725,-4.114064005547556,-1.3426343911640541,-5.8459827979041235
2016-08-29,,,-5.50557146649279,-4.111031119057692,-1.3460528580518418,-5.761396553943616
2016-08-30,,,-5.533160594974022,-4.030899082118383,-1.6667272238167936,-5.751644307627895
2016-08-31,,,-5.75751839181181,-4.287542460433608,-2.851159352228985,-5.903263066624875
2016-09-01,,,-5.771212071358828,-4.331310996120454,-3.0990883834466993,-5.934168336929382
2016-09-02,,,-5.7633974300291575,-4.360839045424297,-3.2172947414808584,-5.857633317039238
2016-09-06,,,-5.983140371849609,-3.9924447300250465,-2.510782978392397,-6.13009566453302
2016-09-07,,,-5.995764713151408,-3.984068292342551,-2.6104998045454835,-6.133260657806616
2016-09-08,,,-5.8354848410533915,-3.984170913004589,-2.5751165203409405,-6.1008113204702745
2016-09-09,,,-4.529981064483359,-3.849337713554976,-2.5673522188635873,-4.676229500819132
2016-09-12,,,-4.216363177203925,-3.8916120671313625,-2.47159386122483,-4.441452191650304
2016-09-13,,,-4.1586942896103665,-3.734784816682595,-2.4743262789766347,-4.259702734870026
2016-09-14,,,-4.154427769948344,-3.7124707370489256,-2.7150187036779463,-4.274227980145123
2016-09-15,,,-3.993174601741492,-3.4846292656226447,-2.742916347579354,-4.186914796842272
2016-09-16,,,-3.994639826370655,-3.5093395157843803,-2.7606464008476848,-4.184336761052553
2016-09-19,,,-3.9816405543856246,-3.4840492659262443,-2.7606135042052062,-4.1915880637549
2016-09-20,,,-3.9791873699998423,-3.5040424143044233,-2.7571057675723543,-4.1910428561250885
2016-09-21,,,-3.9196984803550134,-3.4691128766068133,-2.7360354654151835,-4.08150227187293
2016-09-22,,,-3.886987956823238,-3.214033831053539,-2.743555362763963,-4.053846961643963
2016-09-23,,,-3.887726562469643,-3.215964928423331,-2.735545357242908,-4.051110749485894
2016-09-26,,,-3.8421945691897164,-3.2785414037490908,-2.735168594781932,-4.008196626959624
2016-09-27,,,-3.7938420961985413,-3.1929796908017085,-2.729765221715881,-3.9807684245366057
2016-09-28,,,-3.793591919439361,-3.199282166599769,-2.753222444352468,-3.9805013862330836
2016-09-29,,,-3.766984445238488,-3.2042713487913512,-2.7555638168616716,-3.931006461879383
2016-09-30,,,-3.7453950352361227,-3.2480410967134272,-2.7593932312434375,-3.8972558226218807
2016-10-03,,,-3.7437846119286657,-3.2840162322507447,-2.7736947147415907,-3.8938359464013943
2016-10-04,,,-3.7444293622098606,-3.2727934096311415,-2.767485609166411,-3.894269469279118
2016-10-05,,,-3.7567946154103535,-3.366515779951932,-3.845416270435926,-3.8869350820906323
2016-10-06,,,-3.756288302182106,-3.119838590286773,-3.8717150643103,-3.886173563662779
2016-10-07,,,-3.774543083067766,-3.1079907437659973,-4.091235630192721,-3.8828397418837977
2016-10-10,,,-4.2572305383069855,-3.1619361761936244,-4.100963397203077,-4.312089738639572
2016-10-11,,,-4.276837818862385,-2.723617796781513,-3.7596800152967984,-4.339349908596482
2016-10-12,,,-4.364880899252555,-2.778239918428496,-3.7079884331676496,-4.56245985863367
2016-10-13,,,-4.361510825202922,-2.7515519311095082,-3.707432719605275,-4.5477947196326065
2016-10-14,,,-4.617965450313841,-2.853846797331948,-3.735381968633215,-4.672979348840978
2016-10-17,,,-4.609532236354151,-2.849623205966747,-3.729537196460105,-4.67665396565797
2016-10-18,,,-4.5407028315415285,-2.802559299422096,-3.721045981931971,-4.624101716984778
2016-10-19,,,-4.543061627516016,-2.8011855898447546,-3.633751452513515,-4.615895451369557
2016-10-20,,,-4.658972795772952,-2.8125057967640936,-3.8603601001440957,-4.788808093073879
2016-10-21,,,-4.72949121287677,-3.023344032140605,-3.870618718061593,-4.860754019269633
2016-10-24,,,-4.596667352294886,-3.0027946431526593,-3.478142360639891,-4.865531598175194
2016-10-25,,,-4.68399238890332,-2.9894767532896065,-3.485856809519495,-4.95738885313779
2016-10-26,,,-4.738148759979617,-3.122741952774284,-3.251278190979911,-5.027380004385965
2016-10-27,,,-4.715958825296542,-3.1314462951515396,-3.247112629120252,-5.079322634759846
2016-10-28,,,-4.733796280657295,-3.1309068452851934,-3.248105355849035,-5.223215386227025
2016-10-31,,,-4.828162622321621,-3.1951588714466275,-3.2170072625495267,-5.391612747938097
2016-11-01,,,-4.760252817432375,-3.2026891173747436,-2.9288576763372856,-5.292021493301242
2016-11-02,,,-4.692808427008071,-3.1401533593963435,-2.9538124476031373,-5.271414438191046
2016-11-03,,,-4.637643307691365,-3.276307377390966,-2.0146317641918743,-5.327595923489784
2016-11-04,,,-4.637652793838609,-3.375262681446581,-1.9966133952255467,-5.3405190920845484
2016-11-07,,,-4.044554761015958,-3.018636569464689,-1.9926804452801004,-4.483627660388316
2016-11-08,,,-4.042463681972783,-3.022634095429183,-1.9927981936380377,-4.491928692197887
2016-11-09,,,-4.172582406109408,-3.4973972804761675,-2.057432535608842,-4.555776293788947
2016-11-10,,,-3.983462091426105,-3.338513430277657,-2.048335285711921,-4.552324231522285
2016-11-11,,,-3.988851504532786,-3.3860676952892588,-2.048593231754492,-4.5605621091406245
2016-11-14,,,-3.933009329025561,-3.3376283211059685,-2.0059409683312643,-4.56063480756567
2016-11-15,,,-3.810054367090605,-3.350042448709712,-2.008273733244565,-4.5309708177099735
2016-11-16,,,-3.8362107728970476,-3.443030426694555,-1.8832236591643705,-4.55151299334089
2016-11-17,,,-3.804275211452519,-3.434758840077399,-1.9024485000658515,-4.534486170210005
2016-11-18,,,-3.79745130441973,-3.4362396104827013,-1.9039239392530913,-4.53180342811547
2016-11-21,,,-3.746463887619016,-3.3955766815716655,-1.856535370390388,-4.486428652851798
2016-11-22,,,-3.820989117743395,-3.4080340270477083,-1.903326609476434,-4.495696119770065
2016-11-23,,,-3.8176951634925027,-3.455195798987527,-1.8837505207178442,-4.52015630774374
2016-11-25,,,-3.8378649092066954,-3.4616603855105708,-1.9339450484542164,-4.529690201354414
2016-11-28,,,-3.8477127484604168,-3.485477579368078,-1.9326073533846648,-4.504598615040559
2016-11-29,,,-3.8702428489158964,-3.2848116450270206,-1.9317181680250146,-4.529836074483645
2016-11-30,,,-3.7789670106867854,-3.2339265277846407,-1.9372642836705172,-4.513046860344699
2016-12-01,,,-3.6516698908256746,-3.0958235691486125,-2.056602985364352,-4.575019839236669
2016-12-02,,,-3.68135078505471,-3.2087533307396936,-2.0099348804614725,-4.6551576164176485
2016-12-05,,,-3.711552014211151,-3.1269988120600263,-2.650228473476908,-4.705594179440004
2016-12-06,,,-3.722284913968681,-3.123636358513768,-2.6989815468699323,-4.72697158811143
2016-12-07,,,-3.9361724771368283,-3.355008583840518,-2.7021500356552903,-5.187785882662473
2016-12-08,,,-3.9574320337012767,-3.3299919284037554,-2.707662492431992,-5.197321105703993
2016-12-09,,,-3.934236652258536,-3.3285105730415276,-2.7520925957364093,-5.329264445629008
2016-12-12,,,-4.124224627687766,-3.4663444135320156,-2.7870493998769605,-5.302742767598734
2016-12-13,,,-4.036049085844268,-3.452114869433557,-2.7862368801742656,-5.304857068389279
2016-12-14,,,-4.135136359281748,-3.5348790600861393,-2.8737728347994875,-5.062143926393834
2016-12-15,,,-4.251190648921517,-3.409144084825803,-2.861076410092154,-5.122666829227958
2016-12-16,,,-4.245237117834003,-3.4079004332980145,-3.324225426550303,-5.121431487106227
2016-12-19,,,-4.2706254587175065,-3.417609312614824,-3.325174134328534,-5.1453989605011605
2016-12-20,,,-4.287329165959555,-3.4187414826043074,-3.350848149448472,-5.172658478733559
2016-12-21,,,-4.3640192766339965,-3.3748208906912702,-3.072847824597101,-5.202541766994229
2016-12-22,,,-4.356355996141101,-3.3237322014247175,-2.8838048448706877,-5.181177269110113
2016-12-23,,,-4.379095926616844,-3.315800306595147,-2.3918971754025686,-5.182510602244647
2016-12-27,,,-4.366390714622161,-3.191539362386181,-2.421044554740101,-5.192357845061963
2016-12-28,,,-4.304055341582024,-3.0811728012233357,-2.331935117753063,-5.074107180419049
2016-12-29,,,-4.308182779599786,-3.2387001737457015,-2.3235210642986224,-5.072321589454312
2016-12-30,,,-4.34979305437949,-3.271791767226737,-2.2439355903501963,-5.0521675114509055
2017-01-03,,,-4.676621411590873,-3.3652709469856648,-1.798431144691482,-5.019546628344461
2017-01-04,,,-4.659719928049572,-2.8853466753623422,-1.3749422683305967,-4.987087053737252
2017-01-05,,,-4.68695613566175,-2.916025258113951,-0.6869429735307919,-5.012644198583278
2017-01-06,,,-4.627112640800997,-2.905469234996201,-0.3476544735546824,-5.00966088507123
2017-01-09,,,-4.7823085523353885,-2.897342678157367,-0.3468843810341514,-5.274874896092261
2017-01-10,,,-4.781961720109559,-2.889519493325728,-0.3471066673002989,-5.2822285858454165
2017-01-11,,,-4.839700896573864,-2.8616829773336554,0.023057772069463276,-5.3468406554578065
2017-01-12,,,-4.884365795757987,-2.8638022861091943,0.035762525757335566,-5.331066127465024
2017-01-13,,,-5.106519292395856,-2.856114658729564,0.04133258293595975,-5.432197060834715
2017-01-17,,,-5.09222054281038,-2.802645249875063,0.13894165040176257,-5.617006946160503
2017-01-18,,,-5.091019852486722,-2.852559728438895,0.14773037388463342,-5.655245219823165
2017-01-19,,,-5.136313349889243,-2.8523924311352826,0.14829758548034255,-5.617333497791334
2017-01-20,,,-5.151530435714456,-2.8521191679461158,0.14937099335375895,-5.589758362362475
2017-01-23,,,-5.166749740380824,-2.8581169929807793,0.15462738388237265,-5.612725807331704
2017-01-24,,,-5.1120036699675495,-2.9343549626371104,0.15482243459941036,-5.514102498205094
2017-01-25,,,-5.017708118185988,-3.0073559010667865,0.14356202469293047,-5.346816055505248
2017-01-26,,,-5.019425920430848,-2.9802543432049067,0.10183013015508723,-5.338769125336483
2017-01-27,,,-5.038441813657826,-3.046612182560784,0.10012676065675434,-5.334357536287888
2017-01-30,,,-5.038055138259015,-3.176998946588161,0.075232820386415,-5.42372376805992
2017-01-31,,,-5.029850075496163,-3.2018421081474235,0.10921412111245866,-5.424355705478236
2017-02-01,,,-5.340665721294218,-3.2402593401353865,0.1110475446576509,-5.48164307495191
2017-02-02,,,-5.422829053901061,-3.3088439709104485,0.03753768411940096,-5.638408600527056
2017-02-03,,,-5.451791456099678,-4.148654323535544,-0.09814617101802056,-5.600315063599473
2017-02-06,,,-5.488977976713547,-4.274706313572566,-0.35668970614420165,-5.587885533442844
2017-02-07,,,-5.6354656908884735,-4.281252803112601,-0.652964220067047,-5.620778408662498
2017-02-08,,,-5.645011462090617,-4.344860050699106,-0.6532597295683602,-5.669130761269653
2017-02-09,,,-5.632023851168922,-4.207927293216554,-0.5323534051039907,-5.576942574433167
2017-02-10,,,-5.626345844359043,-4.2977354670020125,-1.357073381557016,-5.558596066490195
2017-02-13,,,-5.617314647466379,-4.2970261907515415,-1.380851531619428,-5.5404566259912285
2017-02-14,,,-5.617925816886135,-4.334854611953535,-1.389589866751535,-5.521005117661881
2017-02-15,,,-5.66866343350528,-4.6881257028861185,-1.9123485810081329,-5.562805663546466
2017-02-16,,,-5.642692909239786,-4.537329403990286,-1.9738317014542723,-5.542127654418623
2017-02-17,,,-5.6614020296809215,-4.517687351952618,-1.967141756294593,-5.6436316931977695
2017-02-21,,,-5.643452066916332,-4.522009433690521,-1.73804470680535,-5.5985738741499445
2017-02-22,,,-5.637091987992237,-4.504493361769983,-1.7590290840891027,-5.643894871068753
2017-02-23,,,-5.568296343560939,-4.39885974242901,-1.8151992650233453,-5.7104922631655874
2017-02-24,,,-5.807201188622385,-4.403283923582821,-1.812321800700579,-5.9148340269334065
2017-02-27,,,-5.808282472268698,-4.224739976156243,-1.810849265172865,-5.946204450305168
2017-02-28,,,-5.717584261645585,-4.165244610903187,-1.8069571120174894,-5.906672166902002
2017-03-01,,,-5.791151720615926,-4.109873514163271,-1.7788008570715206,-5.613824759122216
2017-03-02,,,-5.653408691046146,-3.984192759301728,-1.8978805164963435,-5.399714687530884
2017-03-03,,,-5.735020524455231,-3.9963982345939972,-1.8979026088540107,-5.401916817881083
2017-03-06,,,-5.6982164750938065,-4.007773947495815,-1.8938997819741692,-5.337252204466964
2017-03-07,,,-5.6542874722470255,-4.008878146126671,-1.7149670820226302,-5.344493223646323
2017-03-08,,,-5.655646838766069,-4.007221068146474,-1.4308382467213665,-5.3432620002949776
2017-03-09,,,-5.665095439661531,-3.9366004382176762,-1.4056354982563963,-5.349309654144259
2017-03-10,,,-5.64353926622824,-3.9373581069350636,-1.203008450695111,-5.340844930387616
2017-03-13,,,-5.65603713915841,-4.116109032772784,-1.0804277605534243,-5.387885747078188
2017-03-14,,,-5.609886706802005,-4.109622794529937,-1.089692451541411,-5.336582320472203
2017-03-15,,,-5.5942901386001465,-4.064148910212729,-1.092301758128139,-5.243398413291865
2017-03-16,,,-5.593375070154604,-4.080184761327399,-0.9651668090949161,-5.2406489060925265
2017-03-17,,,-5.665672557067751,-4.086967714453897,-0.761589979043221,-5.2718229387317175
2017-03-20,,,-5.67193617492953,-4.15341405826354,-0.7147534134335094,-5.2698940856409315
2017-03-21,,,-5.046604674612597,-3.659495752273282,-0.6355599333498896,-4.917452196460643
2017-03-22,,,-5.006416498144519,-3.6634202299718113,-0.6286461129847821,-4.972021329909657
2017-03-23,,,-4.993464929664532,-3.6636044967042327,-0.6281368064410217,-4.971543564571761
2017-03-24,,,-5.016105503025996,-3.685724672972577,-0.4833698643729419,-4.972859125058411
