Date,GAMING_ETF,BETTING_FINTECH,QQQ,ARKK,BTC,SPY
2016-04-27,,,0.017044072495606254,0.02383018287506486,0.057599038032518556,0.00913241132309265
2016-04-28,,,0.018199545540284426,0.024073898235110427,0.05737326605620322,0.010159506360891099
2016-04-29,,,0.018384532426417726,0.04031863660854924,0.058500862418234184,0.010473800499781524
2016-05-02,,,0.01804889342706636,0.04090039683814248,0.06751357290592211,0.010676690690003283
2016-05-03,,,0.01872030015961401,0.03723313965783458,0.0683133101696905,0.011522090162628507
2016-05-04,,,0.01820752399759347,0.04495661116336729,0.06964712941070261,0.010637339727724814
2016-05-05,,,0.013979998905385807,0.044259471738674915,0.06944207758850406,0.009130966713204422
2016-05-06,,,0.01270713251239719,0.04491726473743679,0.07539853531129255,0.007458147013560948
2016-05-09,,,0.012933873497651094,0.05165090020042532,0.07424091256683407,0.007392632546492656
2016-05-10,,,0.01551773285995787,0.05290452221928014,0.08194416145145804,0.008997721602133564
2016-05-11,,,0.015250806526384676,0.05240030268085098,0.0818162750352924,0.009300289379317333
2016-05-12,,,0.012688481914283605,0.05050938467539899,0.08128799737968016,0.008004385838005116
2016-05-13,,,0.012641267753451521,0.0499202720249447,0.0812575391169163,0.008849783298966489
2016-05-16,,,0.015273880115654009,0.05137868984296719,0.08057624349715067,0.010183413298798212
2016-05-17,,,0.015975670499744535,0.0510091206271023,0.08037901742076901,0.01041777239035003
2016-05-18,,,0.01622767021492509,0.04834017396766211,0.07804193049158649,0.010216311577842755
2016-05-19,,,0.016226161117181333,0.04883426007250636,0.0928375139699533,0.010217253506497263
2016-05-20,,,0.018311057964887453,0.049990182081387675,0.08963856947404929,0.010668117069640583
2016-05-23,,,0.015944983151519626,0.05218178787017151,0.08905304804207557,0.010662950579599257
2016-05-24,,,0.02125158545533689,0.06479705577853576,0.0734995107348812,0.012905762322472859
2016-05-25,,,0.021581277782729145,0.06614683899144659,0.07296516229085076,0.013459538040237343
2016-05-26,,,0.02070374914739766,0.06666117883019783,0.04656372467845764,0.013409087148390775
2016-05-27,,,0.018620352712464237,0.06626419773119471,0.06758511613035087,0.012486567332286456
2016-05-31,,,0.01797647745680318,0.0497361603894305,0.22041100847125492,0.012099330192285566
2016-06-01,,,0.017286193707529183,0.04942940609289992,0.2080804377118502,0.011460547208770488
2016-06-02,,,0.015710711820397523,0.047005584518093294,0.20846873528154586,0.010375475679091958
2016-06-03,,,0.015370703610870196,0.03693977688201603,0.23153056507194822,0.010018720133259317
2016-06-06,,,0.015307526555858136,0.038782409492443194,0.2337229103670085,0.010165675672454062
2016-06-07,,,0.015471411119220544,0.035408423246930665,0.24060214120667794,0.010102571313801517
2016-06-08,,,0.015463664818199442,0.0327602056600592,0.2396340462885231,0.010140646751232022
2016-06-09,,,0.013786096122444367,0.0366958886265614,0.23336622491120418,0.008637488970206516
2016-06-10,,,0.014457934950623547,0.03560359757571773,0.23321057984647955,0.008669553669875011
2016-06-13,,,0.01520183984057525,0.03304676729356409,0.65088130860213,0.009550111253145416
2016-06-14,,,0.014933534214505472,0.03321521467109567,0.6748225333224197,0.00853192732943676
2016-06-15,,,0.013384325024857598,0.03305588403182245,0.6686741112538593,0.00748060309843419
2016-06-16,,,0.011184496839355742,0.031804561767314235,0.7342504271912269,0.006323497498585234
2016-06-17,,,0.013073873690924751,0.03186327903448609,0.7560823750575976,0.006570372336102562
2016-06-20,,,0.013030154601306574,0.026362167568829906,0.7310705881612375,0.0067245994041463175
2016-06-21,,,0.011795646638690883,0.026274626001628606,0.9187006502224357,0.006414128888042205
2016-06-22,,,0.011863256793535506,0.027086212667992066,1.124769135763895,0.006430512622424703
2016-06-23,,,0.009491913686290215,0.018558362780895073,1.1351288997961866,0.006448374524542288
2016-06-24,,,0.030006575619122584,0.0330671986338032,1.1616444128840415,0.022596360739326037
2016-06-27,,,0.033441497969661046,0.048770429326354094,1.174411292494682,0.02597753448648072
2016-06-28,,,0.04017910052695952,0.056675563807662206,1.1756680659956467,0.03035320633901151
2016-06-29,,,0.04481225243893337,0.06328282929546489,1.047167091683012,0.03433854097446788
2016-06-30,,,0.04687449356015046,0.06390992917248678,1.0684838627524467,0.03666015708716291
2016-07-01,,,0.047212150681483545,0.06312091951690657,1.0680148126933438,0.03660034817498
2016-07-05,,,0.04736955138671867,0.06351015131489082,1.0440868862734516,0.0371359636349247
2016-07-06,,,0.048147698209906054,0.05899449845894348,1.0386475872185443,0.037265446676193546
2016-07-07,,,0.04827068691297407,0.06586771881404097,1.0810010765242066,0.03722933856341788
2016-07-08,,,0.05127975413726903,0.07138324614165702,1.095439104754639,0.0398384224915338
2016-07-11,,,0.05160489309251124,0.06854157019403596,1.1065146074539278,0.03991860293628592
2016-07-12,,,0.049937481330568065,0.07150712017447156,1.1113125632847318,0.03903825889723409
2016-07-13,,,0.04891904693466859,0.06774947150771667,0.6256058653562413,0.037991901802326374
2016-07-14,,,0.04921601211827195,0.06913441607797789,0.6189849887091428,0.0379762462772396
2016-07-15,,,0.049085059640850165,0.06873125137917956,0.6173930057654761,0.03797174246584229
2016-07-18,,,0.04934108780736298,0.069218646004971,0.48921927047789987,0.037965961869746066
2016-07-19,,,0.047292966067535844,0.07420037305956814,0.48578620918187154,0.037659004605987305
2016-07-20,,,0.048149189922296005,0.07671905522048406,0.4847481081644769,0.0374785750532715
2016-07-21,,,0.048444506621139784,0.07636253321257484,0.36342589319011215,0.0378769563013283
2016-07-22,,,0.04815550683584289,0.0777555600342022,0.20728660394190107,0.03780303928116502
2016-07-25,,,0.046488852868366494,0.07702148949771896,0.18461406465254626,0.036447490542744966
2016-07-26,,,0.020815637433680992,0.061117042464060536,0.13404457512457985,0.017562828476461477
2016-07-27,,,0.013096849231084682,0.03904481478970245,0.1315868915328178,0.011974304097640722
2016-07-28,,,0.009622587436969265,0.0349001895073328,0.12947585063254555,0.009429928425774609
2016-07-29,,,0.007428209440045576,0.030822712213122796,0.12772305410310186,0.0069155692124179095
2016-08-01,,,0.00669058311100414,0.03069937184690922,0.170161323289914,0.0053376718423265215
2016-08-02,,,0.008138657817673041,0.03693216277111239,0.2808946103548588,0.006117211995047349
2016-08-03,,,0.007051783324939361,0.03573694491289183,0.30416285569695933,0.005184219389102392
2016-08-04,,,0.006751610267324754,0.03626219294317353,0.3105353258081403,0.004949364711221984
2016-08-05,,,0.007243590842340812,0.03194970058694802,0.27969199654964755,0.005401136103907269
2016-08-08,,,0.00555935216717506,0.02776514520972762,0.26762880018912555,0.0032574415128560144
2016-08-09,,,0.005438362480300939,0.02775879385587955,0.2606481140126956,0.003188610477275241
2016-08-10,,,0.005647259710304394,0.024615241598889854,0.25061325561527453,0.002807693672227141
2016-08-11,,,0.005414993474428066,0.025235340063650413,0.249344683484536,0.002992729515382561
2016-08-12,,,0.005194050288712698,0.023664358587489727,0.24798295080419347,0.0027196833256302143
2016-08-15,,,0.005048455242893839,0.023686687033977583,0.2558522648830274,0.0027361825312600787
2016-08-16,,,0.0055470276607490565,0.023445822707635223,0.2576865316376646,0.003086636423259928
2016-08-17,,,0.005145271124687771,0.01912850241202986,0.2570503829051244,0.0030882579054228644
2016-08-18,,,0.003978550742858813,0.016689393117318315,0.2579836546421013,0.002954895870100217
2016-08-19,,,0.003828878927055994,0.017464057633292607,0.2586133089000831,0.0027755746754123322
2016-08-22,,,0.0037565717028659506,0.015017909820002298,0.26329145979329965,0.0025676712231140837
2016-08-23,,,0.0037296605993073105,0.014971273762131655,0.26190199383726104,0.0024784283056256675
2016-08-24,,,0.004517148217568727,0.014276404986284377,0.26185407842482483,0.002859783737082757
2016-08-25,,,0.004171320585983236,0.017131890801787127,0.26070701791752937,0.002849215211984954
2016-08-26,,,0.004085317200722263,0.016341228452787696,0.2611567723739924,0.002891491463950826
2016-08-29,,,0.0040640653399211715,0.016390864776713445,0.2602655407855104,0.0031467138725904723
2016-08-30,,,0.003953473891903843,0.01775835645320724,0.1888641653156378,0.0031775515261286175
2016-08-31,,,0.0031589410336903254,0.013738647012913736,0.057777297691685645,0.0027305202962208796
2016-09-01,,,0.003115978336154352,0.0131502960970643,0.04509028861681357,0.0026474235036755963
2016-09-02,,,0.003140423982598374,0.012767670398565512,0.04006329325834721,0.002857999563999888
2016-09-06,,,0.0025208971938465194,0.018454542451898023,0.08120463277003442,0.0021763726490733326
2016-09-07,,,0.002489272566080271,0.01860977501784753,0.07349779994693734,0.002169495333032125
2016-09-08,,,0.002922006108088491,0.018607865368390982,0.07614494974616369,0.0022410486729669142
2016-09-09,,,0.010780880112346994,0.02129383428729892,0.07673846321988814,0.009314066342613645
2016-09-12,,,0.01475219809391991,0.020412413219608967,0.08445014975695335,0.011778820888302016
2016-09-13,,,0.015627950080811984,0.023878308629644206,0.08421971163831765,0.014126501002256903
2016-09-14,,,0.015694769479313784,0.0244171202985753,0.06620371464253381,0.013922793143730242
2016-09-15,,,0.018441077917538583,0.0306651248380981,0.06438231153965802,0.015193086297948091
2016-09-16,,,0.018414077381594687,0.029916667299549563,0.06325086962680113,0.015232305150519506
2016-09-19,,,0.01865500956186336,0.030682915760118223,0.06325295040227405,0.01512225059597253
2016-09-20,,,0.018700829920196928,0.03007555938492439,0.06347521468827702,0.015130497610395206
2016-09-21,,,0.019847078026222004,0.031144647454871888,0.0648268462811641,0.01688208501162246
2016-09-22,,,0.020507021040375054,0.04019414930838603,0.06434118340705021,0.017355480085206744
2016-09-23,,,0.02049188003107564,0.04011660538870977,0.06485862623552989,0.01740303338939443
2016-09-26,,,0.02144648376999185,0.03768318118806669,0.0648830671351212,0.018166125916934384
2016-09-27,,,0.02250895383654672,0.041049373985947636,0.06523460343865903,0.018671286249283995
2016-09-28,,,0.022514585758153682,0.04079147485443415,0.06372218869332782,0.018676272863694183
2016-09-29,,,0.023121682864651303,0.04058846560020871,0.06357316583934654,0.019623911791314005
2016-09-30,,,0.023626293885337362,0.03885023709765293,0.06333018338059793,0.020297535027001455
2016-10-03,,,0.02366437287325531,0.03747743595695818,0.06243091358015509,0.020367068915593065
2016-10-04,,,0.0236491201797441,0.03790040760244598,0.06281975965826167,0.0203582412388608
2016-10-05,,,0.02335849335967287,0.03450966729147217,0.021377500787128603,0.02050810537230102
2016-10-06,,,0.023370323068419734,0.044164296290830816,0.020822626539591754,0.020523728620479218
2016-10-07,,,0.022947573281707687,0.04469066007765729,0.016718562729511076,0.02059226525525787
2016-10-10,,,0.014161467694188506,0.04234367674168393,0.016556716920995675,0.013405506198376523
2016-10-11,,,0.013886504273517305,0.06563686343178123,0.023291191907790974,0.01304500579369272
2016-10-12,,,0.012716169490366806,0.062147796261466506,0.024526810901765755,0.010436355283931028
2016-10-13,,,0.012759096216008108,0.06382872641513959,0.024540444571137857,0.010590533646656759
2016-10-14,,,0.009872862370452772,0.05762223283314817,0.02386405390754995,0.009344387721940649
2016-10-17,,,0.0099564743955757,0.05786612027650485,0.024003942275941114,0.009310113687842987
2016-10-18,,,0.010665907482306993,0.06065463035066112,0.024208632705491586,0.0098124653491575
2016-10-19,,,0.01064077843124117,0.06073800945364555,0.026416896455521238,0.00989332035203879
2016-10-20,,,0.00947619128787695,0.06005431967357443,0.021060414199179443,0.00832237086430984
2016-10-21,,,0.008830962877158368,0.04863829797646732,0.020845467866910158,0.007744641979629796
2016-10-24,,,0.01008539075458344,0.049648125416431876,0.030864693180475,0.007707729587144108
2016-10-25,,,0.00924204220656015,0.05031375624465868,0.03062750514577003,0.007031263445291863
2016-10-26,,,0.008754838400322068,0.04403625729115886,0.03872467854963848,0.006555964587607942
2016-10-27,,,0.0089512791379326,0.04365461401629396,0.0388863250345256,0.006224123493349869
2016-10-28,,,0.008793026700471551,0.04367816984506749,0.038847740695201645,0.005389970297307661
2016-10-31,,,0.008001208911192992,0.040960017381906105,0.04007481226676427,0.004554621852201938
2016-11-01,,,0.008563444035842941,0.04065273677832174,0.05345806959764579,0.005031578569574855
2016-11-02,,,0.009160922113738694,0.0432761604871679,0.05214054335146396,0.005136340296615686
2016-11-03,,,0.009680484589756247,0.03776746051438817,0.1333695056524961,0.004855729436758157
2016-11-04,,,0.009680392759688634,0.03420913092729675,0.13579438721621562,0.004793381757799888
2016-11-07,,,0.017517502294705965,0.048867800713247256,0.13632951136286542,0.011292373764012459
2016-11-08,,,0.017554171102178173,0.04867284034985157,0.13631345973179743,0.011199023397583833
2016-11-09,,,0.015412407492818707,0.030276081011300405,0.12778162376399888,0.01050634095825668
2016-11-10,,,0.018621059700625768,0.035489676305290464,0.12894938880003012,0.010542672174515832
2016-11-11,,,0.018520973063251324,0.03384149054946285,0.12891613110500122,0.010456179676986343
2016-11-14,,,0.01958464703707633,0.03552110244910945,0.1345336441186371,0.010455419556814678
2016-11-15,,,0.022146974757717205,0.035082864746891054,0.13422017452133736,0.010770214980166221
2016-11-16,,,0.02157519988209585,0.03196766263367087,0.1520989991693303,0.010551228262842388
2016-11-17,,,0.022275336125235405,0.032233182546513896,0.14920284832626624,0.01073242034730806
2016-11-18,,,0.02242786076386998,0.03218548792468941,0.14898287091840035,0.010761251319157585
2016-11-21,,,0.023601054355780752,0.03352121742873296,0.15621291367306983,0.011260788166085976
2016-11-22,,,0.021906122340362603,0.033106222276942106,0.1490718894075218,0.011156911264692764
2016-11-23,,,0.02197839907827864,0.031581120099324726,0.15201888516064221,0.010887321662847267
2016-11-25,,,0.021539541060823772,0.03137761969698532,0.14457670972398262,0.010784016328981127
2016-11-28,,,0.02132846415344942,0.03063912222185545,0.14477023868839808,0.011058027722248705
2016-11-29,,,0.020853304507830035,0.0374476377779936,0.144899023513547,0.010782443345489763
2016-11-30,,,0.0228462791022973,0.03940247961283757,0.14409762116094907,0.0109650003031566
2016-12-01,,,0.025947762549686643,0.04523774060682939,0.1278876690201694,0.010306094610920417
2016-12-02,,,0.02518892691860242,0.04040695589508997,0.13399740013356662,0.009512413711211174
2016-12-05,,,0.024439563172529998,0.04384919956166071,0.0706350728759947,0.00904453844215687
2016-12-06,,,0.024178658426625185,0.043996888618210786,0.06727399317074369,0.00885324164545918
2016-12-07,,,0.019522795771403045,0.034909070399575866,0.06706117361375584,0.005584357459767277
2016-12-08,,,0.019112130535884973,0.03579339387631372,0.06669251882259591,0.005531362426151314
2016-12-09,,,0.019560625088998272,0.035846455904569564,0.06379422580800208,0.004847634299859605
2016-12-12,,,0.016176032074358946,0.031230989724150584,0.06160271088730017,0.004977921783039306
2016-12-13,,,0.017667135945386728,0.031678569345942896,0.06165278464391884,0.004967408077351438
2016-12-14,,,0.016000483066664895,0.029162283560209105,0.05648541382380886,0.006331969573398933
2016-12-15,,,0.014247260221076533,0.03306949284695555,0.057207148659524726,0.005960106994276616
2016-12-16,,,0.014332334723873187,0.03311064535676896,0.03600039280527015,0.005967474315264253
2016-12-19,,,0.01397304075943572,0.03279073360120613,0.03596625514839229,0.005826149396750221
2016-12-20,,,0.013741577702962766,0.0327536299243745,0.03505460984079393,0.005669476483986159
2016-12-21,,,0.012727130751264318,0.03422424754407673,0.04628914351245644,0.005502560304407326
2016-12-22,,,0.012825036987186029,0.03601815348322822,0.055921584481965624,0.00562138453487391
2016-12-23,,,0.012536687484753799,0.03630498173134084,0.09145601099106793,0.005613894351043074
2016-12-27,,,0.01269698490830952,0.041108541165739636,0.08882878235643385,0.005558884262600363
2016-12-28,,,0.013513645192833693,0.04590538707189158,0.09710765031534588,0.006256669924199994
2016-12-29,,,0.013457983408795253,0.03921483435704278,0.09792816636895767,0.006267851757784105
2016-12-30,,,0.012909483765213947,0.037938389276797234,0.10604035059724667,0.006395456087610529
2017-01-03,,,0.009310416774845249,0.03455265281244188,0.16555842169194224,0.006607521593392207
2017-01-04,,,0.00946911396360955,0.0558354293131163,0.25285419297806194,0.006825517829137671
2017-01-05,,,0.009214691683664714,0.05414848628901201,0.5031117463928215,0.006653287313407024
2017-01-06,,,0.00978296519688287,0.05472310647933267,0.7063428941040321,0.006673165792771558
2017-01-09,,,0.008376638620137499,0.055169628802473655,0.7068870529832377,0.005118596924708705
2017-01-10,,,0.008379544412271824,0.05560292366950454,0.7067299391623891,0.00508109441014713
2017-01-11,,,0.007909419332280019,0.05717245919891633,1.0233256573804859,0.004763175666066823
2017-01-12,,,0.007563919210915309,0.057051421407734636,1.036409696557154,0.00483890826814059
2017-01-13,,,0.006057129270345893,0.05749170166467932,1.042198665304331,0.00437347634557174
2017-01-17,,,0.006144360811165232,0.06064941728173536,1.1490570509302043,0.0036355060066041397
2017-01-18,,,0.006151742716660728,0.057696444364136644,1.159200303448497,0.0034991148292486604
2017-01-19,,,0.0058793247217993165,0.05770609763118375,1.159858001811855,0.0036343190199728897
2017-01-20,,,0.005790535799042079,0.057721868738217524,1.1611036709590818,0.003735930397047964
2017-01-23,,,0.005703075102688502,0.05737669923614972,1.1672229538793077,0.003651103476603958
2017-01-24,,,0.006024000613946422,0.05316500156097975,1.1674506437582395,0.004029542137418664
2017-01-25,,,0.006619680763101399,0.04942218319310419,1.1543784084529867,0.004763292841405944
2017-01-26,,,0.006608319221689025,0.05077991659551378,1.1071953765456255,0.004801777360532082
2017-01-27,,,0.006483843387536511,0.04751963976472279,1.105311019046513,0.004823007624558745
2017-01-30,,,0.006486351015090583,0.04171064324772299,1.0781351334049527,0.004410691536884203
2017-01-31,,,0.006539790871970804,0.040687184608328965,1.1154011556101981,0.004407905136306327
2017-02-01,,,0.004792678959533073,0.039153739546045035,1.117448034175718,0.004162484701590004
2017-02-02,,,0.004414639611077656,0.036558411822410736,1.0382511218238746,0.0035585268404304286
2017-02-03,,,0.004288614839490487,0.01578564446895722,0.9065163875459151,0.0036966987377451336
2017-02-06,,,0.0041320649836908375,0.013916134998851963,0.6999896664324441,0.0037429337116826546
2017-02-07,,,0.0035690146884877877,0.013825330714933167,0.5205006093330213,0.003621820654764572
2017-02-08,,,0.0035351077811605763,0.01297332362831337,0.5203468191818392,0.003450863497077706
2017-02-09,,,0.003581319829360287,0.014877172319336652,0.5872213723594478,0.003784117407736231
2017-02-10,,,0.003601712428177347,0.01359932017862505,0.257413025252074,0.0038541835185680927
2017-02-13,,,0.003634387528714996,0.013608969275054174,0.25136441705174367,0.003924734193388443
2017-02-14,,,0.003632166980771403,0.013103778967346491,0.2491774795467224,0.004001823516372243
2017-02-15,,,0.003452476558332479,0.009203920782046413,0.1477330157856232,0.0038379930601150215
2017-02-16,,,0.0035433136247814915,0.010701948906190988,0.13892352151829035,0.003918181327351754
2017-02-17,,,0.0034776376273265045,0.010914235189445651,0.13985602798999816,0.00353998877959841
2017-02-21,,,0.003540624711750537,0.01086716476679947,0.1758639301029286,0.003703140997729455
2017-02-22,,,0.0035632151272570398,0.01105919167709707,0.17221198593640394,0.003539057255445422
2017-02-23,,,0.003816977615114042,0.012291347117299909,0.16280546362323112,0.003311042139528949
2017-02-24,,,0.003005830964628292,0.012237088084982965,0.1632746051819951,0.0026991076408671025
2017-02-27,,,0.003002582565191619,0.014629138039811468,0.16351520994510074,0.002615749809489687
2017-02-28,,,0.0032876433033274914,0.01552591652708598,0.16415287632844985,0.00272122752737187
2017-03-01,,,0.0030544621626752855,0.01640984990863925,0.16884048970492885,0.003647093293693538
2017-03-02,,,0.003505546959098226,0.018607458859873208,0.1498859635280601,0.004517869663322933
2017-03-03,,,0.003230815956924966,0.0183817263678059,0.14988265223031966,0.00450793167159157
2017-03-06,,,0.0033519382950581034,0.01817380598832858,0.15048380890025276,0.004809066804329677
2017-03-07,,,0.00350246770343805,0.018153749571700125,0.17996964475230282,0.00477437003024658
2017-03-08,,,0.003497709800571628,0.018183856688570053,0.2391084062769151,0.004780251966484491
2017-03-09,,,0.0034648169759704567,0.019514442562132472,0.24521117555260796,0.004751429897467491
2017-03-10,,,0.0035403159851637943,0.019499662679224636,0.30028944553078846,0.0047918201448198675
2017-03-13,,,0.003496344909401248,0.016307844342845167,0.33945029103995955,0.004571628604538578
2017-03-14,,,0.0036614840554830643,0.016413964696023936,0.336319912373451,0.0048122894005409225
2017-03-15,,,0.003719038300506106,0.017177602636294784,0.3354434945292692,0.0052822748448442085
2017-03-16,,,0.0037224430327381054,0.0169043419954735,0.38091965347679674,0.005296818482590051
2017-03-17,,,0.0034628179466193484,0.016790068628977955,0.46692343791673474,0.005134242527285724
2017-03-20,,,0.0034411959642589706,0.01571068751741413,0.4893127547734034,0.005144155284098671
2017-03-21,,,0.006431132104820204,0.02574549145940347,0.5296388427229727,0.007317751208761128
2017-03-22,,,0.006694851283994073,0.025644651852758243,0.5333133583741162,0.006929127716473193
2017-03-23,,,0.006782124049811532,0.025639926831884263,0.5335850475381236,0.006932439004512091
2017-03-24,,,0.0066302980694625474,0.025078993967514566,0.6167016851039675,0.006923324957904358
2017-03-27,,,0.006618829125367167,0.026158165683824647,0.7874132279699995,0.006894936547560219
2017-03-28,,,0.007015779643538353,0.02304559518696837,0.7865079787706633,0.00756809307578105
2017-03-29,,,0.007025474187089235,0.023039967959710684,0.7860900947905912,0.00749323351527887
2017-03-30,,,0.005733520835962749,0.02029248638792931,0.7636914599775727,0.005122141693112606
2017-03-31,,,0.005356973981793815,0.01876679787644271,0.7845477558685653,0.004727581468709052
2017-04-03,,,0.005357299539274882,0.01861719653693999,0.8405688050433331,0.004739396345728666
2017-04-04,,,0.005264618927735834,0.018993964360059103,0.8405945492716743,0.0046624198066426165
2017-04-05,,,0.005480443993927678,0.020948678314117695,0.8254952200496445,0.004661423930989028
2017-04-06,,,0.00546350787648652,0.02110571211301099,0.812607753810759,0.004732537714042874
2017-04-07,,,0.005477277877094287,0.01972390747096849,0.7996673570859989,0.0047211687411730366
