Date,ESPO,HERO,NERD,GAMR,DKNG,FLUT,HOOD,QQQ,ARKK,BTC-USD,SPY
2016-02-05,,,,,,145.67837524414062,,91.1461410522461,14.300329208374023,386.5490112304687,158.45281982421875
2016-02-08,,,,,,145.67837524414062,,89.75274658203125,13.654508590698242,373.4469909667969,156.31985473632812
2016-02-09,,,,,,145.67837524414062,,89.47405242919922,13.709863662719728,376.0289916992187,156.32827758789062
2016-02-10,,,,,,126.82585144042967,,89.8177719116211,13.889771461486816,381.64898681640625,156.193359375
2016-02-11,,,,,,126.82585144042967,,89.68769073486328,13.636056900024414,379.6539916992187,154.16165161132812
2016-02-12,,,,,,126.82585144042967,,91.05321502685548,13.792899131774902,384.2630004882813,157.3399658203125
2016-02-16,,,,,,126.82585144042967,,93.10614776611328,14.346460342407228,407.4880065917969,159.99557495117188
2016-02-17,,,,,,126.82585144042967,,95.21482849121094,14.881568908691406,416.3219909667969,162.6090545654297
2016-02-18,,,,,,126.82585144042967,,94.1279525756836,14.826211929321287,422.37298583984375,161.9430389404297
2016-02-19,,,,,,137.08810424804688,,94.4066390991211,14.853890419006348,420.7850036621094,161.8671875
2016-02-22,,,,,,137.08810424804688,,95.93936920166016,15.195252418518066,437.74798583984375,164.2108917236328
2016-02-23,,,,,,137.08810424804688,,94.36019134521484,15.038411140441896,420.7359924316406,162.1369171142578
2016-02-24,,,,,,137.08810424804688,,95.26124572753906,15.16757583618164,424.9549865722656,162.87884521484375
2016-02-25,,,,,,137.08810424804688,,96.19947814941406,15.250609397888184,424.54400634765625,164.85159301757812
2016-02-26,,,,,,137.08810424804688,,96.07870483398438,15.702685356140137,432.1520080566406,164.4722442626953
2016-02-29,,,,,,137.08810424804688,,95.21482849121094,15.776491165161133,437.6969909667969,163.18234252929688
2016-03-01,,,,,,137.08810424804688,,98.27096557617188,16.131694793701172,435.12298583984375,167.01828002929688
2016-03-02,,,,,,137.08810424804688,,98.30814361572266,16.35773277282715,423.989013671875,167.7685546875
2016-03-03,,,,,,137.08810424804688,,98.12234497070312,16.740612030029297,421.6510009765625,168.42617797851562
2016-03-04,,,,,,137.08810424804688,,98.1595230102539,17.105039596557617,410.9389953613281,168.97412109375
2016-03-07,,,,,,137.08810424804688,,97.5556869506836,17.077360153198242,414.3210144042969,169.10899353027344
2016-03-08,,,,,,137.08810424804688,,96.7475357055664,16.800579071044922,413.9719848632813,167.2627410888672
2016-03-09,,,,,,137.08810424804688,,97.36994171142578,16.588380813598633,414.8599853515625,168.08897399902344
2016-03-10,,,,22.813077926635746,,137.08810424804688,,97.22128295898438,16.434309005737305,417.1310119628906,168.2238006591797
2016-03-11,,,,23.364643096923828,,137.08810424804688,,98.9212417602539,16.542251586914062,421.69000244140625,170.9384765625
2016-03-14,,,,23.3375186920166,,137.08810424804688,,99.08843231201172,16.975873947143555,416.43798828125,170.7192840576172
2016-03-15,,,,23.195560455322266,,137.08810424804688,,99.05126953125,16.45922088623047,416.8299865722656,170.4410858154297
2016-03-16,,,,23.574419021606445,,137.08810424804688,,99.93376159667967,16.597606658935547,417.010986328125,171.42742919921875
2016-03-17,,,,23.418895721435547,,137.08810424804688,,99.87801361083984,16.699092864990234,420.6210021972656,172.5149688720703
2016-03-18,,,,23.563570022583008,,137.08810424804688,,100.0345687866211,17.075517654418945,409.5480041503906,173.1929473876953
2016-03-21,,,,23.482187271118164,,137.08810424804688,,100.4258270263672,17.23881721496582,413.3070068359375,173.4386444091797
2016-03-22,,,,23.67207717895508,,137.08810424804688,,100.73329162597656,17.409500122070312,418.0889892578125,173.345458984375
2016-03-23,,,,23.40081024169922,,137.08810424804688,,99.90412139892578,17.409500122070312,418.0409851074219,172.20144653320312
2016-03-24,,,,23.39177131652832,,137.08810424804688,,99.93206787109376,16.85593605041504,416.3940124511719,172.12518310546875
2016-03-28,,,,23.482187271118164,,137.08810424804688,,99.79229736328124,16.85593605041504,424.2309875488281,172.22686767578125
2016-03-29,,,,23.988548278808594,,137.08810424804688,,101.39479064941406,17.377208709716797,416.5159912109375,173.82000732421875
2016-03-30,,,,24.305015563964844,,137.08810424804688,,101.88858032226562,17.437175750732422,414.8160095214844,174.58265686035156
2016-03-31,,,,24.22364044189453,,137.08810424804688,,101.7395248413086,17.649372100830078,416.72900390625,174.158935546875
2016-04-01,,,,24.041894912719727,,137.08810424804688,,102.82027435302734,17.649372100830078,417.9599914550781,175.3453369140625
2016-04-04,,,,23.938814163208008,,137.08810424804688,,102.42893981933594,18.018415451049805,421.4440002441406,174.77752685546875
2016-04-05,,,,23.771533966064453,,137.08810424804688,,101.44136810302734,17.898475646972656,424.0299987792969,173.0319061279297
2016-04-06,,,,23.880041122436523,,137.08810424804688,,103.1090850830078,17.975053787231445,423.4129943847656,174.9216766357422
2016-04-07,,,,23.72993850708008,,137.08810424804688,,101.6277084350586,17.990737915039062,422.7449951171875,172.8285675048828
2016-04-08,,,,24.115135192871097,,137.08810424804688,,101.5531997680664,17.889251708984375,420.3489990234375,173.29461669921875
2016-04-11,,,,24.033756256103516,,137.08810424804688,,101.18051147460938,17.889251708984375,422.4830017089844,172.88784790039062
2016-04-12,,,,24.338470458984375,,137.08810424804688,,102.0283432006836,17.98151206970215,425.19000244140625,174.49790954589844
2016-04-13,,,,24.829458236694336,,137.08810424804688,,103.33271026611328,18.27674102783203,423.7340087890625,176.2605438232422
2016-04-14,,,,24.720951080322266,,137.08810424804688,,103.34200286865234,18.47049140930176,424.2820129394531,176.26901245117188
2016-04-15,,,,24.702865600585938,,137.08810424804688,,103.08111572265624,18.239839553833008,429.7130126953125,176.0740509033203
2016-04-18,,,,25.019344329833984,,137.08810424804688,,103.63082885742188,18.28227996826172,428.5910034179687,177.31129455566406
2016-04-19,,,,25.1007137298584,,137.08810424804688,,102.9972915649414,17.892940521240234,435.5090026855469,177.87059020996094
2016-04-20,,,,24.9741268157959,,137.08810424804688,,103.08111572265624,18.05070686340332,441.3890075683594,178.04005432128906
2016-04-21,,,,24.77519989013672,,137.08810424804688,,103.09046936035156,18.227846145629883,449.4249877929687,177.08251953125
2016-04-22,,,,24.7119083404541,,137.08810424804688,,101.53456115722656,18.184484481811523,445.7369995117187,177.08251953125
2016-04-25,,,,24.449687957763672,,137.08810424804688,,101.53456115722656,18.101449966430664,461.4259948730469,176.77740478515625
2016-04-26,,,,24.449687957763672,,137.08810424804688,,101.0407485961914,18.05624008178711,466.0889892578125,177.0401611328125
2016-04-27,,,,24.22364044189453,,137.08810424804688,,100.23020935058594,17.963056564331055,444.68701171875,177.404541015625
2016-04-28,,,,23.91620445251465,,137.08810424804688,,99.0189971923828,18.078384399414062,449.010986328125,175.79449462890625
2016-04-29,,,,23.717283248901367,,137.08810424804688,,98.49726104736328,17.41872215270996,455.0969848632813,174.8453826904297
2016-05-02,,,,24.10609245300293,,137.08810424804688,,99.42894744873048,17.529438018798828,444.66900634765625,176.235107421875
2016-05-03,,,,24.10609245300293,,137.08810424804688,,98.50658416748048,17.271106719970703,450.3039855957031,174.70135498046875
2016-05-04,,,,23.480384826660156,,137.08810424804688,,97.87303924560548,16.800579071044922,446.7219848632813,173.72674560546875
2016-05-05,,,,23.601539611816406,,137.08810424804688,,97.84508514404295,16.75444984436035,447.97601318359375,173.69287109375
2016-05-06,,,,23.889083862304688,,137.08810424804688,,98.36682891845705,16.551477432250977,459.6029968261719,174.3284912109375
2016-05-09,,,,23.87099838256836,,137.08810424804688,,98.64631652832033,16.88361358642578,460.4830017089844,174.47250366210938
2016-05-10,,,,23.92524528503418,,137.08810424804688,,99.99726104736328,17.014623641967773,450.8949890136719,176.64186096191406
2016-05-11,,,,23.92524528503418,,137.08810424804688,,99.09353637695312,16.890995025634766,452.7279968261719,174.98936462402344
2016-05-12,,,,24.2037410736084,,137.08810424804688,,98.65565490722656,16.559782028198242,454.7659912109375,175.040283203125
2016-05-13,,,,24.42256546020508,,137.08810424804688,,98.29230499267578,16.708322525024414,455.6700134277344,173.51490783691406
2016-05-16,,,,24.80232810974121,,137.08810424804688,,99.52208709716795,16.865163803100586,454.1629943847656,175.2266387939453
2016-05-17,,,,24.594362258911133,,137.08810424804688,,98.27365112304688,16.745222091674805,453.7829895019531,173.59117126464844
2016-05-18,,,,24.657657623291016,,137.08810424804688,,98.62769317626952,16.865163803100586,454.6189880371094,173.64205932617188
2016-05-19,,,,24.485855102539062,,137.08810424804688,,98.11527252197266,16.578235626220703,438.7149963378906,173.04034423828125
2016-05-20,,,,24.88370704650879,,137.08810424804688,,99.19602966308594,16.79135513305664,442.6759948730469,174.13351440429688
2016-05-23,,,,24.88370704650879,,137.08810424804688,,99.06556701660156,16.953731536865234,444.1549987792969,173.89622497558594
2016-05-24,,,,25.317726135253903,,125.39107513427734,,101.05005645751952,17.455629348754883,445.9809875488281,176.15037536621094
2016-05-25,,,,25.350276947021484,,125.39107513427734,,101.77680206298828,17.612472534179688,449.5989990234375,177.3451690673828
2016-05-26,,,,25.437984466552734,,125.39107513427734,,102.07493591308594,17.73240852355957,453.3840026855469,177.3960723876953
2016-05-27,,,,25.634204864501953,,125.39107513427734,,102.60597229003906,17.7969913482666,473.4639892578125,178.15869140625
2016-05-31,,,,25.833120346069336,,125.39107513427734,,102.80162048339844,17.98151206970215,531.385986328125,177.8197784423828
2016-06-01,,,,25.75716781616211,,125.39107513427734,,102.81095886230467,18.009187698364258,536.9199829101562,178.18417358398438
2016-06-02,,,,25.723712921142575,,125.39107513427734,,103.02523040771484,18.214008331298828,537.9719848632812,178.7264862060547
2016-06-03,,,,25.724618911743164,,125.39107513427734,,102.54075622558594,18.055320739746097,569.1939697265625,178.19256591796875
2016-06-06,,,,25.84216690063477,,125.39107513427734,,102.91343688964844,18.37822914123535,585.5369873046875,179.099365234375
2016-06-07,,,,26.14958953857422,,125.39107513427734,,102.6525650024414,18.387454986572266,576.5969848632812,179.37901306152344
2016-06-08,,,,26.176719665527344,,125.39107513427734,,102.82958984375,18.37822914123535,581.64501953125,179.9636993408203
2016-06-09,,,,26.176719665527344,,125.39107513427734,,102.66187286376952,18.110673904418945,574.6300048828125,179.7179412841797
2016-06-10,,,,25.607072830200195,,125.39107513427734,,101.4972686767578,18.082998275756836,577.469970703125,178.01463317871094
2016-06-13,,,,25.27251243591309,,125.39107513427734,,100.64945220947266,17.815441131591797,704.3759765625,176.64186096191406
2016-06-14,,,,25.136882781982425,,125.39107513427734,,100.64945220947266,17.7508602142334,685.5590209960938,176.29443359375
2016-06-15,,,,25.470539093017575,,125.39107513427734,,100.3606414794922,17.898475646972656,694.468994140625,176.04869079589844
2016-06-16,,,,25.28517723083496,,117.62855529785156,,100.65877532958984,17.916929244995117,766.3079833984375,176.5740509033203
2016-06-17,,,,25.17305564880371,,117.62855529785156,,99.47892761230467,18.055320739746097,748.9089965820312,175.91647338867188
2016-06-20,,,,25.634204864501953,,117.62855529785156,,100.10482025146484,18.14757919311523,737.2260131835938,177.04934692382812
2016-06-21,,,,25.730945587158203,,117.62855529785156,,100.4224090576172,18.064546585083008,666.6519775390625,177.55197143554688
2016-06-22,,,,25.616113662719727,,117.62855529785156,,100.17955017089844,17.933536529541016,596.1160278320312,177.26234436035156
2016-06-23,,,,25.66312599182129,,117.62855529785156,,101.60881805419922,18.101449966430664,623.9769897460938,179.57073974609375
2016-06-24,,,,25.07359313964844,,117.62855529785156,,97.4237823486328,17.492528915405273,665.2990112304688,173.12255859375
2016-06-27,,,,24.57627868652344,,117.62855529785156,,95.4900360107422,16.846712112426758,655.2750244140625,170.0218963623047
2016-06-28,,,,24.702865600585938,,117.62855529785156,,97.58255767822266,17.250808715820312,647.0009765625,173.08843994140625
2016-06-29,,,,25.3358097076416,,117.62855529785156,,99.31076049804688,17.677974700927734,639.8900146484375,176.03567504882812
2016-06-30,,,,25.67036819458008,,117.62855529785156,,100.45977783203124,17.7969913482666,673.3369750976562,178.43783569335938
2016-07-01,,,,25.67036819458008,,117.62855529785156,,100.9642562866211,17.94552993774414,676.2960205078125,178.81265258789062
2016-07-05,,,,25.724618911743164,,117.62855529785156,,100.34768676757812,17.75823974609375,670.6270141601562,177.5264129638672
2016-07-06,,,,25.932580947875977,,99.28237915039062,,101.16976165771484,17.704730987548828,677.3309936523438,178.59117126464844
2016-07-07,,,,26.20384979248047,,99.28237915039062,,101.46869659423828,18.101449966430664,640.56201171875,178.48037719726562
2016-07-08,,,,26.601694107055664,,99.28237915039062,,103.0380859375,18.479717254638672,666.5230102539062,181.1380615234375
2016-07-11,,,,27.288890838623047,,99.28237915039062,,103.62662506103516,18.553524017333984,647.6589965820312,181.7769317626953
2016-07-12,,,,27.496850967407227,,99.28237915039062,,104.14973449707033,18.876434326171875,664.551025390625,183.0972442626953
2016-07-13,,,,27.108051300048828,,99.28237915039062,,103.89751434326172,18.894886016845703,654.468017578125,183.0717010498047
2016-07-14,,,,27.234638214111328,,99.28237915039062,,104.60747528076172,18.71497917175293,658.0780029296875,184.0938720703125
2016-07-15,,,,26.990507125854492,,99.28237915039062,,104.43933868408205,18.724205017089844,663.2550048828125,183.84683227539065
2016-07-18,,,,27.442607879638672,,99.28237915039062,,105.13060760498048,18.887508392333984,673.1060180664062,184.34088134765625
2016-07-19,,,,27.773542404174805,,99.28237915039062,,104.74758911132812,18.535070419311523,672.864013671875,184.1534423828125
2016-07-20,,,,27.777162551879883,,99.28237915039062,,105.97135162353516,18.835840225219727,665.6849975585938,184.92013549804688
2016-07-21,,,,27.542068481445312,,99.28237915039062,,105.72846221923828,18.80262565612793,665.0120239257812,184.22166442871097
2016-07-22,,,,27.51494026184082,,99.28237915039062,,106.16751861572266,18.576587677001953,650.6190185546875,185.04788208007812
2016-07-25,,,,27.08091926574707,,99.28237915039062,,106.17684936523438,18.567359924316406,654.0969848632812,184.5453338623047
2016-07-26,,,,27.22559356689453,,99.28237915039062,,106.29827880859376,18.765724182128903,651.7839965820312,184.63050842285156
2016-07-27,,,,27.234638214111328,,99.28237915039062,,107.03629302978516,18.92902183532715,654.3519897460938,184.4346160888672
2016-07-28,,,,27.13246154785156,,99.28237915039062,,107.40994262695312,19.09785842895508,655.0349731445312,184.64756774902344
2016-07-29,,,,27.306974411010746,,110.87773895263672,,107.64351654052734,18.996374130249023,656.9920043945312,184.94566345214844
2016-08-01,,,,27.21656036376953,,110.87773895263672,,108.21334838867188,19.03420066833496,606.27197265625,184.7923889160156
2016-08-02,,,,26.9543399810791,,110.87773895263672,,107.3912582397461,18.64855194091797,547.4650268554688,183.60836791992188
2016-08-03,,,,27.00859260559082,,110.87773895263672,,107.74624633789062,18.848756790161133,566.35498046875,184.14498901367188
2016-08-04,,,,27.19756507873535,,110.87773895263672,,108.0545425415039,19.07940673828125,578.2890014648438,184.34088134765625
2016-08-05,,,,27.17224502563477,,110.87773895263672,,109.0914306640625,19.219642639160156,575.0430297851562,185.8486328125
2016-08-08,,,,27.14422035217285,,110.87773895263672,,108.97000122070312,19.282379150390625,591.0540161132812,185.73789978027344
2016-08-09,,,,27.551109313964844,,110.87773895263672,,109.22225189208984,19.282379150390625,587.801025390625,185.8486328125
2016-08-10,,,,27.74009132385254,,110.87773895263672,,108.9420166015625,19.31098175048828,592.10302734375,185.38861083984375
2016-08-11,,,,27.858537673950195,,110.87773895263672,,109.40906524658205,19.471511840820312,589.1199951171875,186.24896240234375
2016-08-12,,,,27.759077072143555,,110.87773895263672,,109.4837875366211,19.540708541870117,587.5590209960938,186.0871124267578
2016-08-15,,,,27.94896125793457,,110.87773895263672,,109.95087432861328,19.540708541870117,567.239990234375,186.62374877929688
2016-08-16,,,,27.668655395507812,,110.87773895263672,,109.34366607666016,19.679100036621097,577.4390258789062,185.6612091064453
2016-08-17,,,,27.460689544677734,,110.87773895263672,,109.53982543945312,19.52594566345215,573.2160034179688,186.01046752929688
2016-08-18,,,,27.67770004272461,,110.87773895263672,,109.5678482055664,19.58222770690918,574.3179931640625,186.4278259277344
2016-08-19,,,,27.560152053833008,,110.87773895263672,,109.53982543945312,19.448450088500977,575.6300048828125,186.15525817871097
2016-08-22,,,,27.6695613861084,,110.87773895263672,,109.62391662597656,19.52779006958008,586.7529907226562,186.1467437744141
2016-08-23,,,,27.822370529174805,,110.87773895263672,,109.8200912475586,19.621896743774418,583.4149780273438,186.5215606689453
2016-08-24,,,,27.76993179321289,,110.87773895263672,,109.1101303100586,19.5960636138916,580.1820068359375,185.56752014160156
2016-08-25,,,,27.876623153686523,,110.87773895263672,,108.9326400756836,19.30083274841309,577.760986328125,185.4397430419922
2016-08-26,,,,27.79524803161621,,110.87773895263672,,109.0914306640625,19.273155212402344,579.6510009765625,185.0904998779297
2016-08-29,,,,27.991458892822266,,110.87773895263672,,109.24089813232422,19.410621643066406,574.1069946289062,186.00192260742188
2016-08-30,,,,28.020395278930664,,110.87773895263672,,108.88591766357422,19.222410202026367,577.5029907226562,185.6953125
2016-08-31,,,,28.021297454833984,,110.87773895263672,,108.7738265991211,19.01851463317871,575.4719848632812,185.1671905517578
2016-09-01,,,,27.94896125793457,,110.87773895263672,,109.05406188964844,18.88566017150879,572.302978515625,185.1757049560547
2016-09-02,,,,28.36489486694336,,110.87773895263672,,109.40906524658205,19.091400146484375,575.5369873046875,186.01046752929688
2016-09-06,,,,28.934541702270508,,110.87773895263672,,110.09101104736328,19.53055763244629,610.4359741210938,186.57264709472656
2016-09-07,,,,29.15968894958496,,110.87773895263672,,110.1563949584961,19.630199432373047,614.5440063476562,186.5555877685547
2016-09-08,,,,29.16059112548828,,110.87773895263672,,109.51182556152344,19.632043838500977,626.3159790039062,186.1296844482422
2016-09-09,,,,28.590944290161133,,110.87773895263672,,106.75604248046876,19.35618782043457,622.8610229492188,181.67474365234375
2016-09-12,,,,29.007783889770508,,110.87773895263672,,108.67105865478516,19.35618782043457,608.2429809570312,184.28125
2016-09-13,,,,28.66328239440918,,110.87773895263672,,107.69953155517578,19.012060165405273,609.2410278320312,181.6320953369141
2016-09-14,,,,28.70397567749023,,110.87773895263672,,108.21334838867188,19.116310119628903,610.6840209960938,181.56398010253903
2016-09-15,,,,29.278141021728516,,110.87773895263672,,109.89483642578124,19.559162139892575,607.155029296875,183.3783264160156
2016-09-16,,,,29.278141021728516,,110.87773895263672,,109.84236907958984,19.559162139892575,606.9730224609375,182.6695251464844
2016-09-19,,,,29.36855697631836,,110.87773895263672,,109.36476135253906,19.725229263305664,609.2269897460938,182.70372009277344
2016-09-20,,,,29.481590270996097,,110.87773895263672,,109.5707778930664,19.789810180664062,608.31201171875,182.71226501464844
2016-09-21,,,,29.872201919555664,,110.87773895263672,,110.64777374267578,19.60529136657715,597.1489868164062,184.76698303222656
2016-09-22,,,,29.947254180908203,,110.87773895263672,,111.5280990600586,20.158851623535156,596.2979736328125,185.93128967285156
2016-09-23,,,,29.826087951660156,,110.87773895263672,,110.81636810302734,20.167152404785156,602.8419799804688,184.9125213623047
2016-09-26,,,,29.694080352783203,,110.87773895263672,,109.88922882080078,20.0112361907959,608.0430297851562,183.41427612304688
2016-09-27,,,,29.919225692749023,,110.87773895263672,,110.97554779052734,20.394113540649418,606.166015625,184.5529632568359
2016-09-28,,,,30.121763229370117,,110.87773895263672,,111.162841796875,20.44485855102539,604.72802734375,185.4689788818359
2016-09-29,,,,29.852310180664062,,110.87773895263672,,110.3574676513672,20.260337829589844,605.6929931640625,183.79100036621097
2016-09-30,,,,30.046714782714844,,110.87773895263672,,111.1815948486328,20.46331024169922,609.7349853515625,185.17787170410156
2016-10-03,,,,29.983421325683594,,110.87773895263672,,111.02238464355467,20.49098777770996,612.1329956054688,184.7326812744141
2016-10-04,,,,29.6343994140625,,110.87773895263672,,110.85379028320312,20.37105178833008,610.2039794921875,183.79100036621097
2016-10-05,,,,30.09192657470703,,110.87773895263672,,111.24713134765624,20.65982437133789,612.510986328125,184.60430908203125
2016-10-06,,,,29.774547576904297,,110.87773895263672,,111.19092559814452,20.131174087524418,613.02099609375,184.7326812744141
2016-10-07,,,,29.60817527770996,,110.87773895263672,,110.94744873046876,20.02138328552246,617.1209716796875,184.09915161132812
2016-10-10,,,,29.775449752807617,,110.87773895263672,,111.64984130859376,20.204980850219727,618.9940185546875,185.0580596923828
2016-10-11,,,,29.024961471557617,,110.87773895263672,,110.05776977539062,19.37463760375977,641.072021484375,182.72085571289065
2016-10-12,,,,28.930925369262695,,110.87773895263672,,109.964111328125,19.236249923706055,636.1920166015625,182.9605255126953
2016-10-13,,,,28.75370216369629,,110.87773895263672,,109.5707778930664,18.995452880859375,636.7860107421875,182.3612823486328
2016-10-14,,,,29.089168548583984,,110.87773895263672,,109.7019271850586,18.80262565612793,640.3779907226562,182.45541381835935
2016-10-17,,,,28.861309051513672,,110.87773895263672,,109.40221405029295,18.6734619140625,639.1929931640625,181.82196044921875
2016-10-18,,,,29.27723693847656,,110.87773895263672,,110.37620544433594,18.977922439575195,637.9600219726562,182.9605255126953
2016-10-19,,,,29.081024169921875,,110.87773895263672,,110.36682891845705,19.051727294921875,630.52001953125,183.4485321044922
2016-10-20,,,,29.151554107666016,,110.87773895263672,,110.2357406616211,18.977922439575195,630.8569946289062,183.10609436035156
2016-10-21,,,,28.9707088470459,,110.87773895263672,,110.64777374267578,18.941017150878903,632.8280029296875,183.1916961669922
2016-10-24,,,,29.13889503479004,,110.87773895263672,,111.97760009765624,19.068336486816406,653.760986328125,183.97071838378903
2016-10-25,,,,29.232934951782227,,110.87773895263672,,111.62171936035156,18.848756790161133,657.5880126953125,183.35438537597656
2016-10-26,,,,28.952627182006836,,110.87773895263672,,110.86317443847656,18.75649642944336,678.3040161132812,182.9862823486328
2016-10-27,,,,28.89837646484375,,110.87773895263672,,110.3574676513672,18.60519027709961,688.31298828125,182.49826049804688
2016-10-28,,,,28.934541702270508,,110.87773895263672,,109.66444396972656,18.433584213256836,689.6510009765625,181.9589080810547
2016-10-31,,,,28.67232322692871,,110.87773895263672,,109.56143951416016,18.37546157836914,700.9719848632812,181.9674530029297
2016-11-01,,,,28.66328239440918,,110.87773895263672,,108.73731231689452,18.192787170410156,729.7930297851562,180.6490478515625
2016-11-02,,,,28.407390594482425,,110.87773895263672,,107.86636352539062,17.824668884277344,740.8289794921875,179.56175231933594
2016-11-03,,,,28.76093292236328,,110.87773895263672,,106.80813598632812,17.713956832885742,688.7000122070312,178.73988342285156
2016-11-04,,,,28.58190155029297,,110.87773895263672,,106.43351745605467,17.763776779174805,703.2349853515625,178.54299926757812
2016-11-07,,,,28.81608772277832,,110.87773895263672,,108.96205139160156,18.285966873168945,703.1309814453125,182.48114013671875
2016-11-08,,,,28.953529357910156,,110.87773895263672,,109.67383575439452,18.44281005859375,709.8480224609375,183.30300903320312
2016-11-09,,,,28.374835968017575,,110.87773895263672,,110.17955017089844,18.49355697631836,723.2730102539062,185.2463531494141
2016-11-10,,,,27.9869384765625,,110.87773895263672,,108.4001693725586,18.857982635498047,715.5339965820312,185.70867919921875
2016-11-11,,,,27.903751373291016,,110.87773895263672,,108.447021484375,18.785097122192383,716.4110107421875,185.2806396484375
2016-11-14,,,,27.991458892822266,,110.87773895263672,,107.35128021240234,19.07940673828125,705.02099609375,185.42616271972656
2016-11-15,,,,28.081878662109375,,110.87773895263672,,108.84033203125,19.000988006591797,711.6190185546875,186.8730010986328
2016-11-16,,,,28.048423767089844,,110.87773895263672,,109.48650360107422,19.000988006591797,744.197998046875,186.5220489501953
2016-11-17,,,,28.545734405517575,,110.87773895263672,,110.28255462646484,19.116310119628903,740.9769897460938,187.4808349609375
2016-11-18,,,,28.31426048278809,,110.87773895263672,,109.87047576904295,19.051727294921875,751.5850219726562,187.06138610839844
2016-11-21,,,,28.31426048278809,,110.87773895263672,,111.01300048828124,19.263927459716797,739.2479858398438,188.4739532470703
2016-11-22,,,,28.31426048278809,,110.87773895263672,,111.35016632080078,19.31098175048828,751.3469848632812,188.84207153320312
2016-11-23,,,,28.60902976989746,,110.87773895263672,,110.9006118774414,19.217798233032227,744.593994140625,188.94480895996097
2016-11-25,,,,28.456220626831055,,110.87773895263672,,111.25647735595705,19.328508377075195,741.6489868164062,189.6468048095703
2016-11-28,,,,28.482439041137695,,110.87773895263672,,111.00363159179688,19.24547576904297,735.81298828125,188.7564392089844
2016-11-29,,,,28.44175148010254,,110.87773895263672,,111.38764190673828,18.7841739654541,735.60400390625,189.1245880126953
2016-11-30,,,,28.111713409423828,,110.87773895263672,,110.0390396118164,18.553524017333984,745.6909790039062,188.6708984375
2016-12-01,,,,27.39739418029785,,100.4441375732422,,108.1379623413086,18.11989974975586,756.7739868164062,187.9773712158203
2016-12-02,,,,27.464305877685547,,100.4441375732422,,108.35333251953124,18.262903213500977,777.9439697265625,188.07156372070312
2016-12-05,,,,27.70482635498047,,100.4441375732422,,109.19619750976562,18.63471412658691,758.7000122070312,189.20167541503903
2016-12-06,,,,27.713871002197266,,100.4441375732422,,109.45843505859376,18.61349296569824,764.2239990234375,189.80091857910156
2016-12-07,,,,28.066505432128903,,100.4441375732422,,110.8444366455078,18.52584648132324,768.1320190429688,192.28367614746097
2016-12-08,,,,28.084592819213867,,100.4441375732422,,111.04109954833984,18.7528076171875,770.8099975585938,192.7545166015625
2016-12-09,,,,28.301603317260746,,100.4441375732422,,111.91204833984376,18.82107925415039,772.7940063476562,193.91883850097656
