Date,MTUM,VLUE,QUAL,USMV,RPV,IVE,IWF,SPY,^VIX
2013-04-18,43.59391784667969,35.928382873535156,,25.60767364501953,28.485095977783203,54.383541107177734,15.405389785766602,123.27079772949219,17.559999465942383
2013-04-19,43.59391784667969,35.928382873535156,,25.87247085571289,28.743362426757812,54.73542404174805,15.541665077209473,124.34243774414062,14.970000267028809
2013-04-22,43.59391784667969,35.928382873535156,,25.950355529785156,28.826923370361328,54.900146484375,15.649362564086914,124.89421081542969,14.390000343322754
2013-04-23,44.70687484741211,35.928382873535156,,26.145061492919922,29.168750762939453,55.484066009521484,15.790034294128418,126.18174743652344,13.479999542236328
2013-04-24,44.14183807373047,36.44538497924805,,25.98929214477539,29.518163681030273,55.671260833740234,15.768057823181152,126.26172637939453,13.609999656677246
2013-04-25,44.35586929321289,37.14442825317383,,26.09832763671875,29.58652114868164,55.8734130859375,15.862565040588379,126.77361297607422,13.619999885559082
2013-04-26,44.32162094116211,36.98423385620117,,26.06717872619629,29.502971649169922,55.77607345581055,15.829594612121582,126.54969024658203,13.609999656677246
2013-04-29,44.57845687866211,36.98423385620117,,26.191789627075195,29.662477493286133,56.12795639038086,15.941690444946289,127.39741516113281,13.710000038146973
2013-04-30,44.38154602050781,36.38713073730469,,26.222942352294922,29.814403533935547,56.23276901245117,16.01861572265625,127.7013168334961,13.520000457763672
2013-05-01,44.3472900390625,36.38713073730469,,26.004871368408203,29.548553466796875,55.7161865234375,15.888941764831543,126.58162689208984,14.489999771118164
2013-05-02,44.54420852661133,37.275508880615234,,26.121692657470703,29.85238265991211,56.13543701171875,16.060379028320312,127.75727081298828,13.59000015258789
2013-05-03,45.04932403564453,37.275508880615234,,26.25409698486328,30.194210052490234,56.704444885253906,16.2274227142334,129.0528564453125,12.850000381469727
2013-05-06,44.980838775634766,37.275508880615234,,26.16063690185547,30.460054397583008,56.831703186035156,16.26039695739746,129.38072204589844,12.65999984741211
2013-05-07,44.99797439575195,37.275508880615234,,26.30862045288086,30.58921241760254,57.168617248535156,16.319738388061523,130.03652954101562,12.829999923706055
2013-05-08,45.22055435180664,38.0692253112793,,26.31640625,30.839860916137695,57.43813705444336,16.394466400146484,130.62832641601562,12.65999984741211
2013-05-09,45.22911834716797,37.945430755615234,,26.191789627075195,30.64237403869629,57.17610168457031,16.36150550842285,130.26043701171875,13.130000114440918
2013-05-10,45.33185958862305,38.04736328125,,26.31640625,30.771509170532227,57.37074661254883,16.445018768310547,130.68429565429688,12.59000015258789
2013-05-13,45.45171356201172,38.09833526611328,,26.293039321899414,30.779104232788086,57.34827423095703,16.458209991455078,130.7882843017578,12.550000190734863
2013-05-14,45.845523834228516,38.498844146728516,,26.542261123657227,31.24245262145996,58.044551849365234,16.6032772064209,132.1397705078125,12.770000457763672
2013-05-15,45.99962615966797,38.57894515991211,,26.729171752929688,31.341196060180664,58.36648178100586,16.68020248413086,132.85157775878906,12.8100004196167
2013-05-16,45.8027229309082,38.80467987060547,,26.52667808532715,31.15130043029785,58.0894775390625,16.583486557006836,132.22776794433594,13.069999694824219
2013-05-17,45.708553314208984,38.811954498291016,,26.67464828491211,31.569089889526367,58.770782470703125,16.732946395874023,133.50733947753906,12.449999809265137
2013-05-20,45.64860916137695,38.811954498291016,,26.55783462524414,31.68301773071289,58.83814239501953,16.721954345703125,133.49942016601562,13.020000457763672
2013-05-21,45.845523834228516,39.16148376464844,,26.60455894470215,31.72100257873535,58.927955627441406,16.724159240722656,133.69129943847656,13.369999885559082
2013-05-22,45.59724426269531,38.80467987060547,,26.38649559020996,31.341196060180664,58.4263801574707,16.574705123901367,132.69967651367188,13.819999694824219
2013-05-23,45.4945068359375,38.40419006347656,,26.324182510375977,31.295629501342773,58.29161834716797,16.541725158691406,132.3157501220703,14.069999694824219
2013-05-24,45.520198822021484,38.542537689208984,,26.293039321899414,31.136112213134766,58.209228515625,16.530733108520508,132.20379638671875,13.989999771118164
2013-05-28,45.72567367553711,39.10323715209961,,26.324182510375977,31.477943420410156,58.598541259765625,16.62525177001953,132.9955596923828,14.479999542236328
2013-05-29,45.1092643737793,38.892059326171875,,25.981508255004883,31.42475700378418,58.344017028808594,16.471397399902344,132.13186645507812,14.829999923706055
2013-05-30,45.14350509643555,39.0522575378418,,25.98929214477539,31.68301773071289,58.55363845825195,16.528549194335938,132.61965942382812,14.529999732971191
2013-05-31,44.5185432434082,39.044979095458984,,25.60767364501953,31.158891677856445,57.61779022216797,16.328533172607422,130.71629333496094,16.299999237060547
2013-06-03,44.270259857177734,39.044979095458984,,25.71670913696289,31.26524543762207,58.01460647583008,16.387874603271484,131.4361114501953,16.280000686645508
2013-06-04,44.24456024169922,38.7828369140625,,25.615461349487305,31.060144424438477,57.72262191772461,16.288965225219727,130.80430603027344,16.270000457763672
2013-06-05,43.636714935302734,37.938140869140625,,25.311716079711914,30.543630599975586,56.944007873535156,16.060379028320312,128.97293090820312,17.5
2013-06-06,43.9620475769043,37.938140869140625,,25.584306716918945,30.908235549926758,57.44561004638672,16.196651458740234,130.1405029296875,16.6299991607666
2013-06-07,44.69831466674805,37.938140869140625,,25.81017303466797,31.432353973388672,58.22425079345703,16.42084503173828,131.79592895507812,15.140000343322754
2013-06-10,44.61271286010742,38.77555847167969,,25.779006958007812,31.569089889526367,58.26165771484375,16.405458450317383,131.79592895507812,15.4399995803833
2013-06-11,44.4072380065918,38.72457504272461,,25.584306716918945,31.143701553344727,57.64027404785156,16.264789581298828,130.4363555908203,17.06999969482422
2013-06-12,43.94492721557617,38.30952072143555,,25.483062744140625,30.877845764160156,57.22849655151367,16.10873031616211,129.3567657470703,18.59000015258789
2013-06-13,44.50143051147461,38.30952072143555,,25.84132194519043,31.46274185180664,58.13441467285156,16.324127197265625,131.32412719726562,16.40999984741211
2013-06-14,44.54420852661133,38.30225372314453,,25.786808013916016,31.158891677856445,57.6851806640625,16.256000518798828,130.5003662109375,17.149999618530273
2013-06-17,44.64695739746094,38.55710220336914,,25.950355529785156,31.439964294433594,58.19429397583008,16.372493743896484,131.50802612304688,16.799999237060547
2013-06-18,44.835304260253906,38.55710220336914,,26.082763671875,31.667831420898438,58.59109878540039,16.504362106323242,132.54769897460938,16.610000610351562
2013-06-19,44.4072380065918,38.85566329956055,,25.638818740844727,31.288028717041016,57.78252029418945,16.269182205200195,130.71629333496094,16.639999389648438
2013-06-20,42.96894454956055,37.668731689453125,,24.969032287597656,30.596792221069336,56.337589263916016,15.866961479187012,127.47743225097656,20.489999771118164
2013-06-21,43.18296813964844,37.588626861572266,,25.14037322998047,30.6242618560791,56.569664001464844,15.875747680664062,127.88653564453125,18.899999618530273
2013-06-24,42.90901184082031,36.95511245727539,,24.953454971313477,30.082578659057617,55.903358459472656,15.69112491607666,126.2706527709961,20.110000610351562
2013-06-25,43.294273376464844,37.413856506347656,,25.163745880126953,30.54033088684082,56.45736312866211,15.833990097045898,127.48463439941406,18.469999313354492
2013-06-26,43.679534912109375,37.413856506347656,,25.428539276123047,30.868398666381836,57.01069259643555,15.990046501159668,128.74681091308594,17.209999084472656
2013-06-27,44.14964294433594,37.56886291503906,,25.579648971557617,31.204097747802734,57.439781188964844,16.07576560974121,129.5025634765625,16.860000610351562
2013-06-28,44.14964294433594,38.058773040771484,,25.501354217529297,31.02862548828125,57.04077911376953,15.987846374511719,128.97190856933594,16.860000610351562
2013-07-01,44.235591888427734,38.278141021728516,,25.61096954345703,31.364309310913086,57.417198181152344,16.148298263549805,129.72772216796875,16.3700008392334
2013-07-02,44.14964294433594,38.278141021728516,,25.540502548217773,31.280384063720703,57.27415466308594,16.099971771240234,129.60707092285156,16.440000534057617
2013-07-03,44.20122146606445,38.278141021728516,,25.517017364501953,31.127790451049805,57.259117126464844,16.16396713256836,129.66334533691406,16.200000762939453
2013-07-05,44.639522552490234,38.14652633666992,,25.634456634521484,31.56266975402832,57.921600341796875,16.32726287841797,131.06227111816406,14.890000343322754
2013-07-08,44.88876724243164,38.768028259277344,,25.838035583496094,31.799196243286133,58.33564758300781,16.402284622192383,131.8099822998047,14.779999732971191
2013-07-09,45.198177337646484,39.07513427734375,,25.939821243286133,32.111995697021484,58.794864654541016,16.506004333496094,132.75863647460938,14.350000381469727
2013-07-10,45.2153434753418,39.07513427734375,,26.03377914428711,32.07383346557617,58.719573974609375,16.54351234436035,132.8068389892578,14.210000038146973
2013-07-11,46.049015045166016,39.07513427734375,,26.433090209960938,32.43240737915039,59.4498291015625,16.777420043945312,134.61578369140625,14.010000228881836
2013-07-12,46.15214538574219,39.53581237792969,,26.425262451171875,32.56975555419922,59.54768753051758,16.82155990600586,134.6720733642578,13.84000015258789
2013-07-15,46.255287170410156,39.718597412109375,,26.511396408081055,32.661293029785156,59.75844955444336,16.848037719726562,135.1865692138672,13.789999961853027
2013-07-16,46.07481002807617,39.550418853759766,,26.41744041442871,32.50107192993164,59.51754379272461,16.770809173583984,134.68008422851562,14.420000076293945
2013-07-17,46.28966522216797,39.550418853759766,,26.433090209960938,32.56975555419922,59.6530647277832,16.828176498413086,135.0257568359375,13.779999732971191
2013-07-18,46.5045280456543,40.01837158203125,41.59491729736328,26.503564834594727,32.98173522949219,60.18757629394531,16.86127471923828,135.7654571533203,13.770000457763672
2013-07-19,46.710784912109375,39.94525146484375,41.27143859863281,26.566207885742188,33.08091354370117,60.398353576660156,16.834794998168945,136.00662231445312,12.539999961853027
2013-07-22,46.77094268798828,40.05493927001953,41.47050857543945,26.574033737182617,33.23350524902344,60.526336669921875,16.86568832397461,136.27197265625,12.289999961853027
2013-07-23,46.693603515625,40.05493927001953,41.404136657714844,26.542715072631836,33.22587203979492,60.541419982910156,16.803905487060547,135.98248291015625,12.65999984741211
2013-07-24,46.530303955078125,40.05493927001953,41.346099853515625,26.370454788208008,32.98173522949219,60.14990234375,16.779634475708008,135.4840087890625,13.180000305175781
2013-07-25,46.8826904296875,39.857521057128906,41.561737060546875,26.47224235534668,33.08091354370117,60.27790451049805,16.86568832397461,135.81370544433594,12.970000267028809
2013-07-26,46.994415283203125,39.8502082824707,41.3626823425293,26.52705192565918,33.096168518066406,60.240257263183594,16.878929138183594,135.95838928222656,12.720000267028809
2013-07-29,46.92565155029297,39.94525146484375,41.51198196411133,26.4879093170166,32.98173522949219,60.02946853637695,16.830379486083984,135.54034423828125,13.390000343322754
2013-07-30,46.831111907958984,39.94525146484375,41.677860260009766,26.519224166870117,33.01224899291992,59.97676086425781,16.872304916381836,135.54034423828125,13.390000343322754
2013-07-31,46.78813171386719,39.94525146484375,41.57004165649414,26.4409236907959,33.12668228149414,60.02946853637695,16.874521255493164,135.63685607910156,13.449999809265137
2013-08-01,47.18347930908203,40.44978332519531,41.57004165649414,26.628835678100586,33.706520080566406,60.78227996826172,17.08856964111328,137.2045440673828,12.9399995803833
2013-08-02,47.40694808959961,40.49367141723633,42.06768798828125,26.628835678100586,33.660743713378906,60.80488586425781,17.148141860961914,137.43765258789062,11.979999542236328
2013-08-05,47.2694206237793,40.44247055053711,42.07598876953125,26.60533905029297,33.660743713378906,60.70700454711914,17.132699966430664,137.23666381835938,11.84000015258789
2013-08-06,47.0975341796875,40.2011833190918,41.8520393371582,26.534879684448242,33.39371871948242,60.33811950683594,17.04222297668457,136.45684814453125,12.720000267028809
2013-08-07,46.92565155029297,39.94525146484375,41.677860260009766,26.4409236907959,33.18009948730469,60.15743637084961,16.976024627685547,136.0146942138672,12.979999542236328
2013-08-08,46.97720718383789,39.94525146484375,41.876922607421875,26.542715072631836,33.54631423950195,60.34566116333008,17.057668685913086,136.5131378173828,12.729999542236328
2013-08-09,46.85688781738281,40.10612106323242,41.78567886352539,26.4879093170166,33.592079162597656,60.20262145996094,17.01132583618164,136.1191864013672,13.40999984741211
2013-08-12,46.727989196777344,40.03300857543945,41.65296936035156,26.448753356933594,33.51579666137695,60.06711196899414,17.00250816345215,135.95838928222656,12.8100004196167
2013-08-13,46.77094268798828,40.03300857543945,41.90179443359375,26.41744041442871,33.668373107910156,60.20262145996094,17.044429779052734,136.3603515625,12.3100004196167
2013-08-14,46.38420104980469,40.157318115234375,41.61980438232422,26.284334182739258,33.592079162597656,59.90150833129883,16.938505172729492,135.66090393066406,13.039999961853027
2013-08-15,45.58491897583008,39.491912841796875,41.02263641357422,25.931989669799805,33.11905288696289,59.103519439697266,16.67591667175293,133.7635498046875,14.729999542236328
2013-08-16,45.370059967041016,39.30912399291992,40.9065055847168,25.7753963470459,33.096168518066406,58.90775680541992,16.638402938842773,133.32142639160156,14.369999885559082
2013-08-19,45.292720794677734,39.17750930786133,40.856746673583984,25.650115966796875,32.64603042602539,58.365745544433594,16.58102798461914,132.4691619873047,15.100000381469727
2013-08-20,45.51615524291992,39.17750930786133,41.18021774291992,25.822376251220703,32.966468811035156,58.689456939697266,16.664878845214844,133.12039184570312,14.90999984741211
2013-08-21,45.20676040649414,39.08245086669922,41.155330657958984,25.66578483581543,32.6841926574707,58.2377815246582,16.587642669677734,132.3003692626953,15.9399995803833
2013-08-22,45.559139251708984,39.08245086669922,41.47050857543945,25.798887252807617,33.08854675292969,58.72711181640625,16.742115020751953,133.50628662109375,14.760000228881836
2013-08-23,45.688072204589844,39.08245086669922,41.437320709228516,25.939821243286133,33.14958190917969,58.990577697753906,16.82596206665039,133.95654296875,13.979999542236328
2013-08-26,45.593505859375,39.56504440307617,41.3792610168457,25.814546585083008,32.92069625854492,58.69701385498047,16.80831527709961,133.45809936523438,14.989999771118164
2013-08-27,44.94032669067383,38.731468200683594,40.715736389160156,25.57182502746582,32.211151123046875,57.74843978881836,16.530275344848633,131.3115234375,16.770000457763672
2013-08-28,45.034881591796875,38.731468200683594,40.865047454833984,25.579648971557617,32.34849166870117,57.936641693115234,16.567781448364258,131.77777099609375,16.489999771118164
2013-08-29,45.266929626464844,38.731468200683594,40.964561462402344,25.626628875732422,32.45531463623047,58.004390716552734,16.64501953125,131.98675537109375,16.809999465942383
2013-08-30,45.120826721191406,38.731468200683594,40.70745849609375,25.579648971557617,32.21879577636719,57.8688850402832,16.578815460205078,131.56875610351562,17.010000228881836
2013-09-03,45.378639221191406,38.731468200683594,40.881629943847656,25.540502548217773,32.52396774291992,58.03451156616211,16.664878845214844,132.1636962890625,16.610000610351562
2013-09-04,45.550537109375,38.731468200683594,41.22996520996094,25.650115966796875,32.913055419921875,58.46363067626953,16.788455963134766,133.25706481933594,15.880000114440918
2013-09-05,45.49897003173828,38.731468200683594,41.279747009277344,25.6031436920166,33.08091354370117,58.58406066894531,16.828176498413086,133.4259033203125,15.770000457763672
2013-09-06,45.54195022583008,39.41149139404297,41.48710250854492,25.66578483581543,33.01988220214844,58.553958892822266,16.823766708374023,133.49021911621094,15.850000381469727
2013-09-09,45.868526458740234,39.41149139404297,41.71932601928711,25.869359970092773,33.39371871948242,59.1260871887207,17.022363662719727,134.76856994628906,15.630000114440918
2013-09-10,46.18653869628906,39.93062210083008,41.95985412597656,26.03377914428711,33.71414566040039,59.668121337890625,17.15035629272461,135.7654571533203,14.529999732971191
2013-09-11,46.29826354980469,39.93062210083008,42.109161376953125,26.143394470214844,33.84386444091797,59.924068450927734,17.203311920166016,136.19155883789062,13.819999694824219
2013-09-12,46.40138244628906,39.93062210083008,42.15890884399414,26.080764770507812,33.622596740722656,59.683162689208984,17.181245803833008,135.82974243164062,14.289999961853027
2013-09-13,46.62485122680664,39.93062210083008,42.26673126220703,26.182527542114258,33.805694580078125,59.818687438964844,17.216554641723633,136.13526916503906,14.15999984741211
2013-09-16,46.95144271850586,39.93062210083008,42.33308792114258,26.3234806060791,33.99642562866211,60.26283645629883,17.291582107543945,136.9231414794922,14.380000114440918
2013-09-17,47.063148498535156,40.41323471069336,42.56532669067383,26.401777267456055,34.255836486816406,60.51126480102539,17.388669967651367,137.5341796875,14.529999732971191
2013-09-18,47.63040542602539,40.41323471069336,43.129337310791016,26.840234756469727,34.37028121948242,61.17375946044922,17.600515365600586,139.1260528564453,13.59000015258789
2013-09-19,47.621803283691406,40.82269287109375,43.1873779296875,26.777603149414062,34.164276123046875,60.94791030883789,17.61595916748047,138.89291381835938,13.15999984741211
2013-09-20,47.32099151611328,40.82269287109375,43.01320266723633,26.597517013549805,33.91167068481445,60.398353576660156,17.494590759277344,137.92176818847656,13.119999885559082
2013-09-23,47.00300598144531,40.2011833190918,42.780975341796875,26.52705192565918,33.77387237548828,60.11981964111328,17.419570922851562,137.28359985351562,14.3100004196167
2013-09-24,46.833919525146484,40.403282165527344,42.648658752441406,26.457592010498047,33.82746505737305,59.94413375854492,17.402734756469727,136.96043395996094,14.079999923706055
2013-09-25,46.60100555419922,40.403282165527344,42.47390365600586,26.362871170043945,33.88870620727539,59.89116668701172,17.325246810913086,136.56454467773438,14.010000228881836
2013-09-26,46.7907829284668,40.403282165527344,42.71522521972656,26.457592010498047,33.9193229675293,59.97443389892578,17.447025299072266,137.0896759033203,14.0600004196167
2013-09-27,46.764896392822266,39.95499038696289,42.52383804321289,26.347091674804688,33.7662239074707,59.67156982421875,17.39388656616211,136.45953369140625,15.460000038146973
2013-09-30,46.48021697998047,39.79332733154297,42.257530212402344,26.228694915771484,33.51360321044922,59.300575256347656,17.31418228149414,135.73243713378906,16.600000381469727
2013-10-01,46.8770637512207,39.79332733154297,42.465576171875,26.41023826599121,33.850425720214844,59.70186996459961,17.47359275817871,136.8069305419922,15.539999961853027
2013-10-02,46.9029426574707,39.85211944580078,42.53214645385742,26.315519332885742,33.89634704589844,59.67156982421875,17.44481086730957,136.67767333984375,16.600000381469727
2013-10-03,46.454341888427734,39.712493896484375,42.2242431640625,26.102407455444336,33.72795104980469,59.17943572998047,17.278757095336914,135.4173583984375,17.670000076293945
2013-10-04,46.7907829284668,39.712493896484375,42.4156494140625,26.22079849243164,34.0571174621582,59.58830261230469,17.416027069091797,136.443359375,16.739999771118164
2013-10-07,46.48884963989258,39.86680603027344,42.091102600097656,26.055042266845703,33.69733428955078,59.111270904541016,17.241121292114258,135.26382446289062,19.40999984741211
2013-10-08,45.884986877441406,39.39650344848633,41.44202423095703,25.873498916625977,33.24567794799805,58.52827072143555,16.984283447265625,133.68846130371094,20.34000015258789
2013-10-09,45.71245574951172,39.242191314697266,41.47528839111328,25.889284133911133,33.368160247802734,58.67969512939453,16.953285217285156,133.78541564941406,19.600000381469727
2013-10-10,46.5578727722168,40.00645446777344,42.07447052001953,26.339202880859375,34.21786880493164,59.96686935424805,17.325246810913086,136.66957092285156,16.479999542236328
2013-10-11,47.092716217041016,40.285682678222656,42.44061279296875,26.497060775756836,34.508758544921875,60.32271194458008,17.451454162597656,137.55020141601562,15.720000267028809
2013-10-14,47.239349365234375,40.55759811401367,42.76515579223633,26.560203552246094,34.646549224853516,60.519588470458984,17.52008819580078,138.0995330810547,16.06999969482422
2013-10-15,47.05821990966797,40.579654693603516,42.49885559082031,26.362871170043945,34.432212829589844,60.03501510620117,17.398317337036133,137.09771728515625,18.65999984741211
2013-10-16,47.82597351074219,40.82949447631836,43.056427001953125,26.804885864257812,35.00634002685547,60.92090606689453,17.646286010742188,139.0124053955078,14.710000038146973
2013-10-17,48.42121505737305,40.82949447631836,43.22285079956055,27.081146240234375,35.27425003051758,61.29186248779297,17.75035285949707,139.94143676757812,13.479999542236328
