date,raw_cb,vm_cb_net,beta_rep_net,vm_beta_rep_net,vm_weight,vm_weight_turnover,beta_turnover,vm_beta_turnover,beta_rep_gross,beta_SPY,beta_QQQ,beta_HYG,beta_LQD,umcsent_lag1m,umcsent_pct_lag,sentiment_regime
2016-06-06,-0.009920516138539504,-0.005700447966571166,0.001840506539527666,0.001057076015489042,0.5743397226723912,0.005402957590811663,0.0,0.0,0.001840506539527666,-0.18323821998877457,0.21578907894217672,0.4075148378561906,-0.07594842584354808,94.7,0.9583333333333334,high
2016-06-07,0.015074181353904148,0.008789917548291632,0.0008074512251167123,0.00047145947891729425,0.5834116840242084,0.009071961351817204,0.032883512922211325,0.0184186258414933,0.000823892981577818,-0.18759283460779583,0.22087783880458212,0.4003753051967218,-0.05964782006223217,94.7,0.9583333333333334,high
2016-06-08,0.0013104979823601592,0.0007222665059617033,0.001153813178918566,0.0006446040618086907,0.560051631017007,0.023360053007201453,0.04388818008253537,0.02776142870473193,0.0011757572689598337,-0.17743645972030814,0.20730890093147222,0.4156473608062954,-0.05475700834986794,94.7,0.9583333333333334,high
2016-06-09,-0.004362342474144132,-0.0024441042680884107,-0.0017970480702461035,-0.0010067230203631332,0.5602505578499826,0.00019892683297562108,0.0024643235423399204,0.00123231168835667,-0.0017958159084749336,-0.17694827221058593,0.20690301708228787,0.4153801816536305,-0.05606008138063641,94.7,0.9583333333333334,high
2016-06-10,0.0,-7.164616654153833e-05,-0.002758933258328931,-0.0020021646298822153,0.7035428909330592,0.14329233308307665,0.008139251509919773,0.12799981138954908,-0.0027548636325739713,-0.17995951653036069,0.2074048514820024,0.4198050709469043,-0.05585879788347972,94.7,0.9583333333333334,high
2016-06-13,0.0,-7.7581406617529e-05,-0.0030915809441192064,-0.0027079941803701355,0.8587057041681172,0.15516281323505798,0.019181948762365918,0.12294362633434369,-0.0030819899697380236,-0.17729097706129507,0.20565689399104617,0.4183385889546071,-0.042559828073432816,94.7,0.9583333333333334,high
2016-06-14,0.0,-3.831196670532533e-05,-0.0009624781361999029,-0.0009275245073595414,0.9353296375787679,0.07662393341065066,0.005387651198773637,0.0596195919435461,-0.0009597843106005161,-0.1757778851432798,0.20527075633709632,0.41581135602815844,-0.04159863937307298,94.7,0.9583333333333334,high
2016-06-15,-0.004600235670871977,-0.004302736762813606,-0.00030307388154887264,-0.00028347398378869744,0.9353296375787679,0.0,0.00374090873219865,0.0034989828087025887,-0.0003012034271827733,-0.17679231345930643,0.2059485407554123,0.41723370543342203,-0.04222498596566543,94.7,0.9583333333333334,high
2016-06-16,0.0,-9.422611424303229e-06,0.00026186559683370866,0.00023535184782332662,0.9164844147301614,0.018845222848606458,0.007443698106267285,0.016109814159908954,0.00026558744588684233,-0.1778543865174579,0.20686821652768833,0.417975504675219,-0.046945135999708246,94.7,0.9583333333333334,high
2016-06-17,-0.003411260588402354,-0.003407708482690777,-0.001370478763500237,-0.0013851603784441572,0.9884155255518261,0.0719311108216647,0.00035244359279119203,0.061464143041903334,-0.0013703025417038414,-0.17793588056312468,0.20687639421957785,0.41805637899400583,-0.04712703353615632,94.7,0.9583333333333334,high
