actual,CONST,EWMA_094,HAR,FIGARCH_lite,MS_vol_lite,MSM_GMM,date,asset,loss_CONST,loss_EWMA_094,loss_HAR,loss_FIGARCH_lite,loss_MS_vol_lite,loss_MSM_GMM
2.7620727137563025e-05,4.598908080241526e-05,3.146984116284277e-05,0.00015689441358248155,0.00013277574660490574,5.9141794134615653e-05,3.353641762658517e-05,2019-01-18,TLT,0.11043067539245177,0.008151990040436097,0.9130531740839938,0.7781205102823321,0.2283968965477432,0.017669450724344005
4.559161685631572e-05,4.598908080241526e-05,3.123889432132599e-05,0.00016063805869950853,0.00014420599558930724,5.916918588107136e-05,3.417884692700827e-05,2019-01-22,TLT,3.756361357343252e-05,0.08139047394498333,0.5432456786742823,0.4676751246200592,0.03120676945573031,0.045796335123613474
1.7259800501064012e-07,4.598908080241526e-05,3.2100057673425376e-05,0.0001596488260612584,0.00015139036864337686,5.9169512404994495e-05,3.570311361031168e-05,2019-01-23,TLT,4.588947074718578,4.231024760899812,5.830847735178789,5.777791868303267,4.840113484012442,4.336862216199501
4.283130394626004e-05,4.598908080241526e-05,3.0184410093320492e-05,0.00014476679251515526,0.00013647807240049921,5.9141878632562515e-05,3.366715222911865e-05,2019-01-24,TLT,0.0024711366837926185,0.0690439434461747,0.5137190338537563,0.47272758526214753,0.04688281727572541,0.03145201528538211
2.3048920392723167e-05,4.598908080241526e-05,3.094322372449687e-05,0.00014602284163210685,0.0001473168823315483,5.916944858103447e-05,3.5094441829635154e-05,2019-01-25,TLT,0.19196751814344193,0.039412901124436406,1.0039887513270185,1.0114251040811753,0.33232730905865826,0.0771922343072926
9.91259691520181e-07,4.598908080241526e-05,3.0469565524590443e-05,0.00015255792004906495,0.00015053825180155956,5.9169059250528775e-05,3.4883200930544905e-05,2019-01-28,TLT,2.858736963604151,2.458039843430225,4.042820652292792,4.029580715216715,3.1059304939465706,2.589200628391725
2.5529825402595037e-05,4.598908080241526e-05,2.8700867174606228e-05,0.00014742256218507489,0.00014170797801779257,5.914701960302758e-05,3.3077625329404606e-05,2019-01-29,TLT,0.1436845794074939,0.006594023132572735,0.9266301224869073,0.8940790514287533,0.2718121460215088,0.030825234016942815
5.533155944748295e-07,4.598908080241526e-05,2.851060466828556e-05,0.00014727605303273449,0.00014844621875636233,5.9169123283194785e-05,3.334480379217873e-05,2019-01-30,TLT,3.432262195275481,2.961510217587567,4.587892478841024,4.5957768552401514,3.6815780092469197,3.115322454577135
7.333066861737097e-05,4.598908080241526e-05,2.6833167323856914e-05,0.0001496506163981166,0.0001384850345103132,5.914348734142601e-05,3.174635588533923e-05,2019-01-31,TLT,0.12794854259692423,0.7274966447444826,0.20333690616786448,0.16530387389254164,0.024864880882494056,0.4726915000467473
3.669519456190885e-05,4.598908080241526e-05,2.962301740146776e-05,0.0001529300418519091,0.00014996755376954068,5.916950602810409e-05,3.540117239579388e-05,2019-02-01,TLT,0.023669210462406998,0.024645122801047137,0.6672823531671692,0.6524607127142397,0.09793121015162898,0.0006522178902910181
2.0021813107055472e-05,4.598908080241526e-05,3.0047348031094225e-05,0.00015395528109833084,0.0001536108055283246,5.916942644674846e-05,3.588087400797768e-05,2019-02-04,TLT,0.26694180967120573,0.07229417464858479,1.169889380721242,1.167941008600502,0.42196368649792615,0.14139001591016065
2.0766577647311813e-05,4.598908080241526e-05,2.94458159356519e-05,0.00014768139466458835,0.00015406818401168042,5.916888728717928e-05,3.520877259947728e-05,2019-02-05,TLT,0.24661367138147905,0.054454121941980294,1.1023297904849603,1.1388386361446385,0.3980222391108874,0.11776302088762991
2.459686156615824e-07,4.598908080241526e-05,2.8925061638351495e-05,0.0001436320961928583,0.0001550591280087665,5.9168934023596354e-05,3.468667319156504e-05,2019-02-06,TLT,4.23630373764326,3.7757633843766616,5.371518963139111,5.447944134173281,4.487105027573349,3.9559980412461924
4.339883443360082e-05,4.598908080241526e-05,2.7204316056990098e-05,0.00012732567263458517,0.0001402018061964083,5.914202553742409e-05,3.28376461750804e-05,2019-02-07,TLT,0.0016483367786228609,0.12823529980536885,0.4171646202180621,0.48219574627514605,0.04331621484140524,0.04276133182813213
1.8139186512341806e-05,4.598908080241526e-05,2.8175987159586744e-05,0.0001353171528091575,0.0001501366087701254,5.91694534479876e-05,3.434418059304709e-05,2019-02-08,TLT,0.3247531631991365,0.08417725408578924,1.143596129439279,1.234288884259045,0.48889418186273814,0.16651694496690128
1.544987085573047e-05,4.598908080241526e-05,2.7573779120752047e-05,0.0001379056322477727,0.00015175981052889596,5.916874586606906e-05,3.3709964172904465e-05,2019-02-11,TLT,0.4267498526460405,0.13957488697876075,1.301001178743121,1.386503191143769,0.6039082184548235,0.23851045105490987
6.48560598343664e-06,4.598908080241526e-05,2.684634462485075e-05,0.00014247337665402812,0.0001526583323516192,5.916847211152106e-05,3.313055617356683e-05,2019-02-12,TLT,1.0998436472372877,0.6621268740810944,2.1350914237473155,2.2011014996654428,1.3204161080773575,0.8266297899064288
1.4378207781260295e-05,4.598908080241526e-05,2.5624700306365904e-05,0.0001392393937228388,0.00015019760826273703,5.916559682462093e-05,3.199543373147084e-05,2019-02-13,TLT,0.47533423053715573,0.13895038405604265,1.373743496143843,1.441966710513734,0.6576428831390366,0.24926260322538063
3.2286739614388434e-05,4.598908080241526e-05,2.4949910754859568e-05,0.0001336334455185983,0.0001519051235784159,5.9168323527356584e-05,3.163639816634518e-05,2019-02-14,TLT,0.05579967942450037,0.036275966335187704,0.6620506914831426,0.7611449600070008,0.1514058084983494,0.0002084382324039069
2.430629760642993e-06,4.598908080241526e-05,2.53901204864313e-05,0.0001365665164104622,0.0001558075559262756,5.916935014550818e-05,3.241472253011508e-05,2019-02-15,TLT,1.9931059330816518,1.4419410770529884,3.0464595495144637,3.176071449991362,2.2333324925036853,1.6654476979101176
6.439510656737312e-06,4.598908080241526e-05,2.4012551042883998e-05,0.00013378609527861765,0.0001486185016019823,5.915718642916495e-05,3.096800125659649e-05,2019-02-19,TLT,1.105974042008408,0.584296801924638,2.0819225527466174,2.1822592102395526,1.3265997672707623,0.778442691948176
8.214466193007363e-06,4.598908080241526e-05,2.2958168619715195e-05,0.00014007948121048965,0.00014852340032916632,5.916551409915087e-05,3.0106696437208263e-05,2019-02-20,TLT,0.9011249758287261,0.3855784919624663,1.8949546810346432,1.9501533093810166,1.1132808231274285,0.571696003088487
8.061835478565182e-05,4.598908080241526e-05,2.2073546474112723e-05,0.00015173951561945248,0.00014892281018261258,5.9166676689104445e-05,2.956849705132285e-05,2019-02-21,TLT,0.1916666878947355,1.3569146335400202,0.16373338647264957,0.15504499677871064,0.053195651231714214,0.7234780003377854
3.528506340915798e-05,4.598908080241526e-05,2.558623497280507e-05,0.0001534907969506452,0.00015739715764882093,5.9169524383157396e-05,3.381611977405302e-05,2019-02-22,TLT,0.032192973584767026,0.057659076290837996,0.7000647715568746,0.7194910660533691,0.11328534308340288,0.0009170177008528402
8.795777040993554e-06,4.598908080241526e-05,2.6168164678986245e-05,0.00015199756424961246,0.00015913511867084618,5.916940566342676e-05,3.4053531942409806e-05,2019-02-25,TLT,0.8453902138580682,0.42639696149177175,1.907460652976447,1.9507543015299462,1.054787026259591,0.6119546817255537
2.4385559374610577e-05,4.598908080241526e-05,2.5125821420706682e-05,0.00015878429533469756,0.00015566719481472803,5.916695383688625e-05,3.271571047048555e-05,2019-02-26,TLT,0.16465958894242316,0.00044272822105795306,1.0271321649713983,1.010381117811237,0.2985203445208302,0.039241926433533525
0.00012981815976060497,4.598908080241526e-05,2.5081405697940915e-05,0.00015589516217601136,0.00015793375371010634,5.9169114537066174e-05,3.271448188543413e-05,2019-02-27,TLT,0.7850732619756811,2.531864632231184,0.015776358425083847,0.018019526565279387,0.40828396213540774,1.5899000467566733
1.1630644660263157e-05,4.598908080241526e-05,3.136561094170076e-05,0.00015709966238094397,0.00016604785511043426,5.9169302469206584e-05,3.940687441264641e-05,2019-02-28,TLT,0.6276607318425085,0.3628775073833568,1.677270543707718,1.7286765667378288,0.8233249914259457,0.5154394139490108
8.622962926953239e-05,4.598908080241526e-05,3.0181512964814503e-05,0.00016497879311335446,0.00016149453413483083,5.9167835573542673e-05,3.7209465283371573e-05,2019-03-01,TLT,0.24639238336938396,0.8072504189543703,0.17147408429347477,0.1614051162103891,0.08073762330792533,0.47696046391991054
6.0945943512350985e-05,4.598908080241526e-05,3.354439994309758e-05,0.00016855833963141945,0.0001675283599480818,5.916950836783794e-05,4.063053557087892e-05,2019-03-04,TLT,0.04364308467882716,0.21975649654563023,0.3788664271701978,0.37496013464123656,0.00044186248934408034,0.09453604173601837
4.360520739975986e-06,4.598908080241526e-05,3.518849255725278e-05,0.00017810878820464954,0.00016970943263198876,5.916955798967242e-05,4.155240432897839e-05,2019-03-05,TLT,1.4506289445209415,1.2120465683608068,2.7342853919506087,2.6871903076122408,1.6815110412632168,1.3593041746109265
1.3433117241839016e-05,4.598908080241526e-05,3.333881424821617e-05,0.00017068334340113796,0.00016105619363486321,5.91630131111117e-05,3.8828825219376165e-05,2019-03-06,TLT,0.5227745237682946,0.3119264822639456,1.6207889338547932,1.56743663852069,0.7096260959895322,0.4073971388440143
4.1784606959445396e-05,4.598908080241526e-05,3.2144472427833543e-05,0.0001731450477857577,0.00016117701045932297,5.916817129097551e-05,3.7370902460835075e-05,2019-03-07,TLT,0.0044526705160679025,0.03761271360711982,0.6629288374603135,0.6092218807993353,0.05405648334236335,0.0064697517176375285
1.7672664979783504e-05,4.598908080241526e-05,3.272288049973025e-05,0.00017391897423805127,0.00016543337960227828,5.916948173513076e-05,3.814882051979137e-05,2019-03-08,TLT,0.3406644870904896,0.15612602610825488,1.3881847894391877,1.3433759553389946,0.5070655218361466,0.23273161436290302
8.796814386126773e-06,4.598908080241526e-05,3.181986756853344e-05,0.00017565961758349004,0.00016443467244602928,5.916870545353069e-05,3.702135448968621e-05,2019-03-11,TLT,0.8452948404230471,0.5621578690414981,2.0442372288671793,1.9816210295511607,1.054676553614918,0.6747198414445792
4.8837371687664716e-05,4.598908080241526e-05,3.043848437758904e-05,0.00018970002056539306,0.0001613605628923966,5.91669520019855e-05,3.5559614478649105e-05,2019-03-12,TLT,0.0018422300049671936,0.1316732566199983,0.6143934153165678,0.49780544814454464,0.01728369568373811,0.056109031960332345
3.558353452098237e-06,4.598908080241526e-05,3.1542417616193584e-05,0.00018685795525678526,0.00016638711329172793,5.916952664064606e-05,3.709306468442426e-05,2019-03-13,TLT,1.6364799463988349,1.294846997013229,2.9800938994139847,2.8664051486816287,1.8712470104180232,1.4400625167871484
5.255736048570535e-05,4.598908080241526e-05,2.986337376634786e-05,0.00018189286098163626,0.00015883664479924165,5.916125531951051e-05,3.512084607924576e-05,2019-03-14,TLT,0.009321431722121964,0.1946547078795322,0.530459485959589,0.4368605189108399,0.006736369693986166,0.093361640573558
4.3467926685080724e-05,4.598908080241526e-05,3.122501296950931e-05,0.00018792943510629093,0.0001653639206316331,5.916953181366335e-05,3.7111805058367875e-05,2019-03-15,TLT,0.0015599346861496777,0.06128286837936048,0.6953423916545693,0.5989874925794023,0.04301700429944377,0.013181301930132783
3.311768518148727e-07,4.598908080241526e-05,3.1959587792443594e-05,0.00019186932928191435,0.00016793816858285773,5.9169497989049095e-05,3.780691054836815e-05,2019-03-18,TLT,3.9407079513845034,3.5799373370393113,5.363643368599249,5.230670634859397,4.191106010617994,3.7463543463734155
4.933532954003123e-06,4.598908080241526e-05,3.006188313600587e-05,0.0001818570308592717,0.00015161388717956645,5.9142299236450055e-05,3.546528267530656e-05,2019-03-19,TLT,1.3396248204709016,0.971315245118537,2.6342941133920506,2.4578218307239528,1.5673090473515239,1.111607711343043
0.00010828248133467884,4.598908080241526e-05,2.8554182125085705e-05,0.0001834467707833067,0.00015263145065019625,5.916380337342133e-05,3.3972706429392e-05,2019-03-20,TLT,0.498186502494276,1.4592359304732994,0.11744765668771673,0.05272035885282533,0.22578156094349122,1.0281515743540917
4.833037811474567e-06,4.598908080241526e-05,3.33378800776613e-05,0.00019145115085961937,0.00016377931019194127,5.9169408142752467e-05,3.957092776525208e-05,2019-03-21,TLT,1.358019763248072,1.0761904338252486,2.704401707583621,2.552554088326094,1.5866107989647213,1.224755560120279
0.00023763990075478347,4.598908080241526e-05,3.162758954169009e-05,0.0001922756951210223,0.0001577953229569598,5.916378608908692e-05,3.708101306919739e-05,2019-03-22,TLT,2.524958872260659,4.49696324125707,0.02410687343748852,0.09654317805038004,1.6261977078543075,3.5510165257238695
2.5619045358143095e-06,4.598908080241526e-05,4.3988328214475705e-05,0.00020391418964400279,0.0001704478463134699,5.916857273938652e-05,4.865918622264384e-05,2019-03-25,TLT,1.9433598534612826,1.9014139421152843,3.3895119654822574,3.2127088526766094,2.182937993948615,1.9967396390104044
5.183778283572265e-07,4.598908080241526e-05,4.150274279375602e-05,0.00018364543718984392,0.00015942147810672294,5.9157793626453146e-05,4.441570315641564e-05,2019-03-26,TLT,3.4967266575283347,3.395300627213037,4.8728805411363245,4.7318540234706665,3.746021875868733,3.462315034395238
8.391072988477697e-05,4.598908080241526e-05,3.904368089583209e-05,0.00017393770641421392,0.00014870382420698725,5.9143247757980526e-05,4.1280423027975074e-05,2019-03-27,TLT,0.22322990948376953,0.3840776271516262,0.21136201592468407,0.13648399077523998,0.0689800216517995,0.3233352136654979
1.2127231437030821e-05,4.598908080241526e-05,4.173570383516879e-05,0.00018622654024599822,0.0001609127482595071,5.916947715507903e-05,4.442484905955988e-05,2019-03-28,TLT,0.5966485995653292,0.5264756214871629,1.7966312895109704,1.6607740879058168,0.7899099205580753,0.5713285849718575
9.004745304513504e-07,4.497272024662574e-05,3.995919549128051e-05,0.00016893903324756098,0.00014421132318340052,5.9167944430247635e-05,4.206356147440543e-05,2019-03-29,TLT,2.9309121709633246,2.815227070627995,4.239701472894118,4.0823572764248075,3.20043227373967,2.865422713664631
0.00020463218303481983,4.497272024662574e-05,3.761567223363075e-05,0.00016795928512392655,0.00013906816201974945,5.914622342851952e-05,3.94561325291616e-05,2019-04-01,TLT,2.0349821671162753,2.7462844287498624,0.02085143585040572,0.08520246499965856,1.218566127379039,2.5402967103394025
3.413250846583927e-06,4.497272024662574e-05,4.763666288170211e-05,0.00016245011847799978,0.00014647479058451816,5.916877301586279e-05,4.997872143232376e-05,2019-04-02,TLT,1.654286952849552,1.7075892910807404,2.8837168970432203,2.7824908215799278,1.910415448311495,1.7522262598181895
7.578622452926283e-05,4.497272024662574e-05,4.498325815959501e-05,0.00015461525298676837,0.0001427315775967992,5.916085341235636e-05,4.589859584806874e-05,2019-04-03,TLT,0.16329944252804918,0.16313896235998926,0.20318332899388625,0.16401951655279134,0.033363320245369366,0.14968449791452976
8.006570880909061e-06,4.497272024662574e-05,4.6831436141775086e-05,0.00015243947831924574,0.00014685773459337316,5.916952791409439e-05,4.7816138504536315e-05,2019-04-04,TLT,0.9038252477078255,0.9372578597642276,1.9990280377113954,1.9637209934697424,1.135459894524533,0.9545455926305588
1.6651371670918774e-06,4.497272024662574e-05,4.4501944226123125e-05,0.0001568274123134755,0.00014494737976127747,5.9166585853029015e-05,4.4836079914888816e-05,2019-04-05,TLT,2.333174080159802,2.3230425539849335,3.5558560544140496,3.4779511492113313,2.598592653532484,2.3302439986500176
1.26300059290634e-05,4.497272024662574e-05,4.1931735802581254e-05,0.00015190196977332086,0.000140828830642086,5.915256779581099e-05,4.203995182948919e-05,2019-04-08,TLT,0.5508177299427708,0.5011715373250865,1.5703057392231505,1.5011531628500068,0.7575603630511227,0.5029736433036534
9.926767278821207e-06,4.497272024662574e-05,4.017363201017018e-05,0.0001516329665572966,0.00014211133658850942,5.916800085237484e-05,4.0574721802974454e-05,2019-04-09,TLT,0.7315498529397024,0.6450725712423819,1.7916937922130352,1.7312279803853996,0.9529185606988224,0.6525643654546385
5.84023484707596e-06,4.497272024662574e-05,3.835882012628924e-05,0.00014865614407862687,0.00014229383550770118,5.916736770130579e-05,3.896387424402869e-05,2019-04-10,TLT,1.1711468005840366,1.034466205881349,2.276151743148955,2.234166658795025,1.4143061841489128,1.0477523591931375
3.469989800775045e-05,4.497272024662574e-05,3.6407705009536447e-05,0.00015234228090529043,0.0001413553128218566,5.916500887166586e-05,3.72325325390808e-05,2019-04-11,TLT,0.030895928775763526,0.0011358351328640826,0.7071689756021124,0.6500198924335439,0.12008713552556616,0.002424076004107212
5.1099741554932084e-05,4.497272024662574e-05,3.630523658942929e-05,0.0001474521970930543,0.0001442049960877962,5.916938874548493e-05,3.8038320854736996e-05,2019-04-12,TLT,0.008515268846855495,0.06568588434106504,0.4062758349063711,0.3918112940819718,0.01024275789890794,0.04818997831662397
6.371152846727549e-06,4.497272024662574e-05,3.719290688735945e-05,0.0001481159916931574,0.00014664620961470415,5.9169539716700025e-05,3.971639185071323e-05,2019-04-15,TLT,1.095942710660382,0.9356378464936566,2.189229878908878,2.1796882530668484,1.336302671761902,0.9903997663261013
3.94507521830008e-05,4.497272024662574e-05,3.5343601644921536e-05,0.00014592096457864099,0.00014429248854334718,5.916550668766137e-05,3.7680640676062826e-05,2019-04-16,TLT,0.008218139715286288,0.006270600506585122,0.5783690088128086,0.5701975142611277,0.07207194978815012,0.0010700216493142456
1.673080190645013e-07,4.497272024662574e-05,3.559003067720629e-05,0.00014191265780149777,0.00014698909172574748,5.916945412651118e-05,3.8625034750342e-05,2019-04-17,TLT,4.597695040332142,4.364685281282642,5.744309472989261,5.779415352224942,4.87115177898162,4.446150970098336
2.726193533976829e-05,4.497272024662574e-05,3.3464667317717784e-05,0.00015082074871255517,0.0001377209776154144,5.9141871096341105e-05,3.634917585205034e-05,2019-04-18,TLT,0.10675293667135355,0.01964708582676411,0.8913578117399086,0.8176888101306716,0.2354060157689215,0.03768158229375418
2.3160963777836298e-05,4.497272024662574e-05,3.3092503399040817e-05,0.00015082445491132842,0.00014186111018375997,5.916917461540506e-05,3.6481113122696105e-05,2019-04-22,TLT,0.17858810921692414,0.05672402239535668,1.0272107346121984,0.9756452837581053,0.32936875825088174,0.08920188053612432
4.5107626641896364e-06,4.497272024662574e-05,3.2496611021768543e-05,0.0001484285220323959,0.00014352290221959524,5.916906407646579e-05,3.6318579925978645e-05,2019-04-23,TLT,1.3998898186839086,1.113476734936988,2.524027398823852,2.491457245651951,1.6501677478625236,1.2100630730133548
6.602135917023904e-05,4.497272024662574e-05,3.0817460120313805e-05,0.00015031289100822477,0.0001413824955996783,5.916327383574222e-05,3.4669410430533265e-05,2019-04-24,TLT,0.08410903576325501,0.38043926276197726,0.261966943090846,0.22846046343019566,0.006240610101907906,0.26019100405656537
2.1255617788379185e-06,4.497272024662574e-05,3.2929694063309324e-05,0.00014393806351210855,0.00014581457976725062,5.916954724721569e-05,3.7671442889841194e-05,2019-04-25,TLT,2.099283313290638,1.8048871543145544,3.230114155873342,3.2428768343603336,2.362294109838268,1.931289879468593
1.1549371538357135e-05,4.497272024662574e-05,3.1081446126241034e-05,0.0001425074057180616,0.0001414774112611335,5.915557897495154e-05,3.55379962453831e-05,2019-04-26,TLT,0.6162334483742391,0.3615641417034734,1.5938069545542515,1.5871430755280764,0.8287771145646445,0.4489579886019919
4.097723492660687e-05,4.497272024662574e-05,2.9909521650967998e-05,0.00014992646069612647,0.00014230577904692968,5.9167779393097707e-05,3.451499306613001e-05,2019-04-29,TLT,0.004197001969467484,0.0552000082753461,0.5704438074655922,0.532913457882535,0.05992041985510044,0.015607136015550749
2.609288433140085e-05,4.497272024662574e-05,3.057358444750633e-05,0.00014609194811604525,0.000145103697582518,5.916947357256459e-05,3.590042186354443e-05,2019-04-30,TLT,0.12458704013084221,0.011919114475967163,0.9011794620356968,0.8956083218377657,0.25972868870179844,0.04589915005970413
1.6947432315758898e-05,4.497272024662574e-05,3.030474244054e-05,0.00014554997243501034,0.00014594212362100607,5.91691849937164e-05,3.5727037997798625e-05,2019-05-01,TLT,0.35277780520282653,0.14042154931894402,1.2668403515706754,1.2692181297993046,0.5367078307067965,0.22015016090321948
2.2786953868802648e-05,4.497272024662574e-05,2.9503303833053133e-05,0.00015554102126557362,0.00014596329304066228,5.916863679727192e-05,3.495936553495468e-05,2019-05-02,TLT,0.18655182866029874,0.030666693034885117,1.0672225746135475,1.0132812754768077,0.3393222352249532,0.07981079810676084
8.032830584394259e-06,4.497272024662574e-05,2.91003228351981e-05,0.0001458495586231823,0.00014670814075716065,5.9169044950838125e-05,3.48742528617781e-05,2019-05-03,TLT,0.9011347482931173,0.5632515268406051,1.9541148421975616,1.9596620254156045,1.132622242414579,0.6985488439295304
7.540025800407812e-06,4.497272024662574e-05,2.7836273300149868e-05,0.00014948008207405197,0.0001453024881310093,5.916659770604705e-05,3.359984260720408e-05,2019-05-06,TLT,0.9534882512287182,0.5769848805062257,2.0373792254070633,2.0104840155957873,1.1875687552099516,0.7187023597939239
5.825069556895702e-05,4.497272024662574e-05,2.6618498450165344e-05,0.00014659502546992921,0.00014430560086816066,5.916631822047719e-05,3.251686243709107e-05,2019-05-07,TLT,0.03654515652953716,0.40520429637075805,0.3202757506829683,0.3108393018185338,0.00012099396786613426,0.2084024026135496
1.876046877372005e-05,4.497272024662574e-05,2.8516430277292846e-05,0.00014833009980854049,0.00014785938470496273,5.9169551091210205e-05,3.5117054441099275e-05,2019-05-08,TLT,0.29145634872545223,0.07661128309144138,1.194166090493225,1.1913902612901666,0.4657180270824002,0.16116168174155154
1.6735819238684264e-05,4.497272024662574e-05,2.7931072587078476e-05,0.0001553310448657724,0.0001477714747081601,5.916879639360857e-05,3.4488768964785895e-05,2019-05-09,TLT,0.36063748938676965,0.11137132916438675,1.3357502385556064,1.2913704387461662,0.5456917633691709,0.20833662483851434
1.8538567882845653e-06,4.497272024662574e-05,2.7259357386174824e-05,0.0001566982868125813,0.00014783076300285266,5.916861482181831e-05,3.3803531797322834e-05,2019-05-10,TLT,2.230009676634204,1.7561367214977213,3.4488847375808165,3.3913403060571214,2.4944547859742316,1.9581391721017511
6.122877303270183e-05,4.497272024662574e-05,2.5735027350301406e-05,0.00015694158622095393,0.00014338893026401956,5.915389417048514e-05,3.2244490115481326e-05,2019-05-13,TLT,0.052903606025661354,0.5124356122932885,0.3313937875150652,0.2779553582886609,0.0006011442339162176,0.25762098243636977
8.685415247739266e-06,4.497272024662574e-05,2.7864652091245435e-05,0.0001561338004576782,0.00014761437095825125,5.91695338409048e-05,3.502915928099023e-05,2019-05-14,TLT,0.8375371827214622,0.4774138393371872,1.9446961511444014,1.8917966090098006,1.065550205140159,0.6424837765670706
3.749592801516363e-05,4.497272024662574e-05,2.6713897880635063e-05,0.00015765621678928316,0.00014613822056502856,5.9166907088623516e-05,3.363690561062682e-05,2019-05-15,TLT,0.015572025332078798,0.06456287470654187,0.6740179669692503,0.6168990669582686,0.08986146236471848,0.00611734919949547
1.1125230044078783e-05,4.497272024662574e-05,2.7360819688706778e-05,0.0001542777064379165,0.0001483291730342606,5.9169432953958596e-05,3.451825553317369e-05,2019-05-16,TLT,0.6442178818198105,0.30650826901384653,1.7016504763426807,1.665222094670269,0.8592128335626406,0.45457271641726904
4.95092510191035e-06,4.497272024662574e-05,2.6386684310029097e-05,0.00015757800706135667,0.00014711356733469502,5.916771458660149e-05,3.345260197623809e-05,2019-05-17,TLT,1.3165689353924614,0.8609147311275587,2.491765054043703,2.4252841698261656,1.5644777083609283,1.058553328887069
