actual,CONST,EWMA_094,HAR,FIGARCH_lite,MS_vol_lite,MSM_GMM,date,asset,loss_CONST,loss_EWMA_094,loss_HAR,loss_FIGARCH_lite,loss_MS_vol_lite,loss_MSM_GMM
1.4917107411095576e-05,0.00011834833157310487,0.0006007893579799936,0.002035055245337703,0.0029829540399869073,0.00029680649638877984,0.0004624080433404021,2018-12-27,QQQ,1.1971676228195745,2.7205648649805663,3.9230996172837473,4.303161457877137,2.0408303922192506,2.466198628484133
2.73268878267671e-07,0.00011834833157310487,0.0005656370229458596,0.0017821762315998204,0.0017264033724780246,0.00027080089423380145,0.00043106665216030864,2018-12-28,QQQ,5.073240326685258,6.635734753710227,7.783042899329683,7.751252902357846,5.899692023289079,6.364195726431544
7.052326960705236e-05,0.00011834833157310487,0.000531715197701804,0.0011568585122936925,0.0007912326189247132,0.00017739470617111715,0.0003880703427724408,2018-12-31,QQQ,0.1135852829921582,1.152798823870822,1.858481726005473,1.5067801785418387,0.3199845310230194,0.8869719558968807
1.608631996067897e-05,0.00011834833157310487,0.0005040436820161188,0.0009270391975362847,0.0010704755190637872,0.00019824514072109162,0.0003460982737120083,2019-01-02,QQQ,1.1315865238935747,2.4766082515234387,3.0713789922808585,3.2129162857768163,1.5926787080393994,2.1152325967503804
0.0011032993146488878,0.00011834833157310487,0.00047476624029279245,0.0007213969738930219,0.0009583336470888947,0.0001989528545605567,0.0002899856072330251,2019-01-03,QQQ,6.0900464885536785,0.48064125047710204,0.10452199499647641,0.01040411852368095,2.8325390014663903,1.4684401668879592
0.0017551669219634794,0.00011834833157310487,0.0005124782247541582,0.0006737428021918643,0.0015724943006481,0.00024101009459353583,0.000400028653153813,2019-01-04,QQQ,11.1338298144312,1.193800440001346,0.64762852443743,0.006266550393498438,4.297064835158787,1.908819942069048
0.00014007612216690096,0.00011834833157310487,0.0005870395465867175,0.0009293173473125443,0.0021437636467384886,0.00027332783522435655,0.00045153416861030743,2019-01-07,QQQ,0.015038096160165493,0.6715206398125524,1.0429944042706998,1.7934734874948282,0.1809698580644139,0.4806876841051084
8.108334782774302e-05,0.00011834833157310487,0.0005602217411215285,0.001370977620197031,0.0018666984009249675,0.00028899931546673847,0.0004240176112947938,2019-01-08,QQQ,0.06327918081710937,1.0775894430995145,1.88694446624923,2.179885746566993,0.55151259027803,0.8455237474067503
6.587740493658183e-05,0.00011834833157310487,0.0005314734375239014,0.0013291544203537853,0.001672808755670877,0.00029196036873225465,0.0003881053231746775,2019-01-09,QQQ,0.14247663723662773,1.2118101003403292,2.054066125621269,2.2738451813150697,0.7144607313260374,0.9432222901626486
8.158929419836515e-06,0.00011834833157310487,0.0005035376755686623,0.0014526549870441665,0.0015498892353480148,0.0002915862309921541,0.0003459723812458454,2019-01-10,QQQ,1.7434592381243728,3.1387487902869635,4.18765178866315,4.252089986092356,2.60420400731423,2.7708285903639878
