date,active_contract,rv_1min,rv_5min,rv_5min_canonical_convention,rv_10min,parkinson,r2_day,day_return,n_ticks,source_file,source_size,source_mtime_ns,source_sha256,builder_collector_sha256,builder_proxy_code_sha256,builder_mcs_sha256,builder_evaluation_sha256
2012-11-16,201211,8.480803159800129e-05,9.388035216534153e-05,9.05386747943392e-05,0.0001117144197164369,6.67469526722196e-05,2.391888796714803e-06,-0.0015465732432428,58034,Daily_2012_11_16TX.csv,3964274,1588931447000000000,bec30b365851d7efb89d3305223ac1b42c73479813dd9343ef643a544b2d2dd2,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-19,201211,4.605924638413488e-05,3.000239133413318e-05,2.992408219805021e-05,2.598718452645066e-05,1.628236170875055e-05,1.039272270385102e-05,-0.0032237746050012,40023,Daily_2012_11_19TX.csv,2915240,1588931448000000000,a231a0353fd7842461c36c9e93a1ba0e6cf46f94c9438267844a3deabf3165ec,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-20,201211,2.836887505579608e-05,2.421292612053026e-05,2.351285347826859e-05,2.469390742330634e-05,1.760829989391161e-05,3.815764283731331e-06,-0.0019533981375365,35515,Daily_2012_11_20TX.csv,2894350,1588931450000000000,6e2f6dbeb931020b8fbae33d7978144c4eb37d346a6818d1e78433620aa2e1ba,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-21,201212,6.64516454656892e-05,4.930058712206959e-05,4.80455343170612e-05,5.330012806189168e-05,0.0001123528140736435,0.000194678715272587,-0.0139527314627848,40585,Daily_2012_11_21TX.csv,4729288,1588931452000000000,fc098155d0f0a46fd6601ce1cdcb791e56f6a45011d9b331502751a698bcb4b7,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-22,201212,3.628318041149304e-05,2.334002575021645e-05,2.135629170811691e-05,2.731218725448409e-05,8.275648811409657e-06,7.157561671638787e-07,-0.0008460237391254,36321,Daily_2012_11_22TX.csv,2301871,1588931454000000000,496cbf734f30a1b45a5a83f3f3420add1a4afff3e583269dd096b1b8ea472e43,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-23,201212,7.405116525545178e-05,8.30195895468977e-05,5.898690796418946e-05,0.0001006955306647541,0.0002962233775870555,0.0007670091389787016,0.0276949298424585,57964,Daily_2012_11_23TX.csv,3712124,1588931456000000000,3e2f35469e2f4b2f61cca2b5c2acd41632da440616167b4e25b29b34112373df,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-26,201212,4.302205687500702e-05,2.28172811068676e-05,2.058810056958749e-05,2.46333411267282e-05,1.789200820776714e-05,1.242863821281099e-05,0.0035254273801641,35736,Daily_2012_11_26TX.csv,2287806,1588931458000000000,0d71d229c00df3f017374fb6f2826c9891eee9d0ac3d252254e337741af7f99f,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-27,201212,3.66977216421315e-05,4.596450713248613e-05,4.589163846849491e-05,4.956938891646856e-05,1.988385542447422e-05,3.562868317193223e-06,0.0018875561759039,41313,Daily_2012_11_27TX.csv,2641533,1588931459000000000,ad6f2eba81389c4a5abb2a91a0a95de0b2ec6f98887f32b16436bf50fbd71d8f,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-28,201212,2.715605410082727e-05,2.000960550268292e-05,1.97178158560505e-05,2.401257054257538e-05,1.575237818810237e-05,8.015378949466352e-06,0.0028311444593072,34223,Daily_2012_11_28TX.csv,2186501,1588931460000000000,050f1769550f27129d4de13b6187aed030387164a45024468bd0c427490a65b7,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-29,201212,4.634379549173868e-05,4.568752230469692e-05,4.311105821824672e-05,5.692806423246449e-05,3.50938415006913e-05,5.381413021994956e-05,0.0073358114902135,52097,Daily_2012_11_29TX.csv,3356813,1588931462000000000,7f68c7fffd93c688a8f507c5511a987e8884668c988e71ab048f44fb38d1a9d9,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-11-30,201212,4.813796912260813e-05,3.763643453792194e-05,3.761882854210605e-05,4.529722081104964e-05,4.135541948206568e-05,5.677973571678255e-05,0.0075352329570347,50691,Daily_2012_11_30TX.csv,3255728,1588931464000000000,10eb1e94b175eed62524976bd04e582e47b82bd3922523811b2b613ee0fe39c3,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-03,201212,4.645418234740267e-05,6.166085983609904e-05,5.723338532751505e-05,7.654642723655367e-05,4.72210270696859e-05,1.559197404695236e-07,0.0003948667376084,49002,Daily_2012_12_03TX.csv,3146788,1588931466000000000,2a3b6661959f9f7234fc9b4f3816bace7248cf54029c3b5310951cfa1aa33f23,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-04,201212,3.055543475906701e-05,2.05626441065846e-05,1.970745579728273e-05,1.847282399946131e-05,1.901170806893137e-05,1.36451602078829e-05,0.003693935598773,40947,Daily_2012_12_04TX.csv,2641318,1588931468000000000,846f24f1a30c9816cc5995d46edf86d47c21d8f898149fd333df077feae90bd9,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-05,201212,4.357869243816667e-05,5.705790256673736e-05,5.532066201803893e-05,6.036203392628193e-05,6.450900515386785e-05,6.404267143284795e-05,0.008002666520157201,52222,Daily_2012_12_05TX.csv,3374276,1588931470000000000,863bfe841a693d7f854189adf4dc8dbb841310004b5ace7282f0faefc702dabf,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-06,201212,4.301658204944966e-05,3.104691583280916e-05,3.102984401260777e-05,2.161647709451853e-05,1.541565177551254e-05,3.35176941417955e-06,-0.0018307838250813,40005,Daily_2012_12_06TX.csv,2579592,1588931471000000000,c70da1b106fd52e0ed285d7be3e9bedd567114f9f3d3f337410bc8af02113399,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-07,201212,4.309625407018877e-05,2.898602535416493e-05,2.789556688902048e-05,2.158432425794456e-05,1.473382083695295e-05,1.534458287611141e-07,0.0003917216215134,40107,Daily_2012_12_07TX.csv,2586865,1588931473000000000,e3b09ff929aad0c16ee5dd98e7a9f3afaa710bdf6d6e7ceda573b089618f7cfe,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-10,201212,5.65370958528011e-05,5.126880276508922e-05,5.084467140114454e-05,6.524006567836947e-05,4.566599191470541e-05,5.54958570850962e-05,-0.007449554153444,43862,Daily_2012_12_10TX.csv,2826267,1588931474000000000,a2d0d9640325046610d798ee461f92b9bebe1368f8eb561d14cbadeec5dba4d3,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-11,201212,3.014160139938551e-05,3.178624873737836e-05,3.151191803128958e-05,2.705494669939192e-05,2.711504322430969e-05,1.713893514238497e-08,-0.0001309157558981,44341,Daily_2012_12_11TX.csv,2881457,1588931476000000000,6e2ca4e34077272913bb0771e964af76357912de4401007a8626fa79a3f7ee5c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-12,201212,4.090630526905e-05,5.657886326698328e-05,5.16605382723374e-05,6.651515758257303e-05,3.251498483255467e-05,2.851872644815664e-05,0.0053402927305679,47494,Daily_2012_12_12TX.csv,3129067,1588931478000000000,e24143eeb8c450d203dc6506655e8f9315848c282834b4897ab2ffa645932150,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-13,201212,2.817164491371421e-05,2.828882307393222e-05,2.625988083612432e-05,2.483439052283817e-05,2.947800070748702e-05,5.043618876461459e-05,0.0071018440397276,43465,Daily_2012_12_13TX.csv,2900624,1588931480000000000,4668c46cf6c98c48ba2d0833b8ccd8cb12a987cfccf21c68910d86adedbedb47,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-14,201212,2.778600294046983e-05,3.074358284439527e-05,3.059325438861998e-05,3.939585549152228e-05,1.279228857869978e-05,2.17399965192954e-05,-0.0046626169174933,45997,Daily_2012_12_14TX.csv,3152848,1588931481000000000,0d207f0e3577474633f041589359ea28d37e58cd03efd4fd64d6862cd28e3632,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-17,201212,6.175055643393645e-05,5.041646983112281e-05,5.014625899962869e-05,3.339875545380678e-05,5.201513335939005e-05,2.855590879385525e-05,-0.0053437728987911,52081,Daily_2012_12_17TX.csv,3810542,1588931483000000000,53a73c465d4644a1bf9bcef3755af37d11ad729f067bbe2bd248dc530a9897b9,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-18,201212,2.788812918940474e-05,2.028500741947582e-05,2.00121792065108e-05,1.874297262368316e-05,1.195348608524726e-05,4.263497656231395e-07,-0.0006529546428528,34319,Daily_2012_12_18TX.csv,2811335,1588931485000000000,81ada2578dc5ac81fb906c53f9f491cfcd51c0bf38df1aa00ec529b1c2181f03,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-19,201301,2.090896751425575e-05,2.55416324084709e-05,2.385281431233438e-05,2.29076912361256e-05,1.71702912883744e-05,1.147002712520639e-05,-0.0033867428489931,26092,Daily_2012_12_19TX.csv,3073786,1588931487000000000,68a88f54f60ff319f0cd1254c6d68f476aef30a954b04ba59ebd589598e467b7,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-20,201301,4.140450181642218e-05,3.058101700524382e-05,2.224543319823407e-05,3.038346095809558e-05,3.707704088964035e-05,8.737964702295135e-05,-0.009347708116054501,46194,Daily_2012_12_20TX.csv,2944162,1588931488000000000,dc7859332c518a8981d80c77e847241b02d9f7024de442562c001f0db1770616,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-21,201301,7.13770381209e-05,8.797797514534101e-05,8.754165460983156e-05,7.223086521857186e-05,7.156944221332164e-05,0.00010189666397949,-0.0100943877466387,60921,Daily_2012_12_21TX.csv,3887349,1588931491000000000,fe7ddae9fcd309813ddc33ce51095d5da1706b0caa87faf33619df718894e33f,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-22,201301,1.598967067633868e-05,1.114324642388087e-05,1.098529585220449e-05,1.005157792203372e-05,7.770552646738727e-06,1.100084798203761e-05,-0.0033167526259939,17543,Daily_2012_12_22TX.csv,1117460,1588931491000000000,0b9ee978b80360f53798bc9d9fca7d681e6e26a8b212f0b0c813c37b6c275744,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-24,201301,2.975134000347046e-05,3.164264451123667e-05,3.100332656403925e-05,3.824150881881322e-05,3.39207578735227e-05,5.124791139455453e-06,0.002263800154487,30234,Daily_2012_12_24TX.csv,1920292,1588931492000000000,80f9c22e4ccc133aedac25da6af61dd2f7fc9c9a310191f2f9ec0baf07f38e1d,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-25,201301,5.161818574405338e-05,7.062767026316447e-05,6.999628621408211e-05,8.073437094363237e-05,0.0001400275554676725,0.0002484017932764069,0.0157607675344954,44582,Daily_2012_12_25TX.csv,2873935,1588931494000000000,24700009f93a7520919f6d803a8db5d20c640521669afa5c28b95d1a810f084e,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-26,201301,3.614048084404613e-05,3.019654920875238e-05,3.012825300412885e-05,3.422827571916577e-05,2.366604904967012e-05,5.546483080359741e-06,-0.0023550972549684,38881,Daily_2012_12_26TX.csv,2483048,1588931495000000000,5504d05330070404d5e8e8d7dd177f97333e3449691be107027d20cd598f095b,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-27,201301,4.493081042014059e-05,4.663786032296004e-05,4.601459156015557e-05,4.398878904341343e-05,4.171295217732158e-05,1.165450060551765e-05,0.0034138688617926,46839,Daily_2012_12_27TX.csv,2990719,1588931497000000000,4d028a529c6e475da6866a87e25177a77ea358a82eddc9ce42bc6b2430ccc521,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2012-12-28,201301,3.997991773764193e-05,3.99114969280295e-05,2.92638614116026e-05,3.488504919736734e-05,2.276874728424802e-05,1.151498122337566e-05,0.0033933731335318,39408,Daily_2012_12_28TX.csv,2522129,1588931498000000000,b8b8aa597af7e2107404d3c8219717a1cf01dc60d4c6b45886e2745936d14a88,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-02,201301,5.896908151861085e-05,8.647683541291253e-05,8.64097369005932e-05,8.903427400549779e-05,6.242921180207647e-05,4.506661759450861e-05,0.0067131674785088,47334,Daily_2013_01_02TX.csv,3053524,1588929564000000000,54b9a2743b42b7cc90490a1187312305cb40266a9fb313d0ec85d8e9910cc96e,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-03,201301,2.231567164285519e-05,1.516252840427211e-05,1.383678202286974e-05,1.136592082698819e-05,6.423707369966672e-06,1.979929533407996e-06,0.001407099688511,34150,Daily_2013_01_03TX.csv,2193673,1588929565000000000,d26d339eeaead95c0c38eae13f47b0c8e2b58035372adeaae5e1860e4aeae57f,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-04,201301,2.338708432474735e-05,1.90610773495292e-05,1.80080579084225e-05,2.161551061776085e-05,2.004542938863953e-05,1.114826166085499e-05,-0.0033389012655145,39484,Daily_2013_01_04TX.csv,2540969,1588929567000000000,a79050420f0715b2fc56de9b7e0653298e446460fb02d5de65250269ce8c3306,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-07,201301,4.643397620913844e-05,3.494677323499403e-05,3.488008992454375e-05,3.877815213284645e-05,3.299433767954069e-05,6.671776320695183e-08,-0.0002582978188195,44520,Daily_2013_01_07TX.csv,2874993,1588929569000000000,25745f236558ae771b90bbd7e25206445b2611d71ac117bc2159be60da93f4da,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-08,201301,5.174158194473358e-05,4.361665276120383e-05,3.932568011838538e-05,4.247583192538239e-05,3.322583461030664e-05,1.223665165631144e-05,-0.0034980925740053,50063,Daily_2013_01_08TX.csv,3259435,1588929570000000000,e8367eed364148ae84adbe7f22cebd1f6fc30ba746e5db9227304686e3b09ace,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-09,201301,3.283455109232924e-05,2.991410147158775e-05,2.989717592361059e-05,3.366749479338778e-05,5.111710314195334e-05,4.721197720788784e-05,0.0068710972346407,47909,Daily_2013_01_09TX.csv,3133998,1588929572000000000,f7b139124d3b50bc0992571859428207e3d6e3a7bbf816969b8d141af18eac68,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-10,201301,5.368152810243819e-05,7.480166169994568e-05,7.107338232933918e-05,3.4834320782394e-05,4.484298330216991e-05,9.249261721176047e-05,0.0096173082102925,61406,Daily_2013_01_10TX.csv,4083108,1588929574000000000,dd474705ee3075556a62407eb4cf62f9b2051b821a90238d7d6dd5ea9564661c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-11,201301,2.914081983887378e-05,3.275007686755682e-05,3.171360862445921e-05,2.131739391030025e-05,2.964471570621697e-05,6.473017727623523e-05,-0.008045506651307601,46881,Daily_2013_01_11TX.csv,3207044,1588929576000000000,377cb2731db4c506aad6cd0510eafc0126750053c85735839f036bc789725b9c,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-14,201301,5.431425542706356e-05,5.144366717846586e-05,4.904182676825316e-05,4.978431351336551e-05,9.046742575737947e-05,0.0001003100808210895,0.0100154920408879,54314,Daily_2013_01_14TX.csv,3962988,1588929579000000000,ccd91b903e475171f4908daad28db33818a6e2dee1adade5b0bc0831a888e3b3,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
2013-01-15,201301,3.926737099237204e-05,3.807276752501896e-05,3.57022571482127e-05,3.690411450087644e-05,4.215407286154362e-05,5.765145423340566e-05,-0.0075928554729696,52115,Daily_2013_01_15TX.csv,4190800,1588929581000000000,5ef51d2fa34341e3e61d0457098c5039019024df1272d614db54c5e6d6ad1ba1,51e91ab718ab74c3299b124fc0059e81940e09dddd721cad12d6cc31f920e708,0eb8ef8d5bd505501023f5f14d1ccaaa14d0cf187d86082cb4423a5567225dca,407dd064ea6b02cdefdd6b690202c447952518993bef636ee50658f31d8b453f,c33b4617cf92e92696d2cb15d4eafa39316e1422332f7ef154cce7195a8493ca
