date,price
1949-02-01,14.619999885559082
1949-03-01,15.0600004196167
1949-04-01,14.710000038146973
1949-05-01,14.1899995803833
1949-06-01,14.15999984741211
1949-07-01,15.039999961853027
1949-08-01,15.220000267028809
1949-09-01,15.579999923706055
1949-10-01,16.040000915527344
1949-11-01,16.059999465942383
1949-12-01,16.790000915527344
1950-01-01,17.049999237060547
1950-02-01,17.219999313354492
1950-03-01,17.290000915527344
1950-04-01,17.959999084472656
1950-05-01,18.780000686645508
1950-06-01,17.690000534057617
1950-07-01,17.84000015258789
1950-08-01,18.420000076293945
1950-09-01,19.450000762939453
1950-10-01,19.530000686645508
1950-11-01,19.510000228881836
1950-12-01,20.43000030517578
1951-01-01,21.65999984741211
1951-02-01,21.799999237060547
1951-03-01,21.479999542236328
1951-04-01,22.43000030517578
1951-05-01,21.520000457763672
1951-06-01,20.959999084472656
1951-07-01,22.399999618530273
1951-08-01,23.280000686645508
1951-09-01,23.260000228881836
1951-10-01,22.940000534057617
1951-11-01,22.8799991607666
1951-12-01,23.770000457763672
1952-01-01,24.139999389648438
1952-02-01,23.260000228881836
1952-03-01,24.3700008392334
1952-04-01,23.31999969482422
1952-05-01,23.860000610351562
1952-06-01,24.959999084472656
1952-07-01,25.399999618530273
1952-08-01,25.030000686645508
1952-09-01,24.540000915527344
1952-10-01,24.520000457763672
1952-11-01,25.65999984741211
1952-12-01,26.56999969482422
1953-01-01,26.3799991607666
1953-02-01,25.899999618530273
1953-03-01,25.290000915527344
1953-04-01,24.6200008392334
1953-05-01,24.540000915527344
1953-06-01,24.139999389648438
1953-07-01,24.75
1953-08-01,23.31999969482422
1953-09-01,23.350000381469727
1953-10-01,24.540000915527344
1953-11-01,24.760000228881836
1953-12-01,24.809999465942383
1954-01-01,26.079999923706055
1954-02-01,26.149999618530273
1954-03-01,26.940000534057617
1954-04-01,28.260000228881836
1954-05-01,29.190000534057617
1954-06-01,29.209999084472656
1954-07-01,30.8799991607666
1954-08-01,29.829999923706055
1954-09-01,32.310001373291016
1954-10-01,31.68000030517578
1954-11-01,34.2400016784668
1954-12-01,35.97999954223633
1955-01-01,36.630001068115234
1955-02-01,36.7599983215332
1955-03-01,36.58000183105469
1955-04-01,37.959999084472656
1955-05-01,37.90999984741211
1955-06-01,41.029998779296875
1955-07-01,43.52000045776367
1955-08-01,43.18000030517578
1955-09-01,43.66999816894531
1955-10-01,42.34000015258789
1955-11-01,45.5099983215332
1955-12-01,45.47999954223633
1956-01-01,43.81999969482422
1956-02-01,45.34000015258789
1956-03-01,48.47999954223633
1956-04-01,48.380001068115234
1956-05-01,45.20000076293945
1956-06-01,46.970001220703125
1956-07-01,49.38999938964844
1956-08-01,47.5099983215332
1956-09-01,45.349998474121094
1956-10-01,45.58000183105469
1956-11-01,45.08000183105469
1956-12-01,46.66999816894531
1957-01-01,44.720001220703125
1957-02-01,43.2599983215332
1957-03-01,44.11000061035156
1957-04-01,45.7400016784668
1957-05-01,47.43000030517578
1957-06-01,47.369998931884766
1957-07-01,47.90999984741211
1957-08-01,45.220001220703125
1957-09-01,42.41999816894531
1957-10-01,41.060001373291016
1957-11-01,41.720001220703125
1957-12-01,39.9900016784668
1958-01-01,41.70000076293945
1958-02-01,40.84000015258789
1958-03-01,42.099998474121094
1958-04-01,43.439998626708984
1958-05-01,44.09000015258789
1958-06-01,45.2400016784668
1958-07-01,47.189998626708984
1958-08-01,47.75
1958-09-01,50.060001373291016
1958-10-01,51.33000183105469
1958-11-01,52.47999954223633
1958-12-01,55.209999084472656
1959-01-01,55.45000076293945
1959-02-01,55.40999984741211
1959-03-01,55.439998626708984
1959-04-01,57.59000015258789
1959-05-01,58.68000030517578
1959-06-01,58.470001220703125
1959-07-01,60.5099983215332
1959-08-01,59.599998474121094
1959-09-01,56.880001068115234
1959-10-01,57.52000045776367
1959-11-01,58.279998779296875
1959-12-01,59.88999938964844
1960-01-01,55.61000061035156
1960-02-01,56.119998931884766
1960-03-01,55.34000015258789
1960-04-01,54.369998931884766
1960-05-01,55.83000183105469
1960-06-01,56.91999816894531
1960-07-01,55.5099983215332
1960-08-01,56.959999084472656
1960-09-01,53.52000045776367
1960-10-01,53.38999938964844
1960-11-01,55.540000915527344
1960-12-01,58.11000061035156
1961-01-01,61.779998779296875
1961-02-01,63.439998626708984
1961-03-01,65.05999755859375
1961-04-01,65.30999755859375
1961-05-01,66.55999755859375
1961-06-01,64.63999938964844
1961-07-01,66.76000213623047
1961-08-01,68.06999969482422
1961-09-01,66.7300033569336
1961-10-01,68.62000274658203
1961-11-01,71.31999969482422
1961-12-01,71.55000305175781
1962-01-01,68.83999633789062
1962-02-01,69.95999908447266
1962-03-01,69.55000305175781
1962-04-01,65.23999786376953
1962-05-01,59.630001068115234
1962-06-01,54.75
1962-07-01,58.22999954223633
1962-08-01,59.119998931884766
1962-09-01,56.27000045776367
1962-10-01,56.52000045776367
1962-11-01,62.2599983215332
1962-12-01,63.099998474121094
1963-01-01,66.19999694824219
1963-02-01,64.29000091552734
1963-03-01,66.56999969482422
1963-04-01,69.80000305175781
1963-05-01,70.80000305175781
1963-06-01,69.37000274658203
1963-07-01,69.12999725341797
1963-08-01,72.5
1963-09-01,71.69999694824219
1963-10-01,74.01000213623047
1963-11-01,73.2300033569336
1963-12-01,75.0199966430664
1964-01-01,77.04000091552734
1964-02-01,77.80000305175781
1964-03-01,78.9800033569336
1964-04-01,79.45999908447266
1964-05-01,80.37000274658203
1964-06-01,81.69000244140625
1964-07-01,83.18000030517578
1964-08-01,81.83000183105469
1964-09-01,84.18000030517578
1964-10-01,84.86000061035156
1964-11-01,84.41999816894531
1964-12-01,84.75
1965-01-01,87.55999755859375
1965-02-01,87.43000030517578
1965-03-01,86.16000366210938
1965-04-01,89.11000061035156
1965-05-01,88.41999816894531
1965-06-01,84.12000274658203
1965-07-01,85.25
1965-08-01,87.16999816894531
1965-09-01,89.95999908447266
1965-10-01,92.41999816894531
1965-11-01,91.61000061035156
1965-12-01,92.43000030517578
1966-01-01,92.87999725341797
1966-02-01,91.22000122070312
1966-03-01,89.2300033569336
1966-04-01,91.05999755859375
1966-05-01,86.12999725341797
1966-06-01,84.73999786376953
1966-07-01,83.5999984741211
1966-08-01,77.0999984741211
1966-09-01,76.55999755859375
1966-10-01,80.19999694824219
1966-11-01,80.44999694824219
1966-12-01,80.33000183105469
1967-01-01,86.61000061035156
1967-02-01,86.77999877929688
1967-03-01,90.19999694824219
1967-04-01,94.01000213623047
1967-05-01,89.08000183105469
1967-06-01,90.63999938964844
1967-07-01,94.75
1967-08-01,93.63999938964844
1967-09-01,96.70999908447266
1967-10-01,93.30000305175781
1967-11-01,94.0
1967-12-01,96.47000122070312
1968-01-01,92.23999786376953
1968-02-01,89.36000061035156
1968-03-01,90.19999694824219
1968-04-01,97.45999908447266
1968-05-01,98.68000030517578
1968-06-01,99.58000183105469
1968-07-01,97.73999786376953
1968-08-01,98.86000061035156
1968-09-01,102.66999816894531
1968-10-01,103.41000366210938
1968-11-01,108.37000274658203
1968-12-01,103.86000061035156
1969-01-01,103.01000213623047
1969-02-01,98.12999725341797
1969-03-01,101.51000213623047
1969-04-01,103.69000244140625
1969-05-01,103.45999908447266
1969-06-01,97.70999908447266
1969-07-01,91.83000183105469
1969-08-01,95.51000213623047
1969-09-01,93.12000274658203
1969-10-01,97.12000274658203
1969-11-01,93.80999755859375
1969-12-01,92.05999755859375
1970-01-01,85.0199966430664
1970-02-01,89.5
1970-03-01,89.62999725341797
1970-04-01,81.5199966430664
1970-05-01,76.55000305175781
1970-06-01,72.72000122070312
1970-07-01,78.05000305175781
1970-08-01,81.5199966430664
1970-09-01,84.30000305175781
1970-10-01,83.25
1970-11-01,87.19999694824219
1970-12-01,92.1500015258789
1971-01-01,95.87999725341797
1971-02-01,96.75
1971-03-01,100.30999755859375
1971-04-01,103.94999694824219
1971-05-01,99.62999725341797
1971-06-01,98.69999694824219
1971-07-01,95.58000183105469
1971-08-01,99.02999877929688
1971-09-01,98.33999633789062
1971-10-01,94.2300033569336
1971-11-01,93.98999786376953
1971-12-01,102.08999633789062
1972-01-01,103.94000244140625
1972-02-01,106.56999969482422
1972-03-01,107.19999694824219
1972-04-01,107.66999816894531
1972-05-01,109.52999877929688
1972-06-01,107.13999938964844
1972-07-01,107.38999938964844
1972-08-01,111.08999633789062
1972-09-01,110.55000305175781
1972-10-01,111.58000183105469
1972-11-01,116.66999816894531
1972-12-01,118.05000305175781
1973-01-01,116.02999877929688
1973-02-01,111.68000030517578
1973-03-01,111.5199966430664
1973-04-01,106.97000122070312
1973-05-01,104.94999694824219
1973-06-01,104.26000213623047
1973-07-01,108.22000122070312
1973-08-01,104.25
1973-09-01,108.43000030517578
1973-10-01,108.29000091552734
1973-11-01,95.95999908447266
1973-12-01,97.55000305175781
1974-01-01,96.56999969482422
1974-02-01,96.22000122070312
1974-03-01,93.9800033569336
1974-04-01,90.30999755859375
1974-05-01,87.27999877929688
1974-06-01,86.0
1974-07-01,79.30999755859375
1974-08-01,72.1500015258789
1974-09-01,63.540000915527344
1974-10-01,73.9000015258789
1974-11-01,69.97000122070312
1974-12-01,68.55999755859375
1975-01-01,76.9800033569336
1975-02-01,81.58999633789062
1975-03-01,83.36000061035156
1975-04-01,87.30000305175781
1975-05-01,91.1500015258789
1975-06-01,95.19000244140625
1975-07-01,88.75
1975-08-01,86.87999725341797
1975-09-01,83.87000274658203
1975-10-01,89.04000091552734
1975-11-01,91.23999786376953
1975-12-01,90.19000244140625
1976-01-01,100.86000061035156
1976-02-01,99.70999908447266
1976-03-01,102.7699966430664
1976-04-01,101.63999938964844
1976-05-01,100.18000030517578
1976-06-01,104.27999877929688
1976-07-01,103.44000244140625
1976-08-01,102.91000366210938
1976-09-01,105.23999786376953
1976-10-01,102.9000015258789
1976-11-01,102.0999984741211
1976-12-01,107.45999908447266
1977-01-01,102.02999877929688
1977-02-01,99.81999969482422
1977-03-01,98.41999816894531
1977-04-01,98.44000244140625
1977-05-01,96.12000274658203
1977-06-01,100.4800033569336
1977-07-01,98.8499984741211
1977-08-01,96.7699966430664
1977-09-01,96.52999877929688
1977-10-01,92.33999633789062
1977-11-01,94.83000183105469
1977-12-01,95.0999984741211
1978-01-01,89.25
1978-02-01,87.04000091552734
1978-03-01,89.20999908447266
1978-04-01,96.83000183105469
1978-05-01,97.23999786376953
1978-06-01,95.52999877929688
1978-07-01,100.68000030517578
1978-08-01,103.29000091552734
1978-09-01,102.54000091552734
1978-10-01,93.1500015258789
1978-11-01,94.69999694824219
1978-12-01,96.11000061035156
1979-01-01,99.93000030517578
1979-02-01,96.27999877929688
1979-03-01,101.58999633789062
1979-04-01,101.76000213623047
1979-05-01,99.08000183105469
1979-06-01,102.91000366210938
1979-07-01,103.80999755859375
1979-08-01,109.31999969482422
1979-09-01,109.31999969482422
1979-10-01,101.81999969482422
1979-11-01,106.16000366210938
1979-12-01,107.94000244140625
1980-01-01,114.16000366210938
1980-02-01,113.66000366210938
1980-03-01,102.08999633789062
1980-04-01,106.29000091552734
1980-05-01,111.23999786376953
1980-06-01,114.23999786376953
1980-07-01,121.66999816894531
1980-08-01,122.37999725341797
1980-09-01,125.45999908447266
1980-10-01,127.47000122070312
1980-11-01,140.52000427246094
1980-12-01,135.75999450683594
1981-01-01,129.5500030517578
1981-02-01,131.27000427246094
1981-03-01,136.0
1981-04-01,132.80999755859375
1981-05-01,132.58999633789062
1981-06-01,131.2100067138672
1981-07-01,130.9199981689453
1981-08-01,122.79000091552734
1981-09-01,116.18000030517578
1981-10-01,121.88999938964844
1981-11-01,126.3499984741211
1981-12-01,122.55000305175781
1982-01-01,120.4000015258789
1982-02-01,113.11000061035156
1982-03-01,111.95999908447266
1982-04-01,116.44000244140625
1982-05-01,111.87999725341797
1982-06-01,109.61000061035156
1982-07-01,107.08999633789062
1982-08-01,119.51000213623047
1982-09-01,120.41999816894531
1982-10-01,133.72000122070312
1982-11-01,138.52999877929688
1982-12-01,140.63999938964844
1983-01-01,145.3000030517578
1983-02-01,148.05999755859375
1983-03-01,152.9600067138672
1983-04-01,164.42999267578125
1983-05-01,162.38999938964844
1983-06-01,167.63999938964844
1983-07-01,162.55999755859375
1983-08-01,164.39999389648438
1983-09-01,166.07000732421875
1983-10-01,163.5500030517578
1983-11-01,166.39999389648438
1983-12-01,164.92999267578125
1984-01-01,163.41000366210938
1984-02-01,157.05999755859375
1984-03-01,159.17999267578125
1984-04-01,160.0500030517578
1984-05-01,150.5500030517578
1984-06-01,153.17999267578125
1984-07-01,150.66000366210938
1984-08-01,166.67999267578125
1984-09-01,166.10000610351562
1984-10-01,166.08999633789062
1984-11-01,163.5800018310547
1984-12-01,167.24000549316406
1985-01-01,179.6300048828125
1985-02-01,181.17999267578125
1985-03-01,180.66000366210938
1985-04-01,179.8300018310547
1985-05-01,189.5500030517578
1985-06-01,191.85000610351562
1985-07-01,190.9199981689453
1985-08-01,188.6300048828125
1985-09-01,182.0800018310547
1985-10-01,189.82000732421875
1985-11-01,202.1699981689453
1985-12-01,211.27999877929688
1986-01-01,211.77999877929688
1986-02-01,226.9199981689453
1986-03-01,238.89999389648438
1986-04-01,235.52000427246094
1986-05-01,247.35000610351562
1986-06-01,250.83999633789062
1986-07-01,236.1199951171875
1986-08-01,252.92999267578125
1986-09-01,231.32000732421875
1986-10-01,243.97999572753906
1986-11-01,249.22000122070312
1986-12-01,242.1699981689453
1987-01-01,274.0799865722656
1987-02-01,284.20001220703125
1987-03-01,291.70001220703125
1987-04-01,288.3599853515625
1987-05-01,290.1000061035156
1987-06-01,304.0
1987-07-01,318.6600036621094
1987-08-01,329.79998779296875
1987-09-01,321.8299865722656
1987-10-01,251.7899932861328
1987-11-01,230.3000030517578
1987-12-01,247.0800018310547
1988-01-01,257.07000732421875
1988-02-01,267.82000732421875
1988-03-01,258.8900146484375
1988-04-01,261.3299865722656
1988-05-01,262.1600036621094
1988-06-01,273.5
1988-07-01,272.0199890136719
1988-08-01,261.5199890136719
1988-09-01,271.9100036621094
1988-10-01,278.9700012207031
1988-11-01,273.70001220703125
1988-12-01,277.7200012207031
1989-01-01,297.4700012207031
1989-02-01,288.8599853515625
1989-03-01,294.8699951171875
1989-04-01,309.6400146484375
1989-05-01,320.5199890136719
1989-06-01,317.9800109863281
1989-07-01,346.0799865722656
1989-08-01,351.45001220703125
1989-09-01,349.1499938964844
1989-10-01,340.3599853515625
1989-11-01,345.989990234375
1989-12-01,353.3999938964844
1990-01-01,329.0799865722656
1990-02-01,331.8900146484375
1990-03-01,339.94000244140625
1990-04-01,330.79998779296875
1990-05-01,361.2300109863281
1990-06-01,358.0199890136719
1990-07-01,356.1499938964844
1990-08-01,322.55999755859375
1990-09-01,306.04998779296875
1990-10-01,304.0
1990-11-01,322.2200012207031
1990-12-01,330.2200012207031
1991-01-01,343.92999267578125
1991-02-01,367.07000732421875
1991-03-01,375.2200012207031
1991-04-01,375.3399963378906
1991-05-01,389.8299865722656
1991-06-01,371.1600036621094
1991-07-01,387.80999755859375
1991-08-01,395.42999267578125
1991-09-01,387.8599853515625
1991-10-01,392.45001220703125
1991-11-01,375.2200012207031
1991-12-01,417.0899963378906
1992-01-01,408.7799987792969
1992-02-01,412.70001220703125
1992-03-01,403.69000244140625
1992-04-01,414.95001220703125
1992-05-01,415.3500061035156
1992-06-01,408.1400146484375
1992-07-01,424.2099914550781
1992-08-01,414.0299987792969
1992-09-01,417.79998779296875
1992-10-01,418.67999267578125
1992-11-01,431.3500061035156
1992-12-01,435.7099914550781
1993-01-01,438.7799987792969
1993-02-01,443.3800048828125
1993-03-01,451.6700134277344
1993-04-01,440.19000244140625
1993-05-01,450.19000244140625
1993-06-01,450.5299987792969
1993-07-01,448.1300048828125
1993-08-01,463.55999755859375
1993-09-01,458.92999267578125
1993-10-01,467.8299865722656
1993-11-01,461.7900085449219
1993-12-01,466.45001220703125
1994-01-01,481.6099853515625
1994-02-01,467.1400146484375
1994-03-01,445.7699890136719
1994-04-01,450.9100036621094
1994-05-01,456.5
1994-06-01,444.2699890136719
1994-07-01,458.260009765625
1994-08-01,475.489990234375
1994-09-01,462.7099914550781
1994-10-01,472.3500061035156
1994-11-01,453.69000244140625
1994-12-01,459.2699890136719
1995-01-01,470.4200134277344
1995-02-01,487.3900146484375
1995-03-01,500.7099914550781
1995-04-01,514.7100219726562
1995-05-01,533.4000244140625
1995-06-01,544.75
1995-07-01,562.0599975585938
1995-08-01,561.8800048828125
1995-09-01,584.4099731445312
1995-10-01,581.5
1995-11-01,605.3699951171875
1995-12-01,615.9299926757812
1996-01-01,636.02001953125
1996-02-01,640.4299926757812
1996-03-01,645.5
1996-04-01,654.1699829101562
1996-05-01,669.1199951171875
1996-06-01,670.6300048828125
1996-07-01,639.9500122070312
1996-08-01,651.989990234375
1996-09-01,687.3300170898438
1996-10-01,705.27001953125
1996-11-01,757.02001953125
1996-12-01,740.739990234375
1997-01-01,786.1599731445312
1997-02-01,790.8200073242188
1997-03-01,757.1199951171875
1997-04-01,801.3400268554688
1997-05-01,848.280029296875
1997-06-01,885.1400146484375
1997-07-01,954.3099975585938
1997-08-01,899.469970703125
1997-09-01,947.280029296875
1997-10-01,914.6199951171875
1997-11-01,955.4000244140625
1997-12-01,970.4299926757812
1998-01-01,980.280029296875
1998-02-01,1049.3399658203125
1998-03-01,1101.75
1998-04-01,1111.75
1998-05-01,1090.8199462890625
1998-06-01,1133.8399658203125
1998-07-01,1120.6700439453125
1998-08-01,957.280029296875
1998-09-01,1017.010009765625
1998-10-01,1098.6700439453125
1998-11-01,1163.6300048828125
1998-12-01,1229.22998046875
1999-01-01,1279.6400146484375
1999-02-01,1238.3299560546875
1999-03-01,1286.3699951171875
1999-04-01,1335.1800537109375
1999-05-01,1301.8399658203125
1999-06-01,1372.7099609375
1999-07-01,1328.719970703125
1999-08-01,1320.4100341796875
1999-09-01,1282.7099609375
1999-10-01,1362.9300537109375
1999-11-01,1388.9100341796875
1999-12-01,1469.25
2000-01-01,1394.4599609375
2000-02-01,1366.4200439453125
2000-03-01,1498.5799560546875
2000-04-01,1452.4300537109375
2000-05-01,1420.5999755859375
2000-06-01,1454.5999755859375
2000-07-01,1430.8299560546875
2000-08-01,1517.6800537109375
2000-09-01,1436.510009765625
2000-10-01,1429.4000244140625
2000-11-01,1314.949951171875
2000-12-01,1320.280029296875
2001-01-01,1366.010009765625
2001-02-01,1239.93994140625
2001-03-01,1160.3299560546875
2001-04-01,1249.4599609375
2001-05-01,1255.8199462890625
2001-06-01,1224.3800048828125
2001-07-01,1211.22998046875
2001-08-01,1133.5799560546875
2001-09-01,1040.93994140625
2001-10-01,1059.780029296875
2001-11-01,1139.449951171875
2001-12-01,1148.0799560546875
2002-01-01,1130.199951171875
2002-02-01,1106.72998046875
2002-03-01,1147.3900146484375
2002-04-01,1076.9200439453125
2002-05-01,1067.1400146484375
2002-06-01,989.8200073242188
2002-07-01,911.6199951171875
2002-08-01,916.0700073242188
2002-09-01,815.280029296875
2002-10-01,885.760009765625
2002-11-01,936.3099975585938
2002-12-01,879.8200073242188
2003-01-01,855.7000122070312
2003-02-01,841.1500244140625
2003-03-01,848.1799926757812
2003-04-01,916.9199829101562
2003-05-01,963.5900268554688
2003-06-01,974.5
2003-07-01,990.3099975585938
2003-08-01,1008.010009765625
2003-09-01,995.969970703125
2003-10-01,1050.7099609375
2003-11-01,1058.199951171875
2003-12-01,1111.9200439453125
2004-01-01,1131.1300048828125
2004-02-01,1144.93994140625
2004-03-01,1126.2099609375
2004-04-01,1107.300048828125
2004-05-01,1120.6800537109375
2004-06-01,1140.8399658203125
2004-07-01,1101.719970703125
2004-08-01,1104.239990234375
2004-09-01,1114.5799560546875
2004-10-01,1130.199951171875
2004-11-01,1173.8199462890625
2004-12-01,1211.9200439453125
2005-01-01,1181.27001953125
2005-02-01,1203.5999755859375
2005-03-01,1180.5899658203125
2005-04-01,1156.8499755859375
2005-05-01,1191.5
2005-06-01,1191.3299560546875
2005-07-01,1234.1800537109375
2005-08-01,1220.3299560546875
2005-09-01,1228.81005859375
2005-10-01,1207.010009765625
2005-11-01,1249.47998046875
2005-12-01,1248.2900390625
2006-01-01,1280.0799560546875
2006-02-01,1280.6600341796875
2006-03-01,1294.8699951171875
