earnings_datetime,eps_estimate,reported_eps,surprise_pct,ticker,earnings_date,is_future_or_unreported,fetch_failure_count
2017-02-02 16:00:00-05:00,2.79,2.89,3.69,AMGN,2017-02-02,False,0
2017-04-26 16:00:00-04:00,3.01,3.15,4.76,AMGN,2017-04-26,False,0
2017-07-25 16:00:00-04:00,3.11,3.27,5.22,AMGN,2017-07-25,False,0
2017-10-25 16:00:00-04:00,3.1,3.27,5.33,AMGN,2017-10-25,False,0
2018-02-01 16:00:00-05:00,3.03,2.89,-4.71,AMGN,2018-02-01,False,0
2018-04-24 16:00:00-04:00,3.25,3.47,6.92,AMGN,2018-04-24,False,0
2018-07-26 16:00:00-04:00,3.56,3.83,7.72,AMGN,2018-07-26,False,0
2018-10-30 16:00:00-04:00,3.45,3.69,6.82,AMGN,2018-10-30,False,0
2019-01-29 16:00:00-05:00,3.27,3.42,4.48,AMGN,2019-01-29,False,0
2019-04-30 16:00:00-04:00,3.48,3.56,2.33,AMGN,2019-04-30,False,0
2019-07-30 16:00:00-04:00,3.58,3.97,10.83,AMGN,2019-07-30,False,0
2019-10-29 16:00:00-04:00,3.53,3.66,3.57,AMGN,2019-10-29,False,0
2020-01-30 16:00:00-05:00,3.42,3.64,6.52,AMGN,2020-01-30,False,0
2020-04-30 17:00:00-04:00,3.75,4.17,11.25,AMGN,2020-04-30,False,0
2020-07-28 16:00:00-04:00,3.77,4.25,12.79,AMGN,2020-07-28,False,0
2020-10-28 16:00:00-04:00,3.75,4.37,16.41,AMGN,2020-10-28,False,0
2021-02-02 16:00:00-05:00,3.35,3.81,13.85,AMGN,2021-02-02,False,0
2021-04-27 16:00:00-04:00,4.04,3.7,-8.46,AMGN,2021-04-27,False,0
2021-08-03 16:00:00-04:00,4.01,4.38,9.2,AMGN,2021-08-03,False,0
2021-11-02 16:00:00-04:00,4.22,4.67,10.65,AMGN,2021-11-02,False,0
2022-02-07 16:00:00-05:00,4.04,4.36,8.03,AMGN,2022-02-07,False,0
2022-04-27 12:00:00-04:00,4.12,4.25,3.12,AMGN,2022-04-27,False,0
2022-08-04 16:00:00-04:00,4.33,4.65,7.28,AMGN,2022-08-04,False,0
2022-11-03 16:00:00-04:00,4.45,4.7,5.61,AMGN,2022-11-03,False,0
2023-01-31 16:00:00-05:00,4.09,4.09,-0.03,AMGN,2023-01-31,False,0
2023-04-27 16:00:00-04:00,3.85,3.98,3.27,AMGN,2023-04-27,False,0
2023-08-03 16:00:00-04:00,4.49,5.0,11.27,AMGN,2023-08-03,False,0
2023-10-31 07:00:00-04:00,4.68,4.96,5.9,AMGN,2023-10-31,False,0
2024-02-06 16:00:00-05:00,4.59,4.71,2.58,AMGN,2024-02-06,False,0
2024-05-02 16:00:00-04:00,3.89,3.96,1.83,AMGN,2024-05-02,False,0
2024-08-06 16:00:00-04:00,5.0,4.97,-0.62,AMGN,2024-08-06,False,0
2024-10-30 16:00:00-04:00,5.11,5.58,9.29,AMGN,2024-10-30,False,0
2025-02-04 16:00:00-05:00,5.08,5.31,4.63,AMGN,2025-02-04,False,0
2025-05-01 16:00:00-04:00,4.26,4.9,15.01,AMGN,2025-05-01,False,0
2025-08-05 16:00:00-04:00,5.28,6.02,14.08,AMGN,2025-08-05,False,0
2025-11-04 16:00:00-05:00,5.01,5.64,12.47,AMGN,2025-11-04,False,0
2026-02-03 16:00:00-05:00,4.73,5.29,11.94,AMGN,2026-02-03,False,0
2026-04-30 16:00:00-04:00,4.77,5.15,8.04,AMGN,2026-04-30,False,0
2026-08-04 16:00:00-04:00,5.6,,,AMGN,2026-08-04,True,0
2014-04-24 16:00:00-04:00,0.01,0.01,2.68,AMZN,2014-04-24,False,0
2014-07-24 16:00:00-04:00,-0.01,-0.01,-146.8,AMZN,2014-07-24,False,0
2014-10-23 16:00:00-04:00,-0.04,-0.05,-26.06,AMZN,2014-10-23,False,0
2015-01-29 16:00:00-05:00,0.01,0.02,173.06,AMZN,2015-01-29,False,0
2015-04-23 16:00:00-04:00,,-0.01,-28.48,AMZN,2015-04-23,False,0
2015-07-23 16:00:00-04:00,-0.01,0.01,240.32,AMZN,2015-07-23,False,0
2015-10-22 16:00:00-04:00,-0.01,0.01,262.52,AMZN,2015-10-22,False,0
2016-01-28 16:00:00-05:00,0.08,0.05,-37.04,AMZN,2016-01-28,False,0
2016-04-28 16:00:00-04:00,0.03,0.05,76.92,AMZN,2016-04-28,False,0
2016-07-28 16:00:00-04:00,0.05,0.09,63.72,AMZN,2016-07-28,False,0
2016-10-27 16:00:00-04:00,0.04,0.03,-33.83,AMZN,2016-10-27,False,0
2017-02-02 16:00:00-05:00,0.07,0.08,9.7,AMZN,2017-02-02,False,0
2017-04-27 16:00:00-04:00,0.06,0.07,34.42,AMZN,2017-04-27,False,0
2017-07-27 16:00:00-04:00,0.07,0.02,-71.38,AMZN,2017-07-27,False,0
2017-10-26 16:00:00-04:00,,0.03,6290.48,AMZN,2017-10-26,False,0
2018-02-01 16:00:00-05:00,0.09,0.19,104.09,AMZN,2018-02-01,False,0
2018-04-26 16:00:00-04:00,0.06,0.16,165.81,AMZN,2018-04-26,False,0
2018-07-26 16:00:00-04:00,0.13,0.25,101.9,AMZN,2018-07-26,False,0
2018-10-25 16:00:00-04:00,0.16,0.29,85.11,AMZN,2018-10-25,False,0
2019-01-31 16:00:00-05:00,0.28,0.3,8.73,AMZN,2019-01-31,False,0
2019-04-25 16:00:00-04:00,0.23,0.35,51.77,AMZN,2019-04-25,False,0
2019-07-25 16:00:00-04:00,0.28,0.26,-6.51,AMZN,2019-07-25,False,0
2019-10-24 16:00:00-04:00,0.23,0.21,-7.08,AMZN,2019-10-24,False,0
2020-01-30 16:00:00-05:00,0.2,0.32,62.82,AMZN,2020-01-30,False,0
2020-04-30 17:00:00-04:00,0.31,0.25,-18.0,AMZN,2020-04-30,False,0
2020-07-30 16:00:00-04:00,0.08,0.52,582.21,AMZN,2020-07-30,False,0
2020-10-29 16:00:00-04:00,0.37,0.62,66.17,AMZN,2020-10-29,False,0
2021-02-02 16:00:00-05:00,0.36,0.7,97.39,AMZN,2021-02-02,False,0
2021-04-29 16:00:00-04:00,0.48,0.79,64.11,AMZN,2021-04-29,False,0
2021-07-29 16:00:00-04:00,0.62,0.76,22.57,AMZN,2021-07-29,False,0
2021-10-28 16:00:00-04:00,0.44,0.31,-30.85,AMZN,2021-10-28,False,0
2022-02-03 16:00:00-05:00,0.19,1.39,641.94,AMZN,2022-02-03,False,0
2022-04-28 16:00:00-04:00,0.41,-0.38,-191.55,AMZN,2022-04-28,False,0
2022-07-28 16:00:00-04:00,0.12,-0.2,-273.3,AMZN,2022-07-28,False,0
2022-10-27 16:00:00-04:00,0.21,0.28,33.0,AMZN,2022-10-27,False,0
2023-02-02 16:00:00-05:00,0.16,0.03,-81.68,AMZN,2023-02-02,False,0
2023-04-27 16:00:00-04:00,0.21,0.31,46.82,AMZN,2023-04-27,False,0
2023-08-03 16:00:00-04:00,0.34,0.65,91.19,AMZN,2023-08-03,False,0
2023-10-26 16:00:00-04:00,0.58,0.94,62.22,AMZN,2023-10-26,False,0
2024-02-01 16:00:00-05:00,0.8,1.0,24.38,AMZN,2024-02-01,False,0
2024-04-30 16:00:00-04:00,0.83,0.98,17.67,AMZN,2024-04-30,False,0
2024-08-01 12:00:00-04:00,1.02,1.26,23.76,AMZN,2024-08-01,False,0
2024-10-31 16:00:00-04:00,1.14,1.43,25.17,AMZN,2024-10-31,False,0
2025-02-06 16:00:00-05:00,1.48,1.86,25.36,AMZN,2025-02-06,False,0
2025-05-01 16:00:00-04:00,1.36,1.59,17.08,AMZN,2025-05-01,False,0
2025-07-31 16:00:00-04:00,1.33,1.68,26.13,AMZN,2025-07-31,False,0
2025-10-30 16:00:00-04:00,1.56,1.95,25.2,AMZN,2025-10-30,False,0
2026-02-05 16:00:00-05:00,1.95,1.95,0.22,AMZN,2026-02-05,False,0
2026-04-29 16:00:00-04:00,1.65,2.78,68.18,AMZN,2026-04-29,False,0
2026-07-30 16:00:00-04:00,1.81,,,AMZN,2026-07-30,True,0
2014-05-29 16:00:00-04:00,0.08,0.09,10.61,AVGO,2014-05-29,False,0
2014-08-28 16:00:00-04:00,0.11,0.13,19.23,AVGO,2014-08-28,False,0
2014-12-03 16:00:00-05:00,0.17,0.2,17.97,AVGO,2014-12-03,False,0
2015-02-25 16:00:00-05:00,0.19,0.21,7.49,AVGO,2015-02-25,False,0
2015-05-28 07:00:00-04:00,0.2,0.21,6.32,AVGO,2015-05-28,False,0
2015-08-26 16:00:00-04:00,0.21,0.22,4.78,AVGO,2015-08-26,False,0
2015-12-02 16:00:00-05:00,0.24,0.25,5.48,AVGO,2015-12-02,False,0
2016-03-03 16:00:00-05:00,0.23,0.24,4.84,AVGO,2016-03-03,False,0
2016-06-02 16:00:00-04:00,0.24,0.25,6.45,AVGO,2016-06-02,False,0
2016-09-01 16:00:00-04:00,0.28,0.29,4.38,AVGO,2016-09-01,False,0
2016-12-08 16:00:00-05:00,0.34,0.35,2.73,AVGO,2016-12-08,False,0
2017-03-01 16:00:00-05:00,0.35,0.36,4.39,AVGO,2017-03-01,False,0
2017-06-01 16:00:00-04:00,0.35,0.37,5.47,AVGO,2017-06-01,False,0
2017-08-24 16:00:00-04:00,0.4,0.41,1.77,AVGO,2017-08-24,False,0
2017-12-06 16:00:00-05:00,0.45,0.46,1.65,AVGO,2017-12-06,False,0
2018-03-15 16:00:00-04:00,0.51,0.51,1.07,AVGO,2018-03-15,False,0
2018-06-07 16:00:00-04:00,0.47,0.49,2.99,AVGO,2018-06-07,False,0
2018-09-06 16:00:00-04:00,0.48,0.5,3.25,AVGO,2018-09-06,False,0
2018-12-06 16:00:00-05:00,0.56,0.59,4.8,AVGO,2018-12-06,False,0
2019-03-14 16:00:00-04:00,0.52,0.56,6.12,AVGO,2019-03-14,False,0
2019-06-13 16:00:00-04:00,0.52,0.52,0.55,AVGO,2019-06-13,False,0
2019-09-12 16:00:00-04:00,0.51,0.52,0.72,AVGO,2019-09-12,False,0
2019-12-12 16:00:00-05:00,0.54,0.54,0.63,AVGO,2019-12-12,False,0
2020-03-12 16:00:00-04:00,0.54,0.53,-2.02,AVGO,2020-03-12,False,0
2020-06-04 16:00:00-04:00,0.51,0.51,0.03,AVGO,2020-06-04,False,0
2020-09-03 16:00:00-04:00,0.52,0.54,4.0,AVGO,2020-09-03,False,0
2020-12-10 16:00:00-05:00,0.62,0.64,2.42,AVGO,2020-12-10,False,0
2021-03-04 16:00:00-05:00,0.66,0.66,0.58,AVGO,2021-03-04,False,0
2021-06-03 16:00:00-04:00,0.65,0.66,2.47,AVGO,2021-06-03,False,0
2021-09-02 16:00:00-04:00,0.69,0.7,0.72,AVGO,2021-09-02,False,0
2021-12-09 16:00:00-05:00,0.78,0.78,0.51,AVGO,2021-12-09,False,0
2022-03-03 16:00:00-05:00,0.81,0.84,3.01,AVGO,2022-03-03,False,0
2022-05-26 07:00:00-04:00,0.87,0.91,4.05,AVGO,2022-05-26,False,0
2022-09-01 16:00:00-04:00,0.95,0.97,1.92,AVGO,2022-09-01,False,0
2022-12-08 16:00:00-05:00,1.03,1.05,1.64,AVGO,2022-12-08,False,0
2023-03-02 16:00:00-05:00,1.02,1.03,1.65,AVGO,2023-03-02,False,0
2023-06-01 16:00:00-04:00,1.01,1.03,1.75,AVGO,2023-06-01,False,0
2023-08-31 16:00:00-04:00,1.04,1.05,1.03,AVGO,2023-08-31,False,0
2023-12-07 16:00:00-05:00,1.1,1.11,0.94,AVGO,2023-12-07,False,0
2024-03-07 16:00:00-05:00,1.04,1.1,5.44,AVGO,2024-03-07,False,0
2024-06-12 16:00:00-04:00,1.08,1.1,1.08,AVGO,2024-06-12,False,0
2024-09-05 16:00:00-04:00,1.21,1.24,2.79,AVGO,2024-09-05,False,0
2024-12-12 16:00:00-05:00,1.39,1.42,2.04,AVGO,2024-12-12,False,0
2025-03-06 16:00:00-05:00,1.51,1.6,6.11,AVGO,2025-03-06,False,0
2025-06-05 16:00:00-04:00,1.57,1.58,0.59,AVGO,2025-06-05,False,0
2025-09-04 16:00:00-04:00,1.66,1.69,1.6,AVGO,2025-09-04,False,0
2025-12-11 16:00:00-05:00,1.87,1.95,4.38,AVGO,2025-12-11,False,0
2026-03-04 16:00:00-05:00,2.02,2.05,1.32,AVGO,2026-03-04,False,0
2026-06-03 16:00:00-04:00,2.4,2.44,1.74,AVGO,2026-06-03,False,0
2026-09-03 16:00:00-04:00,3.24,,,AVGO,2026-09-03,True,0
2014-04-16 07:00:00-04:00,0.05,-0.05,-191.39,BAC,2014-04-16,False,0
2014-07-16 07:00:00-04:00,0.1,0.19,87.65,BAC,2014-07-16,False,0
2014-10-15 07:00:00-04:00,-0.09,-0.01,89.42,BAC,2014-10-15,False,0
2015-01-15 07:00:00-05:00,0.31,0.25,-19.48,BAC,2015-01-15,False,0
2015-04-15 07:00:00-04:00,0.29,0.27,-7.15,BAC,2015-04-15,False,0
2015-07-15 07:00:00-04:00,0.36,0.45,26.63,BAC,2015-07-15,False,0
2015-10-14 07:00:00-04:00,0.33,0.37,11.36,BAC,2015-10-14,False,0
2016-01-19 06:00:00-05:00,0.27,0.28,3.72,BAC,2016-01-19,False,0
2016-04-14 06:00:00-04:00,0.21,0.21,-1.33,BAC,2016-04-14,False,0
2016-07-18 06:00:00-04:00,0.33,0.36,9.33,BAC,2016-07-18,False,0
2016-10-17 02:00:00-04:00,0.34,0.41,22.16,BAC,2016-10-17,False,0
2017-01-13 06:00:00-05:00,0.38,0.4,6.1,BAC,2017-01-13,False,0
2017-04-18 06:00:00-04:00,0.35,0.41,17.91,BAC,2017-04-18,False,0
2017-07-18 06:00:00-04:00,0.44,0.46,5.49,BAC,2017-07-18,False,0
2017-10-13 06:00:00-04:00,0.46,0.48,5.47,BAC,2017-10-13,False,0
2018-01-17 06:00:00-05:00,0.45,0.47,5.52,BAC,2018-01-17,False,0
2018-04-16 06:00:00-04:00,0.59,0.62,5.21,BAC,2018-04-16,False,0
2018-07-16 06:00:00-04:00,0.58,0.63,9.25,BAC,2018-07-16,False,0
2018-10-15 07:00:00-04:00,0.62,0.66,6.65,BAC,2018-10-15,False,0
2019-01-16 06:00:00-05:00,0.63,0.7,11.01,BAC,2019-01-16,False,0
2019-04-16 06:00:00-04:00,0.66,0.7,6.68,BAC,2019-04-16,False,0
2019-07-17 06:00:00-04:00,0.71,0.74,4.81,BAC,2019-07-17,False,0
2019-10-16 06:00:00-04:00,0.68,0.75,9.66,BAC,2019-10-16,False,0
2020-01-15 06:00:00-05:00,0.69,0.74,7.06,BAC,2020-01-15,False,0
2020-04-15 07:00:00-04:00,0.6,0.4,-33.43,BAC,2020-04-15,False,0
2020-07-16 06:00:00-04:00,0.28,0.37,30.18,BAC,2020-07-16,False,0
2020-10-14 06:00:00-04:00,0.5,0.51,2.39,BAC,2020-10-14,False,0
2021-01-19 06:00:00-05:00,0.54,0.59,9.38,BAC,2021-01-19,False,0
2021-04-15 12:00:00-04:00,0.65,0.86,32.86,BAC,2021-04-15,False,0
2021-07-14 06:00:00-04:00,0.76,1.03,35.48,BAC,2021-07-14,False,0
2021-10-14 06:00:00-04:00,0.7,0.85,21.6,BAC,2021-10-14,False,0
2022-01-19 06:00:00-05:00,0.76,0.82,8.57,BAC,2022-01-19,False,0
2022-04-18 06:00:00-04:00,0.74,0.8,7.49,BAC,2022-04-18,False,0
2022-07-18 06:00:00-04:00,0.75,0.73,-2.06,BAC,2022-07-18,False,0
2022-10-17 06:00:00-04:00,0.77,0.81,4.92,BAC,2022-10-17,False,0
2023-01-13 06:00:00-05:00,0.77,0.85,10.57,BAC,2023-01-13,False,0
2023-04-18 06:00:00-04:00,0.82,0.94,14.6,BAC,2023-04-18,False,0
2023-07-18 06:00:00-04:00,0.84,0.88,4.87,BAC,2023-07-18,False,0
2023-10-17 06:00:00-04:00,0.82,0.9,10.05,BAC,2023-10-17,False,0
2024-01-12 06:00:00-05:00,0.64,0.35,-45.64,BAC,2024-01-12,False,0
2024-04-16 06:00:00-04:00,0.77,0.76,-1.84,BAC,2024-04-16,False,0
2024-07-16 06:00:00-04:00,0.8,0.83,3.58,BAC,2024-07-16,False,0
2024-10-15 06:00:00-04:00,0.76,0.81,6.34,BAC,2024-10-15,False,0
2025-01-16 06:00:00-05:00,0.77,0.82,6.84,BAC,2025-01-16,False,0
2025-04-15 06:00:00-04:00,0.81,0.9,10.74,BAC,2025-04-15,False,0
2025-07-16 06:00:00-04:00,0.86,0.89,3.61,BAC,2025-07-16,False,0
2025-10-15 06:00:00-04:00,0.95,1.06,11.43,BAC,2025-10-15,False,0
2026-01-14 06:00:00-05:00,0.95,0.98,2.69,BAC,2026-01-14,False,0
2026-04-15 06:00:00-04:00,1.02,1.11,8.78,BAC,2026-04-15,False,0
2026-07-14 08:00:00-04:00,1.11,,,BAC,2026-07-14,True,0
2014-05-02 17:00:00-04:00,1.45,1.43,-1.19,BRK-B,2014-05-02,False,0
2014-08-01 17:00:00-04:00,1.75,1.76,0.34,BRK-B,2014-08-01,False,0
2014-11-07 17:00:00-05:00,1.7,1.92,12.78,BRK-B,2014-11-07,False,0
2015-02-28 12:00:00-05:00,1.85,1.61,-13.08,BRK-B,2015-02-28,False,0
2015-05-01 17:00:00-04:00,1.62,1.72,6.3,BRK-B,2015-05-01,False,0
2015-08-07 17:00:00-04:00,2.13,1.58,-25.92,BRK-B,2015-08-07,False,0
2015-11-06 16:00:00-05:00,1.9,1.85,-2.84,BRK-B,2015-11-06,False,0
2016-02-27 08:00:00-05:00,1.75,1.9,8.29,BRK-B,2016-02-27,False,0
2016-05-06 16:00:00-04:00,1.89,1.52,-19.82,BRK-B,2016-05-06,False,0
2016-08-05 16:00:00-04:00,1.89,1.87,-0.91,BRK-B,2016-08-05,False,0
2016-11-04 16:00:00-04:00,2.01,1.97,-2.21,BRK-B,2016-11-04,False,0
2017-02-25 08:00:00-05:00,1.82,1.78,-2.29,BRK-B,2017-02-25,False,0
2017-05-05 16:00:00-04:00,1.74,1.44,-17.27,BRK-B,2017-05-05,False,0
2017-08-04 17:00:00-04:00,1.8,1.67,-6.96,BRK-B,2017-08-04,False,0
2017-11-03 16:00:00-04:00,1.59,1.4,-11.96,BRK-B,2017-11-03,False,0
2018-02-24 08:00:00-05:00,1.76,1.35,-22.92,BRK-B,2018-02-24,False,0
2018-05-05 08:00:00-04:00,2.06,2.14,4.16,BRK-B,2018-05-05,False,0
2018-08-04 08:00:00-04:00,2.22,2.79,25.83,BRK-B,2018-08-04,False,0
2018-11-03 08:00:00-04:00,2.48,2.79,12.68,BRK-B,2018-11-03,False,0
2019-02-23 08:00:00-05:00,2.24,2.32,3.74,BRK-B,2019-02-23,False,0
2019-05-04 08:00:00-04:00,2.26,2.26,-0.06,BRK-B,2019-05-04,False,0
2019-08-03 08:00:00-04:00,2.59,2.5,-3.37,BRK-B,2019-08-03,False,0
2019-11-02 07:00:00-04:00,2.81,3.21,14.21,BRK-B,2019-11-02,False,0
2020-02-22 08:00:00-05:00,2.48,1.81,-27.1,BRK-B,2020-02-22,False,0
2020-05-02 09:00:00-04:00,2.51,2.41,-3.87,BRK-B,2020-05-02,False,0
2020-08-08 07:00:00-04:00,2.3,2.28,-0.91,BRK-B,2020-08-08,False,0
2020-11-07 08:00:00-05:00,2.41,2.3,-4.52,BRK-B,2020-11-07,False,0
2021-02-27 08:00:00-05:00,2.28,2.15,-5.74,BRK-B,2021-02-27,False,0
2021-05-01 08:00:00-04:00,2.57,3.05,18.6,BRK-B,2021-05-01,False,0
2021-08-07 08:00:00-04:00,2.65,2.93,10.74,BRK-B,2021-08-07,False,0
2021-11-06 08:00:00-04:00,2.93,2.87,-2.04,BRK-B,2021-11-06,False,0
2022-02-26 08:00:00-05:00,2.95,3.27,10.65,BRK-B,2022-02-26,False,0
2022-04-30 08:00:00-04:00,2.88,3.18,10.69,BRK-B,2022-04-30,False,0
2022-08-06 08:00:00-04:00,3.34,4.21,26.05,BRK-B,2022-08-06,False,0
2022-11-05 08:00:00-04:00,2.92,3.53,20.6,BRK-B,2022-11-05,False,0
2023-02-25 08:00:00-05:00,4.17,3.06,-26.58,BRK-B,2023-02-25,False,0
2023-05-06 08:00:00-04:00,3.5,3.69,5.59,BRK-B,2023-05-06,False,0
2023-08-05 08:00:00-04:00,3.99,4.62,15.84,BRK-B,2023-08-05,False,0
2023-11-04 08:00:00-04:00,4.93,4.96,0.62,BRK-B,2023-11-04,False,0
2024-02-24 08:00:00-05:00,3.79,3.92,3.28,BRK-B,2024-02-24,False,0
2024-05-04 08:00:00-04:00,4.9,5.2,5.99,BRK-B,2024-05-04,False,0
2024-08-03 08:00:00-04:00,4.77,5.38,12.84,BRK-B,2024-08-03,False,0
2024-11-02 08:00:00-04:00,5.28,4.68,-11.34,BRK-B,2024-11-02,False,0
2025-02-22 08:00:00-05:00,4.19,6.73,60.69,BRK-B,2025-02-22,False,0
2025-05-03 08:00:00-04:00,4.72,4.47,-5.37,BRK-B,2025-05-03,False,0
2025-08-02 08:00:00-04:00,5.04,5.17,2.71,BRK-B,2025-08-02,False,0
2025-11-01 08:00:00-04:00,5.73,6.25,9.0,BRK-B,2025-11-01,False,0
2026-02-28 08:00:00-05:00,5.17,4.73,-8.48,BRK-B,2026-02-28,False,0
2026-05-02 08:00:00-04:00,5.05,5.26,4.17,BRK-B,2026-05-02,False,0
2026-08-01 16:00:00-04:00,5.01,,,BRK-B,2026-08-01,True,0
2014-04-22 07:00:00-04:00,0.32,0.34,5.76,CMCSA,2014-04-22,False,0
2014-07-22 07:00:00-04:00,0.36,0.38,4.27,CMCSA,2014-07-22,False,0
2014-10-23 07:00:00-04:00,0.35,0.37,3.23,CMCSA,2014-10-23,False,0
2015-02-24 07:00:00-05:00,0.39,0.39,-0.96,CMCSA,2015-02-24,False,0
2015-05-04 06:00:00-04:00,0.37,0.4,7.22,CMCSA,2015-05-04,False,0
2015-07-23 07:00:00-04:00,0.42,0.42,-0.16,CMCSA,2015-07-23,False,0
2015-10-27 07:00:00-04:00,0.4,0.4,-0.05,CMCSA,2015-10-27,False,0
2016-02-03 07:00:00-05:00,0.41,0.41,-0.82,CMCSA,2016-02-03,False,0
2016-04-27 07:00:00-04:00,0.39,0.42,6.39,CMCSA,2016-04-27,False,0
2016-07-27 07:00:00-04:00,0.4,0.42,2.76,CMCSA,2016-07-27,False,0
2016-10-26 07:00:00-04:00,0.46,0.46,0.84,CMCSA,2016-10-26,False,0
2017-01-26 07:00:00-05:00,0.43,0.45,2.85,CMCSA,2017-01-26,False,0
2017-04-27 07:00:00-04:00,0.45,0.53,19.09,CMCSA,2017-04-27,False,0
2017-07-27 06:00:00-04:00,0.49,0.52,7.21,CMCSA,2017-07-27,False,0
2017-10-26 07:00:00-04:00,0.49,0.52,5.32,CMCSA,2017-10-26,False,0
2018-01-24 07:00:00-05:00,0.47,0.49,4.81,CMCSA,2018-01-24,False,0
2018-04-25 06:00:00-04:00,0.59,0.62,5.12,CMCSA,2018-04-25,False,0
2018-07-26 07:00:00-04:00,0.6,0.65,7.57,CMCSA,2018-07-26,False,0
2018-10-25 06:00:00-04:00,0.61,0.65,7.35,CMCSA,2018-10-25,False,0
2019-01-23 07:00:00-05:00,0.63,0.64,2.02,CMCSA,2019-01-23,False,0
2019-04-25 07:00:00-04:00,0.68,0.76,11.66,CMCSA,2019-04-25,False,0
2019-07-25 07:00:00-04:00,0.75,0.78,3.61,CMCSA,2019-07-25,False,0
2019-10-24 07:00:00-04:00,0.75,0.79,5.92,CMCSA,2019-10-24,False,0
2020-01-23 07:00:00-05:00,0.77,0.79,2.95,CMCSA,2020-01-23,False,0
2020-04-30 07:00:00-04:00,0.67,0.71,5.68,CMCSA,2020-04-30,False,0
2020-07-30 07:00:00-04:00,0.55,0.69,24.87,CMCSA,2020-07-30,False,0
2020-10-29 07:00:00-04:00,0.51,0.65,27.1,CMCSA,2020-10-29,False,0
2021-01-28 07:00:00-05:00,0.48,0.56,16.12,CMCSA,2021-01-28,False,0
2021-04-29 07:00:00-04:00,0.58,0.76,30.15,CMCSA,2021-04-29,False,0
2021-07-29 07:00:00-04:00,0.67,0.84,26.08,CMCSA,2021-07-29,False,0
2021-10-28 07:00:00-04:00,0.75,0.87,15.83,CMCSA,2021-10-28,False,0
2022-01-27 07:00:00-05:00,0.74,0.77,4.67,CMCSA,2022-01-27,False,0
2022-04-28 07:00:00-04:00,0.81,0.86,6.72,CMCSA,2022-04-28,False,0
2022-07-28 07:00:00-04:00,0.92,1.01,10.3,CMCSA,2022-07-28,False,0
2022-10-27 07:00:00-04:00,0.9,0.96,6.51,CMCSA,2022-10-27,False,0
2023-01-26 07:00:00-05:00,0.78,0.82,5.62,CMCSA,2023-01-26,False,0
2023-04-27 07:00:00-04:00,0.83,0.92,10.92,CMCSA,2023-04-27,False,0
2023-07-27 07:00:00-04:00,0.98,1.13,15.51,CMCSA,2023-07-27,False,0
2023-10-26 07:00:00-04:00,0.95,1.08,13.67,CMCSA,2023-10-26,False,0
2024-01-25 07:00:00-05:00,0.79,0.84,6.35,CMCSA,2024-01-25,False,0
2024-04-25 07:00:00-04:00,0.99,1.04,5.31,CMCSA,2024-04-25,False,0
2024-07-23 07:00:00-04:00,1.12,1.21,8.22,CMCSA,2024-07-23,False,0
2024-10-31 07:00:00-04:00,1.06,1.12,5.27,CMCSA,2024-10-31,False,0
2025-01-30 07:00:00-05:00,0.86,0.96,11.38,CMCSA,2025-01-30,False,0
2025-04-24 07:00:00-04:00,0.99,1.09,9.89,CMCSA,2025-04-24,False,0
2025-07-31 07:00:00-04:00,1.18,1.25,5.87,CMCSA,2025-07-31,False,0
2025-10-30 07:00:00-04:00,1.1,1.12,1.72,CMCSA,2025-10-30,False,0
2026-01-29 07:00:00-05:00,0.76,0.84,10.76,CMCSA,2026-01-29,False,0
2026-04-23 07:00:00-04:00,0.73,0.79,8.3,CMCSA,2026-04-23,False,0
2026-07-23 08:00:00-04:00,0.96,,,CMCSA,2026-07-23,True,0
2014-05-29 03:00:00-04:00,1.09,1.07,-1.59,COST,2014-05-29,False,0
2014-10-08 03:00:00-04:00,1.52,1.58,3.98,COST,2014-10-08,False,0
2014-12-10 03:00:00-05:00,1.09,1.12,3.14,COST,2014-12-10,False,0
2015-03-05 03:00:00-05:00,1.18,1.35,14.49,COST,2015-03-05,False,0
2015-05-27 21:00:00-04:00,1.15,1.17,1.38,COST,2015-05-27,False,0
2015-09-29 21:00:00-04:00,1.66,1.73,4.43,COST,2015-09-29,False,0
2015-12-08 21:00:00-05:00,1.17,1.09,-6.52,COST,2015-12-08,False,0
2016-03-02 21:00:00-05:00,1.27,1.24,-2.19,COST,2016-03-02,False,0
2016-05-25 21:00:00-04:00,1.22,1.24,1.23,COST,2016-05-25,False,0
2016-09-29 16:00:00-04:00,1.73,1.77,2.21,COST,2016-09-29,False,0
2016-12-07 16:00:00-05:00,1.19,1.24,4.3,COST,2016-12-07,False,0
2017-03-02 16:00:00-05:00,1.36,1.17,-13.79,COST,2017-03-02,False,0
2017-05-25 16:00:00-04:00,1.3,1.59,22.69,COST,2017-05-25,False,0
2017-10-05 16:00:00-04:00,2.02,2.08,2.91,COST,2017-10-05,False,0
2017-12-14 16:00:00-05:00,1.34,1.45,8.39,COST,2017-12-14,False,0
2018-03-07 16:00:00-05:00,1.51,1.59,5.17,COST,2018-03-07,False,0
2018-05-31 16:00:00-04:00,1.7,1.7,0.29,COST,2018-05-31,False,0
2018-10-04 16:00:00-04:00,2.37,2.36,-0.33,COST,2018-10-04,False,0
2018-12-13 16:00:00-05:00,1.62,1.73,7.0,COST,2018-12-13,False,0
