date,blackout_coverage,blackout_firm_count,any_blackout
2022-09-09,0.06972337920986467,8,True
2022-09-12,0.08033368551843112,9,True
2022-09-13,0.10477716819587071,11,True
2022-09-14,0.16252903342156438,15,True
2022-09-15,0.1630413400258036,16,True
2022-09-16,0.16756546317346144,17,True
2022-09-19,0.1653420258314252,16,True
2022-09-20,0.38453173207090774,21,True
2022-09-21,0.4299435114994496,24,True
2022-09-22,0.6457500621577779,31,True
2022-09-23,0.6805370572412829,34,True
2022-09-26,0.6676530537891456,32,True
2022-09-27,0.7202348441733386,35,True
2022-09-28,0.7249640466247372,36,True
2022-09-29,0.7301047552408741,37,True
2022-09-30,0.7301047552408741,37,True
2022-10-03,0.7579861481760406,38,True
2022-10-04,0.7623847929943464,39,True
2022-10-05,0.7623847929943464,39,True
2022-10-06,0.7623847929943464,39,True
2022-10-07,0.7623847929943464,39,True
2022-10-10,0.7623847929943464,39,True
2022-10-11,0.7941279161740773,41,True
2022-10-12,0.925569227137193,43,True
2022-10-13,0.925569227137193,43,True
2022-10-14,0.925569227137193,43,True
2022-10-17,0.8812392879380133,39,True
2022-10-18,0.8812392879380133,39,True
2022-10-19,0.8812392879380133,39,True
2022-10-20,0.8706289816294469,38,True
2022-10-21,0.8461854989520073,36,True
2022-10-24,0.7731112047579048,29,True
2022-10-25,0.7750286339694417,30,True
2022-10-26,0.7784919956785151,31,True
2022-10-27,0.7784919956785151,31,True
2022-10-28,0.5593022894390324,26,True
2022-10-31,0.2632969642686575,13,True
2022-11-01,0.2632969642686575,13,True
2022-11-02,0.2632969642686575,13,True
2022-11-03,0.31769778844316177,15,True
2022-11-04,0.2651159980589687,12,True
2022-11-07,0.2655320862079448,11,True
2022-11-08,0.23765069327277843,10,True
2022-11-09,0.23765069327277843,10,True
2022-11-10,0.23987413061481466,11,True
2022-11-11,0.2376152070056538,11,True
2022-11-14,0.2376152070056538,11,True
2022-11-15,0.2376152070056538,11,True
2022-11-16,0.2376152070056538,11,True
2022-11-17,0.2376152070056538,11,True
2022-11-18,0.2058720838259228,9,True
2022-11-21,0.07443077286280736,7,True
2022-11-22,0.07443077286280736,7,True
2022-11-23,0.07443077286280736,7,True
2022-11-25,0.07443077286280736,7,True
2022-11-28,0.07443077286280736,7,True
2022-11-29,0.07443077286280736,7,True
2022-11-30,0.07443077286280736,7,True
2022-12-01,0.07443077286280736,7,True
2022-12-02,0.07251334365127052,6,True
2022-12-05,0.069049981942197,5,True
2022-12-06,0.069049981942197,5,True
2022-12-07,0.069049981942197,5,True
2022-12-08,0.069049981942197,5,True
2022-12-09,0.11897150216962868,9,True
2022-12-12,0.06457067799512438,7,True
2022-12-13,0.06457067799512438,7,True
