# fetched_at=2026-05-12T04:11:51.353686+00:00
# ticker=TWD=X
# range=2008-01-01..2026-03-31
# auto_adjust=False
date,usdtwd_close
2008-01-01,32.3849983215332
2008-01-02,32.48500061035156
2008-01-03,32.44499969482422
2008-01-04,32.40999984741211
2008-01-07,32.52000045776367
2008-01-08,32.4739990234375
2008-01-09,32.48699951171875
2008-01-10,32.48500061035156
2008-01-11,32.439998626708984
2008-01-14,32.2599983215332
2008-01-15,32.189998626708984
2008-01-16,32.28099822998047
2008-01-17,32.310001373291016
2008-01-18,32.310001373291016
2008-01-21,32.43299865722656
2008-01-22,32.28799819946289
2008-01-23,32.45000076293945
2008-01-24,32.29999923706055
2008-01-25,32.279998779296875
2008-01-28,32.30500030517578
2008-01-29,32.27000045776367
2008-01-30,32.233001708984375
2008-01-31,32.20000076293945
2008-02-01,31.982999801635742
2008-02-04,32.04399871826172
2008-02-05,31.999000549316406
2008-02-06,32.02000045776367
2008-02-07,32.04499816894531
2008-02-08,31.989999771118164
2008-02-11,32.04999923706055
2008-02-12,31.746999740600586
2008-02-13,31.636999130249023
2008-02-14,31.684999465942383
2008-02-15,31.709999084472656
2008-02-18,31.711999893188477
2008-02-19,31.634000778198242
2008-02-20,31.551000595092773
2008-02-21,31.409000396728516
2008-02-22,31.3700008392334
2008-02-25,31.270999908447266
2008-02-26,31.16900062561035
2008-02-27,30.854999542236328
2008-02-28,30.760000228881836
2008-02-29,30.90999984741211
2008-03-03,31.027999877929688
2008-03-04,30.902000427246094
2008-03-05,30.799999237060547
2008-03-06,30.81999969482422
2008-03-07,30.631999969482422
2008-03-10,30.58799934387207
2008-03-11,30.524999618530273
2008-03-12,30.6299991607666
2008-03-13,30.679000854492188
2008-03-14,30.709999084472656
2008-03-17,30.788000106811523
2008-03-18,30.579999923706055
2008-03-19,30.860000610351562
2008-03-20,30.540000915527344
2008-03-21,30.457000732421875
2008-03-24,30.020000457763672
2008-03-25,30.079999923706055
2008-03-26,30.059999465942383
2008-03-27,30.215999603271484
2008-03-28,30.3799991607666
2008-03-31,30.415000915527344
2008-04-02,30.344999313354492
2008-04-03,30.454999923706055
2008-04-04,30.48900032043457
2008-04-07,30.450000762939453
2008-04-08,30.530000686645508
2008-04-09,30.459999084472656
2008-04-10,30.274999618530273
2008-04-11,30.309999465942383
2008-04-14,30.344999313354492
2008-04-15,30.267000198364258
2008-04-16,30.174999237060547
2008-04-17,30.30500030517578
2008-04-18,30.270000457763672
2008-04-21,30.274999618530273
2008-04-22,30.25200080871582
2008-04-23,30.309999465942383
2008-04-24,30.350000381469727
2008-04-25,30.34000015258789
2008-04-28,30.40999984741211
2008-04-29,30.44700050354004
2008-04-30,30.475000381469727
2008-05-02,30.440000534057617
2008-05-05,30.45599937438965
2008-05-06,30.434999465942383
2008-05-07,30.652000427246094
2008-05-08,30.819000244140625
2008-05-09,30.639999389648438
2008-05-12,30.746999740600586
2008-05-13,30.93000030517578
2008-05-14,31.030000686645508
2008-05-15,30.829999923706055
2008-05-16,30.68000030517578
2008-05-19,30.50200080871582
2008-05-20,30.56999969482422
2008-05-21,30.53499984741211
2008-05-22,30.3799991607666
2008-05-23,30.489999771118164
2008-05-26,30.46500015258789
2008-05-27,30.53499984741211
2008-05-28,30.530000686645508
2008-05-29,30.469999313354492
2008-05-30,30.399999618530273
2008-06-02,30.177000045776367
2008-06-03,30.3700008392334
2008-06-04,30.41200065612793
2008-06-05,30.384000778198242
2008-06-06,30.31999969482422
2008-06-09,30.329999923706055
2008-06-10,30.406999588012695
2008-06-11,30.381999969482422
2008-06-12,30.45800018310547
2008-06-13,30.3700008392334
2008-06-16,30.374000549316406
2008-06-17,30.288999557495117
2008-06-18,30.39699935913086
2008-06-19,30.39900016784668
2008-06-20,30.3700008392334
2008-06-23,30.46299934387207
2008-06-24,30.381999969482422
2008-06-25,30.31999969482422
2008-06-26,30.402999877929688
2008-06-27,30.420000076293945
2008-06-30,30.33799934387207
2008-07-02,30.405000686645508
2008-07-03,30.389999389648438
2008-07-04,30.42799949645996
2008-07-07,30.388999938964844
2008-07-08,30.39299964904785
2008-07-09,30.423999786376953
2008-07-10,30.447999954223633
2008-07-11,30.39299964904785
2008-07-14,30.395000457763672
2008-07-15,30.365999221801758
2008-07-16,30.40999984741211
2008-07-17,30.309999465942383
2008-07-18,30.325000762939453
2008-07-21,30.34000015258789
2008-07-22,30.354000091552734
2008-07-23,30.398000717163086
2008-07-24,30.424999237060547
2008-07-25,30.450000762939453
2008-07-28,30.465999603271484
2008-07-29,30.5
2008-07-30,30.606000900268555
2008-07-31,30.645000457763672
2008-08-26,31.57699966430664
2008-08-27,31.54800033569336
2008-08-28,31.565000534057617
2008-08-29,31.520000457763672
2008-09-01,31.65999984741211
2008-09-02,31.801000595092773
2008-09-03,31.780000686645508
2008-09-04,31.91699981689453
2008-09-05,31.790000915527344
2008-09-08,31.83799934387207
2008-09-09,31.899999618530273
2008-09-10,32.0890007019043
2008-09-11,32.02000045776367
2008-09-12,31.8799991607666
2008-09-15,32.13999938964844
2008-09-16,32.04999923706055
2008-09-17,32.119998931884766
2008-09-18,32.17499923706055
2008-09-19,32.11000061035156
2008-09-22,31.989999771118164
2008-09-23,31.959999084472656
2008-09-24,32.01499938964844
2008-09-25,32.04999923706055
2008-09-26,32.0
2008-09-29,32.40999984741211
2008-09-30,32.32500076293945
2008-10-01,32.15999984741211
2008-10-02,32.23699951171875
2008-10-03,32.11000061035156
2008-10-06,32.459999084472656
2008-10-07,32.369998931884766
2008-10-08,32.5
2008-10-09,32.36000061035156
2008-10-10,32.41999816894531
2008-10-13,32.24800109863281
2008-10-14,32.44499969482422
2008-10-15,32.45000076293945
2008-10-16,32.55699920654297
2008-10-17,32.54999923706055
2008-10-20,32.625
2008-10-21,32.67499923706055
2008-10-22,33.0
2008-10-23,33.20000076293945
2008-10-24,33.3849983215332
2008-10-27,33.630001068115234
2008-10-28,33.5
2008-10-29,33.09700012207031
2008-10-30,32.970001220703125
2008-10-31,33.01499938964844
2008-11-03,32.915000915527344
2008-11-04,32.875
2008-11-05,32.75
2008-11-06,32.86000061035156
2008-11-07,32.7599983215332
2008-11-10,32.89500045776367
2008-11-11,32.92499923706055
2008-11-12,33.0
2008-11-13,33.095001220703125
2008-11-14,33.0099983215332
2008-11-17,33.28300094604492
2008-11-18,33.2599983215332
2008-11-19,33.334999084472656
2008-11-20,33.459999084472656
2008-11-21,33.380001068115234
2008-11-24,33.45000076293945
2008-11-25,33.349998474121094
2008-11-26,33.185001373291016
2008-11-27,33.290000915527344
2008-11-28,33.279998779296875
2008-12-01,33.48500061035156
2008-12-02,33.439998626708984
2008-12-03,33.56999969482422
2008-12-04,33.56800079345703
2008-12-05,33.540000915527344
2008-12-08,33.459999084472656
2008-12-09,33.53499984741211
2008-12-10,33.5
2008-12-11,33.22999954223633
2008-12-12,33.2400016784668
2008-12-15,33.09000015258789
2008-12-16,32.90999984741211
2008-12-17,32.625
2008-12-18,32.470001220703125
2008-12-19,32.5
2008-12-22,32.98500061035156
2008-12-23,33.029998779296875
2008-12-24,33.0
2008-12-25,33.0
2008-12-26,33.03499984741211
2008-12-29,33.0099983215332
2008-12-30,32.71500015258789
2008-12-31,32.849998474121094
2009-01-01,32.849998474121094
2009-01-02,32.77000045776367
2009-01-05,33.154998779296875
2009-01-06,33.04499816894531
2009-01-07,33.07500076293945
2009-01-08,33.130001068115234
2009-01-09,33.209999084472656
2009-01-12,33.29999923706055
2009-01-13,33.290000915527344
2009-01-14,33.25
2009-01-15,33.34000015258789
2009-01-16,33.349998474121094
2009-01-19,33.56999969482422
2009-01-20,33.5099983215332
2009-01-21,33.625
2009-01-22,33.57500076293945
2009-01-23,33.68000030517578
2009-01-26,33.689998626708984
2009-01-27,33.72999954223633
2009-01-28,33.60499954223633
2009-01-29,33.69499969482422
2009-01-30,33.70000076293945
2009-02-02,33.75
2009-02-03,33.63999938964844
2009-02-04,33.689998626708984
2009-02-05,33.67499923706055
2009-02-06,33.58000183105469
2009-02-09,33.75
2009-02-10,33.84000015258789
2009-02-11,33.939998626708984
2009-02-12,34.040000915527344
2009-02-13,34.029998779296875
2009-02-16,34.209999084472656
2009-02-17,34.54999923706055
2009-02-18,34.599998474121094
2009-02-19,34.56999969482422
2009-02-20,34.79999923706055
2009-02-23,34.61000061035156
2009-02-24,34.709999084472656
2009-02-25,34.7400016784668
2009-02-26,34.79999923706055
2009-02-27,35.0
2009-03-02,35.16999816894531
2009-03-03,35.08000183105469
2009-03-04,35.08000183105469
2009-03-05,34.93000030517578
2009-03-06,34.65999984741211
2009-03-09,34.77000045776367
2009-03-10,34.540000915527344
2009-03-11,34.45000076293945
2009-03-12,34.43000030517578
2009-03-13,34.41999816894531
2009-03-16,34.400001525878906
2009-03-17,34.209999084472656
2009-03-18,34.130001068115234
2009-03-19,33.900001525878906
2009-03-20,33.79999923706055
2009-03-23,33.720001220703125
2009-03-24,33.77000045776367
2009-03-25,33.81999969482422
2009-03-26,33.70000076293945
2009-03-27,33.7599983215332
2009-03-30,34.09000015258789
2009-03-31,33.869998931884766
2009-04-01,33.77000045776367
2009-04-02,33.099998474121094
2009-04-03,33.150001525878906
2009-04-06,33.209999084472656
2009-04-07,33.56999969482422
2009-04-08,33.83000183105469
2009-04-09,33.709999084472656
2009-04-10,33.7400016784668
2009-04-13,33.849998474121094
2009-04-14,33.59000015258789
2009-04-15,33.779998779296875
2009-04-16,33.7599983215332
2009-04-17,33.75
2009-04-20,33.810001373291016
2009-04-21,33.849998474121094
2009-04-22,33.79999923706055
2009-04-23,33.79999923706055
2009-04-24,33.650001525878906
2009-04-27,33.68000030517578
2009-04-28,33.720001220703125
2009-04-29,33.59000015258789
2009-04-30,33.09000015258789
2009-05-01,33.13999938964844
2009-05-04,32.970001220703125
2009-05-05,33.0
2009-05-06,33.13999938964844
2009-05-07,33.11000061035156
2009-05-08,33.0099983215332
2009-05-11,32.869998931884766
2009-05-12,32.810001373291016
2009-05-13,32.880001068115234
2009-05-14,32.880001068115234
2009-05-15,32.86000061035156
2009-05-18,32.939998626708984
2009-05-19,32.81999969482422
2009-05-20,32.790000915527344
2009-05-21,32.58000183105469
2009-05-22,32.529998779296875
2009-05-25,32.540000915527344
2009-05-26,32.619998931884766
2009-05-27,32.56999969482422
2009-05-28,32.59000015258789
2009-05-29,32.54999923706055
2009-06-01,32.18000030517578
2009-06-02,32.380001068115234
2009-06-03,32.4900016784668
2009-06-04,32.529998779296875
2009-06-05,32.619998931884766
2009-06-08,32.900001525878906
2009-06-09,32.70000076293945
2009-06-10,32.72999954223633
2009-06-11,32.66999816894531
2009-06-12,32.75
2009-06-15,32.90999984741211
2009-06-16,32.869998931884766
2009-06-17,32.849998474121094
2009-06-18,32.849998474121094
2009-06-19,32.849998474121094
2009-06-22,32.880001068115234
2009-06-23,32.810001373291016
2009-06-24,32.849998474121094
2009-06-25,32.91999816894531
2009-06-26,32.810001373291016
2009-06-29,32.869998931884766
2009-06-30,32.810001373291016
2009-07-01,32.65999984741211
2009-07-02,32.86000061035156
2009-07-03,32.880001068115234
2009-07-06,32.93000030517578
2009-07-07,32.939998626708984
2009-07-08,33.02000045776367
2009-07-09,32.90999984741211
2009-07-10,33.0
2009-07-13,33.099998474121094
2009-07-14,33.02000045776367
2009-07-15,32.849998474121094
2009-07-16,32.849998474121094
2009-07-17,32.83000183105469
2009-07-20,32.7400016784668
2009-07-21,32.7400016784668
2009-07-22,32.77000045776367
2009-07-23,32.72999954223633
2009-07-24,32.779998779296875
2009-07-27,32.79999923706055
2009-07-28,32.709999084472656
2009-07-29,32.88999938964844
2009-07-30,32.79999923706055
2009-07-31,32.79999923706055
2009-08-03,32.79999923706055
2009-08-04,32.79999923706055
2009-08-05,32.650001525878906
2009-08-06,32.70000076293945
2009-08-07,32.72999954223633
2009-08-10,32.779998779296875
2009-08-11,32.900001525878906
2009-08-12,32.79999923706055
2009-08-13,32.81999969482422
2009-08-14,32.88999938964844
2009-08-17,32.84000015258789
2009-08-18,32.90999984741211
2009-08-19,32.959999084472656
2009-08-20,32.900001525878906
2009-08-21,32.790000915527344
2009-08-24,32.77000045776367
2009-08-25,32.849998474121094
2009-08-26,32.939998626708984
2009-08-27,32.869998931884766
2009-08-28,32.84000015258789
2009-08-31,32.900001525878906
2009-09-01,32.900001525878906
2009-09-02,32.810001373291016
2009-09-03,32.83000183105469
2009-09-04,32.83000183105469
2009-09-07,32.79999923706055
2009-09-08,32.63999938964844
2009-09-09,32.650001525878906
2009-09-10,32.65999984741211
2009-09-11,32.4900016784668
2009-09-14,32.58000183105469
2009-09-15,32.58000183105469
2009-09-16,32.400001525878906
2009-09-17,32.380001068115234
2009-09-18,32.369998931884766
2009-09-21,32.40999984741211
2009-09-22,32.279998779296875
2009-09-23,32.27000045776367
2009-09-24,32.33000183105469
2009-09-25,32.400001525878906
2009-09-28,32.38999938964844
2009-09-29,32.38999938964844
2009-09-30,31.959999084472656
2009-10-01,32.060001373291016
2009-10-02,32.16999816894531
2009-10-05,32.08000183105469
2009-10-06,32.029998779296875
2009-10-07,32.0
2009-10-08,32.09000015258789
2009-10-09,32.2400016784668
2009-10-12,32.18000030517578
2009-10-13,32.25
2009-10-14,32.290000915527344
2009-10-15,32.20000076293945
2009-10-16,32.27000045776367
2009-10-19,32.290000915527344
2009-10-20,32.220001220703125
2009-10-21,32.33000183105469
2009-10-22,32.40999984741211
2009-10-23,32.380001068115234
2009-10-26,32.439998626708984
2009-10-27,32.40999984741211
2009-10-28,32.5
2009-10-29,32.400001525878906
2009-10-30,32.599998474121094
2009-11-02,32.560001373291016
2009-11-03,32.560001373291016
2009-11-04,32.439998626708984
2009-11-05,32.439998626708984
2009-11-06,32.470001220703125
2009-11-09,32.29999923706055
2009-11-10,32.36000061035156
2009-11-11,32.33000183105469
2009-11-12,32.279998779296875
2009-11-13,32.130001068115234
2009-11-16,32.0
2009-11-17,32.099998474121094
2009-11-18,32.060001373291016
2009-11-19,32.380001068115234
2009-11-20,32.380001068115234
2009-11-23,32.18000030517578
2009-11-24,32.16999816894531
2009-11-25,32.18000030517578
2009-11-26,32.15999984741211
2009-11-27,32.27000045776367
2009-11-30,32.209999084472656
2009-12-01,32.119998931884766
2009-12-02,32.08000183105469
2009-12-03,32.08000183105469
2009-12-04,32.150001525878906
2009-12-07,32.27000045776367
2009-12-08,32.18000030517578
2009-12-09,32.27000045776367
2009-12-10,32.25
2009-12-11,32.130001068115234
2009-12-14,32.25
2009-12-15,32.279998779296875
2009-12-16,32.27000045776367
2009-12-17,32.34000015258789
2009-12-18,32.349998474121094
2009-12-21,32.31999969482422
2009-12-22,32.310001373291016
2009-12-23,32.310001373291016
2009-12-24,32.20000076293945
2009-12-25,32.2400016784668
2009-12-28,32.220001220703125
2009-12-29,32.279998779296875
2009-12-30,32.189998626708984
2009-12-31,31.950000762939453
2010-01-04,31.65999984741211
2010-01-05,31.860000610351562
2010-01-06,31.780000686645508
2010-01-07,31.809999465942383
2010-01-08,31.790000915527344
2010-01-11,31.729999542236328
2010-01-12,31.809999465942383
2010-01-13,31.719999313354492
2010-01-14,31.729999542236328
2010-01-15,31.75
2010-01-18,31.709999084472656
2010-01-19,31.790000915527344
2010-01-20,31.8799991607666
2010-01-21,31.93000030517578
2010-01-22,31.940000534057617
2010-01-25,31.889999389648438
2010-01-26,31.989999771118164
2010-01-27,32.02000045776367
2010-01-28,31.940000534057617
2010-01-29,31.920000076293945
2010-02-01,31.979999542236328
2010-02-02,32.0099983215332
2010-02-03,31.969999313354492
2010-02-04,32.060001373291016
2010-02-05,32.06999969482422
2010-02-08,32.060001373291016
2010-02-09,32.0099983215332
2010-02-10,32.060001373291016
2010-02-11,32.0
2010-02-12,32.099998474121094
2010-02-15,32.06999969482422
2010-02-16,32.040000915527344
2010-02-17,31.969999313354492
2010-02-18,31.989999771118164
2010-02-19,32.0099983215332
2010-02-22,32.0
2010-02-23,32.060001373291016
2010-02-24,32.02000045776367
2010-02-25,32.040000915527344
2010-02-26,31.979999542236328
2010-03-01,31.979999542236328
2010-03-02,31.969999313354492
2010-03-03,31.93000030517578
2010-03-04,31.920000076293945
2010-03-05,31.84000015258789
2010-03-08,31.860000610351562
2010-03-09,31.780000686645508
2010-03-10,31.799999237060547
2010-03-11,31.729999542236328
2010-03-12,31.700000762939453
2010-03-15,31.790000915527344
2010-03-16,31.780000686645508
2010-03-17,31.690000534057617
2010-03-18,31.799999237060547
2010-03-19,31.68000030517578
2010-03-22,31.780000686645508
2010-03-23,31.770000457763672
2010-03-24,31.799999237060547
2010-03-25,31.790000915527344
2010-03-26,31.829999923706055
2010-03-29,31.780000686645508
2010-03-30,31.719999313354492
2010-03-31,31.739999771118164
2010-04-01,31.75
2010-04-02,31.68000030517578
2010-04-05,31.639999389648438
2010-04-06,31.719999313354492
2010-04-07,31.520000457763672
2010-04-08,31.520000457763672
2010-04-09,31.5
2010-04-12,31.479999542236328
2010-04-13,31.5
