Date,MTUM,XLK,XLF,XLE,XLV,XLI,XLY,XLP,XLU,XLB,XLRE
2004-01-02,,7.685283184051514,14.541996002197266,7.3658881187438965,20.76113510131836,17.559772491455078,11.897477149963379,12.11316967010498,5.37539529800415,8.164502143859863,
2004-01-05,,7.872914791107178,14.66107177734375,7.507640361785889,20.857311248779297,17.730512619018555,12.000370025634766,12.191969871520996,5.384634494781494,8.330498695373535,
2004-01-06,,7.944209575653076,14.655892372131348,7.499616622924805,20.91914939880371,17.704240798950195,12.046096801757812,12.22011661529541,5.3730854988098145,8.256718635559082,
2004-01-07,,7.981740951538086,14.666238784790039,7.422052383422852,21.0496768951416,17.730512619018555,12.099448204040527,12.169456481933594,5.400806903839111,8.213685035705566,
2004-01-08,,8.139345169067383,14.718017578125,7.443445205688477,20.960357666015625,17.842138290405273,12.061342239379883,12.152571678161621,5.398499011993408,8.305902481079102,
2004-01-09,,8.03052043914795,14.666238784790039,7.480892658233643,20.829843521118164,17.664840698242188,12.011798858642578,12.062506675720215,5.380016803741455,8.161428451538086,
2004-01-12,,8.154356956481934,14.728363037109375,7.502294063568115,20.79547882080078,17.72394371032715,11.985119819641113,12.118795394897461,5.377705097198486,8.146056175231934,
2004-01-13,,8.0380277633667,14.655892372131348,7.50496768951416,20.7061767578125,17.651702880859375,11.96606731414795,12.101907730102539,5.352298736572266,8.041543006896973,
2004-01-14,,8.13559341430664,14.76977825164795,7.48624324798584,20.822965621948242,17.894681930541992,12.061342239379883,12.146936416625977,5.41697883605957,8.075358390808105,
2004-01-15,,8.169365882873535,14.89402961730957,7.360535144805908,20.8779296875,17.920940399169922,12.095635414123535,12.158202171325684,5.398499011993408,8.013879776000977,
2004-01-16,,8.274441719055176,14.94062328338623,7.430075168609619,20.926006317138672,18.255855560302734,12.095635414123535,12.152571678161621,5.38925838470459,8.010801315307617,
2004-01-20,,8.293204307556152,14.91991138458252,7.617300033569336,20.857311248779297,18.03257942199707,12.007987022399902,12.11316967010498,5.428528308868408,8.041543006896973,
2004-01-21,,8.22940731048584,15.1425199508667,7.662768363952637,21.207691192626953,18.1573543548584,12.156611442565918,12.163827896118164,5.523233890533447,8.047688484191895,
2004-01-22,,8.150599479675293,15.1425199508667,7.625322341918945,21.2489013671875,18.071985244750977,12.251887321472168,12.124429702758789,5.544027805328369,7.964687347412109,
2004-01-23,,8.124342918395996,15.070047378540039,7.692191123962402,21.145851135253906,18.006315231323242,12.213774681091309,12.22574520111084,5.495515823364258,7.810994625091553,
2004-01-26,,8.274441719055176,15.277117729187012,7.737654685974121,21.413787841796875,18.236160278320312,12.236637115478516,12.343950271606445,5.46317720413208,7.884768009185791,
2004-01-27,,8.146854400634766,15.173583030700684,7.721610069274902,21.27638816833496,18.05885124206543,12.152801513671875,12.282034873962402,5.444697380065918,7.863251209259033,
2004-01-28,,8.011760711669922,14.904389381408691,7.6119513511657715,21.090904235839844,17.77648162841797,11.863177299499512,12.158202171325684,5.465485095977783,7.7986979484558105,
2004-01-29,,7.970480442047119,15.028630256652832,7.606602191925049,21.400049209594727,17.783039093017578,11.939393043518066,12.327064514160156,5.509376525878906,7.749509811401367,
2004-01-30,,7.974236011505127,15.038979530334473,7.534387111663818,21.283260345458984,17.75019645690918,11.93177318572998,12.259516716003418,5.500137805938721,7.841732978820801,
2004-02-02,,7.974236011505127,15.126984596252441,7.577181816101074,21.558055877685547,17.717374801635742,11.897477149963379,12.310173988342285,5.467794895172119,7.804842948913574,
2004-02-03,,7.985490798950195,15.1425199508667,7.547759056091309,21.695457458496094,17.651702880859375,11.832690238952637,12.372099876403809,5.516305446624756,7.76181173324585,
2004-02-04,,7.790356159210205,15.018278121948242,7.494265079498291,21.764150619506836,17.566341400146484,11.817444801330566,12.445270538330078,5.426217079162598,7.709551811218262,
2004-02-05,,7.801613807678223,15.013100624084473,7.427401065826416,21.654233932495117,17.730512619018555,11.90890884399414,12.524070739746094,5.393876552581787,7.807919979095459,
2004-02-06,,7.9667277336120605,15.266762733459473,7.478220462799072,21.81911849975586,17.809309005737305,12.03466510772705,12.619759559631348,5.440077304840088,7.964687347412109,
2004-02-09,,7.906687259674072,15.204644203186035,7.569159507751465,21.606143951416016,17.763343811035156,12.049911499023438,12.636649131774902,5.472414970397949,7.970842361450195,
2004-02-10,,7.970480442047119,15.251239776611328,7.670792579650879,21.70233154296875,17.75019645690918,12.152801513671875,12.687300682067871,5.518616676330566,8.013879776000977,
2004-02-11,,8.034272193908691,15.484199523925781,7.7751030921936035,21.901552200317383,17.94721794128418,12.274747848510742,12.67041301727295,5.5139994621276855,8.210610389709473,
2004-02-12,,7.9592204093933105,15.458316802978516,7.799172401428223,21.764150619506836,17.93407440185547,12.213774681091309,12.692931175231934,5.497828006744385,8.186022758483887,
2004-02-13,,7.910434246063232,15.427251815795898,7.780450820922852,21.66796875,17.848705291748047,12.091828346252441,12.614131927490234,5.49090051651001,8.121467590332031,
2004-02-17,,8.02676773071289,15.541146278381348,7.847316741943359,21.80537223815918,17.98661231994629,12.248071670532227,12.726709365844727,5.532479763031006,8.207535743713379,
2004-02-18,,7.989243507385254,15.458316802978516,7.764400482177734,21.70919418334961,17.894681930541992,12.175665855407715,12.709819793701172,5.550957679748535,8.173725128173828,
2004-02-19,,7.8691606521606445,15.45313549041748,7.756379127502441,21.633628845214844,17.756776809692383,12.187098503112793,12.771737098693848,5.5139994621276855,8.22597885131836,
2004-02-20,,7.831632614135742,15.411715507507324,7.753708839416504,21.51683235168457,17.72394371032715,12.095635414123535,12.87305736541748,5.460867881774902,8.155280113220215,
2004-02-23,,7.7265625,15.411715507507324,7.815219402313232,21.47562599182129,17.65826416015625,12.007987022399902,12.946233749389648,5.481656074523926,8.158349990844727,
2004-02-24,,7.734071731567383,15.349601745605469,7.828592300415039,21.571794509887695,17.65826416015625,12.030854225158691,12.867425918579102,5.451625347137451,8.19524097442627,
2004-02-25,,7.79410982131958,15.416895866394043,7.866039276123047,21.59927749633789,17.6123046875,12.095635414123535,12.906825065612793,5.507067680358887,8.207535743713379,
2004-02-26,,7.812867164611816,15.4324312210083,7.892784118652344,21.571794509887695,17.625438690185547,12.171855926513672,12.906825065612793,5.544027805328369,8.207535743713379,
2004-02-27,,7.771590709686279,15.468669891357422,7.930230617523193,21.50996208190918,17.618873596191406,12.190908432006836,12.957487106323242,5.604087829589844,8.250571250915527,
2004-03-01,,7.8654093742370605,15.577387809753418,8.082681655883789,21.571794509887695,17.71080780029297,12.26712417602539,13.103836059570312,5.631807327270508,8.385830879211426,
2004-03-02,,7.83538818359375,15.49972152709961,8.013142585754395,21.434402465820312,17.651702880859375,12.232830047607422,12.974371910095215,5.606395244598389,8.281310081481934,
2004-03-03,,7.7978620529174805,15.59291934967041,8.002446174621582,21.523710250854492,17.645145416259766,12.24425983428955,13.041919708251953,5.604087829589844,8.232126235961914,
2004-03-04,,7.8654093742370605,15.634337425231934,7.978374004364014,21.619890213012695,17.71080780029297,12.293801307678223,13.013781547546387,5.6433563232421875,8.278240203857422,
2004-03-05,,7.805363178253174,15.768936157226562,8.047910690307617,21.729799270629883,17.75019645690918,12.381453514099121,13.019400596618652,5.6872453689575195,8.275163650512695,
2004-03-08,,7.636503219604492,15.686095237731934,8.082681655883789,21.70919418334961,17.44813346862793,12.209965705871582,13.013781547546387,5.671078205108643,8.186022758483887,
2004-03-09,,7.636503219604492,15.582568168640137,8.029190063476562,21.461875915527344,17.329923629760742,12.129935264587402,13.013781547546387,5.638735294342041,8.063061714172363,
2004-03-10,,7.501409530639648,15.33407211303711,7.890110015869141,21.13211441040039,17.008153915405273,11.98131275177002,12.980006217956543,5.574055194854736,7.838658809661865,
2004-03-11,,7.418847560882568,15.085577964782715,7.713585376739502,20.726787567138672,16.75205421447754,11.760281562805176,12.732338905334473,5.493206024169922,7.7679595947265625,
2004-03-12,,7.565197944641113,15.308177947998047,7.8259196281433105,20.781742095947266,17.040990829467773,11.947016716003418,12.732338905334473,5.546337127685547,7.893989086151123,
2004-03-15,,7.422603130340576,15.085577964782715,7.841965675354004,20.596254348754883,16.83084487915039,11.710738182067871,12.608504295349121,5.530168056488037,7.703402042388916,
2004-03-16,,7.467634677886963,15.225343704223633,7.839292526245117,20.740528106689453,17.021289825439453,11.81363582611084,12.631016731262207,5.5832977294921875,7.777176856994629,
2004-03-17,,7.561450481414795,15.401365280151367,7.948953151702881,20.719913482666016,17.231430053710938,11.98131275177002,12.782995223999023,5.671078205108643,7.875547409057617,
2004-03-18,,7.512666702270508,15.406542778015137,8.029190063476562,20.699310302734375,17.25112533569336,11.950827598571777,12.777366638183594,5.6456685066223145,7.8724751472473145,
2004-03-19,,7.411344528198242,15.237007141113281,7.864538192749023,20.372159957885742,17.034326553344727,11.882898330688477,12.750249862670898,5.6125969886779785,7.8721604347229,
2004-03-22,,7.291262626647949,15.039402961730957,7.789333820343018,20.11733627319336,16.80368995666504,11.699735641479492,12.580775260925293,5.547389984130859,7.699419975280762,
2004-03-23,,7.2800092697143555,15.034192085266113,7.735611438751221,20.18621063232422,16.75755500793457,11.676843643188477,12.558170318603516,5.5450615882873535,7.739526271820068,
2004-03-24,,7.317531585693359,14.919791221618652,7.571768283843994,20.076007843017578,16.75755500793457,11.73408317565918,12.592074394226074,5.556705951690674,7.705592632293701,
2004-03-25,,7.550189018249512,15.075804710388184,7.542222023010254,20.18621063232422,17.034326553344727,11.940144538879395,12.76719856262207,5.5660223960876465,7.906094074249268,
2004-03-26,,7.505162715911865,15.065403938293457,7.628177165985107,20.268857955932617,17.126583099365234,11.928691864013672,12.693756103515625,5.584651470184326,7.927687168121338,
2004-03-29,,7.602725505828857,15.25781536102295,7.668464183807373,20.54434585571289,17.330862045288086,12.039355278015137,12.846284866333008,5.619583606719971,8.041820526123047,
2004-03-30,,7.613986015319824,15.361823081970215,7.808132171630859,20.496129989624023,17.43629264831543,12.130939483642578,12.925373077392578,5.640542507171631,8.100434303283691,
2004-03-31,,7.565197944641113,15.289021492004395,7.88065767288208,20.61321258544922,17.40334129333496,12.115674018859863,12.925373077392578,5.663830280303955,8.060331344604492,
2004-04-01,,7.6440043449401855,15.450227737426758,7.789333820343018,20.75785255432129,17.502187728881836,12.169098854064941,12.874532699584961,5.680137634277344,8.118940353393555,
2004-04-02,,7.83538818359375,15.393021583557129,7.824251174926758,21.00578498840332,17.699880599975586,12.27975845336914,12.891478538513184,5.652184963226318,8.254668235778809,
2004-04-05,,7.902936935424805,15.434627532958984,7.864538192749023,21.24683952331543,17.910755157470703,12.405688285827637,12.936670303344727,5.668489933013916,8.22690200805664,
2004-04-06,,7.820374965667725,15.424224853515625,7.864538192749023,21.177961349487305,17.897571563720703,12.37897777557373,12.998818397521973,5.670817852020264,8.267007827758789,
2004-04-07,,7.771590709686279,15.382625579833984,7.864538192749023,21.081539154052734,17.8580322265625,12.287392616271973,12.964920997619629,5.6125969886779785,8.171380043029785,
2004-04-08,,7.786602973937988,15.35661792755127,7.9343719482421875,20.93690299987793,17.75919532775879,12.211074829101562,12.897128105163574,5.607938289642334,8.125106811523438,
2004-04-12,,7.805363178253174,15.450227737426758,8.084787368774414,21.10909080505371,17.937114715576172,12.314105987548828,12.947969436645508,5.519442558288574,8.2176513671875,
2004-04-13,,7.707798004150391,15.122603416442871,8.014955520629883,20.923141479492188,17.66034507751465,12.08514404296875,12.818041801452637,5.419299602508545,8.038737297058105,
2004-04-14,,7.700292587280273,14.940594673156738,8.031068801879883,21.136638641357422,17.64716339111328,12.06606674194336,12.908431053161621,5.42628812789917,8.066499710083008,
2004-04-15,,7.61023473739624,14.852185249328613,8.138509750366211,21.52231788635254,17.699880599975586,12.0546236038208,12.947969436645508,5.456563949584961,8.112770080566406,
2004-04-16,,7.5389323234558105,15.013399124145508,8.202970504760742,21.680715560913086,17.8580322265625,12.169098854064941,13.038359642028809,5.475193500518799,8.183719635009766,
2004-04-19,,7.625245094299316,14.987396240234375,8.184171676635742,21.591190338134766,17.75919532775879,12.176733016967773,13.077900886535645,5.440261363983154,8.171380043029785,
2004-04-20,,7.460129737854004,14.711772918701172,8.017638206481934,21.23305892944336,17.58126449584961,12.100408554077148,12.976214408874512,5.379710674285889,8.00171947479248,
2004-04-21,,7.57270622253418,14.706583976745605,7.990779399871826,21.480995178222656,17.693294525146484,12.115674018859863,13.004461288452148,5.421629905700684,7.9246015548706055,
2004-04-22,,7.689036846160889,14.961390495300293,8.149250984191895,21.653173446655273,18.082080841064453,12.359890937805176,13.134397506713867,5.482181072235107,8.189886093139648,
2004-04-23,,7.790356159210205,14.883383750915527,8.084787368774414,21.591190338134766,18.003015518188477,12.310285568237305,13.145692825317383,5.484509468078613,8.128198623657227,
2004-04-26,,7.696541786193848,14.852185249328613,8.130447387695312,21.474109649658203,17.910755157470703,12.211074829101562,13.117448806762695,5.5008111000061035,8.088095664978027,
2004-04-27,,7.674030303955078,14.888575553894043,8.299666404724121,21.556751251220703,17.92392921447754,12.295024871826172,13.151347160339355,5.51012659072876,8.103515625,
2004-04-28,,7.5426859855651855,14.675378799438477,8.181485176086426,21.36391258239746,17.686710357666016,12.150025367736816,12.998818397521973,5.514784336090088,7.828979969024658,
2004-04-29,,7.430107116699219,14.628572463989258,7.985408306121826,21.23305892944336,17.528554916381836,12.0698823928833,13.066605567932129,5.428615570068359,7.733349323272705,
2004-04-30,,7.276251792907715,14.623373985290527,8.014955520629883,21.25371742248535,17.396753311157227,11.978302955627441,13.094847679138184,5.421629905700684,7.6870808601379395,
2004-05-03,,7.317531585693359,14.72218132019043,8.200284957885742,21.529207229614258,17.594449996948242,12.039355278015137,13.173937797546387,5.458892822265625,7.711758613586426,
2004-05-04,,7.388825416564941,14.768983840942383,8.205662727355957,21.494779586791992,17.666942596435547,12.016463279724121,13.117448806762695,5.4798502922058105,7.785791873931885,
2004-05-05,,7.426355838775635,14.753381729125977,8.232522010803223,21.618743896484375,17.680116653442383,12.043171882629395,13.140040397644043,5.442591190338135,7.758030414581299,
2004-05-06,,7.392586708068848,14.592172622680664,8.192230224609375,21.53609848022461,17.58786392211914,11.863822937011719,13.083549499511719,5.4612226486206055,7.680907726287842,
2004-05-07,,7.355060577392578,14.280153274536133,7.993467330932617,21.391468048095703,17.278146743774414,11.577621459960938,12.959267616271973,5.295870780944824,7.406375885009766,
2004-05-10,,7.3250346183776855,14.160541534423828,7.762477397918701,21.115983963012695,17.027732849121094,11.4326171875,12.897128105163574,5.221343994140625,7.394035339355469,
2004-05-11,,7.422603130340576,14.233342170715332,7.8967695236206055,21.136638641357422,17.133174896240234,11.600523948669434,12.874532699584961,5.207372188568115,7.486577987670898,
2004-05-12,,7.400087356567383,14.394556999206543,7.9451212882995605,21.2123966217041,17.278146743774414,11.63868236541748,12.806747436523438,5.2027153968811035,7.474234104156494,
2004-05-13,,7.400087356567383,14.420560836791992,7.923635005950928,21.184843063354492,17.278146743774414,11.600523948669434,12.78414535522461,5.223674297332764,7.532847881317139,
2004-05-14,,7.298769950866699,14.430957794189453,8.017638206481934,21.143529891967773,17.24519920349121,11.604337692260742,12.834993362426758,5.251621723175049,7.505089282989502,
2004-05-17,,7.219964981079102,14.243748664855957,8.017638206481934,21.081539154052734,17.054092407226562,11.421171188354492,12.750249862670898,5.195727825164795,7.363187313079834,
2004-05-18,,7.291262626647949,14.358156204223633,7.899454116821289,21.07465362548828,17.225425720214844,11.600523948669434,12.823691368103027,5.2399773597717285,7.498915672302246,
2004-05-19,,7.3250346183776855,14.368559837341309,7.864538192749023,20.868030548095703,17.199071884155273,11.550912857055664,12.755900382995605,5.2027153968811035,7.514340400695801,
2004-05-20,,7.321282386779785,14.420560836791992,7.856483459472656,20.730302810668945,17.15952491760254,11.577621459960938,12.801093101501465,5.256279945373535,7.495830059051514,
2004-05-21,,7.3437981605529785,14.508964538574219,7.818875789642334,20.771615982055664,17.278146743774414,11.63486099243164,12.806747436523438,5.249292850494385,7.576031684875488,
2004-05-24,,7.355060577392578,14.529769897460938,7.99615478515625,20.668312072753906,17.409940719604492,11.756974220275879,12.755900382995605,5.321487903594971,7.650066375732422,
2004-05-25,,7.493904113769531,14.737785339355469,8.130447387695312,20.868030548095703,17.66034507751465,11.993560791015625,12.908431053161621,5.416973114013672,7.801217079162598,
2004-05-26,,7.478892803192139,14.826179504394531,8.063301086425781,20.978233337402344,17.699880599975586,12.001192092895508,12.91972541809082,5.419299602508545,7.822809219360352,
2004-05-27,,7.523923873901367,14.862590789794922,7.9504899978637695,21.191736221313477,17.825092315673828,12.0546236038208,13.072256088256836,5.475193500518799,7.896840572357178,
2004-05-28,,7.561450481414795,14.872989654541016,7.990779399871826,21.184843063354492,17.825092315673828,12.0546236038208,13.021413803100586,5.486838340759277,7.903013706207275,
2004-06-01,,7.508911609649658,14.815781593322754,8.100908279418945,21.2950439453125,17.825092315673828,12.043171882629395,13.021413803100586,5.4798502922058105,7.884504795074463,
2004-06-02,,7.508911609649658,14.888575553894043,8.084787368774414,21.425899505615234,17.98983383178711,12.088960647583008,13.128745079040527,5.489166259765625,7.899930000305176,
2004-06-03,,7.411344528198242,14.768983840942383,8.01226806640625,21.37080192565918,17.8580322265625,12.012641906738281,13.100504875183105,5.430942058563232,7.751862049102783,
2004-06-04,,7.482645511627197,14.893790245056152,7.971981048583984,21.412120819091797,17.95688247680664,12.062251091003418,13.123101234436035,5.449576377868652,7.822809219360352,
