date,actual_rv,position,HAR_forecast,HAR_resid_var,HAR_first_beta,HARQ_forecast,HARQ_resid_var,HARQ_first_beta,HARQ_full_forecast,HARQ_full_resid_var,HARQ_full_first_beta,SHARK_like_forecast,SHARK_like_resid_var,SHARK_like_first_beta
2019-07-12,1.0037892817090293e-05,510,1.744734297426951e-05,0.2590299446032877,,1.697127849559458e-05,0.258557796154739,,1.7530687946755413e-05,0.2582538084590934,,1.643395005329091e-05,0.2563363284557686,
2019-07-15,2.9858196136391787e-05,511,1.6648977585506595e-05,0.25887053111838115,,1.6592399854946e-05,0.2583543753772425,,1.714973889105288e-05,0.2581025032883302,,1.6757730671733342e-05,0.2560862339695806,
2019-07-16,9.487485829736083e-06,512,2.025739067029357e-05,0.2593571972424991,,2.006078983685415e-05,0.2588518219787468,,2.008041243270664e-05,0.25850944965870726,,1.995362095439552e-05,0.25656297866345246,
2019-07-17,2.1879445571365552e-05,513,1.5694585509396388e-05,0.25961617700837464,,1.5867891645088203e-05,0.2590890880464742,,1.6007557831658477e-05,0.258751021086353,,1.6042555041927956e-05,0.25679598841786405,
2019-07-18,1.0669656818581155e-05,514,2.0231989120329496e-05,0.2595232550934226,,2.0294527694326254e-05,0.25897687564029226,,2.0502855135278582e-05,0.2586232251648979,,1.9841530602107823e-05,0.25666486105471786,
2019-07-19,1.4202145752434343e-05,515,1.7525661768050185e-05,0.25952201127199925,,1.7861187996909022e-05,0.2589833983589358,,1.7931111916456634e-05,0.25865139095797035,,1.711375498371646e-05,0.25663016622565893,
2019-07-22,7.897847057333635e-06,516,1.8894375323725725e-05,0.25902772229148646,,1.8574046346368108e-05,0.258495929555207,,1.834169163638441e-05,0.2581642730235565,,1.9037082575706744e-05,0.2561276355417409,
2019-07-23,9.93145353263602e-06,517,1.4497609144873986e-05,0.2595933048778662,,1.4036465270337942e-05,0.2590150456139997,,1.363351817871309e-05,0.25865096821540295,,1.2600678777583341e-05,0.25670258057258455,
2019-07-24,6.385882909057674e-06,518,1.5158048230564182e-05,0.259207489425674,,1.53516973654269e-05,0.2586006211450218,,1.52314658116193e-05,0.2582128762202833,,1.674408026575051e-05,0.25621833221044654,
2019-07-25,1.634648330515627e-05,519,1.2018766395412257e-05,0.2597466608475518,,1.2306887479457086e-05,0.2591789814774586,,1.207985160819543e-05,0.2587705532659305,,1.2561556168236894e-05,0.25705536752676794,
2019-07-26,7.20737107855141e-06,520,1.5316864336991008e-05,0.25961042477873647,,1.4722135504055778e-05,0.25900402642872733,,1.4340065390484628e-05,0.2586249861681456,,1.474264297211672e-05,0.2568455396369564,
2019-07-29,1.3076033250480277e-05,521,1.2109875164165562e-05,0.2598549530130669,,1.2311344976593964e-05,0.2591571912465272,,1.2284520976379578e-05,0.2587211085897882,,1.2341389676918708e-05,0.2570021384430138,
2019-07-30,1.4059012854056217e-05,522,1.4304476975664161e-05,0.2594350278414099,,1.4423378806990731e-05,0.2587249662641365,,1.4083093680859479e-05,0.2582893537458382,,1.3775683779879656e-05,0.25656549489709984,
2019-07-31,1.7732108251364597e-05,523,1.5057919089570287e-05,0.2589593137524688,,1.4436451740719608e-05,0.2582461267161646,,1.4142621011107107e-05,0.25781996338116375,,1.6376689338555097e-05,0.25610618478297265,
2019-08-01,1.540218087573495e-05,524,1.729775197896818e-05,0.25862522106996083,,1.7718072127479684e-05,0.25796237025105356,,1.833304667153852e-05,0.25756257945685623,,1.7467524588786897e-05,0.25568862488073407,
2019-08-02,3.3244763114769904e-05,525,1.6750503419124326e-05,0.2581291541623353,,1.7163336267305652e-05,0.2574665238151989,,1.705808465670904e-05,0.2570692984527779,,1.725047848990963e-05,0.2551902143037681,
2019-08-05,3.829500677817939e-05,526,2.3063934566880203e-05,0.2588988733141555,,2.400922707895391e-05,0.258162206037606,,2.391125853026007e-05,0.257785400177604,,2.5106022430260133e-05,0.25587930758316824,
2019-08-06,9.170660730961725e-05,527,2.7028809768475933e-05,0.25917138725455297,,2.6768465033746098e-05,0.2583401174488597,,2.6270191046060395e-05,0.25797304959350126,,2.856343066414572e-05,0.255962494762369,
2019-08-07,4.366488509652437e-05,528,4.283417337974258e-05,0.2621299992415712,,4.47166137523435e-05,0.2613531431567578,,4.369101635437432e-05,0.2610932942345551,,3.5534710636754e-05,0.25866606282832155,
2019-08-08,3.9051209570933086e-05,529,3.918873143601387e-05,0.2616729015667604,,3.878015696698126e-05,0.2608757037728064,,3.7649959229664684e-05,0.2606247324287442,,3.7457597308446665e-05,0.2583747195634431,
2019-08-12,3.7746562524667445e-05,530,4.0507876074140516e-05,0.2612058502880932,,4.0052300990107e-05,0.26041429495611546,,3.939915287439754e-05,0.26017887948708,,3.5412417411671876e-05,0.2579312953554113,
2019-08-13,3.8228138012939165e-05,531,4.081029596923749e-05,0.2607169392801951,,3.7788017726019117e-05,0.25992863620173035,,3.724781282095178e-05,0.2596966664741774,,3.525406443842346e-05,0.25750445761313556,
2019-08-14,2.3604795720605956e-05,532,4.1113332850599206e-05,0.26023105462827034,,4.076536847938429e-05,0.25947261933540816,,4.144201115888395e-05,0.25924725188119413,,4.073294633437711e-05,0.25709056983031686,
2019-08-15,2.9150398583465902e-05,533,3.1699425886560775e-05,0.2600762908038775,,3.1764462943486676e-05,0.2593061744387074,,3.28217978222018e-05,0.25910690966932093,,3.0706018951719426e-05,0.256922330750747,
2019-08-16,3.193635714291559e-05,534,3.179779908899864e-05,0.25958958485885547,,3.307388479444685e-05,0.25881959261531445,,3.4176251033215265e-05,0.2586154705577756,,2.9523434638789242e-05,0.2564412414083865,
2019-08-19,1.1362110448386364e-05,535,3.184170592909163e-05,0.25913447534364537,,3.196457644815724e-05,0.25834796868932003,,3.2203560469058564e-05,0.2581327803347456,,2.8316761722884717e-05,0.25603181461002994,
2019-08-20,9.412059604474365e-06,536,2.3421717310048326e-05,0.2601684943130989,,2.4064220351509214e-05,0.2593997692343802,,2.355496870844389e-05,0.2592147109075682,,2.1647581510400913e-05,0.2567085967746556,
2019-08-21,1.0546810866050576e-05,537,1.9883316396126017e-05,0.26081664797992243,,1.987455675543847e-05,0.26013058303203335,,1.8959557744799953e-05,0.25988424717381087,,1.7153439646309406e-05,0.25715103790942573,
2019-08-22,2.3711007903668016e-05,538,1.9043501514924923e-05,0.26079954795876986,,1.8719421882581846e-05,0.26011455507035747,,1.7788176501744494e-05,0.25978296940367124,,1.6186197426919174e-05,0.2568994275137464,
2019-08-23,1.3215049453775847e-05,539,2.214364674734448e-05,0.26053930829969923,,2.2687536292818654e-05,0.2598774336066289,,2.229759222349034e-05,0.2596188312854129,,2.2766530433734186e-05,0.2568928675684618,
2019-08-26,3.1007606189876056e-05,540,1.733315125486251e-05,0.2603296224032152,,1.8005374128757276e-05,0.25970470754395863,,1.7609729493917906e-05,0.2594200137920765,,1.6400846369456774e-05,0.2567264455661177,
2019-08-27,9.043469071391956e-06,541,2.3730402129403244e-05,0.2607814610103269,,2.4399289558223103e-05,0.2600580735208852,,2.392244573107451e-05,0.2598306276144214,,2.2714245136074854e-05,0.2573335638946135,
2019-08-28,1.1241495540220135e-05,542,1.8142919642720077e-05,0.26157965230307134,,1.861472660456472e-05,0.26094565812425324,,1.837065360036276e-05,0.2606591638832886,,2.0408771652743217e-05,0.25801598601018855,
2019-08-29,1.7532223785112543e-05,543,1.903282671862998e-05,0.2613172111134416,,1.9420359570715075e-05,0.26071822867745675,,1.8743939804066834e-05,0.26041351718241995,,1.9676254444330466e-05,0.2579364228705292,
2019-08-30,8.081226021506005e-06,544,2.0197466343407484e-05,0.260837629453231,,2.089415595591105e-05,0.2602359752617268,,2.0121262020341784e-05,0.25993599295875214,,2.034743360915692e-05,0.25745192442410153,
2019-09-02,1.1920384296951787e-05,545,1.6543660422256322e-05,0.26149047201963094,,1.6899416888247297e-05,0.26098987944612917,,1.637809113070536e-05,0.2605791881864488,,1.6241097278359212e-05,0.25814477209756265,
2019-09-03,1.7016439294004623e-05,546,1.5555138567911285e-05,0.2610789955315692,,1.6092709946138317e-05,0.2605948809972426,,1.544001285581218e-05,0.26016007856548196,,1.5250396000413843e-05,0.2577211076584962,
2019-09-04,1.1587740170357874e-05,547,1.7918696588581248e-05,0.26068661303299173,,1.8151923152569896e-05,0.2601771486404136,,1.7411305856985826e-05,0.25977238312279266,,2.0451743147137728e-05,0.25734346828584165,
2019-09-05,1.5983873260804864e-05,548,1.6466990217982468e-05,0.2603774486433528,,1.652132291647063e-05,0.2598833144718254,,1.5961420893263112e-05,0.25943238691465265,,1.459141924392618e-05,0.2572158383240705,
2019-09-06,9.85134187608726e-06,549,1.7367815820003094e-05,0.2599180570546902,,1.7729516627964898e-05,0.25942271150355667,,1.748411136803233e-05,0.25898511744100006,,1.7408524326113357e-05,0.2568254224389074,
2019-09-09,1.3679323801104574e-05,550,1.5646218809432232e-05,0.2597891022465403,,1.5483792236086904e-05,0.25932810237815784,,1.5287502864338987e-05,0.2588676047805027,,1.544380948520279e-05,0.256705513121879,
2019-09-10,1.460646326089127e-05,551,1.6886190923614426e-05,0.25931420386487475,,1.6485321579836333e-05,0.25885320281400254,,1.659353162884937e-05,0.25839235454489656,,1.7328533856198673e-05,0.2562293414500257,
2019-09-11,1.0712491796719105e-05,552,1.6730993286642604e-05,0.2588414322863481,,1.712286905935556e-05,0.2583801083320107,,1.7703989500571442e-05,0.2579182450703695,,1.9301521158735332e-05,0.2557582018009477,
2019-09-12,1.1164671225850623e-05,553,1.5465738973413713e-05,0.2585514882625434,,1.634014923699297e-05,0.25811812493971115,,1.6953097989791657e-05,0.25769891016650487,,1.767871292783881e-05,0.2556730188575058,
2019-09-16,1.5098522123456365e-05,554,1.490100572817118e-05,0.25815133598534173,,1.559623475482375e-05,0.2577622190657713,,1.5797224161364117e-05,0.2573778683375383,,1.7350587340243225e-05,0.2554010752203237,
2019-09-17,7.558586313259171e-06,555,1.6531801178654467e-05,0.25771935188565037,,1.6822176694473485e-05,0.25731031174220487,,1.6457799891231686e-05,0.25692071918011905,,1.658050570014246e-05,0.2549309553327314,
2019-09-18,1.2730302058319016e-05,556,1.3506333544075752e-05,0.2580228214130312,,1.3749222473479841e-05,0.2576567079457377,,1.3063241553930626e-05,0.25721155868744694,,1.6249263459622685e-05,0.25524547546746534,
2019-09-19,1.795993476333585e-05,557,1.4739202352714731e-05,0.2575649884300965,,1.5051057461513978e-05,0.2571947659091825,,1.4288001966625133e-05,0.25676279361256343,,1.4349857788044077e-05,0.2548015426343185,
2019-09-20,6.915479719130726e-06,558,1.687521531518074e-05,0.25729119064894246,,1.7234058937837285e-05,0.2568970037328641,,1.6760440530406416e-05,0.2565244566981099,,1.9326600079673073e-05,0.2545588584209952,
2019-09-23,1.610918404750015e-05,559,1.332567927906995e-05,0.25787075522026665,,1.352935286503901e-05,0.25753624029731736,,1.335257921117913e-05,0.257082967241735,,1.3690526307670966e-05,0.2555556185064919,
2019-09-24,1.843461977612879e-05,560,1.6030371662634392e-05,0.2575879845845434,,1.5415789518542578e-05,0.25723643948684033,,1.4991856339998143e-05,0.2567960953558048,,1.5032650308994955e-05,0.2552414665579619,
2019-09-25,1.6266239079699458e-05,561,1.7905630210011593e-05,0.25725417570878756,,1.782962014290893e-05,0.2569421640026205,,1.8193759587941564e-05,0.25653148853763,,1.7114760338862074e-05,0.2549734592732935,
2019-09-26,1.0723202199769449e-05,562,1.7895400076887025e-05,0.25679504026692807,,1.8145341098160954e-05,0.25648327116932546,,1.884948622144709e-05,0.2560697409311816,,1.9022291960044498e-05,0.25452045710227844,
2019-09-27,1.882689408337989e-05,563,1.5497929634240123e-05,0.25659768224464946,,1.5762741847238e-05,0.2563055296911514,,1.6377273003263814e-05,0.255946830764495,,1.588587274794014e-05,0.2544169285472439,
2019-10-01,1.0168350636549834e-05,564,1.8942414526012676e-05,0.256324427211952,,1.7670034770665465e-05,0.2560130997658477,,1.8016450888122613e-05,0.2556138144302554,,1.9526819641179502e-05,0.25411454022579494,
2019-10-02,6.810409278612121e-06,565,1.602634153832357e-05,0.2562997736748039,,1.496293720233542e-05,0.2558723452442101,,1.540677607002251e-05,0.255500830946464,,1.3574781841547562e-05,0.2541408683531385,
2019-10-03,1.711414604799635e-05,566,1.3439095204736584e-05,0.2567792361503865,,1.3559532636213167e-05,0.2561782556500231,,1.4543223693821651e-05,0.2558741327169905,,1.4157961460824977e-05,0.25423793690940805,
2019-10-04,1.6649422622096396e-05,567,1.641545930221604e-05,0.25656414481652356,,1.6877134395337156e-05,0.255951937148045,,1.813440769198469e-05,0.2555653582583448,,1.5697968629797325e-05,0.25395829890263705,
2019-10-07,1.1919254373153545e-05,568,1.7111361556678307e-05,0.2561449781317014,,1.823379519535133e-05,0.2555203752654109,,1.972127179815278e-05,0.25511295076555796,,1.8006776362995894e-05,0.25356290776640594,
2019-10-08,1.2377953477419618e-05,569,1.5118810611808544e-05,0.2557875866581844,,1.4772516091035249e-05,0.25522217943721187,,1.4556076533534351e-05,0.25490523591219555,,1.3863875411631083e-05,0.2532523436455657,
2019-10-09,1.750512276720706e-05,570,1.549880058362748e-05,0.25534480588724706,,1.2844414392237826e-05,0.25477472240516974,,1.196924259057302e-05,0.2544545883645445,,1.1403486747537562e-05,0.25279879720053494,
2019-10-14,1.3655959907255093e-05,571,1.7992854823457712e-05,0.2550035695578115,,1.865187110481332e-05,0.25464094395022874,,1.9910471455316766e-05,0.2544280848528705,,1.8853624609237674e-05,0.2528547984072798,
2019-10-15,8.207302927204322e-06,572,1.6709614255335593e-05,0.2545931159245312,,1.718481656344503e-05,0.25425133297388886,,1.8189173511784508e-05,0.25408658377812043,,1.6774861734145313e-05,0.25247021576105333,
2019-10-16,1.9369596351372886e-05,573,1.4084395123153503e-05,0.2547412781830416,,1.3761703000723111e-05,0.2544582772034353,,1.4624248636586195e-05,0.2544181790245364,,1.2616385485133518e-05,0.2526326200320901,
2019-10-17,7.460867007120493e-06,574,1.7785778532639886e-05,0.2546408447570096,,1.822051620020055e-05,0.25439445891914264,,1.9490240922720296e-05,0.2542587380949832,,1.79920151991856e-05,0.2527241008553026,
2019-10-18,3.411477418007019e-05,575,1.4112958861117711e-05,0.25515156853153714,,1.3083483610431915e-05,0.2549687742747118,,1.2435646577982958e-05,0.2550143033514094,,1.4488835612460622e-05,0.25327402061726967,
2019-10-21,8.7798111280859e-06,576,2.1564811719521902e-05,0.25647478160281595,,2.137736559708944e-05,0.25653817990757743,,2.158158741435138e-05,0.2567712768216319,,2.0669406568485714e-05,0.25448297351742954,
2019-10-22,1.3991497535766298e-05,577,1.6057639511301627e-05,0.2570522612415846,,1.5785426243739884e-05,0.2570929865051201,,1.626527005421751e-05,0.2573513869995012,,1.6791302673414173e-05,0.25496046007179535,
2019-10-23,1.0133805962223117e-05,578,1.8212416994703915e-05,0.256604581597581,,1.7108061416177268e-05,0.25664441583854336,,1.7419048388889684e-05,0.2569015141588994,,1.8921747349172992e-05,0.25451525271324305,
2019-10-24,1.0948711087035726e-05,579,1.6086945217856078e-05,0.25652122213860074,,1.6517629901833362e-05,0.2564638342229464,,1.7810044074809216e-05,0.2567440321556164,,1.812542974288103e-05,0.2544894628098153,
2019-10-25,9.393566309227991e-06,580,1.6650536914739324e-05,0.2561894642895475,,1.6430929643148893e-05,0.2561559412019056,,1.6724763631612013e-05,0.25651368280710163,,1.6468857216989082e-05,0.25428676552448787,
2019-10-28,6.064567284661524e-06,581,1.3268458353177657e-05,0.25608562401710216,,1.3049429696363882e-05,0.2560317403604491,,1.3166305241028838e-05,0.25641344220779366,,1.4971465176587413e-05,0.2541673270240959,
2019-10-29,1.4069427028700744e-05,582,1.1797501052865731e-05,0.25638019739103096,,1.1284024361023016e-05,0.2562892220655663,,1.1340948263127271e-05,0.25668619157193057,,1.222954624588619e-05,0.25475944955191887,
2019-10-30,8.958853959497543e-06,583,1.3861097550883399e-05,0.2560959578723017,,1.3947357008952893e-05,0.2560531286942817,,1.3857438981833588e-05,0.25644198370646115,,1.6041358614865374e-05,0.25443401771289753,
2019-10-31,1.028843755126689e-05,584,1.2515577054417369e-05,0.2558171570526595,,1.2575069289524692e-05,0.25578054514911663,,1.2640464284978657e-05,0.25615945146044156,,1.3516907434578207e-05,0.254342527786213,
2019-11-01,3.6759705566243145e-06,585,1.2746341173526125e-05,0.25538476904685253,,1.2989995786525529e-05,0.2553486225143581,,1.295674982849988e-05,0.25572659443987084,,1.4884676521254627e-05,0.25393496123591597,
2019-11-04,1.2930761621392554e-05,586,9.72639950962753e-06,0.2570706996688827,,1.0032380354363212e-05,0.25710760376746666,,9.86515065900011e-06,0.2574620606657048,,1.0104435848487931e-05,0.2562319031312074,
2019-11-05,1.4281255721518462e-05,587,1.3345809361957022e-05,0.256918454706238,,1.3629268619686405e-05,0.25691234761610965,,1.300291344752849e-05,0.2572865375226022,,1.2160017321713104e-05,0.2560231439409575,
2019-11-06,1.3394818139641691e-05,588,1.3676336783424708e-05,0.256543965015795,,1.3697321381422534e-05,0.2565238449955617,,1.297041396516449e-05,0.2569273880700394,,1.2092857399306208e-05,0.2557200732433802,
2019-11-07,1.8236896598453826e-05,589,1.4119219117317228e-05,0.25612502064435805,,1.4438249231409207e-05,0.2561036579488337,,1.3758014882013503e-05,0.2565294543380623,,1.3997581922237666e-05,0.25536725887977657,
2019-11-08,1.5401451949392882e-05,590,1.6099512554472802e-05,0.2559379560876217,,1.6316202839797677e-05,0.2558875886126792,,1.555469860195655e-05,0.2563727656222462,,1.6556198548156217e-05,0.2551878140983031,
2019-11-11,2.5514383793832784e-05,591,1.7091589235959646e-05,0.2555137820026212,,1.7708048587988414e-05,0.2554592780364494,,1.7194501863117546e-05,0.255957283701178,,1.8418053634764424e-05,0.2547522537199888,
2019-11-12,1.0429775265950666e-05,592,2.0525383485968598e-05,0.25555152988947066,,2.0610569196346514e-05,0.2554340337368761,,2.012752546836088e-05,0.2559796757813906,,2.2791921764071893e-05,0.2546623154754285,
2019-11-13,2.2099857087048418e-05,593,1.6891794632067054e-05,0.2556261450494873,,1.7085813506873823e-05,0.2555167685131438,,1.6620372806191327e-05,0.2560162956761341,,1.7421619475495868e-05,0.2549523155107131,
2019-11-14,2.1349233591846863e-05,594,2.0532023168733448e-05,0.25545742008085387,,2.093487210267607e-05,0.2553327265988549,,2.043704890684183e-05,0.2558673489059168,,2.1602750817430727e-05,0.2547396985255235,
2019-11-15,1.1021855968474104e-05,595,2.0865471080296588e-05,0.2550719362038133,,2.045536351171464e-05,0.2549364480128871,,1.9892490851003193e-05,0.2554817645684862,,2.149779839663802e-05,0.25432535672906004,
2019-11-18,1.3191942083231404e-05,596,1.7946026368583407e-05,0.2550791818760371,,1.8278074632852033e-05,0.2549101225050284,,1.8185291007198237e-05,0.25540754762487256,,1.853574603906811e-05,0.2543842600619224,
2019-11-19,1.0864784073666377e-05,597,1.718271349945787e-05,0.254703393098327,,1.7605306867798738e-05,0.25454562039183676,,1.7468911734287714e-05,0.25503743897474096,,1.5895262801579522e-05,0.2540259619827013,
2019-11-20,1.1219645847321143e-05,598,1.647226623412507e-05,0.2544582392465327,,1.6507387714438384e-05,0.2543280475788637,,1.633738308670523e-05,0.2548087276129114,,1.4476718480654037e-05,0.2537006602743306,
2019-11-21,2.474857987744171e-05,599,1.531691060693985e-05,0.25414067602383333,,1.487439216274698e-05,0.2540120607590839,,1.4752590733963355e-05,0.25448169798223413,,1.510067055793203e-05,0.25329588483641136,
2019-11-22,1.1003184436263411e-05,600,1.8291965658530418e-05,0.2543290838922366,,1.8567093031355406e-05,0.25426006292178194,,1.8624965892826973e-05,0.25474668936186784,,1.7754627251591596e-05,0.2535050192901827,
2019-11-25,1.5223287838244592e-05,601,1.574739421781305e-05,0.25414448115654203,,1.57863398647618e-05,0.2540944311577742,,1.5868572447875836e-05,0.25458309043549404,,1.68106972686254e-05,0.2532805360933573,
2019-11-26,1.3038232195405569e-05,602,1.6977774301522324e-05,0.2537339517059031,,1.7057078678607757e-05,0.2536825325588978,,1.73119158370968e-05,0.254167507499764,,1.759823340297794e-05,0.25285250435985684,
2019-11-27,8.721738434442318e-06,603,1.677119821922782e-05,0.2533416236311334,,1.648886938276331e-05,0.2532918085381658,,1.67239148862007e-05,0.25378183242021185,,1.6634527511805603e-05,0.2524750677467533,
2019-11-28,1.4455393632856682e-05,604,1.5297055970144595e-05,0.2533805798457467,,1.4558479861374508e-05,0.25330124273641086,,1.4645415995376866e-05,0.25381305364704065,,1.530862762676126e-05,0.2524918246323379,
2019-11-29,2.626132522186264e-05,605,1.548196744599367e-05,0.2529671059138454,,1.565231484128365e-05,0.2529025527550534,,1.6160328389183608e-05,0.25340990363667226,,1.7567016888968986e-05,0.2520738463131647,
2019-12-02,1.697348129306506e-05,606,1.95145725490771e-05,0.2532560901745547,,1.988840650876948e-05,0.2531682331219817,,2.058225671794007e-05,0.25360582643397245,,2.2764468283043667e-05,0.2521101634904771,
2019-12-03,2.034351745869987e-05,607,1.8265252618198924e-05,0.25283637000915177,,1.859696977710179e-05,0.2527493651989079,,1.9151107613376706e-05,0.25319030810997023,,2.020816438090434e-05,0.2517326475627519,
2019-12-04,1.680418830221575e-05,608,1.987536050037436e-05,0.25250824294804247,,1.903988868174105e-05,0.2524073301892586,,1.91663272930933e-05,0.2528266888296017,,1.7942571315480244e-05,0.25133936972932025,
2019-12-05,1.6488020559645836e-05,609,2.012176252561997e-05,0.25209372410406117,,2.0684530994165986e-05,0.25198944001186585,,2.090247621082332e-05,0.25240675390366746,,2.05214024083449e-05,0.25092427243960835,
2019-12-06,1.3949476746606997e-05,610,2.027854276421006e-05,0.2516865207830377,,2.0045078600223337e-05,0.2515896114464045,,2.003779510267198e-05,0.252008483709188,,1.799736636404896e-05,0.2505190964272521,
2019-12-09,1.0401968459841172e-05,611,1.831013852093905e-05,0.2513730772023264,,1.83814158235454e-05,0.25126657427166005,,1.8556827161450008e-05,0.2516831689684791,,1.900296883618356e-05,0.2501285194201803,
2019-12-10,7.901328393808158e-06,612,1.6574819767873542e-05,0.25127672854555544,,1.6692982250107845e-05,0.2511759409367892,,1.694233524705352e-05,0.2516050930086453,,1.6406820197663878e-05,0.25008475503992256,
2019-12-11,1.1979783859859752e-05,613,1.432631880611948e-05,0.25148292974338793,,1.4199893905505661e-05,0.25139704289764536,,1.4004606085055965e-05,0.251855774679467,,1.5051559494450161e-05,0.25027423506502533,
2019-12-12,2.1981181886700188e-05,614,1.4806632413475327e-05,0.2510752649050696,,1.528756098175836e-05,0.2509874454032587,,1.535759899622912e-05,0.2514423516406241,,1.4022278275500413e-05,0.24987596450795171,
2019-12-13,3.433536436381905e-05,615,1.743349456160986e-05,0.2511061766013672,,1.7698807388459653e-05,0.25096450772772266,,1.744479360508521e-05,0.2514116596931402,,1.67911844791673e-05,0.2500003231956971,
2019-12-16,1.5732069855193916e-05,616,2.1957507021205853e-05,0.25174359676636315,,2.2734941775531823e-05,0.25156324600258684,,2.243194460173756e-05,0.2520486551507823,,2.2357439664603806e-05,0.2507434110341367,
2019-12-17,1.99239813258211e-05,617,1.9467688462137812e-05,0.2514026191244439,,1.9308454079555897e-05,0.25124713030130374,,1.8917638277647704e-05,0.2517201977896967,,1.9602369613918173e-05,0.2504123089922535,
2019-12-18,8.273681107746394e-06,618,2.173910821585717e-05,0.25102913709295405,,2.1279394822250425e-05,0.25087733019351566,,2.0808305274289088e-05,0.2513595602697073,,1.861744745679573e-05,0.250031789918177,
2019-12-19,1.926568061044053e-05,619,1.8004290191370237e-05,0.25176538243286106,,1.7957386772115394e-05,0.2515562385840391,,1.7902534816906645e-05,0.25197737966818634,,1.6809777163793265e-05,0.25038126661019006,
2019-12-20,4.802752964790843e-05,620,2.0886866531463947e-05,0.25141688037196386,,2.1155803263337325e-05,0.25120907896798067,,2.1146091502915095e-05,0.25163048257734,,2.2150952323261434e-05,0.25008003795945544,
2019-12-23,1.7448153269676274e-05,621,2.6879426674607766e-05,0.25249315756444596,,2.7118230563094147e-05,0.25224707614814995,,2.734936668194262e-05,0.252673223210953,,2.743314755418024e-05,0.25098130558712695,
