date,actual_rv,position,HAR_forecast,HAR_resid_var,HAR_first_beta,HARQ_forecast,HARQ_resid_var,HARQ_first_beta,HARQ_full_forecast,HARQ_full_resid_var,HARQ_full_first_beta,SHARK_like_forecast,SHARK_like_resid_var,SHARK_like_first_beta
2026-05-19,6.318559983975199e-05,50,8.770589312273541e-05,0.33656938644735407,,9.492813896826675e-05,0.34087544599819164,,0.00011796434268406186,0.33071240772250404,,0.00013032916969948005,0.3491811594630254,
2026-05-20,8.202143663668725e-05,51,8.143221126249306e-05,0.32992312553670133,,8.528951993862417e-05,0.3345768925859181,,0.00011194263331094235,0.3273553213680103,,8.36355737765726e-05,0.3457941284300584,
2026-05-21,5.5848999114270224e-05,52,8.245273903362488e-05,0.32363766509263814,,8.439577286952586e-05,0.3277860339942766,,9.852589188330412e-05,0.3205007954922679,,6.59473264833842e-05,0.3376553652462742,
2026-05-22,5.967167568368526e-05,53,7.77314400945088e-05,0.3180441539769745,,8.023141147593084e-05,0.32218677740274215,,0.00010072559362541167,0.3168871595598395,,7.536907579436531e-05,0.32942000247452313,
2026-05-25,4.335258668886833e-05,54,7.233653582521004e-05,0.3118936581439037,,7.262247477366602e-05,0.31596124220481003,,8.702327495102153e-05,0.3126682565711761,,5.274135861560174e-05,0.3216766732656569,
2026-05-26,8.932377774426944e-05,55,6.332098320823705e-05,0.3081253178383223,,5.9353403786611026e-05,0.31206188497097215,,6.862046203383249e-05,0.3116795616886594,,5.3775363766576715e-05,0.3142201261675175,
2026-05-27,0.00012453880095784374,56,7.954764646042568e-05,0.30660063533074633,,7.342020811594003e-05,0.31150679344987875,,7.9577092200499e-05,0.3084146466097044,,6.513933677877632e-05,0.3153363871780447,
2026-05-28,0.00047991523502348177,57,9.456124546066413e-05,0.30727821486075274,,9.517858676176757e-05,0.3131606559796045,,8.588525637320067e-05,0.3082839591864489,,0.00010591385944214962,0.3180506354244672,
2026-05-29,0.00010307186749723591,58,0.00013677683856660848,0.3569538769058183,,0.00013759397231376892,0.36295503551461483,,0.0001222495227122184,0.36438953382922457,,0.00018498099560537262,0.36477439011385826,
2026-06-01,0.00010893690573692458,59,0.00011415785314254169,0.350631208253874,,0.00011025246015204176,0.3564139006224994,,9.936729742263727e-05,0.35738414333561597,,0.00013156591332554688,0.35979682541922225,
2026-06-02,0.0001360803643595992,60,0.000118072595488833,0.3446446697426362,,0.0001148009999906102,0.3503859769862522,,0.00010293770988444878,0.35186494542903074,,0.00013053675179780885,0.352302376186336,
2026-06-03,5.535829719590328e-05,61,0.00012442958525618389,0.3402017564572286,,0.00012783743468556923,0.34603998720017604,,0.00011366941983064464,0.3487211491879858,,0.00010753110141359762,0.34592677918866743,
2026-06-04,5.023306029352343e-05,62,0.00010743356796533983,0.34089722136601924,,0.00010765624067461363,0.34687641018236587,,9.346756252545598e-05,0.3470826307066338,,0.00010073520780394693,0.3429698169830454,
2026-06-05,0.0002043311920556004,63,8.559016576081002e-05,0.3403398174439046,,8.476627381352538e-05,0.34614273720340827,,7.183421075754633e-05,0.34393341433529345,,8.155431239346013e-05,0.3404472527945256,
2026-06-08,0.0002776438192635058,64,0.00010998837179546801,0.35207646541370796,,0.00010737090518358047,0.3577051461823218,,0.00010044182019894607,0.3612915655515079,,8.165359160505611e-05,0.35354100712441383,
2026-06-09,9.961914245529265e-05,65,0.00011979046771791232,0.3650739075710617,,0.0001196260016361358,0.37110733486176933,,0.00011545687991138757,0.37686851292985285,,0.00012598270247360754,0.37869889472206847,
2026-06-10,0.00012669046414012986,66,9.956326944716668e-05,0.359185669369352,,0.00010101678166918657,0.36502370405053836,,9.917825002481982e-05,0.3705061249530388,,5.9903532238423424e-05,0.371718330246813,
2026-06-11,0.0002971793766197556,67,0.00010364774435263004,0.3561759081244172,,0.00010113937067645658,0.36161874590602927,,8.969264661506863e-05,0.3671259379859068,,0.00011406258899441488,0.3774684607392388,
2026-06-12,8.896998015191323e-05,68,0.00013067005235672626,0.37306787307745687,,0.00013211000419700934,0.3788504048978554,,0.00012204422482326589,0.388689087320811,,0.00013958286235824327,0.3917008800770958,
2026-06-15,5.542130399462738e-05,69,0.00010195031780675373,0.36786626052922816,,0.00010312802519214536,0.3735187323846601,,0.00010249075968125118,0.3826227073900179,,0.00012646345315728787,0.38581823540383914,
2026-06-16,9.461990962441558e-05,70,8.611561515961883e-05,0.3648021641506063,,8.512932224161099e-05,0.3703958338404626,,8.583073126804407e-05,0.37908943265889944,,0.00011540530489421317,0.38505078681239574,
2026-06-17,5.730306962717922e-05,71,9.61256979864836e-05,0.3604114525294517,,9.8362020287001e-05,0.3658078258012401,,9.89849237323218e-05,0.374176980030157,,8.768592297983478e-05,0.37852494627630445,
2026-06-18,4.583726550383992e-05,72,8.628271085315455e-05,0.35670000917753,,8.639518103010176e-05,0.3620075433043837,,7.99740768589935e-05,0.37014750570637195,,7.850262608025231e-05,0.37292596937475664,
2026-06-22,5.734993758788415e-05,73,7.298774389665133e-05,0.3543576040828802,,7.388907850362719e-05,0.35953110872196914,,6.248941041072888e-05,0.36636375524560905,,4.976316736182165e-05,0.36847341997598637,
2026-06-23,0.00015458672227929737,74,7.456126167406284e-05,0.34934952477379105,,7.418184451720088e-05,0.3543909865435001,,6.492020618784255e-05,0.3610040765410932,,5.178066191011622e-05,0.3639046160921352,
2026-06-24,0.00016009170870375875,75,9.703873574668805e-05,0.3550664275099614,,9.565076193577091e-05,0.3599181582235308,,9.769088545085265e-05,0.36857937350397657,,0.00010239633130911296,0.3770455770729835,
2026-06-25,0.00016156513053253906,76,0.00010300025276331857,0.355937908759781,,0.00010260223311637744,0.3609280173015177,,0.00011238641364715829,0.3687685142269574,,0.00010212561092913988,0.37618725726985613,
2026-06-26,0.00016090632969265362,77,0.00010721219458400581,0.35603772086234303,,0.00010761248833998158,0.36094818666638745,,0.0001176128194345368,0.36721223555966215,,0.00012482086491358475,0.3755992654409099,
