week_end,obs_date,release_date,value
1995-09-15,1995-09-14,1995-09-15,50.62
1995-09-22,1995-09-21,1995-09-22,219.22
1995-09-29,1995-09-28,1995-09-29,16.96
1995-10-06,1995-10-05,1995-10-06,49.98
1995-10-13,1995-10-12,1995-10-13,33.0
1995-10-20,1995-10-19,1995-10-20,16.44
1995-10-27,1995-10-26,1995-10-27,65.28
1995-11-03,1995-11-02,1995-11-03,32.22
1995-11-10,1995-11-09,1995-11-10,31.69
1995-11-17,1995-11-16,1995-11-17,32.21
1995-11-24,1995-11-23,1995-11-24,95.47
1995-12-01,1995-11-30,1995-12-01,149.6
1995-12-08,1995-12-07,1995-12-08,98.31
1995-12-15,1995-12-14,1995-12-15,16.42
1995-12-22,1995-12-21,1995-12-22,21.63
1995-12-29,1995-12-28,1995-12-29,18.94
1996-01-05,1996-01-04,1996-01-05,35.08
1996-01-12,1996-01-11,1996-01-12,16.69
1996-01-19,1996-01-18,1996-01-19,32.4
1996-01-26,1996-01-25,1996-01-26,47.14
1996-02-02,1996-02-01,1996-02-02,16.38
1996-02-09,1996-02-08,1996-02-09,63.68
1996-02-16,1996-02-15,1996-02-16,47.36
1996-02-23,1996-02-22,1996-02-23,16.14
1996-03-01,1996-02-29,1996-03-01,63.89
1996-03-08,1996-03-07,1996-03-08,31.53
1996-03-15,1996-03-14,1996-03-15,46.32
1996-03-22,1996-03-21,1996-03-22,15.24
1996-03-29,1996-03-28,1996-03-29,32.08
1996-04-05,1996-04-04,1996-04-05,15.91
1996-04-12,1996-04-11,1996-04-12,15.61
1996-04-19,1996-04-18,1996-04-19,31.68
1996-04-26,1996-04-25,1996-04-26,15.49
1996-05-03,1996-05-02,1996-05-03,31.37
1996-05-10,1996-05-09,1996-05-10,15.83
1996-05-17,1996-05-16,1996-05-17,31.39
1996-05-24,1996-05-23,1996-05-24,46.79
1996-05-31,1996-05-30,1996-05-31,226.98
1996-06-07,1996-06-06,1996-06-07,15.88
1996-06-14,1996-06-13,1996-06-14,79.84
1996-06-21,1996-06-20,1996-06-21,32.71
1996-06-28,1996-06-27,1996-06-28,16.43
1996-07-05,1996-07-04,1996-07-05,19.42
1996-07-12,1996-07-11,1996-07-12,49.5
1996-07-19,1996-07-18,1996-07-19,112.36
1996-07-26,1996-07-25,1996-07-26,172.1
1996-08-02,1996-08-01,1996-08-02,15.54
1996-08-09,1996-08-08,1996-08-09,16.67
1996-08-16,1996-08-15,1996-08-16,79.99
1996-08-23,1996-08-22,1996-08-23,16.23
1996-08-30,1996-08-29,1996-08-30,45.03
1996-09-06,1996-09-05,1996-09-06,32.68
1996-09-13,1996-09-12,1996-09-13,15.93
1996-09-20,1996-09-19,1996-09-20,15.52
1996-09-27,1996-09-26,1996-09-27,61.63
1996-10-04,1996-10-03,1996-10-04,15.5
1996-10-11,1996-10-10,1996-10-11,30.39
1996-10-18,1996-10-17,1996-10-18,15.41
1996-10-25,1996-10-24,1996-10-25,15.36
1996-11-01,1996-10-31,1996-11-01,14.91
1996-11-08,1996-11-07,1996-11-08,14.59
1996-11-15,1996-11-14,1996-11-15,15.2
1996-11-22,1996-11-21,1996-11-22,15.46
1996-11-29,1996-11-28,1996-11-29,17.21
1996-12-06,1996-12-05,1996-12-06,14.55
1996-12-13,1996-12-12,1996-12-13,46.58
1996-12-20,1996-12-19,1996-12-20,240.87
1996-12-27,1996-12-26,1996-12-27,22.66
1997-01-03,1997-01-02,1997-01-03,85.36
1997-01-10,1997-01-09,1997-01-10,15.94
1997-01-17,1997-01-16,1997-01-17,30.11
1997-01-24,1997-01-23,1997-01-24,14.95
1997-01-31,1997-01-30,1997-01-31,15.03
1997-02-07,1997-02-06,1997-02-07,14.57
1997-02-14,1997-02-13,1997-02-14,58.54
1997-02-21,1997-02-20,1997-02-21,29.04
1997-02-28,1997-02-27,1997-02-28,28.69
1997-03-07,1997-03-06,1997-03-07,18.98
1997-03-14,1997-03-13,1997-03-14,18.98
1997-03-21,1997-03-20,1997-03-21,36.98
1997-03-28,1997-03-27,1997-03-28,187.07
1997-04-04,1997-04-03,1997-04-04,431.65
1997-04-11,1997-04-10,1997-04-11,28.41
1997-04-18,1997-04-17,1997-04-18,13.92
1997-04-25,1997-04-24,1997-04-25,55.89
1997-05-02,1997-05-01,1997-05-02,28.09
1997-05-09,1997-05-08,1997-05-09,14.08
1997-05-16,1997-05-15,1997-05-16,42.54
1997-05-23,1997-05-22,1997-05-23,14.28
1997-05-30,1997-05-29,1997-05-30,14.6
1997-06-06,1997-06-05,1997-06-06,14.71
1997-06-13,1997-06-12,1997-06-13,14.56
1997-06-20,1997-06-19,1997-06-20,15.13
1997-06-27,1997-06-26,1997-06-27,206.37
1997-07-04,1997-07-03,1997-07-04,15.69
1997-07-11,1997-07-10,1997-07-11,190.56
1997-07-18,1997-07-17,1997-07-18,15.21
1997-07-25,1997-07-24,1997-07-25,15.23
1997-08-01,1997-07-31,1997-08-01,15.33
1997-08-08,1997-08-07,1997-08-08,15.15
1997-08-15,1997-08-14,1997-08-15,45.3
1997-08-22,1997-08-21,1997-08-22,29.21
1997-08-29,1997-08-28,1997-08-29,13.97
1997-09-05,1997-09-04,1997-09-05,14.38
1997-09-12,1997-09-11,1997-09-12,14.15
1997-09-19,1997-09-18,1997-09-19,13.78
1997-09-26,1997-09-25,1997-09-26,13.98
1997-10-03,1997-10-02,1997-10-03,13.8
1997-10-10,1997-10-09,1997-10-10,27.37
1997-10-17,1997-10-16,1997-10-17,27.9
1997-10-24,1997-10-23,1997-10-24,271.66
1997-10-31,1997-10-30,1997-10-31,599.24
1997-11-07,1997-11-06,1997-11-07,66.64
1997-11-14,1997-11-13,1997-11-14,27.61
1997-11-21,1997-11-20,1997-11-21,27.46
1997-11-28,1997-11-27,1997-11-28,111.85
1997-12-05,1997-12-04,1997-12-05,13.79
1997-12-12,1997-12-11,1997-12-12,176.86
1997-12-19,1997-12-18,1997-12-19,36.45
1997-12-26,1997-12-25,1997-12-26,43.67
1998-01-02,1998-01-01,1998-01-02,447.01
1998-01-09,1998-01-08,1998-01-09,74.05
1998-01-16,1998-01-15,1998-01-16,41.56
1998-01-23,1998-01-22,1998-01-23,83.27
1998-01-30,1998-01-29,1998-01-30,68.59
1998-02-06,1998-02-05,1998-02-06,13.5
1998-02-13,1998-02-12,1998-02-13,26.9
1998-02-20,1998-02-19,1998-02-20,13.28
1998-02-27,1998-02-26,1998-02-27,53.68
1998-03-06,1998-03-05,1998-03-06,26.36
1998-03-13,1998-03-12,1998-03-13,13.05
1998-03-20,1998-03-19,1998-03-20,27.02
1998-03-27,1998-03-26,1998-03-27,13.79
1998-04-03,1998-04-02,1998-04-03,145.55
1998-04-10,1998-04-09,1998-04-10,13.16
1998-04-17,1998-04-16,1998-04-17,19.77
1998-04-24,1998-04-23,1998-04-24,26.55
1998-05-01,1998-04-30,1998-05-01,145.5
1998-05-08,1998-05-07,1998-05-08,38.98
1998-05-15,1998-05-14,1998-05-15,26.18
1998-05-22,1998-05-21,1998-05-22,39.81
1998-05-29,1998-05-28,1998-05-29,27.58
1998-06-05,1998-06-04,1998-06-05,148.15
1998-06-12,1998-06-11,1998-06-12,13.8
1998-06-19,1998-06-18,1998-06-19,82.33
1998-06-26,1998-06-25,1998-06-26,13.98
1998-07-03,1998-07-02,1998-07-03,28.44
1998-07-10,1998-07-09,1998-07-10,28.46
1998-07-17,1998-07-16,1998-07-17,14.59
1998-07-24,1998-07-23,1998-07-24,86.18
1998-07-31,1998-07-30,1998-07-31,88.11
1998-08-07,1998-08-06,1998-08-07,43.42
1998-08-14,1998-08-13,1998-08-14,143.93
1998-08-21,1998-08-20,1998-08-21,42.92
1998-08-28,1998-08-27,1998-08-28,787.37
1998-09-04,1998-09-03,1998-09-04,221.73
1998-09-11,1998-09-10,1998-09-11,634.6
1998-09-18,1998-09-17,1998-09-18,449.82
1998-09-25,1998-09-24,1998-09-25,80.5
1998-10-02,1998-10-01,1998-10-02,92.12
1998-10-09,1998-10-08,1998-10-09,297.33
1998-10-16,1998-10-15,1998-10-16,91.3
1998-10-23,1998-10-22,1998-10-23,78.45
1998-10-30,1998-10-29,1998-10-30,86.59
1998-11-06,1998-11-05,1998-11-06,25.32
1998-11-13,1998-11-12,1998-11-13,96.59
1998-11-20,1998-11-19,1998-11-20,230.63
1998-11-27,1998-11-26,1998-11-27,166.48
1998-12-04,1998-12-03,1998-12-04,13.27
1998-12-11,1998-12-10,1998-12-11,13.41
1998-12-18,1998-12-17,1998-12-18,323.06
1998-12-25,1998-12-24,1998-12-25,15.93
1999-01-01,1998-12-31,1999-01-01,249.57
1999-01-08,1999-01-07,1999-01-08,209.23
1999-01-15,1999-01-14,1999-01-15,362.12
1999-01-22,1999-01-21,1999-01-22,155.09
1999-01-29,1999-01-28,1999-01-29,25.54
1999-02-05,1999-02-04,1999-02-05,111.09
1999-02-12,1999-02-11,1999-02-12,24.31
1999-02-19,1999-02-18,1999-02-19,24.39
1999-02-26,1999-02-25,1999-02-26,12.27
1999-03-05,1999-03-04,1999-03-05,12.2
1999-03-12,1999-03-11,1999-03-12,37.29
1999-03-19,1999-03-18,1999-03-19,36.27
1999-03-26,1999-03-25,1999-03-26,12.46
1999-04-02,1999-04-01,1999-04-02,12.35
1999-04-09,1999-04-08,1999-04-09,24.58
1999-04-16,1999-04-15,1999-04-16,35.71
1999-04-23,1999-04-22,1999-04-23,23.96
1999-04-30,1999-04-29,1999-04-30,35.7
1999-05-07,1999-05-06,1999-05-07,24.23
1999-05-14,1999-05-13,1999-05-14,24.31
1999-05-21,1999-05-20,1999-05-21,12.1
1999-05-28,1999-05-27,1999-05-28,49.33
1999-06-04,1999-06-03,1999-06-04,12.58
1999-06-11,1999-06-10,1999-06-11,12.66
1999-06-18,1999-06-17,1999-06-18,24.95
1999-06-25,1999-06-24,1999-06-25,63.54
1999-07-02,1999-07-01,1999-07-02,12.53
1999-07-09,1999-07-08,1999-07-09,315.06
1999-07-16,1999-07-15,1999-07-16,49.95
1999-07-23,1999-07-22,1999-07-23,50.8
1999-07-30,1999-07-29,1999-07-30,39.6
1999-08-06,1999-08-05,1999-08-06,51.22
1999-08-13,1999-08-12,1999-08-13,13.16
1999-08-20,1999-08-19,1999-08-20,12.86
1999-08-27,1999-08-26,1999-08-27,49.85
1999-09-03,1999-09-02,1999-09-03,48.85
1999-09-10,1999-09-09,1999-09-10,36.62
1999-09-17,1999-09-16,1999-09-17,37.61
1999-09-24,1999-09-23,1999-09-24,12.74
1999-10-01,1999-09-30,1999-10-01,24.76
1999-10-08,1999-10-07,1999-10-08,11.94
1999-10-15,1999-10-14,1999-10-15,23.85
1999-10-22,1999-10-21,1999-10-22,11.88
1999-10-29,1999-10-28,1999-10-29,70.43
1999-11-05,1999-11-04,1999-11-05,23.8
1999-11-12,1999-11-11,1999-11-12,23.55
1999-11-19,1999-11-18,1999-11-19,46.83
1999-11-26,1999-11-25,1999-11-26,14.46
1999-12-03,1999-12-02,1999-12-03,36.41
1999-12-10,1999-12-09,1999-12-10,12.24
1999-12-17,1999-12-16,1999-12-17,23.94
1999-12-24,1999-12-23,1999-12-24,224.58
1999-12-31,1999-12-30,1999-12-31,40.81
2000-01-07,2000-01-06,2000-01-07,25.59
2000-01-14,2000-01-13,2000-01-14,12.35
2000-01-21,2000-01-20,2000-01-21,24.03
2000-01-28,2000-01-27,2000-01-28,97.02
2000-02-04,2000-02-03,2000-02-04,70.1
2000-02-11,2000-02-10,2000-02-11,35.47
2000-02-18,2000-02-17,2000-02-18,11.84
2000-02-25,2000-02-24,2000-02-25,11.77
2000-03-03,2000-03-02,2000-03-03,11.61
2000-03-10,2000-03-09,2000-03-10,11.33
2000-03-17,2000-03-16,2000-03-17,58.47
2000-03-24,2000-03-23,2000-03-24,23.71
2000-03-31,2000-03-30,2000-03-31,23.49
2000-04-07,2000-04-06,2000-04-07,23.08
2000-04-14,2000-04-13,2000-04-14,23.08
2000-04-21,2000-04-20,2000-04-21,11.95
2000-04-28,2000-04-27,2000-04-28,23.29
2000-05-05,2000-05-04,2000-05-05,11.43
2000-05-12,2000-05-11,2000-05-12,33.12
2000-05-19,2000-05-18,2000-05-19,22.83
2000-05-26,2000-05-25,2000-05-26,34.8
2000-06-02,2000-06-01,2000-06-02,92.08
2000-06-09,2000-06-08,2000-06-09,58.86
2000-06-16,2000-06-15,2000-06-16,81.82
2000-06-23,2000-06-22,2000-06-23,12.26
2000-06-30,2000-06-29,2000-06-30,229.22
2000-07-07,2000-07-06,2000-07-07,38.17
2000-07-14,2000-07-13,2000-07-14,24.17
2000-07-21,2000-07-20,2000-07-21,36.09
2000-07-28,2000-07-27,2000-07-28,35.59
2000-08-04,2000-08-03,2000-08-04,23.5
2000-08-11,2000-08-10,2000-08-11,11.78
2000-08-18,2000-08-17,2000-08-18,22.71
2000-08-25,2000-08-24,2000-08-25,34.63
2000-09-01,2000-08-31,2000-09-01,22.99
2000-09-08,2000-09-07,2000-09-08,11.25
2000-09-15,2000-09-14,2000-09-15,22.17
2000-09-22,2000-09-21,2000-09-22,222.3
2000-09-29,2000-09-28,2000-09-29,52.8
2000-10-06,2000-10-05,2000-10-06,10.63
2000-10-13,2000-10-12,2000-10-13,242.89
2000-10-20,2000-10-19,2000-10-20,43.25
2000-10-27,2000-10-26,2000-10-27,31.21
2000-11-03,2000-11-02,2000-11-03,31.07
2000-11-10,2000-11-09,2000-11-10,385.93
2000-11-17,2000-11-16,2000-11-17,241.03
2000-11-24,2000-11-23,2000-11-24,158.04
2000-12-01,2000-11-30,2000-12-01,329.77
2000-12-08,2000-12-07,2000-12-08,109.33
2000-12-15,2000-12-14,2000-12-15,99.4
2000-12-22,2000-12-21,2000-12-22,23.56
2000-12-29,2000-12-28,2000-12-29,65.14
2001-01-05,2001-01-04,2001-01-05,122.91
2001-01-12,2001-01-11,2001-01-12,46.52
2001-01-19,2001-01-18,2001-01-19,225.13
2001-01-26,2001-01-25,2001-01-26,101.21
2001-02-02,2001-02-01,2001-02-02,117.09
2001-02-09,2001-02-08,2001-02-09,54.03
2001-02-16,2001-02-15,2001-02-16,32.73
2001-02-23,2001-02-22,2001-02-23,217.58
2001-03-02,2001-03-01,2001-03-02,68.6
2001-03-09,2001-03-08,2001-03-09,84.12
2001-03-16,2001-03-15,2001-03-16,10.46
2001-03-23,2001-03-22,2001-03-23,138.69
2001-03-30,2001-03-29,2001-03-30,72.73
2001-04-06,2001-04-05,2001-04-06,113.86
2001-04-13,2001-04-12,2001-04-13,104.19
2001-04-20,2001-04-19,2001-04-20,303.84
2001-04-27,2001-04-26,2001-04-27,195.07
2001-05-04,2001-05-03,2001-05-04,81.0
2001-05-11,2001-05-10,2001-05-11,290.89
2001-05-18,2001-05-17,2001-05-18,58.79
2001-05-25,2001-05-24,2001-05-25,61.82
2001-06-01,2001-05-31,2001-06-01,21.25
2001-06-08,2001-06-07,2001-06-08,114.45
2001-06-15,2001-06-14,2001-06-15,41.47
2001-06-22,2001-06-21,2001-06-22,10.51
2001-06-29,2001-06-28,2001-06-29,21.48
2001-07-06,2001-07-05,2001-07-06,39.4
2001-07-13,2001-07-12,2001-07-13,22.03
2001-07-20,2001-07-19,2001-07-20,74.76
2001-07-27,2001-07-26,2001-07-27,10.32
2001-08-03,2001-08-02,2001-08-03,200.74
2001-08-10,2001-08-09,2001-08-10,31.38
2001-08-17,2001-08-16,2001-08-17,254.94
2001-08-24,2001-08-23,2001-08-24,31.71
2001-08-31,2001-08-30,2001-08-31,10.1
2001-09-07,2001-09-06,2001-09-07,100.06
2001-09-14,2001-09-13,2001-09-14,355.12
2001-09-21,2001-09-20,2001-09-21,856.38
2001-09-28,2001-09-27,2001-09-28,271.96
2001-10-05,2001-10-04,2001-10-05,198.0
2001-10-12,2001-10-11,2001-10-12,9.45
2001-10-19,2001-10-18,2001-10-19,95.8
2001-10-26,2001-10-25,2001-10-26,104.01
2001-11-02,2001-11-01,2001-11-02,235.97
2001-11-09,2001-11-08,2001-11-09,154.18
2001-11-16,2001-11-15,2001-11-16,111.41
2001-11-23,2001-11-22,2001-11-23,150.95
2001-11-30,2001-11-29,2001-11-30,29.1
2001-12-07,2001-12-06,2001-12-07,27.4
2001-12-14,2001-12-13,2001-12-14,58.11
2001-12-21,2001-12-20,2001-12-21,50.37
2001-12-28,2001-12-27,2001-12-28,35.69
2002-01-04,2002-01-03,2002-01-04,53.94
2002-01-11,2002-01-10,2002-01-11,116.36
2002-01-18,2002-01-17,2002-01-18,75.22
2002-01-25,2002-01-24,2002-01-25,28.56
2002-02-01,2002-01-31,2002-02-01,19.09
2002-02-08,2002-02-07,2002-02-08,103.51
2002-02-15,2002-02-14,2002-02-15,55.19
2002-02-22,2002-02-21,2002-02-22,8.87
2002-03-01,2002-02-28,2002-03-01,26.86
2002-03-08,2002-03-07,2002-03-08,44.66
2002-03-15,2002-03-14,2002-03-15,18.09
2002-03-22,2002-03-21,2002-03-22,56.03
2002-03-29,2002-03-28,2002-03-29,57.38
2002-04-05,2002-04-04,2002-04-05,86.18
2002-04-12,2002-04-11,2002-04-12,27.02
2002-04-19,2002-04-18,2002-04-19,9.08
2002-04-26,2002-04-25,2002-04-26,28.0
2002-05-03,2002-05-02,2002-05-03,9.05
2002-05-10,2002-05-09,2002-05-10,36.7
2002-05-17,2002-05-16,2002-05-17,8.96
2002-05-24,2002-05-23,2002-05-24,18.24
2002-05-31,2002-05-30,2002-05-31,56.18
2002-06-07,2002-06-06,2002-06-07,27.57
2002-06-14,2002-06-13,2002-06-14,63.81
2002-06-21,2002-06-20,2002-06-21,153.97
2002-06-28,2002-06-27,2002-06-28,67.73
2002-07-05,2002-07-04,2002-07-05,89.63
2002-07-12,2002-07-11,2002-07-12,182.62
2002-07-19,2002-07-18,2002-07-19,132.78
2002-07-26,2002-07-25,2002-07-26,462.17
2002-08-02,2002-08-01,2002-08-02,346.4
2002-08-09,2002-08-08,2002-08-09,197.87
2002-08-16,2002-08-15,2002-08-16,189.64
2002-08-23,2002-08-22,2002-08-23,72.83
2002-08-30,2002-08-29,2002-08-30,124.32
2002-09-06,2002-09-05,2002-09-06,441.73
2002-09-13,2002-09-12,2002-09-13,199.78
2002-09-20,2002-09-19,2002-09-20,211.18
2002-09-27,2002-09-26,2002-09-27,133.93
2002-10-04,2002-10-03,2002-10-04,193.39
2002-10-11,2002-10-10,2002-10-11,367.2
2002-10-18,2002-10-17,2002-10-18,183.96
2002-10-25,2002-10-24,2002-10-25,215.96
2002-11-01,2002-10-31,2002-11-01,172.13
2002-11-08,2002-11-07,2002-11-08,164.59
2002-11-15,2002-11-14,2002-11-15,42.07
2002-11-22,2002-11-21,2002-11-22,159.74
2002-11-29,2002-11-28,2002-11-29,165.35
2002-12-06,2002-12-05,2002-12-06,156.15
2002-12-13,2002-12-12,2002-12-13,16.9
2002-12-20,2002-12-19,2002-12-20,422.74
2002-12-27,2002-12-26,2002-12-27,86.72
2003-01-03,2003-01-02,2003-01-03,188.18
2003-01-10,2003-01-09,2003-01-10,147.64
2003-01-17,2003-01-16,2003-01-17,74.28
2003-01-24,2003-01-23,2003-01-24,77.55
2003-01-31,2003-01-30,2003-01-31,103.18
2003-02-07,2003-02-06,2003-02-07,110.44
2003-02-14,2003-02-13,2003-02-14,118.41
2003-02-21,2003-02-20,2003-02-21,59.19
2003-02-28,2003-02-27,2003-02-28,132.58
2003-03-07,2003-03-06,2003-03-07,173.22
2003-03-14,2003-03-13,2003-03-14,117.57
2003-03-21,2003-03-20,2003-03-21,383.77
2003-03-28,2003-03-27,2003-03-28,411.03
2003-04-04,2003-04-03,2003-04-04,278.38
2003-04-11,2003-04-10,2003-04-11,94.42
2003-04-18,2003-04-17,2003-04-18,119.7
2003-04-25,2003-04-24,2003-04-25,50.69
2003-05-02,2003-05-01,2003-05-02,46.25
2003-05-09,2003-05-08,2003-05-09,107.32
2003-05-16,2003-05-15,2003-05-16,16.59
2003-05-23,2003-05-22,2003-05-23,25.06
2003-05-30,2003-05-29,2003-05-30,17.39
2003-06-06,2003-06-05,2003-06-06,34.31
2003-06-13,2003-06-12,2003-06-13,25.75
2003-06-20,2003-06-19,2003-06-20,8.7
2003-06-27,2003-06-26,2003-06-27,106.05
2003-07-04,2003-07-03,2003-07-04,63.2
2003-07-11,2003-07-10,2003-07-11,9.11
2003-07-18,2003-07-17,2003-07-18,70.62
2003-07-25,2003-07-24,2003-07-25,25.88
2003-08-01,2003-07-31,2003-08-01,44.0
2003-08-08,2003-08-07,2003-08-08,8.96
2003-08-15,2003-08-14,2003-08-15,35.18
2003-08-22,2003-08-21,2003-08-22,17.17
2003-08-29,2003-08-28,2003-08-29,8.13
2003-09-05,2003-09-04,2003-09-05,82.73
2003-09-12,2003-09-11,2003-09-12,24.18
2003-09-19,2003-09-18,2003-09-19,16.28
2003-09-26,2003-09-25,2003-09-26,32.88
2003-10-03,2003-10-02,2003-10-03,32.18
2003-10-10,2003-10-09,2003-10-10,55.28
2003-10-17,2003-10-16,2003-10-17,31.63
2003-10-24,2003-10-23,2003-10-24,15.69
2003-10-31,2003-10-30,2003-10-31,84.79
2003-11-07,2003-11-06,2003-11-07,8.07
2003-11-14,2003-11-13,2003-11-14,16.27
2003-11-21,2003-11-20,2003-11-21,47.84
2003-11-28,2003-11-27,2003-11-28,10.69
2003-12-05,2003-12-04,2003-12-05,16.76
2003-12-12,2003-12-11,2003-12-12,57.81
2003-12-19,2003-12-18,2003-12-19,16.41
2003-12-26,2003-12-25,2003-12-26,57.4
2004-01-02,2004-01-01,2004-01-02,113.96
2004-01-09,2004-01-08,2004-01-09,8.23
2004-01-16,2004-01-15,2004-01-16,44.69
2004-01-23,2004-01-22,2004-01-23,53.01
2004-01-30,2004-01-29,2004-01-30,15.28
2004-02-06,2004-02-05,2004-02-06,7.63
2004-02-13,2004-02-12,2004-02-13,175.8
2004-02-20,2004-02-19,2004-02-20,53.32
2004-02-27,2004-02-26,2004-02-27,7.54
2004-03-05,2004-03-04,2004-03-05,30.19
2004-03-12,2004-03-11,2004-03-12,59.72
2004-03-19,2004-03-18,2004-03-19,52.73
2004-03-26,2004-03-25,2004-03-26,15.4
2004-04-02,2004-04-01,2004-04-02,15.47
2004-04-09,2004-04-08,2004-04-09,38.14
2004-04-16,2004-04-15,2004-04-16,38.52
2004-04-23,2004-04-22,2004-04-23,60.29
2004-04-30,2004-04-29,2004-04-30,22.77
2004-05-07,2004-05-06,2004-05-07,14.93
2004-05-14,2004-05-13,2004-05-14,15.08
2004-05-21,2004-05-20,2004-05-21,14.87
2004-05-28,2004-05-27,2004-05-28,14.83
2004-06-04,2004-06-03,2004-06-04,47.17
2004-06-11,2004-06-10,2004-06-11,68.95
2004-06-18,2004-06-17,2004-06-18,31.0
2004-06-25,2004-06-24,2004-06-25,94.89
2004-07-02,2004-07-01,2004-07-02,16.33
2004-07-09,2004-07-08,2004-07-09,24.77
2004-07-16,2004-07-15,2004-07-16,41.34
2004-07-23,2004-07-22,2004-07-23,8.33
2004-07-30,2004-07-29,2004-07-30,25.21
2004-08-06,2004-08-05,2004-08-06,49.31
2004-08-13,2004-08-12,2004-08-13,39.6
2004-08-20,2004-08-19,2004-08-20,62.71
2004-08-27,2004-08-26,2004-08-27,38.06
2004-09-03,2004-09-02,2004-09-03,23.15
2004-09-10,2004-09-09,2004-09-10,22.69
2004-09-17,2004-09-16,2004-09-17,15.14
2004-09-24,2004-09-23,2004-09-24,124.52
2004-10-01,2004-09-30,2004-10-01,67.25
2004-10-08,2004-10-07,2004-10-08,44.28
2004-10-15,2004-10-14,2004-10-15,28.69
2004-10-22,2004-10-21,2004-10-22,72.31
2004-10-29,2004-10-28,2004-10-29,6.93
2004-11-05,2004-11-04,2004-11-05,36.04
2004-11-12,2004-11-11,2004-11-12,14.74
2004-11-19,2004-11-18,2004-11-19,184.1
2004-11-26,2004-11-25,2004-11-26,9.84
2004-12-03,2004-12-02,2004-12-03,7.43
2004-12-10,2004-12-09,2004-12-10,7.3
2004-12-17,2004-12-16,2004-12-17,15.34
2004-12-24,2004-12-23,2004-12-24,8.5
2004-12-31,2004-12-30,2004-12-31,8.67
2005-01-07,2005-01-06,2005-01-07,8.05
2005-01-14,2005-01-13,2005-01-14,7.34
2005-01-21,2005-01-20,2005-01-21,22.07
2005-01-28,2005-01-27,2005-01-28,14.52
2005-02-04,2005-02-03,2005-02-04,13.9
2005-02-11,2005-02-10,2005-02-11,13.73
2005-02-18,2005-02-17,2005-02-18,26.68
2005-02-25,2005-02-24,2005-02-25,20.18
2005-03-04,2005-03-03,2005-03-04,172.74
2005-03-11,2005-03-10,2005-03-11,6.83
2005-03-18,2005-03-17,2005-03-18,13.95
2005-03-25,2005-03-24,2005-03-25,5.67
2005-04-01,2005-03-31,2005-04-01,21.12
2005-04-08,2005-04-07,2005-04-08,13.67
2005-04-15,2005-04-14,2005-04-15,6.75
2005-04-22,2005-04-21,2005-04-22,40.17
2005-04-29,2005-04-28,2005-04-29,34.86
2005-05-06,2005-05-05,2005-05-06,27.87
2005-05-13,2005-05-12,2005-05-13,6.97
2005-05-20,2005-05-19,2005-05-20,6.82
2005-05-27,2005-05-26,2005-05-27,7.02
2005-06-03,2005-06-02,2005-06-03,14.61
2005-06-10,2005-06-09,2005-06-10,49.8
2005-06-17,2005-06-16,2005-06-17,21.79
2005-06-24,2005-06-23,2005-06-24,14.42
2005-07-01,2005-06-30,2005-07-01,66.1
2005-07-08,2005-07-07,2005-07-08,22.78
2005-07-15,2005-07-14,2005-07-15,7.24
2005-07-22,2005-07-21,2005-07-22,15.04
2005-07-29,2005-07-28,2005-07-29,14.94
2005-08-05,2005-08-04,2005-08-05,29.01
2005-08-12,2005-08-11,2005-08-12,69.85
2005-08-19,2005-08-18,2005-08-19,13.95
2005-08-26,2005-08-25,2005-08-26,26.9
2005-09-02,2005-09-01,2005-09-02,20.14
2005-09-09,2005-09-08,2005-09-09,52.34
2005-09-16,2005-09-15,2005-09-16,95.0
2005-09-23,2005-09-22,2005-09-23,31.93
2005-09-30,2005-09-29,2005-09-30,19.71
2005-10-07,2005-10-06,2005-10-07,25.48
2005-10-14,2005-10-13,2005-10-14,13.12
2005-10-21,2005-10-20,2005-10-21,12.57
2005-10-28,2005-10-27,2005-10-28,37.39
2005-11-04,2005-11-03,2005-11-04,23.56
2005-11-11,2005-11-10,2005-11-11,41.78
2005-11-18,2005-11-17,2005-11-18,30.91
2005-11-25,2005-11-24,2005-11-25,17.09
2005-12-02,2005-12-01,2005-12-02,6.42
2005-12-09,2005-12-08,2005-12-09,6.46
2005-12-16,2005-12-15,2005-12-16,6.32
2005-12-23,2005-12-22,2005-12-23,40.93
2005-12-30,2005-12-29,2005-12-30,29.86
2006-01-06,2006-01-05,2006-01-06,13.4
2006-01-13,2006-01-12,2006-01-13,62.03
2006-01-20,2006-01-19,2006-01-20,12.48
2006-01-27,2006-01-26,2006-01-27,6.23
2006-02-03,2006-02-02,2006-02-03,18.2
2006-02-10,2006-02-09,2006-02-10,12.4
2006-02-17,2006-02-16,2006-02-17,115.18
2006-02-24,2006-02-23,2006-02-24,18.34
2006-03-03,2006-03-02,2006-03-03,17.7
2006-03-10,2006-03-09,2006-03-10,47.14
2006-03-17,2006-03-16,2006-03-17,12.15
2006-03-24,2006-03-23,2006-03-24,12.26
2006-03-31,2006-03-30,2006-03-31,31.43
2006-04-07,2006-04-06,2006-04-07,18.96
2006-04-14,2006-04-13,2006-04-14,6.02
2006-04-21,2006-04-20,2006-04-21,17.13
2006-04-28,2006-04-27,2006-04-28,23.58
2006-05-05,2006-05-04,2006-05-05,5.65
2006-05-12,2006-05-11,2006-05-12,5.39
2006-05-19,2006-05-18,2006-05-19,88.75
2006-05-26,2006-05-25,2006-05-26,46.55
