Date,SPY,QQQ,IWM
2003-01-02,58.03183879078714,20.85282709144561,28.216435022974856
2003-01-03,59.37731580516204,21.477068466233735,28.769708575167098
2003-01-06,59.59290306585224,21.68795707471166,28.684854364524586
2003-01-07,60.67711153035839,22.278445368526455,29.02788980288878
2003-01-08,60.21987528028303,22.261584790857984,28.732809684981177
2003-01-09,59.971712781876334,22.13504377809536,28.762322334304663
2003-01-10,60.056629298183566,22.227840798475412,28.70699608824553
2003-01-13,61.095105957918356,23.05453046344948,29.256558082048144
2003-01-14,60.5399159631599,22.70022820584837,29.101662026884092
2003-01-15,61.09512433659276,22.978610111557103,29.20123748032105
2003-01-16,60.41584067399344,22.599009228768644,29.138542381559073
2003-01-17,59.42958024404863,21.84822984176197,28.725430246704164
2003-01-21,59.35119734311716,21.43489047687852,28.548396521173512
2003-01-22,57.97960446009409,21.05528360090361,27.94719086729769
2003-01-23,57.96652552587651,21.426443410637866,28.01357841491699
2003-01-24,57.86205809760868,21.53611643966918,28.032017712340632
2003-01-27,55.99405498394417,20.62507155099961,27.294328084171024
2003-01-28,55.92873249729365,20.895008486225382,27.220567520102
2003-01-29,55.79157340322078,20.886580116710643,27.124660944480915
2003-01-30,56.686371182141755,21.358965673115062,27.541468402910773
2003-01-31,54.962069371988434,20.296082117704934,26.870175065364904
2003-02-03,56.26182830512789,20.68412471101535,27.441881834707853
2003-02-04,55.719706760223126,20.397306841524472,26.94394503572834
2003-02-05,56.00710403643982,20.5238403979675,27.264826444958754
2003-02-06,55.1057837093125,20.279214985604444,26.86277651604492
2003-02-07,55.458463487550894,20.549155254998947,26.940246955832045
2003-02-10,54.51139716682788,20.15267479087468,26.33532772048934
2003-02-11,55.10576686407118,20.45636000080559,26.659935222257495
2003-02-12,54.315466948142955,20.30451823391842,26.416485029931344
2003-02-13,53.655811107239415,20.118932202598867,26.128797385711756
2003-02-14,53.79951597692745,20.102066928361598,26.09928669803557
2003-02-18,55.21026869951507,20.835953674313732,26.50133120469604
2003-02-19,55.726251171401145,21.257741258316628,26.759501565647795
2003-02-20,55.65442368266432,21.215554683073183,26.527144924341325
2003-02-21,55.1122941585214,21.02997884466122,26.44598985804608
2003-02-24,55.47154892902969,21.19868969907076,26.6267312674989
2003-02-25,54.17829225318592,20.62506880222999,26.150933589657107
2003-02-26,54.87717708437427,20.8190902347581,26.479185583705934
2003-02-27,54.668162163043846,20.599761390906075,26.508697618967336
2003-02-28,55.17108644888446,20.928748528914248,26.589849952353056
2003-03-03,55.687064423920994,21.316785972073987,26.74106661304092
2003-03-04,54.83146251952051,20.802215505064385,26.427553302370747
2003-03-05,53.9562289579453,20.58289491698288,26.10297020252558
2003-03-06,54.12607045588366,20.608204060714183,26.003392653809442
2003-03-07,53.303110490847786,20.31295359624278,25.78533482620033
2003-03-10,53.9497403760992,20.5238320691034,25.874049987785614
2003-03-11,53.21822113250721,20.296085480837586,25.63006959836168
2003-03-12,52.49973226153545,20.043012402783727,25.463710351693155
2003-03-13,53.67539581244928,20.785344663481293,25.80382158834873
2003-03-14,54.99472882733186,21.70482595575755,26.284400901550434
2003-03-17,54.51142771385216,21.451750719446494,26.08108009894161
2003-03-18,56.921533970435526,22.60743250572215,26.949844379149173
2003-03-19,57.00643085175121,22.649616580403784,27.153163514846096
2003-03-20,57.039083219246,22.388116438482644,27.023777604997573
2003-03-21,58.23305410118303,22.953287721372508,27.47846844274024
2003-03-24,57.72157667926462,22.329065275570798,27.245592865085914
2003-03-25,56.882151918212735,22.059123918463264,27.03115769764951
2003-03-26,57.41989209737037,22.35437220544874,27.330599969255058
2003-03-27,56.65919818524645,22.160346874789386,26.875909813032752
2003-03-28,56.705091122300246,22.050679957355154,27.057041721466017
2003-03-31,55.970631067345366,21.59515811882263,26.8574224563096
2003-04-01,55.90506112427161,21.460199753072775,26.87589916901674
2003-04-02,57.40678378904849,21.983199558300818,27.53023457902185
2003-04-03,58.27896721867527,22.472463521740817,27.87404881370835
2003-04-04,57.99043491475427,22.41342182191681,27.75574604307232
2003-04-07,59.2429487530176,22.868949296746543,28.151302869122883
2003-04-08,57.90516664012619,22.05912452281402,27.61526246004299
2003-04-09,57.94454309768926,22.0169501790491,27.62635609596269
2003-04-10,57.111662227522956,21.47706416829067,27.48586405464154
2003-04-11,57.81336841767718,21.949451800240002,27.641133465660413
2003-04-14,57.36089151884313,21.59515625724846,27.363870988766728
2003-04-15,58.259288340100525,21.90728754921853,27.781627470021
2003-04-16,58.960995954022124,22.480897410200708,28.14020430221109
2003-04-17,57.90518411175856,22.067559315560185,27.862949897069154
2003-04-21,58.928186659600755,22.7255412741831,28.27330459204689
2003-04-22,58.42978689984749,22.54839011687937,28.16979914282726
2003-04-23,60.08236244654889,23.197920665477618,28.816725653271
2003-04-24,60.02331951639408,23.079828653592138,28.94982151489544
2003-04-25,59.87250405955382,23.04609312606886,28.9276351187993
2003-04-28,59.308529792833156,22.818323594442838,28.761288905303353
2003-04-29,60.42335523869671,23.316018567147097,29.15315439029755
2003-04-30,60.27251434326172,23.324459589353083,29.149449177850588
2003-05-01,60.27910838332312,23.147317424087362,29.389731200951317
2003-05-02,60.04300770035891,23.290723325793483,29.389752027326182
2003-05-05,61.29553609935605,23.898081735714,30.140204073396745
2003-05-06,61.01357785768728,23.805291268440733,30.262195407023313
2003-05-07,61.26276030186056,23.96557390229711,30.343529797549902
2003-05-08,60.67255982446297,23.49317260104638,30.084751744648262
2003-05-09,60.87583312096828,23.653453747397876,30.21043658165537
2003-05-12,61.31522796797166,23.923404693020732,30.44702961812245
2003-05-13,61.99064058580242,24.151149043947093,30.820405968926295
2003-05-14,62.35786705720112,24.3535991104932,31.086583567546842
2003-05-15,62.22675697914464,24.252386527101333,31.064395998406145
