Date,SPY,QQQ,IWM
2003-01-02,59.632044453452586,21.5529826487156,28.78814169480933
2003-01-03,59.68428925993448,21.687958776902796,28.80659225412127
2003-01-06,61.06247819778471,22.430291811024823,29.21967720022946
2003-01-07,60.98409017427223,22.717097464582107,29.10165995619044
2003-01-08,60.35050707116616,22.75085033761424,28.780758160833106
2003-01-09,60.859989478219845,22.759278818962628,29.160669859440638
2003-01-10,61.16044499698877,22.995481460413995,29.230751464349915
2003-01-13,61.30411189196194,23.17262853159893,29.37089824358603
2003-01-14,61.28449968772068,23.046088114930193,29.3045236312999
2003-01-15,61.114717870194966,23.071402371415413,29.286072427932854
2003-01-16,60.696692889423375,22.759284726033037,29.322963535872738
2003-01-17,60.28520240326915,21.881973054472176,29.127469718136044
2003-01-21,59.38385155340931,21.55298853283934,28.600034221556108
2003-01-22,58.65234712569781,21.536114763841628,28.161120161134484
2003-01-23,58.378004420203105,21.79761060296956,28.231196888475566
2003-01-24,57.92084368288183,21.53611643966918,28.032017712340632
2003-01-27,56.69291908517769,21.114336972379235,27.519322094853187
2003-01-28,56.43165628986124,21.131204560566076,27.46031280486166
2003-01-29,56.941108529399536,21.46863792373589,27.58940299382942
2003-01-30,56.745151753185496,21.443322100478955,27.593106127043363
2003-01-31,56.30754443637969,20.88657560409034,27.38286590576172
2003-02-03,56.69943362452706,20.911886661918853,27.47138990929572
2003-02-04,56.007091682395924,20.49853326846479,27.294344275813398
2003-02-05,56.523088450023764,20.970928336218044,27.294334508987646
2003-02-06,55.445416536259955,20.54071854533217,27.006624740432205
2003-02-07,55.51071122422088,20.6250759061551,26.99926027153937
2003-02-10,54.94900244707069,20.456357311187972,26.6008944950152
2003-02-11,55.438866751244014,20.760042561047293,26.722637771351653
2003-02-12,54.61591264281089,20.523844343394412,26.512381996341666
2003-02-13,53.98891613192101,20.22859443572361,26.147240633532032
2003-02-14,54.99476666294234,20.66725309784496,26.40542372422065
2003-02-18,56.03976447787386,21.37583210437079,26.83328999423783
2003-02-19,55.82422377732144,21.291482867074944,26.759501565647795
2003-02-20,55.79158338394101,21.316782691239638,26.54558817009229
2003-02-21,56.000570481503004,21.40114618559985,26.85540500634759
2003-02-24,55.51726883345105,21.2661745225976,26.6267312674989
2003-02-25,55.18413460087974,21.046849337171583,26.575103023846562
2003-02-26,55.210282043449965,21.038416335212542,26.51975845651098
2003-02-27,55.353965498743875,21.02154192584767,26.667299923549976
2003-02-28,55.66747739186258,21.27460841960713,26.75583073755311
2003-03-03,56.02669714544489,21.49393300242395,26.833277187568648
2003-03-04,54.87065456640271,20.895007736061174,26.427553302370747
2003-03-05,54.563653107882125,20.90344910450906,26.287391365735306
2003-03-06,54.55061026849346,20.819094398447294,26.13617616056948
2003-03-07,54.85759224085479,20.82752644221495,26.18828709188982
2003-03-10,54.11955935922255,20.62506006253952,25.929502868158455
2003-03-11,53.557854112364154,20.44792678015249,25.803820697161452
2003-03-12,52.96999691202703,20.447921354201945,25.537648488119277
2003-03-13,54.80533758168079,21.63734155420863,26.18828863756293
2003-03-14,55.36702074876493,21.915716223362573,26.343551400718585
2003-03-17,56.79090013608185,22.607428077685395,26.868502162356183
2003-03-18,57.05216085378642,22.750837929609936,27.149473190307617
2003-03-19,57.58120099614715,22.733973014891827,27.156861127532927
2003-03-20,57.862041309527996,22.894251903371643,27.352794651187494
2003-03-21,58.941290121598286,23.09669311626857,27.726154748249865
2003-03-24,57.80027183948652,22.43872913696631,27.334318675437366
2003-03-25,57.87893674726297,22.57369673874538,27.44889747893637
2003-03-26,57.61006822507726,22.582134119731407,27.393445254413603
2003-03-27,57.48547954508107,22.48089933264928,27.260379854084935
2003-03-28,57.23626938898798,22.295313374529822,27.315818139032753
2003-03-31,56.78379409251384,21.70482032156623,27.10141133308611
2003-04-01,56.65264746515054,21.654218464389196,27.116193202064164
2003-04-02,58.213387605061975,22.40498006499328,27.800101012369606
2003-04-03,58.357657342281016,22.64961216049293,27.87404881370835
2003-04-04,58.09535676808175,22.43872923826819,27.840771387356813
2003-04-07,59.57739674555044,22.944869948900493,28.25851105614516
2003-04-08,58.13468780963161,22.17722418204405,27.72616826126874
2003-04-09,58.4298174052176,22.168791469981894,27.947977852011235
2003-04-10,57.465782691261374,21.738569259643555,27.563496958553753
2003-04-11,58.16748399727631,22.067549794132795,27.72246399096581
2003-04-14,58.36423086694455,22.05067824110043,27.818581265736643
2003-04-15,58.875720977783196,22.320632415169946,28.092159271240234
2003-04-16,59.05935864074805,22.6327386279262,28.336135376714452
2003-04-17,58.83638742511452,22.759279193611516,28.29917502886577
2003-04-21,59.12492197801114,22.860510949912324,28.41748046875
2003-04-22,60.04299929873777,23.16418939654187,28.890681550695742
2003-04-23,60.56107742768406,23.408810853345596,29.14574257754499
2003-04-24,60.38399917717125,23.40881691701659,29.093997393751682
2003-04-25,59.983985064154936,23.130449572984574,28.9276351187993
2003-04-28,60.45614063245803,23.30758889267414,29.17533134584836
2003-04-29,60.85617091048579,23.670314145776533,29.408236149723233
2003-04-30,60.70532490536923,23.442559214644824,29.53761672618412
2003-05-01,60.81029192869329,23.510048960626676,29.519119390575995
2003-05-02,61.29554557333511,23.86434515191421,30.073663931796002
2003-05-05,61.498825564375196,24.218634189930704,30.254804708968482
2003-05-06,61.892317862915085,24.37891301618038,30.524669519812438
2003-05-07,61.73492111395149,24.201771620865845,30.45813043042657
2003-05-08,61.20374324436669,23.779983450587483,30.225232857292784
2003-05-09,61.511938165392664,24.024619468723383,30.491395906123618
2003-05-12,62.37758986867131,24.429540306655188,30.849981907309658
2003-05-13,62.41689692232326,24.454831497714924,31.045912336120203
2003-05-14,62.456234662305405,24.437953896763126,31.086583567546842
2003-05-15,62.51530082114833,24.446405233166438,31.20117943298063
2003-05-16,62.59397409251255,24.412655709681633,31.32317120185777
2003-05-19,61.91850975966555,24.193333012616343,30.753876194885787
2003-05-20,61.00700617833144,23.585963210746282,30.35461809216172
2003-05-21,60.90861181889927,23.408820918978325,30.35091334277253
2003-05-22,61.67589764384441,23.889651613756726,30.65036757581859
2003-05-23,61.629974371525726,23.83059915589303,30.92391200662662
2003-05-27,62.849741832219266,24.648856749195854,31.56717942180102
2003-05-28,63.26285950207874,24.80068595778416,31.92206080521639
2003-05-29,63.49238077947661,25.138118119746657,32.151268468759675
2003-05-30,63.669475744719406,25.197159705520296,32.58749567384174
2003-06-02,64.56128951456485,25.475553921385515,33.06807515300629
2003-06-03,64.1612743540355,25.205605961771024,32.81668472290039
2003-06-04,65.15151085970076,25.796106316036038,33.3638205272761
2003-06-05,65.34825134277344,25.880447690058375,33.80744171142578
2003-06-06,66.49587830681732,26.546874302433544,34.41002184257012
2003-06-09,64.98753210278193,25.492419667230404,33.41926478501651
2003-06-10,65.0924737874802,25.475554627871936,33.34164940326073
2003-06-11,65.83354611569796,25.84670982249817,33.659559787857745
2003-06-12,66.16798990863099,25.939506663803257,33.86660655907674
2003-06-13,66.06959201896038,25.922624985100278,33.84079451025543
2003-06-16,66.69255512162066,26.06603542505909,33.78523206621209
2003-06-17,67.00733045398522,26.243185617781624,33.95558548472865
2003-06-18,66.98111568019085,26.344417893798592,33.89263274352549
2003-06-19,66.71228110284606,26.35285668473738,34.007428277749284
2003-06-20,66.14370126133592,25.964811827988978,33.47421949215579
2003-06-23,65.59090103692961,25.61894630699419,33.21499076503887
2003-06-24,65.21573473747517,25.416503121404496,32.6706593455461
2003-06-25,65.44606473904553,25.458666532293353,32.97059507125223
2003-06-26,65.14334603233249,25.543040762999638,33.303857383172975
2003-06-27,65.28156837704937,25.787664323638463,33.65563703289995
2003-06-30,64.93930995659373,25.593640522883035,33.440880956558914
2003-07-01,65.05777462882615,25.62738137596234,33.21499119667487
2003-07-02,65.67642715293663,26.141963164027796,33.97409439086914
2003-07-03,65.71589421450419,26.23475669230948,33.93707291820019
2003-07-07,66.40696186098636,26.909602721208582,34.43325668029742
2003-07-08,66.66365805051075,27.255464970354097,35.088673478212
2003-07-09,66.73605288898834,27.407299796408093,35.325669503459594
2003-07-10,65.84096213980095,26.985518685721907,35.07016451280715
2003-07-11,66.11079771402548,26.985523578394556,35.06645133765853
2003-07-14,67.06515840207216,27.626628941972086,35.65892259949126
2003-07-15,66.77553617213937,27.54227125683543,35.658923456225175
2003-07-16,66.3872432630292,27.415738158751427,35.45155316100274
2003-07-17,65.73567883038378,26.85898288427928,34.762824754918746
2003-07-18,65.68302771391235,26.61435122466741,34.362901282474034
2003-07-21,65.47897360335557,26.403459514228583,34.19627958777711
2003-07-22,65.42636091097549,26.572172087882155,34.32587241794108
2003-07-23,65.45269386086707,26.69027198669916,34.492488861083984
2003-07-24,66.0384165629359,27.01082412462828,34.97018035440972
2003-07-25,66.00551348958987,26.85898621334903,34.75539187707872
2003-07-28,66.45963719485707,26.985523360078478,35.140517352662776
2003-07-29,65.98579112311053,27.010829744134494,35.270110533318416
2003-07-30,65.6501220079864,26.774631395130637,35.159018592463134
2003-07-31,66.41355519411559,27.272332578405123,35.451550229906644
2003-08-01,65.50532213156787,26.816805945061933,35.159033705772444
2003-08-04,65.15650528043774,26.825249679995924,34.62210137096276
2003-08-05,64.99853444949204,26.55530515456686,34.307341603750814
2003-08-06,64.53782822466395,25.956388654473255,33.86671909650876
2003-08-07,64.54440683170759,25.73704935037821,33.58529281616211
2003-08-08,64.86031949937934,25.770791829015224,33.6778636001255
2003-08-11,65.18283949054512,25.81296945191968,33.97409439086914
2003-08-12,65.54485325897411,26.066046382412335,34.54435729980469
2003-08-13,65.71592787567921,26.209444601562954,34.65912628173828
2003-08-14,65.65011310418261,26.3106716273672,34.91092994460031
2003-08-15,65.67643600049001,26.395030311730345,35.055350592701295
2003-08-18,66.20954383267619,27.002394338735314,35.662611215365686
2003-08-19,66.43332921040052,27.314515372064022,36.25509262084961
2003-08-20,66.40038771005413,27.432608918361563,36.28099661550571
2003-08-21,66.81502093738355,27.685668045048708,36.58464676145303
2003-08-22,67.01246348649573,28.14964179623845,36.9512333556962
2003-08-25,66.36092580480357,27.44947665211546,35.9514598419905
2003-08-26,66.07132703139479,27.49165938013156,36.01069549704016
2003-08-27,66.05160766234901,27.694113190563556,36.362472611128254
2003-08-28,66.47281891962596,27.938740783798455,36.65502041181842
2003-08-29,66.7886937050458,28.22555101298431,36.973439277233034
2003-09-02,67.71011097824668,28.588280831058295,37.58442306518555
2003-09-03,68.24979126856475,28.84978893633029,37.899188756614265
2003-09-04,68.15105426878411,28.866670136798408,37.973229595407126
2003-09-05,68.15108192802403,28.96788837449252,38.1324550416895
2003-09-08,68.36826059995475,29.12817675572064,38.28798746888941
2003-09-09,68.09186281113902,29.010067672984324,38.228727700101835
2003-09-10,67.65745991008642,28.588293774860645,37.73624664118594
2003-09-11,67.63116690748222,28.49549941795606,37.60294664183272
2003-09-12,67.55218878405461,28.546105539338573,37.78399972522589
2003-09-15,67.54557765194416,28.605158163556013,37.969568809396606
2003-09-16,68.2102787952434,29.043799447343485,38.19228238252485
2003-09-17,68.30903470996034,29.102852388244454,38.266489317498376
2003-09-18,68.90792331328973,29.40654054045517,38.50405424469269
2003-09-19,69.10643080635785,29.406541392138863,38.563440105858454
2003-09-22,68.0229104327526,28.84980299232435,38.19228007531201
2003-09-23,68.2409392145507,29.15346366474374,38.44095993041992
2003-09-24,68.19466428084435,29.119726669575545,38.544862472393994
2003-09-25,67.30936462915696,28.461763392980227,37.74687173154006
2003-09-26,66.50332282060255,27.980922877205636,36.600015756620635
2003-09-29,66.72137094838105,27.980917983927412,36.496070861816406
2003-09-30,66.56938908887298,27.803775142812256,36.4849450242119
2003-10-01,67.50757172831496,28.031543063881024,37.093649470680546
