date,rv2_true,garch_baseline,garch_plus_h,garch_plus_vix,garch_plus_h_vix
2021-08-09,6.62393701248885e-07,3.834469261642632e-05,4.076129736672178e-05,4.591683908924235e-05,4.587297388668579e-05
2021-08-10,1.5454898661886268e-06,3.432159307931789e-05,3.755470363727457e-05,4.2436157729385005e-05,4.239341194117527e-05
2021-08-11,6.15931404693735e-06,3.151918251932454e-05,3.49032030870048e-05,3.964816588874308e-05,3.960607547973802e-05
2021-08-12,8.954866727198212e-06,3.021283211184176e-05,3.311318146340955e-05,3.774985975774443e-05,3.7708279287282014e-05
2021-08-13,3.305793512246777e-06,2.9708004707966666e-05,3.1859335505724454e-05,3.632635960462965e-05,3.628560618529706e-05
2021-08-16,5.531373177405594e-06,2.8426178975690122e-05,3.0209053445389727e-05,3.4467755952035955e-05,3.442809594268586e-05
2021-08-17,4.3254473056626684e-05,2.784725849079659e-05,2.9007312325407905e-05,3.309029219588494e-05,3.3051699841170034e-05
2021-08-18,0.00012111734491507832,3.351543506689822e-05,3.174368753838831e-05,3.578847057426076e-05,3.5750431784065176e-05
2021-08-19,2.393598922492477e-06,5.023889916227069e-05,4.183873476290028e-05,4.612659022030671e-05,4.608802022085217e-05
2021-08-20,6.281492793163249e-05,4.330806522322387e-05,3.8595243899397056e-05,4.356992701504417e-05,4.352863964967015e-05
2021-08-23,7.670352314132056e-05,4.799203347793826e-05,4.178445403211602e-05,4.7453330938264756e-05,4.740992635079912e-05
2021-08-24,2.5159218788598463e-06,5.366372242038332e-05,4.589050415550441e-05,5.169416479343565e-05,5.165076236550184e-05
2021-08-25,4.393894131785442e-06,4.583488726850915e-05,4.2084411296142515e-05,4.767658431288853e-05,4.763368764593333e-05
2021-08-26,3.5054293985935266e-05,4.040723423045713e-05,3.9023614556856104e-05,4.4459542369868854e-05,4.4417069762719444e-05
2021-08-27,7.923172401202315e-05,4.138543428181679e-05,3.9474354793688584e-05,4.472902776059782e-05,4.4687202662921046e-05
2021-08-30,1.92540192630762e-05,4.9235787267264934e-05,4.425879345638831e-05,4.9671744415415547e-05,4.9629314039838854e-05
2021-08-31,2.1983259759909473e-06,4.529657465703315e-05,4.236058494073225e-05,4.752163303989748e-05,4.74800349383636e-05
2021-09-01,2.8230947386877447e-07,3.965860834658193e-05,3.901777299311385e-05,4.395959982375616e-05,4.391888826345336e-05
2021-09-02,9.436520269197079e-06,3.5222036319370704e-05,3.595824706405439e-05,4.078213040264119e-05,4.0742072248191896e-05
2021-09-03,5.894615293126394e-08,3.3452667480070745e-05,3.428246893530659e-05,3.8943294269049384e-05,3.8903983267114346e-05
2021-09-07,1.28301814604238e-05,3.064304001025416e-05,3.1914139537284694e-05,3.6485830108897094e-05,3.644699489012657e-05
2021-09-08,1.4859250614768887e-06,3.064875979136708e-05,3.1157201100403636e-05,3.5674109103517125e-05,3.563573318716421e-05
2021-09-09,1.8398981350787788e-05,2.8820944999412397e-05,2.9379024185415207e-05,3.409944070969559e-05,3.406044458168882e-05
2021-09-10,6.265996251226826e-05,3.021424874650372e-05,2.9581501426428126e-05,3.442629571473441e-05,3.438681847786819e-05
2021-09-13,6.532943509368848e-06,3.8381962234079305e-05,3.417407180394095e-05,3.925147201762006e-05,3.921110942071457e-05
2021-09-14,2.9280255007605985e-05,3.529691983343064e-05,3.2414625471200174e-05,3.805051606697778e-05,3.8008275708981395e-05
2021-09-15,6.918825941015777e-05,3.671208031847452e-05,3.309558799273564e-05,3.907636654062265e-05,3.903371090681905e-05
2021-09-16,2.5169338742232006e-06,4.4192824485965794e-05,3.768676577416428e-05,4.39521308527254e-05,4.390901321575295e-05
2021-09-17,0.00016867218329933554,3.890208435700522e-05,3.485815434567419e-05,4.124463408663491e-05,4.1202039535700495e-05
2021-09-20,0.000282736307075537,6.18617852226099e-05,4.918829538614995e-05,5.5632403738761755e-05,5.558964448870599e-05
2021-09-21,8.931540060542777e-07,9.708933351377315e-05,7.273875954017458e-05,7.957443563092155e-05,7.953039246681156e-05
2021-09-22,9.423640935342542e-05,7.736160489743151e-05,6.447786939705763e-05,7.2448147271435e-05,7.240039483259835e-05
2021-09-23,0.0001458491081423388,7.799449644990229e-05,6.672401994238027e-05,7.553025958266865e-05,7.54803173587302e-05
2021-09-24,2.7088416358954643e-06,8.679280706834177e-05,7.378688845616897e-05,8.28075542181837e-05,8.27578112637279e-05
2021-09-27,8.2083152421425e-06,7.011747328766178e-05,6.557315211083333e-05,7.435589067096662e-05,7.430737348513051e-05
2021-09-28,0.0004144344943150604,5.8798773896998746e-05,5.928480297967888e-05,6.759489885048167e-05,6.754756304522364e-05
2021-09-29,2.8281954924515525e-06,0.00011611526990373396,9.457076946629133e-05,0.00010261646412973265,0.00010256951985565256
2021-09-30,0.00015123222581270234,9.160162372716876e-05,8.336069193985578e-05,9.187228235994549e-05,9.182315677197219e-05
2021-10-01,0.0001395732897506236,9.762293894237782e-05,8.85627468479703e-05,9.748053143770352e-05,9.743024236138664e-05
2021-10-04,0.0001684781723014319,0.00010014789278664965,9.182955309094267e-05,0.00010116537074854033,0.00010111372492438775
2021-10-05,0.00010714780398775573,0.00010666412574158386,9.743137177638448e-05,0.00010689350484994801,0.0001068420698158263
2021-10-06,1.7201285562492022e-05,0.00010152985559926588,9.616730244905825e-05,0.000105897867083516,0.00010584524266189717
2021-10-07,7.41067597051179e-05,8.324581906376266e-05,8.602497783992737e-05,9.581730727903377e-05,9.576483401075502e-05
2021-10-08,3.332241259466926e-06,7.905113955231408e-05,8.318440676311414e-05,9.289607489446101e-05,9.284367046173724e-05
2021-10-11,5.2795513829561655e-05,6.455102652534155e-05,7.372546315706304e-05,8.312482915608414e-05,8.307325059734081e-05
2021-10-12,6.074133446967316e-06,6.19244336628526e-05,7.07197851348756e-05,7.965445034316859e-05,7.960379355128876e-05
2021-10-13,1.2896419448904614e-05,5.245658376154678e-05,6.346416919056174e-05,7.221003695598977e-05,7.215951942502794e-05
2021-10-14,0.00027824717618718417,4.662759038038912e-05,5.7909381951764214e-05,6.65428621945708e-05,6.64927331796334e-05
2021-10-15,5.75618757285884e-05,8.521251329349208e-05,7.969688019248486e-05,8.808617940822604e-05,8.803715616619893e-05
2021-10-18,8.738804677681672e-06,7.781895622570419e-05,7.6176780742211e-05,8.407253165760094e-05,8.402541308834265e-05
2021-10-19,5.9063242810503075e-05,6.45221477683056e-05,6.853648737780742e-05,7.569778949263169e-05,7.565200495608456e-05
2021-10-20,1.5366629967471832e-05,6.291547901774567e-05,6.712710137104204e-05,7.361314596790056e-05,7.356835238873333e-05
2021-10-21,6.785200890296992e-06,5.468271701497482e-05,6.154438208946907e-05,6.738348611765664e-05,6.733993097048636e-05
2021-10-22,1.0747841124532192e-06,4.7270272851771606e-05,5.592200306412328e-05,6.11998194791203e-05,6.115748929270467e-05
2021-10-25,2.8606164226499574e-05,4.092196894933218e-05,5.0552025479418e-05,5.5303374704412825e-05,5.526241848607725e-05
2021-10-26,8.093058248052174e-07,4.0720916087469795e-05,4.87251862780306e-05,5.3105160373545357e-05,5.3065166987791576e-05
2021-10-27,1.9713880009494334e-05,3.6084781234857075e-05,4.439413740126781e-05,4.8429566360787024e-05,4.839049868337796e-05
2021-10-28,9.221011853016023e-05,3.574392827967766e-05,4.256199452414294e-05,4.6452585554087126e-05,4.6413979843247695e-05
2021-10-29,4.109045276197076e-06,4.7201945981048965e-05,4.8261164886272636e-05,5.2166122637636024e-05,5.21273069259221e-05
2021-11-01,2.9540558557775105e-06,4.136195935351368e-05,4.4313528436226615e-05,4.8147565885719636e-05,4.810878724333405e-05
2021-11-02,1.6280768434431426e-05,3.690040217725935e-05,4.078051297991344e-05,4.4577319970834825e-05,4.4538892960705785e-05
2021-11-03,3.7047577111707455e-05,3.578656738417604e-05,3.9094912783776496e-05,4.28969341835618e-05,4.285875813842712e-05
2021-11-04,2.210364284334288e-05,3.8324873316591475e-05,3.972971237845961e-05,4.349043542471907e-05,4.3452718748217475e-05
2021-11-05,1.1996550737643402e-05,3.776966588490155e-05,3.872442360410891e-05,4.2366275375837964e-05,4.2329624977708746e-05
2021-11-08,7.282177973016001e-07,3.573102804855479e-05,3.6787242844568936e-05,4.044910795992699e-05,4.0413353379875005e-05
2021-11-09,1.0961702703257606e-05,3.2418946402785256e-05,3.3969639025186085e-05,3.784280315073094e-05,3.7807317455985116e-05
2021-11-10,6.524440842109622e-05,3.1647030143666945e-05,3.257272417259142e-05,3.675760923918539e-05,3.672198559601639e-05
2021-11-11,1.046362991843893e-07,3.984816516028625e-05,3.682346245627795e-05,4.1344299458004356e-05,4.130820536797829e-05
2021-11-12,5.652798598905924e-05,3.533210457115859e-05,3.400545762750791e-05,3.8866138337940465e-05,3.8828872182879225e-05
2021-11-15,1.1721289078775495e-07,4.113811554016116e-05,3.7382850863597375e-05,4.2247585197539777e-05,4.220960741081846e-05
2021-11-16,1.5602605857547458e-05,3.627841590812896e-05,3.4603780567575176e-05,3.928298259601586e-05,3.9245223930599996e-05
2021-11-17,5.915474527424392e-06,3.522173822287607e-05,3.3769860045957156e-05,3.83404788996409e-05,3.830284251867443e-05
2021-11-18,1.1496556011315405e-05,3.288383004212575e-05,3.2088297424924325e-05,3.655331614882824e-05,3.6515864381963486e-05
2021-11-19,3.2035785499766e-06,3.207371247739063e-05,3.118037977455169e-05,3.569915264470201e-05,3.566152111338437e-05
2021-11-22,7.947577376645596e-06,3.0141437413419967e-05,2.9607628952173325e-05,3.421310237423138e-05,3.4174963414386376e-05
2021-11-23,1.7559320019960637e-06,2.949307301671547e-05,2.8728157685263518e-05,3.347055049644506e-05,3.343183767256019e-05
2021-11-24,7.10914772237194e-06,2.8018553295368193e-05,2.7364544182621143e-05,3.240209401154797e-05,3.236214855819831e-05
2021-11-26,0.0005087573039873586,2.780366220926423e-05,2.674512208997868e-05,3.205954029187746e-05,3.201841299443872e-05
2021-11-29,0.00014864443402247437,0.00010865830673142681,7.63717353044301e-05,8.18177078330133e-05,8.17760743282679e-05
2021-11-30,0.00038609921220989434,0.00010969100888085087,8.252943349711931e-05,8.955010642713544e-05,8.950220784926805e-05
2021-12-01,0.00012475435705309765,0.00014879392233636615,0.00011143860944560883,0.00011905111924633069,0.00011900138881962169
2021-12-02,0.00023104581240570532,0.0001352133735297327,0.00011006765881131891,0.00011860308229588604,0.00011854882253853802
2021-12-03,7.637694403439733e-05,0.00014243720054749168,0.00011932784997762857,0.0001294186798518333,0.00012935880498086223
2021-12-06,0.00013862071288598784,0.00012274752796881768,0.0001116496229814286,0.0001226874711987874,0.00012262489282005064
2021-12-07,0.0004191763779960651,0.00011838597256292455,0.00011151429838506418,0.000123582944244472,0.00012351604117273815
2021-12-08,6.9932101902428885e-06,0.00016050056636359103,0.00013937044307521979,0.0001518958921363754,0.00015182757447792443
2021-12-09,4.58929640182546e-05,0.0001247655364310571,0.00012196514643489053,0.00013397998573988495,0.00013391320485829462
2021-12-10,8.778688577633527e-05,0.00010488846186525453,0.00011128535076381786,0.00012235419035352328,0.000122289291428376
2021-12-13,7.917129950912535e-05,9.710339402080787e-05,0.00010638266834491226,0.00011690415931584015,0.00011683991501747253
2021-12-14,4.7662733012543105e-05,9.001315860131406e-05,0.0001013643263854991,0.00011099291180454212,0.00011093088628469906
2021-12-15,0.00024038118259525675,7.973453681989922e-05,9.39279160930978e-05,0.00010305133662193744,0.00010299030205910424
2021-12-16,7.845760365190496e-05,0.00010333269965178432,0.00010687829519003153,0.00011580091079311964,0.00011573979606089027
2021-12-17,0.00020183968291564888,9.445793141912891e-05,0.00010156204510320851,0.00011007038917988029,0.00011001107109085013
2021-12-20,0.00011428345784400829,0.00010788651527520148,0.00010952678980936271,0.00011772241761278289,0.00011766349802895473
2021-12-21,0.00030987067738152637,0.00010357702744452254,0.000107490338397731,0.00011561536619076823,0.00011555633367714497
2021-12-22,9.898376394986947e-05,0.00013200804807997815,0.0001251266000073892,0.00013357074559332431,0.00013351135785322974
2021-12-23,3.847473735254354e-05,0.00011876390304414779,0.0001189299866157948,0.00012747564138827812,0.0001274172975641101
2021-12-27,0.00019748531837347034,9.929711462105154e-05,0.00010783079903309531,0.00011590035433719335,0.00011584371699289475
2021-12-28,6.683543368396797e-07,0.00011072574166355969,0.0001144567049192094,0.00012186570600033615,0.00012181049458174546
2021-12-29,1.634282064093556e-06,8.730753979776621e-05,0.00010038979893132312,0.00010721414154974697,0.00010716035095393609
2021-12-30,7.66380236317102e-06,7.032073995049866e-05,8.843385930374579e-05,9.483669605917402e-05,9.478444526370795e-05
2021-12-31,6.36738567986506e-06,5.8859636626170346e-05,7.891594759621855e-05,8.483365471893699e-05,8.478294868810029e-05
2022-01-03,3.333057673240402e-05,5.026042302997365e-05,7.069363147265689e-05,7.625627961879644e-05,7.620667085724987e-05
2022-01-04,1.1222165736359017e-07,4.831988258123506e-05,6.641852006850249e-05,7.164595163994039e-05,7.159729399779991e-05
2022-01-05,0.0003759293745872645,4.1534867361935665e-05,5.946155742498011e-05,6.431584241593949e-05,6.426835909767616e-05
2022-01-06,8.833272345365695e-07,9.725934744729759e-05,9.111117871300264e-05,9.571171233574785e-05,9.566509479163141e-05
2022-01-07,1.5692271003760192e-05,7.748447298576994e-05,8.050154281742516e-05,8.530065529471796e-05,8.525314363823559e-05
2022-01-10,1.550375925963859e-06,6.540022276398116e-05,7.28350056345445e-05,7.791482971088546e-05,7.786696630390673e-05
2022-01-11,8.221118809868335e-05,5.427041139743545e-05,6.487906982367595e-05,7.009999352218438e-05,7.005239402222732e-05
2022-01-12,7.289429456804031e-06,5.914911490467669e-05,6.612363934241992e-05,7.161584591795206e-05,7.156825077680566e-05
2022-01-13,0.00019249879551899772,5.062123165528011e-05,5.966631041341297e-05,6.526924117519993e-05,6.522228886113872e-05
2022-01-14,1.672296291503191e-07,7.428833110283546e-05,7.282078248945566e-05,7.828152982866635e-05,7.823526600586405e-05
2022-01-18,0.0003192762776098198,6.0553392723575e-05,6.479769512091745e-05,7.049711160411831e-05,7.044978488071004e-05
2022-01-19,0.00010894856909907737,0.00010203245043099117,8.971325959586924e-05,9.562959251824247e-05,9.55824768585881e-05
2022-01-20,0.00012387190118456887,9.843014608804359e-05,8.9856233450187e-05,9.647907940108893e-05,9.643004469697855e-05
2022-01-21,0.0003930655860550276,9.820314937786111e-05,9.134440471131608e-05,9.884648411517808e-05,9.87955272245158e-05
2022-01-24,1.7958472289006555e-05,0.0001415094935144609,0.00011946773139181587,0.00012802931021203994,0.00012797586161124988
2022-01-25,0.00015089950193925957,0.00011263432904887457,0.0001058083527130338,0.00011579457200082595,0.00011573723923289983
2022-01-26,6.309881220302192e-06,0.0001129657446391522,0.00010743098936000284,0.0001188407116392282,0.0001187796229432273
2022-01-27,2.4504435806632645e-05,8.985834467299276e-05,9.438080597208287e-05,0.00010715284540866657,0.00010708775017376947
2022-01-28,0.0006018202065575228,7.58813387339195e-05,8.506463211148838e-05,9.915309199494187e-05,9.908423585061312e-05
2022-01-31,0.0003186506955394119,0.00015888140647272317,0.00013487098149834109,0.0001498726887991972,0.0001498015123583737
2022-02-01,4.5349451848990524e-05,0.00017391032359448069,0.0001488725122370198,0.00016425889321639194,0.0001641874434902941
2022-02-02,9.345484057122549e-05,0.00014077606955308902,0.0001336518139410696,0.000148748540837367,0.0001486779691055193
2022-02-03,0.0005657558317700131,0.00012428946930213427,0.00012568877546327505,0.0001399610044139741,0.00013989242804013567
2022-02-04,2.200723654402224e-05,0.00018849344055251697,0.00016621734359872084,0.0001797404628273596,0.0001796733311003695
2022-02-07,1.0332607505104689e-05,0.0001476817543321742,0.00014641739835954016,0.00015950436702201845,0.00015943681316181742
2022-02-08,6.71448405395168e-05,0.00011592108639549796,0.00012819293655822172,0.00014097311051300185,0.00014090645248576787
2022-02-09,0.00021112185581427084,0.00010184607219659435,0.00011842254315312625,0.00013085080108081535,0.000130785012526567
2022-02-10,0.0003286601402549833,0.00011479383693068477,0.0001244839821610815,0.0001364395669575194,0.00013637542995407042
2022-02-11,0.00039663626651236373,0.00014325341122922825,0.00014147026538975999,0.00015273021275011075,0.00015266813505669799
2022-02-14,1.0723469185144162e-05,0.00017506419980285206,0.00016291443930813117,0.00017394504473253213,0.00017388186317619214
2022-02-15,0.0002559427461402519,0.00013602893523747964,0.00014232482401108437,0.00015388436915928123,0.0001538188229604603
2022-02-16,1.2548418935161074e-06,0.00014705485993027895,0.00014921012072725682,0.00016149473902807285,0.00016142697006344369
2022-02-17,0.0004662521737504569,0.00011399619921728244,0.00012957284080543415,0.00014211513072083935,0.00014204706509454552
2022-02-18,4.219940503614686e-05,0.00016488947197404734,0.0001595229239390825,0.00017193866771416866,0.00017187080281234215
2022-02-22,0.00011641649399516725,0.0001336638438783041,0.00014258150804259432,0.0001554348024666569,0.0001553648581388977
2022-02-23,0.00032033385327512765,0.00012279123164021864,0.00013546363564308382,0.00014877626092388876,0.00014870512417714297
2022-02-24,0.00022311407613367595,0.0001477631061499792,0.0001497672449840391,0.0001636612441956451,0.0001635885733393984
2022-02-25,0.0004762919975305681,0.00015034305275838996,0.00015214950612634312,0.00016691050909262742,0.00016683538284919074
2022-02-28,6.562847149319864e-06,0.0001931177482749294,0.00017942513087289882,0.0001948891334425827,0.00019481250491686143
2022-03-01,0.0002355440431641798,0.00014857274018393465,0.00015573696214141378,0.000171303982084109,0.0001712274100579959
2022-03-02,0.00033229823496007995,0.00015294306282579565,0.00015868374069546065,0.000174524251061781,0.00017444574992843298
2022-03-03,2.4909141844689092e-05,0.00017176724998390353,0.0001708409343518808,0.00018739447861086038,0.00018731254434705506
2022-03-04,6.654977255836959e-05,0.00013590634093088705,0.00015033844427256,0.00016722284768073785,0.0001671397580502938
2022-03-07,0.0008953518900849305,0.0001163797477983031,0.00013723499814673036,0.00015420349423000168,0.0001541191570470598
2022-03-08,5.792104834914593e-05,0.00023593028631431435,0.00020893146924263656,0.00022623377592526328,0.0002261476211083315
2022-03-09,0.0007000102687325082,0.00018820665106688536,0.00018606882815934078,0.00020436166208867608,0.00020427150965774394
2022-03-10,2.0482677918449182e-05,0.00025696359387304636,0.00023071345470089167,0.0002497887494792602,0.00024969631371116077
2022-03-11,0.00016375265707194143,0.00019755764831058927,0.0002006774944330798,0.00022006216489777575,0.000219969436744042
2022-03-14,5.3804567731249316e-05,0.0001772077031343832,0.00018967158468594583,0.0002088011155865214,0.0002087089199046547
2022-03-15,0.0004731554818028179,0.0001445552750307784,0.00016929166978503585,0.0001883094752009065,0.00018821750676391085
2022-03-16,0.0004810096970349536,0.0001883744096921106,0.00019383219918483438,0.00021297390620187668,0.0002128817219134706
2022-03-17,0.00015458737502041343,0.00022171965068093271,0.00021544108301572307,0.00023444406097948594,0.00023435292168987726
2022-03-18,6.070613192556682e-05,0.0001934148594364586,0.0002013363504080894,0.00021959532410274497,0.00021950647616748032
2022-03-21,8.551844990623453e-08,0.00015753391833427406,0.00018024939447354343,0.00019744142653086062,0.0001973543518449921
2022-03-22,0.00013533739084351938,0.00012147833177666943,0.0001565191826356246,0.00017228872790640758,0.00017220354390924507
2022-03-23,0.0001680151342752377,0.00011692665604634602,0.00014984670853760668,0.00016438504334111893,0.0001643017358116678
2022-03-24,0.00022385769074358402,0.00011887188036386278,0.00014747387318113977,0.00016084952110063458,0.00016076807247154988
2022-03-25,2.3733581132992827e-05,0.0001293139422265821,0.00015080903130882563,0.00016351952127973874,0.00016343989172853366
2022-03-28,5.023775568296031e-05,0.00010463947047470238,0.0001338578844852737,0.00014550235138334914,0.00014542478680532267
2022-03-29,0.00015116541047662888,9.085725708703641e-05,0.00012188498590102674,0.00013271403598954246,0.00013263929148916087
2022-03-30,3.83648403587453e-05,9.706725130173681e-05,0.00012173556136823063,0.000131766403977849,0.00013169491712425609
2022-03-31,0.00024059091840026577,8.339680174169959e-05,0.00011024352980872922,0.00011957548657266266,0.00011950741780955939
2022-04-01,8.009490613045972e-06,0.00010604745217881743,0.0001205794452895228,0.00012949788380083878,0.0001294327788853823
2022-04-04,7.276247850221298e-05,8.506843065289928e-05,0.000106200460471949,0.00011485132530813029,0.00011478777554536061
2022-04-05,0.00016158930469967403,8.016825292404694e-05,0.000100782971181619,0.0001087428067012178,0.0001086802610559351
2022-04-06,0.00010099618646215354,9.092596769461831e-05,0.00010500978178609552,0.00011228024084996422,0.0001122193019215528
2022-04-07,2.5263842793938837e-05,8.901564241073283e-05,0.00010239119087153298,0.00010958284161207853,0.00010952222780508676
2022-04-08,7.169092713300137e-06,7.538709456871835e-05,9.294197335697532e-05,9.987126905039104e-05,9.980939087027322e-05
2022-04-11,0.0002972191069361512,6.248846069272087e-05,8.280313076503918e-05,8.972756639525622e-05,8.966571340075473e-05
2022-04-12,1.3779771679885378e-05,9.988692792205461e-05,0.0001032941747826433,0.00011005412535106706,0.00010999224959657868
2022-04-13,0.0001296975413770153,8.149060366510683e-05,9.227714156929855e-05,9.945112068520255e-05,9.938758537452669e-05
2022-04-14,0.00015699917613622646,8.674371491109498e-05,9.424242977967108e-05,0.00010201446543993624,0.00010195026921702062
2022-04-18,1.689660495127674e-07,9.499812557529303e-05,9.859745749093156e-05,0.00010657126540236898,0.00010650805345582202
2022-04-19,0.00025644074314497777,7.571383102500257e-05,8.6785911737608e-05,9.488854980306995e-05,9.482521602538064e-05
2022-04-20,5.502966872158685e-07,0.00010298291251705893,0.00010221168505719623,0.0001105089152879822,0.00011044621055515683
2022-04-21,0.000226998921932054,8.162050358602113e-05,8.974458089953063e-05,9.808170388077297e-05,9.8019975353047e-05
2022-04-22,0.000774098355677336,0.00010255215854880381,0.00010205127415082134,0.00011001187228089015,0.00010995091029967791
2022-04-25,3.341810123813836e-05,0.00020622667390711436,0.00016719251390109215,0.00017520311760813243,0.00017514150417597012
2022-04-26,0.0008636819997126221,0.00016250574343170838,0.00014828095703460823,0.0001573458889681866,0.0001572810470786069
2022-04-27,7.883950307780883e-06,0.00026458140500019224,0.00021503588535348983,0.00022502186183842918,0.00022495548595425003
2022-04-28,0.0006222878546610176,0.00020109951409870625,0.00018624743613006347,0.0001979048887993441,0.0001978332784892753
2022-04-29,0.0014179605334447654,0.0002538500208077527,0.0002230853834347496,0.00023601870605942368,0.0002359441151136016
2022-05-02,3.6016797918640403e-05,0.0004209593244335341,0.00033399016074344237,0.0003477503199840471,0.0003476740708231631
2022-05-03,2.091752024070649e-05,0.000320115811429599,0.00029028472197440986,0.0003050200415082762,0.00030493981382897063
2022-05-04,0.0008999068238389038,0.00024385708898150822,0.00025143979408564474,0.00026703636910565246,0.0002669538644029937
2022-05-05,0.0013097043900074012,0.00032998290490307547,0.0003063622199167698,0.0003222031459270965,0.00032212040346907994
2022-05-06,3.584190792630182e-05,0.0004592083032800427,0.0003940615735156646,0.0004095218141603436,0.0004094410160879469
2022-05-09,0.0010589186808707101,0.0003480869072738846,0.0003415291601262041,0.00035719075923094695,0.00035710742494714275
2022-05-10,5.32623023189706e-06,0.0004319611681382711,0.0003989162437465734,0.00041487124941597483,0.00041478705108794086
2022-05-11,0.00025643759650840174,0.00032321320544880455,0.0003423095173140078,0.00035919864287465485,0.0003591111131592561
2022-05-12,1.090929422111277e-06,0.0002841589774797492,0.0003191825796691202,0.0003367340136102346,0.0003366450013748391
2022-05-13,0.00055821292440602,0.00021433383767703143,0.00027401327453947176,0.00029204234280843144,0.0002919522610109155
2022-05-16,1.653088347205972e-05,0.0002531903602205129,0.0002912774632265632,0.0003096525879285504,0.00030956220045244597
2022-05-17,0.0004145982570783647,0.0001941573525761072,0.00025179103300939525,0.0002700344861825188,0.0002699455156552721
2022-05-18,0.0016930429296352048,0.00021522804111233796,0.0002581827689273818,0.00027596375115470745,0.00027587641526353573
2022-05-19,3.7742020019664954e-05,0.00043711042755461947,0.00039144447847918066,0.0004086503385143237,0.0004085652342825056
2022-05-20,1.9048079552528544e-07,0.0003322174865743247,0.0003393538983625777,0.00035660537263876177,0.00035651888661650683
2022-05-23,0.00034362776480905387,0.0002493686167284375,0.0002911218222952355,0.00030837959937269846,0.0003082934031993469
2022-05-24,5.872253739580694e-05,0.00024418311834844815,0.00028444821532689864,0.00030174296824025856,0.00030165702416875027
2022-05-25,7.737145615502489e-05,0.00019437739229348082,0.0002502971567353184,0.0002674741793549283,0.0002673889735701076
2022-05-26,0.0003914215375537438,0.00016092982918893792,0.000223262225750533,0.0002403506173642006,0.00024026513561329536
2022-05-27,0.0005881911877593211,0.00018716170511332475,0.00023164691455355126,0.00024854470315240524,0.0002484597245962941
2022-05-31,3.166070117177034e-05,0.00023814082423715083,0.00025851906131100496,0.0002750610591538358,0.0002749768386173329
2022-06-01,6.59574450995243e-05,0.00018558400279567472,0.00022591075349513836,0.00024168997548462036,0.00024160690792385906
2022-06-02,0.00035586638696064466,0.00015264955164760407,0.0002020437451906463,0.0002168220719858526,0.00021673860997629204
2022-06-03,0.00027382586278569467,0.00017535844945210728,0.00021062180109385396,0.00022460307473941556,0.00022451989909695274
2022-06-06,9.24247744867935e-06,0.0001787331542953396,0.00020954580054080067,0.00022287285797658094,0.00022279092007578281
2022-06-07,9.113585243394106e-05,0.00013847554646655546,0.00018238425180284765,0.00019495393970995602,0.00019487245998234986
2022-06-08,0.00011950178763287203,0.00012223092400187992,0.00016730129947267194,0.0001794526136424627,0.00017937184351605616
2022-06-09,0.0005793776744629396,0.00011492025842990952,0.00015736181870986164,0.00016896151585207926,0.00016888184659181175
2022-06-10,0.0008657913691060133,0.00018383472486283335,0.00019508363022865564,0.0002060230103999783,0.0002059438338277257
2022-06-13,0.0014982883452563933,0.0002805354707139712,0.0002555551120479867,0.0002664741093177443,0.00026639471672644906
2022-06-14,9.107693994984063e-06,0.00045346609670740567,0.00036992300835158405,0.0003813468568733213,0.00038126704920644065
2022-06-15,0.00020038305615862896,0.00033956609861944813,0.0003180356768582336,0.0003309756824062553,0.00033089233182771657
2022-06-16,0.0011327333821842906,0.0002870774238261096,0.000292925609725896,0.0003070957386614651,0.00030701050315791386
2022-06-17,4.652611762994705e-06,0.0003992209454587416,0.00036481447700062664,0.0003795896743645462,0.00037950463855838305
2022-06-21,0.0006181184582437051,0.00029913764864532603,0.0003131931099589126,0.00032888211789326667,0.0003287950924023125
2022-06-22,3.2928485514657666e-06,0.0003249433979992641,0.00033055819364374004,0.00034686456792019915,0.00034677718569609873
2022-06-23,9.51567620414966e-05,0.00024454478350235633,0.00028383761304059805,0.0003005314035699748,0.0003004442633997686
2022-06-24,0.0009796214633121124,0.00020052596178606478,0.00025345363424199524,0.00027015561507703407,0.00027006903391176826
2022-06-27,1.4646067412971356e-05,0.00031113653151893374,0.00031607546861997445,0.00033279709945652225,0.0003327109304173829
2022-06-28,0.00042619505276276473,0.00023627121420538024,0.0002728801831362378,0.0002892821102439843,0.00028919716289078164
2022-06-29,6.637716474883502e-07,0.00024792936900994167,0.0002776410084208611,0.00029340885098769475,0.00029332426368348816
2022-06-30,6.654451662083471e-05,0.00018774375267322448,0.00023908888770574188,0.00025456698163954083,0.0002544819954657675
2022-07-01,0.00011069091086933848,0.00015432535701749513,0.00021273008068110853,0.00022811059769739137,0.00022802585395450186
2022-07-05,3.560000114503449e-06,0.00013699141277948108,0.00019473826292393655,0.00021011670146574334,0.00021003184604965003
2022-07-06,1.1368017256822196e-05,0.000107001733649304,0.00016867780982088003,0.00018381866153212035,0.00018373502854090825
2022-07-07,0.00022100073565757238,8.630936555654545e-05,0.0001474023198387801,0.000162367380735239,0.0001622840468970187
2022-07-08,6.77200880227147e-07,0.00010501588216467049,0.00015030412240369517,0.00016498014269681523,0.0001648974773814281
2022-07-11,0.00013200467794214228,8.312918907932777e-05,0.00013077633152579522,0.000145074811445328,0.00014499299494812458
2022-07-12,7.900212829806934e-05,8.831578910162859e-05,0.00012753437877624385,0.00014108016794992645,0.00014099932917370156
