date,qlike_garch_baseline,qlike_garch_plus_h,qlike_garch_plus_vix,qlike_garch_plus_h_vix
2020-01-02,0.7962612887520915,1.0646830595452488,0.8972304262757551,0.8986793070390333
2020-01-03,0.05260926685692979,0.16772296984054558,0.12744785918741952,0.1277998296132412
2020-01-06,0.4781371052528698,0.33480118377467516,0.3678587430344753,0.3675211190179162
2020-01-07,0.8670235550952201,0.7280250716397836,0.7754283389237662,0.7749841313859285
2020-01-08,0.043930636467898854,0.015644867210433233,0.027644969683860987,0.027513287771665285
2020-01-09,0.013322289683542543,0.045152661948497874,0.027093602192563626,0.027246849146862928
2020-01-10,0.8192717625409753,0.7070755973532448,0.7503631932236694,0.7499052349393349
2020-01-13,0.02257382122809637,0.0532400056970741,0.03538730735685203,0.03556268756620362
2020-01-14,1.942177199440323,1.817888479814759,1.865350452477919,1.86482923352205
2020-01-15,1.122029197236722,1.046776918040726,1.0899959743828491,1.0894960030149474
2020-01-16,0.3128587447602662,0.38398223450861524,0.32614312837204995,0.3267675356057429
2020-01-17,0.7034300396681861,0.5962727212210974,0.6295163691526222,0.629128723089823
2020-01-21,1.4066162651007206,1.310389129342652,1.3515043132915388,1.3510262850443238
2020-01-22,6.784231465505591,6.704849447925617,6.754484885903317,6.7539351809234525
2020-01-23,2.2272752509790146,2.1710398553734267,2.2265642116711413,2.226006955205134
2020-01-24,0.7028542831366846,0.7941878177609518,0.6816953655762186,0.6827156243690815
2020-01-27,3.5549258159890442,4.559342879949301,4.209885280959589,4.213025983495186
2020-01-28,0.06101122677001536,0.24716975757810067,0.21546738901175688,0.2157283322528789
2020-01-29,3.7828495940757243,3.533161211493736,3.5757018808358207,3.5753550018671163
2020-01-30,0.9906383623652608,0.8676966647986553,0.9070994644870611,0.9067478538938583
2020-01-31,3.226660421061802,3.5947293814244414,3.319729617756164,3.3223042004006498
2020-02-03,0.1550760966653355,0.06652716274232229,0.07702219912894703,0.07690358170011846
2020-02-04,0.6254312729880729,0.8801032573387875,0.807744970861207,0.8084844916506391
2020-02-05,0.020673921125475392,0.07661629130972392,0.06196361228612246,0.06210438517271899
2020-02-06,1.3524507831809958,1.2378763416232812,1.266416718945783,1.2661022645141427
2020-02-07,0.4351325369940109,0.41767039582312515,0.4396198743776085,0.4393521208351796
2020-02-10,0.03773113131335615,0.0489302907224185,0.059198431991975387,0.0590675058166894
2020-02-11,2.1806547226308672,2.2428740655206174,2.2785482459784454,2.278122304005021
2020-02-12,0.048096159849293496,0.09428640376628872,0.10950452843078606,0.10930820776399619
2020-02-13,2.8915792311977992,3.0288638883817454,3.0696422197767337,3.069140345210692
2020-02-14,1.9505526935371535,2.1359553840446295,2.17720928917041,2.1766836150411226
2020-02-18,0.969698024989808,1.163892958449106,1.2052842065898126,1.2047689663849628
2020-02-19,0.09975505555407871,0.20532271785423095,0.2311633176355059,0.2308310088844563
2020-02-20,0.23595946934235368,0.3477841330181086,0.38127849223584565,0.3808677597051491
2020-02-21,0.8955850178952853,0.6001611008590362,0.5207116420172304,0.5216445047268565
2020-02-24,18.76967464433147,18.858496932968688,17.780274989420512,17.792412214786914
2020-02-25,1.7539251716602617,3.182385855642778,3.0955403305377134,3.096494210098479
2020-02-26,2.2160291366463785,1.8989374192371762,1.9149949606433356,1.9148433442438373
2020-02-27,5.433968829170393,7.117002949623473,6.858329801848713,6.860294724474128
2020-02-28,2.4261167262059393,2.1247520336837127,2.142523896180795,2.1424042650053643
2020-03-02,2.0355629160904964,2.727658582161822,2.5956675471913755,2.5964137573998234
2020-03-03,0.07577003991190345,0.22025727317857458,0.19826154159744158,0.19837336640866154
2020-03-04,0.880598368560342,1.2625100614162,1.1893472418580728,1.1897061884790188
2020-03-05,0.14434490040586678,0.28971892636978236,0.26443526132931394,0.2645574100242709
2020-03-06,0.3222918907781227,0.24290671822784193,0.25757944353818907,0.25750657069721217
2020-03-09,8.249505793397297,8.529226589153936,8.18511551552238,8.186787964230765
2020-03-10,0.1741048640197016,0.4385996957563436,0.4176712496876025,0.41777247551173247
2020-03-11,0.1526407489813797,0.3315289446061571,0.31253009356390304,0.3126190350916489
2020-03-12,3.7893571180122185,4.788845522330343,4.660711304872209,4.661301755650488
2020-03-13,0.5540075993853057,1.029852981179415,1.0022930597795598,1.002419418893787
2020-03-16,1.8628202029841257,2.7466354635108043,2.689514522884461,2.689770186244539
2020-03-17,0.09688564268371014,0.022406177416276707,0.024395220019015396,0.024386190730505852
2020-03-18,0.045387066342379434,0.013971418694836757,0.015959531984132802,0.01595049909180779
2020-03-19,5.553161422923352,5.5017883648117145,5.515950813572265,5.515889116745671
2020-03-20,0.0026861069050836406,0.00028146662878603124,0.0008531545030028287,0.0008500194602709676
2020-03-23,0.4621617937101039,0.5603200679782927,0.5744729650895413,0.5744117302635823
2020-03-24,2.030529467350915,1.2733008252997875,1.2170779666994482,1.2173157829588277
2020-03-25,1.4902510452306048,1.5377727247858521,1.5549235634696905,1.554849864719667
2020-03-26,0.19770588211051177,0.08213953306671451,0.07240604326288724,0.07244617402474707
2020-03-27,0.2018068007429077,0.2929093998816299,0.3058339400922574,0.30577806574856736
2020-03-30,0.06857016640425395,0.1733760624796008,0.18523236973637114,0.18518061231556304
2020-03-31,0.9127498514903138,1.1891375909191755,1.2127963298128135,1.2126930477848976
2020-04-01,0.3919285754213242,0.058949473657141205,0.0478433597750092,0.04788929185416557
2020-04-02,0.20519994588423995,0.41320873576179107,0.43303215108040716,0.4329432634317856
2020-04-03,0.6560926623680745,1.0053462591211146,1.0334074979097188,1.0332813485908887
2020-04-06,3.4059312114290883,1.3333710543531474,1.2386679004547192,1.2390822625223872
2020-04-07,6.0404936282843655,6.220076766043818,6.2494515542585365,6.249317978169628
2020-04-08,0.026462503075609822,0.005109865936594904,0.0088254683511646,0.008806296934394053
2020-04-09,0.5591361571746849,0.8087048863536264,0.8356081520850731,0.8354814380396007
2020-04-13,1.1665772576121078,1.5547493998156936,1.5880640120209395,1.5879034511728451
2020-04-14,0.17726957041334135,0.00010646654667101352,0.0014645894188036745,0.0014541855733354314
2020-04-15,0.0035389182128657826,0.13591233597228247,0.15385871604410184,0.15376743025055895
2020-04-16,2.014764942254119,2.4997723421384817,2.540206248601397,2.5400015982114588
2020-04-17,0.3589470568537094,0.006168224125201238,0.001955016583646163,0.0019702802206493786
2020-04-20,0.011213552200459054,0.18048748415957538,0.20399700990662084,0.20387365157608262
2020-04-21,0.8410157089585113,0.17055536884983136,0.13755145798117208,0.1377119069462096
2020-04-22,0.019016708519885128,0.014064328462477738,0.02278194808042855,0.022732069602521054
2020-04-23,10.199261213251473,10.557646483919621,10.609710832107291,10.609442987708833
2020-04-24,0.0652151047883085,0.29340196648437744,0.32856826617100343,0.3283800064304503
2020-04-27,0.01377236944600524,0.1983733236498193,0.23189207338353812,0.2317101216712818
2020-04-28,1.422498422094809,1.9294913755336647,1.9935456864385306,1.993202804376493
2020-04-29,1.5851329183305234,0.33574750402945397,0.2626074374871381,0.26297143548511404
2020-04-30,0.36660203337015096,0.6270935001426272,0.6781517923331182,0.6778731495795935
2020-05-01,1.3988201543300756,0.49845146799661855,0.4061241915380276,0.40659355455205115
2020-05-04,2.5798865961535316,2.8094850667166362,2.8734312907353847,2.873085400593627
2020-05-05,0.2862340147231339,0.5194436207337938,0.5736896720254219,0.5733960296734277
2020-05-06,0.5602388842102937,0.8936764410618636,0.9623186943203383,0.9619458113494932
2020-05-07,0.0017008071088091548,0.08821641867649066,0.12386120858846694,0.12365387032484709
