date,duration_score_lag1,duration_reaction_score_lag1,reaction_gap_abs_lag1,slow_response_days_lag1,peak_news_z_lag1,duration_days_lag1,decay_days_lag1,daily_news_z_lag1,spy_rv21_lag1,abs_spy_ret_lag1,green_rv5,green_left_tail_loss5,green_var5_breach,green_es_gap5,brown_rv5,brown_left_tail_loss5,brown_var5_breach,brown_es_gap5,green_brown_corr_spike21,green_brown_corr_level21
2017-02-01,,,,,,,,,0.0034532822716386267,8.822819757871098e-05,0.012757668702824498,0.0,,,0.03825024313366472,0.020455877102957935,,,,0.5914499033665438
2017-02-02,,,,,,,,,0.0034551602956196395,0.00039560333468987506,0.010330670129213303,0.00028783127185891006,,,0.03570893566902573,0.01064864485417992,,,,0.617757899768841
2017-02-03,,,,,,,,,0.003460371120031098,0.000658965376648553,0.010973076951229573,0.0,,,0.044665584955031125,0.0021506855050179123,,,,0.6090214294142833
2017-02-06,,,,,,,,,0.003604438203611176,0.006869326927255034,0.02140810532965749,0.0,,,0.04169812641020871,0.004890628530256265,,,,0.5994554329641848
2017-02-07,,,,,,,,,0.0036352799993539494,0.0017893216887070375,0.026640280902715602,0.0,,,0.03499798161248908,0.0,,,,0.5618012620797106
2017-02-08,,,,,,,,,0.003482262020409774,4.3806581412061095e-05,0.02720596477220936,0.0,,,0.01765149407852993,0.0,,,,0.49774486230225085
2017-02-09,,,,,,,,,0.003371673928863571,0.0013093639166565,0.03516074278027097,0.0,,,0.018167252990549478,0.0,,,,0.49252053943847757
2017-02-10,,,,,,,,,0.003791553972590533,0.005915234876478997,0.03465822005369378,0.0,,,0.01901611479654051,0.007265840612867532,,,,0.5024171193120696
2017-02-13,,,,,,,,,0.003882105174344979,0.003938324789239129,0.020524523503607298,0.0,,,0.016007042351341472,0.021948413990937467,,,,0.4802847942706652
2017-02-14,,,,,,,,,0.0041598316445805895,0.005427714001119391,0.02716387674640835,0.0,,,0.020175567929915438,0.009336693461379896,,,,0.5947400670733393
2017-02-15,,,,,,,,,0.004287525812961604,0.0039873608546734645,0.03060049133543222,0.0,,,0.04366209485338528,0.03725438815184143,,,,0.5395412501498776
2017-02-16,,,,,,,,,0.004463332514369105,0.005206768273233229,0.02202443731721713,0.0,,,0.04301932413465697,0.03158559641726815,,,0.04386123991973678,0.5405643501651434
2017-02-17,,,,,,,,,0.004413546694551636,0.0008515334170558847,0.02262395213231194,0.0,,,0.04206157322142112,0.030950012551193444,,,0.027101784105252102,0.5354748165857419
2017-02-21,,,,,,,,,0.00427802926309124,0.0015752005210695429,0.02308109195112606,0.0,,,0.04404947665286612,0.017418812029951568,,,0.050335981465921886,0.5574394373145622
2017-02-22,,,,,,,,,0.004539696879369845,0.005937431012257054,0.01533969043316447,0.017917539205323862,,,0.04100879651354693,0.03261972166470431,,,0.0015864740227657936,0.5357325284512148
2017-02-23,,,,,,,,,0.004467705975568743,0.0008884716171425362,0.010198952323358042,0.005309732067520834,,,0.04338695287603718,0.0,,,-0.06905555396605545,0.5076913584307682
2017-02-24,,,,,,,,,0.003982989571185693,0.0006772378700313303,0.013709153609759177,0.019130208768295645,,,0.05779603339242701,0.005680360287021792,,,-0.07343028393343354,0.5038692890416342
2017-02-27,,,,,,,,,0.0031110413437824645,0.0012677066923079705,0.013256250766331074,0.017928372787424537,,,0.0472264265818084,0.0,,,-0.08222326040974803,0.506544684513782
2017-02-28,,,,,,,,,0.003127186769391275,0.0015616958931103098,0.013680189515657228,0.027334901282140733,,,0.044737104169812934,0.0,,,-0.055168130452741715,0.5302627510223399
2017-03-01,,,,,,,,,0.0031852217385840587,0.002702686955092979,0.007199420410963396,0.018987342920774364,,,0.04992011120946384,0.003067950311725083,,,-0.04356112460943029,0.5326918106098351
2017-03-02,,,,,,,,,0.0050394461451150185,0.013900420929151645,0.007527944781479177,0.024655096916301016,,,0.0844985478329021,0.06148895447694439,,,-0.004157389616380458,0.5296880461626713
2017-03-03,,,,,,,,0.24863635700655332,0.005518259341422832,0.006317347853899285,0.004561643237528154,0.020708636565883988,,,0.07224282725046341,0.03773802107432698,,,-0.046261827594449856,0.51038729572695
2017-03-06,,,,,,,,0.16081871480526708,0.005521132380879515,0.0006292232935463813,0.004078270313408553,0.01807481609184174,,,0.07221613126594283,0.03760715822649942,,,-0.04499079378014026,0.5091980598544219
2017-03-07,,,,,,,,-0.968720772232597,0.005622644164518175,0.0029822056721230937,0.006181015844403623,0.004663239517708889,,,0.07192227059652276,0.038355598250949405,,,0.005175340513637217,0.540705061054402
2017-03-08,,,,,,,,-0.2539682843721871,0.005163781176916199,0.002991499646222012,0.009432818920014565,0.009908141245085662,,,0.07279677070769944,0.039081288881401444,,,0.020792490831199273,0.5621619127026181
2017-03-09,,,,,,,,-0.6518876211159972,0.005166801161474216,0.0018583157658245825,0.019827774272073363,0.0,,,0.04474138062674116,0.0,,,0.12574455749598334,0.6536499824944625
2017-03-10,,,,,,,,0.05280462189839236,0.005186057215591476,0.0012675133896781427,0.02366625346341059,0.0,,,0.04650901678611385,0.0,,,0.1681430143139525,0.6723079915773871
2017-03-13,,,,,,,,-0.1893170406733737,0.005312321817115473,0.003498068608995793,0.031139951318960017,0.0,,,0.0463804104881694,0.0,,,0.18809284910982238,0.6916815319765507
2017-03-14,,,,,,,,-0.35044620603120846,0.004895499317020497,0.0005047725256642399,0.0287285766778,0.00041072503584293867,,,0.045781512097347425,0.0,,,0.19506437495743267,0.7028590953277786
2017-03-15,,,,,,,,-0.05173829054569864,0.00488577059142129,0.0038340155206086695,0.044579073529729195,0.011422962673561021,,,0.04790840723272829,0.0,,,0.14962907534555614,0.6677091632307152
2017-03-16,,,,,,,,0.5040005508631228,0.00542314862814386,0.0086163555136822,0.03467866753976435,0.030812975069762334,,,0.015792930036729536,0.030835148328050975,,,0.05355875416473288,0.6068730225270665
2017-03-17,,,,,,,,1.5112517795353786,0.0052788831717272685,0.0019689909134714325,0.029663173760127674,0.0437110512321472,,,0.012537649160399652,0.025867070373171437,,,0.17464906162225113,0.7074860500711297
2017-03-20,,,,,,,,1.1319899049440187,0.004990640457512443,0.001757899219687912,0.022181559940325283,0.03121227923214779,,,0.012571261668364732,0.02613072450814128,,,0.2314649888593623,0.7467918475325039
2017-03-21,2.158744056768155,4.31748811353631,1.0,1.0,1.5112517795353786,4.0,2.0,0.3589570632881729,0.004996384674263946,0.0010971754142591618,0.021223182152381174,0.027873183082099365,,,0.012545617904000658,0.02548603223408299,,,0.24978293375614258,0.7608058030313455
2017-03-22,,,,,,,,0.3357591908362215,0.006970597495100787,0.012922808972948355,0.0033877099374566007,0.001957174192997681,,,0.02272281453679005,0.0,,,0.2606314188863261,0.7837904503389003
2017-03-23,,,,,,,,1.0177164762011763,0.006613849858081705,0.0023503440756029044,0.002377055844348619,0.0,,,0.041033702443186354,0.0,,,0.24759362705416688,0.772046172532028
2017-03-24,,,,,,,,0.24805717141099717,0.0066180550051722934,0.0010676191917923952,0.003756747868327083,0.0,,,0.041221029474005626,0.0,,,0.22267087441006927,0.7472726802534664
2017-03-27,,,,,,,,1.2182285172555487,0.0066188889737680895,0.0007267382717234833,0.004187151861928592,0.0,,,0.042387045523673145,0.0,,,0.2376705063607366,0.762132599463707
2017-03-28,,,,,,,,0.5470803440853294,0.00661225383474499,0.001026719049106217,0.004185475966173706,0.0,,,0.04280080939320706,0.0,,,0.23541975824904127,0.7586113583866382
2017-03-29,,,,,,,,2.656300812162345,0.007213791806086497,0.0072503143615305745,0.003665787451716484,0.0,,,0.028197006404638517,0.0,,,0.22110076149842184,0.7468667184369463
2017-03-30,,,,,,,,2.161636621135631,0.007136619257454999,0.0009345967354630615,0.008246312116510125,0.00844657155052948,,,0.017189437028853876,0.005496057973208316,,,0.29419647463605403,0.805788464765819
2017-03-31,2.6287476860138907,7.886243058041672,2.0,4.0,2.656300812162345,7.0,2.0,0.6855712463811503,0.004939228711016869,0.0031789657339696036,0.006566399758521194,0.0017371182664911982,,,0.022115255322500707,0.0,,,0.29867672635893716,0.8104767218966983
2017-04-03,,,,,,,,0.05924601043345734,0.00452547886318028,0.0023301780877828804,0.00619909172804788,0.005837215947426236,,,0.02185399978931669,0.0,,,0.21500837860969246,0.7276642635895626
2017-04-04,,,,,,,,-0.003818530999184692,0.004557086234022957,0.0017406520397151369,0.013940889935137353,0.0,,,0.028712605249954316,0.0,,,0.211038551664825,0.7238348368926348
2017-04-05,,,,,,,,-0.6607629785847554,0.004455232016268776,0.0006369452027671411,0.012604502742864166,0.0,,,0.02339215110772632,0.0,,,0.21993292087618443,0.7362009201450304
2017-04-06,,,,,,,,-0.8087552464624509,0.004454189241812415,0.002976940083707247,0.008061344377185909,0.0,,,0.020522896090407344,0.0,,,0.25557685238531425,0.7974011723757087
2017-04-07,,,,,,,,0.035478364517084277,0.004507310801997287,0.0028071576670334964,0.012375165220344292,0.0003323425103710746,,,0.037221359670730245,0.024080151937963333,,,0.15870839566262052,0.7008440919806453
2017-04-10,,,,,,,,-0.8890684378238872,0.004500510408905698,0.0010197503462682671,0.017860122726532635,0.0,,,0.03675992435987744,0.016340785959423208,,,0.09322186312238234,0.6357860774866636
2017-04-11,,,,,,,,0.38974376601115607,0.004357917950201582,0.0005947933264858079,0.011764664860853676,0.006955472978643426,,,0.037105766923795844,0.04064793047566404,,,0.02651299277525565,0.6062281501386065
2017-04-12,,,,,,,,-0.6765028637333484,0.0043718604861337764,0.0011902408567240018,0.01531897870418622,0.014527959094290426,,,0.06007342042355872,0.06273874856036812,,,0.023299573232146154,0.6059421972632725
2017-04-13,,,,,,,,-1.2317433832128177,0.004426893375205009,0.004391554292222455,0.01527856802011353,0.014220242881224697,,,0.05423285968171494,0.04856377511477646,,,0.028183413633982246,0.6027961376850952
2017-04-17,,,,,,,,-0.9378581944839278,0.004045498235284314,0.006516030541014768,0.01204407825380246,0.009636658345629831,,,0.03163966433956844,0.028166059725970447,,,-0.01195351621110341,0.5740314589172048
2017-04-18,,,,,,,,-0.8430563851236117,0.0049326685932869355,0.008820872314245236,0.014129125123414434,0.007822740861132722,,,0.03340929229454559,0.024672385079061325,,,-0.00785079796935384,0.5804529082606087
2017-04-19,,,,,,,,-0.5079635104394773,0.005002776290664018,0.0029887318015064776,0.014843883493995657,0.0,,,0.03590965529535058,0.0,,,-0.0034626708230683922,0.5813759373449049
2017-04-20,,,,,,,,-0.048341436506033945,0.005028977008640786,0.0018404312142499433,0.011264863488318538,0.0,,,0.014043772995662073,0.0,,,-0.0812682162365227,0.5148970000044122
2017-04-21,,,,,,,,0.23723476086372602,0.0038134985830501882,0.008106116391472433,0.011477363268558527,0.0,,,0.02378052136468593,0.0,,,-0.018733747300148318,0.5758519525962089
2017-04-24,,,,,,,,0.3165104764829372,0.003869455911618247,0.003191743722125345,0.010425490606835772,0.0,,,0.02451761706581708,0.0019153151683180413,,,-0.013679418789610431,0.5771087189367049
2017-04-25,,,,,,,,-0.1229603128701603,0.005291399268261887,0.010937782703043008,0.003230944764235667,0.0,,,0.022464047503478878,0.010948338461779606,,,-0.026258482685839524,0.5681038965689472
2017-04-26,,,,,,,,0.060594335797202366,0.005689005032549984,0.0058018929847302786,0.007809761943419324,0.0,,,0.013972441898772964,0.03079980127652979,,,-0.09033912021171253,0.5179294287411322
2017-04-27,1.4451858789480825,1.4451858789480825,0.0,3.0,2.5781518790740066,2.0,1.0,-0.7256772485198014,0.005681105759618228,0.0006291893685406073,0.007799195879591023,0.0,,,0.012988989655913157,0.02436984198285517,,,-0.15839378028811507,0.4465848037622279
2017-04-28,,,,,,,,-0.45348554079163267,0.005058743224735133,0.0008387572756318116,0.010506269273872935,0.0,,,0.038390753431963055,0.03672480894028164,,,-0.19506435878297657,0.4196682156499447
2017-05-01,,,,,,,,0.023610071354719552,0.005105374716526118,0.002181611493182711,0.027246165545822116,0.0,,,0.07485231910650694,0.005641006292300792,,,-0.2331857647151333,0.3798745978527931
2017-05-02,,,,,,,,-0.2241983570341804,0.005060111716062958,0.00251672533910427,0.031347241281721366,0.0,,,0.07974932568333046,0.0,,,-0.20111344642267998,0.38774542269716133
2017-05-03,,,,,,,,-0.8949430141961808,0.004996660237975636,0.00037697048536988227,0.03022519268155806,0.0,,,0.08374723910251929,0.0,,,-0.1604247042627533,0.41089672710885355
2017-05-04,1.0986122886681098,1.0986122886681098,0.0,1.0,2.075337895133198,2.0,0.0,-0.8857334701898953,0.004978016583821716,0.0012150027478176732,0.03177162046640474,0.0,,,0.09979974932689756,0.0,,,-0.1760619935046095,0.4098126413036418
2017-05-05,,,,,,,,-0.04229204164479863,0.004989668616280071,0.001173329406514203,0.030131906715369236,0.0,,,0.06500751017242688,0.0,,,-0.24709709451753975,0.35344876526644703
2017-05-08,,,,,,,,-0.33543463375341287,0.005068574579199727,0.003929079939623817,0.013487897540235225,0.0,,,0.028457824565575145,0.0,,,-0.41883178658794484,0.2066992193002514
2017-05-09,,,,,,,,0.5749254244586134,0.004974347103085413,0.000166866687484701,0.015284349764162767,0.0,,,0.026188530242985474,0.0,,,-0.2361519224522734,0.354434921461588
2017-05-10,,,,,,,,1.0928613124218987,0.0049719845019709445,0.0009181543130152621,0.011284180142624538,0.0,,,0.023249714372805187,0.0,,,-0.17738388937583766,0.3842944783730324
2017-05-11,,,,,,,,-0.25380176204004185,0.0050063597768903595,0.0017939858819167457,0.02314291313088057,0.01458918618550228,,,0.014794880076999346,0.019786959577031374,,,-0.4270801966000485,0.1362377626645973
2017-05-12,,,,,,,,0.19829575342386407,0.005039535461513519,0.0020448260762906817,0.02861812328989008,0.021054583190336113,,,0.013996165227877415,0.01595198107112658,,,-0.4429291889698961,0.11980450988671844
2017-05-15,,,,,,,,-0.019894848663628357,0.004841665639722326,0.0016723029885773511,0.04273238008986699,0.00601496379672414,,,0.029564987800209632,0.0,,,-0.4034076171378018,0.15215957010396694
2017-05-16,,,,,,,,-0.4924253684426795,0.004696215352735235,0.005507975740915436,0.0365731585232549,0.015332673713028015,,,0.0279700695551187,0.0069485971975459,,,-0.4097517759991066,0.16519212078477438
2017-05-17,,,,,,,,-0.7468365132997671,0.0037725825316415502,0.0009156345485023323,0.03604483278783518,0.0040254547093020055,,,0.025312139748378093,0.0,,,-0.3682967768554103,0.20579628322831836
2017-05-18,,,,,,,,-0.45395655952892683,0.007511673713489202,0.017903168702829503,0.02629234111038566,0.0,,,0.021859212082016185,0.0,,,-0.39382540164790314,0.2047658519693775
2017-05-19,,,,,,,,-0.233702769449275,0.007664980232807794,0.004020289831708014,0.021210205657936593,0.0,,,0.0468854832003144,0.017863769132754774,,,-0.37025371182287314,0.21767840597028235
2017-05-22,,,,,,,,-0.4374802614741066,0.007380794834719572,0.006482823956019945,0.008145161441225162,0.0,,,0.030839221042716046,0.03381269442682021,,,-0.48680421190531864,0.12376550522385221
2017-05-23,,,,,,,,0.0012847343935193437,0.007566373912082757,0.005064795267463968,0.008780081293243331,0.0,,,0.051616763864391325,0.04967762728512458,,,-0.5746656782071611,0.03005805314283172
2017-05-24,,,,,,,,0.014177571186951793,0.006189383362280457,0.0022104022202897454,0.007985113222525386,0.0,,,0.055135513514291065,0.05881756776241854,,,-0.5403292644607871,0.05133557894825302
2017-05-25,,,,,,,,1.530158435757686,0.005850588638192954,0.002330036165449748,0.004579877655777583,0.0,,,0.05571769552645951,0.039759466702932386,,,-0.4276043084674721,0.14466532762485398
2017-05-26,,,,,,,,1.2909677243041535,0.006118650474061368,0.004768056793270437,0.0028404095050424245,0.001988569822254515,,,0.04419038577405632,0.03384188908088501,,,-0.34929361714979834,0.18504486584426702
2017-05-30,,,,,,,,2.578574164181704,0.006110721282544696,0.0002067554296812279,0.002352746976390113,0.000875017444028289,,,0.04400733560378681,0.03647707402775335,,,-0.33656741852515887,0.19050009360126524
2017-05-31,,,,,,,,1.2905773540884995,0.006062678007480502,0.0008693804988825689,0.002845211300319309,0.0,,,0.03906829274724086,0.0,,,-0.27387985317714814,0.231363832818636
2017-06-01,,,,,,,,3.266990985146982,0.005987411609018431,0.000248408052708202,0.0047261828290434925,0.0034257205077775116,,,0.07535857917819505,0.016841943169986936,,,-0.3458330811721171,0.1688221291831
2017-06-02,,,,,,,,5.010218686870481,0.006738572306036009,0.007920784777931091,0.009516818712556267,0.0,,,0.07196908212121554,0.0320979138520383,,,-0.32670223976923213,0.17670047812285478
2017-06-05,,,,,,,,6.181329683858195,0.006853367429314573,0.003323024518479829,0.015094365292638648,0.006173177236605518,,,0.10477638567633925,0.0,,,-0.3180830811721423,0.1806850784678813
2017-06-06,,,,,,,,2.1129489081293613,0.006843372107823406,0.0007373997820679088,0.014814540549303411,0.005351075053110197,,,0.10704270608994775,0.0,,,-0.2134706184385612,0.29170629898892897
2017-06-07,,,,,,,,1.7144016026583349,0.006781154631765086,0.0032020117895516145,0.014963870130272153,0.0050682456940044154,,,0.10340281222478433,0.0,,,-0.22316619535817828,0.28316843985750784
2017-06-08,,,,,,,,1.3974674842950698,0.006821825227482441,0.0018485293617283582,0.01397869969423225,0.0034845207707198764,,,0.11296316267446929,0.0,,,-0.2990520133399737,0.22710204933732842
2017-06-09,,,,,,,,0.9797192488245562,0.006814615763258404,0.0004921571468261882,0.017276492210865007,0.02634827437771473,,,0.12472768778595354,0.0,,,-0.2823754808531888,0.2434241618525968
2017-06-12,,,,,,,,0.6803722629369113,0.006803670922536151,0.0015186557491178852,0.014195920309699288,0.008789812801931182,,,0.08718797344247943,0.011234890668804728,,,-0.017925858950129214,0.42108412378716376
2017-06-13,4.147024820051014,8.294049640102028,1.0,1.0,6.181329683858195,19.0,9.0,0.29198838269696153,0.0067540026303560844,0.0002056437062968325,0.01788838460154668,0.0,,,0.08596889010759279,0.02257146150662474,,,-0.0005357819580390499,0.43086116719991585
2017-06-14,,,,,,,,-0.06042105443084715,0.00700599122701938,0.004878078208428607,0.018745475395696803,0.008922992012553713,,,0.0801203223063514,0.051243682924840925,,,-0.027615218906848926,0.40094884392779695
2017-06-15,,,,,,,,0.04445358022749886,0.00666124133992477,0.001268321530460114,0.02252025879113157,0.0,,,0.06162760433671942,0.044699688274367794,,,-0.018361325446041965,0.3816485002121116
2017-06-16,,,,,,,,-0.2278111894099869,0.0066957171215916884,0.0019264912229199618,0.030307307869898454,0.0,,,0.04838655921759343,0.02813758448391155,,,-0.12475401899470767,0.3099710122381016
2017-06-19,,,,,,,,-0.3442222142513796,0.002850009977623215,0.0002187561913815309,0.036098114160622474,0.0,,,0.053474303007900265,0.02474665797191974,,,-0.18922547974454523,0.263703187868596
2017-06-20,,,,,,,,0.10579245943841654,0.003480838237340995,0.008290461505494322,0.034009522422659574,0.0,,,0.05240916308301927,0.019945805587458176,,,-0.0759714916710188,0.36959904039800384
2017-06-21,,,,,,,,0.42202000032408465,0.0035260113124991116,0.006766936483711746,0.03297118692697728,0.0,,,0.04477308658311848,0.00793016426169529,,,-0.09494236346052398,0.3457518905266335
2017-06-22,,,,,,,,0.14542315782505788,0.0032189169827580074,0.0002468946257686341,0.033230074061291394,0.0,,,0.015450713356169272,0.0,,,0.08264259859700451,0.4711499151029407
2017-06-23,,,,,,,,0.07866932175283932,0.0031627463723103173,0.00045276237861336814,0.02379932582250519,0.0,,,0.018111182043179037,0.0,,,0.12584485889148422,0.5041072776918064
2017-06-26,,,,,,,,-0.05958109787174665,0.0031146902866513474,0.001193480090906249,0.017399664646777405,0.0,,,0.005891305195664054,0.0,,,-0.011481457066945311,0.38598690480032954
2017-06-27,,,,,,,,0.5047591923796545,0.002847066308947285,0.0006575465320775183,0.016194601360454138,0.0,,,0.02651339029198074,0.0,,,-0.012511964497243622,0.38561851689959564
2017-06-28,,,,,,,,0.46092384487171084,0.0036316839092775163,0.008088729679944928,0.02594903399636738,0.005673051887177245,,,0.06474897650961572,0.0,,,-0.09051933409829055,0.2979809204401881
2017-06-29,,,,,,,,-0.20902334964966413,0.004575417982460309,0.008910686199749341,0.020513798423908842,0.017174339334526393,,,0.07770241162790897,0.011328504052752117,,,-0.14009166902888698,0.26196546318414776
2017-06-30,,,,,,,,0.8393416835089035,0.005509813402581772,0.008827683250478136,0.017969025709547528,0.0,,,0.0754585527422249,0.021498655781881263,,,-0.06032802638621182,0.31512689482765893
2017-07-03,,,,,,,,0.10847080930036267,0.004798588008856226,0.001862806669475572,0.016208985146474397,0.0011008079108332878,,,0.07812999533740378,0.01795100329373497,,,-0.06615032144122168,0.3118440547740304
2017-07-05,,,,,,,,0.34143897890372094,0.004700514534093393,0.001694019594588159,0.015483465964862088,0.0036675074894717023,,,0.06011486615213093,0.03098510154425744,,,-0.013373495913234112,0.36502998603566855
2017-07-06,,,,,,,,0.6758414297888011,0.00475799569598589,0.0023095140750747935,0.019422667207938015,0.0,0.0,0.0,0.021951443648654537,0.0022071750675339372,0.0,0.0,-0.26864667468717496,0.14092548018000192
2017-07-07,,,,,,,,1.5575877609196627,0.0056477143291231964,0.009186734943849008,0.02043704019982561,0.0,0.0,0.0,0.009117048077353859,0.0,0.0,0.0,-0.27276998531333563,0.12800964451227817
2017-07-10,,,,,,,,2.546471568867218,0.006108183843989453,0.006464481446594137,0.035037090936778426,0.0,0.0,0.0,0.011335574692397222,0.0,0.0,0.0,-0.33364137194771004,0.06693508591929025
2017-07-11,2.1383330595080277,2.1383330595080277,0.0,0.0,3.266100889850207,5.0,1.0,0.31597064585211093,0.006119095037769579,0.0010730726003005888,0.0349421397695369,0.0,0.0,0.0,0.0070717734649577025,0.0,0.0,0.0,-0.31053856764196164,0.08793707288062606
2017-07-12,,,,,,,,-0.1123925896609035,0.0060980419956540785,0.0007428964315685393,0.042958783854321544,0.0,0.0,0.0,0.008130893223242588,0.0,0.0,0.0,-0.3031602597441429,0.08136175192648999
2017-07-13,,,,,,,,1.0965324690834006,0.006770143210118788,0.007486703137741279,0.045675998607894314,0.0,0.0,0.0,0.04040523520617355,0.0,0.0,0.0,-0.2103237723556331,0.17149941150850906
2017-07-14,,,,,,,,1.541021823783764,0.0065184230201482795,0.0016789772214070903,0.04460577214920838,0.0,0.0,0.0,0.0449147384364104,0.0,0.0,0.0,-0.18085260259869598,0.19025137647917936
2017-07-17,1.7328679513998633,6.931471805599453,3.0,3.0,1.541021823783764,3.0,1.0,0.7626063896792995,0.006758966528473456,0.0046533785430652435,0.026506922374255084,0.0,0.0,0.0,0.048472280093567605,0.006312703198374002,0.0,0.0,-0.23983420795201665,0.12074151003626132
2017-07-18,,,,,,,,-0.1087724439256514,0.0067146101220376085,0.00012247950440915658,0.02672892240425053,0.0,0.0,0.0,0.04852740058403197,0.006783691622866952,0.0,0.0,-0.23922245919961843,0.11862160762062351
2017-07-19,,,,,,,,0.5312372749219778,0.006717399313488486,0.0005294212804319346,0.018850827652127342,0.0,0.0,0.0,0.06923126903183723,0.0,0.0,0.0,-0.17364087491381638,0.16143402596758413
2017-07-20,,,,,,,,-0.5298302543279649,0.006242444152329055,0.0053992735817698,0.0030755486710123325,0.0,0.0,0.0,0.03688310951065443,0.0018329823712367951,0.0,0.0,-0.2922178761488672,0.06227876812867847
2017-07-21,,,,,,,,-0.6915057345473329,0.005695328770838065,0.0004455119717881935,0.012641846745815982,0.011212616026783499,1.0,0.0,0.03581146625980449,0.0,0.0,0.0,-0.21751158075899182,0.14101629705011245
2017-07-24,,,,,,,,-0.43741914649408425,0.005704119493949327,0.0008907958326717586,0.023715035877655676,0.0,1.0,0.0,0.029752528311446983,0.0,0.0,0.0,-0.20307730397527243,0.16254820809382595
2017-07-25,,,,,,,,-0.8228370077944029,0.005702368296090624,0.00024302390128464103,0.023668358603201635,0.0,1.0,0.0,0.03037014016333761,0.0,0.0,0.0,-0.18452798966748615,0.1754703905761736
2017-07-26,,,,,,,,-0.44585192683691843,0.005756014280381606,0.002427940159539527,0.023825096455000798,0.0,1.0,0.0,0.006717865728250906,0.0,0.0,0.0,-0.08720289023978472,0.2457111147409044
2017-07-27,,,,,,,,-0.31229730050028087,0.005750845363469662,4.030342233377329e-05,0.026502741114428317,0.003176725338232161,1.0,0.0,0.013470253243260859,0.010692631299235393,0.0,0.0,-0.08572337021855686,0.24653116734350827
2017-07-28,,,,,,,,-1.0544455708794198,0.004976092399622469,0.000929946690921528,0.019311398683944058,0.0,0.0,0.0,0.039582211765804697,0.04569216759159531,1.0,0.0,0.06601841170929701,0.3616071593228075
2017-07-31,,,,,,,,-1.1064059253195884,0.004039824665302563,0.0011738898402651762,0.010853271655346743,0.0,0.0,0.0,0.048289597772137594,0.030776864905083218,1.0,0.0,0.07492522276459246,0.3628931594241708
