Date,ABNB,AVB,BKNG,CPT,EQR,ESS,EXPE,H,HLT,JETS,MAA,MAR,SPY,UDR,VNQ,XLY,^VIX
2022-01-21,156.72999572753906,206.41122436523438,91.88261413574219,133.9037322998047,73.39344024658203,280.5936584472656,172.28302001953125,85.8034896850586,140.36691284179688,20.69053077697754,171.8495635986328,150.81163024902344,412.103759765625,47.209983825683594,88.19213104248047,86.8302001953125,28.850000381469727
2022-01-24,147.89999389648438,205.0380401611328,92.02989196777344,134.1669921875,73.6268081665039,281.28656005859375,169.25062561035156,86.58251953125,138.61062622070312,20.57150650024414,171.77330017089844,149.61085510253906,413.8538513183594,47.09264373779297,88.35973358154297,87.87456512451172,29.899999618530273
2022-01-25,144.55999755859375,205.9847869873047,91.2230224609375,132.27322387695312,73.0267333984375,279.29241943359375,172.0657196044922,86.47405242919922,140.4951934814453,20.650856018066406,168.71560668945312,150.85009765625,408.8010559082031,46.93340301513672,88.00775146484375,86.38743591308594,31.15999984741211
2022-01-26,142.13999938964844,205.1318359375,92.8528060913086,131.1692657470703,72.83502197265625,277.0955810546875,174.93020629882812,89.09716033935547,142.8928680419922,20.511993408203125,168.54623413085938,152.48313903808594,407.7755432128906,46.6735954284668,86.63328552246094,85.96875,31.959999084472656
2022-01-27,138.41000366210938,202.32565307617188,92.42274475097656,127.81487274169922,72.23494720458984,271.0202941894531,169.13211059570312,85.53722381591797,135.42359924316406,20.21442985534668,166.11529541015625,147.66075134277344,405.76190185546875,45.7684440612793,85.20014190673828,83.88485717773438,30.489999771118164
2022-01-28,142.77000427246094,207.5712890625,94.510009765625,134.4556884765625,74.08518981933594,280.6444396972656,172.22377014160156,88.4068832397461,141.48187255859375,20.254106521606445,173.43344116210938,153.10755920410156,415.8392333984375,47.268646240234375,87.95745849609375,85.71368408203125,27.65999984741211
2022-01-31,153.97000122070312,208.3133087158203,96.20167541503906,135.95030212402344,73.95185852050781,280.94854736328125,181.0443572998047,90.3396987915039,143.17898559570312,21.047605514526367,175.0596923828125,154.7790985107422,423.3288879394531,47.637413024902344,89.03858947753906,89.01034545898438,24.829999923706055
2022-02-01,156.94000244140625,208.5265655517578,96.57416534423828,135.4492645263672,73.4267807006836,280.0951843261719,185.7559051513672,91.61182403564453,143.78086853027344,21.47411346435547,173.84849548339844,156.60433959960938,426.1893005371094,47.226741790771484,88.7201156616211,89.54936981201172,21.959999084472656
2022-02-02,151.75999450683594,214.6250762939453,95.6082763671875,138.5234375,76.6772232055664,285.8915710449219,183.0593719482422,91.61182403564453,142.66592407226562,21.365007400512695,179.5911865234375,154.5388946533203,430.329345703125,48.576072692871094,89.8515396118164,89.0151596069336,22.09000015258789
2022-02-03,149.57000732421875,213.4138641357422,95.47274780273438,140.2982940673828,76.33552551269531,278.6502685546875,181.40982055664062,91.31596374511719,142.2317657470703,20.938501358032227,180.4297637939453,155.6340789794922,420.2144775390625,48.21567916870117,88.89611053466797,86.29119110107422,24.350000381469727
2022-02-04,155.55999755859375,210.9318389892578,95.68465423583984,141.17294311523438,75.1103515625,276.284423828125,183.0395965576172,91.838623046875,143.56382751464844,20.839313507080078,180.01470947265625,156.33535766601562,422.1904602050781,47.771514892578125,88.01611328125,88.74565124511719,23.219999313354492
2022-02-07,157.91000366210938,208.4327392578125,97.25607299804688,137.74215698242188,74.63528442382812,273.0904541015625,185.05459594726562,94.303955078125,146.66204833984375,21.424518585205078,178.1512908935547,159.5054473876953,420.8354797363281,47.20159149169922,87.89041137695312,88.56275939941406,22.860000610351562
2022-02-08,162.25999450683594,205.12330627441406,99.54074096679688,137.75062561035156,72.66834259033203,266.93072509765625,191.5243682861328,96.95665740966797,151.33895874023438,22.307289123535156,177.54144287109375,164.79864501953125,424.2980651855469,46.68197250366211,87.47974395751953,89.80924987792969,21.440000534057617
2022-02-09,169.52999877929688,212.1686248779297,102.8935317993164,142.53170776367188,75.27703857421875,277.6447448730469,194.53700256347656,96.99610137939453,151.10214233398438,22.91233253479004,183.4111785888672,166.70071411132812,430.5081481933594,47.779884338378906,89.4576416015625,90.99798583984375,19.959999084472656
2022-02-10,171.9499969482422,206.41122436523438,102.9483642578125,139.4066162109375,72.4849624633789,270.0908508300781,195.1000213623047,99.25434875488281,152.14804077148438,22.902414321899414,179.14230346679688,167.805419921875,422.77374267578125,46.17912292480469,87.34564971923828,89.4290542602539,23.90999984741211
2022-02-11,166.52999877929688,205.27687072753906,99.09539794921875,140.91819763183594,71.99324035644531,269.2796936035156,189.7661590576172,96.87776947021484,147.5401611328125,21.98988914489746,178.57479858398438,163.19435119628906,414.437255859375,46.31321716308594,86.54947662353516,86.85907745361328,27.360000610351562
2022-02-14,169.66000366210938,203.12744140625,99.70838165283203,137.59776306152344,71.60986328125,267.302490234375,194.75430297851562,96.76929473876953,149.41488647460938,21.970050811767578,175.822021484375,164.58729553222656,413.082275390625,45.7684440612793,85.76168060302734,87.35478973388672,28.329999923706055
2022-02-15,180.07000732421875,204.67127990722656,103.21392822265625,138.10728454589844,71.9432373046875,268.8572082519531,209.3334503173828,104.68795013427734,155.89749145507812,23.229732513427734,176.47422790527344,174.06886291503906,419.7440185546875,45.89415740966797,86.53269958496094,89.3087387084961,25.700000762939453
2022-02-16,186.63999938964844,204.594482421875,105.88125610351562,139.07542419433594,71.86821746826172,269.6937255859375,211.1805419921875,105.10211944580078,154.2595672607422,23.239652633666992,176.73678588867188,176.04774475097656,420.2144775390625,46.15397644042969,86.93498229980469,89.5638198852539,24.290000915527344
2022-02-17,183.60000610351562,201.41305541992188,102.77484130859375,137.42794799804688,70.78474426269531,265.8238220214844,206.74557495117188,100.68423461914062,151.00347900390625,22.6445255279541,173.7129364013672,171.1581268310547,411.23809814453125,45.44997787475586,86.0130844116211,87.16708374023438,28.110000610351562
2022-02-18,174.89999389648438,200.5174560546875,102.47953033447266,137.4873809814453,70.30967712402344,266.5251159667969,206.60728454589844,99.59949493408203,148.40847778320312,22.376720428466797,173.1623992919922,168.0360107421875,408.57525634765625,45.4583625793457,85.49348449707031,86.62806701660156,27.75
2022-02-22,165.24000549316406,201.50685119628906,98.63360595703125,138.77818298339844,70.55973815917969,267.4123229980469,202.17227172851562,97.17359924316406,145.20175170898438,21.930376052856445,174.32278442382812,166.3068084716797,404.19061279296875,45.74330520629883,85.1833724975586,84.10142517089844,28.809999465942383
2022-02-23,150.0399932861328,199.91184997558594,96.73827362060547,137.67420959472656,69.78462219238281,265.1393737792969,196.1964111328125,93.0614242553711,141.462158203125,21.22614288330078,170.94325256347656,161.35952758789062,397.0207824707031,45.131500244140625,83.77538299560547,81.29082489013672,31.020000457763672
2022-02-24,158.25999450683594,201.6092071533203,89.89054870605469,138.37057495117188,70.53470611572266,267.4377136230469,191.3663330078125,94.31382751464844,144.1459503173828,21.285655975341797,173.06077575683594,162.1088409423828,402.99566650390625,45.525413513183594,85.1833724975586,83.14851379394531,30.31999969482422
2022-02-25,155.08999633789062,208.1597900390625,89.36019134521484,142.74400329589844,72.7266845703125,274.2902526855469,197.48048400878906,97.59764862060547,148.66500854492188,21.781593322753906,177.79556274414062,167.5076446533203,411.8873596191406,46.96693801879883,87.23670196533203,84.79444122314453,27.59000015258789
2022-02-28,151.49000549316406,203.5027313232422,85.0826644897461,140.21334838867188,71.09313201904297,267.995361328125,193.70729064941406,95.763427734375,146.87913513183594,21.30549430847168,173.306396484375,163.44412231445312,410.8334655761719,45.986366271972656,85.93766021728516,85.39122009277344,30.149999618530273
2022-03-01,151.00999450683594,199.74127197265625,81.15608215332031,139.1008758544922,69.7012710571289,266.85467529296875,185.54849243164062,90.7045669555664,140.2781219482422,20.224348068237305,172.47633361816406,158.41993713378906,404.57635498046875,45.51702117919922,85.4850845336914,84.09659576416016,33.31999969482422
2022-03-02,157.52999877929688,205.28536987304688,84.74072265625,141.91177368164062,71.25983428955078,276.1745910644531,189.8748016357422,94.25465393066406,143.9683380126953,20.561586380004883,176.00836181640625,161.60926818847656,412.0190124511719,46.75740432739258,87.08584594726562,85.8628921508789,30.739999771118164
2022-03-03,151.69000244140625,207.34950256347656,82.33345794677734,142.74400329589844,72.25161743164062,278.9967346191406,182.98033142089844,91.30610656738281,140.12022399902344,19.85735511779785,178.01576232910156,158.9578857421875,409.9678955078125,47.16807556152344,87.79822540283203,83.91852569580078,30.479999542236328
2022-03-04,142.6999969482422,210.96592712402344,77.75003051757812,146.37863159179688,73.85184478759766,287.4124450683594,174.07083129882812,89.33385467529297,135.8380126953125,18.875398635864258,181.4800567626953,153.0115203857422,406.6369934082031,48.65150451660156,88.20050048828125,82.58541107177734,31.979999542236328
2022-03-07,131.58999633789062,208.61183166503906,71.17449951171875,144.5188751220703,73.1517333984375,289.9473571777344,155.08631896972656,81.08976745605469,127.3721923828125,16.772621154785156,179.60813903808594,142.23309326171875,394.6496887207031,48.27436447143555,86.45728302001953,78.53797149658203,36.45000076293945
2022-03-08,142.1300048828125,204.66273498535156,74.4007797241211,142.2090301513672,71.74321746826172,284.6156921386719,163.6599884033203,83.436767578125,132.13795471191406,17.566120147705078,176.3302001953125,146.7769317626953,391.6575927734375,47.41950607299805,86.03824615478516,78.70159912109375,35.130001068115234
2022-03-09,148.30999755859375,208.50949096679688,79.72526550292969,143.50828552246094,73.16007995605469,289.28826904296875,172.53982543945312,87.60809326171875,136.6766815185547,18.528242111206055,179.31167602539062,153.1940155029297,402.1582336425781,47.99779510498047,87.36241149902344,81.2330551147461,32.45000076293945
2022-03-10,151.8000030517578,208.13417053222656,79.52510833740234,143.4488525390625,72.92670440673828,289.59246826171875,176.718017578125,89.60009765625,141.0378875732422,18.37946128845215,178.86279296875,156.16244506835938,400.3422546386719,48.022926330566406,87.580322265625,81.81059265136719,30.229999542236328
2022-03-11,145.13999938964844,205.66065979003906,79.01750183105469,141.113525390625,72.34329986572266,283.9228210449219,177.1131134033203,89.1957778930664,139.88345336914062,18.052141189575195,176.5758514404297,155.27867126464844,395.2518615722656,47.46979522705078,86.88471984863281,80.2368392944336,30.75
2022-03-14,138.5,204.12539672851562,78.33402252197266,139.7717742919922,71.99324035644531,282.2160339355469,176.9155731201172,88.09130859375,139.67623901367188,18.16124725341797,173.9925079345703,155.3938751220703,392.36328125,46.950172424316406,86.20584869384766,78.89894104003906,31.770000457763672
2022-03-15,143.9499969482422,204.89305114746094,81.4764633178711,140.75686645507812,72.83502197265625,283.2890930175781,186.1905059814453,89.44231414794922,142.32058715820312,19.222553253173828,174.12802124023438,159.85130310058594,400.9914855957031,47.68770217895508,86.78414154052734,81.54107666015625,29.829999923706055
2022-03-16,155.75,207.27268981933594,86.26515197753906,141.5296173095703,73.52677917480469,289.3221130371094,190.52671813964844,92.7458724975586,148.78343200683594,20.184675216674805,176.042236328125,165.50950622558594,409.8831481933594,47.771514892578125,87.81497192382812,84.32279968261719,26.670000076293945
2022-03-17,157.5500030517578,209.7974395751953,84.64751434326172,142.47227478027344,74.44358825683594,289.60089111328125,189.6476593017578,92.44017028808594,149.12876892089844,20.14499855041504,177.58377075195312,164.50083923339844,415.0111999511719,48.165409088134766,89.17267608642578,85.72811126708984,25.670000076293945
2022-03-18,167.0,209.29417419433594,85.63336181640625,139.90768432617188,74.17686462402344,288.6377868652344,190.8131866455078,92.9430923461914,149.7700958251953,20.442562103271484,175.13595581054688,164.4528350830078,419.5567626953125,47.95587921142578,89.17267608642578,87.53285217285156,23.8700008392334
2022-03-21,161.8000030517578,208.8250732421875,84.65729522705078,140.06900024414062,74.08518981933594,285.75634765625,187.8499298095703,91.16803741455078,148.34927368164062,19.93670654296875,175.3137969970703,163.26161193847656,419.43402099609375,47.578739166259766,88.62794494628906,86.79971313476562,23.530000686645508
2022-03-22,166.44000244140625,207.3239288330078,86.24634552001953,138.14125061035156,73.4267807006836,283.6101989746094,189.35130310058594,92.73600006103516,149.405029296875,20.38304901123047,174.0432891845703,163.85720825195312,424.34197998046875,47.14292907714844,88.85420989990234,88.95428466796875,22.940000534057617
2022-03-23,164.16000366210938,205.93362426757812,84.59307098388672,138.14125061035156,72.876708984375,283.2554016113281,184.64962768554688,91.8780517578125,146.43508911132812,20.09540557861328,172.12905883789062,161.0521240234375,418.87713623046875,46.73225784301758,87.8573226928711,87.85050964355469,23.56999969482422
2022-03-24,170.8300018310547,207.4347686767578,88.59761047363281,139.10939025878906,73.4267807006836,283.9735107421875,192.63064575195312,93.74185180664062,149.8687744140625,20.521913528442383,173.80612182617188,165.2117156982422,425.1914367675781,47.402740478515625,88.41349029541016,88.53495788574219,21.670000076293945
2022-03-25,167.22000122070312,210.88067626953125,88.04689025878906,139.90768432617188,74.7236557006836,288.5531311035156,189.80567932128906,93.86019134521484,149.48397827148438,20.67069435119629,174.7886505126953,164.76980590820312,427.2679138183594,48.10675048828125,89.51740264892578,88.3807144165039,20.809999465942383
2022-03-28,167.64999389648438,213.22625732421875,89.17847442626953,143.37240600585938,75.6134262084961,291.4176330566406,190.8230438232422,92.96280670166016,148.67491149902344,20.849231719970703,177.6092071533203,164.80819702148438,430.30706787109375,48.349788665771484,90.4696273803711,90.73771667480469,19.6299991607666
2022-03-29,175.52000427246094,220.2800750732422,92.9033203125,145.49545288085938,77.96373748779297,301.43035888671875,193.015869140625,97.0059585571289,153.2432861328125,21.573301315307617,180.89561462402344,171.30218505859375,435.63031005859375,49.883514404296875,93.12405395507812,92.3187026977539,18.899999618530273
2022-03-30,173.6300048828125,216.22921752929688,91.18267822265625,144.8294219970703,76.80535888671875,296.482177734375,189.81556701660156,95.14217376708984,151.11204528808594,21.5137882232666,180.42123413085938,169.5057830810547,432.9403991699219,48.62635803222656,92.44991302490234,90.91606140136719,19.329999923706055
2022-03-31,171.75999450683594,213.1567840576172,91.98406982421875,141.91761779785156,75.47911071777344,293.7275695800781,193.27267456054688,94.12643432617188,149.72080993652344,21.583219528198242,177.40589904785156,168.83334350585938,426.27691650390625,48.081600189208984,91.32073211669922,89.17119598388672,20.559999465942383
2022-04-01,173.07000732421875,218.36619567871094,92.74314880371094,146.52871704101562,77.35939025878906,300.53759765625,195.7716827392578,93.44601440429688,148.7045135498047,21.553462982177734,180.68385314941406,166.8447723388672,427.4850158691406,49.43093490600586,93.09878540039062,89.28205871582031,19.6299991607666
2022-04-04,177.02000427246094,215.42247009277344,93.02281188964844,144.29998779296875,76.42765045166016,297.4768981933594,194.87281799316406,93.8404769897461,150.31280517578125,21.543542861938477,178.60020446777344,167.77662658691406,431.14703369140625,48.65988540649414,92.64371490478516,91.28721618652344,18.56999969482422
2022-04-05,171.2100067138672,214.07508850097656,90.00804138183594,145.08558654785156,76.2177963256836,296.6861877441406,188.0968780517578,93.54464721679688,149.53334045410156,21.30549430847168,178.95594787597656,167.15219116210938,425.7011413574219,48.74369812011719,92.18867492675781,89.1470947265625,21.030000686645508
2022-04-06,164.66000366210938,218.8038787841797,87.03675842285156,149.6112518310547,77.7455062866211,302.0850830078125,179.23678588867188,88.26882934570312,143.67236328125,20.59134292602539,184.02951049804688,159.63031005859375,421.4444274902344,49.925411224365234,93.28414916992188,86.87202453613281,22.100000381469727
2022-04-07,165.91000366210938,213.98924255371094,86.68659210205078,147.39112854003906,76.93968200683594,299.01580810546875,179.75038146972656,87.6376953125,143.6131591796875,20.303699493408203,183.01309204101562,158.17979431152344,423.56805419921875,49.548274993896484,92.35721588134766,87.31547546386719,21.549999237060547
2022-04-08,162.55999755859375,214.2209930419922,84.89348602294922,143.63397216796875,77.03201293945312,298.794677734375,177.58721923828125,86.42474365234375,143.54408264160156,19.97637939453125,181.53933715820312,157.41127014160156,422.4354248046875,49.54826736450195,92.5089111328125,86.5105209350586,21.15999984741211
2022-04-11,160.25,211.33737182617188,84.9636001586914,141.52484130859375,75.42036437988281,292.9368591308594,175.1277313232422,85.24140167236328,141.78778076171875,20.224348068237305,176.06764221191406,156.05673217773438,415.2149658203125,48.5023078918457,91.51453399658203,84.90544128417969,24.3700008392334
2022-04-12,160.11000061035156,211.5347442626953,85.44026184082031,141.08084106445312,75.76451873779297,294.84136962890625,176.42169189453125,86.79948425292969,142.95208740234375,20.392967224121094,175.8982391357422,156.81565856933594,413.6766052246094,48.637264251708984,91.37972259521484,85.09341430664062,24.260000228881836
2022-04-13,171.85000610351562,212.5131378173828,88.52397155761719,140.9356689453125,75.84845733642578,295.28338623046875,185.0348663330078,92.62753295898438,151.88162231445312,21.47411346435547,175.5388946533203,168.63160705566406,418.4147033691406,48.67100524902344,92.02857208251953,87.20942687988281,21.81999969482422
2022-04-14,170.6999969482422,211.64633178710938,87.23847961425781,140.56846618652344,75.90721893310547,293.7529602050781,189.2031707763672,95.65496063232422,153.5097198486328,21.583219528198242,174.88328552246094,173.40602111816406,413.2046203613281,48.56978225708008,91.63251495361328,85.98995208740234,22.700000762939453
2022-04-18,165.74000549316406,209.4492950439453,86.14254760742188,139.25347900390625,75.22731018066406,292.0526428222656,183.56312561035156,95.14217376708984,154.48654174804688,21.335250854492188,173.0015106201172,175.94210815429688,413.37451171875,48.190208435058594,91.2617416381836,86.250244140625,22.170000076293945
2022-04-19,170.1199951171875,211.912353515625,87.7120132446289,141.52484130859375,76.35210418701172,295.5980224609375,184.05699157714844,98.25835418701172,160.9690704345703,21.930376052856445,176.6884307861328,181.3505401611328,420.0474853515625,48.9240608215332,93.25045776367188,88.75184631347656,21.3700008392334
2022-04-20,164.5500030517578,217.55950927734375,88.19847869873047,144.3341522216797,77.87979888916016,302.6546630859375,183.59271240234375,97.6469497680664,160.7421112060547,21.999807357788086,179.22579956054688,182.8107452392578,419.7359619140625,49.81819534301758,94.80098724365234,87.60948944091797,20.31999969482422
2022-04-21,157.91000366210938,219.71365356445312,87.70967102050781,145.7003936767578,78.26593017578125,305.4858093261719,181.1431121826172,95.71411895751953,154.87135314941406,22.614768981933594,180.90316772460938,176.92196655273438,413.4595031738281,50.14717102050781,94.1436767578125,86.76117706298828,22.68000030517578
2022-04-22,156.08999633789062,215.2852020263672,86.71282958984375,142.66053771972656,76.51158142089844,298.8712463378906,179.42442321777344,93.4953384399414,151.30935668945312,22.168426513671875,176.3137664794922,172.42616271972656,402.1145324707031,49.134944915771484,92.49203491210938,84.74636840820312,28.209999084472656
2022-04-25,158.38999938964844,213.19969177246094,87.97288513183594,140.20985412597656,75.78129577636719,295.9465026855469,184.48171997070312,96.16773223876953,153.8648681640625,22.069238662719727,174.56822204589844,175.29847717285156,404.4458312988281,48.7553596496582,92.25608825683594,85.3585205078125,27.020000457763672
2022-04-26,153.0399932861328,209.7067413330078,84.60128784179688,139.12538146972656,74.78240966796875,293.09832763671875,176.39205932617188,94.58992767333984,149.70106506347656,21.146793365478516,173.18887329101562,170.2742919921875,392.73272705078125,47.928714752197266,90.7392807006836,81.03974151611328,33.52000045776367
2022-04-27,152.22999572753906,206.6428985595703,88.47853088378906,138.08364868164062,72.26419830322266,290.7347717285156,180.2838134765625,95.40841674804688,154.969970703125,21.345169067382812,172.39698791503906,173.10816955566406,393.8370361328125,47.20329284667969,90.14099884033203,81.04938507080078,31.600000381469727
2022-04-28,159.74000549316406,205.54437255859375,90.78356170654297,138.4593505859375,72.23063659667969,293.4129333496094,181.1529998779297,96.76929473876953,159.0746612548828,21.781593322753906,175.5133514404297,177.2965850830078,403.78509521484375,47.38886260986328,91.8010482788086,82.71231079101562,29.989999771118164
2022-04-29,153.2100067138672,195.22850036621094,86.57339477539062,133.9678497314453,68.4113540649414,279.94573974609375,172.60899353027344,93.64324951171875,153.2235565185547,21.285655975341797,167.46697998046875,170.53370666503906,388.86297607421875,44.88361358642578,87.5876693725586,78.50923156738281,33.400001525878906
2022-05-02,152.77999877929688,189.79595947265625,85.89226531982422,128.3919219970703,67.15225219726562,271.520263671875,172.6682586669922,92.9430923461914,153.34193420410156,21.13687515258789,161.60035705566406,171.12925720214844,391.2037353515625,43.6605110168457,85.4725570678711,79.6563949584961,32.34000015258789
2022-05-03,145.0,190.903076171875,82.48504638671875,130.31317138671875,67.32012176513672,273.84979248046875,148.46841430664062,88.20964813232422,146.97781372070312,21.285655975341797,161.5492401123047,166.22996520996094,392.9969482421875,43.71955490112305,86.53433227539062,79.4587631225586,29.25
2022-05-04,156.17999267578125,190.93739318847656,82.38320922851562,130.4668731689453,67.34530639648438,274.9295654296875,147.7276153564453,88.9689712524414,149.37542724609375,21.553462982177734,162.03463745117188,174.10726928710938,404.9649353027344,43.913570404052734,87.52867889404297,81.79167175292969,25.420000076293945
2022-05-05,143.08999633789062,185.99403381347656,85.06934356689453,128.5541534423828,65.32234191894531,269.1311340332031,137.7908477783203,85.27098083496094,147.89537048339844,20.799636840820312,158.67984008789062,170.66818237304688,390.5713806152344,42.690460205078125,85.1944808959961,77.20777893066406,31.200000762939453
2022-05-06,135.83999633789062,182.3123016357422,85.94357299804688,127.06836700439453,64.18914794921875,266.4785461425781,130.70872497558594,84.31441497802734,141.57069396972656,20.244186401367188,157.13865661621094,165.73045349121094,388.2400207519531,42.21808624267578,84.18326568603516,76.22933197021484,30.190000534057617
2022-05-09,119.37000274658203,174.83714294433594,79.25916290283203,122.42317199707031,61.49466323852539,251.63409423828125,126.22433471679688,78.68360137939453,131.5360107421875,18.954748153686523,151.1698760986328,157.4016571044922,375.80963134765625,40.227394104003906,80.47549438476562,72.98059844970703,34.75
2022-05-10,116.12999725341797,171.72177124023438,80.09776306152344,120.87760162353516,61.10014724731445,243.56570434570312,130.7185821533203,83.66358184814453,135.95640563964844,19.123367309570312,148.39407348632812,161.4748077392578,376.6780090332031,39.25733947753906,79.00923156738281,72.7636947631836,32.9900016784668
2022-05-11,116.1500015258789,174.6311798095703,81.16195678710938,122.53416442871094,61.973121643066406,245.4785919189453,131.5878143310547,82.18437194824219,132.7200469970703,18.667104721069336,150.7952117919922,160.38926696777344,370.6940612792969,40.01651382446289,78.84069061279297,70.15603637695312,32.560001373291016
2022-05-12,115.94000244140625,175.15472412109375,80.41384887695312,123.14897918701172,62.216552734375,248.4458465576172,126.76758575439453,79.12736511230469,130.66775512695312,18.270353317260742,151.00808715820312,156.91172790527344,370.3069763183594,40.43827438354492,79.45585632324219,70.63804626464844,31.770000457763672
2022-05-13,121.44999694824219,177.8323516845703,82.32681274414062,124.66039276123047,62.92165756225586,251.89761352539062,130.1654510498047,82.44075775146484,134.77236938476562,18.98450469970703,153.06015014648438,160.1454315185547,379.1602478027344,41.14682388305664,81.55410766601562,73.41922760009766,28.8700008392334
2022-05-16,114.44000244140625,175.8069610595703,80.13809967041016,123.14044189453125,62.384437561035156,248.16525268554688,122.33261108398438,79.93598937988281,131.0821533203125,18.954748153686523,150.78671264648438,156.22842407226562,377.621826171875,40.67445373535156,81.04007720947266,71.83342742919922,27.469999313354492
2022-05-17,117.5,178.37301635742188,84.0776138305664,122.25236511230469,63.643531799316406,251.65957641601562,121.32510375976562,81.57298278808594,133.28250122070312,20.0358943939209,150.326904296875,158.663330078125,385.3896484375,40.961246490478516,82.14399719238281,73.64575958251953,26.100000381469727
2022-05-18,108.02999877929688,172.98342895507812,80.30927276611328,118.04269409179688,61.91436767578125,244.8834991455078,118.67794036865234,77.93415069580078,126.94791412353516,19.351499557495117,147.3978271484375,148.23077392578125,369.85394287109375,39.42605209350586,79.75921630859375,68.83052062988281,30.959999084472656
2022-05-19,114.16999816894531,171.09532165527344,82.38595581054688,117.83775329589844,61.56180953979492,239.4166717529297,125.01927947998047,81.12920379638672,129.9573516845703,19.361417770385742,147.6958770751953,151.041015625,367.5887756347656,39.03803253173828,79.40531158447266,68.87871551513672,29.350000381469727
2022-05-20,112.55000305175781,172.4598388671875,82.87554931640625,118.38423919677734,62.13261795043945,239.81629943847656,123.06353759765625,79.53167724609375,128.54632568359375,19.093610763549805,149.27110290527344,149.39527893066406,367.74920654296875,39.29108428955078,79.910888671875,67.67853546142578,29.43000030517578
