Date,SPY,QQQ,TLT,GLD,HYG,EEM,CL=F
2007-05-30,108.042236328125,40.4923210144043,47.95525360107422,64.72000122070312,32.24699783325195,28.39667320251465,63.4900016784668
2007-05-31,107.9295425415039,40.681087493896484,47.86653518676758,65.54000091552734,32.19520950317383,28.477426528930664,64.01000213623047
2007-06-01,108.4645767211914,40.70683670043945,47.61515426635742,66.44000244140625,32.19092559814453,29.188453674316406,65.08000183105469
2007-06-04,108.4786148071289,40.826969146728516,47.83211898803711,66.54000091552734,32.21848678588867,29.058368682861328,66.20999908447266
2007-06-05,108.04924011230469,40.826969146728516,47.53168869018555,66.37000274658203,32.17254638671875,28.95742416381836,65.61000061035156
2007-06-06,106.88773345947266,40.38934326171875,47.50940704345703,66.41000366210938,32.13273620605469,28.22844886779785,65.95999908447266
2007-06-07,104.95890045166016,39.76294708251953,46.65827560424805,65.26000213623047,31.982666015625,27.793292999267578,66.93000030517578
2007-06-08,106.3244857788086,40.25204086303711,46.619319915771484,64.22000122070312,31.896947860717773,28.284513473510742,64.76000213623047
2007-06-11,106.50758361816406,40.174835205078125,46.485816955566406,64.69999694824219,31.829551696777344,28.526765823364258,65.97000122070312
2007-06-12,105.34603881835938,39.93456268310547,45.812679290771484,64.0999984741211,31.667217254638672,28.031055450439453,65.3499984741211
2007-06-13,106.9228744506836,40.37218475341797,46.35786819458008,64.52999877929688,31.72234535217285,28.59182357788086,66.26000213623047
2007-06-14,107.60575103759766,40.638187408447266,46.24101638793945,64.5999984741211,31.746871948242188,29.04041290283203,67.6500015258789
2007-06-15,108.21800994873047,41.01346206665039,46.55812072753906,64.8499984741211,31.740720748901367,29.702112197875977,68.0
2007-06-18,108.09075927734375,41.02204513549805,46.46355056762695,64.94999694824219,31.759075164794922,29.72903060913086,69.08999633789062
2007-06-19,108.35938262939453,41.01346206665039,46.8974609375,65.4800033569336,31.798908233642578,29.762676239013672,69.0999984741211
2007-06-20,106.853515625,40.627017974853516,46.519161224365234,64.70999908447266,31.517168045043945,29.509204864501953,68.19000244140625
2007-06-21,107.44735717773438,40.996273040771484,46.296661376953125,64.55999755859375,31.575326919555664,29.877056121826172,68.6500015258789
2007-06-22,106.43639373779297,40.609859466552734,46.5970573425293,64.77999877929688,31.636619567871094,29.4822940826416,69.13999938964844
2007-06-25,105.9273681640625,40.4380989074707,46.85299301147461,64.43000030517578,31.452857971191406,29.25799560546875,69.18000030517578
2007-06-26,104.8386001586914,40.206241607666016,46.864097595214844,63.619998931884766,31.544710159301758,29.00229263305664,67.7699966430664
2007-06-27,106.3303451538086,40.82453536987305,46.9085807800293,63.66999816894531,31.43446922302246,29.415006637573242,68.97000122070312
2007-06-28,106.31620788574219,40.807342529296875,46.8974609375,64.26000213623047,31.269084930419922,29.421737670898438,69.56999969482422
2007-06-29,106.35155487060547,40.87606430053711,47.3814697265625,64.2699966430664,31.180265426635742,29.5249080657959,70.68000030517578
2007-07-02,107.31307220458984,41.24532699584961,47.63054275512695,65.0199966430664,31.424589157104492,30.12380027770996,71.08999633789062
2007-07-03,107.701904296875,41.48576736450195,47.34013748168945,64.73999786376953,31.36603546142578,30.363807678222656,71.41000366210938
2007-07-05,107.58875274658203,41.786319732666016,46.80962371826172,64.41999816894531,31.252059936523438,30.49838638305664,71.80999755859375
2007-07-06,108.15438842773438,41.958072662353516,46.6197509765625,64.95999908447266,31.285926818847656,31.021005630493164,72.80999755859375
2007-07-09,108.23917388916016,41.98383712768555,46.78728485107422,65.37999725341797,31.381460189819336,31.321575164794922,72.19000244140625
2007-07-10,106.69796752929688,41.63174819946289,47.580318450927734,65.61000061035156,31.29826545715332,30.704744338989258,72.80999755859375
2007-07-11,107.45445251464844,41.915130615234375,47.08882141113281,65.44000244140625,31.064146041870117,30.958215713500977,72.55999755859375
2007-07-12,109.15119934082031,42.559200286865234,46.92686462402344,66.0199966430664,31.15654182434082,31.637840270996094,72.5
2007-07-13,109.47643280029297,42.85118103027344,47.055335998535156,66.02999877929688,31.285926818847656,32.03038024902344,73.93000030517578
2007-07-16,109.46234130859375,42.8082160949707,47.50764846801758,65.81999969482422,31.29826545715332,31.716346740722656,74.1500015258789
2007-07-17,109.40574645996094,43.13454055786133,47.407142639160156,65.75,31.335233688354492,31.691669464111328,74.0199966430664
2007-07-18,109.2077865600586,43.08302688598633,47.58582305908203,66.62000274658203,31.10109519958496,31.30363655090332,75.05000305175781
2007-07-19,109.63197326660156,43.21183776855469,47.574710845947266,67.01000213623047,31.134984970092773,31.61541175842285,75.91999816894531
2007-07-20,108.52195739746094,42.979984283447266,48.00468063354492,67.58000183105469,31.054861068725586,31.397836685180664,75.56999969482422
2007-07-23,108.85433959960938,42.997135162353516,47.926509857177734,67.47000122070312,30.987112045288086,32.306270599365234,74.88999938964844
2007-07-24,106.96662902832031,42.36167526245117,48.1052131652832,67.47000122070312,30.808406829833984,31.200441360473633,73.55999755859375
2007-07-25,107.18580627441406,42.421810150146484,48.20015335083008,66.9000015258789,30.515716552734375,31.379892349243164,75.87999725341797
2007-07-26,104.64772033691406,42.061119079589844,48.60227966308594,65.6500015258789,30.084402084350586,29.780614852905273,74.94999694824219
2007-07-27,102.59038543701172,41.21096420288086,48.74184799194336,65.41000366210938,29.58222198486328,29.394821166992188,77.0199966430664
2007-07-30,104.1953125,41.69187545776367,48.60227966308594,65.7699966430664,29.868764877319336,30.357078552246094,76.83000183105469
2007-07-31,103.02167510986328,40.81594467163086,48.95407485961914,65.79000091552734,29.97041893005371,29.735755920410156,78.20999908447266
2007-08-01,103.52360534667969,41.1336784362793,48.84811782836914,65.93000030517578,29.908414840698242,29.619115829467773,76.52999877929688
2007-08-02,104.35078430175781,41.51152801513672,48.971466064453125,65.88999938964844,30.078937530517578,29.946590423583984,76.86000061035156
2007-08-03,101.66429901123047,40.721492767333984,49.296607971191406,66.69000244140625,30.078937530517578,28.65462875366211,75.4800033569336
2007-08-06,103.36809539794922,41.19379806518555,48.93781280517578,66.5199966430664,30.013856887817383,29.166027069091797,72.05999755859375
2007-08-07,104.4709701538086,41.48576736450195,48.89857482910156,66.4800033569336,30.227819442749023,29.383604049682617,72.41999816894531
2007-08-08,105.9273681640625,41.94089889526367,48.3043098449707,66.7699966430664,30.58440589904785,30.370532989501953,72.1500015258789
2007-08-09,102.78834533691406,40.97052764892578,48.37158203125,65.45999908447266,30.55339813232422,29.11443519592285,71.58999633789062
2007-08-10,102.3075942993164,40.60124969482422,48.2594108581543,66.56999969482422,30.491390228271484,28.609752655029297,71.47000122070312
2007-08-13,102.67521667480469,40.87606430053711,48.399620056152344,66.26000213623047,30.714645385742188,28.892375946044922,71.62000274658203
2007-08-14,101.10572052001953,40.18048095703125,48.5285530090332,66.29000091552734,30.475868225097656,28.14545440673828,72.37999725341797
2007-08-15,99.71300506591797,39.41620635986328,48.354766845703125,66.12999725341797,30.646448135375977,27.039644241333008,73.33000183105469
2007-08-16,100.46238708496094,39.02975082397461,48.85374450683594,64.68000030517578,30.606122970581055,26.57982063293457,71.0
2007-08-17,102.3075942993164,39.76828384399414,48.65753173828125,65.01000213623047,30.916200637817383,27.420957565307617,71.9800033569336
2007-08-20,102.25814056396484,39.95719528198242,48.68555450439453,65.12000274658203,30.621623992919922,27.477039337158203,71.12000274658203
2007-08-21,102.46315002441406,40.37799835205078,48.92100143432617,65.06999969482422,30.46348762512207,27.37609100341797,69.47000122070312
2007-08-22,103.67916107177734,40.927589416503906,48.842506408691406,65.4000015258789,30.699146270751953,28.553688049316406,69.26000213623047
2007-08-23,103.58724212646484,40.81594467163086,49.01071548461914,65.30999755859375,30.88521957397461,28.699485778808594,69.83000183105469
2007-08-24,104.8669204711914,41.39128875732422,49.251808166503906,66.11000061035156,30.96271324157715,29.383604049682617,71.08999633789062
2007-08-27,103.89122772216797,41.11650085449219,49.50967025756836,65.9800033569336,31.16427993774414,29.518186569213867,71.97000122070312
2007-08-28,101.6076889038086,40.137542724609375,49.59375762939453,65.58999633789062,31.05573081970215,28.31817054748535,71.7300033569336
2007-08-29,103.60143280029297,41.28826904296875,49.45921325683594,66.06999969482422,31.179790496826172,29.439668655395508,73.51000213623047
2007-08-30,103.3256607055664,41.50294494628906,49.78997802734375,65.80000305175781,31.24492835998535,29.289390563964844,73.36000061035156
2007-08-31,104.34375762939453,41.96665573120117,49.82923126220703,66.5199966430664,31.527082443237305,30.045291900634766,74.04000091552734
2007-09-04,105.39712524414062,42.662235260009766,49.85286331176758,67.44000244140625,31.746421813964844,30.55222511291504,75.08000183105469
2007-09-05,104.48511505126953,42.232872009277344,50.252586364746094,67.55999755859375,31.758920669555664,30.09015464782715,75.7300033569336
2007-09-06,104.72547912597656,42.198509216308594,50.12310791015625,68.86000061035156,31.740188598632812,30.325681686401367,76.30000305175781
2007-09-07,103.26909637451172,41.41706466674805,50.832393646240234,69.38999938964844,31.378259658813477,29.641544342041016,76.69999694824219
2007-09-10,103.07113647460938,41.39128875732422,51.22640609741211,69.62000274658203,31.51242446899414,29.663984298706055,77.48999786376953
2007-09-11,104.27303314208984,42.018184661865234,51.187015533447266,70.5199966430664,31.771390914916992,30.262859344482422,78.2300033569336
2007-09-12,104.54168701171875,42.026771545410156,50.99563217163086,70.45999908447266,31.914899826049805,30.370532989501953,79.91000366210938
2007-09-13,105.27693176269531,42.232872009277344,50.53964614868164,70.08000183105469,31.802587509155273,30.706985473632812,80.08999633789062
2007-09-14,105.26983642578125,42.26721954345703,50.61282730102539,69.98999786376953,32.10209655761719,30.767547607421875,79.0999984741211
2007-09-17,104.70431518554688,41.915130615234375,50.85486602783203,70.97000122070312,32.248748779296875,30.572404861450195,80.56999969482422
2007-09-18,107.7867431640625,42.971397399902344,50.47208786010742,71.69999694824219,32.479644775390625,32.05278778076172,81.51000213623047
2007-09-19,108.4229965209961,43.08302688598633,50.0048713684082,71.43000030517578,33.100521087646484,32.19859313964844,81.93000030517578
2007-09-20,107.65946960449219,42.962799072265625,49.05912399291992,72.72000122070312,32.289329528808594,32.09765625,83.31999969482422
2007-09-21,107.94998168945312,43.268653869628906,49.4756965637207,72.33999633789062,32.37044906616211,32.52384567260742,81.62000274658203
2007-09-24,107.7511215209961,43.46629333496094,49.616455078125,72.27999877929688,32.588829040527344,32.927589416503906,80.94999694824219
2007-09-25,107.5379867553711,43.87868118286133,49.44194412231445,72.33000183105469,32.6668586730957,32.80421447753906,79.52999877929688
2007-09-26,108.10629272460938,44.09347915649414,49.48695373535156,72.0,32.54831314086914,33.24160385131836,80.30000305175781
2007-09-27,108.74559020996094,44.31686782836914,49.830345153808594,72.69999694824219,32.448421478271484,33.73507308959961,82.87999725341797
2007-09-28,108.38328552246094,44.17082595825195,49.94296646118164,73.51000213623047,32.448421478271484,33.5219841003418,81.66000366210938
2007-10-01,109.6051025390625,44.677738189697266,50.228336334228516,73.9000015258789,32.572444915771484,34.57619094848633,80.23999786376953
2007-10-02,109.45587158203125,44.68631362915039,50.38656234741211,72.3499984741211,32.63523483276367,34.81172561645508,80.05000305175781
2007-10-03,109.23570251464844,44.37703323364258,50.23960494995117,71.9000015258789,32.46257400512695,33.757503509521484,79.94000244140625
2007-10-04,109.40619659423828,44.480133056640625,50.431785583496094,72.87000274658203,32.60070037841797,34.09395217895508,81.44000244140625
2007-10-05,110.70608520507812,45.38227462768555,49.889259338378906,73.4000015258789,32.61952590942383,35.23116683959961,81.22000122070312
2007-10-08,110.1165542602539,45.66579818725586,49.849693298339844,72.52999877929688,32.72942352294922,34.8565788269043,79.0199966430664
2007-10-09,111.15361785888672,45.86343002319336,49.78754806518555,73.08999633789062,32.75453186035156,35.399391174316406,80.26000213623047
2007-10-10,110.96890258789062,45.97511672973633,49.81581115722656,73.36000061035156,32.72628402709961,35.44648742675781,81.30000305175781
2007-10-11,110.4361801147461,45.244789123535156,49.76491165161133,73.91000366210938,32.77339172363281,35.13471603393555,83.08000183105469
2007-10-12,111.04707336425781,45.99229431152344,49.52193069458008,74.58999633789062,32.80791473388672,35.776214599609375,83.69000244140625
2007-10-15,110.10946655273438,45.64002990722656,49.533233642578125,75.13999938964844,32.964881896972656,35.338836669921875,86.12999725341797
2007-10-16,109.23570251464844,45.42522430419922,49.5501708984375,75.12000274658203,32.83930969238281,34.683860778808594,87.61000061035156
2007-10-17,109.5695571899414,46.00947570800781,50.09269332885742,74.5,32.434303283691406,35.48463821411133,87.4000015258789
2007-10-18,109.17179870605469,46.20709991455078,50.3696403503418,76.0,32.418617248535156,35.664066314697266,89.47000122070312
2007-10-19,106.31623840332031,45.055789947509766,51.121219635009766,75.69999694824219,32.27417755126953,34.13880920410156,88.5999984741211
2007-10-22,106.9342269897461,45.59707260131836,51.12687301635742,74.5999984741211,31.97593879699707,34.38553237915039,87.55999755859375
2007-10-23,107.80082702636719,46.55075454711914,51.0590705871582,75.2300033569336,32.24277877807617,35.338836669921875,85.2699966430664
2007-10-24,107.6019515991211,46.198490142822266,51.43769836425781,75.5199966430664,32.24277877807617,35.10779571533203,87.0999984741211
2007-10-25,107.85771179199219,45.57988357543945,51.26251983642578,76.02999877929688,32.289894104003906,35.55416488647461,90.45999908447266
2007-10-26,109.12203979492188,46.3359489440918,51.14384078979492,77.69000244140625,32.365234375,36.561279296875,91.86000061035156
2007-10-29,109.48435974121094,46.525001525878906,51.34160614013672,78.12000274658203,32.46257400512695,37.402408599853516,93.52999877929688
2007-10-30,108.72429656982422,46.619510650634766,51.31336212158203,77.3499984741211,32.39978790283203,36.69585418701172,90.37999725341797
2007-10-31,109.8536605834961,47.28109359741211,50.849952697753906,78.62000274658203,32.603851318359375,37.501102447509766,94.52999877929688
2007-11-01,107.28228759765625,46.39611053466797,51.51066589355469,77.93000030517578,32.39212417602539,35.9870719909668,93.48999786376953
2007-11-02,107.40304565429688,46.7569465637207,51.675254821777344,79.83000183105469,32.3131103515625,36.19117736816406,95.93000030517578
2007-11-05,106.58615112304688,46.45624923706055,51.65255355834961,79.75,32.297306060791016,34.93284225463867,93.9800033569336
2007-11-06,108.02104949951172,46.98036193847656,51.402801513671875,81.43000030517578,32.464805603027344,36.25846862792969,96.69999694824219
2007-11-07,105.0660400390625,45.83762741088867,51.49365234375,82.23999786376953,32.42369842529297,35.10331344604492,96.37000274658203
2007-11-08,104.53328704833984,44.44575119018555,51.402801513671875,82.2300033569336,32.01288986206055,35.28275680541992,95.45999908447266
2007-11-09,103.09839630126953,42.959354400634766,51.83987808227539,82.18000030517578,32.15510940551758,34.45283508300781,96.31999969482422
2007-11-12,102.07547760009766,41.8681755065918,52.027217864990234,78.30000305175781,32.28148651123047,32.5462646484375,94.62000274658203
2007-11-13,105.18683624267578,43.59518051147461,51.83420944213867,79.12000274658203,32.15510940551758,34.84535217285156,91.16999816894531
2007-11-14,104.89555358886719,43.03670120239258,51.89094543457031,80.27999877929688,32.23410415649414,34.87902069091797,94.08999633789062
2007-11-15,103.38256072998047,42.80470657348633,52.3791389465332,77.94999694824219,32.2246208190918,34.07600402832031,93.43000030517578
2007-11-16,103.56013488769531,43.1999397277832,52.452911376953125,77.75,32.23410415649414,34.49768829345703,95.0999984741211
2007-11-19,102.11813354492188,42.70161437988281,52.79345703125,77.23999786376953,32.23410415649414,32.90739059448242,94.63999938964844
2007-11-20,102.74320220947266,42.87346267700195,52.736698150634766,79.47000122070312,31.918075561523438,33.81132888793945,98.02999877929688
2007-11-21,100.64060974121094,42.36653137207031,53.0432014465332,79.36000061035156,31.317636489868164,32.1088752746582,97.29000091552734
2007-11-23,102.38094329833984,42.82188034057617,53.20220947265625,81.25,31.257598876953125,33.05766296386719,98.18000030517578
2007-11-26,100.12210845947266,42.082984924316406,54.25221252441406,81.30000305175781,31.6020450592041,31.745513916015625,97.69999694824219
2007-11-27,101.2728271484375,42.92499542236328,53.735713958740234,80.0999984741211,31.649459838867188,32.96122360229492,94.41999816894531
2007-11-28,104.51197052001953,44.2309684753418,53.372440338134766,79.56999969482422,31.949668884277344,34.76685333251953,90.62000274658203
2007-11-29,104.54747009277344,44.41998291015625,53.83218765258789,78.27999877929688,32.10768508911133,34.3406982421875,91.01000213623047
2007-11-30,105.59876251220703,44.08491516113281,53.57111740112305,77.31999969482422,32.23726272583008,34.63228225708008,88.70999908447266
2007-12-03,104.90264129638672,43.7154541015625,53.996253967285156,78.27999877929688,32.56226348876953,34.33171081542969,89.30999755859375
2007-12-04,103.96499633789062,43.53504180908203,53.99053192138672,79.4000015258789,32.438270568847656,34.24199295043945,88.31999969482422
2007-12-05,105.7053451538086,44.31686782836914,53.34660720825195,78.62999725341797,32.05660629272461,35.76275634765625,87.48999786376953
2007-12-06,107.21833038330078,44.95267105102539,52.87925720214844,79.37000274658203,32.342830657958984,36.32575607299805,90.2300033569336
2007-12-07,107.1970443725586,44.96125411987305,52.28659439086914,78.5999984741211,32.32694625854492,35.89509963989258,88.27999877929688
2007-12-10,108.02816772460938,45.141700744628906,51.97317123413086,80.0,32.27921676635742,35.90633010864258,87.86000061035156
2007-12-11,105.0660400390625,44.09347915649414,52.99323272705078,78.83999633789062,32.24745178222656,34.38553237915039,90.0199966430664
2007-12-12,106.1031494140625,44.48872375488281,52.446144104003906,80.48999786376953,32.42232131958008,35.41733169555664,94.38999938964844
2007-12-13,105.88289642333984,44.24815368652344,51.87622833251953,78.5,32.406455993652344,34.44386291503906,92.25
2007-12-14,104.54033660888672,43.79276657104492,51.63688278198242,78.5199966430664,32.454158782958984,33.622920989990234,91.2699966430664
2007-12-17,103.0486831665039,42.727386474609375,52.09849548339844,78.12999725341797,32.27921676635742,32.189632415771484,90.62999725341797
2007-12-18,103.6240234375,42.86485290527344,52.43476486206055,79.25,32.31103515625,33.073368072509766,90.48999786376953
2007-12-19,103.6240234375,42.85626983642578,53.130001068115234,79.23999786376953,32.470069885253906,33.28871154785156,91.23999786376953
2007-12-20,104.27754974365234,43.732635498046875,53.01602554321289,78.66999816894531,32.40007781982422,33.47039794921875,91.05999755859375
2007-12-21,105.78075408935547,44.59529113769531,52.241004943847656,80.0999984741211,32.501853942871094,34.47975158691406,93.30999755859375
2007-12-24,106.56627655029297,44.930728912353516,51.995933532714844,80.13999938964844,32.38738250732422,35.06291961669922,94.12999725341797
2007-12-26,106.7947769165039,45.154335021972656,51.54003143310547,81.5199966430664,32.244258880615234,35.24466323852539,95.97000122070312
2007-12-27,105.45228576660156,44.61249542236328,52.101898193359375,81.55999755859375,32.456912994384766,34.43134689331055,96.62000274658203
2007-12-28,105.18807220458984,44.56948471069336,52.91436767578125,83.0,32.140323638916016,34.56086349487305,96.0
2007-12-31,104.40967559814453,44.053443908691406,53.234806060791016,82.45999908447266,32.210670471191406,34.145111083984375,95.9800033569336
2008-01-02,103.49563598632812,43.35676956176758,54.00152587890625,84.86000061035156,31.82050895690918,33.58171081542969,99.62000274658203
2008-01-03,103.44563293457031,43.53739547729492,53.927085876464844,85.56999969482422,31.759763717651367,33.88385009765625,99.18000030517578
2008-01-04,100.91053771972656,41.62800216674805,53.93860626220703,85.12999725341797,31.724573135375977,32.866092681884766,97.91000366210938
2008-01-07,100.82490539550781,41.43019485473633,54.173152923583984,84.7699966430664,31.535860061645508,33.106910705566406,95.08999633789062
2008-01-08,99.1966781616211,40.35509490966797,54.1102294921875,86.77999877929688,31.35360336303711,32.85019302368164,96.33000183105469
2008-01-09,100.2392807006836,41.21517562866211,54.21323013305664,86.55000305175781,31.011423110961914,33.927024841308594,95.66999816894531
2008-01-10,100.8962631225586,41.27537536621094,53.48085403442383,88.25,31.24165916442871,34.32685470581055,93.70999908447266
2008-01-11,100.0821762084961,40.46689224243164,53.89853286743164,88.58000183105469,31.308828353881836,33.36135482788086,92.69000244140625
2008-01-14,100.88910675048828,41.172176361083984,54.09877395629883,89.54000091552734,31.20009422302246,33.85205078125,94.19999694824219
2008-01-15,98.66822052001953,40.03683853149414,54.70531463623047,87.98999786376953,31.28004264831543,32.320865631103516,91.9000015258789
2008-01-16,97.81845092773438,39.60680389404297,54.310482025146484,86.69999694824219,31.244863510131836,30.975963592529297,90.83999633789062
2008-01-17,95.28337097167969,39.056373596191406,55.01426696777344,86.5,31.024219512939453,30.074058532714844,90.12999725341797
2008-01-18,94.30502319335938,39.00475311279297,54.63662338256836,87.41999816894531,31.267261505126953,30.7601375579834,90.56999969482422
2008-01-22,93.3481674194336,37.998443603515625,55.22021484375,88.16999816894531,31.04979133605957,29.98772621154785,89.8499984741211
2008-01-23,95.59043884277344,37.85224151611328,55.09436798095703,87.88999938964844,31.110549926757812,30.178546905517578,86.98999786376953
2008-01-24,96.39737701416016,38.62629699707031,53.990089416503906,90.08000183105469,31.500732421875,30.76466941833496,89.41000366210938
2008-01-25,95.00487518310547,37.83504104614258,54.899803161621094,90.30000305175781,31.548675537109375,30.29668617248535,90.70999908447266
2008-01-28,96.57592010498047,38.127464294433594,54.693870544433594,91.75,31.404762268066406,31.0463809967041,90.98999786376953
2008-01-29,97.05432891845703,38.19628143310547,54.32194900512695,91.1500015258789,31.436744689941406,30.89417266845703,91.63999938964844
2008-01-30,96.34027862548828,38.161869049072266,53.96720504760742,92.05999755859375,31.558284759521484,30.48751449584961,92.33000183105469
2008-01-31,98.09700012207031,38.815547943115234,54.35055923461914,91.4000015258789,31.62223243713379,31.098634719848633,91.75
2008-02-01,99.6751708984375,39.211181640625,54.67721176147461,89.3499984741211,31.639619827270508,31.718830108642578,88.95999908447266
2008-02-04,98.4183120727539,38.660709381103516,54.11451721191406,89.0999984741211,31.646076202392578,31.816526412963867,90.0199966430664
2008-02-05,95.78326416015625,37.5598030090332,54.5279541015625,87.68000030517578,31.39170265197754,30.103580474853516,88.41000366210938
2008-02-06,95.01200866699219,36.82014846801758,54.361427307128906,88.94999694824219,31.32731819152832,29.610610961914062,87.13999938964844
2008-02-07,95.64043426513672,37.07817840576172,53.190162658691406,89.8499984741211,31.195323944091797,30.112659454345703,88.11000061035156
2008-02-08,95.02630615234375,37.49962615966797,53.79880905151367,91.0,30.960275650024414,30.055883407592773,91.7699966430664
2008-02-11,95.51191711425781,37.90385055541992,54.02272033691406,91.33000183105469,30.715574264526367,30.428455352783203,93.58999633789062
2008-02-12,96.39737701416016,37.688812255859375,53.701194763183594,89.33000183105469,30.831512451171875,30.919166564941406,92.77999877929688
2008-02-13,97.38285064697266,38.5145149230957,53.13273239135742,89.44000244140625,30.750986099243164,31.614334106445312,93.2699966430664
2008-02-14,96.5259017944336,37.81783676147461,52.35192108154297,89.70999908447266,30.902294158935547,31.20768165588379,95.45999908447266
2008-02-15,96.50450134277344,37.688812255859375,52.753807067871094,89.1500015258789,30.825044631958008,31.430313110351562,95.5
2008-02-19,96.77587890625,37.62002944946289,52.21989059448242,91.58000183105469,30.667299270629883,31.84151268005371,100.01000213623047
2008-02-20,97.0615234375,37.792030334472656,52.581539154052734,93.23999786376953,30.747772216796875,32.1073112487793,100.73999786376953
2008-02-21,96.25456237792969,37.430789947509766,53.138484954833984,93.25,30.854021072387695,31.657482147216797,98.2300033569336
2008-02-22,96.84728240966797,37.56841278076172,52.834163665771484,93.38999938964844,30.90875816345215,32.08232879638672,98.80999755859375
2008-02-25,98.06841278076172,37.75763702392578,52.29442596435547,92.73999786376953,31.002134323120117,32.679805755615234,99.2300033569336
2008-02-26,98.80393981933594,37.90385055541992,52.311683654785156,93.70999908447266,31.201749801635742,33.11144256591797,100.87999725341797
2008-02-27,98.70393371582031,38.093082427978516,52.3576545715332,94.77999877929688,31.195323944091797,33.39088439941406,99.63999938964844
