Date,Close,High,Low,Open,Volume
2026-06-01,2348.73388671875,2408.5742405205015,2343.747190568604,2348.73388671875,35023445
2026-06-02,2373.66748046875,2393.6142660189075,2353.7206949185925,2383.6408732438285,29610654
2026-06-03,2418.547607421875,2433.5076957152064,2403.587519128544,2418.547607421875,22536554
2026-06-04,2378.654052734375,2408.5742294983293,2378.654052734375,2378.654052734375,25054494
2026-06-05,2358.707275390625,2398.600844530424,2343.7471869632004,2388.6274522454746,32795780
2026-06-08,2288.8935546875,2313.827035675381,2224.0665041190086,2224.0665041190086,44721632
2026-06-09,2298.866943359375,2313.827031927874,2288.8935509803755,2298.866943359375,33252041
2026-06-10,2249.0,2293.880266075388,2249.0,2278.920177383592,42608467
2026-06-11,2250.0,2260.0,2210.0,2240.0,34790220
2026-06-12,2310.0,2325.0,2290.0,2325.0,21560608
2026-06-15,2375.0,2375.0,2345.0,2360.0,25573718
2026-06-16,2400.0,2400.0,2350.0,2375.0,29594351
2026-06-17,2385.0,2385.0,2350.0,2355.0,25510076
2026-06-18,2410.0,2415.0,2385.0,2395.0,46429815
2026-06-22,2510.0,2510.0,2455.0,2455.0,39272494
2026-06-23,2490.0,2535.0,2490.0,2510.0,34264856
2026-06-24,2390.0,2445.0,2390.0,2435.0,55667954
2026-06-25,2390.0,2420.0,2390.0,2410.0,34424468
2026-06-26,2340.0,2370.0,2325.0,2360.0,39547254
2026-06-29,2370.0,2395.0,2330.0,2330.0,33267315
2026-06-30,2410.0,2475.0,2410.0,2440.0,42933128
2026-07-01,2505.0,2505.0,2475.0,2495.0,30489002
2026-07-02,2465.0,2480.0,2445.0,2450.0,27485121
2026-07-03,2445.0,2465.0,2415.0,2415.0,26489446
2026-07-06,2460.0,2500.0,2455.0,2465.0,19281603
2026-07-07,2440.0,2500.0,2440.0,2480.0,27867172
2026-07-08,2465.0,2465.0,2420.0,2445.0,23373702
2026-07-09,2415.0,2460.0,2415.0,2450.0,27134789
2026-07-10,2415.0,2415.0,2415.0,2415.0,0
2026-07-13,2440.0,2480.0,2440.0,2460.0,32938379
2026-07-14,2420.0,2430.0,2390.0,2410.0,35607811
2026-07-15,2440.0,2460.0,2415.0,2425.0,28532735
2026-07-16,2470.0,2470.0,2420.0,2430.0,29218446
