date,ticker,price,ret_log,rv20_ann,range20_close,rv20_low_threshold,range20_low_threshold,squeeze,squeeze_run,episode_end,episode_duration,squeeze_reaches_5d,episode_end_after_5d,squeeze_reaches_10d,episode_end_after_10d,squeeze_reaches_20d,episode_end_after_20d,fwd_ret_5d,fwd_vol_5d_ann,fwd_abs_ret_5d,fwd_ret_20d,fwd_vol_20d_ann,fwd_abs_ret_20d,fwd_ret_60d,fwd_vol_60d_ann,fwd_abs_ret_60d,breakout_day_abs_ret
2016-01-27,SPY,158.60455322265625,-0.010942662745209724,,,,,False,0,False,,False,False,False,False,False,False,0.016709888903577573,0.2215256332076875,0.016709888903577573,0.03863152271457155,0.20117722914885192,0.03863152271457155,0.11020164600371389,0.1481698482900879,0.11020164600371389,0.010942662745209724
2016-01-28,SPY,159.43075561523438,0.005195676255010537,,,,,False,0,False,,False,False,False,False,False,False,0.013080899088485936,0.21871616922997675,0.013080899088485936,0.03113176309820355,0.20049695947249085,0.03113176309820355,0.10328199242525041,0.14782898070331216,0.10328199242525041,0.005195676255010537
2016-01-29,SPY,163.31719970703125,0.024084626366219605,,,,,False,0,False,,False,False,False,False,False,False,-0.030237534270874597,0.19299278726622207,0.030237534270874597,-0.0008261723711731409,0.18349719302358602,0.0008261723711731409,0.08068202707278821,0.13937852954636445,0.08068202707278821,0.024084626366219605
2016-02-01,SPY,163.2582550048828,-0.00036098673025218,,0.08462143435059755,,,False,0,False,,False,False,False,False,False,False,-0.04342897688816097,0.21563054662717845,0.04342897688816097,0.02276993415596311,0.20117641487645238,0.02276993415596311,0.08309898958693192,0.13944024076114403,0.08309898958693192,0.00036098673025218
2016-02-02,SPY,160.31594848632812,-0.01818678736406264,0.23546076165548274,0.08462143435059755,,,False,0,False,,False,False,False,False,False,False,-0.02518869924950573,0.17270324669374834,0.02518869924950573,0.045438741789486224,0.19120015355126507,0.045438741789486224,0.09216886210001912,0.13565945647457797,0.09216886210001912,0.01818678736406264
2016-02-03,SPY,161.27708435058594,0.005977360376662252,0.23633870067405802,0.0709400335351964,,,False,0,False,,False,False,False,False,False,False,-0.032029183638717124,0.1675208201280798,0.032029183638717124,0.043373453176934806,0.1905259814829912,0.043373453176934806,0.08077788755298373,0.13556001376694102,0.08077788755298373,0.005977360376662252
2016-02-04,SPY,161.5299530029297,0.001566686439918899,0.23207004112290042,0.04524648486348681,,,False,0,False,,False,False,False,False,False,False,-0.046689053267883654,0.1912581055368464,0.046689053267883654,0.045055161203640476,0.19079355041169563,0.045055161203640476,0.08712860799499536,0.13648987800892748,0.08712860799499536,0.001566686439918899
2016-02-05,SPY,158.4528045654297,-0.019233806993140926,0.22602503610314684,0.043468918621042185,,,False,0,False,,False,False,False,False,False,False,-0.007048225255761174,0.19729071081705615,0.007048225255761174,0.06508683365350115,0.17818239062111152,0.06508683365350115,0.09762075045777951,0.13189651906552308,0.09762075045777951,0.019233806993140926
2016-02-08,SPY,156.3198699951172,-0.013552429347538551,0.22774238717990208,0.04476289362403274,,,False,0,False,,False,False,False,False,False,False,0.02324161092058506,0.2092506531884719,0.02324161092058506,0.06766124569543641,0.17593537368592152,0.06766124569543641,0.1055794562746316,0.12944767911714897,0.1055794562746316,0.013552429347538551
2016-02-09,SPY,156.32823181152344,5.349027459259504e-05,0.22771535684941802,0.04476289362403274,,,False,0,False,,False,False,False,False,False,False,0.03939122246201026,0.23878386310896435,0.03939122246201026,0.0725353271037036,0.17680260120443914,0.0725353271037036,0.10533104755574943,0.12944824905411526,0.10533104755574943,5.349027459259504e-05
2016-02-10,SPY,156.193359375,-0.000863124012549139,0.2259426056724315,0.0456091114278927,,,False,0,False,,False,False,False,False,False,False,0.036149750579852265,0.24047725587025925,0.036149750579852265,0.074200335355692,0.1767989678620564,0.074200335355692,0.10984623938808652,0.1296523743385877,0.10984623938808652,0.000863124012549139
2016-02-11,SPY,154.16162109375,-0.013093183189247626,0.21253755873920543,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.048774629032609686,0.22181122356896388,0.048774629032609686,0.10330225513641289,0.17979700323576303,0.10330225513641289,0.1237655299248224,0.12685658202232653,0.1237655299248224,0.013093183189247626
2016-02-12,SPY,157.3399200439453,0.020407021018981546,0.2169755939830363,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.042742687381688994,0.1965352829890683,0.042742687381688994,0.08161203315303352,0.16462224517184498,0.08161203315303352,0.11571582402554983,0.12241270632087799,0.11571582402554983,0.020407021018981546
2016-02-16,SPY,159.99554443359375,0.016737406828807682,0.21136474349070236,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.01329527220597919,0.18068994191926802,0.01329527220597919,0.06324346314025991,0.15363669620492154,0.06324346314025991,0.08957940534041642,0.11907692195465637,0.08957940534041642,0.016737406828807682
2016-02-17,SPY,162.6090850830078,0.016203101816017796,0.21899946959654987,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.0016574804921346952,0.1430638078738794,0.0016574804921346952,0.05281095432196059,0.14392984674081793,0.05281095432196059,0.07366689344796014,0.1143547019810631,0.07366689344796014,0.016203101816017796
2016-02-18,SPY,161.94300842285156,-0.004104595894707139,0.21465533136683698,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.017801066869858842,0.16408219945105923,0.017801066869858842,0.06323953529920635,0.14493939695313496,0.06323953529920635,0.06901904635036166,0.11544686907340342,0.06901904635036166,0.004104595894707139
2016-02-19,SPY,161.8671875,-0.0004683047364902063,0.2137438262215065,0.05938948065234406,,,False,0,False,,False,False,False,False,False,False,0.01596528824499158,0.16486199839112223,0.01596528824499158,0.0676301070878279,0.14559706777563836,0.0676301070878279,0.07930413319426172,0.11718280234594047,0.07930413319426172,0.0004683047364902063
2016-02-22,SPY,164.21084594726562,0.01437507936806086,0.20759060320493203,0.06518629463168657,,,False,0,False,,False,False,False,False,False,False,-0.006283100226226355,0.14102808734100827,0.006283100226226355,0.05467265420532838,0.1364555872650392,0.05467265420532838,0.05555222345780161,0.11503561942942035,0.05555222345780161,0.01437507936806086
2016-02-23,SPY,162.13693237304688,-0.012710008346902118,0.20544071590647117,0.06518629463168657,,,False,0,False,,False,False,False,False,False,False,0.029662027917559827,0.19737420297709518,0.029662027917559827,0.06684523637764135,0.12879560621874242,0.06684523637764135,0.0685544588444287,0.11204939219942704,0.0685544588444287,0.012710008346902118
2016-02-24,SPY,162.8788299560547,0.004565310102173299,0.20038666419434084,0.06518629463168657,,,False,0,False,,False,False,False,False,False,False,0.029578738084846998,0.1972779689902873,0.029578738084846998,0.05565844240311186,0.1299158700266195,0.05565844240311186,0.06051839749635765,0.11188441953804372,0.06051839749635765,0.004565310102173299
2016-02-25,SPY,164.85157775878906,0.01203899048301701,0.20117722914885192,0.06934252889399883,,,False,0,False,,False,False,False,False,False,False,0.021451819365940823,0.1799585911710154,0.021451819365940823,0.043176391845237666,0.12269636023761442,0.043176391845237666,0.05477687641421372,0.1098906311620102,0.05477687641421372,0.01203899048301701
2016-02-26,SPY,164.47218322753906,-0.0023040833613574697,0.20049695947249085,0.06934252889399883,,,False,0,False,,False,False,False,False,False,False,0.027004297193922867,0.18069132565395105,0.027004297193922867,0.046071060231711064,0.12244141740567042,0.046071060231711064,0.055717256120276414,0.10982469915635172,0.055717256120276414,0.0023040833613574697
2016-02-29,SPY,163.1823272705078,-0.007873309103157075,0.18349719302358602,0.06934252889399883,,,False,0,False,,False,False,False,False,False,False,0.03567547175379969,0.171922057504155,0.03567547175379969,0.06315199969340232,0.12360854784232146,0.06315199969340232,0.07646971460136985,0.11179344888291799,0.07646971460136985,0.007873309103157075
2016-03-01,SPY,167.01828002929688,0.023235119796884064,0.20117641487645238,0.08339727387615103,,,False,0,False,,False,False,False,False,False,False,0.0014623346513123314,0.09177012522921169,0.0014623346513123314,0.044295127497084585,0.09337146875062524,0.044295127497084585,0.059994845708033144,0.10208948062563403,0.059994845708033144,0.023235119796884064
2016-03-02,SPY,167.76853942871094,0.004482020269460473,0.19120015355126507,0.08826398060958507,,,False,0,False,,False,False,False,False,False,False,0.0019078860647116485,0.0929142385056031,0.0019078860647116485,0.0373831046461943,0.09240951197229505,0.0373831046461943,0.0557995557995398,0.10167711458606944,0.0557995557995398,0.004482020269460473
2016-03-03,SPY,168.4261474609375,0.003912071764110834,0.1905259814829912,0.09252968583220111,,,False,0,False,,False,False,False,False,False,False,-0.0012023014599599376,0.08884889894933899,0.0012023014599599376,0.04025976243600973,0.09448480274977879,0.04025976243600973,0.05617757510249145,0.10174113253364378,0.05617757510249145,0.003912071764110834
2016-03-04,SPY,168.97415161132812,0.0032483944666245727,0.19079355041169563,0.09608442368785286,,,False,0,False,,False,False,False,False,False,False,0.01155804066488876,0.142403640785573,0.01155804066488876,0.03376831048453656,0.09448249269933014,0.03376831048453656,0.05102488835716946,0.10159808045239088,0.05102488835716946,0.0032483944666245727
2016-03-07,SPY,169.10902404785156,0.0007978654567197496,0.1781823906211115,0.09695930055776736,,,False,0,False,,False,False,False,False,False,False,0.009476974243771195,0.14258226287500825,0.009476974243771195,0.02293247452640535,0.10093813518280018,0.02293247452640535,0.052273907526239026,0.10167149635283433,0.052273907526239026,0.0007978654567197496
2016-03-08,SPY,167.2626953125,-0.010978017305603298,0.1759353736859215,0.09695930055776736,,,False,0,False,,False,False,False,False,False,False,0.01882382836540857,0.11995728692678995,0.01882382836540857,0.04477253486108311,0.10077992250792478,0.04477253486108311,0.06629085413974761,0.09934641274653529,0.06629085413974761,0.010978017305603298
2016-03-09,SPY,168.08892822265625,0.00492757168285979,0.1768026012044391,0.09695930055776736,,,False,0,False,,False,False,False,False,False,False,0.019666849680267252,0.12183717512302326,0.019666849680267252,0.027806901612381783,0.1080582283851004,0.027806901612381783,0.05837179378247621,0.09902179306174211,0.05837179378247621,0.00492757168285979
2016-03-10,SPY,168.22377014160156,0.0008018842394392482,0.1767989678620564,0.09695930055776736,,,False,0,False,,False,False,False,False,False,False,0.025188950523366636,0.1297209528144549,0.025188950523366636,0.029698074507632784,0.10844289236981744,0.029698074507632784,0.06264562141317156,0.09955309537284196,0.06264562141317156,0.0008018842394392482
2016-03-11,SPY,170.93849182128906,0.016008736591473272,0.17979700323576303,0.08642798199939117,,,False,0,False,,False,False,False,False,False,False,0.013102480984024702,0.06845724205934857,0.013102480984024702,0.011339311397622936,0.09273792331378353,0.011339311397622936,0.04819690869379787,0.09404608292036842,0.04819690869379787,0.016008736591473272
2016-03-14,SPY,170.7192840576172,-0.001283200964397818,0.16462224517184498,0.06839532579757046,,,False,0,False,,False,False,False,False,False,False,0.015803308433983847,0.06859075900807579,0.015803308433983847,0.02189234289870406,0.09829694885497213,0.02189234289870406,0.05273465113111478,0.09424561815648128,0.05273465113111478,0.001283200964397818
2016-03-15,SPY,170.4410400390625,-0.0016311631839659223,0.15363669620492154,0.056041650326994485,,,False,0,False,,False,False,False,False,False,False,0.016897045443360625,0.06771373680981192,0.016897045443360625,0.03357348603923353,0.10440973059063512,0.03357348603923353,0.05299919831084158,0.09422794550860483,0.05299919831084158,0.0016311631839659223
2016-03-16,SPY,171.42742919921875,0.005770592997718471,0.14392984674081793,0.05906225867561177,,,False,0,False,,False,False,False,False,False,False,0.004504968573285964,0.0715302951980969,0.004504968573285964,0.027851457374657686,0.10238088098062119,0.027851457374657686,0.037705646371769805,0.09549833050518114,0.037705646371769805,0.005770592997718471
2016-03-17,SPY,172.5149688720703,0.006323985082538633,0.14493939695313496,0.06578097473936961,,,False,0,False,,False,False,False,False,False,False,-0.002262076584109856,0.055774907282551814,0.002262076584109856,0.020420988187367716,0.09996680418627384,0.020420988187367716,0.023640375976224873,0.09593569156140083,0.023640375976224873,0.006323985082538633
2016-03-18,SPY,173.1929473876953,0.0039222670521313376,0.14559706777563836,0.0681893684112056,,,False,0,False,,False,False,False,False,False,False,-0.005593758611125264,0.04850831598084519,0.005593758611125264,0.02350046618713542,0.10206482818045423,0.02350046618713542,0.017748893375351404,0.09568348951501905,0.017748893375351404,0.0039222670521313376
2016-03-21,SPY,173.4386444091797,0.0014176264855613298,0.1364555872650392,0.06970473581015879,,,False,0,False,,False,False,False,False,False,False,0.0021962452618475977,0.08077564381932237,0.0021962452618475977,0.025231933347732625,0.10255173786116939,0.025231933347732625,0.0149365333647551,0.09568207646228516,0.0149365333647551,0.0014176264855613298
2016-03-22,SPY,173.345458984375,-0.0005374261745891449,0.12879560621874242,0.06483233245213071,,,False,0,False,,False,False,False,False,False,False,0.007111919037003049,0.08646541494971315,0.007111919037003049,0.026722330227872508,0.10258977750916295,0.026722330227872508,0.01845412335397227,0.09587047754081493,0.01845412335397227,0.0005374261745891449
2016-03-23,SPY,172.20144653320312,-0.00662148387235619,0.1299158700266195,0.06285188666092467,,,False,0,False,,False,False,False,False,False,False,0.01130340032792943,0.07459313320721789,0.01130340032792943,0.027950671369047476,0.10167945166773867,0.027950671369047476,0.021344307101769378,0.09521280576731303,0.021344307101769378,0.00662148387235619
2016-03-24,SPY,172.1251678466797,-0.00044306007485718865,0.1226963602376144,0.06285188666092467,,,False,0,False,,False,False,False,False,False,False,0.01853518995671289,0.08875257222571802,0.01853518995671289,0.02839373144390466,0.1016672881676051,0.02839373144390466,0.028206988623771755,0.0961131748446688,0.028206988623771755,0.00044306007485718865
2016-03-28,SPY,172.2268524169922,0.0005905850251159299,0.12244141740567042,0.06285188666092467,,,False,0,False,,False,False,False,False,False,False,0.014701547446748363,0.09159431253118078,0.014701547446748363,0.026079169095335777,0.10182971645505773,0.026079169095335777,0.03045041596193984,0.09628089263927693,0.03045041596193984,0.0005905850251159299
2016-03-29,SPY,173.81997680664062,0.009207630358534192,0.12360854784232146,0.04072426548848829,,,False,0,False,,False,False,False,False,False,False,-0.004544053413197297,0.09589019759306504,0.004544053413197297,0.01835619975055906,0.09658587136997691,0.01835619975055906,0.019610659193074642,0.09447285579771339,0.019610659193074642,0.009207630358534192
2016-03-30,SPY,174.58267211914062,0.004378247600566306,0.09337146875062524,0.04376335555853972,,,False,0,False,,False,False,False,False,False,False,0.0019397420153108615,0.11905965857838885,0.0019397420153108615,0.01603392793388426,0.09560628196612386,0.01603392793388426,0.028170828410301187,0.09771234061730219,0.028170828410301187,0.004378247600566306
2016-03-31,SPY,174.15895080566406,-0.0024300025814298094,0.09240951197229505,0.04376335555853972,,,False,0,False,,False,False,False,False,False,False,-0.0076683169691008695,0.14553799157660244,0.0076683169691008695,0.009347015664338595,0.10056563912166357,0.009347015664338595,-0.005968970293301658,0.12304378250660199,0.005968970293301658,0.0024300025814298094
2016-04-01,SPY,175.3452911376953,0.006788729553926271,0.09448480274977879,0.04832276444005901,,,False,0,False,,False,False,False,False,False,False,-0.01176398938833689,0.13865085165255442,0.01176398938833689,-0.002855328059960821,0.09950891631787583,0.002855328059960821,-0.03082953227795246,0.1277414982807579,0.03082953227795246,0.006788729553926271
2016-04-04,SPY,174.77755737304688,-0.003243057484848596,0.09448249269933012,0.04832276444005901,,,False,0,False,,False,False,False,False,False,False,-0.010870958422024863,0.1377400482230328,0.010870958422024863,0.008305136306818311,0.10275864971522602,0.008305136306818311,-0.009711475413549494,0.1327240850150523,0.009711475413549494,0.003243057484848596
2016-04-05,SPY,173.03192138671875,-0.010037970501411468,0.10093813518280018,0.04832276444005901,,,False,0,False,,False,False,False,False,False,False,0.008436842616069914,0.13499938431941466,0.008436842616069914,0.009601442277873013,0.10125514190978185,0.009601442277873013,0.017210839515872454,0.13560909899407214,0.017210839515872454,0.010037970501411468
2016-04-06,SPY,174.92164611816406,0.010862043029074463,0.10077992250792475,0.04316978513556258,,,False,0,False,,False,False,False,False,False,False,0.007624779543558995,0.13179130066912217,0.007624779543558995,-0.0068543242818879194,0.09570922835202948,0.0068543242818879194,0.019902058437166997,0.13662282693257907,0.019902058437166997,0.010862043029074463
2016-04-07,SPY,172.82855224609375,-0.01203806156584154,0.1080582283851004,0.0423336190248218,,,False,0,False,,False,False,False,False,False,False,0.019711405442543167,0.10032623543482862,0.019711405442543167,0.0049888188396640465,0.08564348799030946,0.0049888188396640465,0.03403854852400563,0.1344457081435751,0.03403854852400563,0.01203806156584154
2016-04-08,SPY,173.29461669921875,0.0026930571346902516,0.10844289236981741,0.02877388625127386,,,False,0,False,,False,False,False,False,False,False,0.01591186420310157,0.09880045411752959,0.01591186420310157,0.005947829524761731,0.08608994466416825,0.005947829524761731,0.02412635646666553,0.1351446429492874,0.02412635646666553,0.0026930571346902516
2016-04-11,SPY,172.88784790039062,-0.0023500265185365703,0.09273792331378353,0.02877388625127386,,,False,0,False,,False,False,False,False,False,False,0.025263635773537182,0.10933444523196721,0.025263635773537182,0.009123963390786558,0.0857350127663581,0.009123963390786558,0.03245612796956878,0.13561364372635726,0.03245612796956878,0.0023500265185365703
2016-04-12,SPY,174.49794006347656,0.009269830536683309,0.09829694885497213,0.02877388625127386,,,False,0,False,,False,False,False,False,False,False,0.01914289888301241,0.0901275061116189,0.01914289888301241,0.012211447973812257,0.09050877441877399,0.012211447973812257,0.022566239686542287,0.13428242685156258,0.022566239686542287,0.009269830536683309
2016-04-13,SPY,176.26048278808594,0.010049979956563544,0.10440973059063512,0.02819300045181583,,,False,0,False,,False,False,False,False,False,False,0.010045889631999604,0.055481822088236,0.010045889631999604,-0.007237543839077026,0.08962317648808038,0.007237543839077026,0.027296426139263887,0.13610681574914735,0.027296426139263887,0.010049979956563544
2016-04-14,SPY,176.26904296875,4.8564333142632205e-05,0.1023808809806212,0.02407477752330478,,,False,0,False,,False,False,False,False,False,False,0.004604182567675749,0.0674095507733319,0.004604182567675749,-0.006995518248658136,0.08962894634173606,0.006995518248658136,0.030769056456881338,0.13629794714933718,0.030769056456881338,4.8564333142632205e-05
2016-04-15,SPY,176.07411193847656,-0.0011064841047513443,0.09996680418627384,0.02407477752330478,,,False,0,False,,False,False,False,False,False,False,0.005710666672427094,0.06695029842300493,0.005710666672427094,-0.01464147713621241,0.09477947039417031,0.01464147713621241,0.03911248749084301,0.1370837575754637,0.03911248749084301,0.0011064841047513443
2016-04-18,SPY,177.31126403808594,0.007001745051899041,0.10206482818045422,0.030129795986753916,,,False,0,False,,False,False,False,False,False,False,-0.0030150557029249053,0.04648983465817852,0.0030150557029249053,-0.011826440080701595,0.0978759020421972,0.011826440080701595,0.031971143103810204,0.1363309789397088,0.031971143103810204,0.007001745051899041
2016-04-19,SPY,177.87051391601562,0.00314909364615854,0.10255173786116939,0.03337888433871328,,,False,0,False,,False,False,False,False,False,False,-0.004679488335325973,0.04210215047040874,0.004679488335325973,-0.024352364095259392,0.1027744860280924,0.024352364095259392,0.034389883261596546,0.1366553641283753,0.034389883261596546,0.00314909364615854
2016-04-20,SPY,178.04010009765625,0.0009529707055507357,0.10258977750916295,0.03436413352546608,,,False,0,False,,False,False,False,False,False,False,-0.0035764832569851975,0.044043873472388695,0.0035764832569851975,-0.02501310776108514,0.10272403928073569,0.02501310776108514,0.03209450327965224,0.13666910025663306,0.03209450327965224,0.0009529707055507357
2016-04-21,SPY,177.08248901367188,-0.005393142731181222,0.10167945166773867,0.03436413352546608,,,False,0,False,,False,False,False,False,False,False,-0.0073002553767794465,0.06828677063426279,0.0073002553767794465,-0.023090716275801663,0.10167362406184521,0.023090716275801663,0.0401710787908566,0.1363324070843571,0.0401710787908566,0.005393142731181222
2016-04-22,SPY,177.08248901367188,0.0,0.1016672881676051,0.03375343391046326,,,False,0,False,,False,False,False,False,False,False,-0.012713869547152597,0.078359216753959,0.012713869547152597,-0.01679324687492858,0.10410196036886905,0.01679324687492858,0.03915433531569116,0.1363483298176068,0.03915433531569116,0.0
2016-04-25,SPY,176.7774658203125,-0.0017239773234529582,0.10182971645505773,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.003072485341769099,0.09565413655444224,0.003072485341769099,-0.01643297320677038,0.10403461820337692,0.01643297320677038,0.04503226303002156,0.1365681387052297,0.04503226303002156,0.0017239773234529582
2016-04-26,SPY,177.0401153564453,0.0014846610137574726,0.09658587136997691,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.013298810885883338,0.11353423648365459,0.013298810885883338,-0.005038484842591505,0.11351397267044962,0.005038484842591505,0.03976338319810083,0.13675432023563402,0.03976338319810083,0.0014846610137574726
2016-04-27,SPY,177.40447998046875,0.00205597578389151,0.09560628196612388,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.02094851020046132,0.1193900467468804,0.02094851020046132,-0.0003342097229356855,0.11579289198910325,0.0003342097229356855,0.042182455450782974,0.1369967152191404,0.042182455450782974,0.00205597578389151
2016-04-28,SPY,175.79444885253906,-0.009116914850975471,0.10056563912166358,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.012026513793775421,0.10033316522935794,0.012026513793775421,0.009069435489006916,0.11118336753642455,0.009069435489006916,0.04857965434641804,0.13583103694826523,0.04857965434641804,0.009116914850975471
2016-04-29,SPY,174.8453369140625,-0.005413614170373149,0.09950891631787583,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.0029608318036143362,0.09623863697114994,0.0029608318036143362,0.018773140726442563,0.1105638809479062,0.018773140726442563,0.054454864698764906,0.13538048300833136,0.054454864698764906,0.005413614170373149
2016-05-02,SPY,176.2351531982422,0.007917406881930537,0.10275864971522602,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,-0.010052131338056618,0.07833856122936939,0.010052131338056618,0.008951441565814603,0.10714582743558408,0.008951441565814603,0.045475815358293765,0.1344222100029128,0.045475815358293765,0.007917406881930537
2016-05-03,SPY,174.70127868652344,-0.008741664530356767,0.10125514190978188,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,0.011046848312009158,0.09990881693371619,0.011046848312009158,0.019739990721960685,0.10281132532227127,0.019739990721960685,0.05537143254804222,0.13324403609759886,0.05537143254804222,0.008741664530356767
2016-05-04,SPY,173.72677612304688,-0.00559372353068647,0.09570922835202948,0.030154437931885658,,,False,0,False,,False,False,False,False,False,False,0.007241559986369888,0.11338948990250229,0.007241559986369888,0.028372643560552427,0.10145087483294855,0.028372643560552427,0.06257842296555484,0.13279114157744784,0.06257842296555484,0.00559372353068647
2016-05-05,SPY,173.6929168701172,-0.00019491844428957288,0.08564348799030945,0.02980112402251711,,,False,0,False,,False,False,False,False,False,False,0.007727068354220983,0.113399812456894,0.007727068354220983,0.025576073330430393,0.10200273891722036,0.025576073330430393,0.061943748083762164,0.13280142414660384,0.061943748083762164,0.00019491844428957288
2016-05-06,SPY,174.3284149169922,0.0036520678197879356,0.08608994466416825,0.02980112402251711,,,False,0,False,,False,False,False,False,False,False,-0.004677442457872573,0.1266815198736954,0.004677442457872573,0.02699971738077706,0.10276729497817452,0.02699971738077706,0.05186409176809753,0.13324308121743716,0.05186409176809753,0.0036520678197879356
