date,BIL,SHY
2020-03-06,77.29942321777344,74.65337371826172
2020-03-09,77.33316802978516,75.06039428710938
2020-03-10,77.31629943847656,74.73133850097656
2020-03-11,77.33316802978516,74.64469146728516
2020-03-12,77.34166717529297,74.62739562988281
2020-03-13,77.35851287841797,74.72264862060547
2020-03-16,77.3669662475586,74.8438949584961
2020-03-17,77.3669662475586,74.67069244384766
2020-03-18,77.38384246826172,74.5754623413086
2020-03-19,77.3669662475586,74.70535278320312
2020-03-20,77.39229583740234,74.90453338623047
2020-03-23,77.3753890991211,74.99116516113281
2020-03-24,77.3753890991211,74.8872299194336
2020-03-25,77.3753890991211,74.97383880615234
2020-03-26,77.3753890991211,75.06039428710938
2020-03-27,77.35851287841797,75.04312133789062
2020-03-30,77.35851287841797,75.07775115966797
2020-03-31,77.3669662475586,75.06039428710938
2020-04-01,77.36021423339844,75.10897064208984
2020-04-02,77.36865997314453,75.12631225585938
2020-04-03,77.34329986572266,75.10897064208984
2020-04-06,77.35175323486328,75.05694580078125
2020-04-07,77.3348617553711,75.03961944580078
2020-04-08,77.34329986572266,75.08294677734375
2020-04-09,77.326416015625,75.10897064208984
2020-04-13,77.34329986572266,75.11764526367188
2020-04-14,77.35175323486328,75.11764526367188
2020-04-15,77.34329986572266,75.14366912841797
2020-04-16,77.3348617553711,75.16098022460938
2020-04-17,77.35175323486328,75.13497161865234
2020-04-20,77.34329986572266,75.13497161865234
2020-04-21,77.34329986572266,75.15233612060547
2020-04-22,77.34329986572266,75.12631225585938
2020-04-23,77.35175323486328,75.11764526367188
2020-04-24,77.34329986572266,75.11764526367188
2020-04-27,77.34329986572266,75.11764526367188
2020-04-28,77.34329986572266,75.14366912841797
2020-04-29,77.3348617553711,75.13497161865234
2020-04-30,77.35175323486328,75.26504516601562
2020-05-01,77.3382339477539,75.15399169921875
2020-05-04,77.3382339477539,75.15399169921875
2020-05-05,77.3382339477539,75.14530944824219
2020-05-06,77.34669494628906,75.17134094238281
2020-05-07,77.3382339477539,75.22339630126953
2020-05-08,77.3382339477539,75.2060546875
2020-05-11,77.34669494628906,75.18000030517578
2020-05-12,77.34669494628906,75.1973648071289
2020-05-13,77.34669494628906,75.1973648071289
2020-05-14,77.35514831542969,75.18000030517578
2020-05-15,77.3382339477539,75.22339630126953
2020-05-18,77.3382339477539,75.16265106201172
2020-05-19,77.3382339477539,75.2060546875
2020-05-20,77.3382339477539,75.2060546875
2020-05-21,77.34669494628906,75.18867492675781
2020-05-22,77.3382339477539,75.18867492675781
2020-05-26,77.34669494628906,75.18867492675781
2020-05-27,77.3382339477539,75.17134094238281
2020-05-28,77.3382339477539,75.2060546875
2020-05-29,77.3382339477539,75.2060546875
2020-06-01,77.34669494628906,75.19734954833984
2020-06-02,77.34669494628906,75.19734954833984
2020-06-03,77.34669494628906,75.1365966796875
2020-06-04,77.34669494628906,75.15393829345703
2020-06-05,77.32978057861328,75.12789916992188
2020-06-08,77.3382339477539,75.1104736328125
2020-06-09,77.3382339477539,75.1365966796875
2020-06-10,77.34669494628906,75.18000030517578
2020-06-11,77.32978057861328,75.14525604248047
2020-06-12,77.34669494628906,75.17131805419922
2020-06-15,77.34669494628906,75.15393829345703
2020-06-16,77.34669494628906,75.14525604248047
2020-06-17,77.34669494628906,75.17131805419922
2020-06-18,77.3382339477539,75.16262817382812
2020-06-19,77.3382339477539,75.18000030517578
2020-06-22,77.3382339477539,75.16262817382812
2020-06-23,77.3382339477539,75.18000030517578
2020-06-24,77.3382339477539,75.18866729736328
2020-06-25,77.34669494628906,75.18866729736328
2020-06-26,77.3382339477539,75.21473693847656
2020-06-29,77.3382339477539,75.23210906982422
2020-06-30,77.3382339477539,75.22344207763672
2020-07-01,77.3382339477539,75.19821166992188
2020-07-02,77.34669494628906,75.23297882080078
2020-07-06,77.3382339477539,75.20687866210938
2020-07-07,77.3382339477539,75.22428894042969
2020-07-08,77.3382339477539,75.22428894042969
2020-07-09,77.3382339477539,75.24168395996094
2020-07-10,77.34669494628906,75.2155990600586
2020-07-13,77.34669494628906,75.2155990600586
2020-07-14,77.34669494628906,75.22428894042969
2020-07-15,77.34669494628906,75.23297882080078
2020-07-16,77.3382339477539,75.23297882080078
2020-07-17,77.34669494628906,75.25035858154297
2020-07-20,77.34669494628906,75.23297882080078
2020-07-21,77.34669494628906,75.25035858154297
2020-07-22,77.3382339477539,75.24168395996094
2020-07-23,77.34669494628906,75.24168395996094
2020-07-24,77.3382339477539,75.25035858154297
2020-07-27,77.3382339477539,75.22428894042969
2020-07-28,77.34669494628906,75.24168395996094
2020-07-29,77.34669494628906,75.25904083251953
2020-07-30,77.3382339477539,75.28509521484375
2020-07-31,77.34669494628906,75.2938003540039
2020-08-03,77.3382339477539,75.29380798339844
2020-08-04,77.34669494628906,75.3025131225586
2020-08-05,77.3382339477539,75.28514862060547
2020-08-06,77.3382339477539,75.28514862060547
2020-08-07,77.34669494628906,75.27642822265625
2020-08-10,77.34669494628906,75.25902557373047
2020-08-11,77.3382339477539,75.24163055419922
2020-08-12,77.3382339477539,75.22425079345703
2020-08-13,77.34669494628906,75.21556091308594
2020-08-14,77.3382339477539,75.22425079345703
2020-08-17,77.3382339477539,75.23295593261719
2020-08-18,77.34669494628906,75.24163055419922
2020-08-19,77.34669494628906,75.24163055419922
2020-08-20,77.34669494628906,75.24163055419922
2020-08-21,77.34669494628906,75.23295593261719
2020-08-24,77.34669494628906,75.22425079345703
2020-08-25,77.3382339477539,75.23295593261719
2020-08-26,77.3382339477539,75.23295593261719
2020-08-27,77.3382339477539,75.22425079345703
2020-08-28,77.34669494628906,75.25031280517578
2020-08-31,77.34669494628906,75.27642822265625
2020-09-01,77.34669494628906,75.25817108154297
2020-09-02,77.34669494628906,75.2668685913086
2020-09-03,77.3382339477539,75.25817108154297
2020-09-04,77.34669494628906,75.23201751708984
2020-09-08,77.34669494628906,75.24075317382812
2020-09-09,77.3382339477539,75.24943542480469
2020-09-10,77.3382339477539,75.24075317382812
2020-09-11,77.32978057861328,75.25817108154297
2020-09-14,77.34669494628906,75.24943542480469
2020-09-15,77.32978057861328,75.25817108154297
2020-09-16,77.34669494628906,75.2668685913086
2020-09-17,77.34669494628906,75.24943542480469
2020-09-18,77.32978057861328,75.25817108154297
2020-09-21,77.32978057861328,75.24943542480469
2020-09-22,77.32978057861328,75.2668685913086
2020-09-23,77.32978057861328,75.2668685913086
2020-09-24,77.3382339477539,75.25817108154297
2020-09-25,77.32978057861328,75.2668685913086
2020-09-28,77.3382339477539,75.27558898925781
2020-09-29,77.3382339477539,75.2668685913086
2020-09-30,77.32978057861328,75.27558898925781
2020-10-01,77.32978057861328,75.25813293457031
2020-10-02,77.32978057861328,75.26685333251953
2020-10-05,77.32978057861328,75.24072265625
2020-10-06,77.3382339477539,75.24072265625
2020-10-07,77.32978057861328,75.23199462890625
2020-10-08,77.32978057861328,75.23199462890625
2020-10-09,77.32978057861328,75.23199462890625
2020-10-12,77.3382339477539,75.24944305419922
2020-10-13,77.32978057861328,75.24072265625
2020-10-14,77.32978057861328,75.24072265625
2020-10-15,77.32978057861328,75.25813293457031
2020-10-16,77.3382339477539,75.24944305419922
2020-10-19,77.3382339477539,75.24944305419922
2020-10-20,77.32978057861328,75.24072265625
2020-10-21,77.32978057861328,75.24072265625
2020-10-22,77.3382339477539,75.21461486816406
2020-10-23,77.3382339477539,75.22331237792969
2020-10-26,77.3382339477539,75.23199462890625
2020-10-27,77.32978057861328,75.23199462890625
2020-10-28,77.32978057861328,75.23199462890625
2020-10-29,77.3382339477539,75.24944305419922
2020-10-30,77.3382339477539,75.24072265625
2020-11-02,77.3382339477539,75.23985290527344
2020-11-03,77.3382339477539,75.22242736816406
2020-11-04,77.32978057861328,75.23985290527344
2020-11-05,77.3382339477539,75.22242736816406
2020-11-06,77.32978057861328,75.23114776611328
2020-11-09,77.3382339477539,75.20500183105469
2020-11-10,77.32978057861328,75.19630432128906
2020-11-11,77.32978057861328,75.17886352539062
2020-11-12,77.32978057861328,75.18760681152344
2020-11-13,77.3382339477539,75.18760681152344
2020-11-16,77.3382339477539,75.20500183105469
2020-11-17,77.3382339477539,75.19630432128906
2020-11-18,77.3382339477539,75.19630432128906
2020-11-19,77.3382339477539,75.21371459960938
2020-11-20,77.3382339477539,75.22242736816406
2020-11-23,77.3382339477539,75.22242736816406
2020-11-24,77.3382339477539,75.23114776611328
2020-11-25,77.32978057861328,75.23985290527344
2020-11-27,77.3382339477539,75.23985290527344
2020-11-30,77.32978057861328,75.25727844238281
2020-12-01,77.32386779785156,75.21631622314453
2020-12-02,77.3322982788086,75.23373413085938
2020-12-03,77.3322982788086,75.2511978149414
2020-12-04,77.34076690673828,75.2424545288086
2020-12-07,77.32386779785156,75.25987243652344
2020-12-08,77.32386779785156,75.2424545288086
2020-12-09,77.32386779785156,75.23373413085938
2020-12-10,77.32386779785156,75.2511978149414
2020-12-11,77.3322982788086,75.29474639892578
2020-12-14,77.32386779785156,75.2860336303711
2020-12-15,77.32386779785156,75.2860336303711
2020-12-16,77.3322982788086,75.2860336303711
2020-12-17,77.3322982788086,75.28775787353516
2020-12-18,77.3322982788086,75.27906036376953
2020-12-21,77.3322982788086,75.27906036376953
2020-12-22,77.3322982788086,75.27906036376953
2020-12-23,77.32386779785156,75.29647827148438
2020-12-24,77.3322982788086,75.27906036376953
2020-12-28,77.3322982788086,75.28775787353516
2020-12-29,77.3322982788086,75.28775787353516
2020-12-30,77.32386779785156,75.29647827148438
2020-12-31,77.3322982788086,75.28775787353516
2021-01-04,77.3322982788086,75.29647827148438
2021-01-05,77.32386779785156,75.29647827148438
2021-01-06,77.3322982788086,75.25289154052734
2021-01-07,77.3322982788086,75.27033996582031
2021-01-08,77.32386779785156,75.26160430908203
2021-01-11,77.3322982788086,75.25289154052734
2021-01-12,77.32386779785156,75.25289154052734
2021-01-13,77.32386779785156,75.2441635131836
2021-01-14,77.3322982788086,75.25289154052734
2021-01-15,77.3322982788086,75.26160430908203
2021-01-19,77.3322982788086,75.28775787353516
2021-01-20,77.3322982788086,75.27906036376953
2021-01-21,77.3322982788086,75.28775787353516
2021-01-22,77.32386779785156,75.28775787353516
2021-01-25,77.3322982788086,75.29647827148438
2021-01-26,77.32386779785156,75.28775787353516
2021-01-27,77.32386779785156,75.28775787353516
2021-01-28,77.3322982788086,75.27906036376953
2021-01-29,77.3322982788086,75.30518341064453
2021-02-01,77.3322982788086,75.31391143798828
2021-02-02,77.32386779785156,75.28775787353516
2021-02-03,77.32386779785156,75.29647827148438
2021-02-04,77.3322982788086,75.29647827148438
2021-02-05,77.3322982788086,75.31391143798828
2021-02-08,77.3322982788086,75.3051986694336
2021-02-09,77.3322982788086,75.28775787353516
2021-02-10,77.32386779785156,75.29647827148438
2021-02-11,77.3322982788086,75.29647827148438
2021-02-12,77.32386779785156,75.3051986694336
2021-02-16,77.3322982788086,75.27903747558594
2021-02-17,77.3322982788086,75.29647827148438
2021-02-18,77.32386779785156,75.29647827148438
2021-02-19,77.3322982788086,75.3051986694336
2021-02-22,77.32386779785156,75.28775787353516
2021-02-23,77.32386779785156,75.29647827148438
2021-02-24,77.31544494628906,75.27903747558594
2021-02-25,77.32386779785156,75.16569519042969
2021-02-26,77.32386779785156,75.26158142089844
2021-03-01,77.31544494628906,75.25463104248047
2021-03-02,77.31544494628906,75.2720718383789
2021-03-03,77.32386779785156,75.22843170166016
2021-03-04,77.32386779785156,75.22843170166016
2021-03-05,77.32386779785156,75.22843170166016
2021-03-08,77.31544494628906,75.20230865478516
2021-03-09,77.31544494628906,75.20230865478516
2021-03-10,77.31544494628906,75.22843170166016
2021-03-11,77.32386779785156,75.22843170166016
2021-03-12,77.31544494628906,75.21975708007812
2021-03-15,77.31544494628906,75.22843170166016
2021-03-16,77.31544494628906,75.22843170166016
2021-03-17,77.32386779785156,75.24592590332031
2021-03-18,77.31544494628906,75.2371826171875
2021-03-19,77.31544494628906,75.2371826171875
2021-03-22,77.31544494628906,75.22843170166016
2021-03-23,77.32386779785156,75.2371826171875
2021-03-24,77.31544494628906,75.25463104248047
2021-03-25,77.31544494628906,75.26335906982422
2021-03-26,77.31544494628906,75.26335906982422
2021-03-29,77.31544494628906,75.24592590332031
2021-03-30,77.32386779785156,75.24592590332031
2021-03-31,77.31544494628906,75.21975708007812
2021-04-01,77.32386779785156,75.21887969970703
2021-04-05,77.31544494628906,75.201416015625
2021-04-06,77.30692291259766,75.21887969970703
2021-04-07,77.30692291259766,75.22762298583984
2021-04-08,77.31544494628906,75.25377655029297
2021-04-09,77.30692291259766,75.22762298583984
2021-04-12,77.30692291259766,75.21012115478516
2021-04-13,77.30692291259766,75.23633575439453
2021-04-14,77.30692291259766,75.23633575439453
2021-04-15,77.31544494628906,75.25377655029297
2021-04-16,77.31544494628906,75.24503326416016
2021-04-19,77.30692291259766,75.23633575439453
2021-04-20,77.30692291259766,75.25377655029297
2021-04-21,77.30692291259766,75.27120208740234
2021-04-22,77.31544494628906,75.26249694824219
2021-04-23,77.31544494628906,75.24503326416016
2021-04-26,77.30692291259766,75.22762298583984
2021-04-27,77.31544494628906,75.21887969970703
2021-04-28,77.30692291259766,75.23633575439453
2021-04-29,77.30692291259766,75.25377655029297
2021-04-30,77.31544494628906,75.26249694824219
2021-05-03,77.31544494628906,75.25550079345703
2021-05-04,77.30692291259766,75.25550079345703
2021-05-05,77.31544494628906,75.27294921875
2021-05-06,77.31544494628906,75.27294921875
2021-05-07,77.30692291259766,75.29912567138672
2021-05-10,77.30692291259766,75.27294921875
2021-05-11,77.30692291259766,75.26423645019531
2021-05-12,77.29849243164062,75.25550079345703
2021-05-13,77.29849243164062,75.27294921875
2021-05-14,77.29849243164062,75.27294921875
2021-05-17,77.30692291259766,75.27294921875
2021-05-18,77.30692291259766,75.28164672851562
2021-05-19,77.29849243164062,75.25550079345703
2021-05-20,77.29849243164062,75.2904052734375
2021-05-21,77.30692291259766,75.27294921875
2021-05-24,77.29849243164062,75.2904052734375
2021-05-25,77.29849243164062,75.2904052734375
2021-05-26,77.29849243164062,75.30784606933594
2021-05-27,77.30692291259766,75.30784606933594
2021-05-28,77.30692291259766,75.30784606933594
2021-06-01,77.29849243164062,75.29216766357422
2021-06-02,77.29849243164062,75.30086517333984
2021-06-03,77.29849243164062,75.27467346191406
2021-06-04,77.30692291259766,75.30086517333984
2021-06-07,77.2900619506836,75.29216766357422
2021-06-08,77.2900619506836,75.30957794189453
2021-06-09,77.2900619506836,75.29216766357422
2021-06-10,77.2900619506836,75.3183364868164
2021-06-11,77.29849243164062,75.30086517333984
2021-06-14,77.2900619506836,75.27467346191406
2021-06-15,77.2900619506836,75.2659683227539
2021-06-16,77.29849243164062,75.1961898803711
2021-06-17,77.2900619506836,75.1961898803711
2021-06-18,77.29849243164062,75.13509368896484
2021-06-21,77.2900619506836,75.15254974365234
2021-06-22,77.2900619506836,75.1961898803711
2021-06-23,77.2900619506836,75.14378356933594
2021-06-24,77.29849243164062,75.15254974365234
2021-06-25,77.29849243164062,75.14378356933594
2021-06-28,77.2900619506836,75.16996765136719
2021-06-29,77.2900619506836,75.1612548828125
2021-06-30,77.2900619506836,75.17869567871094
2021-07-01,77.29849243164062,75.16387176513672
2021-07-02,77.2900619506836,75.19878387451172
2021-07-06,77.28162384033203,75.2249755859375
2021-07-07,77.28162384033203,75.23371124267578
2021-07-08,77.2900619506836,75.26860046386719
2021-07-09,77.2900619506836,75.24240112304688
2021-07-12,77.2900619506836,75.2249755859375
2021-07-13,77.2900619506836,75.16387176513672
2021-07-14,77.28162384033203,75.21619415283203
2021-07-15,77.2900619506836,75.2249755859375
2021-07-16,77.2900619506836,75.21619415283203
2021-07-19,77.28162384033203,75.25114440917969
2021-07-20,77.28162384033203,75.2860336303711
2021-07-21,77.28162384033203,75.25988006591797
2021-07-22,77.2900619506836,75.26860046386719
2021-07-23,77.28162384033203,75.27734375
2021-07-26,77.2900619506836,75.25988006591797
2021-07-27,77.28162384033203,75.27734375
2021-07-28,77.28162384033203,75.2860336303711
2021-07-29,77.2900619506836,75.2860336303711
2021-07-30,77.28162384033203,75.30350494384766
2021-08-02,77.28162384033203,75.33140563964844
2021-08-03,77.28162384033203,75.33140563964844
2021-08-04,77.28162384033203,75.3052749633789
2021-08-05,77.28162384033203,75.27032470703125
2021-08-06,77.2900619506836,75.24415588378906
2021-08-09,77.2900619506836,75.21797943115234
2021-08-10,77.28162384033203,75.19178009033203
2021-08-11,77.28162384033203,75.22664642333984
2021-08-12,77.28162384033203,75.22664642333984
2021-08-13,77.2900619506836,75.23542022705078
2021-08-16,77.27317810058594,75.25286865234375
2021-08-17,77.27317810058594,75.23542022705078
2021-08-18,77.27317810058594,75.23542022705078
2021-08-19,77.2900619506836,75.23542022705078
2021-08-20,77.2900619506836,75.23542022705078
2021-08-23,77.27317810058594,75.23542022705078
2021-08-24,77.27317810058594,75.22664642333984
2021-08-25,77.27317810058594,75.21797943115234
2021-08-26,77.28162384033203,75.21797943115234
2021-08-27,77.28162384033203,75.27032470703125
2021-08-30,77.28162384033203,75.28779602050781
2021-08-31,77.27317810058594,75.27904510498047
2021-09-01,77.27317810058594,75.27294921875
2021-09-02,77.2900619506836,75.27294921875
2021-09-03,77.27317810058594,75.27294921875
2021-09-07,77.27317810058594,75.24678802490234
2021-09-08,77.27317810058594,75.26421356201172
2021-09-09,77.27317810058594,75.28167724609375
2021-09-10,77.28162384033203,75.25550079345703
2021-09-13,77.28162384033203,75.27294921875
2021-09-14,77.27317810058594,75.28167724609375
2021-09-15,77.27317810058594,75.28167724609375
2021-09-16,77.28162384033203,75.25550079345703
2021-09-17,77.27317810058594,75.2380142211914
2021-09-20,77.28162384033203,75.25550079345703
2021-09-21,77.27317810058594,75.27294921875
2021-09-22,77.27317810058594,75.22928619384766
2021-09-23,77.28162384033203,75.18567657470703
2021-09-24,77.27317810058594,75.15946960449219
2021-09-27,77.27317810058594,75.15074157714844
2021-09-28,77.27317810058594,75.15946960449219
2021-09-29,77.28162384033203,75.18567657470703
2021-09-30,77.28162384033203,75.20309448242188
2021-10-01,77.28162384033203,75.23889923095703
2021-10-04,77.26470184326172,75.20398712158203
2021-10-05,77.27317810058594,75.19525909423828
2021-10-06,77.27317810058594,75.18653869628906
2021-10-07,77.27317810058594,75.16034698486328
2021-10-08,77.27317810058594,75.13414764404297
2021-10-11,77.27317810058594,75.07300567626953
2021-10-12,77.27317810058594,75.10794067382812
2021-10-13,77.27317810058594,75.08177185058594
2021-10-14,77.26470184326172,75.08177185058594
2021-10-15,77.27317810058594,75.0381088256836
2021-10-18,77.26470184326172,74.98571014404297
2021-10-19,77.26470184326172,75.01190185546875
2021-10-20,77.26470184326172,75.0381088256836
2021-10-21,77.26470184326172,74.95081329345703
2021-10-22,77.26470184326172,74.933349609375
2021-10-25,77.27317810058594,74.9682846069336
2021-10-26,77.25628662109375,74.95081329345703
2021-10-27,77.25628662109375,74.933349609375
2021-10-28,77.27317810058594,74.94208526611328
2021-10-29,77.27317810058594,74.95081329345703
2021-11-01,77.27317810058594,74.91675567626953
2021-11-02,77.25628662109375,74.9953384399414
2021-11-03,77.25628662109375,74.9778823852539
2021-11-04,77.26470184326172,75.04771423339844
2021-11-05,77.26470184326172,75.0826416015625
2021-11-08,77.27317810058594,74.9953384399414
2021-11-09,77.25628662109375,75.03900909423828
2021-11-10,77.25628662109375,74.89055633544922
2021-11-11,77.26470184326172,74.83817291259766
2021-11-12,77.26470184326172,74.89927673339844
2021-11-15,77.26470184326172,74.89055633544922
2021-11-16,77.25628662109375,74.89055633544922
2021-11-17,77.25628662109375,74.91675567626953
2021-11-18,77.26470184326172,74.90802764892578
2021-11-19,77.26470184326172,74.89055633544922
2021-11-22,77.26470184326172,74.80323791503906
2021-11-23,77.25628662109375,74.80323791503906
2021-11-24,77.26470184326172,74.78580474853516
2021-11-26,77.25628662109375,74.93423461914062
2021-11-29,77.26470184326172,74.9691390991211
2021-11-30,77.25628662109375,74.90802764892578
2021-12-01,77.26470184326172,74.91677856445312
2021-12-02,77.26470184326172,74.82064819335938
2021-12-03,77.25628662109375,74.86436462402344
2021-12-06,77.25628662109375,74.80321502685547
2021-12-07,77.25628662109375,74.70708465576172
2021-12-08,77.26470184326172,74.73329162597656
2021-12-09,77.25628662109375,74.70708465576172
2021-12-10,77.26470184326172,74.74203491210938
2021-12-13,77.26470184326172,74.78572082519531
2021-12-14,77.26470184326172,74.74203491210938
2021-12-15,77.26470184326172,74.76822662353516
2021-12-16,77.25628662109375,74.82767486572266
2021-12-17,77.26470184326172,74.79270935058594
2021-12-20,77.25628662109375,74.81018829345703
2021-12-21,77.24781036376953,74.7665023803711
2021-12-22,77.24781036376953,74.75774383544922
2021-12-23,77.24781036376953,74.74901580810547
2021-12-27,77.25628662109375,74.72278594970703
2021-12-28,77.24781036376953,74.72278594970703
2021-12-29,77.24781036376953,74.71406555175781
2021-12-30,77.25628662109375,74.75774383544922
2021-12-31,77.25628662109375,74.74901580810547
2022-01-03,77.24781036376953,74.6615982055664
2022-01-04,77.25628662109375,74.70532989501953
2022-01-05,77.25628662109375,74.60919189453125
2022-01-06,77.25628662109375,74.54805755615234
2022-01-07,77.25628662109375,74.53056335449219
2022-01-10,77.24781036376953,74.4868392944336
2022-01-11,77.23934173583984,74.51306915283203
2022-01-12,77.24781036376953,74.4868392944336
2022-01-13,77.25628662109375,74.52184295654297
2022-01-14,77.25628662109375,74.42568969726562
2022-01-18,77.23934173583984,74.31208801269531
2022-01-19,77.25628662109375,74.3470458984375
2022-01-20,77.25628662109375,74.32955932617188
2022-01-21,77.24781036376953,74.3907699584961
2022-01-24,77.25628662109375,74.43441772460938
2022-01-25,77.23934173583984,74.39947509765625
2022-01-26,77.24781036376953,74.26837158203125
2022-01-27,77.25628662109375,74.20723724365234
2022-01-28,77.23934173583984,74.23342895507812
2022-01-31,77.25628662109375,74.23342895507812
2022-02-01,77.24781036376953,74.22732543945312
2022-02-02,77.25628662109375,74.24480438232422
2022-02-03,77.25628662109375,74.1836166381836
2022-02-04,77.23934173583984,74.03504180908203
2022-02-07,77.23934173583984,74.05253601074219
2022-02-08,77.24781036376953,73.97384643554688
2022-02-09,77.23934173583984,73.965087890625
2022-02-10,77.23934173583984,73.58924102783203
2022-02-11,77.23934173583984,73.81652069091797
2022-02-14,77.23091125488281,73.6591567993164
2022-02-15,77.24781036376953,73.6854019165039
2022-02-16,77.24781036376953,73.78156280517578
2022-02-17,77.23934173583984,73.82523345947266
2022-02-18,77.24781036376953,73.83399963378906
2022-02-22,77.24781036376953,73.76405334472656
2022-02-23,77.23934173583984,73.72034454345703
2022-02-24,77.23934173583984,73.78156280517578
2022-02-25,77.23934173583984,73.78156280517578
2022-02-28,77.23934173583984,73.91264343261719
2022-03-01,77.25796508789062,74.08314514160156
2022-03-02,77.25796508789062,73.8383560180664
2022-03-03,77.26641845703125,73.8383560180664
2022-03-04,77.26641845703125,73.9170150756836
2022-03-07,77.26641845703125,73.82086181640625
2022-03-08,77.26641845703125,73.72467041015625
2022-03-09,77.26641845703125,73.68093872070312
2022-03-10,77.26641845703125,73.61972045898438
2022-03-11,77.25796508789062,73.593505859375
2022-03-14,77.26641845703125,73.4011459350586
2022-03-15,77.24951171875,73.42740631103516
2022-03-16,77.26641845703125,73.35743713378906
2022-03-17,77.26641845703125,73.33121490478516
2022-03-18,77.25796508789062,73.313720703125
2022-03-21,77.25796508789062,73.06890106201172
2022-03-22,77.25796508789062,73.0164566040039
2022-03-23,77.2748794555664,73.07765197753906
2022-03-24,77.2748794555664,73.06017303466797
2022-03-25,77.25796508789062,72.85907745361328
2022-03-28,77.25796508789062,72.78913879394531
2022-03-29,77.25796508789062,72.8241195678711
2022-03-30,77.2748794555664,72.87655639648438
2022-03-31,77.2748794555664,72.87655639648438
2022-04-01,77.2748794555664,72.72435760498047
2022-04-04,77.26641845703125,72.76810455322266
2022-04-05,77.25796508789062,72.63690948486328
2022-04-06,77.26641845703125,72.68936920166016
2022-04-07,77.26641845703125,72.74185180664062
2022-04-08,77.25796508789062,72.65433502197266
2022-04-11,77.26641845703125,72.67188262939453
2022-04-12,77.26641845703125,72.85557556152344
2022-04-13,77.26641845703125,72.89054870605469
2022-04-14,77.25796508789062,72.75933837890625
2022-04-18,77.26641845703125,72.75933837890625
2022-04-19,77.25796508789062,72.59317016601562
2022-04-20,77.2748794555664,72.63690948486328
2022-04-21,77.2748794555664,72.51443481445312
2022-04-22,77.26641845703125,72.49691772460938
2022-04-25,77.2748794555664,72.61062622070312
2022-04-26,77.26641845703125,72.74185180664062
2022-04-27,77.26641845703125,72.70683288574219
2022-04-28,77.2833023071289,72.65433502197266
2022-04-29,77.26641845703125,72.51443481445312
2022-05-02,77.2748794555664,72.50918579101562
2022-05-03,77.26641845703125,72.47413635253906
2022-05-04,77.2833023071289,72.66668701171875
2022-05-05,77.2833023071289,72.54415130615234
2022-05-06,77.2833023071289,72.53540802001953
2022-05-09,77.2748794555664,72.7192153930664
2022-05-10,77.2748794555664,72.67544555664062
2022-05-11,77.2748794555664,72.68424987792969
2022-05-12,77.2833023071289,72.78922271728516
2022-05-13,77.291748046875,72.76296997070312
2022-05-16,77.2833023071289,72.80673217773438
2022-05-17,77.2833023071289,72.64920806884766
2022-05-18,77.2833023071289,72.68424987792969
2022-05-19,77.30023956298828,72.78922271728516
2022-05-20,77.30023956298828,72.84176635742188
2022-05-23,77.30023956298828,72.80673217773438
2022-05-24,77.291748046875,72.9730224609375
2022-05-25,77.30023956298828,73.0255355834961
2022-05-26,77.31712341308594,73.04305267333984
2022-05-27,77.30023956298828,73.06053924560547
2022-05-31,77.291748046875,72.94676208496094
2022-06-01,77.2926254272461,72.81098937988281
