date,path,n_rows,n_close,n_returns,first_ts_utc,last_ts_utc,open,high,low,close,volume,rv_5min_intraday,intraday_log_return,valid_for_har
2026-02-05,data/intraday/0050_TW_5min_2026-02-05.csv,53,53,52,2026-02-05T01:00:00+00:00,2026-02-05T05:20:00+00:00,72.05000305175781,72.25,71.75,71.94999694824219,99214136.0,8.425795621249543e-05,-0.001388973883245512,True
2026-02-06,data/intraday/0050_TW_5min_2026-02-06.csv,54,54,53,2026-02-06T01:00:00+00:00,2026-02-06T05:25:00+00:00,71.4000015258789,72.25,70.80000305175781,71.94999694824219,100305912.0,8.641278509105587e-05,0.007673500202004368,True
2026-02-09,data/intraday/0050_TW_5min_2026-02-09.csv,53,53,52,2026-02-09T01:00:00+00:00,2026-02-09T05:20:00+00:00,74.05000305175781,74.1500015258789,73.75,73.94999694824219,103104649.0,2.7850101853871684e-05,-0.0013514340369774735,True
2026-02-10,data/intraday/0050_TW_5min_2026-02-10.csv,53,53,52,2026-02-10T01:00:00+00:00,2026-02-10T05:20:00+00:00,74.6500015258789,75.5,74.5999984741211,75.5,92943430.0,8.57518207625173e-05,0.01132211182933904,True
2026-02-11,data/intraday/0050_TW_5min_2026-02-11.csv,53,53,52,2026-02-11T01:00:00+00:00,2026-02-11T05:20:00+00:00,75.9000015258789,77.44999694824219,75.9000015258789,77.19999694824219,111237103.0,4.1844665417947076e-05,0.016982712994797616,True
2026-02-23,data/intraday/0050_TW_5min_2026-02-23.csv,53,53,52,2026-02-23T01:00:00+00:00,2026-02-23T05:20:00+00:00,78.44999694824219,78.44999694824219,77.19999694824219,77.30000305175781,203160847.0,6.755546747428293e-05,-0.014767445205589615,True
2026-02-24,data/intraday/0050_TW_5min_2026-02-24.csv,53,53,52,2026-02-24T01:00:00+00:00,2026-02-24T05:20:00+00:00,77.94999694824219,79.6500015258789,77.8499984741211,79.5,133907752.0,0.00011368827543847464,0.0196894653066978,True
2026-02-25,data/intraday/0050_TW_5min_2026-02-25.csv,53,53,52,2026-02-25T01:00:00+00:00,2026-02-25T05:20:00+00:00,80.3499984741211,81.80000305175781,80.25,81.05000305175781,154627058.0,7.4397797835099e-05,0.008674212641346128,True
2026-02-26,data/intraday/0050_TW_5min_2026-02-26.csv,53,53,52,2026-02-26T01:00:00+00:00,2026-02-26T05:20:00+00:00,81.25,81.5,80.80000305175781,81.30000305175781,114399450.0,3.829148978159141e-05,0.0006152328809138596,True
2026-03-02,data/intraday/0050_TW_5min_2026-03-02.csv,53,53,52,2026-03-02T01:00:00+00:00,2026-03-02T05:20:00+00:00,79.5,80.80000305175781,79.1500015258789,80.4000015258789,190026328.0,0.00011689695202979579,0.011257173503227566,True
2026-03-03,data/intraday/0050_TW_5min_2026-03-03.csv,53,53,52,2026-03-03T01:00:00+00:00,2026-03-03T05:20:00+00:00,80.05000305175781,80.4000015258789,78.6500015258789,78.75,303501422.0,0.0001374595943521116,-0.01637319986012623,True
2026-03-04,data/intraday/0050_TW_5min_2026-03-04.csv,53,53,52,2026-03-04T01:00:00+00:00,2026-03-04T05:20:00+00:00,77.4000015258789,77.44999694824219,75.5,75.6500015258789,466068844.0,0.00020642903739008565,-0.022869339905270916,True
2026-03-05,data/intraday/0050_TW_5min_2026-03-05.csv,53,53,52,2026-03-05T01:00:00+00:00,2026-03-05T05:20:00+00:00,78.30000305175781,78.8499984741211,76.69999694824219,77.19999694824219,181389347.0,0.0002541647921109596,-0.014148224471764158,True
2026-03-06,data/intraday/0050_TW_5min_2026-03-06.csv,53,53,52,2026-03-06T01:00:00+00:00,2026-03-06T05:20:00+00:00,76.80000305175781,77.30000305175781,76.30000305175781,76.8499984741211,139530146.0,6.650553454241082e-05,0.0006507702392608458,True
2026-03-09,data/intraday/0050_TW_5min_2026-03-09.csv,53,53,52,2026-03-09T01:00:00+00:00,2026-03-09T05:20:00+00:00,73.1500015258789,73.5,71.69999694824219,73.44999694824219,482946874.0,0.00015511897940824454,0.004092712745384786,True
2026-03-10,data/intraday/0050_TW_5min_2026-03-10.csv,53,53,52,2026-03-10T01:00:00+00:00,2026-03-10T05:20:00+00:00,75.9000015258789,76.25,74.30000305175781,75.19999694824219,146982230.0,0.0001662566635743116,-0.009265514131482938,True
2026-03-11,data/intraday/0050_TW_5min_2026-03-11.csv,53,53,52,2026-03-11T01:00:00+00:00,2026-03-11T05:20:00+00:00,76.30000305175781,78.5,76.0999984741211,78.19999694824219,141031727.0,0.0001116080479595763,0.02459663023899222,True
2026-03-12,data/intraday/0050_TW_5min_2026-03-12.csv,53,53,52,2026-03-12T01:00:00+00:00,2026-03-12T05:20:00+00:00,77.0999984741211,77.5999984741211,76.3499984741211,76.6500015258789,121529450.0,0.00010409115775006399,-0.005853635553458028,True
2026-03-13,data/intraday/0050_TW_5min_2026-03-13.csv,53,53,52,2026-03-13T01:00:00+00:00,2026-03-13T05:20:00+00:00,75.1500015258789,76.55000305175781,75.0,75.94999694824219,97670244.0,0.00012994670053310112,0.010589052357211571,True
2026-03-16,data/intraday/0050_TW_5min_2026-03-16.csv,53,53,52,2026-03-16T01:00:00+00:00,2026-03-16T05:20:00+00:00,76.30000305175781,76.69999694824219,75.44999694824219,75.5999984741211,95664503.0,0.00011545311804017091,-0.00921671528533267,True
2026-03-17,data/intraday/0050_TW_5min_2026-03-17.csv,53,53,52,2026-03-17T01:00:00+00:00,2026-03-17T05:20:00+00:00,76.44999694824219,77.0,76.30000305175781,76.69999694824219,58755276.0,8.943099445866165e-05,0.0032647761282511133,True
2026-03-18,data/intraday/0050_TW_5min_2026-03-18.csv,53,53,52,2026-03-18T01:00:00+00:00,2026-03-18T05:20:00+00:00,77.75,78.05000305175781,77.44999694824219,77.80000305175781,64157804.0,5.090986818579897e-05,0.0006429193506803704,True
2026-03-19,data/intraday/0050_TW_5min_2026-03-19.csv,53,53,52,2026-03-19T01:00:00+00:00,2026-03-19T05:20:00+00:00,76.5999984741211,76.80000305175781,75.94999694824219,76.05000305175781,132262836.0,4.013916787822319e-05,-0.0072059979928463976,True
2026-03-20,data/intraday/0050_TW_5min_2026-03-20.csv,53,53,52,2026-03-20T01:00:00+00:00,2026-03-20T05:20:00+00:00,76.19999694824219,76.4000015258789,75.5,75.9000015258789,66560057.0,0.00010658230613034317,-0.003944718137894239,True
2026-03-23,data/intraday/0050_TW_5min_2026-03-23.csv,53,53,52,2026-03-23T01:00:00+00:00,2026-03-23T05:20:00+00:00,73.5,74.44999694824219,73.30000305175781,74.25,199016285.0,8.705505493252482e-05,0.010152371464017908,True
2026-03-24,data/intraday/0050_TW_5min_2026-03-24.csv,53,53,52,2026-03-24T01:00:00+00:00,2026-03-24T05:20:00+00:00,75.5,75.5999984741211,73.80000305175781,74.55000305175781,81537165.0,0.00017674154028434716,-0.01266257410851399,True
2026-03-25,data/intraday/0050_TW_5min_2026-03-25.csv,53,53,52,2026-03-25T01:00:00+00:00,2026-03-25T05:20:00+00:00,76.3499984741211,76.6500015258789,76.0,76.19999694824219,72763842.0,6.948420248179022e-05,-0.0019665890360401543,True
2026-03-26,data/intraday/0050_TW_5min_2026-03-26.csv,53,53,52,2026-03-26T01:00:00+00:00,2026-03-26T05:20:00+00:00,76.30000305175781,76.8499984741211,75.5999984741211,75.80000305175781,72196850.0,8.596507634763458e-05,-0.00657464537825411,True
2026-03-27,data/intraday/0050_TW_5min_2026-03-27.csv,53,53,52,2026-03-27T01:00:00+00:00,2026-03-27T05:20:00+00:00,74.44999694824219,75.0999984741211,74.0999984741211,75.05000305175781,101425675.0,5.85012054024735e-05,0.008026880603151125,True
2026-03-30,data/intraday/0050_TW_5min_2026-03-30.csv,53,53,52,2026-03-30T01:00:00+00:00,2026-03-30T05:20:00+00:00,73.30000305175781,74.05000305175781,72.80000305175781,73.9000015258789,144132657.0,5.0315223845796366e-05,0.008152198075635043,True
2026-03-31,data/intraday/0050_TW_5min_2026-03-31.csv,53,53,52,2026-03-31T01:00:00+00:00,2026-03-31T05:20:00+00:00,73.3499984741211,73.44999694824219,72.1500015258789,72.44999694824219,244819643.0,0.00012094449481757068,-0.012345857141849327,True
2026-04-01,data/intraday/0050_TW_5min_2026-04-01.csv,53,53,52,2026-04-01T01:00:00+00:00,2026-04-01T05:20:00+00:00,75.0,75.5999984741211,74.5999984741211,75.5,109037004.0,4.9035673158139684e-05,0.006644542718668511,True
2026-04-02,data/intraday/0050_TW_5min_2026-04-02.csv,53,53,52,2026-04-02T01:00:00+00:00,2026-04-02T05:20:00+00:00,75.9000015258789,76.05000305175781,73.80000305175781,73.94999694824219,105344631.0,0.00012211891201318784,-0.02602755661643665,True
2026-04-07,data/intraday/0050_TW_5min_2026-04-07.csv,53,53,52,2026-04-07T01:00:00+00:00,2026-04-07T05:20:00+00:00,75.1500015258789,75.44999694824219,74.6500015258789,75.19999694824219,71989301.0,7.265266197861916e-05,0.0006650538704810982,True
2026-04-08,data/intraday/0050_TW_5min_2026-04-08.csv,54,54,53,2026-04-08T01:00:00+00:00,2026-04-08T05:25:00+00:00,78.0999984741211,79.25,78.0999984741211,79.19999694824219,205522930.0,4.825553800775284e-05,0.01398622297994582,True
2026-04-09,data/intraday/0050_TW_5min_2026-04-09.csv,53,53,52,2026-04-09T01:00:00+00:00,2026-04-09T05:20:00+00:00,79.30000305175781,79.4000015258789,78.80000305175781,79.05000305175781,79609261.0,4.199530253964379e-05,-0.0031575648636143895,True
2026-04-10,data/intraday/0050_TW_5min_2026-04-10.csv,53,53,52,2026-04-10T01:00:00+00:00,2026-04-10T05:20:00+00:00,80.0,80.80000305175781,79.94999694824219,80.75,109145467.0,3.322837437905469e-05,0.009331327428884222,True
2026-04-13,data/intraday/0050_TW_5min_2026-04-13.csv,53,53,52,2026-04-13T01:00:00+00:00,2026-04-13T05:20:00+00:00,80.5999984741211,81.0,80.4000015258789,80.5999984741211,80214502.0,5.526425156770337e-05,0.0,True
2026-04-14,data/intraday/0050_TW_5min_2026-04-14.csv,53,53,52,2026-04-14T01:00:00+00:00,2026-04-14T05:20:00+00:00,81.75,83.19999694824219,81.75,83.0999984741211,117283031.0,6.677305852420617e-05,0.01637887372207915,True
2026-04-15,data/intraday/0050_TW_5min_2026-04-15.csv,54,54,53,2026-04-15T01:00:00+00:00,2026-04-15T05:25:00+00:00,84.0999984741211,85.0999984741211,83.80000305175781,84.1500015258789,116873125.0,7.810373711105546e-05,0.0005943899343831185,True
2026-04-16,data/intraday/0050_TW_5min_2026-04-16.csv,53,53,52,2026-04-16T01:00:00+00:00,2026-04-16T05:20:00+00:00,84.75,85.0999984741211,84.1500015258789,85.0,69988240.0,7.102362859225025e-05,0.0029455102297567446,True
2026-04-17,data/intraday/0050_TW_5min_2026-04-17.csv,53,53,52,2026-04-17T01:00:00+00:00,2026-04-17T05:20:00+00:00,84.19999694824219,84.5,84.0,84.19999694824219,92110227.0,3.1705739231876574e-05,0.0,True
2026-04-21,data/intraday/0050_TW_5min_2026-04-21.csv,53,53,52,2026-04-21T01:00:00+00:00,2026-04-21T05:20:00+00:00,85.5,86.0999984741211,85.0,86.05000305175781,69259077.0,6.967309962058372e-05,0.0064121821797701655,True
2026-04-22,data/intraday/0050_TW_5min_2026-04-22.csv,53,53,52,2026-04-22T01:00:00+00:00,2026-04-22T05:20:00+00:00,85.75,86.5999984741211,85.55000305175781,86.3499984741211,58297374.0,3.1201650621571465e-05,0.006972700875776503,True
2026-04-23,data/intraday/0050_TW_5min_2026-04-23.csv,53,53,52,2026-04-23T01:00:00+00:00,2026-04-23T05:20:00+00:00,87.6500015258789,88.80000305175781,85.1500015258789,86.44999694824219,139313925.0,0.0003897207030800728,-0.013785451947559126,True
2026-04-24,data/intraday/0050_TW_5min_2026-04-24.csv,53,53,52,2026-04-24T01:00:00+00:00,2026-04-24T05:20:00+00:00,87.5999984741211,89.94999694824219,87.55000305175781,89.94999694824219,121653890.0,0.0002784865584633591,0.02647294594563633,True
2026-04-27,data/intraday/0050_TW_5min_2026-04-27.csv,53,53,52,2026-04-27T01:00:00+00:00,2026-04-27T05:20:00+00:00,92.6999969482422,94.25,92.6999969482422,93.1500015258789,164946250.0,0.00020624525813353007,0.004842673777463767,True
2026-04-28,data/intraday/0050_TW_5min_2026-04-28.csv,53,53,52,2026-04-28T01:00:00+00:00,2026-04-28T05:20:00+00:00,92.5500030517578,93.6500015258789,91.9000015258789,92.0,113576708.0,9.466587285919382e-05,-0.0059604949446179405,True
2026-04-29,data/intraday/0050_TW_5min_2026-04-29.csv,53,53,52,2026-04-29T01:00:00+00:00,2026-04-29T05:20:00+00:00,90.6999969482422,91.5,90.0,90.6999969482422,90721078.0,0.00010732851436164045,0.0,True
2026-04-30,data/intraday/0050_TW_5min_2026-04-30.csv,53,53,52,2026-04-30T01:00:00+00:00,2026-04-30T05:20:00+00:00,91.25,91.9000015258789,90.3000030517578,90.6999969482422,78607896.0,0.00011866213897123483,-0.006045668988233818,True
2026-05-04,data/intraday/0050_TW_5min_2026-05-04.csv,53,53,52,2026-05-04T01:00:00+00:00,2026-05-04T05:20:00+00:00,92.5,94.6500015258789,92.4000015258789,94.5999984741211,114266199.0,9.133702480557538e-05,0.022448815409654824,True
2026-05-05,data/intraday/0050_TW_5min_2026-05-05.csv,53,53,52,2026-05-05T01:00:00+00:00,2026-05-05T05:20:00+00:00,94.4000015258789,94.75,94.0,94.6500015258789,74800848.0,3.3128665111106536e-05,0.0026448044611827367,True
2026-05-06,data/intraday/0050_TW_5min_2026-05-06.csv,53,53,52,2026-05-06T01:00:00+00:00,2026-05-06T05:20:00+00:00,96.0500030517578,96.9000015258789,94.6999969482422,95.75,103107634.0,0.00020630588038390014,-0.003128292926405259,True
2026-05-07,data/intraday/0050_TW_5min_2026-05-07.csv,53,53,52,2026-05-07T01:00:00+00:00,2026-05-07T05:20:00+00:00,97.9499969482422,98.4000015258789,97.4000015258789,97.8499984741211,105198600.0,6.066320851818619e-05,-0.0010214349862437632,True
2026-05-08,data/intraday/0050_TW_5min_2026-05-08.csv,53,53,52,2026-05-08T01:00:00+00:00,2026-05-08T05:20:00+00:00,97.3499984741211,97.6999969482422,95.8499984741211,97.0500030517578,120005253.0,0.00010237139505335862,-0.00308637508382388,True
2026-05-11,data/intraday/0050_TW_5min_2026-05-11.csv,53,53,52,2026-05-11T01:00:00+00:00,2026-05-11T05:20:00+00:00,96.6500015258789,97.1500015258789,96.5,97.0,86941446.0,2.6617838929888804e-05,0.0036147570613668583,True
2026-05-12,data/intraday/0050_TW_5min_2026-05-12.csv,53,53,52,2026-05-12T01:00:00+00:00,2026-05-12T05:20:00+00:00,96.8499984741211,97.3499984741211,95.5,96.8499984741211,93971970.0,0.00011872981138066134,0.0,True
2026-05-13,data/intraday/0050_TW_5min_2026-05-13.csv,54,54,53,2026-05-13T01:00:00+00:00,2026-05-13T05:25:00+00:00,94.8499984741211,95.8000030517578,94.6999969482422,95.6999969482422,115846474.0,7.561342169251204e-05,0.008921586276372915,True
2026-05-14,data/intraday/0050_TW_5min_2026-05-14.csv,53,53,52,2026-05-14T01:00:00+00:00,2026-05-14T05:20:00+00:00,96.9000015258789,97.1999969482422,95.75,95.9499969482422,52053110.0,8.107170012023387e-05,-0.00985234399566561,True
2026-05-15,data/intraday/0050_TW_5min_2026-05-15.csv,53,53,52,2026-05-15T01:00:00+00:00,2026-05-15T05:20:00+00:00,97.6500015258789,98.25,95.1999969482422,95.25,86045055.0,0.00011520459468055829,-0.0248846589418775,True
2026-05-18,data/intraday/0050_TW_5min_2026-05-18.csv,53,53,52,2026-05-18T01:00:00+00:00,2026-05-18T05:20:00+00:00,94.0,95.1999969482422,93.3000030517578,94.9499969482422,107396792.0,0.00010849957774287113,0.01005562284760796,True
2026-05-19,data/intraday/0050_TW_5min_2026-05-19.csv,53,53,52,2026-05-19T01:00:00+00:00,2026-05-19T05:20:00+00:00,94.3499984741211,94.6999969482422,93.1500015258789,93.1999969482422,129114421.0,6.318559983975199e-05,-0.012263566694659096,True
2026-05-20,data/intraday/0050_TW_5min_2026-05-20.csv,54,54,53,2026-05-20T01:00:00+00:00,2026-05-20T05:25:00+00:00,93.0,93.5,92.4499969482422,92.6500015258789,111585466.0,8.202143663668725e-05,-0.003770523952606065,True
2026-05-21,data/intraday/0050_TW_5min_2026-05-21.csv,53,53,52,2026-05-21T01:00:00+00:00,2026-05-21T05:20:00+00:00,94.8000030517578,96.0500030517578,94.6999969482422,95.9000015258789,55235650.0,5.5848999114270224e-05,0.01153655634802488,True
2026-05-22,data/intraday/0050_TW_5min_2026-05-22.csv,53,53,52,2026-05-22T01:00:00+00:00,2026-05-22T05:20:00+00:00,96.3000030517578,97.3000030517578,96.0,97.25,59017787.0,5.967167568368526e-05,0.009816632004364263,True
2026-05-25,data/intraday/0050_TW_5min_2026-05-25.csv,53,53,52,2026-05-25T01:00:00+00:00,2026-05-25T05:20:00+00:00,99.5500030517578,101.0,99.5500030517578,100.75,118596413.0,4.335258668886833e-05,0.01198213966105975,True
2026-05-26,data/intraday/0050_TW_5min_2026-05-26.csv,53,53,52,2026-05-26T01:00:00+00:00,2026-05-26T05:20:00+00:00,101.5999984741211,101.8000030517578,100.3000030517578,100.5500030517578,80988294.0,8.932377774426944e-05,-0.010388373556578174,True
2026-05-27,data/intraday/0050_TW_5min_2026-05-27.csv,53,53,52,2026-05-27T01:00:00+00:00,2026-05-27T05:20:00+00:00,102.4000015258789,103.9000015258789,102.0,102.75,84796072.0,0.00012453880095784374,0.003412125869775494,True
2026-05-28,data/intraday/0050_TW_5min_2026-05-28.csv,53,53,52,2026-05-28T01:00:00+00:00,2026-05-28T05:20:00+00:00,104.0,104.25,100.0999984741211,100.5500030517578,140348732.0,0.00047991523502348177,-0.03373575257206271,True
2026-05-29,data/intraday/0050_TW_5min_2026-05-29.csv,53,53,52,2026-05-29T01:00:00+00:00,2026-05-29T05:20:00+00:00,103.1999969482422,104.4499969482422,102.6999969482422,104.3499984741211,84594913.0,0.00010307186749723591,0.011081795424342632,True
2026-06-01,data/intraday/0050_TW_5min_2026-06-01.csv,53,53,52,2026-06-01T01:00:00+00:00,2026-06-01T05:20:00+00:00,105.25,106.6999969482422,104.5,105.5500030517578,120425022.0,0.00010893690573692458,0.0028463306447497412,True
2026-06-02,data/intraday/0050_TW_5min_2026-06-02.csv,53,53,52,2026-06-02T01:00:00+00:00,2026-06-02T05:20:00+00:00,106.3000030517578,106.3000030517578,104.1999969482422,105.6999969482422,107233028.0,0.0001360803643595992,-0.00566045005250733,True
2026-06-03,data/intraday/0050_TW_5min_2026-06-03.csv,53,53,52,2026-06-03T01:00:00+00:00,2026-06-03T05:20:00+00:00,107.3000030517578,107.8499984741211,107.0999984741211,107.75,69185644.0,5.535829719590328e-05,0.004185050905846035,True
2026-06-04,data/intraday/0050_TW_5min_2026-06-04.csv,53,53,52,2026-06-04T01:00:00+00:00,2026-06-04T05:20:00+00:00,106.75,107.0,106.0500030517578,106.0999984741211,111105311.0,5.023306029352343e-05,-0.006107620870313173,True
2026-06-05,data/intraday/0050_TW_5min_2026-06-05.csv,53,53,52,2026-06-05T01:00:00+00:00,2026-06-05T05:20:00+00:00,105.0,105.3499984741211,102.8000030517578,104.1999969482422,171434371.0,0.0002043311920556004,-0.007648250125760071,True
2026-06-08,data/intraday/0050_TW_5min_2026-06-08.csv,53,53,52,2026-06-08T01:00:00+00:00,2026-06-08T05:20:00+00:00,98.0500030517578,101.3000030517578,98.0500030517578,101.0,312706190.0,0.0002776438192635058,0.029642933074398827,True
2026-06-09,data/intraday/0050_TW_5min_2026-06-09.csv,53,53,52,2026-06-09T01:00:00+00:00,2026-06-09T05:20:00+00:00,102.0999984741211,103.5999984741211,101.3499984741211,103.4000015258789,80873531.0,9.961914245529265e-05,0.012652266605703526,True
2026-06-10,data/intraday/0050_TW_5min_2026-06-10.csv,54,54,53,2026-06-10T01:00:00+00:00,2026-06-10T05:25:00+00:00,102.5999984741211,102.9499969482422,100.1999969482422,100.25,175269709.0,0.00012669046414012986,-0.023170851677876348,True
2026-06-11,data/intraday/0050_TW_5min_2026-06-11.csv,53,53,52,2026-06-11T01:00:00+00:00,2026-06-11T05:20:00+00:00,100.0,100.5500030517578,97.5999984741211,99.8000030517578,268056048.0,0.0002971793766197556,-0.0020019720919380556,True
2026-06-12,data/intraday/0050_TW_5min_2026-06-12.csv,53,53,52,2026-06-12T01:00:00+00:00,2026-06-12T05:20:00+00:00,103.25,103.75,101.5500030517578,101.9000015258789,60556021.0,8.896998015191323e-05,-0.013161276638185369,True
2026-06-15,data/intraday/0050_TW_5min_2026-06-15.csv,53,53,52,2026-06-15T01:00:00+00:00,2026-06-15T05:20:00+00:00,105.0999984741211,105.5,104.3000030517578,105.1500015258789,80286106.0,5.542130399462738e-05,0.0004756532956059316,True
2026-06-16,data/intraday/0050_TW_5min_2026-06-16.csv,53,53,52,2026-06-16T01:00:00+00:00,2026-06-16T05:20:00+00:00,106.0500030517578,106.0500030517578,104.8499984741211,105.9499969482422,62661157.0,9.461990962441558e-05,-0.0009434538767319795,True
2026-06-17,data/intraday/0050_TW_5min_2026-06-17.csv,53,53,52,2026-06-17T01:00:00+00:00,2026-06-17T05:20:00+00:00,105.0,106.0,104.5,106.0,67955122.0,5.730306962717922e-05,0.009478743954543739,True
2026-06-18,data/intraday/0050_TW_5min_2026-06-18.csv,53,53,52,2026-06-18T01:00:00+00:00,2026-06-18T05:20:00+00:00,107.0,107.4499969482422,106.6500015258789,107.3000030517578,68994798.0,4.583726550383992e-05,0.0027998436161049307,True
2026-06-22,data/intraday/0050_TW_5min_2026-06-22.csv,53,53,52,2026-06-22T01:00:00+00:00,2026-06-22T05:20:00+00:00,109.4499969482422,111.1999969482422,109.4499969482422,111.1500015258789,102918050.0,5.734993758788415e-05,0.015412858052105204,True
2026-06-23,data/intraday/0050_TW_5min_2026-06-23.csv,53,53,52,2026-06-23T01:00:00+00:00,2026-06-23T05:20:00+00:00,112.0,112.3000030517578,110.0500030517578,110.25,114838897.0,0.00015458672227929737,-0.015748356968139168,True
2026-06-24,data/intraday/0050_TW_5min_2026-06-24.csv,53,53,52,2026-06-24T01:00:00+00:00,2026-06-24T05:20:00+00:00,108.0,108.0999984741211,106.1500015258789,107.25,214935949.0,0.00016009170870375875,-0.006968669316093316,True
2026-06-25,data/intraday/0050_TW_5min_2026-06-25.csv,53,53,52,2026-06-25T01:00:00+00:00,2026-06-25T05:20:00+00:00,108.0,108.0500030517578,106.3499984741211,107.3499984741211,83594450.0,0.00016156513053253906,-0.0060367170134856965,True
2026-06-26,data/intraday/0050_TW_5min_2026-06-26.csv,54,54,53,2026-06-26T01:00:00+00:00,2026-06-26T05:25:00+00:00,105.4000015258789,105.8499984741211,102.8000030517578,103.0500030517578,276165654.0,0.00016090632969265362,-0.022548313633483086,True
2026-06-29,data/intraday/0050_TW_5min_2026-06-29.csv,53,53,52,2026-06-29T01:00:00+00:00,2026-06-29T05:20:00+00:00,103.3499984741211,105.3499984741211,103.3000030517578,104.5999984741211,87766443.0,0.00018523963760870216,0.012022265679481644,True
2026-06-30,data/intraday/0050_TW_5min_2026-06-30.csv,53,53,52,2026-06-30T01:00:00+00:00,2026-06-30T05:20:00+00:00,106.8499984741211,108.25,106.75,108.0500030517578,96042847.0,9.445540204080168e-05,0.011168143712248788,True
2026-07-01,data/intraday/0050_TW_5min_2026-07-01.csv,53,53,52,2026-07-01T01:00:00+00:00,2026-07-01T05:20:00+00:00,109.8000030517578,109.9499969482422,108.5999984741211,109.3499984741211,68067425.0,8.3670601708538e-05,-0.0041068237005223,True
2026-07-02,data/intraday/0050_TW_5min_2026-07-02.csv,53,53,52,2026-07-02T01:00:00+00:00,2026-07-02T05:20:00+00:00,107.1999969482422,108.9499969482422,106.9000015258789,108.9000015258789,57610059.0,8.768406932804158e-05,0.015733823781847237,True
2026-07-03,data/intraday/0050_TW_5min_2026-07-03.csv,53,53,52,2026-07-03T01:00:00+00:00,2026-07-03T05:20:00+00:00,106.1500015258789,108.8000030517578,106.0999984741211,108.4000015258789,69966100.0,7.419127678397573e-05,0.020974900557912075,True
2026-07-06,data/intraday/0050_TW_5min_2026-07-06.csv,53,53,52,2026-07-06T01:00:00+00:00,2026-07-06T05:20:00+00:00,109.0500030517578,109.5999984741211,107.6999969482422,108.25,70018315.0,0.00012844684925949028,-0.007363153749979296,True
2026-07-07,data/intraday/0050_TW_5min_2026-07-07.csv,53,53,52,2026-07-07T01:00:00+00:00,2026-07-07T05:20:00+00:00,108.5500030517578,109.0500030517578,105.8499984741211,106.1999969482422,119235103.0,0.0001603309728970588,-0.02188684436625587,True
