date,spy_open,spy_high,spy_low,spy_close,spy_adj_close,vix_close,log_ret,rv_parkinson,rv_garman_klass_raw,rv_garman_klass,range_variance_proxy,squared_return,log_rv,log_rv_lag1,log_rv_week_lag1,log_rv_month_lag1,log_vix_var_lag1,abs_ret_lag1,aqi_lag1,pm25_defining_lag1,aqi_pm25_lag1,high_aqi_150_lag1,high_aqi_p90_lag1,high_aqi_p95_lag1,consec_p90_lag1,aqi_lag1_per10,aqi_pm25_lag1_per10
2020-02-19,337.7900085449219,339.0799865722656,337.4800109863281,338.3399963378906,308.4034423828125,14.380000114440918,0.004769631212818803,8.068452335543104e-06,1.0162841987842269e-05,1.0162841987842269e-05,2.2370499951456032e-05,2.2749381906295368e-05,-11.49677243171636,-10.535828875147782,-11.108518437078269,-10.816041055669379,-9.346465157477061,0.0025801673985141175,59.0,1.0,59.0,0.0,0.0,0.0,0.0,5.9,5.9
2020-02-20,337.739990234375,338.6400146484375,333.67999267578125,336.95001220703125,307.1363830566406,15.5600004196167,-0.00411691027425307,7.852454479188459e-05,0.00010673977139250716,0.00010673977139250716,0.00021771626730899174,1.6948950206250486e-05,-9.145116728783579,-11.49677243171636,-11.258345180220314,-10.780409427424363,-9.408092738985125,0.004769631212818803,45.0,1.0,45.0,0.0,0.0,0.0,0.0,4.5,4.5
2020-02-21,335.4700012207031,335.80999755859375,332.5799865722656,333.4800109863281,303.97344970703125,17.079999923706055,-0.010351532321862702,3.3692204872184716e-05,3.303331662164327e-05,3.303331662164327e-05,9.341462725601156e-05,0.00010715422141056821,-10.317993911200405,-9.145116728783579,-10.660359609904095,-10.661652090514691,-9.250362368051807,0.00411691027425307,37.0,1.0,37.0,0.0,0.0,0.0,0.0,3.7,3.7
2020-02-24,323.1400146484375,333.55999755859375,321.239990234375,322.4200134277344,293.8920593261719,25.030000686645508,-0.03372780632681458,0.0005108361877975924,0.0007062472445539526,0.0007062472445539526,0.0014163386531995676,0.0011375649196191137,-7.255545177027762,-10.317993911200405,-10.596189466541112,-10.596342926945646,-9.063953091700476,0.010351532321862702,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-02-25,323.94000244140625,324.6099853515625,311.69000244140625,312.6499938964844,284.9864501953125,27.850000381469727,-0.030770918811229123,0.0005949685071788445,0.00033868722609831786,0.00033868722609831786,0.0016496029730919024,0.0009468494444872543,-7.990433513353329,-7.255545177027762,-9.750251424775177,-10.409277537635148,-8.29961919373444,0.03372780632681458,66.0,1.0,66.0,0.0,1.0,0.0,0.0,6.6,6.6
2020-02-26,314.17999267578125,318.1099853515625,310.70001220703125,311.5,283.93829345703125,27.559999465942383,-0.003684697970610365,0.00020035913083413692,0.00024940717145602477,0.00024940717145602477,0.0005555134665484929,1.3576999134620142e-05,-8.296423770296046,-7.990433513353329,-9.241172352416287,-10.300037532613787,-8.086103499346425,0.030770918811229123,54.0,1.0,54.0,0.0,0.0,0.0,0.0,5.4,5.4
2020-02-27,305.4599914550781,311.55999755859375,297.510009765625,297.510009765625,271.1861267089844,39.15999984741211,-0.045951538438576967,0.0007679732763072989,0.0007959977270120191,0.0007959977270120191,0.0021292740448711524,0.0021115438848720164,-7.135914227636507,-8.296423770296046,-8.601102620132224,-10.245519163193308,-8.107038605952686,0.003684697970610365,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-02-28,288.70001220703125,297.8900146484375,285.5400085449219,296.260009765625,270.0466613769531,40.11000061035156,-0.0042106355735336875,0.0006466378075328727,0.0006383127205333058,0.0006383127205333058,0.001792860692539501,1.7729451933107364e-05,-7.356682237131754,-7.135914227636507,-8.199262119902809,-10.093408489994586,-7.4044578319560355,0.045951538438576967,44.0,1.0,44.0,0.0,0.0,0.0,0.0,4.4,4.4
2020-03-02,298.2099914550781,309.1600036621094,294.4599914550781,309.0899963378906,281.74151611328125,33.41999816894531,0.042395277085974306,0.0008559619335694749,0.0006905680775827752,0.0006905680775827752,0.002373230403681283,0.001797359519196538,-7.277995998254605,-7.356682237131754,-7.60699978508908,-9.994815345264069,-7.356518069489798,0.0042106355735336875,40.0,1.0,40.0,0.0,0.0,0.0,0.0,4.0,4.0
2020-03-03,309.5,313.8399963378906,297.57000732421875,300.239990234375,273.6745910644531,36.81999969482422,-0.029050264315706502,0.0010220898224518858,0.00106048372705262,0.00106048372705262,0.0028338347148461587,0.0008439178568124105,-6.849030128676399,-7.277995998254605,-7.611489949334448,-9.81069714892844,-7.721460522731491,0.042395277085974306,59.0,1.0,59.0,0.0,0.0,0.0,0.0,5.9,5.9
2020-03-04,306.1199951171875,313.1000061035156,303.3299865722656,312.8599853515625,285.1778869628906,31.989999771118164,0.041173373589259085,0.00036246879036315704,0.00031926627153905086,0.00031926627153905086,0.0010049768803247847,0.0016952466927206975,-8.04948509633463,-6.849030128676399,-7.383209272399062,-9.671803256824715,-7.527687124454373,0.029050264315706502,56.0,1.0,56.0,0.0,0.0,0.0,0.0,5.6,5.6
2020-03-05,304.9800109863281,308.4700012207031,300.010009765625,302.4599914550781,275.69805908203125,39.619998931884766,-0.033806872299546695,0.000278918761849906,0.000360069462984985,0.000360069462984985,0.0007733270135261327,0.0011429046146778576,-7.929213592391034,-8.04948509633463,-7.333821537606779,-9.617010192417467,-7.808922765874339,0.041173373589259085,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2020-03-06,293.1499938964844,298.7799987792969,290.2300109863281,297.4599914550781,271.14056396484375,41.939998626708984,-0.016668905415717528,0.0003040333256613179,0.00033918983759348334,0.00033918983759348334,0.0008429593699136247,0.00027785240775813713,-7.988950614420206,-7.929213592391034,-7.4924814105576845,-9.515754733191756,-7.3811014308647795,0.033806872299546695,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-03-09,275.29998779296875,284.19000244140625,273.45001220703125,274.2300109863281,249.96592712402344,54.459999084472656,-0.08131275555582836,0.0005352810471835855,0.0007361991511861778,0.0007361991511861778,0.0014841141946499092,0.0066117642160818954,-7.214009889986362,-7.988950614420206,-7.618935086015375,-9.38872657377185,-7.267289474028424,0.016668905415717528,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-03-10,284.6400146484375,288.5199890136719,273.5,288.4200134277344,262.900390625,47.29999923706055,0.05045060049603705,0.0010309013263291456,0.0013619010032464899,0.0013619010032464899,0.0028582653911222214,0.002545263090410734,-6.598873758737538,-7.214009889986362,-7.606137864361726,-9.235637210461537,-6.744836518618389,0.08131275555582836,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-03-11,280.70001220703125,281.94000244140625,270.8800048828125,274.3599853515625,250.0844268798828,53.900001525878906,-0.04997664919441797,0.0005776077394267664,0.0005991213797413434,0.0005991213797413434,0.0016014687042130668,0.0024976654647019185,-7.420046343079254,-6.598873758737538,-7.556106590373955,-9.005780209023584,-7.026748900751428,0.05045060049603705,55.0,1.0,55.0,0.0,0.0,0.0,0.0,5.5,5.5
2020-03-12,256.0,266.6600036621094,247.67999267578125,248.11000061035156,226.1570587158203,75.47000122070312,-0.10056886039512235,0.001966352425809169,0.0023473676923758194,0.0023473676923758194,0.005451886559747337,0.010114095681173609,-6.054460709545465,-7.420046343079254,-7.430218839722879,-8.860368486688081,-6.765508447038821,0.04997664919441797,32.0,1.0,32.0,0.0,0.0,0.0,0.0,3.2,3.2
2020-03-13,263.0899963378906,271.4800109863281,248.52000427246097,269.32000732421875,245.4904327392578,57.83000183105469,0.08202826798671117,0.0028162861631001552,0.003692607691126429,0.003692607691126429,0.007808403254411435,0.006728636748899705,-5.6014223791562845,-6.054460709545465,-7.055268263153765,-8.63270637790739,-6.092298974544692,0.10056886039512235,47.0,1.0,47.0,0.0,0.0,0.0,0.0,4.7,4.7
2020-03-16,241.17999267578125,256.8999938964844,237.36000061035156,239.8500061035156,218.62794494628903,82.69000244140625,-0.11588657240604827,0.0022571751426239814,0.0031172969730578113,0.0031172969730578113,0.00625821834455922,0.013429697664022269,-5.770789007452114,-5.6014223791562845,-6.577762616100981,-8.398787453505124,-6.6247540518219274,0.08202826798671117,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2020-03-17,245.0399932861328,256.1700134277344,237.07000732421875,252.8000030517578,230.43206787109375,75.91000366210938,0.05258469904793602,0.002165505904981121,0.002626542685384319,0.002626542685384319,0.006004057250094307,0.0027651505739620034,-5.942086865890278,-5.770789007452114,-6.289118439594131,-8.109503109281825,-5.909572048969843,0.11588657240604827,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2020-03-18,236.25,248.3699951171875,228.02000427246097,240.0,218.76466369628903,76.44999694824219,-0.05195954557368341,0.0026357635057873575,0.003558138932179687,0.003558138932179687,0.0073078881706372155,0.002699794376223683,-5.638517642670687,-5.942086865890278,-6.157761061024679,-7.896014120094324,-6.080672506944696,0.05258469904793602,36.0,1.0,36.0,0.0,0.0,0.0,0.0,3.6,3.6
2020-03-19,239.25,247.3800048828125,232.22000122070312,240.5099945068359,219.22950744628903,72.0,0.0021226032452198187,0.0014424614211572845,0.0019890182844029694,0.0019890182844029694,0.0039993522685666544,4.505444536617705e-06,-6.220114086390881,-5.638517642670687,-5.801455320942965,-7.630254222676745,-6.066495674574164,0.05195954557368341,35.0,1.0,35.0,0.0,0.0,0.0,0.0,3.5,3.5
2020-03-20,242.52999877929688,244.47000122070312,228.5,228.8000030517578,209.781982421875,66.04000091552734,-0.04405034778346327,0.0016460669745111147,0.0009699909517820599,0.0009699909517820599,0.004563866729580874,0.0019404331398440674,-6.938223814570084,-6.220114086390881,-5.8345859963120486,-7.43408536864234,-6.1864372214554955,0.0021226032452198187,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0
2020-03-23,228.19000244140625,229.67999267578125,218.2599945068359,222.9499969482422,204.4182281494141,61.59000015258789,-0.02590077932644197,0.000938113053932635,0.0010920237941381085,0.0010920237941381085,0.0026010016735195434,0.0006708503697170437,-6.819722612393049,-6.938223814570084,-6.101946283394809,-7.22687861331751,-6.359248193657303,0.04405034778346327,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
2020-03-24,234.4199981689453,244.1000061035156,233.8000030517578,243.1499938964844,222.9391937255859,61.66999816894531,0.08673102723500593,0.0006703624603888501,0.0004128686960621778,0.0004128686960621778,0.0018586393974870377,0.007522271085239341,-7.792380942763034,-6.819722612393049,-6.311733004382996,-7.121178880754303,-6.498770415134746,0.02590077932644197,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0
2020-03-25,244.8699951171875,256.3500061035156,239.75,246.7899932861328,226.2766265869141,63.95000076293945,0.014859201825968334,0.00161650441736448,0.0022173866515674072,0.0022173866515674072,0.0044819019170355455,0.00022079587890486068,-6.1114259605019,-7.792380942763034,-6.681791819757547,-7.006378291279878,-6.496174340863152,0.08673102723500593,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0
2020-03-26,249.52000427246097,262.79998779296875,249.0500030517578,261.20001220703125,239.48890686035156,61.0,0.056748835639902726,0.001041603840391609,0.0006355247866203598,0.0006355247866203598,0.0028879390609114204,0.0032204303464846936,-7.361059464758854,-6.1114259605019,-6.776373483323789,-6.954372872346884,-6.423566379577404,0.014859201825968334,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0
2020-03-27,253.27000427246097,260.80999755859375,251.0500030517578,253.4199981689453,232.3555603027344,65.54000091552734,-0.030238311903008616,0.0005246583422764797,0.0007271954944831642,0.0007271954944831642,0.0014546618028247866,0.0009143555067436326,-7.226315210825418,-7.361059464758854,-7.0045625589973834,-6.925764961047135,-6.518021731140983,0.056748835639902726,37.0,1.0,37.0,0.0,0.0,0.0,0.0,3.7,3.7
2020-03-30,255.6999969482422,262.42999267578125,253.52999877929688,261.6499938964844,239.9014587402344,57.08000183105469,0.03195946448065845,0.00042934663251435664,0.0003908006454567673,0.0003908006454567673,0.001190401631240933,0.0010214073698904692,-7.847312986167616,-7.226315210825418,-7.062180838248452,-6.87712366288938,-6.374448145008297,0.030238311903008616,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
2020-03-31,260.55999755859375,263.3299865722656,256.2200012207031,257.75,236.3256378173828,53.540000915527344,-0.01501757523793251,0.0002702162728790254,0.00032918217619882145,0.00032918217619882145,0.0007491985907500531,0.0002255275660269637,-8.018899233401065,-7.847312986167616,-7.267698913003363,-6.909459970095338,-6.650861810112849,0.03195946448065845,29.0,1.0,29.0,0.0,0.0,0.0,0.0,2.9,2.9
2020-04-01,247.97999572753903,257.6600036621094,243.8999938964844,246.1499938964844,225.6898651123047,57.060001373291016,-0.046048896635088495,0.0010863861616105313,0.0014848574966683814,0.0014848574966683814,0.0030121020196787235,0.0021205008813090643,-6.51243647317158,-8.018899233401065,-7.313002571130971,-6.939560742653034,-6.778911349103442,0.01501757523793251,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
2020-04-02,245.19000244140625,252.67999267578125,244.58999633789065,251.8300018310547,230.8977508544922,50.90999984741211,0.022813196963539433,0.00038191202199753084,0.0002536271655152333,0.0002536271655152333,0.0010588849650781452,0.0005204419556972448,-8.279645221598528,-6.51243647317158,-7.393204673664907,-6.904762582421987,-6.651562719781918,0.046048896635088495,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
2020-04-03,250.7599945068359,253.32000732421875,245.22000122070312,248.19000244140625,227.560302734375,46.79999923706055,-0.01455970530433166,0.00038090935274172767,0.00048705704725058804,0.00048705704725058804,0.0010561049756073687,0.00021198501854898346,-7.627129301597111,-8.279645221598528,-7.576921825032841,-6.969790541191176,-6.879650729653534,0.022813196963539433,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2020-04-06,257.8399963378906,267.0,248.1699981689453,264.8599853515625,242.8446044921875,45.2400016784668,0.06500648086336343,0.0019291285425194799,0.002395600542568859,0.002395600542568859,0.005348680040740376,0.004225842554238836,-6.034121331088411,-7.627129301597111,-7.65708464318718,-6.950592550521289,-7.0480030862446545,0.01455970530433166,52.0,1.0,52.0,0.0,0.0,0.0,0.0,5.2,5.2
2020-04-07,274.2099914550781,275.0299987792969,264.8900146484375,265.1300048828125,243.0921630859375,46.70000076293945,0.0010188922990971112,0.0005089702205661257,0.0002675507993921677,0.0002675507993921677,0.001411165093497534,1.0381415171593972e-06,-8.226201105387961,-6.034121331088411,-7.294446312171338,-6.864451993189349,-7.115806082788992,0.06500648086336343,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
2020-04-08,267.9599914550781,276.0,265.25,274.0299987792969,251.25245666503903,43.349998474121094,0.0330175937030728,0.000569258967692845,0.0005953351474334747,0.0005953351474334747,0.001578320993859042,0.0010901614939411925,-7.4263860379998965,-8.226201105387961,-7.335906686568718,-6.875236106415159,-7.052281097463837,0.0010188922990971112,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0
2020-04-09,277.5799865722656,281.20001220703125,275.4700012207031,278.20001220703125,255.07582092285156,41.66999816894531,0.015102600818131064,0.00015286936846674212,0.00020999888637135446,0.00020999888637135446,0.00042384388698680684,0.00022808855147181308,-8.468408330254416,-7.4263860379998965,-7.5186965995343815,-6.884889567688501,-7.20115612343261,0.0330175937030728,47.0,1.0,47.0,0.0,0.0,0.0,0.0,4.7,4.7
2020-04-13,277.1400146484375,277.510009765625,271.4100036621094,275.6600036621094,252.7469482421875,41.16999816894531,-0.009172054302113429,0.00017817743567364355,0.0002359305970164802,0.0002359305970164802,0.0004940127487063482,8.412658012091745e-05,-8.351972876627439,-8.468408330254416,-7.556449221265559,-6.969868411848359,-7.280206656502478,0.015102600818131064,46.0,1.0,46.0,0.0,0.0,0.0,0.0,4.6,4.6
2020-04-14,280.9800109863281,284.8999938964844,275.510009765625,283.7900085449219,260.2012023925781,37.7599983215332,0.02906640348712614,0.00040511077295050804,0.0005233507804616278,0.0005233507804616278,0.0011232055603404192,0.0008448558116764186,-7.555258610384035,-8.351972876627439,-7.701417936271625,-7.012228708827821,-7.304349876874902,0.009172054302113429,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-04-15,277.57000732421875,283.94000244140625,275.4599914550781,277.760009765625,254.67242431640625,40.84000015258789,-0.021477078284809974,0.00033158050939191205,0.0004594873087989893,0.0004594873087989893,0.0009193363808545372,0.00046126489165185616,-7.685399236138667,-7.555258610384035,-8.00564539213075,-7.080446795229576,-7.477268865834851,0.02906640348712614,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-04-16,279.1499938964844,280.0299987792969,275.760009765625,279.1000061035156,255.90106201171875,40.11000061035156,0.00481278444642574,8.515765105965653e-05,0.00011804118211160866,0.00011804118211160866,0.00023610714294043425,2.3162894127757514e-05,-9.044476993439437,-7.685399236138667,-7.897485018280891,-7.175173016001501,-7.320445465422204,0.021477078284809974,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-04-17,285.3800048828125,287.29998779296875,282.3999938964844,286.6400146484375,262.8143005371094,38.150001525878906,0.026656807915252982,0.00010673199456029143,0.0001404646580530654,0.0001404646580530654,0.00029592392442002167,0.0007105854082306941,-8.870554644939295,-9.044476993439437,-8.221103209368799,-7.323977015364562,-7.356518069489798,0.00481278444642574,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
2020-04-20,282.6099853515625,286.7900085449219,281.3500061035156,281.5899963378906,258.1839904785156,43.83000183105469,-0.017775229030073673,0.00013227827348798768,0.00017832647601875385,0.00017832647601875385,0.00036675324927014407,0.0003159587670715738,-8.63189455270697,-8.870554644939295,-8.301532472305777,-7.457089187139517,-7.456717864033024,0.026656807915252982,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
2020-04-21,276.7300109863281,278.0400085449219,272.0199890136719,273.0400085449219,250.34469604492188,45.40999984741211,-0.030833719754886704,0.00017281637668478428,0.00016996261003755894,0.00016996261003755894,0.00047914873701457474,0.0009507182739228906,-8.679932086060107,-8.63189455270697,-8.35751680752168,-7.593151773959348,-7.179132347073597,0.017775229030073673,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
2020-04-22,278.3500061035156,281.0,276.9100036621094,279.1000061035156,255.90106201171875,41.97999954223633,0.021952140869707402,7.753675839657206e-05,0.00010469178971269932,0.00010469178971269932,0.00021497754188936637,0.00048189648876347804,-9.164489860424284,-8.679932086060107,-8.582451502656895,-7.704961683035221,-7.10830477598834,0.030833719754886704,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2020-04-23,280.489990234375,283.94000244140625,278.75,279.0799865722656,255.88267517089844,41.380001068115234,-7.185394725292487e-05,0.00012274276370685065,0.00016034663295171723,0.00016034663295171723,0.0003403152023901564,5.162989735826109e-09,-8.738172630163957,-9.164489860424284,-8.878269627514019,-7.806155594210413,-7.265382852511287,0.021952140869707402,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
2020-04-24,280.7300109863281,283.70001220703125,278.5,282.9700012207031,259.4493713378906,35.93000030517578,0.013842543439636508,0.00012343159311748017,0.00014671312453168502,0.00014671312453168502,0.0003422250430456149,0.00019161600887822373,-8.827031411706775,-8.738172630163957,-8.817008754858923,-7.893357867745454,-7.294174063228104,7.185394725292487e-05,38.0,1.0,38.0,0.0,0.0,0.0,0.0,3.8,3.8
2020-04-27,285.1199951171875,288.2699890136719,284.6199951171875,287.04998779296875,263.190185546875,33.290000915527344,0.01431532704634377,5.8563646326370104e-05,6.360548255667744e-05,6.360548255667744e-05,0.00016237290533773293,0.00020492858844378144,-9.662810887612181,-8.827031411706775,-8.808304108212418,-7.940387434515623,-7.576624240249511,0.013842543439636508,36.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
2020-04-28,291.0199890136719,291.3999938964844,285.3999938964844,285.7300109863281,261.9799499511719,33.56999969482422,-0.0046089358714298595,0.0001561197636193054,8.643037390171522e-05,8.643037390171522e-05,0.00043285589592962666,2.1242289866952917e-05,-9.356171394145042,-9.662810887612181,-9.014487375193461,-8.101814022111546,-7.7292553013105945,0.01431532704634377,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0
2020-04-29,291.5299987792969,294.8800048828125,290.4100036621094,293.2099914550781,268.83819580078125,31.229999542236328,0.025841722098409462,8.415200921475067e-05,0.00010390476506907272,0.00010390476506907272,0.00023331891170263585,0.000667794601011424,-9.172035798840728,-9.356171394145042,-9.149735236810447,-8.192500927992736,-7.712503855685178,0.0046089358714298595,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
2020-04-30,291.7099914550781,293.32000732421875,288.5899963378906,290.4800109863281,266.33514404296875,34.150001525878906,-0.009354240292738025,9.53248919184403e-05,0.0001252515765942794,0.0001252515765942794,0.00026429672028179365,8.750181145428357e-05,-8.985186230499446,-9.172035798840728,-9.151244424493736,-8.280942772902522,-7.857011146213269,0.025841722098409462,35.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
2020-05-01,285.30999755859375,290.6600036621094,281.5199890136719,282.7900085449219,259.2843017578125,37.189998626708984,-0.02683030587172498,0.00036819414159125653,0.00048002138947705414,0.00048002138947705414,0.001020850924570675,0.0007198653131703198,-7.641679893644638,-8.985186230499446,-9.200647144560834,-8.332664284008514,-7.6782441980906775,0.009354240292738025,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-05-04,280.739990234375,283.8999938964844,279.1300048828125,283.57000732421875,259.9994812011719,35.970001220703125,0.00275448577064244,0.00010355403069532377,0.00010469408948728727,0.00010469408948728727,0.0002871127376483268,7.587191860671677e-06,-9.164467893569624,-7.641679893644638,-8.963576840948408,-8.315517950383223,-7.507689717466353,0.02683030587172498,46.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
2020-05-05,286.6400146484375,289.25,283.7099914550781,286.19000244140625,262.40167236328125,33.61000061035156,0.009196794751871082,0.00013488817642493822,0.00018604109782830773,0.00018604109782830773,0.0003739894367192736,8.458103370804349e-05,-8.5895429525921,-9.164467893569624,-8.863908242139896,-8.43606483312859,-7.57439887619914,0.00275448577064244,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2020-05-06,288.0400085449219,288.4599914550781,283.7799987792969,284.25,260.6229248046875,34.119998931884766,-0.006801800244029787,9.650011757640452e-05,6.60073155030005e-05,6.60073155030005e-05,0.00026755513768715204,4.626448655968367e-05,-9.6257449811257,-8.5895429525921,-8.710582553829308,-8.450151093628298,-7.710122139693937,0.009196794751871082,42.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
2020-05-07,287.75,289.7799987792969,287.1300048828125,287.67999267578125,263.7678527832031,31.440000534057617,0.011994740635805462,3.0440673420946912e-05,4.217686316606065e-05,4.217686316606065e-05,8.439946782430167e-05,0.00014387380292024284,-10.073638753482276,-9.6257449811257,-8.8013243902863,-8.540997260879594,-7.680002076849984,0.006801800244029787,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
