date,Symbol,short_volume,short_exempt_volume,offex_total_volume
2023-06-08,CHWY,480893.0,4000.0,1269645.0
2023-06-09,CHWY,707730.0,7632.0,1457283.0
2023-06-12,CHWY,1093296.0,10545.0,2008986.0
2023-06-13,CHWY,950714.0,3831.0,1858767.0
2023-06-14,CHWY,647269.0,4568.0,1667387.0
2023-06-15,CHWY,1189244.0,1543.0,2165683.0
2023-06-16,CHWY,544798.0,4123.0,1376904.0
2023-06-20,CHWY,394188.0,325.0,1034427.0
2023-06-21,CHWY,347215.0,4128.0,825314.0
2023-06-22,CHWY,467775.0,5165.0,872180.0
2023-06-23,CHWY,610655.0,5258.0,1144691.0
2023-06-26,CHWY,688554.0,2452.0,1171647.0
2023-06-27,CHWY,405828.0,222.0,763634.0
2023-06-28,CHWY,697392.0,7034.0,1370206.0
2023-06-29,CHWY,297154.0,297.0,708224.0
2023-06-30,CHWY,330925.0,1443.0,840423.0
2023-07-03,CHWY,344656.0,2467.0,800863.0
2023-07-05,CHWY,694126.0,4722.0,1473389.0
2023-07-06,CHWY,645671.0,716.0,1130102.0
2023-07-07,CHWY,524398.0,6151.0,993172.0
2023-07-10,CHWY,633611.0,1914.0,1198906.0
2023-07-11,CHWY,711514.0,8383.0,1709923.0
2023-07-12,CHWY,865028.0,5729.0,1741906.0
2023-07-13,CHWY,602862.0,6871.0,1511146.0
2023-07-14,CHWY,605727.0,6785.0,1243903.0
2023-07-17,CHWY,2206761.0,11968.0,6124377.0
2023-07-18,CHWY,1248671.0,3019.0,3251223.0
2023-07-19,CHWY,937060.0,4057.0,6194278.0
2023-07-20,CHWY,1222722.0,14314.0,2919349.0
2023-07-21,CHWY,1239826.0,7230.0,2772540.0
2023-07-24,CHWY,915446.0,1106.0,2402980.0
2023-07-25,CHWY,611606.0,2774.0,1794680.0
2023-07-26,CHWY,731359.0,4941.0,2071418.0
2023-07-27,CHWY,718599.0,4025.0,1919783.0
2023-07-28,CHWY,341999.0,3155.0,1080100.0
2023-07-31,CHWY,309601.0,543.0,890994.0
2023-08-01,CHWY,328217.0,322.0,1067472.0
2023-08-02,CHWY,454616.0,1011.0,1195799.0
2023-08-03,CHWY,503637.0,4425.0,1292131.0
2023-08-04,CHWY,457908.0,28050.0,1023380.0
2023-08-07,CHWY,542205.0,4326.0,1360245.0
2023-08-08,CHWY,978209.0,5481.0,2540938.0
2023-08-09,CHWY,477558.0,11398.0,1372321.0
2023-08-10,CHWY,396582.0,2689.0,1115873.0
2023-08-11,CHWY,496793.0,1401.0,1102599.0
2023-08-14,CHWY,693884.0,286.0,2254904.0
2023-08-15,CHWY,634861.0,8608.0,1553207.0
2023-08-16,CHWY,1067017.0,4253.0,2447845.0
2023-08-17,CHWY,625114.0,1978.0,1409105.0
2023-08-18,CHWY,952367.0,3591.0,1968759.0
2023-08-21,CHWY,875416.0,10688.0,1890619.0
2023-08-22,CHWY,669385.0,5024.0,1680108.0
2023-08-23,CHWY,1128453.0,14882.0,2141382.0
2023-08-24,CHWY,820438.0,8442.0,2052814.0
2023-08-25,CHWY,724542.0,2597.0,1566554.0
2023-08-28,CHWY,797212.0,4157.0,1592850.0
2023-08-29,CHWY,1112230.0,10651.0,2655548.0
2023-08-30,CHWY,1723490.0,12015.0,4391995.0
2023-08-31,CHWY,5541622.0,166688.0,11733024.0
2023-09-01,CHWY,1597571.0,66628.0,4129314.0
2023-09-05,CHWY,1143260.0,7392.0,3026269.0
2023-09-06,CHWY,1510559.0,7062.0,2919961.0
2023-09-07,CHWY,1369155.0,1836.0,3222243.0
2023-09-08,CHWY,935948.0,11588.0,2322334.0
2023-09-11,CHWY,1004701.0,13627.0,2554435.0
2023-09-12,CHWY,842585.0,41432.0,2087311.0
2023-09-13,CHWY,893216.0,19570.0,2417426.0
2023-09-14,CHWY,1168526.0,7377.0,2736260.0
2023-09-15,CHWY,2476586.0,17768.0,5543367.0
2023-09-18,CHWY,2150893.0,25296.0,4921332.0
2023-09-19,CHWY,2035817.0,13136.0,4092934.0
2023-09-20,CHWY,2867116.0,26412.0,6655602.0
2023-09-21,CHWY,1576193.0,15656.0,3432351.0
2023-09-22,CHWY,1353258.0,13383.0,2703121.0
2023-09-25,CHWY,1454703.0,35391.0,2907993.0
2023-09-26,CHWY,1532211.0,8266.0,3510201.0
2023-09-27,CHWY,1310945.0,4250.0,2534300.0
2023-09-28,CHWY,1537607.0,10832.0,3498816.0
2023-09-29,CHWY,1139257.0,3775.0,3131288.0
2023-10-02,CHWY,1274920.0,16628.0,3057564.0
2023-10-03,CHWY,1279700.0,3844.0,2773183.0
2023-10-04,CHWY,593716.0,7945.0,1720389.0
2023-10-05,CHWY,1202215.0,15345.0,2637940.0
2023-10-06,CHWY,1201255.0,6963.0,2820911.0
2023-10-09,CHWY,716160.0,7451.0,1621679.0
2023-10-10,CHWY,1495100.0,2861.0,2759842.0
2023-10-11,CHWY,574985.0,2016.0,1948613.0
2023-10-12,CHWY,2001349.0,12345.0,4017611.0
2023-10-13,CHWY,1798806.0,16685.0,3748900.0
2023-10-16,CHWY,865855.0,7357.0,2420966.0
2023-10-17,CHWY,1070994.0,27410.0,2731613.0
2023-10-18,CHWY,1062417.0,3697.0,2419534.0
2023-10-19,CHWY,964184.0,4518.0,2463964.0
2023-10-20,CHWY,634399.0,19568.0,1741836.0
2023-10-23,CHWY,743385.0,2638.0,2053532.0
2023-10-24,CHWY,647953.0,7544.0,1772612.0
2023-10-25,CHWY,715918.0,20922.0,1923859.0
2023-10-26,CHWY,1491464.0,14770.0,3167242.0
2023-10-27,CHWY,1063891.0,6943.0,2989259.0
2023-10-30,CHWY,557827.0,1124.0,1611118.0
2023-10-31,CHWY,1362170.0,8534.0,3472702.0
2023-11-01,CHWY,1502283.0,2409.0,2874220.0
2023-11-02,CHWY,796687.0,2977.0,2232373.0
2023-11-03,CHWY,1246032.0,13902.0,3370691.0
2023-11-06,CHWY,794554.0,7848.0,1756712.0
2023-11-07,CHWY,761239.0,27936.0,1949464.0
2023-11-08,CHWY,558561.0,14780.0,1266824.0
2023-11-09,CHWY,1069194.0,175173.0,2331846.0
2023-11-10,CHWY,866019.0,4470.0,1924490.0
2023-11-13,CHWY,656321.0,818.0,1447385.0
2023-11-14,CHWY,944671.0,5202.0,2891972.0
2023-11-15,CHWY,867197.0,3490.0,2750617.0
2023-11-16,CHWY,691543.0,170961.0,2034098.0
2023-11-17,CHWY,616312.0,2070.0,1568634.0
2023-11-20,CHWY,665688.0,20754.0,1442753.0
2023-11-21,CHWY,815892.0,980.0,1895676.0
2023-11-22,CHWY,617124.0,1191.0,1511211.0
2023-11-24,CHWY,350242.0,161.0,731539.0
2023-11-27,CHWY,4160239.0,37826.0,8228642.0
2023-11-28,CHWY,1420188.0,30263.0,3309216.0
2023-11-29,CHWY,2149006.0,20114.0,4173938.0
2023-11-30,CHWY,1505931.0,4215.0,3648057.0
2023-12-01,CHWY,1801595.0,11817.0,3991029.0
2023-12-04,CHWY,2313577.0,26885.0,5350881.0
2023-12-05,CHWY,1459585.0,19418.0,3647244.0
2023-12-06,CHWY,3301570.0,52732.0,6833705.0
2023-12-07,CHWY,7634624.0,371661.0,17557125.0
2023-12-08,CHWY,2969151.0,104070.0,6855727.0
2023-12-11,CHWY,2493834.0,36301.0,6102910.0
2023-12-12,CHWY,1746070.0,23696.0,4112824.0
2023-12-13,CHWY,2271656.0,48435.0,5221966.0
2023-12-14,CHWY,3513664.0,62227.0,8135625.0
2023-12-15,CHWY,4860069.0,66186.0,9451520.0
2023-12-18,CHWY,2167271.0,42422.0,6016945.0
2023-12-19,CHWY,4472373.0,33047.0,9543056.0
2023-12-20,CHWY,2980501.0,23171.0,6041051.0
2023-12-21,CHWY,2931032.0,31738.0,5938979.0
2023-12-22,CHWY,2784114.0,27555.0,6295326.0
2023-12-26,CHWY,1575537.0,25895.0,3729379.0
2023-12-27,CHWY,1909398.0,44977.0,4296253.0
2023-12-28,CHWY,1226081.0,17238.0,3027708.0
2023-12-29,CHWY,1787220.0,18688.0,4064993.0
2024-01-02,CHWY,2495660.0,30449.0,4510940.0
2024-01-03,CHWY,1863312.0,13832.0,3938140.0
2024-01-04,CHWY,1320749.0,11667.0,2893008.0
2024-01-05,CHWY,1189480.0,15346.0,2433765.0
2024-01-08,CHWY,1297512.0,17300.0,2694309.0
2024-01-09,CHWY,1537586.0,5304.0,3747693.0
2024-01-10,CHWY,2543676.0,6542.0,6666245.0
2024-01-11,CHWY,3472932.0,23605.0,8698361.0
2024-01-12,CHWY,3113746.0,10337.0,5680379.0
2024-01-16,CHWY,1364936.0,5162.0,3629987.0
2024-01-17,CHWY,1706170.0,8124.0,3396095.0
2024-01-18,CHWY,1363181.0,7365.0,3297216.0
2024-01-19,CHWY,1064513.0,6289.0,2851178.0
2024-01-22,CHWY,1069239.0,7795.0,2577745.0
2024-01-23,CHWY,1665092.0,12233.0,3342477.0
2024-01-24,CHWY,1269715.0,14561.0,2477666.0
2024-01-25,CHWY,1348300.0,33756.0,2670531.0
2024-01-26,CHWY,1477801.0,3014.0,2318145.0
2024-01-29,CHWY,1898058.0,27729.0,3785977.0
2024-01-30,CHWY,2406658.0,26391.0,4370043.0
2024-01-31,CHWY,1606824.0,15010.0,3063352.0
2024-02-01,CHWY,1924307.0,5546.0,3244629.0
2024-02-02,CHWY,1220609.0,9771.0,3292911.0
2024-02-05,CHWY,2068848.0,10405.0,3529529.0
2024-02-06,CHWY,1655748.0,18453.0,2982616.0
2024-02-07,CHWY,1331330.0,15155.0,2651425.0
2024-02-08,CHWY,1982121.0,15057.0,3251935.0
2024-02-09,CHWY,1741292.0,45887.0,4099549.0
2024-02-12,CHWY,1405022.0,5476.0,2507921.0
2024-02-13,CHWY,1597449.0,5183.0,3262804.0
2024-02-14,CHWY,952200.0,6698.0,1938317.0
2024-02-15,CHWY,1203074.0,21373.0,2344509.0
2024-02-16,CHWY,1616181.0,31343.0,3773990.0
2024-02-20,CHWY,1804565.0,10504.0,3192990.0
2024-02-21,CHWY,2267672.0,25937.0,4552673.0
2024-02-22,CHWY,1253448.0,19462.0,3414067.0
2024-02-23,CHWY,1854377.0,25927.0,5536767.0
2024-02-26,CHWY,2018149.0,12727.0,4014357.0
2024-02-27,CHWY,1863026.0,16851.0,4461605.0
2024-02-28,CHWY,1057474.0,11568.0,2307275.0
2024-02-29,CHWY,1443168.0,21059.0,2984848.0
2024-03-01,CHWY,1505016.0,16801.0,2938545.0
2024-03-04,CHWY,2330457.0,21989.0,3670393.0
2024-03-05,CHWY,1432830.0,17943.0,2998913.0
2024-03-06,CHWY,1090597.0,26647.0,2222143.0
2024-03-07,CHWY,1078762.0,18517.0,2097337.0
2024-03-08,CHWY,1435056.0,12196.0,2677635.0
2024-03-11,CHWY,1776113.0,10534.0,3026802.0
2024-03-12,CHWY,2611710.0,10928.0,3480803.0
2024-03-13,CHWY,1170891.0,3787.0,2002662.0
2024-03-14,CHWY,1667510.0,7364.0,2926669.0
2024-03-15,CHWY,1208156.0,13868.0,2318882.0
2024-03-18,CHWY,1826104.0,4926.0,2984961.0
2024-03-19,CHWY,1790033.0,9454.0,3427527.0
2024-03-20,CHWY,3092066.0,17689.0,5657902.0
2024-03-21,CHWY,7914649.0,119435.0,14480052.0
2024-03-22,CHWY,2358470.0,152675.0,5064416.0
2024-03-25,CHWY,4927577.0,127260.0,9269777.0
2024-03-26,CHWY,3228390.0,72024.0,6695121.0
2024-03-27,CHWY,1885414.0,37882.0,3880404.0
2024-03-28,CHWY,1332614.0,24227.0,2816349.0
2024-04-01,CHWY,1523057.0,19667.0,3423857.0
2024-04-02,CHWY,1380429.0,9322.0,3211121.0
2024-04-03,CHWY,1372163.0,12127.0,2750142.0
2024-04-04,CHWY,2247936.0,26605.0,4189694.0
2024-04-05,CHWY,2603046.0,6598.0,5103879.0
2024-04-08,CHWY,1217597.0,35042.0,2405956.0
2024-04-09,CHWY,1838347.0,17759.0,3582619.0
2024-04-10,CHWY,1071437.0,7184.0,2176664.0
2024-04-11,CHWY,6254812.0,24289.0,10714870.0
2024-04-12,CHWY,3174723.0,34404.0,4786078.0
2024-04-15,CHWY,2155381.0,7745.0,3707484.0
2024-04-16,CHWY,2310491.0,12918.0,3801779.0
2024-04-17,CHWY,1989797.0,11117.0,3151375.0
2024-04-18,CHWY,1605864.0,17229.0,2487906.0
2024-04-19,CHWY,1468580.0,38646.0,2589166.0
2024-04-22,CHWY,1906740.0,22569.0,3160068.0
2024-04-23,CHWY,1800355.0,17630.0,3264698.0
2024-04-24,CHWY,2185092.0,8213.0,3609309.0
2024-04-25,CHWY,1865996.0,28052.0,3464638.0
2024-04-26,CHWY,1188209.0,45611.0,2349158.0
2024-04-29,CHWY,1155707.0,4810.0,2107144.0
2024-04-30,CHWY,1173908.0,1906.0,2073578.0
2024-05-01,CHWY,1663958.0,14809.0,2721239.0
2024-05-02,CHWY,1259497.0,37862.0,2613369.0
2024-05-03,CHWY,1046054.0,21467.0,1971822.0
2024-05-06,CHWY,881326.0,8997.0,1517545.0
2024-05-07,CHWY,2217937.0,18991.0,3249204.0
2024-05-08,CHWY,1610539.0,10717.0,2231754.0
2024-05-09,CHWY,1514757.0,19673.0,2773736.0
2024-05-10,CHWY,2401856.0,7137.0,3639511.0
2024-05-13,CHWY,1483869.0,20441.0,3290358.0
2024-05-14,CHWY,2655715.0,19326.0,5279934.0
2024-05-15,CHWY,1333489.0,3615.0,2378952.0
2024-05-16,CHWY,1509956.0,11835.0,2485872.0
2024-05-17,CHWY,2427671.0,13096.0,3922642.0
2024-05-20,CHWY,1500661.0,16114.0,2493840.0
2024-05-21,CHWY,1120822.0,32133.0,2371569.0
2024-05-22,CHWY,2078922.0,27885.0,3589235.0
2024-05-23,CHWY,2166182.0,29640.0,3248110.0
2024-05-24,CHWY,2085654.0,6202.0,3190698.0
2024-05-28,CHWY,3264986.0,10118.0,4951298.0
2024-05-29,CHWY,17005375.0,156936.0,40092531.0
2024-05-30,CHWY,4386695.0,42184.0,8368048.0
2024-05-31,CHWY,2021467.0,28512.0,3966460.0
2024-06-03,CHWY,1805215.0,56889.0,3984501.0
2024-06-04,CHWY,1910570.0,20909.0,4052194.0
2024-06-05,CHWY,1359215.0,22945.0,2967733.0
2024-06-06,CHWY,1698195.0,14651.0,3825547.0
2024-06-07,CHWY,2748169.0,6509.0,4332395.0
2024-06-10,CHWY,2832644.0,23380.0,4008569.0
2024-06-11,CHWY,1013800.0,6016.0,1869309.0
2024-06-12,CHWY,920782.0,15837.0,1810159.0
2024-06-13,CHWY,1198158.0,4105.0,2414366.0
2024-06-14,CHWY,1517158.0,9667.0,2567573.0
2024-06-17,CHWY,1293162.0,10577.0,2636115.0
2024-06-18,CHWY,7103799.0,34042.0,16131436.0
2024-06-20,CHWY,2577583.0,48062.0,5807808.0
2024-06-21,CHWY,2064046.0,29646.0,3604768.0
2024-06-24,CHWY,5293446.0,52993.0,7604542.0
2024-06-25,CHWY,7107421.0,37907.0,10653317.0
2024-06-26,CHWY,6496007.0,30551.0,10696309.0
2024-06-27,CHWY,18420282.0,280916.0,31499544.0
2024-06-28,CHWY,6629292.0,221783.0,11147436.0
2024-07-01,CHWY,13625101.0,907849.0,29529128.0
2024-07-02,CHWY,3881591.0,112518.0,9667545.0
2024-07-03,CHWY,1741424.0,34473.0,4668045.0
2024-07-05,CHWY,1574211.0,41165.0,4587130.0
2024-07-08,CHWY,1388786.0,59408.0,3799371.0
2024-07-09,CHWY,1804463.0,74514.0,4261211.0
2024-07-10,CHWY,2256819.0,84243.0,5332655.0
2024-07-11,CHWY,1970287.0,45263.0,4665239.0
2024-07-12,CHWY,1228355.0,35679.0,3575607.0
2024-07-15,CHWY,977245.0,29811.0,2223246.0
2024-07-16,CHWY,1289822.0,21651.0,3142245.0
2024-07-17,CHWY,726881.0,30786.0,2124417.0
2024-07-18,CHWY,856002.0,25400.0,2929320.0
2024-07-19,CHWY,435269.0,5634.0,1180154.0
2024-07-22,CHWY,583760.0,10912.0,1535954.0
2024-07-23,CHWY,474178.0,8173.0,1199005.0
2024-07-24,CHWY,714199.0,17733.0,1863306.0
2024-07-25,CHWY,745282.0,10394.0,1810670.0
2024-07-26,CHWY,704327.0,6627.0,1524373.0
2024-07-29,CHWY,722059.0,30247.0,2315028.0
2024-07-30,CHWY,511879.0,1808.0,1494968.0
2024-07-31,CHWY,1316590.0,10467.0,2883053.0
2024-08-01,CHWY,558065.0,17272.0,1814874.0
2024-08-02,CHWY,562300.0,21768.0,1969343.0
2024-08-05,CHWY,666471.0,56235.0,1808108.0
2024-08-06,CHWY,572498.0,53092.0,1371844.0
2024-08-07,CHWY,549823.0,6865.0,1134057.0
2024-08-08,CHWY,613937.0,14895.0,1560573.0
2024-08-09,CHWY,484262.0,3445.0,1287444.0
2024-08-12,CHWY,479448.0,2148.0,1351428.0
2024-08-13,CHWY,691506.0,9736.0,1791675.0
2024-08-14,CHWY,726845.0,757.0,1746143.0
2024-08-15,CHWY,991404.0,5455.0,2155570.0
2024-08-16,CHWY,374076.0,4581.0,1272993.0
2024-08-19,CHWY,686662.0,9764.0,2079517.0
2024-08-20,CHWY,616677.0,12937.0,1776646.0
2024-08-21,CHWY,694778.0,7243.0,1704329.0
2024-08-22,CHWY,563810.0,16264.0,1481722.0
2024-08-23,CHWY,969131.0,43947.0,2072776.0
2024-08-26,CHWY,1348033.0,46793.0,2684158.0
2024-08-27,CHWY,1596808.0,13933.0,3004310.0
2024-08-28,CHWY,8054490.0,197937.0,18456636.0
2024-08-29,CHWY,1682127.0,47965.0,3787278.0
2024-08-30,CHWY,1324760.0,22735.0,2773972.0
2024-09-03,CHWY,1129167.0,14676.0,2465358.0
2024-09-04,CHWY,1462509.0,12849.0,3134293.0
2024-09-05,CHWY,1900725.0,33922.0,5503642.0
2024-09-06,CHWY,2628575.0,25255.0,5118353.0
2024-09-09,CHWY,926537.0,11377.0,2398744.0
2024-09-10,CHWY,1033405.0,10407.0,2646284.0
2024-09-11,CHWY,1191138.0,13842.0,3608865.0
2024-09-12,CHWY,919142.0,19788.0,2681938.0
2024-09-13,CHWY,934579.0,6779.0,2746479.0
2024-09-16,CHWY,623876.0,8611.0,1992899.0
2024-09-17,CHWY,531294.0,16524.0,1888257.0
2024-09-18,CHWY,686227.0,15630.0,1931988.0
2024-09-19,CHWY,338877.0,10742.0,1043933.0
2024-09-20,CHWY,2237270.0,12871.0,5932062.0
2024-09-23,CHWY,827035.0,13294.0,2092841.0
2024-09-24,CHWY,684578.0,13498.0,1827494.0
2024-09-25,CHWY,715622.0,5066.0,1964048.0
2024-09-26,CHWY,718585.0,3283.0,1883904.0
2024-09-27,CHWY,825811.0,10760.0,1595135.0
2024-09-30,CHWY,1059477.0,7418.0,2443240.0
2024-10-01,CHWY,526758.0,5794.0,1576424.0
2024-10-02,CHWY,901387.0,8845.0,2109748.0
2024-10-03,CHWY,402212.0,1929.0,1476555.0
2024-10-04,CHWY,384664.0,2224.0,1173935.0
2024-10-07,CHWY,878926.0,5063.0,2123547.0
2024-10-08,CHWY,829267.0,7580.0,2499701.0
2024-10-09,CHWY,2667386.0,2688.0,4548619.0
2024-10-10,CHWY,755806.0,4267.0,1827716.0
2024-10-11,CHWY,707420.0,17809.0,2076344.0
2024-10-14,CHWY,1111885.0,7358.0,2327558.0
2024-10-15,CHWY,789120.0,4855.0,1968275.0
2024-10-16,CHWY,641134.0,4745.0,1397412.0
2024-10-17,CHWY,756285.0,6532.0,2117128.0
2024-10-18,CHWY,958246.0,17366.0,2031153.0
2024-10-21,CHWY,969258.0,10878.0,2272379.0
2024-10-22,CHWY,763155.0,3046.0,1487013.0
2024-10-23,CHWY,908835.0,4100.0,1565917.0
2024-10-24,CHWY,672609.0,4593.0,1305573.0
2024-10-25,CHWY,551067.0,4348.0,1144235.0
2024-10-28,CHWY,630062.0,8100.0,1348040.0
2024-10-29,CHWY,721601.0,15494.0,1627021.0
2024-10-30,CHWY,543131.0,20696.0,1368955.0
2024-10-31,CHWY,667704.0,12305.0,1379947.0
2024-11-01,CHWY,533902.0,5577.0,1170046.0
2024-11-04,CHWY,1910715.0,16687.0,5823962.0
2024-11-05,CHWY,1447470.0,8238.0,3049241.0
2024-11-06,CHWY,834477.0,8692.0,2294668.0
2024-11-07,CHWY,794057.0,2871.0,1834360.0
2024-11-08,CHWY,744056.0,3089.0,1926845.0
2024-11-11,CHWY,1002547.0,7608.0,3232731.0
2024-11-12,CHWY,553829.0,2279.0,1573765.0
2024-11-13,CHWY,475038.0,6904.0,1453595.0
2024-11-14,CHWY,330538.0,2744.0,718846.0
2024-11-15,CHWY,730074.0,1091.0,1220038.0
2024-11-18,CHWY,395020.0,83.0,824499.0
2024-11-19,CHWY,640829.0,4302.0,1544274.0
2024-11-20,CHWY,973805.0,2473.0,2502299.0
2024-11-21,CHWY,736283.0,8114.0,1539670.0
2024-11-22,CHWY,1322364.0,9846.0,2701205.0
2024-11-25,CHWY,590649.0,1584.0,1556734.0
2024-11-26,CHWY,421013.0,2476.0,1405473.0
2024-11-27,CHWY,452207.0,1463.0,1287892.0
2024-11-29,CHWY,322302.0,2475.0,988506.0
2024-12-02,CHWY,963541.0,5806.0,2290483.0
2024-12-03,CHWY,1001760.0,2212.0,3697724.0
2024-12-04,CHWY,3735466.0,389601.0,7110103.0
2024-12-05,CHWY,2326990.0,227925.0,4516340.0
2024-12-06,CHWY,984136.0,2902.0,2122093.0
2024-12-09,CHWY,842413.0,11265.0,1682822.0
2024-12-10,CHWY,989738.0,625.0,1885924.0
2024-12-11,CHWY,1335292.0,3432.0,2568549.0
2024-12-12,CHWY,2709783.0,3705.0,6844143.0
2024-12-13,CHWY,843010.0,2764.0,2238598.0
2024-12-16,CHWY,841254.0,5038.0,2147789.0
2024-12-17,CHWY,808449.0,3480.0,1812124.0
2024-12-18,CHWY,513236.0,3491.0,1486833.0
2024-12-19,CHWY,663803.0,2714.0,1919849.0
2024-12-20,CHWY,1073747.0,1248.0,2526299.0
2024-12-23,CHWY,810811.0,1525.0,2045985.0
2024-12-24,CHWY,357621.0,565.0,926403.0
2024-12-26,CHWY,659388.0,232.0,1998226.0
2024-12-27,CHWY,461538.0,998.0,1025245.0
2024-12-30,CHWY,549909.0,1206.0,1116121.0
2024-12-31,CHWY,527905.0,8206.0,1192289.0
2025-01-02,CHWY,684886.0,1082.0,1660996.0
2025-01-03,CHWY,1255672.0,7621.0,2957949.0
2025-01-06,CHWY,1499148.0,9320.0,3630704.0
2025-01-07,CHWY,1564455.0,5900.0,3743090.0
2025-01-08,CHWY,949795.0,3571.0,2874532.0
2025-01-10,CHWY,986707.0,1264.0,2007961.0
2025-01-13,CHWY,1271025.0,8165.0,2686967.0
2025-01-14,CHWY,1162834.0,5119.0,2319124.0
2025-01-15,CHWY,1543559.0,507.0,2597711.0
2025-01-16,CHWY,710732.0,786.0,1704172.0
2025-01-17,CHWY,630978.0,3854.0,1508622.0
2025-01-21,CHWY,916474.0,5453.0,2155934.0
2025-01-22,CHWY,457485.0,1681.0,1059167.0
2025-01-23,CHWY,844143.0,378.0,1992832.0
2025-01-24,CHWY,964377.0,2138.0,2413368.0
2025-01-27,CHWY,580155.0,261.0,1219616.0
2025-01-28,CHWY,530595.0,150.0,1704934.0
2025-01-29,CHWY,386977.0,0.0,1022171.0
2025-01-30,CHWY,476314.0,1345.0,1407328.0
2025-01-31,CHWY,689246.0,2245.0,1515753.0
2025-02-03,CHWY,754961.0,1681.0,2411230.0
2025-02-04,CHWY,604898.0,1835.0,1940883.0
2025-02-05,CHWY,620249.0,7209.0,1806339.0
2025-02-06,CHWY,914329.0,2036.0,2464140.0
2025-02-07,CHWY,641587.0,5747.0,1894306.0
2025-02-10,CHWY,616589.0,1594.0,1368799.0
2025-02-11,CHWY,427785.0,1342.0,1165836.0
2025-02-12,CHWY,420221.0,2905.0,1200294.0
2025-02-13,CHWY,717088.0,1639.0,1557465.0
2025-02-14,CHWY,380470.0,5601.0,1131853.0
2025-02-18,CHWY,1047957.0,823.0,2352882.0
2025-02-19,CHWY,651379.0,3116.0,1424089.0
2025-02-20,CHWY,472110.0,1.0,1460196.0
2025-02-21,CHWY,611793.0,6870.0,1862798.0
2025-02-24,CHWY,625018.0,4180.0,2065667.0
2025-02-25,CHWY,690805.0,3129.0,1757731.0
2025-02-26,CHWY,443670.0,3091.0,1276043.0
2025-02-27,CHWY,723029.0,1646.0,1622172.0
2025-02-28,CHWY,552970.0,1173.0,1278098.0
2025-03-03,CHWY,601220.0,2750.0,1554928.0
2025-03-04,CHWY,966066.0,37963.0,3552659.0
2025-03-05,CHWY,1417853.0,25934.0,3245116.0
2025-03-06,CHWY,1395015.0,643.0,2804322.0
2025-03-07,CHWY,1249927.0,363.0,2782319.0
2025-03-10,CHWY,1067182.0,3163.0,2320066.0
2025-03-11,CHWY,757489.0,496.0,2242087.0
2025-03-12,CHWY,835868.0,2033.0,1714044.0
2025-03-13,CHWY,576294.0,495.0,1537292.0
2025-03-14,CHWY,785918.0,947.0,2152074.0
2025-03-17,CHWY,822215.0,476.0,1802199.0
2025-03-18,CHWY,737969.0,2652.0,2172596.0
2025-03-19,CHWY,390552.0,108.0,1917775.0
2025-03-20,CHWY,693074.0,18762.0,1825889.0
2025-03-21,CHWY,620798.0,1217.0,3094867.0
2025-03-24,CHWY,811945.0,3305.0,2675595.0
2025-03-25,CHWY,1089294.0,507.0,4347344.0
2025-03-26,CHWY,3258663.0,7897.0,7388623.0
2025-03-27,CHWY,996024.0,1681.0,2953248.0
2025-03-28,CHWY,706934.0,8001.0,1926499.0
2025-03-31,CHWY,747037.0,718.0,1777628.0
2025-04-01,CHWY,888106.0,3017.0,2058139.0
2025-04-02,CHWY,968188.0,2049.0,2106272.0
2025-04-03,CHWY,1591268.0,5954.0,2906473.0
2025-04-04,CHWY,1369484.0,11286.0,3719286.0
2025-04-07,CHWY,1061904.0,2843.0,3289877.0
2025-04-08,CHWY,1481604.0,2614.0,2772674.0
2025-04-09,CHWY,1358521.0,266.0,4692974.0
2025-04-10,CHWY,1029684.0,2966.0,2852891.0
2025-04-11,CHWY,735386.0,1049.0,3485084.0
2025-04-14,CHWY,481222.0,253.0,2246608.0
2025-04-15,CHWY,590146.0,158.0,2219950.0
2025-04-16,CHWY,660872.0,26.0,2393456.0
2025-04-17,CHWY,449684.0,335.0,1787913.0
2025-04-21,CHWY,881845.0,2448.0,2003133.0
2025-04-22,CHWY,992125.0,923.0,2600340.0
2025-04-23,CHWY,1247349.0,303.0,2421093.0
2025-04-24,CHWY,782819.0,2440.0,1677882.0
2025-04-25,CHWY,625194.0,940.0,1360526.0
2025-04-28,CHWY,1346676.0,1472.0,2203517.0
2025-04-29,CHWY,511340.0,1453.0,1223066.0
2025-04-30,CHWY,509291.0,1501.0,1193009.0
2025-05-01,CHWY,697088.0,7497.0,2286973.0
2025-05-02,CHWY,703460.0,7806.0,2131790.0
2025-05-05,CHWY,1299776.0,2737.0,3126741.0
2025-05-06,CHWY,692245.0,976.0,1900089.0
2025-05-07,CHWY,440229.0,1704.0,1125633.0
2025-05-08,CHWY,443736.0,11169.0,1873806.0
2025-05-09,CHWY,1344131.0,740.0,3922472.0
2025-05-12,CHWY,1474020.0,3256.0,4940368.0
2025-05-13,CHWY,665860.0,292.0,1997529.0
2025-05-14,CHWY,1593653.0,82.0,3616743.0
2025-05-15,CHWY,573039.0,2369.0,1552974.0
2025-05-16,CHWY,410595.0,638.0,1875977.0
2025-05-19,CHWY,974460.0,147.0,2842517.0
2025-05-20,CHWY,808200.0,15854.0,2801706.0
2025-05-21,CHWY,371264.0,1230.0,1453516.0
2025-05-22,CHWY,360211.0,971.0,2122806.0
2025-05-23,CHWY,387856.0,300.0,2213156.0
