Date,Close,High,Low,Open,Volume
2018-01-02,15.68272590637207,15.68272590637207,15.597287904818144,15.597287904818144,14452796
2018-01-03,15.825122833251951,15.844108894020692,15.749177141633409,15.749177141633409,28785748
2018-01-04,15.853605270385742,15.882085090520349,15.796645630116526,15.85360527038574,22510260
2018-01-05,15.901068687438965,15.91056244219219,15.815630688834345,15.853602810760044,30467184
2018-01-08,15.967520713806152,15.977014468612133,15.891575020989157,15.910562530601112,20758444
2018-01-09,15.977015495300291,15.996001557588691,15.92954961530745,15.967521739884244,14658864
2018-01-10,15.901068687438965,15.99600044079681,15.863096565513269,15.967520625080736,22998388
2018-01-11,15.834614753723145,15.891572929431678,15.777655129471194,15.882080624418633,10316900
2018-01-12,15.967520713806152,15.9865067748745,15.85360289885246,15.86309665365844,11484772
2018-01-15,16.071945190429688,16.081437496082504,16.02447931653506,16.05295913058054,11279408
2018-01-16,16.13840103149414,16.13840103149414,16.043469260720645,16.07194908166147,15823364
2018-01-17,16.16687774658203,16.22383592897745,16.071945994046075,16.071945994046075,22793072
2018-01-18,16.385217666625977,16.43268353304315,16.233326314673704,16.233326314673704,27595212
2018-01-19,16.54660415649414,16.54660415649414,16.39471277852907,16.39471277852907,21208288
2018-01-22,16.69849395751953,16.69849395751953,16.54660402926589,16.54660402926589,17764244
2018-01-23,16.76494789123535,16.783933951823148,16.6890022003406,16.717482015494078,23199728
2018-01-24,16.55609703063965,16.707988413819074,16.489645093702492,16.707988413819074,20413716
2018-01-25,16.603565216064453,16.76495037634213,16.546607025858027,16.56559308926017,19934736
2018-01-26,16.613056182861328,16.63204224307589,16.489644618651365,16.603562428482277,31098692
2018-01-29,16.66175079345703,16.778606722102783,16.593583473001903,16.652012180276653,25783188
2018-01-30,16.46698760986328,16.62279499286171,16.4572489983431,16.59358064420466,19865044
2018-01-31,16.486459732055664,16.5546255400399,16.389079581820134,16.4377696569379,17006956
2018-02-01,16.60331916809082,16.652009253627746,16.505938997016976,16.505938997016976,11658156
2018-02-02,16.535154342651367,16.583844431124486,16.428035553649078,16.525415730595313,12326368
2018-02-05,16.281959533691406,16.31117387363076,16.145627928511836,16.204055122487485,28303608
2018-02-06,15.512661933898926,15.79506384265417,15.34711593614918,15.746373755909918,128890380
2018-02-07,15.707419395446776,15.853489628846647,15.697680785525485,15.843751018925357,40727628
2018-02-08,15.69768524169922,15.765851072789054,15.639258023295222,15.707423854385056,18058764
2018-02-09,15.395808219909668,15.42502108740214,15.191309232039943,15.308165159721042,64844948
2018-02-12,15.522398948669434,15.561351909328309,15.463971736536395,15.493186085554672,33775180
2018-02-21,15.872965812683104,15.911917281665795,15.795061388814432,15.85349007819176,46584340
2018-02-22,15.77558708190918,15.87296724908146,15.72689699832304,15.87296724908146,14999640
2018-02-23,15.97034740447998,15.989823140719391,15.853491501140082,15.853491501140082,14317264
2018-02-26,16.048254013061523,16.126158454494096,16.03851540066859,16.077468364336692,13156828
2018-02-27,16.038511276245117,16.20405724302818,16.038511276245117,16.184581509154278,30654984
2018-03-01,15.921659469604492,15.960610947339934,15.804803550494544,15.882707991869053,17376880
2018-03-02,15.804800033569336,15.814537157884653,15.668466920025237,15.74637134406425,25049444
2018-03-05,15.72689437866211,15.872964605089312,15.707418645652451,15.7950601871475,14895028
2018-03-06,15.999563217163086,15.999563217163086,15.892444429180356,15.902183041143717,22128816
2018-03-07,15.931397438049316,16.05799047852447,15.91192021406523,15.921658826057271,10476644
2018-03-08,16.116418838500977,16.12615745028747,15.99956292658077,15.99956292658077,12930332
2018-03-09,16.13589096069336,16.165105303603404,16.106676617783314,16.145629570297775,11328256
2018-03-12,16.38908576965332,16.408561509873017,16.27222984243141,16.281966969589394,35009296
2018-03-13,16.544891357421875,16.544891357421875,16.418298316966872,16.428035443053798,39349740
2018-03-14,16.418296813964844,16.447509675454917,16.359868119177836,16.42803393916039,13663712
2018-03-15,16.40855598449707,16.41829459427943,16.340390173730253,16.35986590739174,14027592
2018-03-16,16.340394973754883,16.398822191902457,16.184586086887347,16.359870713137408,22042684
2018-03-19,16.33065414428711,16.37934422908576,16.25274971142857,16.291702670809574,8142136
2018-03-20,16.320913314819336,16.320913314819336,16.204055949100713,16.204055949100713,11581400
2018-03-21,16.33065414428711,16.37934422908576,16.281964059488455,16.32091701886946,19566108
2018-03-22,16.272226333618164,16.47672379068437,16.252749111694648,16.35986788866034,13719700
2018-03-23,15.989822387695312,16.048251079565336,15.931395181728645,15.941132306438076,32238952
2018-03-26,16.009302139282227,16.009302139282227,15.892446212129808,15.94113630560196,17476488
2018-03-27,16.243009567260742,16.243009567260742,16.155366539369474,16.165105148880677,13110272
2018-03-28,16.0190372467041,16.14563175920828,16.00929863577939,16.14563175920828,16644768
2018-03-29,15.989822387695312,16.038512468952547,15.931395181728645,16.019036733630323,16399420
2018-03-30,16.13589096069336,16.17484391320782,16.096939494082104,16.096939494082104,19976360
2018-04-02,16.0190372467041,16.15536888422958,15.99956151075809,16.13589314828357,14949196
2018-04-03,15.872965812683104,15.882704422880426,15.814537123305776,15.872965812683104,24750092
2018-04-09,16.009302139282227,16.028779365394072,15.892446212129808,15.999565012130036,13605720
2018-04-10,16.067726135253906,16.135891948950082,15.921655897660688,15.989821711356864,15441988
2018-04-11,16.13589096069336,16.18458103690903,16.11641522738773,16.145629570297775,10414612
2018-04-12,16.067726135253906,16.194320638348685,16.019036056056166,16.17484490385025,14366292
2018-04-13,16.067726135253906,16.12615482465251,16.028774666257032,16.106677604250777,11930928
2018-04-16,16.028776168823242,16.096941988909403,15.970347473947426,16.096941988909403,7236792
2018-04-17,15.853492736816406,16.04825308619768,15.843754124985924,16.04825308619768,17300160
2018-04-18,15.89244556427002,15.989825747244597,15.843755472782732,15.89244556427002,14959348
2018-04-19,16.096939086914062,16.096939086914062,15.950868861961856,15.950868861961856,17845076
2018-04-20,15.72689437866211,15.7950601871475,15.678204303186376,15.775584454137842,36070860
2018-04-23,15.571085929870604,15.668466083242912,15.561348806075308,15.629514616255278,42499120
2018-04-24,15.493184089660645,15.571087029135594,15.395803929413637,15.561349904652888,67471148
2018-04-25,15.44449520111084,15.444495201110842,15.347115033350756,15.434756589973455,65843988
