Date,Close,High,Low,Open,Volume
2018-01-02,39.983299255371094,40.03326911473166,39.750112932205894,39.791752893210344,68969400
2018-01-03,40.366397857666016,40.42469444235813,40.208161547565474,40.216491446478976,56228700
2018-01-04,40.566280364990234,40.6245769632057,40.44968716855931,40.46634379332463,52154900
2018-01-05,40.916053771972656,40.92438049398748,40.616240948629425,40.65788091255474,50026900
2018-01-08,40.916053771972656,40.99100697780846,40.8244439451816,40.8577571870921,36998200
2018-01-09,40.84943008422851,40.916056572609975,40.666213595031145,40.90772667309938,42131600
2018-01-10,40.59126281738281,40.67454275592618,40.41636986336011,40.54129294810118,72183900
2018-01-11,40.84110641479492,40.84943313800217,40.524636925176374,40.53296364838362,38720900
2018-01-12,41.232521057128906,41.25750757764134,40.81611505374599,40.924381504164735,69358300
2018-01-16,41.07428359985352,41.51567290040334,40.999330400050205,41.390753018681394,80418000
2018-01-17,41.6156120300293,41.715548569379735,41.33245585443196,41.39075243379683,65863500
2018-01-18,41.66559219360352,41.72388879183229,41.54899899714597,41.607295595374744,33947000
2018-01-19,42.007041931152344,42.007041931152344,41.74887220877041,41.87379211984763,60503700
2018-01-22,42.248558044433594,42.25688794462903,41.890448582255935,41.98205842284921,49191200
2018-01-23,42.448429107666016,42.46508572907408,42.18192951898829,42.24855282769487,61277300
2018-01-24,42.806549072265625,42.90648564841064,42.50673616690411,42.72326594470605,63963100
2018-01-25,42.78155517578125,43.16465114270841,42.64830537156666,42.848181666351515,61533700
2018-01-26,43.37285232543945,43.37285232543945,42.98142965221333,43.08136620691492,80566200
2018-01-29,42.71493148803711,42.898147981648854,42.65663489776166,42.8481812910847,58884200
2018-01-30,42.13196563720703,42.306855421436346,41.95707585297773,42.256888727042906,87601400
2018-01-31,42.49839401245117,42.756566868059146,42.17359785093099,42.70659700593083,96654200
2018-02-01,41.92375946044922,42.34849221556209,41.89044621540188,42.11530585408254,72143800
2018-02-02,40.84943008422851,41.515679083414014,40.816116840037786,41.49069573873387,116832800
2018-02-05,39.41699981689453,41.20754399837321,39.41699981689453,40.791137931481494,151202100
2018-02-06,40.699520111083984,41.040972891931155,39.29206902455305,39.40866219212152,183650300
2018-02-07,39.41699981689453,40.40804511240339,39.39201329257123,39.97498242160487,156301200
2018-02-08,38.05119323730469,39.70016122714759,38.00122653202047,39.66685114926705,163250200
2018-02-09,38.65913391113281,38.95894675802304,37.509855567288085,38.56752725407267,153419800
2018-02-12,39.267086029052734,39.550242228617904,38.85900676203139,39.20878944475334,104447700
2018-02-13,39.56690216064453,39.683498525288314,39.283745914647525,39.32538906191193,55739700
2018-02-14,40.55794525146485,40.65788180245809,39.46696038195919,39.48361700327901,96491500
2018-02-15,41.3907585144043,41.5240083120887,40.799462735737634,41.27416533854617,95168100
2018-02-16,41.25750350952149,41.632269510998135,41.08261376780751,41.09094048920682,70876400
2018-02-20,40.691192626953125,40.832769134369656,40.46633301788674,40.5246296005789,78660300
2018-02-21,40.65788650512695,41.52401185238339,40.62457325863416,41.05763593226237,66591900
2018-02-22,40.682865142822266,41.09927114500847,40.64955507711088,40.78280487073344,62436300
2018-02-23,41.407413482666016,41.42407010382712,41.00766410557642,41.18255386237956,43623300
2018-02-26,41.79050827026367,41.79050827026367,41.282492419392234,41.515678773132905,51742600
2018-02-27,40.57460403442383,41.29914962734544,40.57460403442383,41.2491797607238,94671000
2018-02-28,39.99163818359375,40.716183834830275,39.99163818359375,40.66621714111293,102169900
2018-03-01,39.91668701171875,40.59959272754593,39.558577529403735,40.283123217771355,112694400
2018-03-02,40.083248138427734,40.16652807947713,39.23377939663425,39.43365252592323,72756200
2018-03-05,40.14154052734375,40.21649373720659,39.60021143645366,39.65018130200415,55905400
2018-03-06,40.51630783081055,40.8327741249823,40.40804137389607,40.81611750261654,57199200
2018-03-07,40.55794525146485,40.58292859498174,40.074912763967085,40.25813242155943,46554800
2018-03-08,40.566280364990234,40.674546837501666,40.37473394557853,40.63290686405152,46733900
2018-03-09,41.43239212036133,41.4490487396307,40.86607977290387,40.89939301144262,58818700
2018-03-12,41.53232955932617,41.61561265747831,41.31579985798133,41.482362877360245,52944500
2018-03-13,41.157569885253906,41.7905088207819,41.007666639392895,41.72388233202071,60376000
2018-03-14,41.22420501708984,41.52401792552237,40.99934533576545,41.46572132409677,51067200
2018-03-15,41.07428359985352,41.41573635964072,40.9243772002469,41.35743977945207,65778900
2018-03-16,40.98267364501953,41.09926680501157,40.90772044546389,40.92437706502351,66155800
2018-03-19,40.54128646850586,40.80778604156202,40.29977023763449,40.716176217650435,65394200
2018-03-20,40.991004943847656,41.090941487694714,40.7911286792281,40.882738501473504,60101700
2018-03-21,41.232521057128906,41.39075737164685,40.81611505374599,40.941038125531136,78575100
2018-03-22,39.8583869934082,40.48299605867826,39.79176050152159,40.283119759944405,87622700
2018-03-23,39.05055618286133,39.99163468086764,39.0338995607724,39.925008192511946,82908800
2018-03-26,40.31643295288086,40.36640282173013,39.60021405067136,40.058260062548655,73320800
2018-03-27,39.583553314208984,40.408038591448594,39.4919434859684,40.34974200564561,84232100
2018-03-28,39.38368606567383,39.6002158198423,39.11718644042365,39.45863928383332,78140800
2018-03-29,40.20816802978515,40.349747741809274,39.616872188623866,39.666842059384045,82685500
2018-04-02,39.48361587524414,40.11655158268615,39.10884984856933,39.93333510725392,72405700
2018-04-03,39.87504196166992,39.9250086515854,39.52525924763224,39.84172871710903,52874500
2018-04-04,39.891700744628906,39.91668409093984,38.759075783618286,38.800715753111845,68352400
2018-04-05,39.99163818359375,40.19151131231536,39.83340502527863,40.04993477754806,48247700
2018-04-06,39.20878982543945,39.86670887990987,38.97560030905221,39.59188257653374,76156700
