Date,Close,High,Low,Open,Volume
2014-01-02,17.14066505432129,17.26152046244112,17.106268280537122,17.219686280006737,234684800
2014-01-03,16.7641544342041,17.158327131767653,16.747109960318376,17.13229785851057,392467600
2014-01-06,16.85556411743164,16.944500196656193,16.53545281792832,16.654759130872325,412610800
2014-01-07,16.73502540588379,16.918476506466956,16.669329956319523,16.86765587302229,317209200
2014-01-08,16.84100341796875,16.90607824611415,16.69318867900905,16.69690572750768,258529600
2014-01-09,16.625944137573242,16.94636500272666,16.589687189069114,16.94450482333472,279148800
2014-01-10,16.5150089263916,16.758578287868534,16.45829992187067,16.72851917244468,304976000
2014-01-13,16.60146141052246,16.81125287412468,16.420178350280885,16.421108439836715,378492800
2014-01-14,16.931804656982422,16.942340159066482,16.661274279402626,16.678628233982185,332561600
2014-01-15,17.27174186706543,17.359749524261954,17.095107596265763,17.152746670409964,391638800
2014-01-16,17.175363540649414,17.25593376853644,17.095721747111345,17.19550609762117,229278000
2014-01-17,16.754545211791992,17.107813774500585,16.730683944401697,17.089531389921543,426739600
2014-01-21,17.014850616455078,17.04583815980695,16.746799429656505,16.764462858955508,328526800
2014-01-22,17.090465545654297,17.269577350360436,16.975807974605978,17.071872023465993,379985200
2014-01-23,17.235179901123047,17.24509644590211,16.882841358003468,17.041812242823607,403239200
2014-01-24,16.92188262939453,17.217821576431092,16.880976892566213,17.167619908714535,429354800
2014-01-27,17.059162139892578,17.19241320915802,16.911968000199376,17.04583802594434,554878800
2014-01-28,15.695670127868652,15.959070857499002,15.558389225095514,15.765703231299002,1065523200
2014-01-29,15.517486572265625,15.722630939857495,15.451481644648252,15.616650357785904,502810000
2014-01-30,15.487425804138184,15.695669896937426,15.391982387815963,15.572954332437197,678501600
2014-01-31,15.512843132019043,15.541662684364477,15.29437457419108,15.34488574664629,464797200
2014-02-03,15.541657447814941,15.73378718039417,15.472554427100121,15.575125784251677,401464000
2014-02-04,15.766633033752441,15.787396211479097,15.57977270903229,15.675527268261256,376681200
2014-02-05,15.884394645690918,15.967753547530839,15.68792720196513,15.6975342703044,328344800
2014-02-06,15.97697639465332,16.007839757598475,15.83045783173653,15.900600476263577,257765200
2014-02-07,16.20049476623535,16.301810447241483,16.128795462674262,16.253490917049373,370280400
2014-02-10,16.490726470947266,16.58424890282905,16.148124437979543,16.168698906829814,345559200
2014-02-11,16.708005905151367,16.763805687757472,16.506619901344237,16.541224224099576,282256800
2014-02-12,16.706756591796875,16.82023079612989,16.62321175410159,16.738866938036068,308100800
2014-02-13,16.97205352783203,16.985146068706705,16.653142606905494,16.66748213571444,307398000
2014-02-14,16.958337783813477,17.020375859960918,16.87167627030939,16.910953899391064,272924400
2014-02-18,17.020675659179688,17.182779012849707,17.008828447447623,17.02098698978591,260251600
2014-02-19,16.75196075439453,17.048737160109056,16.65781568269876,16.98202415225871,313768000
2014-02-20,16.55805206298828,16.74042019453645,16.491027749822504,16.615411809162968,305858000
2014-02-21,16.37413787841797,16.664679453375648,16.35387473751265,16.609189313997266,278784800
2014-02-24,16.445831298828125,16.519714902846104,16.28591053927269,16.30866764827539,288909600
2014-02-25,16.274681091308594,16.50879669123503,16.241636763453293,16.502874750778496,231952000
2014-02-26,16.12786293029785,16.366343990295604,16.0733084503302,16.323012403072763,276217200
2014-02-27,16.449573516845703,16.48417617554246,16.08733109578913,16.121311093094782,301882000
2014-02-28,16.404998779296875,16.60794148858977,16.276560686061522,16.493531593493024,371968800
2014-03-03,16.452381134033203,16.542473923475008,16.29806930391544,16.317085452065722,238781200
2014-03-04,16.560863494873047,16.604508062901317,16.452690229068402,16.553383233795383,259140000
2014-03-05,16.59577751159668,16.670282103284425,16.49508451680625,16.550887625210304,200062800
2014-03-06,16.54558753967285,16.66062006465972,16.462976692278744,16.609182242388695,185488800
2014-03-07,16.53592872619629,16.583936928230084,16.399074716785133,16.55619186348833,220729600
2014-03-10,16.5508975982666,16.626026561427107,16.470467686236198,16.47109201281478,178584000
