Date,Close
2007-01-03,81.13340759277344
2007-01-04,81.270263671875
2007-01-05,80.6575927734375
2007-01-08,80.91829681396484
2007-01-09,80.87261199951172
2007-01-10,81.10726928710938
2007-01-11,81.47229766845703
2007-01-12,81.90900421142578
2007-01-16,81.93512725830078
2007-01-17,81.96771240234375
2007-01-18,81.81134796142578
2007-01-19,81.88953399658203
2007-01-22,81.36773681640625
2007-01-23,81.74608612060547
2007-01-24,82.22875213623047
2007-01-25,81.51123809814453
2007-01-26,81.38079833984375
2007-01-29,81.41345977783203
2007-01-30,81.63517761230469
2007-01-31,82.33960723876953
2007-02-01,82.66572570800781
2007-02-02,82.5287857055664
2007-02-05,82.62660217285156
2007-02-06,82.60704040527344
2007-02-07,82.6983413696289
2007-02-08,82.48963165283203
2007-02-09,82.10478210449219
2007-02-12,81.91566467285156
2007-02-13,82.5939712524414
2007-02-14,83.14834594726562
2007-02-15,83.33750915527344
2007-02-16,83.35718536376953
2007-02-20,83.41593933105469
2007-02-21,83.22644805908203
2007-02-22,82.84745025634766
2007-02-23,82.59916687011719
2007-02-26,82.55343627929688
2007-02-27,79.45620727539062
2007-02-28,80.1488265991211
2007-03-01,80.00505828857422
2007-03-02,79.03802490234375
2007-03-05,78.60675811767578
2007-03-06,79.75685119628906
2007-03-07,79.71757507324219
2007-03-08,80.24031066894531
2007-03-09,80.3644790649414
2007-03-12,80.46900177001953
2007-03-13,79.07718658447266
2007-03-14,79.49540710449219
2007-03-15,79.58035278320312
2007-03-16,79.27713775634766
2007-03-19,80.08265686035156
2007-03-20,80.4363021850586
2007-03-21,81.39903259277344
2007-03-22,81.50381469726562
2007-03-23,81.66099548339844
2007-03-26,81.44485473632812
2007-03-27,81.13703918457031
2007-03-28,80.55422973632812
2007-03-29,80.75070190429688
2007-03-30,80.94059753417969
2007-04-02,80.97989654541016
2007-04-03,81.85748291015625
2007-04-04,81.98191833496094
2007-04-05,82.16527557373047
2007-04-09,82.2897720336914
2007-04-10,82.25041961669922
2007-04-11,81.79850769042969
2007-04-12,82.13257598876953
2007-04-13,82.61714935302734
2007-04-16,83.2000961303711
2007-04-17,83.66506958007812
2007-04-18,83.85496520996094
2007-04-19,83.9793701171875
2007-04-20,84.92720794677734
2007-04-23,84.6650390625
2007-04-24,84.86821746826172
2007-04-25,85.61544036865234
2007-04-26,85.99559783935547
2007-04-27,86.01527404785156
2007-04-30,85.64818572998047
2007-05-01,86.05453491210938
2007-05-02,86.61170959472656
2007-05-03,86.77561950683594
2007-05-04,87.00499725341797
2007-05-07,87.20159149169922
2007-05-08,87.25406646728516
2007-05-09,87.5490493774414
2007-05-10,86.84773254394531
2007-05-11,87.5424575805664
2007-05-14,87.6473617553711
2007-05-15,87.90949249267578
2007-05-16,88.56492614746094
2007-05-17,88.4404525756836
2007-05-18,89.0476303100586
2007-05-21,88.85050201416016
2007-05-22,88.82417297363281
2007-05-23,88.85050201416016
2007-05-24,88.31822967529297
2007-05-25,88.64676666259766
2007-05-29,88.86367797851562
2007-05-30,89.56024169921875
2007-05-31,89.56685638427734
2007-06-01,89.77713775634766
2007-06-04,89.7442398071289
2007-06-05,89.36309814453125
2007-06-06,88.38385009765625
2007-06-07,87.0958023071289
2007-06-08,88.12763977050781
2007-06-11,88.2196044921875
2007-06-12,87.35214233398438
2007-06-13,88.58763885498047
2007-06-14,89.17906951904297
2007-06-15,89.61267852783203
2007-06-18,89.44824981689453
2007-06-19,89.6653060913086
2007-06-20,88.7309341430664
2007-06-21,89.07315063476562
2007-06-22,88.15192413330078
2007-06-25,87.92163848876953
2007-06-26,87.382080078125
2007-06-27,88.25065612792969
2007-06-28,88.23089599609375
2007-06-29,88.30326080322266
2007-07-02,89.00733947753906
2007-07-03,89.28375244140625
2007-07-05,89.19817352294922
2007-07-06,89.5732650756836
2007-07-09,89.80355072021484
2007-07-10,88.84286499023438
2007-07-11,89.42184448242188
2007-07-12,91.02740478515625
2007-07-13,91.4024429321289
2007-07-16,91.76437377929688
2007-07-17,91.98808288574219
2007-07-18,91.67878723144531
2007-07-19,92.0472640991211
2007-07-20,91.26598358154297
2007-07-23,91.70741271972656
2007-07-24,90.42937469482422
2007-07-25,90.58082580566406
2007-07-26,88.74295806884766
2007-07-27,87.03011322021484
2007-07-30,87.97213745117188
2007-07-31,87.06964111328125
2007-08-01,87.88655090332031
2007-08-02,88.78903198242188
2007-08-03,87.08281707763672
2007-08-06,88.40693664550781
2007-08-07,88.96691131591797
2007-08-08,89.95501708984375
2007-08-09,87.47813415527344
2007-08-10,86.91808319091797
2007-08-13,87.07621765136719
2007-08-14,85.96288299560547
2007-08-15,84.8825454711914
2007-08-16,85.08015441894531
2007-08-17,86.19258880615234
2007-08-20,86.46331024169922
2007-08-21,86.27848815917969
2007-08-22,87.3414077758789
2007-08-23,87.26220703125
2007-08-24,88.23273468017578
