Date,GLD,SPY,IRX,TNX
2006-02-27,55.220001220703125,89.1251449584961,4.489999771118164,4.590000152587891
2006-02-28,56.06999969482422,88.27837371826172,4.506999969482422,4.546999931335449
2006-03-01,56.099998474121094,89.06319427490234,4.486999988555908,4.589000225067139
2006-03-02,56.7400016784668,89.05631256103516,4.486999988555908,4.638000011444092
2006-03-03,56.279998779296875,88.64323425292969,4.492000102996826,4.684000015258789
2006-03-06,55.22999954223633,88.23704528808594,4.465000152587891,4.73799991607666
2006-03-07,54.95000076293945,88.0993423461914,4.48199987411499,4.736000061035156
2006-03-08,53.970001220703125,88.2852554321289,4.485000133514404,4.734000205993652
2006-03-09,54.2400016784668,87.69319152832031,4.474999904632568,4.730000019073486
2006-03-10,53.83000183105469,88.5262222290039,4.489999771118164,4.755000114440918
2006-03-13,54.310001373291016,88.69144439697266,4.492000102996826,4.775000095367432
2006-03-14,54.869998931884766,89.6208267211914,4.4770002365112305,4.696000099182129
2006-03-15,55.119998931884766,90.02008056640625,4.5,4.730999946594238
2006-03-16,55.34000015258789,90.20600128173828,4.492000102996826,4.645999908447266
2006-03-17,55.119998931884766,90.28131866455078,4.517000198364258,4.673999786376953
2006-03-20,55.16999816894531,90.13617706298828,4.53000020980835,4.656000137329102
2006-03-21,54.83000183105469,89.56938171386719,4.566999912261963,4.7170000076293945
2006-03-22,54.75,90.11542510986328,4.566999912261963,4.703000068664551
2006-03-23,54.70000076293945,89.9288558959961,4.546999931335449,4.738999843597412
2006-03-24,55.709999084472656,89.99794006347656,4.534999847412109,4.675000190734863
2006-03-27,56.38999938964844,89.86663818359375,4.517000198364258,4.701000213623047
2006-03-28,56.060001373291016,89.31368255615234,4.5269999504089355,4.7779998779296875
2006-03-29,57.06999969482422,89.87352752685547,4.501999855041504,4.809999942779541
2006-03-30,58.599998474121094,89.71454620361328,4.485000133514404,4.855000019073486
2006-03-31,58.099998474121094,89.73532104492188,4.514999866485596,4.853000164031982
2006-04-03,58.470001220703125,89.66617584228516,4.5269999504089355,4.874000072479248
2006-04-04,58.33000183105469,90.23986053466797,4.552000045776367,4.872000217437744
2006-04-05,58.65999984741211,90.55085754394531,4.546999931335449,4.839000225067139
2006-04-06,59.279998779296875,90.45410919189453,4.552000045776367,4.89300012588501
2006-04-07,58.59000015258789,89.53484344482422,4.561999797821045,4.9629998207092285
2006-04-10,59.599998474121094,89.6731185913086,4.566999912261963,4.9629998207092285
2006-04-11,59.0099983215332,88.91281127929688,4.572000026702881,4.932000160217285
2006-04-12,59.43000030517578,89.07867431640625,4.581999778747559,4.97599983215332
2006-04-13,59.5,88.96121215820312,4.577000141143799,5.035999774932861
2006-04-17,61.09000015258789,88.92662048339844,4.577000141143799,5.006999969482422
2006-04-18,61.849998474121094,90.33663177490234,4.5970001220703125,4.973999977111816
2006-04-19,63.75,90.50940704345703,4.6020002365112305,5.0279998779296875
2006-04-20,60.959999084472656,90.63382720947266,4.6020002365112305,5.039000034332275
2006-04-21,63.20000076293945,90.64765167236328,4.625,5.01200008392334
2006-04-24,61.650001525878906,90.48177337646484,4.622000217437744,4.985000133514404
2006-04-25,62.779998779296875,90.10855865478516,4.65500020980835,5.071000099182129
2006-04-26,63.650001525878906,90.12926483154297,4.6570000648498535,5.105000019073486
2006-04-27,62.959999084472656,90.5647201538086,4.6570000648498535,5.084000110626221
2006-04-28,65.08999633789062,90.86878967285156,4.650000095367432,5.068999767303467
2006-05-01,65.16000366210938,90.12926483154297,4.646999835968018,5.13100004196167
2006-05-02,66.55000305175781,90.80660247802734,4.682000160217285,5.110000133514404
2006-05-03,66.45999908447266,90.46792602539062,4.697000026702881,5.144000053405762
2006-05-04,67.4800033569336,90.79279327392578,4.671999931335449,5.150000095367432
2006-05-05,67.98999786376953,91.59456634521484,4.695000171661377,5.107999801635742
2006-05-08,67.55999755859375,91.48394775390625,4.699999809265137,5.11899995803833
2006-05-09,69.68000030517578,91.66365814208984,4.755000114440918,5.125
2006-05-10,70.37999725341797,91.61524963378906,4.751999855041504,5.125
2006-05-11,71.02999877929688,90.50940704345703,4.695000171661377,5.15500020980835
2006-05-12,71.12000274658203,89.32749938964844,4.706999778747559,5.185999870300293
2006-05-15,67.41000366210938,89.5072021484375,4.697000026702881,5.1529998779296875
2006-05-16,68.61000061035156,89.3758773803711,4.706999778747559,5.105000019073486
2006-05-17,68.1500015258789,87.67558288574219,4.706999778747559,5.1529998779296875
2006-05-18,67.45999908447266,87.23321533203125,4.706999778747559,5.072999954223633
2006-05-19,65.58000183105469,87.84834289550781,4.697000026702881,5.053999900817871
2006-05-22,65.30000305175781,87.17794036865234,4.682000160217285,5.035999774932861
2006-05-23,66.37999725341797,86.51445770263672,4.711999893188477,5.065999984741211
2006-05-24,64.05999755859375,87.20558166503906,4.702000141143799,5.033999919891357
2006-05-25,64.69999694824219,88.28382873535156,4.697000026702881,5.073999881744385
2006-05-26,65.0999984741211,88.73310852050781,4.711999893188477,5.052000045776367
2006-05-30,65.11000061035156,87.1572036743164,4.697000026702881,5.085999965667725
2006-05-31,64.2300033569336,88.13175964355469,4.715000152587891,5.11299991607666
2006-06-01,62.560001373291016,88.97500610351562,4.706999778747559,5.107999801635742
2006-06-02,63.5,89.1616439819336,4.682000160217285,4.99399995803833
2006-06-05,63.290000915527344,87.86224365234375,4.702000141143799,5.026000022888184
2006-06-06,62.54999923706055,87.64791107177734,4.736999988555908,5.00600004196167
2006-06-07,62.279998779296875,86.99131774902344,4.73199987411499,5.026000022888184
2006-06-08,60.90999984741211,86.91529846191406,4.735000133514404,4.992000102996826
2006-06-09,60.45000076293945,86.63885498046875,4.747000217437744,4.980999946594238
2006-06-12,60.029998779296875,85.69884490966797,4.7820000648498535,4.986999988555908
2006-06-13,55.91999816894531,84.70354461669922,4.771999835968018,4.960999965667725
2006-06-14,55.619998931884766,85.36015319824219,4.760000228881836,5.050000190734863
2006-06-15,57.31999969482422,87.17103576660156,4.71999979019165,5.0980000495910645
2006-06-16,57.68000030517578,86.53583526611328,4.744999885559082,5.127999782562256
2006-06-19,56.36000061035156,85.85548400878906,4.755000114440918,5.144999980926514
2006-06-20,57.29999923706055,86.14707946777344,4.800000190734863,5.1570000648498535
2006-06-21,58.33000183105469,86.7857437133789,4.784999847412109,5.15500020980835
2006-06-22,57.72999954223633,86.4039077758789,4.775000095367432,5.197999954223633
2006-06-23,57.9900016784668,86.39002990722656,4.835000038146973,5.228000164031982
2006-06-26,58.279998779296875,86.7718276977539,4.849999904632568,5.238999843597412
2006-06-27,57.68000030517578,86.0220718383789,4.909999847412109,5.210000038146973
2006-06-28,57.540000915527344,86.60523986816406,4.869999885559082,5.244999885559082
2006-06-29,59.52000045776367,88.35468292236328,4.864999771118164,5.199999809265137
2006-06-30,61.22999954223633,88.36163330078125,4.860000133514404,5.138000011444092
2006-07-03,62.18000030517578,88.7226333618164,4.885000228881836,5.151000022888184
2006-07-05,62.5,88.21585845947266,4.869999885559082,5.2270002365112305
2006-07-06,63.02000045776367,88.47269439697266,4.869999885559082,5.184999942779541
2006-07-07,62.630001068115234,87.89651489257812,4.875,5.131999969482422
2006-07-10,62.02000045776367,88.0631103515625,4.875,5.130000114440918
2006-07-11,63.810001373291016,88.45191955566406,4.914999961853027,5.099999904632568
2006-07-12,64.91999816894531,87.5077133178711,4.925000190734863,5.099999904632568
2006-07-13,65.55000305175781,86.08456420898438,4.914999961853027,5.071000099182129
2006-07-14,65.8499984741211,85.75132751464844,4.914999961853027,5.059000015258789
2006-07-17,63.95000076293945,85.62639617919922,4.940000057220459,5.068999767303467
2006-07-18,62.900001525878906,86.0637435913086,5.0,5.130000114440918
2006-07-19,64.02999877929688,87.25786590576172,4.96999979019165,5.059000015258789
2006-07-20,62.540000915527344,86.66079711914062,4.945000171661377,5.0279998779296875
2006-07-21,61.709999084472656,86.04984283447266,4.945000171661377,5.045000076293945
2006-07-24,61.13999938964844,87.61882019042969,4.945000171661377,5.044000148773193
2006-07-25,61.54999923706055,87.93120574951172,5.0,5.065000057220459
2006-07-26,62.0,88.04924011230469,4.96999979019165,5.035999774932861
2006-07-27,62.900001525878906,87.9659423828125,4.954999923706055,5.039999961853027
2006-07-28,63.11000061035156,88.84762573242188,4.920000076293945,4.989999771118164
2006-07-31,63.15999984741211,88.75735473632812,4.934999942779541,4.98799991607666
2006-08-01,64.31999969482422,88.31998443603516,4.985000133514404,4.982999801635742
2006-08-02,64.75,88.91700744628906,4.965000152587891,4.960999965667725
2006-08-03,64.12000274658203,89.15302276611328,4.96999979019165,4.951000213623047
2006-08-04,64.27999877929688,89.00032806396484,4.945000171661377,4.901000022888184
2006-08-07,64.5,88.79204559326172,4.96999979019165,4.921000003814697
2006-08-08,63.970001220703125,88.45191955566406,4.974999904632568,4.922999858856201
2006-08-09,64.62999725341797,88.15337371826172,4.934999942779541,4.936999797821045
2006-08-10,63.25,88.42411041259766,4.914999961853027,4.927000045776367
2006-08-11,62.709999084472656,88.17420196533203,4.934999942779541,4.9670000076293945
2006-08-14,62.25,88.24359893798828,4.954999923706055,5.000999927520752
2006-08-15,62.0099983215332,89.29886627197266,4.960000038146973,4.931000232696533
2006-08-16,62.4900016784668,90.04167175292969,4.929999828338623,4.870999813079834
2006-08-17,61.029998779296875,90.27076721191406,4.954999923706055,4.867000102996826
2006-08-18,61.040000915527344,90.72897338867188,4.960000038146973,4.835000038146973
2006-08-21,62.439998626708984,90.3401870727539,4.954999923706055,4.818999767303467
2006-08-22,62.04999923706055,90.3332290649414,4.965000152587891,4.810999870300293
2006-08-23,61.83000183105469,90.08333587646484,4.960000038146973,4.818999767303467
2006-08-24,61.75,90.00694274902344,4.954999923706055,4.802999973297119
2006-08-25,61.77000045776367,90.11805725097656,4.965000152587891,4.790999889373779
2006-08-28,61.0,90.54846954345703,4.960000038146973,4.796999931335449
2006-08-29,60.939998626708984,90.65260314941406,4.934999942779541,4.7829999923706055
2006-08-30,61.41999816894531,90.70813751220703,4.920000076293945,4.763000011444092
2006-08-31,62.290000915527344,90.69429779052734,4.90500020980835,4.73199987411499
2006-09-01,62.13999938964844,91.23577117919922,4.885000228881836,4.72599983215332
2006-09-05,63.36000061035156,91.4093017578125,4.849999904632568,4.781000137329102
2006-09-06,62.86000061035156,90.60401153564453,4.829999923706055,4.801000118255615
2006-09-07,61.25,90.18743896484375,4.829999923706055,4.795000076293945
2006-09-08,60.63999938964844,90.4443588256836,4.800000190734863,4.770999908447266
2006-09-11,58.5,90.53458404541016,4.809999942779541,4.798999786376953
2006-09-12,58.31999969482422,91.42321014404297,4.78000020980835,4.7729997634887695
2006-09-13,58.619998931884766,91.79116821289062,4.78000020980835,4.764999866485596
2006-09-14,57.189998626708984,91.79808807373047,4.809999942779541,4.793000221252441
2006-09-15,57.400001525878906,92.01351928710938,4.815000057220459,4.797999858856201
2006-09-18,58.22999954223633,92.13906860351562,4.804999828338623,4.809999942779541
2006-09-19,56.91999816894531,91.90895080566406,4.820000171661377,4.736999988555908
2006-09-20,57.2599983215332,92.39706420898438,4.809999942779541,4.729000091552734
2006-09-21,57.95000076293945,91.95079040527344,4.784999847412109,4.6479997634887695
2006-09-22,58.5,91.67188262939453,4.789999961853027,4.5970001220703125
2006-09-25,58.5,92.37611389160156,4.769999980926514,4.554999828338623
2006-09-26,58.7400016784668,93.14314270019531,4.755000114440918,4.585000038146973
2006-09-27,59.810001373291016,93.25469207763672,4.75,4.593999862670898
2006-09-28,59.790000915527344,93.2198486328125,4.739999771118164,4.625999927520752
2006-09-29,59.470001220703125,93.14314270019531,4.760000228881836,4.632999897003174
2006-10-02,59.150001525878906,92.79450988769531,4.760000228881836,4.618000030517578
2006-10-03,57.11000061035156,92.98976135253906,4.775000095367432,4.616000175476074
2006-10-04,56.369998931884766,94.07749938964844,4.795000076293945,4.565000057220459
2006-10-05,56.91999816894531,94.25879669189453,4.800000190734863,4.607999801635742
2006-10-06,56.9900016784668,94.1402587890625,4.809999942779541,4.696000099182129
2006-10-09,57.20000076293945,94.196044921875,,
2006-10-10,57.0,94.32157135009766,4.855000019073486,4.748000144958496
2006-10-11,56.880001068115234,94.20997619628906,4.885000228881836,4.783999919891357
2006-10-12,57.4900016784668,95.02584075927734,4.920000076293945,4.7779998779296875
2006-10-13,58.56999969482422,95.26985168457031,4.920000076293945,4.806000232696533
2006-10-16,59.16999816894531,95.41629028320312,4.929999828338623,4.788000106811523
2006-10-17,58.650001525878906,95.11646270751953,4.949999809265137,4.7779998779296875
2006-10-18,58.59000015258789,95.24197387695312,4.949999809265137,4.763999938964844
2006-10-19,59.40999984741211,95.39537811279297,4.960000038146973,4.785999774932861
2006-10-20,58.779998779296875,95.41629028320312,4.949999809265137,4.783999919891357
2006-10-23,57.7599983215332,95.85558319091797,4.96999979019165,4.826000213623047
2006-10-24,58.16999816894531,96.14148712158203,4.989999771118164,4.823999881744385
2006-10-25,58.7599983215332,96.46917724609375,4.985000133514404,4.7729997634887695
2006-10-26,59.290000915527344,96.76898956298828,4.974999904632568,4.7210001945495605
2006-10-27,59.400001525878906,96.16238403320312,4.965000152587891,4.675000190734863
2006-10-30,59.900001525878906,96.09263610839844,4.945000171661377,4.672999858856201
2006-10-31,60.2400016784668,96.07869720458984,4.940000057220459,4.605999946594238
2006-11-01,61.36000061035156,95.43021392822266,4.934999942779541,4.560999870300293
2006-11-02,61.91999816894531,95.37446594238281,4.934999942779541,4.5960001945495605
2006-11-03,62.29999923706055,95.20709228515625,4.954999923706055,4.715000152587891
2006-11-06,61.88999938964844,96.2809066772461,4.940000057220459,4.709000110626221
2006-11-07,62.040000915527344,96.65048217773438,4.945000171661377,4.658999919891357
2006-11-08,61.11000061035156,96.85968780517578,4.960000038146973,4.632999897003174
2006-11-09,62.95000076293945,96.35063934326172,4.960000038146973,4.632999897003174
2006-11-10,62.4900016784668,96.3924789428711,4.954999923706055,4.585999965667725
2006-11-13,62.189998626708984,96.62957763671875,4.945000171661377,4.605000019073486
2006-11-14,61.630001068115234,97.35472869873047,4.954999923706055,4.567999839782715
2006-11-15,61.84000015258789,97.63368225097656,4.949999809265137,4.614999771118164
2006-11-16,61.310001373291016,97.88468170166016,4.954999923706055,4.65500020980835
2006-11-17,61.779998779296875,97.91259002685547,4.945000171661377,4.60699987411499
2006-11-20,61.77000045776367,97.96833038330078,4.925000190734863,4.59499979019165
2006-11-21,62.27000045776367,98.06596374511719,4.929999828338623,4.578000068664551
2006-11-22,62.5,98.26119232177734,4.920000076293945,4.567999839782715
2006-11-24,63.5,97.86373901367188,4.90500020980835,4.547999858856201
2006-11-27,63.70000076293945,96.51797485351562,4.90500020980835,4.538000106811523
2006-11-28,63.56999969482422,96.93634033203125,4.90500020980835,4.508999824523926
2006-11-29,63.15999984741211,97.94742584228516,4.90500020980835,4.520999908447266
2006-11-30,64.38999938964844,97.98927307128906,4.889999866485596,4.458000183105469
2006-12-01,64.12000274658203,97.77308654785156,4.889999866485596,4.425000190734863
2006-12-04,64.12000274658203,98.51921081542969,4.869999885559082,4.433000087738037
2006-12-05,63.810001373291016,98.94453430175781,4.849999904632568,4.441999912261963
2006-12-06,62.689998626708984,98.86087036132812,4.855000019073486,4.480999946594238
2006-12-07,62.72999954223633,98.42858123779297,4.840000152587891,4.482999801635742
2006-12-08,62.04999923706055,98.6098403930664,4.829999923706055,4.552000045776367
2006-12-11,62.56999969482422,98.89574432373047,4.815000057220459,4.519999980926514
2006-12-12,62.52000045776367,98.81904602050781,4.804999828338623,4.491000175476074
2006-12-13,62.47999954223633,98.92359924316406,4.815000057220459,4.577000141143799
2006-12-14,62.119998931884766,99.79520416259766,4.815000057220459,4.59499979019165
2006-12-15,61.0,99.8042984008789,4.775000095367432,4.5970001220703125
2006-12-18,61.040000915527344,99.53089904785156,4.804999828338623,4.586999893188477
2006-12-19,61.79999923706055,99.7201919555664,4.829999923706055,4.598999977111816
2006-12-20,61.619998931884766,99.66412353515625,4.835000038146973,4.59499979019165
2006-12-21,61.380001068115234,99.29948425292969,4.835000038146973,4.548999786376953
2006-12-22,61.650001525878906,98.68951416015625,4.849999904632568,4.624000072479248
2006-12-26,61.97999954223633,99.2714614868164,4.849999904632568,4.603000164031982
2006-12-27,62.220001220703125,99.92354583740234,4.84499979019165,4.6539998054504395
2006-12-28,62.900001525878906,99.71318054199219,4.864999771118164,4.690000057220459
2006-12-29,63.209999084472656,99.29948425292969,4.885000228881836,4.710000038146973
2007-01-03,62.279998779296875,99.12419891357422,4.914999961853027,4.664000034332275
2007-01-04,61.650001525878906,99.33454895019531,4.900000095367432,4.618000030517578
2007-01-05,60.16999816894531,98.5422592163086,4.909999847412109,4.645999908447266
2007-01-08,60.47999954223633,98.99799346923828,4.909999847412109,4.659999847412109
2007-01-09,60.849998474121094,98.91387176513672,4.945000171661377,4.656000137329102
2007-01-10,60.59000015258789,99.243408203125,4.949999809265137,4.682000160217285
2007-01-11,60.630001068115234,99.67811584472656,4.965000152587891,4.736999988555908
2007-01-12,62.16999816894531,100.43538665771484,4.954999923706055,4.770999908447266
2007-01-16,61.970001220703125,100.23905944824219,4.954999923706055,4.750999927520752
2007-01-17,62.63999938964844,100.28111267089844,4.980000019073486,4.7870001792907715
2007-01-18,62.2599983215332,99.94457244873047,4.980000019073486,4.750999927520752
2007-01-19,63.0,100.14088439941406,5.0,4.7729997634887695
2007-01-22,62.720001220703125,99.8323745727539,4.989999771118164,4.758999824523926
2007-01-23,64.2300033569336,100.12689971923828,5.005000114440918,4.803999900817871
2007-01-24,64.33000183105469,100.93325805664062,4.989999771118164,4.809999942779541
2007-01-25,64.05999755859375,99.74822235107422,5.0,4.867000102996826
2007-01-26,64.16999816894531,99.65707397460938,4.994999885559082,4.879000186920166
2007-01-29,63.77000045776367,99.60104370117188,4.994999885559082,4.892000198364258
2007-01-30,64.22000122070312,100.11983489990234,4.994999885559082,4.875
2007-01-31,64.83000183105469,100.79299926757812,4.974999904632568,4.826000213623047
2007-02-01,65.22000122070312,101.39602661132812,4.989999771118164,4.836999893188477
2007-02-02,64.27999877929688,101.53623962402344,5.0,4.827000141143799
2007-02-05,64.30999755859375,101.56431579589844,4.994999885559082,4.808000087738037
2007-02-06,64.79000091552734,101.59227752685547,5.010000228881836,4.764999866485596
2007-02-07,64.62999725341797,101.81673431396484,5.010000228881836,4.744999885559082
2007-02-08,65.5199966430664,101.6834716796875,5.014999866485596,4.730000019073486
2007-02-09,66.12000274658203,100.92620086669922,5.014999866485596,4.783999919891357
2007-02-12,65.66999816894531,100.5826187133789,5.019999980926514,4.803999900817871
2007-02-13,65.83999633789062,101.43107604980469,5.025000095367432,4.814000129699707
2007-02-14,66.37000274658203,102.0971908569336,5.010000228881836,4.730000019073486
2007-02-15,66.41000366210938,102.23038482666016,5.019999980926514,4.705999851226807
2007-02-16,66.36000061035156,102.18131256103516,5.03000020980835,4.690000057220459
2007-02-20,65.30999755859375,102.39866638183594,5.034999847412109,4.679999828338623
2007-02-21,67.3499984741211,102.35661315917969,5.034999847412109,4.691999912261963
2007-02-22,67.1500015258789,102.27947998046875,5.045000076293945,4.730000019073486
2007-02-23,67.72000122070312,101.8797607421875,5.039999961853027,4.677999973297119
2007-02-26,68.0999984741211,101.78863525390625,5.045000076293945,4.63100004196167
2007-02-27,65.41000366210938,97.81299591064453,4.989999771118164,4.513000011444092
2007-02-28,66.4800033569336,98.81568145751953,4.994999885559082,4.550000190734863
2007-03-01,65.81999969482422,98.52118682861328,4.989999771118164,4.556000232696533
2007-03-02,63.709999084472656,97.23104095458984,4.96999979019165,4.514999866485596
2007-03-05,62.93000030517578,96.30550384521484,4.960000038146973,4.51800012588501
2007-03-06,64.1500015258789,97.95323944091797,4.974999904632568,4.5279998779296875
2007-03-07,64.30000305175781,97.85511016845703,4.954999923706055,4.497000217437744
2007-03-08,64.4800033569336,98.6824722290039,4.945000171661377,4.508999824523926
2007-03-09,64.25,98.71053314208984,4.949999809265137,4.589000225067139
2007-03-12,64.37000274658203,98.85775756835938,4.949999809265137,4.552999973297119
2007-03-13,63.720001220703125,96.93655395507812,4.934999942779541,4.494999885559082
2007-03-14,63.939998626708984,97.65876770019531,4.914999961853027,4.521999835968018
2007-03-15,63.97999954223633,97.7920150756836,4.894999980926514,4.535999774932861
2007-03-16,64.62000274658203,97.51812744140625,4.885000228881836,4.545000076293945
2007-03-19,64.73999786376953,98.69373321533203,4.894999980926514,4.571000099182129
2007-03-20,65.2699966430664,99.23578643798828,4.909999847412109,4.546999931335449
2007-03-21,65.81999969482422,100.86894989013672,4.909999847412109,4.51800012588501
2007-03-22,65.76000213623047,100.7915267944336,4.920000076293945,4.589000225067139
2007-03-23,65.1500015258789,100.93936157226562,4.925000190734863,4.61299991607666
2007-03-26,65.83999633789062,100.80558776855469,4.929999828338623,4.586999893188477
2007-03-27,65.69999694824219,100.56625366210938,4.920000076293945,4.611999988555908
2007-03-28,66.05000305175781,99.83412170410156,4.909999847412109,4.619999885559082
2007-03-29,65.6500015258789,99.93974304199219,4.90500020980835,4.631999969482422
2007-03-30,65.73999786376953,99.96086120605469,4.894999980926514,4.6479997634887695
2007-04-02,65.8499984741211,100.0735092163086,4.90500020980835,4.642000198364258
2007-04-03,65.83000183105469,101.15050506591797,4.90500020980835,4.664000034332275
2007-04-04,66.80999755859375,101.26313018798828,4.90500020980835,4.6519999504089355
2007-04-05,66.86000061035156,101.53770446777344,4.894999980926514,4.673999786376953
2007-04-09,66.52999877929688,101.67847442626953,4.885000228881836,4.744999885559082
2007-04-10,67.16000366210938,101.79815673828125,4.880000114440918,4.723999977111816
2007-04-11,67.08000183105469,101.38286590576172,4.885000228881836,4.738999843597412
2007-04-12,66.98999786376953,101.83332061767578,4.885000228881836,4.736999988555908
2007-04-13,67.83999633789062,102.29795837402344,4.869999885559082,4.761000156402588
2007-04-16,68.4000015258789,103.2693862915039,4.864999771118164,4.735000133514404
2007-04-17,68.0,103.54395294189453,4.860000133514404,4.688000202178955
2007-04-18,68.37999725341797,103.67069244384766,4.849999904632568,4.6539998054504395
2007-04-19,67.52999877929688,103.64254760742188,4.84499979019165,4.670000076293945
2007-04-20,68.69999694824219,104.62097930908203,4.835000038146973,4.671999931335449
2007-04-23,68.26000213623047,104.22676849365234,4.840000152587891,4.650000095367432
2007-04-24,67.7300033569336,104.26905059814453,4.835000038146973,4.622000217437744
2007-04-25,67.88999938964844,105.22640991210938,4.820000171661377,4.645999908447266
2007-04-26,66.87000274658203,105.34603881835938,4.800000190734863,4.684000015258789
2007-04-27,67.55999755859375,105.2615966796875,4.795000076293945,4.697999954223633
2007-04-30,67.08999633789062,104.38871765136719,4.724999904632568,4.630000114440918
2007-05-01,66.69000244140625,104.65620422363281,4.755000114440918,4.642000198364258
2007-05-02,66.66000366210938,105.26860809326172,4.755000114440918,4.645999908447266
2007-05-03,67.48999786376953,105.8388442993164,4.75,4.673999786376953
2007-05-04,68.19000244140625,106.24005889892578,4.75,4.639999866485596
2007-05-07,68.25,106.26121520996094,4.730000019073486,4.636000156402588
2007-05-08,67.87999725341797,106.12042999267578,4.755000114440918,4.633999824523926
2007-05-09,67.44999694824219,106.40902709960938,4.730000019073486,4.668000221252441
2007-05-10,66.0,105.2967529296875,4.71999979019165,4.6479997634887695
