Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,SPY
2018-06-20,-0.003248741080256634,0.012409872383315479,0.004415159986360662,-0.002559299141278615,0.0006828877402544897,0.002099887322277061,0.0009794859972402925,0.010793276015308217,0.0007974139528135193,0.0021212842737383664,0.0047410985866673805,0.001706342769524971
2018-06-21,-0.010634538130375293,-0.006128877602754601,-0.01851578513541574,-0.0029325926003075375,-0.01255473975014354,-0.007683911924990183,0.001956314829184791,0.005967519795974763,0.003384506563339329,-0.005762143536732767,-0.007123081854035429,-0.006269309398006406
2018-06-22,0.014562866458726731,0.004376364023950918,0.019951029517931262,-0.004779591451347209,0.003455130019414554,-0.003238238134534055,0.008201366137073896,0.008741828764062154,0.006944557728802758,0.004494824196695557,-0.0017039499194594354,0.0018232163844635885
2018-06-25,-0.0155500565132064,-0.020598381356764395,-0.020093230171326693,-0.010712822316388593,-0.012670106578523854,-0.020762904858005693,0.005035997978199536,-0.0024757550391089067,0.016551548699639707,-0.009184136609281635,-0.021739156149000016,-0.01361266627147295
2018-06-26,0.0038188872396796025,0.0016583413166884053,0.012629188596597452,-0.0033610028186702445,0.003765675877447805,0.004039162765842708,-0.004239891067974955,0.005274250062598407,0.0011628074638236896,-0.003089859552027563,0.0071627922934576205,0.002213800426505319
2018-06-27,-0.0031125585547606693,-0.008721419716887335,0.01341035007268343,-0.012363767313802732,-0.008059764102013145,-0.01364771565977485,-0.0021287890853107783,-0.0027777001627548037,0.004840256562781198,-0.008463131659002365,-0.012946778315928387,-0.008284095909007472
2018-06-28,0.003816003793607914,0.009979639834416965,-0.0013234966575701446,0.008724969038788943,0.0014008675695036388,0.012234173705292228,0.0,0.009904258575763603,-0.0003851931198944891,0.001321926203477597,0.007851439609237287,0.0057176487359684725
2018-06-29,0.0034563009863657346,-0.0012102378637264266,0.006227832812729872,0.0,0.0020983923138173655,-0.0004315693449007396,-0.0005819007939863452,0.0024514749968480576,0.0015420265192338523,0.002041129451567647,0.0017414300679834405,0.0014392904208520019
2018-07-02,-0.0053387522201053805,0.00625897327421665,-0.014748890697876882,0.004889241173374526,0.002234247188298566,0.008925199394074435,-0.005822028884737707,-0.005808416301334218,0.007120715449041137,0.003114986299489031,0.0013721696084159074,0.0021384575165723785
2018-07-03,-0.0017312089512157014,-0.012239224294355755,0.006281866352058074,-0.008981914302469085,-0.0032041455613860403,-0.011842150642479177,0.0023425970664732176,0.005842351108752419,0.002866565634224827,0.002389530323715583,-0.005025196285451172,-0.0035315978767178624
2018-07-05,0.008671600415339986,0.015234747782809643,-0.0010625773412507034,0.002265997720087176,0.004891038484176491,0.014149391168994496,0.013826560413078282,0.013145697194594241,0.005334968607052737,0.010366879684076125,0.0049588329504768325,0.008158098198347563
2018-07-06,0.00498632304981772,0.01580616752740105,0.006116336740752626,0.004897948259660945,0.0034763263490833474,0.011674408401669112,0.0030734223819133266,0.0042246276708697295,0.007771225077329635,0.014388358588645955,0.007858150675954079,0.008458145821170104
2018-07-09,0.008896549587144476,0.005711905478018364,0.014933379734513252,0.02287233196978744,0.01856985622290863,0.007598864555567575,-0.0038299161836214957,-0.00931485211607086,-0.030844459015753722,0.007324817510082626,0.011967469755644222,0.00900437569394863
2018-07-10,0.008478733681066108,-0.00041094428566501584,0.007421717361172808,-0.003665801776561506,0.003129483259316279,0.0023742917804328023,0.011918668422751688,0.004852844900488984,0.009509315050669764,0.0038089192191714805,0.002150178182478202,0.003598408350510285
2018-07-11,-0.016815124467999598,-0.0013518974083783775,-0.02119698404915027,-0.004782782115054007,-0.016411279086442687,-0.0039011533680369803,-0.003229575207586044,-0.003018210488930584,0.009034870855356258,-0.00793390258375326,-0.0023243435125596124,-0.0073140644299849455
2018-07-12,0.002394107788291411,0.01569540548379411,0.0017167541876084158,0.00184832144446756,0.01172118446994741,0.01580626997146828,-0.0013341602807631636,0.002421938700298387,0.0007618200515959739,0.011126504889388933,0.006630664411511278,0.009065727755642072
2018-07-13,-0.0005115628658596272,-0.001545461933528447,0.0052726812183576666,-0.004428065981713414,0.005178948273840245,-0.0011014071245915025,0.0064883743115973225,-0.0033221575080616406,0.00019070597638237707,0.0018340113453634288,0.0022255516774858375,0.0007870967702134912
2018-07-16,-0.008023127619294246,-0.002901637890880604,-0.011539255369487189,0.01779087929686196,-0.004067726896390345,-0.00234363754036504,-0.004740081496043658,-0.005454694953357597,-0.0009517645927923368,-0.0060639159620570204,0.002486819607558699,-0.0008938563877722849
2018-07-17,0.013078477189253368,0.00019399478887094368,-0.003979566600896267,0.0010927259357182972,0.003947863891856196,0.007461656433876529,0.008573142777803966,-0.006703329803567248,-0.000762099755445611,0.005525568377763301,0.0009745569615637883,0.00404541750812526
2018-07-18,-0.009342610961400877,-0.0029096774942078962,0.0006654911863452906,0.016005681334160693,0.010984804828127137,-0.0016457647551031407,-0.008122387718633939,-0.003680750986429171,-0.005147676836741888,0.000800893700437344,-0.0006195224527174581,0.002103289332152647
