Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,SPY
2018-07-11,24.876474380493164,47.13818359375,26.723369598388672,23.243316650390625,63.473793029785156,33.168426513671875,42.32261276245117,25.191499710083008,20.457515716552734,75.25645446777344,51.729705810546875,245.1258544921875
2018-07-12,24.936031341552734,47.87803649902344,26.76924705505371,23.286277770996094,64.21778106689453,33.69269561767578,42.26614761352539,25.252511978149414,20.473100662231445,76.09379577636719,52.07270812988281,247.3480987548828
2018-07-13,24.923274993896484,47.80404281616211,26.91039276123047,23.183164596557617,64.55036163330078,33.65558624267578,42.54038619995117,25.16861915588379,20.477005004882812,76.23335266113281,52.1885986328125,247.54278564453125
2018-07-16,24.723312377929688,47.66533279418945,26.59986686706543,23.595613479614258,64.28778839111328,33.57670974731445,42.338741302490234,25.03133201599121,20.457515716552734,75.77108001708984,52.318382263183594,247.32151794433594
2018-07-17,25.046655654907227,47.67457962036133,26.49401092529297,23.621397018432617,64.54158782958984,33.827247619628906,42.701717376708984,24.86353874206543,20.441925048828125,76.18975830078125,52.36936950683594,248.32203674316406
2018-07-18,24.812654495239258,47.53586196899414,26.511642456054688,23.999473571777344,65.25056457519531,33.771575927734375,42.35487747192383,24.772022247314453,20.33669662475586,76.25077819824219,52.3369255065918,248.84432983398438
2018-07-19,24.902000427246094,47.20291519165039,26.518705368041992,23.638580322265625,65.22428894042969,33.65094757080078,42.37907409667969,25.008447647094727,20.52376937866211,75.82341766357422,52.21640396118164,247.90586853027344
2018-07-20,24.79990005493164,47.04570007324219,26.426965713500977,23.681543350219727,65.15428924560547,33.660221099853516,42.63718032836914,24.787275314331055,20.379568099975586,75.67512512207031,51.984642028808594,247.6225128173828
2018-07-23,24.66374397277832,47.23991775512695,26.31051254272461,24.008068084716797,64.75166320800781,33.831886291503906,42.37100601196289,24.7186336517334,20.235363006591797,75.83211517333984,51.929012298583984,248.0829315185547
2018-07-24,24.982837677001953,47.57284927368164,26.6422176361084,24.076807022094727,65.02299499511719,34.0174674987793,42.4516716003418,24.649991989135742,20.30551528930664,76.52120971679688,51.77605056762695,249.3313751220703
2018-07-25,25.17855453491211,47.91502380371094,26.864526748657227,24.128366470336914,66.01203918457031,34.44431686401367,42.7743034362793,24.8940486907959,20.36397933959961,77.49808502197266,52.1561393737793,251.45632934570312
2018-07-26,25.323205947875977,46.10792541503906,27.157419204711914,24.119773864746094,66.51969146728516,33.915401458740234,43.000160217285156,24.97794532775879,20.582233428955078,77.28001403808594,51.88267517089844,250.86302185058594
2018-07-27,25.229610443115234,45.2330436706543,27.04096221923828,24.171323776245117,66.52842712402344,33.33544158935547,43.05662536621094,24.74913787841797,20.515979766845703,76.7218246459961,51.74824523925781,249.1630401611328
2018-07-30,25.18279266357422,44.52092361450195,27.263273239135742,24.18851661682129,65.87200927734375,32.815818786621094,43.00822830200195,24.72625732421875,20.391258239746094,76.76541137695312,51.335697174072266,247.86160278320312
2018-07-31,25.412551879882812,44.81687545776367,27.213876724243164,24.016666412353516,67.32493591308594,32.90396499633789,43.20987319946289,25.206750869750977,20.574430465698242,77.56786346435547,51.57674026489258,249.0833282470703
2018-08-01,25.153018951416016,44.63190841674805,26.836292266845703,24.016666412353516,66.41465759277344,33.20091247558594,42.84690856933594,25.37454605102539,20.441925048828125,77.58531951904297,51.32179641723633,248.66732788085938
2018-08-02,24.987089157104492,44.9278564453125,26.688087463378906,24.025249481201172,66.32714080810547,33.618465423583984,43.28246307373047,25.252511978149414,20.543262481689453,77.8731689453125,51.674076080322266,250.02195739746094
2018-08-03,25.2253475189209,45.2330436706543,26.55046272277832,24.162736892700195,66.38839721679688,33.73910903930664,43.790626525878906,25.58046531677246,20.773204803466797,78.33544158935547,51.850223541259766,251.0932159423828
2018-08-06,25.216840744018555,45.68620681762695,26.649272918701172,24.2916259765625,66.48467254638672,33.92005157470703,43.83095932006836,25.527080535888672,20.788793563842773,78.4749984741211,52.1978645324707,252.01397705078125
2018-08-07,25.301929473876953,45.74168014526367,26.846879959106445,24.40332794189453,66.95732116699219,34.04995346069336,43.564781188964844,25.47368812561035,20.75761604309082,78.48374938964844,52.43888854980469,252.84637451171875
2018-08-08,25.195566177368164,45.7047004699707,26.65279769897461,24.463481903076172,66.65973663330078,34.14272689819336,43.23406982421875,25.31352424621582,20.648488998413086,78.60582733154297,52.49452590942383,252.7400665283203
2018-08-09,25.331710815429688,45.95440673828125,26.40578842163086,24.31740379333496,66.29209899902344,34.15665817260742,43.105018615722656,25.359291076660156,20.742023468017578,78.51860046386719,52.6891975402832,252.39471435546875
2018-08-10,24.9658145904541,45.565982818603516,26.568105697631836,24.033842086791992,65.70569610595703,33.8829345703125,42.943695068359375,25.11522102355957,20.652385711669922,78.17843627929688,52.24885559082031,250.7036590576172
2018-08-13,24.714797973632812,45.50124740600586,26.229345321655273,23.80183982849121,65.3906021118164,33.83652114868164,42.943695068359375,25.10759925842285,20.67966651916504,78.2046127319336,51.984642028808594,249.7651824951172
2018-08-14,24.923274993896484,45.824928283691406,26.292861938476562,24.025249481201172,65.84575653076172,34.04530715942383,43.24214553833008,25.206750869750977,20.722536087036133,78.57093811035156,52.48988723754883,251.35879516601562
2018-08-15,24.527599334716797,45.186805725097656,25.375385284423828,23.836212158203125,65.53065490722656,33.73910903930664,43.41958236694336,25.42793083190918,20.913515090942383,78.44010925292969,51.850223541259766,249.48182678222656
2018-08-16,24.676504135131836,45.168304443359375,25.55887794494629,24.154146194458008,66.36214447021484,33.88756561279297,44.04066848754883,25.626222610473633,21.139564514160156,79.20765686035156,52.105167388916016,251.50050354003906
2018-08-17,24.859455108642578,44.95560073852539,25.622394561767578,24.205703735351562,66.76475524902344,33.938602447509766,44.37945556640625,25.870290756225586,21.248689651489258,79.45189666748047,52.15151596069336,252.38587951660156
2018-08-20,25.033893585205078,45.02958679199219,25.795310974121094,24.283035278320312,67.21114349365234,33.88756561279297,44.35527420043945,25.90079689025879,21.174633026123047,79.71358489990234,52.522335052490234,252.9259490966797
2018-08-21,25.131742477416992,45.307029724121094,25.925867080688477,24.377552032470703,67.71004486083984,33.9432373046875,44.04066848754883,25.664363861083984,21.02263832092285,79.71358489990234,52.93950653076172,253.51918029785156
2018-08-22,25.004106521606445,45.25155258178711,26.236398696899414,24.2916259765625,67.05359649658203,34.04530715942383,43.76642608642578,25.504194259643555,20.866744995117188,79.79207611083984,52.99513626098633,253.36862182617188
2018-08-23,24.83392906188965,45.06657791137695,26.11289405822754,24.17992401123047,66.8610610961914,34.11954116821289,43.66157913208008,25.443178176879883,20.851150512695312,79.76592254638672,52.94413757324219,253.03224182128906
2018-08-24,25.157276153564453,45.723201751708984,26.303457260131836,24.265846252441406,67.14986419677734,34.4628791809082,43.605098724365234,25.61860466003418,20.940793991088867,80.14966583251953,53.254703521728516,254.55506896972656
2018-08-27,25.50189781188965,46.16710662841797,26.497529983520508,24.59236717224121,67.9988784790039,34.77836608886719,43.629310607910156,25.58046531677246,20.812179565429688,80.43754577636719,53.59771728515625,256.56488037109375
2018-08-28,25.404035568237305,45.963661193847656,26.384611129760742,24.566591262817383,67.85882568359375,34.838680267333984,43.48412322998047,25.893169403076172,20.769306182861328,80.48112487792969,53.7043342590332,256.6888732910156
2018-08-29,25.595491409301758,46.22260665893555,26.546934127807617,24.558000564575195,67.9113540649414,35.1541748046875,43.53252029418945,25.85503387451172,20.921308517456055,81.0044937133789,54.306915283203125,258.07000732421875
2018-08-30,25.29342269897461,45.93590545654297,26.472829818725586,24.36896514892578,67.438720703125,35.04747009277344,43.39539337158203,25.717748641967773,20.929101943969727,80.94344329833984,53.99634552001953,257.0252990722656
2018-08-31,25.216840744018555,45.48274612426758,26.268165588378906,24.34317970275879,67.48247528076172,35.075286865234375,43.37925338745117,25.816896438598633,20.839460372924805,80.92597961425781,54.209571838378906,257.0340881347656
2018-09-04,25.042400360107422,44.91859817504883,26.21170997619629,24.463481903076172,67.42994689941406,34.940738677978516,43.322784423828125,25.588092803955078,20.933000564575195,80.28053283691406,54.311546325683594,256.5913391113281
2018-09-05,25.208328247070312,44.33598327636719,26.176414489746094,24.48066520690918,67.9113540649414,34.50463104248047,43.82289505004883,25.74825668334961,21.225303649902344,80.603271484375,53.72751235961914,255.90077209472656
2018-09-06,25.259387969970703,44.00302505493164,25.69296646118164,24.36896514892578,68.12141418457031,34.254085540771484,43.94388198852539,25.832155227661133,21.34612464904785,80.603271484375,53.57917404174805,255.13055419921875
2018-09-07,25.093454360961914,44.095516204833984,25.68944549560547,24.34317970275879,67.9113540649414,34.138099670410156,43.85516357421875,25.504194259643555,21.08499526977539,80.72537231445312,53.57455062866211,254.6347198486328
2018-09-10,25.123241424560547,44.18800354003906,25.678855895996094,24.31740379333496,68.26144409179688,34.244808197021484,44.0084228515625,25.641481399536133,21.19022560119629,80.51602935791016,53.773860931396484,255.07745361328125
2018-09-11,25.174297332763672,44.63190841674805,25.922338485717773,24.34317970275879,68.24394226074219,34.537109375,43.84709548950195,25.649105072021484,21.135665893554688,80.44624328613281,54.2049560546875,255.91845703125
2018-09-12,25.18705177307129,44.5024299621582,26.056434631347656,24.119773864746094,68.45401763916016,34.39327621459961,44.35527420043945,25.67198371887207,21.116180419921875,80.84747314453125,54.306915283203125,255.9805145263672
2018-09-13,25.284912109375,44.81687545776367,26.067018508911133,24.085399627685547,68.86537170410156,34.79692459106445,44.29072952270508,25.832155227661133,21.275970458984375,81.85054016113281,54.39963150024414,257.494384765625
2018-09-14,25.276399612426758,44.733638763427734,26.20465087890625,24.257259368896484,69.20671844482422,34.76908493041992,44.169734954833984,25.61098289489746,21.16295051574707,81.58016967773438,54.195674896240234,257.538818359375
2018-09-17,25.365741729736328,44.29898452758789,26.246990203857422,24.154146194458008,69.23299407958984,34.332969665527344,44.331058502197266,25.755884170532227,21.23310089111328,81.28360748291016,53.523555755615234,256.1752624511719
2018-09-18,25.391279220581055,44.61341857910156,26.419897079467773,24.274446487426758,69.86317443847656,34.551029205322266,44.145545959472656,25.603343963623047,21.194128036499023,81.75460815429688,54.2049560546875,257.5653381347656
2018-09-19,25.667827606201172,44.733638763427734,26.501066207885742,24.686893463134766,69.80191040039062,34.4628791809082,44.064876556396484,25.359291076660156,20.734230041503906,81.64122772216797,54.228118896484375,257.8397521972656
2018-09-20,25.944374084472656,45.22379684448242,26.508121490478516,24.901708602905273,69.90694427490234,34.87116622924805,44.621429443359375,25.54996109008789,20.777103424072266,82.4349365234375,54.59893035888672,259.92926025390625
2018-09-21,25.88837432861328,45.02164077758789,26.683284759521484,24.805044174194336,70.35900115966797,34.733367919921875,44.69291687011719,25.54996109008789,20.865583419799805,82.546142578125,54.357662200927734,259.69183349609375
2018-09-24,25.52501106262207,45.02164077758789,27.074111938476562,24.528854370117188,69.15409088134766,34.90560531616211,44.010581970214844,25.048978805541992,20.68075180053711,82.7125244140625,54.00431823730469,258.8291015625
2018-09-25,25.392492294311523,45.040184020996094,27.248212814331055,24.433916091918945,68.94303131103516,34.86370849609375,43.750648498535156,25.02585792541504,20.39761734008789,82.45858001708984,54.23212432861328,258.5889892578125
2018-09-26,25.140277862548828,45.21637725830078,26.985292434692383,24.14046859741211,68.89905548095703,34.733367919921875,43.79938507080078,24.74839210510254,20.197063446044922,82.64246368408203,54.357662200927734,257.8152770996094
2018-09-27,24.922258377075195,45.605865478515625,26.985292434692383,24.054161071777344,68.99578857421875,34.93819808959961,43.74251937866211,24.825462341308594,20.40548324584961,83.06279754638672,54.54361343383789,258.5356140136719
2018-09-28,24.764089584350586,45.43893051147461,26.910669326782227,23.803871154785156,68.95178985595703,35.06854248046875,43.80750274658203,25.13376235961914,20.704349517822266,83.31671142578125,54.497127532958984,258.5623474121094
2018-10-01,25.012027740478516,45.25348663330078,27.28374481201172,23.89881134033203,69.55867004394531,35.23613739013672,43.7750129699707,24.941078186035156,20.633563995361328,83.72827911376953,54.32975387573242,259.4606018066406
2018-10-02,25.118898391723633,45.21637725830078,27.31217384338379,23.89881134033203,69.71698760986328,35.24079132080078,44.026832580566406,24.86400604248047,20.912769317626953,83.63196563720703,53.59519958496094,259.3094482421875
2018-10-03,24.939359664916992,45.420387268066406,27.53246307373047,24.123210906982422,70.00718688964844,35.34787368774414,43.555694580078125,24.578828811645508,20.66109848022461,83.47435760498047,53.413875579833984,259.4516906738281
2018-10-04,24.823936462402344,44.77125549316406,27.418764114379883,24.287193298339844,69.77853393554688,34.710086822509766,43.45009994506836,24.463220596313477,20.771202087402344,82.65998840332031,52.57704162597656,257.4238586425781
2018-10-05,24.640121459960938,44.344688415527344,27.415212631225586,24.166362762451172,69.41793823242188,34.27249526977539,43.40947341918945,24.470922470092773,21.089733123779297,82.56367492675781,52.181854248046875,255.98309326171875
2018-10-08,24.627294540405273,44.196319580078125,27.393888473510742,24.330345153808594,69.59384155273438,33.88608932495117,44.010581970214844,24.786922454833984,21.266693115234375,82.52864074707031,52.316673278808594,255.98309326171875
2018-10-09,23.810806274414062,44.16851043701172,27.63905143737793,24.23540496826172,68.52086639404297,34.00712966918945,43.913108825683594,24.871707916259766,21.353208541870117,82.66875457763672,52.16325378417969,255.60948181152344
2018-10-10,23.186677932739258,42.425132751464844,26.7721004486084,23.484529495239258,66.31336212158203,32.35914611816406,43.38511276245117,24.478628158569336,21.235233306884766,80.7160873413086,50.405879974365234,247.51608276367188
2018-10-11,22.9173641204834,42.0634765625,25.866085052490234,22.78542709350586,64.56317901611328,31.949478149414062,42.312870025634766,23.761844635009766,20.845918655395508,78.53573608398438,49.51789855957031,242.06414794921875
2018-10-12,22.98148536682129,43.00006866455078,25.937150955200195,22.811317443847656,64.99412536621094,32.97364044189453,42.54844665527344,23.74643325805664,20.822322845458984,79.7441177368164,50.43377685546875,245.4261016845703
2018-10-15,22.904542922973633,42.83314514160156,25.720413208007812,22.707744598388672,65.11724090576172,32.43362808227539,42.808380126953125,23.892871856689453,20.920635223388672,79.19245910644531,50.317562103271484,244.04750061035156
2018-10-16,23.272174835205078,43.96448516845703,25.9335994720459,23.087505340576172,66.21659851074219,33.411258697509766,43.287635803222656,24.33989906311035,21.136919021606445,81.36404418945312,51.326416015625,249.38380432128906
2018-10-17,23.122556686401367,44.14067077636719,25.770156860351562,23.32053565979004,65.7328872680664,33.25761795043945,43.49070739746094,24.270532608032227,21.09760093688965,81.7931137084961,50.903343200683594,249.42823791503906
2018-10-18,22.861793518066406,43.33391189575195,25.642244338989258,22.932147979736328,64.59837341308594,32.60588073730469,43.43385696411133,24.27824592590332,21.129056930541992,80.86495208740234,49.927032470703125,245.8263397216797
2018-10-19,22.69934844970703,43.32462692260742,25.41485595703125,23.018457412719727,64.36090087890625,32.591915130615234,44.424861907958984,24.52487564086914,21.459386825561523,80.12938690185547,49.438873291015625,245.6929168701172
2018-10-22,22.519804000854492,43.29681396484375,25.13416290283203,22.526504516601562,64.14102935791016,32.8619270324707,44.0918083190918,24.178043365478516,21.321748733520508,79.47267150878906,49.638790130615234,244.59005737304688
2018-10-23,22.297510147094727,43.204078674316406,24.476850509643555,22.345252990722656,63.08564758300781,32.736228942871094,44.28676986694336,24.332189559936523,21.203767776489258,79.04358673095703,49.64807891845703,243.344970703125
2018-10-24,21.5921630859375,41.14542007446289,23.510421752929688,21.784250259399414,60.948486328125,31.269798278808594,44.473602294921875,24.61736297607422,21.718923568725586,76.43424987792969,48.165000915527344,235.97193908691406
2018-10-25,21.87002944946289,42.50859069824219,23.798219680786133,22.120853424072266,61.379432678222656,32.345176696777344,44.57919692993164,24.91025161743164,21.3807315826416,77.4236831665039,49.62019348144531,240.2053985595703
2018-10-26,21.74178695678711,41.35870361328125,23.62057113647461,21.80150604248047,60.772586822509766,31.69808578491211,43.72626876831055,24.26282501220703,20.987483978271484,76.54804229736328,48.076683044433594,235.9807586669922
2018-10-29,21.690488815307617,40.71883773803711,23.17999267578125,21.991382598876953,59.76115798950195,31.162729263305664,44.22990036010742,24.663602828979492,21.282419204711914,76.74068450927734,47.65359878540039,234.67335510253906
2018-10-30,22.186368942260742,41.83163833618164,23.716503143310547,22.37114715576172,60.99246597290039,31.511877059936523,45.1071891784668,25.072101593017578,21.36500358581543,77.56380462646484,48.369564056396484,238.15090942382812
2018-10-31,22.489885330200195,42.69404602050781,23.8621826171875,22.681856155395508,61.45859146118164,32.26138687133789,44.684783935546875,24.732973098754883,21.113327026367188,77.66885375976562,48.99254608154297,240.69456481933594
2018-11-01,23.122556686401367,42.94442367553711,24.064701080322266,22.78542709350586,62.54035949707031,32.63846969604492,45.00159454345703,24.825462341308594,21.018951416015625,78.64956665039062,49.99211502075195,243.25604248046875
2018-11-02,23.066978454589844,42.50859069824219,24.00429344177246,22.768165588378906,62.434837341308594,32.00068664550781,44.766014099121094,24.61736297607422,20.900972366333008,78.15919494628906,50.19667434692383,241.81515502929688
2018-11-05,23.135374069213867,42.3323974609375,24.405792236328125,23.130659103393555,62.76021194458008,31.968093872070312,45.326507568359375,25.02585792541504,21.195905685424805,78.85099029541016,50.266414642333984,243.1492919921875
2018-11-06,23.515832901000977,42.58277893066406,24.519489288330078,23.251487731933594,63.41984939575195,32.16827392578125,45.602691650390625,25.164587020874023,21.337474822998047,79.2537841796875,50.48957061767578,244.68785095214844
2018-11-07,23.93904685974121,43.361724853515625,24.920976638793945,23.55357551574707,64.44883728027344,33.11330795288086,45.86263656616211,25.442052841186523,21.581287384033203,81.58294677734375,51.856422424316406,249.9263916015625
2018-11-08,23.83645248413086,42.95370101928711,24.380916595458984,23.62261390686035,64.34329986572266,33.08536911010742,45.88701248168945,25.49600601196289,21.545894622802734,81.62674713134766,51.870365142822266,249.47279357910156
2018-11-09,23.50301170349121,42.07273483276367,24.338285446166992,23.40684700012207,63.692474365234375,32.51276779174805,46.15506362915039,25.52683448791504,21.57735824584961,81.39032745361328,51.14975357055664,247.035888671875
2018-11-12,23.15675163269043,41.442161560058594,23.833751678466797,22.94078254699707,62.434837341308594,31.36756706237793,45.911373138427734,25.58078956604004,21.56555938720703,80.28702545166016,50.12229537963867,242.4199981689453
2018-11-13,23.088359832763672,41.31233215332031,23.28658103942871,23.070247650146484,62.71626281738281,31.404809951782227,45.80577087402344,25.634733200073242,21.656003952026367,79.72660827636719,50.09904479980469,241.96640014648438
2018-11-14,23.062713623046875,41.516357421875,23.247493743896484,22.759536743164062,62.50518035888672,31.027734756469727,45.49709701538086,25.62703514099121,21.431856155395508,79.0874252319336,49.722469329833984,240.31214904785156
2018-11-15,23.37904930114746,41.82236862182617,23.58858871459961,23.096134185791016,63.33189010620117,31.805164337158203,45.42399597167969,25.42664337158203,21.254892349243164,79.78791809082031,49.64807891845703,242.82020568847656
2018-11-16,23.61415672302246,41.618350982666016,23.869285583496094,23.122028350830078,63.3143196105957,31.753952026367188,45.5377197265625,25.788881301879883,21.581287384033203,80.59349822998047,49.45281219482422,243.45166015625
2018-11-19,23.276447296142578,40.35719299316406,23.8621826171875,23.1133975982666,62.31169509887695,30.543567657470703,45.464603424072266,25.858251571655273,21.675668716430664,79.56900787353516,48.24403762817383,239.3338165283203
2018-11-20,22.853239059448242,39.82862091064453,23.08050537109375,22.60417938232422,61.01884078979492,29.887170791625977,44.70916748046875,25.519128799438477,21.585222244262695,78.82469177246094,47.1514892578125,234.90464782714844
2018-11-21,23.037063598632812,40.30155944824219,23.442922592163086,22.62143898010254,61.44981002807617,30.105966567993164,44.35174560546875,25.50371742248535,21.266693115234375,78.37812805175781,47.64431381225586,235.70509338378906
2018-11-23,22.789119720458984,39.77297592163086,22.70743751525879,22.4401912689209,61.32668685913086,29.83130645751953,44.5060920715332,25.411226272583008,21.278486251831055,78.49195098876953,47.430442810058594,234.13088989257812
2018-11-26,23.049884796142578,40.68175506591797,23.04853630065918,22.89762306213379,61.775203704833984,30.50632667541504,44.562950134277344,25.465177536010742,21.404321670532227,79.2537841796875,48.495094299316406,237.9106903076172
2018-11-27,22.767744064331055,40.81158447265625,22.984580993652344,22.914888381958008,61.669654846191406,30.56685447692871,44.96097946166992,25.603912353515625,21.56555938720703,80.07687377929688,48.63922882080078,238.71119689941406
2018-11-28,23.1182804107666,41.66472625732422,23.37896156311035,23.355060577392578,63.14720916748047,31.6375789642334,45.33464050292969,25.812013626098633,21.549827575683594,82.00325012207031,50.075801849365234,244.2075958251953
2018-11-29,23.285001754760742,41.803829193115234,23.5317440032959,23.15655517578125,63.1823616027832,31.330324172973633,45.40774154663086,25.842838287353516,21.541963577270508,82.27471160888672,49.84334945678711,243.67396545410156
2018-11-30,23.344846725463867,41.7388916015625,23.489110946655273,23.277385711669922,63.79801559448242,31.62825584411621,45.70017623901367,26.089473724365234,21.860488891601562,83.9471664428711,50.205970764160156,245.1593017578125
2018-12-03,23.755231857299805,41.803829193115234,24.011402130126953,23.42411231994629,64.53679656982422,32.32656478881836,45.74079895019531,26.21278953552246,22.080707550048828,83.54437255859375,51.14510726928711,248.40557861328125
2018-12-04,23.049884796142578,40.57048034667969,23.322113037109375,22.405662536621094,61.792781829833984,31.102210998535156,44.96909713745117,25.865964889526367,22.096437454223633,81.67927551269531,49.304046630859375,240.35659790039062
2018-12-06,22.737823486328125,41.024871826171875,22.892194747924805,22.094955444335938,61.44981002807617,31.172046661376953,45.01783752441406,26.57503890991211,22.120031356811523,81.37281036376953,49.54115676879883,239.99191284179688
2018-12-07,22.190645217895508,40.24592590332031,22.7642879486084,21.67204475402832,59.83154296875,30.073379516601562,44.44923782348633,26.174257278442383,22.20261573791504,79.29754638671875,48.058074951171875,234.41549682617188
2018-12-10,22.250492095947266,40.55192565917969,22.408979415893555,21.369972229003906,59.98104476928711,30.487709045410156,44.44923782348633,26.07405662536621,22.245874404907227,79.6040267944336,48.095272064208984,234.86021423339844
2018-12-11,22.17781639099121,40.589027404785156,22.41609001159668,21.162830352783203,59.62925338745117,30.524946212768555,44.814754486083984,26.120304107666016,22.336318969726562,79.84918975830078,48.11385726928711,234.91354370117188
2018-12-12,22.370182037353516,41.024871826171875,22.50491714477539,21.283662796020508,59.96344757080078,30.762371063232422,44.75790786743164,25.62703514099121,22.194747924804688,80.53216552734375,48.62063217163086,236.09642028808594
2018-12-13,22.109420776367188,40.83940124511719,22.57597541809082,21.128307342529297,59.79635238647461,30.81357765197754,45.034095764160156,25.80429458618164,22.38743782043457,80.6109848022461,48.37885665893555,236.01637268066406
2018-12-14,21.93842887878418,40.44064712524414,22.060787200927734,20.921165466308594,58.96963119506836,30.059419631958008,44.2705192565918,25.758052825927734,22.344181060791016,77.89654541015625,47.5745735168457,231.6584014892578
2018-12-17,21.56224250793457,39.65241622924805,21.659297943115234,20.71402931213379,58.002201080322266,29.42163848876953,43.247013092041016,24.794631958007812,21.62454605102539,76.3466567993164,46.36579513549805,227.1136474609375
2018-12-18,21.68194007873535,39.82862091064453,21.147659301757812,20.6363468170166,58.29243087768555,29.654399871826172,42.73527145385742,25.041269302368164,21.47904396057129,75.68115997314453,46.728424072265625,226.86456298828125
2018-12-19,21.38697624206543,38.97547149658203,20.898941040039062,20.377416610717773,57.19306945800781,29.067827224731445,42.32099533081055,24.810041427612305,21.443649291992188,74.69170379638672,45.80323791503906,223.46710205078125
2018-12-20,21.100561141967773,38.28926086425781,20.319801330566406,20.19617462158203,56.14649200439453,28.546438217163086,41.56554412841797,24.50946044921875,21.431856155395508,73.64093017578125,44.775787353515625,219.82955932617188
2018-12-21,20.910816192626953,37.037017822265625,20.122554779052734,19.79233741760254,55.08634567260742,27.67912483215332,41.134361267089844,24.134389877319336,21.340246200561523,72.72613525390625,43.7610969543457,215.32530212402344
2018-12-24,20.36867904663086,36.25553512573242,19.308469772338867,19.375469207763672,53.396156311035156,26.94038963317871,39.94574737548828,23.245431900024414,20.447925567626953,70.9845199584961,42.9303092956543,209.63583374023438
2018-12-26,21.28084373474121,38.2929801940918,20.509870529174805,20.252626419067383,55.88277816772461,28.567481994628906,41.06059646606445,23.986225128173828,20.72553825378418,74.08075714111328,45.47402572631836,220.22763061523438
2018-12-27,21.672382354736328,38.4697380065918,20.61745834350586,20.495790481567383,56.58186340332031,28.77320098876953,41.454071044921875,24.040807723999023,20.900033950805664,74.89877319335938,45.71672058105469,221.91839599609375
2018-12-28,21.55620574951172,38.34880447387695,20.459665298461914,20.487106323242188,56.43142318725586,28.707744598388672,41.454071044921875,24.126588821411133,20.951589584350586,74.98674774169922,45.72138977050781,221.63214111328125
2018-12-31,21.73691749572754,38.40461349487305,20.5672550201416,20.686853408813477,56.997779846191406,28.97892189025879,41.62621307373047,24.173376083374023,20.98728370666504,76.0950698852539,46.21147155761719,223.57337951660156
