Date,cf_hmm_rotation,sector_ew,sector_ew_vt
2021-07-01,0.005179463451623576,0.005688576071628396,0.00655748160457749
2021-07-02,0.004291576526545029,0.004274608067773346,0.004927536068473153
2021-07-06,-0.005153788122000277,-0.005642344232082572,-0.006504188050347011
2021-07-07,0.0033709677630669567,0.0029273215397296127,0.0033744573168668955
2021-07-08,-0.008128334206383757,-0.008118165301778434,-0.009358180141923026
2021-07-09,0.01217951607668059,0.012426403134029377,0.014324482776783146
2021-07-12,0.003694653059461015,0.00363501211419114,0.004190244583369234
2021-07-13,-0.006206675522385878,-0.006301182485126879,-0.007263661013410208
2021-07-14,0.00020953574266389875,-0.0005799663388900851,-0.0006685537031866069
2021-07-15,-0.000894728954944901,-0.001450405336808746,-0.0016719485149790346
2021-07-16,-0.006387196603538137,-0.0071775920859559715,-0.008273938412032873
2021-07-19,-0.016488725334137876,-0.01736072537453552,-0.020012501520973777
2021-07-20,0.01408278782464131,0.01426221032355467,0.01644070162017767
2021-07-21,0.006872685470589792,0.007715790058747633,0.008894343810811684
2021-07-22,-0.0008707069670760524,-0.0009270540811473793,-0.0010686576055283774
2021-07-23,0.009150949711305038,0.008948503241959525,0.010315348631850876
2021-07-26,0.0035374221590943776,0.004187001354180557,0.004826547806105106
2021-07-27,-0.0008554383768310986,-0.0012035535679551363,-0.0013873911999440285
2021-07-28,-0.001175155257784283,-0.0006481920785452228,-0.0007472006311900135
2021-07-29,0.004799024172054273,0.004700124098870853,0.005418047843518464
2021-07-30,-0.004201322889174748,-0.004443638423291683,-0.005122385083933255
2021-08-02,-0.0019112486882856775,-0.002173414328823352,-0.0023960418335063666
2021-08-03,0.007882423573208152,0.008118247855476575,0.008601723980371763
2021-08-04,-0.007493446240754258,-0.007765082408733971,-0.008227526031951739
2021-08-05,0.006299480803478939,0.006501273332671888,0.006888451760051905
2021-08-06,0.003156593837890007,0.0034306415343136254,0.003634950802081979
2021-08-09,-0.0011476521623815124,-0.0018503625245145274,-0.001960559468353838
2021-08-10,0.004042831734982853,0.004295628953839806,0.004551451894647039
2021-08-11,0.005040520863708976,0.005411524130586311,0.005733803366575351
2021-08-12,0.0016310650536314698,0.0015544714584799881,0.0016470468331649425
2021-08-13,0.001431467624501427,0.0009122952308581886,0.0009666262849018427
2021-08-16,0.0011361209685496374,0.0003061957575666396,0.0003244310148491324
2021-08-17,-0.005342208083282953,-0.005915620847065348,-0.006267921182606216
2021-08-18,-0.010354557615457925,-0.010613461424180497,-0.01124553811023852
2021-08-19,-0.000933812800808705,-0.0018819412449590169,-0.0019940188356646752
2021-08-20,0.006464330169917166,0.006589115902979959,0.006981525728347501
2021-08-23,0.006031937486898238,0.007352584796687717,0.007790462435896249
2021-08-24,0.0009013562864549659,0.0016348023320177682,0.0017321617512575196
2021-08-25,0.002633435279798926,0.0028827555677261333,0.0030544359001964
2021-08-26,-0.005662812543582315,-0.005993225323146168,-0.00635014733469866
2021-08-27,0.00867301981536216,0.00953293212047785,0.010100658699235638
2021-08-30,0.00219341262788371,0.0018925408071694557,0.0020052496468039877
2021-08-31,-0.0003195486742159417,-0.0006570485424077588,-0.0006961785725332903
2021-09-01,0.0018096624444068413,0.0013007143203816209,0.0014154942497592706
2021-09-02,0.005508778321576013,0.006045594615882228,0.007155857995991083
2021-09-03,-0.0025745653063538355,-0.002704450818307946,-0.003201118705861067
2021-09-07,-0.00675549999628828,-0.006549018341914448,-0.0077517346506770345
2021-09-08,0.0008322876957786681,8.278761780830303e-05,9.799142590644031e-05
2021-09-09,-0.005145356970258,-0.004865417719582338,-0.0057589435786920135
2021-09-10,-0.006970459081682432,-0.006826603402417657,-0.008080297745124556
2021-09-13,0.0035913518712528203,0.004357698523090425,0.005157982597552093
2021-09-14,-0.006448563466379483,-0.006755492012337312,-0.007996126866717386
2021-09-15,0.00816265271437457,0.009207260145044744,0.0108981581327007
2021-09-16,-0.003341224072517887,-0.0036466657854882832,-0.0043163698821683935
2021-09-17,-0.008802410648196188,-0.00930196673712803,-0.011010257432652413
2021-09-20,-0.015236378534646227,-0.01587742021953299,-0.01879328199333387
2021-09-21,-0.001070742970992483,-0.0010100526550450774,-0.0011955471425405186
2021-09-22,0.008620926916200509,0.00954608207935467,0.011299204150817652
2021-09-23,0.010344395373990109,0.011234152422688277,0.013297285800620172
2021-09-24,0.0007174925032904637,0.0008996756000529962,0.0010648995252715639
2021-09-27,-0.0005981480693474024,0.0005736245098285325,0.0006789696954819671
2021-09-28,-0.014711637822718414,-0.014349967178112495,-0.016985314745375294
2021-09-29,0.0034560586536773043,0.0030129713672261945,0.0035662985396369426
2021-09-30,-0.013639262097287405,-0.01345306921939374,-0.015923702970641856
2021-10-01,0.01089374997145558,0.012075564659214675,0.013032433738917038
2021-10-04,-0.005903911025611268,-0.005301107826170881,-0.005763497477860414
2021-10-05,0.007211861888861791,0.007222883609002321,0.007852900342424064
2021-10-06,0.003935634688547074,0.003404963770612411,0.0037019620705029056
2021-10-07,0.006938378919121537,0.006997134882858581,0.00760746066143205
2021-10-08,-0.0015697227786595274,-0.0006845603311879916,-0.0007442711734266271
2021-10-11,-0.0060224429253025735,-0.006052626164842912,-0.006580567077561568
2021-10-12,0.00039183802309363566,0.000460185045740928,0.0005003247316311847
2021-10-13,0.0034775316558854955,0.003597478165332079,0.003911268552242608
2021-10-14,0.015334566910591492,0.015565227410292972,0.01692290590254738
2021-10-15,0.00471608960771302,0.004860861691163125,0.005284850830412802
2021-10-18,0.0004205792907065703,0.0007941541647938518,0.0008634243399511947
2021-10-19,0.006939863990148309,0.007254585993487212,0.007887367970514703
2021-10-20,0.007366635453291718,0.007278565651002611,0.00791343925601613
2021-10-21,0.0009227212085649726,0.00037983608588138484,0.0004129673258427254
2021-10-22,0.002090507990959832,0.0019007262686945104,0.0020665173044851614
2021-10-25,0.004656622885258591,0.005210944450636494,0.005665469593024277
2021-10-26,0.00136373766644309,0.001419577189701265,0.0015433999497386712
2021-10-27,-0.008491828956776403,-0.009129052484499163,-0.009925334985625365
2021-10-28,0.009097371339982495,0.00923288022917356,0.010038219115544122
2021-10-29,-0.0009925424595370442,-0.0012910870419524656,-0.001403702236210924
2021-11-01,0.0038387180201547837,0.004323699728053708,0.0048459367579967464
2021-11-02,0.0034188075574680286,0.0030244454385587012,0.003420290418480654
2021-11-03,0.004979448207644027,0.004397090283887381,0.004972589544991552
2021-11-04,-0.0002061875973738286,0.00018967793748638547,0.00021450333469762357
2021-11-05,0.004690558591447081,0.005227137004767917,0.0059112743068736855
2021-11-08,-0.0006507211965267557,9.091826524898505e-05,0.00010281781497244614
2021-11-09,-0.001052804751147451,-0.0009677275902428535,-0.0010943855565747423
2021-11-10,-0.004355240212197072,-0.005738855051209967,-0.00648996695210899
2021-11-11,-0.00021908459651271984,0.00010331850286398621,0.00011684101848630511
2021-11-12,0.004385320411699924,0.004556887737392833,0.005153301583024802
2021-11-15,0.002072486099924132,0.0021863855684669327,0.0024725437316850734
2021-11-16,2.9031729599004585e-05,0.00034158705043514756,0.0003862945916581551
2021-11-17,-0.002495665453761757,-0.0030058771475245686,-0.0033992918753752216
2021-11-18,-0.0011171465178082059,-0.0010756732181873563,-0.001216459306779806
2021-11-19,-0.00436484509737858,-0.005256150850616118,-0.005944085538213064
2021-11-22,0.001316790988634721,0.0013500524111877263,0.0015267497530497972
2021-11-23,0.004499029620688556,0.005111320666470141,0.005780299713272762
2021-11-24,0.0013608682798237457,0.0018749492644667006,0.0021203460715921722
2021-11-26,-0.021259455925600322,-0.022473030710516526,-0.02541434229014587
2021-11-29,0.008358193344312904,0.008811278176801211,0.00996451446551561
2021-11-30,-0.02261282316845768,-0.022403011553566318,-0.025335158897192667
2021-12-01,-0.009196739243302453,-0.010767034687364709,-0.010992885006532414
2021-12-02,0.016544192713971485,0.018622001000065117,0.018803069583890088
2021-12-03,-0.000914209450192316,-0.004247378891073325,-0.004288677722534671
2021-12-06,0.014169761401544353,0.013826519449867175,0.013960959797926822
2021-12-07,0.013405536997526116,0.015955528327114603,0.01611066981370134
2021-12-08,0.001487317329295632,0.0021075227807692103,0.002128015002055816
2021-12-09,-0.004296831618591137,-0.005762138847305577,-0.005818166248489844
2021-12-10,0.007976853918281745,0.007007494915041338,0.0070756313725800725
2021-12-13,-0.00048059606356356567,-0.004772740665237706,-0.004819147782991346
2021-12-14,-0.004418178698760784,-0.004906699486604958,-0.004954409135384976
2021-12-15,0.011944344654974508,0.010937508173559218,0.011043857599464278
2021-12-16,0.0009682741007046949,-2.5229025206166458e-05,-2.547433632312619e-05
2021-12-17,-0.012392205313347643,-0.012006731033862728,-0.01212347690798556
2021-12-20,-0.007881626101125602,-0.010188963400075426,-0.010288034449072237
2021-12-21,0.010768582920185257,0.014455478445897663,0.014596034394246173
2021-12-22,0.0076971600893646994,0.007985141093336479,0.008062783565238823
2021-12-23,0.004729196924477845,0.005379253020529742,0.005431557481605655
2021-12-27,0.011955647519893088,0.013202411500048881,0.01333078341633113
2021-12-28,0.002938293583090046,0.001973339259745047,0.001992526765167638
2021-12-29,0.0025788201204673634,0.0016200588876837748,0.0016358113177531819
2021-12-30,-0.0008911475984113475,-0.0012680434427962861,-0.0012803730968659458
2021-12-31,0.0006456825874109318,-0.0003152517796853378,-0.0003183170890092782
2022-01-03,0.001996367278719549,0.003416973726020042,0.0032383787208320773
2022-01-04,0.00459576334719063,0.005546470264785679,0.005334415231679567
2022-01-05,-0.012775805308901414,-0.013208450104593605,-0.012703458967799286
2022-01-06,-0.0006182117808413582,0.0002232847306602445,0.00021474801294756477
2022-01-07,-0.0005418081847935042,-0.0002845515032147436,-0.0002736724079426217
2022-01-10,-0.004499823800637343,-0.004563463231073979,-0.004388990945035084
2022-01-11,0.0068578849725798,0.008183933219897157,0.007871041570427447
2022-01-12,0.0026492072970949526,0.0028977399841607437,0.0027869523446460375
2022-01-13,-0.007096213185588355,-0.007562366826385527,-0.007273239170205495
2022-01-14,-0.0018459627448246568,-0.001043036118518586,-0.0010031583137014221
2022-01-18,-0.013708167592166828,-0.013206540027117509,-0.012701621917225544
2022-01-19,-0.006403147657976107,-0.007058189593721044,-0.006788337858020167
2022-01-20,-0.009200337717080337,-0.009504221643279697,-0.009140852159806704
2022-01-21,-0.01428403850166873,-0.015340354388746317,-0.014753855371809685
