strategy,n_days,ann_return,ann_vol,sharpe,sortino,max_drawdown,calmar,cumulative_return,mean_daily_turnover,total_transaction_cost
cf_hmm_rotation,1249,0.10120642531648194,0.14086884646659364,0.7184443392207556,0.9937314398012282,-0.19003850120839838,0.5325574800524122,0.6125607327926477,0.005191301955773542,0.006483936142761154
sector_ew,1249,0.10835754931847097,0.14821214765236904,0.7310976261717976,1.0010091126918406,-0.19186659581711796,0.564754635151574,0.6651336838791271,0.0008006405124099279,0.001
sector_ew_vt,1249,0.10352126190932909,0.13231640558780045,0.7823766179971997,1.0714598463688747,-0.1616728800714069,0.6403130931026052,0.6294315256605136,0.006140443607459244,0.007669414065716597
