market,ticker,converged,theta0,alpha,gamma,beta,persistence,theta_eav_noVIX,theta_eav_noVIX_se,theta_eav_noVIX_t,loglik_noVIX,theta_vix_full,theta_eav,theta_eav_full_se,theta_eav_full_t,loglik_full,LR_stat,LR_p,n_obs,n_events,sigma2_sample,analyst_count,market_cap,median_daily_turnover
US,CRM,True,0.0004096841364698153,0.030456151418115977,0.1138108216592599,0.8837970044232542,0.9711585666710001,0.005688176779037164,0.0011580495798250488,4.9118594558762325,7754.6409556765475,7.178845616761382e-07,0.0045803482990407,0.0009510685582477,4.816002231721005,7786.873810203912,64.46570905472981,9.992007221626409e-16,3016,48,0.0004752281859018555,52.0,161698103296.0,842615770.0805664
US,MCD,True,0.00013319277342353178,0.027081841999065725,0.13289260250836768,0.8255952582028292,0.9191234014560787,4.3735509560538296e-05,3.541094642393886e-05,1.2350844576967246,9410.974956598178,1.8089925060952186e-07,9.563177868798414e-05,9.954808009080206e-05,0.9606591970508552,9437.138681490009,52.327449783660995,4.697353617189037e-13,3016,48,0.00015415330368212136,33.0,216091607040.0,555713938.885498
US,ABT,True,0.0001891144561105681,0.023263977110790462,0.06526468244029017,0.8885997055976662,0.9444960239286018,0.00019557251911506203,7.777529722198371e-05,2.514584014470113,8725.08039606171,4.166817131868156e-07,0.0031437661191702,,,8777.584614001098,105.00843587877534,0.0,3016,48,0.00020882556564186702,25.0,173942063104.0,395618837.81433105
JP,7203.T,True,0.0003458557065359126,0.012452983361612938,0.08259321193016472,0.9349372045059471,0.9886867938326424,0.0003488772413748559,0.00013596302430165228,2.565971470308168,8119.7798808044345,7.475194170062908e-07,0.0003039903932803,0.0001237091617134,2.457298950780211,8154.747717117466,69.93567262606302,1.1102230246251565e-16,2952,48,0.00028683184199113223,17.0,43257803309056.0,41373556988.15918
JP,6758.T,True,0.00042493130570392065,0.031758125214955184,0.08820684283420312,0.8672588220199502,0.9431203686520069,0.0012764845447439978,0.0003392077970543303,3.7631344439277306,7461.0286819671155,4.754168084941969e-07,0.0008845340289199,0.0002077484585386,4.257716447774547,7479.601087362776,37.1448107913202,1.0967421415486456e-09,2952,48,0.0004174773213602982,23.0,19312712613888.0,34247263562.86621
JP,9984.T,True,0.0006555518285814982,0.10079635730806256,0.06717247562584183,0.8086757884284398,0.9430583835494233,0.002900768277730581,0.0006860013167555801,4.228517069689699,6913.291755215857,1.1616305944346878e-06,0.0028239642824733,0.0006888024378194,4.09981749108387,6962.580625730851,98.57774102998883,0.0,2952,47,0.0006997448677279386,18.0,21450146709504.0,63869901773.4375
JP,8306.T,True,0.00034739255940770714,0.07254523335663138,0.10420147596149386,0.8145912059141527,0.939237177251531,0.0003938166505889708,0.00011967581103738293,3.290695481194232,7880.405885222363,8.114022410631175e-07,0.0004449710839611,0.0001359744331548,3.2724614005521064,7913.685550725142,66.5593310055574,3.3306690738754696e-16,2952,48,0.00034655607079776596,12.0,32282528186368.0,32710203343.945312
JP,6861.T,True,0.00038744469046417604,0.008418997568265012,0.1248684331946766,0.8853648508747789,0.9562180650403822,0.00030279012047312507,0.00013787727001201045,2.196084390463701,7678.799578062425,4.538552793549218e-07,0.0003168830316744,0.0001302912774602,2.432112401164072,7700.345089315924,43.09102250699834,5.2251425408655905e-11,2952,47,0.00036631098411306763,16.0,15405200441344.0,21970135441.40625
JP,9432.T,True,0.0002083330443749899,0.024156091196795633,0.12338995375000761,0.8778271133276242,0.9636781813994236,0.0005986674721295761,0.0001619889412031016,3.6957305090288064,8718.374533242684,1.603037520356447e-07,0.0005493763215852,0.0001503819190624,3.653207280572312,8729.915466459059,23.08186643274894,1.5524797535304558e-06,2952,48,0.00018924335166787228,14.0,12425244966912.0,14377317207.717896
JP,6098.T,True,0.0004925747674732237,0.017343791307646402,0.1123834264894838,0.8901376381239471,0.9636731426763354,0.002530536723533141,0.0006612008549179743,3.8271830786532606,6839.872200347242,9.99295686167843e-07,0.0027314172119339,0.0007677444509066,3.5577166447875475,6878.555257670037,77.36611464558882,0.0,2759,40,0.0005124652480730323,16.0,9767910113280.0,15778106241.94336
