month_end,low1_ticker,high1_ticker,low1_minus_high1_excess_return,low2_minus_high2_excess_return,high1_minus_low1_rv,high2_minus_low2_rv,high1_max_lag1,low1_max_lag1
2014-09-30,VLUE,USMV,-0.007937604921980779,-0.0034356981709692254,-0.006629265744428764,-0.004366085930228136,0.011803700185468724,0.010700811810801625
2014-10-31,USMV,MTUM,0.018876478274685686,0.019923334998526082,0.08043645027979504,0.059418033336047726,0.011087336477251242,0.007459805720286816
2014-11-30,SIZE,MTUM,-0.005725405421688225,0.003339068659379725,0.004006272169898427,0.006095776784431774,0.024919178820573373,0.015965439158903028
2014-12-31,QUAL,MTUM,0.0024872004969377845,-0.0005729674041985355,-0.008331730652919922,-0.0015183833170622218,0.012096365877045434,0.0053828007862426475
2015-01-31,SIZE,VLUE,0.026080561967680237,0.019314595695261536,0.04808189095382026,0.037983494251745686,0.0378463647862024,0.01751095250456247
2015-02-28,USMV,MTUM,-0.017030792830869237,-0.01560009910420512,0.007632307776600844,0.029690107273899702,0.020414249011844854,0.014803792584273223
2015-03-31,USMV,VLUE,0.0019322874255674194,-0.0007918475011976598,-0.00035439853914395747,-0.0049704316272410065,0.03454295466092416,0.011075228101815604
2015-04-30,VLUE,SIZE,0.012356515845278679,0.008480401463710286,-0.01679039088892996,0.0017920103033627482,0.017417386756086728,0.013337595501225596
2015-05-31,USMV,SIZE,-0.005991376108094797,0.005991113907260767,0.013143759409000755,0.002687143498456057,0.011280157236056354,0.008513237659284911
2015-06-30,SIZE,MTUM,-0.019766671180602362,-0.0089052374347861,0.00614110686509764,0.015042148537922212,0.015235957358537444,0.011142987974903207
2015-07-31,USMV,MTUM,0.0021601950734677702,-0.0008133941287527379,0.019650682819896292,0.0032329724052383713,0.014198449582986994,0.010695260081531988
2015-08-31,USMV,SIZE,0.011174731440721605,0.006760100636643344,0.011194023291642763,0.036398277247598254,0.02272022170115573,0.011904811352930311
2015-09-30,VLUE,QUAL,-0.016033123372778076,-0.008534070445050643,-0.02974056692994434,-0.01081495381387948,0.046008759445390845,0.023121700523961453
2015-10-31,USMV,SIZE,-0.007479942502350005,-0.0036901295203674127,-0.0061932937750710515,0.011353393295899461,0.031085430654030244,0.0209191951701857
2015-11-30,USMV,VLUE,0.004714728689753849,0.0028115795237943705,0.021968891174837926,0.004214682900922334,0.029251515881939527,0.014496709771470995
2015-12-31,SIZE,MTUM,-0.008765322945727478,0.007572563021585722,0.015657195058180556,0.03236534372787275,0.01716053489749214,0.0089231488425634
2016-01-31,VLUE,QUAL,-0.04350684661718384,-0.033143344699436486,-0.0022785989218408464,0.0013150544136671383,0.022342013067750965,0.01890993043158007
2016-02-29,MTUM,SIZE,-0.025152090773101866,-0.01636908373680811,-0.015662839148698954,0.044227751419831235,0.02436186594043055,0.01970022451328668
2016-03-31,USMV,VLUE,-0.0007714068577145405,-0.00782861620889901,0.08049450222713994,0.047734960973891474,0.02652249429151765,0.013805138202055423
2016-04-30,USMV,MTUM,0.002663781282015592,0.0026391016025409378,0.012344544773276803,0.001851212337789676,0.022988711200608414,0.015359159921134458
2016-05-31,USMV,VLUE,0.0010259084476454561,0.0004714272720202804,0.02763861577519139,0.02300614408992889,0.01560963780195701,0.008422402272873164
2016-06-30,USMV,MTUM,0.014822035548348211,0.008398616544887074,0.00598720267876908,0.0023560712915502158,0.016025674574439597,0.010061528643857454
2016-07-31,MTUM,SIZE,-0.007163048093979031,-0.010719111316785376,0.008116521157552556,0.023597855442142213,0.02737848470863402,0.014069101834803366
2016-08-31,USMV,VLUE,-0.032157541733310195,-0.020315666158714246,0.02434957434345679,0.02125841908530063,0.018566580555332113,0.01122893505353395
2016-09-30,MTUM,VLUE,-0.0015703512593089313,-0.003521351572321707,-0.0011842645685185005,-0.007191262589381686,0.01284849950758371,0.0064793395325479786
2016-10-31,QUAL,SIZE,0.0012151021443899644,-0.0073327599366893245,0.022577750521140104,0.011459467413510505,0.016876100348061085,0.013254798592390316
2016-11-30,QUAL,VLUE,-0.03879814055633816,-0.03679880973131861,0.02254625304393841,0.013363126994660565,0.00877059230045285,0.004928817203313063
2016-12-31,USMV,VLUE,0.003459919854614857,-0.0005452758943452225,0.013627824254529658,-0.0004215883367363338,0.022408482771049343,0.016091656489334083
2017-01-31,SIZE,VLUE,0.00301126750823418,0.0020134673486668494,0.02141150938991826,0.020468449434928704,0.016038481714667707,0.011893444142601739
2017-02-28,USMV,SIZE,0.004253492656623704,-0.001601229465770248,0.01122521018640154,0.02524546023554132,0.01195445463043221,0.004631800439288902
2017-03-31,MTUM,VLUE,0.03139017913928906,0.016901439606582747,0.026208115645374536,0.02830633687778092,0.010358353707848433,0.00707717514069528
2017-04-30,USMV,VLUE,0.011756603713040499,0.015519580497848632,0.043865505416843094,0.02117698456217909,0.013319069091238589,0.009830640424151271
2017-05-31,USMV,VLUE,0.021076232238344983,-0.005352198826423557,0.03851016103793057,0.03392472827093122,0.012026680212929408,0.007505994523028692
2017-06-30,QUAL,MTUM,0.0021847781695548555,0.0007760641419024858,0.033488442416906086,0.020307650318881404,0.009147093968060238,0.0064248918886096185
2017-07-31,USMV,MTUM,-0.014141137505030647,-0.009400980739563091,0.013500646057512132,0.005689438717571493,0.014980557631720792,0.0068879547266011976
2017-08-31,USMV,MTUM,-0.006987009786909324,-0.009127186475825862,0.057182216536493496,0.032491586659500554,0.009759569106388533,0.00657207267183435
2017-09-30,USMV,MTUM,-0.02254815978615671,-0.018760169789993092,0.05558705904056085,0.034341668033885026,0.01640553744124129,0.009077901833827173
2017-10-31,USMV,MTUM,-0.029867373251190286,-0.013452952297038863,0.026611575998046734,0.023940274089482974,0.013118562845870319,0.0075369221966195
2017-11-30,USMV,MTUM,0.0027459368467870754,-0.0012843106448883236,0.027444719777554312,0.027635960523764172,0.012287302866070826,0.004695120469590197
2017-12-31,USMV,VLUE,-0.014626035447331544,-0.00457702176809441,0.030758059655945462,0.02939550272621281,0.014509186252949613,0.007489740691051461
2018-01-31,QUAL,VLUE,0.001979915177783287,-0.021523737744636593,0.017131542401020494,0.02218300942694071,0.012076997905084097,0.007499595246204471
2018-02-28,USMV,MTUM,-0.02869125206294817,-0.017553083067234,0.07616721443959493,0.06496265200691564,0.01663321198137857,0.00934762902406816
2018-03-31,QUAL,SIZE,-0.010453646949600721,0.01102832934245109,-0.04466165245368109,0.030267525272745704,0.025416772658691356,0.01641165514715115
2018-04-30,SIZE,MTUM,-0.005715427071013005,-0.003746696244783617,0.05529384433075879,0.04737915407934812,0.03397300889964194,0.017950562665642655
2018-05-31,USMV,MTUM,-0.023952765447784005,-0.018287105050106903,0.022921224735158507,0.011754556033882188,0.02250100643634223,0.010771582445028294
2018-06-30,USMV,MTUM,0.017530606491075143,0.017511124214362864,0.08137582865265935,0.048112579659644536,0.013577498815394717,0.012232486304303736
2018-07-31,USMV,MTUM,0.014948534216022977,0.0037484790512510753,0.0692790497333156,0.0437545204122588,0.015891753034586786,0.007403230183568255
2018-08-31,SIZE,MTUM,-0.03755871373331245,-0.02141973109068255,0.028382129631618187,0.030878670198626765,0.013932392239959457,0.0075071281105942855
2018-09-30,SIZE,VLUE,0.005246851076341711,0.004231173812174741,0.007732364760968197,0.025701663406110326,0.012384721017198341,0.007199981614885775
2018-10-31,USMV,MTUM,0.06243362880097521,0.03414395557280582,0.15141028752333743,0.09400013257924328,0.01069168886413796,0.005953496903368549
2018-11-30,USMV,MTUM,0.01775818819636179,0.016439648971607976,0.14599371498956146,0.0780015651605788,0.029613330404952398,0.018305178680454448
2018-12-31,SIZE,MTUM,-0.026362837055559016,-0.0035351359347226274,0.04999084786543173,0.05883880900322541,0.034370569079728464,0.015773355496501607
2019-01-31,USMV,MTUM,-0.007602803923956174,0.0035001090421505655,0.07379558532112535,0.04561676390868541,0.05581912002388911,0.03415725556288196
2019-02-28,USMV,QUAL,-0.005064896024005346,0.004766337749066625,0.030218786389791134,0.03537448154095729,0.03529877447921326,0.02188333699334799
2019-03-31,USMV,SIZE,0.021693410536828613,0.026105212664624126,0.04151530783662065,0.044682746053648234,0.01420716688884971,0.010274864937109607
2019-04-30,USMV,QUAL,-0.015707557658027692,-0.005922847777685258,0.004225804938463806,0.00838079631163427,0.015379410151500128,0.012838383503147366
2019-05-31,MTUM,VLUE,0.07873124088355019,0.0670744618913672,0.04402259695596422,0.046431468996709344,0.017155007498996344,0.007971388605582996
2019-06-30,QUAL,VLUE,-0.023050830416246768,-0.016912887535735673,0.013007042586789141,0.024514642973489098,0.012135652814894149,0.008800935600584925
2019-07-31,USMV,VLUE,0.0006626153429527826,0.003223540191160768,0.019326806741569585,0.002233723295526832,0.029201282516907234,0.013655440328632196
2019-08-31,SIZE,VLUE,0.011133641820990733,-0.0113141119657271,0.019524138115240453,-0.023469021846317495,0.012142528765972216,0.009506779042111502
2019-09-30,USMV,QUAL,-0.008557043958488157,0.013781557883431989,0.02191757930570115,0.026601309279173008,0.021336077920050434,0.01683510753253059
2019-10-31,USMV,VLUE,-0.03034806898167891,-0.022874924843727766,0.06030300550064635,0.02530377051883692,0.019738332014676452,0.008476332753157623
2019-11-30,SIZE,VLUE,0.0008276695966188546,-0.0088662310055973,0.0397143124810066,0.026187893130435236,0.016612676357716127,0.01395289861021487
2019-12-31,MTUM,VLUE,-0.01531871310470358,-0.010724244072082209,0.03215961607444019,0.027000849700476906,0.01635658027938036,0.007803791378355074
2020-01-31,USMV,VLUE,0.06171696288428435,0.055638652137027914,0.046945003541016786,0.028410120018945204,0.015314169813582357,0.0064497059264720935
2020-02-29,USMV,VLUE,0.009838375034844526,0.006538366459241947,0.04701639096606389,0.02205986313664271,0.010112264369020796,0.007858608692294267
2020-03-31,USMV,VLUE,0.08244292595812541,0.08069050861605531,0.15869779283584506,0.10446764188212943,0.021404474621483427,0.007798605835061201
2020-04-30,USMV,MTUM,-0.021108224156370384,-0.015920094878773376,0.02076924756513765,-0.030079292925951684,0.10646317190780508,0.08667679936546557
2020-05-31,USMV,SIZE,-0.021597057769023736,-0.0004770864418116062,0.09281141496601664,0.12902385945729572,0.07739060251087215,0.06303717176040968
2020-06-30,MTUM,VLUE,0.038525700896561335,0.005285035783157163,0.14624941176642375,0.13008309880310842,0.052719202725782344,0.01581780770165353
2020-07-31,USMV,VLUE,0.034214493085673994,0.025903936187588947,0.10059036068084135,0.031886629440891046,0.03395867178599343,0.020625255266843112
2020-08-31,QUAL,MTUM,-0.024184355395820242,-0.017506810433922423,0.0862763899998599,0.07152673475208918,0.023901970371534187,0.014429608601686406
2020-09-30,USMV,MTUM,0.021974950169643227,0.00554240039405708,0.141251966192466,0.06422146660342554,0.02708566793694156,0.010208918039136705
2020-10-31,QUAL,MTUM,0.01648808049903592,0.012826019979579571,0.01564232729415463,0.016147714031706756,0.030942678258819134,0.016799071519065345
2020-11-30,USMV,MTUM,-0.023184268971202834,-0.03414776558423803,0.09536750599610147,0.0801759093391323,0.022359174435264473,0.013176650416889313
2020-12-31,USMV,MTUM,-0.010976706109327307,-0.001588798510630084,0.04843934377487637,0.04263164200489922,0.04492143609923116,0.01678644817636754
2021-01-31,USMV,VLUE,-0.060121230658242264,-0.017048155875435157,0.06187523126728975,0.0023615350101282295,0.018697124503385565,0.010402754725618024
2021-02-28,USMV,MTUM,0.002082273293162802,-0.016613038268614308,0.15083953938204203,0.08910703321994826,0.03094748729121566,0.009104339467053357
2021-03-31,USMV,MTUM,0.066580136998005,0.022594643268817702,0.22550735277180423,0.12277427370701208,0.024655254679742722,0.009692441173193123
2021-04-30,USMV,MTUM,-0.029065511604228156,0.00012346317022634418,0.09881761108709315,0.06005787034516398,0.05000011307686569,0.02270635516219288
2021-05-31,USMV,MTUM,0.019342902687123343,0.0006582136829338088,0.10833001759291964,0.06785175974041494,0.020764594251223345,0.0117612955907338
2021-06-30,USMV,MTUM,-0.0014077103090863081,0.007775815385315013,0.02686694013409717,0.010997239555058408,0.0234764864187591,0.012793350878256504
2021-07-31,USMV,VLUE,0.04181542061059591,0.03293328421484209,0.08271997402657602,0.07475310175997704,0.017501070016334275,0.012806461076247277
2021-08-31,USMV,MTUM,-0.021779527902140234,-0.008467449446528549,0.06672964350522509,0.030178503502578335,0.023111343097496073,0.01033521437500573
2021-09-30,USMV,MTUM,-0.015869019036587356,-0.012485668396544313,0.07684783031167648,0.05035361651584047,0.019296673580713408,0.007400637799447329
2021-10-31,USMV,MTUM,-0.02875063621760727,0.01051203920710574,0.049843153016508976,0.028775116903462267,0.02059278230785666,0.0068872954727905444
2021-11-30,USMV,MTUM,0.01957538789366626,-0.001038536124528304,0.05385296465757747,0.02788753603893028,0.01893672295751414,0.014630840253161415
2021-12-31,SIZE,MTUM,0.049966481151916375,0.04085731179821678,0.07647052718391834,0.07409571215902239,0.015347580004166472,0.007918818756213142
2022-01-31,USMV,MTUM,0.03295922368506053,0.04254507106236047,0.1190167056830676,0.06522198238877916,0.033805768458420316,0.016834246696256105
2022-02-28,VLUE,MTUM,0.005387182375868674,0.017731626560557767,0.11036801714373137,0.07561588600029401,0.02988781006168617,0.017190137938531747
2022-03-31,USMV,MTUM,0.007681032328973977,0.021817705196419155,0.16086214751779193,0.07511894809957304,0.028297780259843197,0.022445474304350954
2022-04-30,USMV,MTUM,0.08076516995576441,0.0328385487355495,0.09652129327179898,0.041945519901353145,0.04011453865021131,0.0180453583966671
2022-05-31,USMV,QUAL,0.0021107652957101184,0.006655556130534008,0.10624968280078576,0.10849581534359592,0.028275371094424795,0.016860478965623482
2022-06-30,USMV,MTUM,0.02383672836294113,0.011064220236986517,0.018609395820900015,0.002851201908753098,0.03708040998881579,0.022322170358705096
2022-07-31,USMV,SIZE,-0.033898038783530315,-0.013701650529007514,0.06903649574131604,0.019195439103362633,0.033644544810587984,0.022919394957826356
2022-08-31,MTUM,SIZE,0.012215383942083116,0.01644554492311274,0.07384180263160958,0.07084661537534542,0.029155167715201324,0.017919081209142984
2022-09-30,USMV,SIZE,0.027203052621192048,0.03423678937087102,0.05088925741306399,0.051056239003622356,0.02639450330421278,0.014058309815802472
2022-10-31,USMV,SIZE,-0.010570833711181796,0.016409596891641384,0.04992846668499784,0.030212784482920918,0.024878479890557026,0.02011011616886038
2022-11-30,USMV,VLUE,-0.00017465420842898566,-0.012850733775214746,0.05876814619386855,0.0841847936619961,0.036387430972238954,0.026651381189367607
2022-12-31,MTUM,QUAL,0.017809664638400127,0.01693015774698258,0.04629411197138436,0.050008400558995775,0.06451038245443086,0.02643408734163022
2023-01-31,MTUM,SIZE,-0.0841792463802294,-0.06905631119939568,0.035167024512265666,0.037332680229606396,0.0206343245879248,0.014316306989782257
2023-02-28,MTUM,QUAL,-0.013313840414763033,-0.0038168368348935316,0.04684426823703747,0.0454167120699257,0.0256998804658346,0.01673988569557494
2023-03-31,USMV,QUAL,-0.013006749115445908,-0.010342270463776549,0.04054544199786139,0.0011228947915528087,0.021200794008177093,0.009302889048201646
2023-04-30,USMV,VLUE,0.025706785631695293,0.01621592578137985,0.04041266005709711,0.021975597561573496,0.019273784055004572,0.01406433825371689
2023-05-31,USMV,QUAL,-0.03995736646433745,-0.013939301291661994,0.062466270847757216,0.010699286794985052,0.023610464790443153,0.013256012504986314
2023-06-30,USMV,VLUE,-0.023902954830148496,-0.01404815751807554,0.04588458167159701,0.026648582349279498,0.01986163271158503,0.011546394937460347
2023-07-31,USMV,SIZE,-0.027340409088037775,-0.0134307346163633,0.035358150841454494,0.02562708275586946,0.021910483870242414,0.013852381559708693
2023-08-31,USMV,VLUE,0.023130009586888104,0.025996172388168315,0.03344549655337724,0.011534641262833253,0.01289573533376731,0.0070634141170753395
2023-09-30,USMV,MTUM,0.020661192772180256,0.019848277231161074,0.03612084549263249,0.02326081362894941,0.016552242772861936,0.008882733476565097
2023-10-31,QUAL,VLUE,0.021803921728157052,0.029454295203166177,-0.01468450067072155,0.019095174231273465,0.010652045859652404,0.00717125609093161
2023-11-30,USMV,MTUM,-0.02611372306292168,-0.020617031239129373,0.0385577441528412,0.01600986879517384,0.014879191426885985,0.009637072224722765
2023-12-31,USMV,SIZE,-0.044239357588079314,-0.03539939321743783,0.043544588819246596,0.02819143688856171,0.030501003868176557,0.013573569458124712
2024-01-31,QUAL,VLUE,0.03111643782652864,0.030804399408547845,0.004958545489081756,0.02848760163232751,0.02311410340563258,0.011528335364251685
2024-02-29,USMV,MTUM,-0.07455086239995092,-0.04532287613902781,0.13681308516659504,0.07245193650171174,0.023650377125434163,0.00770610788266568
2024-03-31,VLUE,MTUM,0.029731658480826362,0.01663649153139187,0.0856888587350592,0.07156242931713891,0.03929242358796925,0.011002022469987827
2024-04-30,USMV,MTUM,0.01803909188160957,0.016945604366234143,0.11869668471951564,0.05686765717826296,0.023434297471221832,0.011647627101638358
2024-05-31,USMV,MTUM,-0.023404123536457898,-0.023505283705196205,0.06401142894876116,0.023050253916536784,0.021447715956486535,0.006249791416017114
2024-06-30,SIZE,MTUM,-0.04473460637504001,-0.029542825916533507,0.06780541318973635,0.04341301380534972,0.02331365035260058,0.010647002357404345
2024-07-31,USMV,MTUM,0.056243697113476016,0.045309063394565925,0.17129315425713548,0.10051043054418446,0.02282274026141695,0.00784348557946335
2024-08-31,USMV,MTUM,0.01503822674063559,0.018064101080760245,0.16394772754318204,0.10480024350139469,0.03249334973975393,0.010883602946166526
2024-09-30,USMV,MTUM,-0.024751716936593438,-0.009472937795441,0.10666670271541649,0.05908646143039517,0.03846147407529643,0.013102319232509485
2024-10-31,USMV,MTUM,-0.012834178531859093,-0.004874800567323971,0.02599528454290749,0.017234838914416212,0.019434374988164915,0.008956627211833768
2024-11-30,USMV,MTUM,-0.017957397004625092,-0.02106754447686464,0.026689572579263937,0.021424819648865334,0.011512240738871693,0.0086966123864054
2024-12-31,USMV,VLUE,0.016286467436752036,0.021401880499371452,0.03199491537179168,0.030239123730492673,0.030355821683701434,0.01895730597985268
2025-01-31,USMV,MTUM,-0.022361912541479866,-0.015469170043867563,0.12357679305907121,0.05809657030532095,0.019104262460674093,0.00959470295641296
2025-02-28,USMV,MTUM,0.03129492539691768,0.013598792893718986,0.08585368054126742,0.05011168978136524,0.019091756340637867,0.010556508876574444
2025-03-31,SIZE,MTUM,0.033670849814920384,0.028449145252123515,0.12982501773730987,0.07130832557535707,0.01851153807157324,0.011842246447734794
2025-04-30,USMV,MTUM,-0.04846321969211522,-0.03420417314369728,0.21930950591460574,0.136246345509499,0.027988073588528284,0.013697087637995153
2025-05-31,USMV,MTUM,-0.08898111501780895,-0.04732804524661269,0.05049709078214025,0.019973185541883626,0.10478869611932207,0.051978472971553336
2025-06-30,USMV,QUAL,-0.026849112899003602,-0.027299733763385743,0.02777618188873031,0.02144022855317712,0.03171070475425264,0.017490188304916776
2025-07-31,USMV,MTUM,-0.01754187265158005,-0.0024392974056549124,0.017190206379818773,0.01691414098312828,0.017064645774010456,0.009477083854358526
2025-08-31,QUAL,VLUE,-0.03198160723275631,-0.012191676930246424,0.016527724245095687,0.028265314692601018,0.014751412634755656,0.007682839398682972
2025-09-30,USMV,VLUE,-0.036172091147803044,0.0035913787211825487,0.031229816183739836,0.006862692506096502,0.022779895077986723,0.011154459831191232
2025-10-31,QUAL,MTUM,0.017945617290521895,-0.022420183569166842,0.01754534992604012,0.04617379906323807,0.02386883156097519,0.010550200503529839
2025-11-30,USMV,MTUM,0.03855102175716638,0.011443607586035236,0.10126060029296988,0.08483376750647273,0.01908223540323739,0.007821605156641542
2025-12-31,USMV,VLUE,-0.03680218506211021,-0.016956949359669005,0.05202753330677316,0.042228783759826694,0.021817599501411156,0.01155142083464522
2026-01-31,QUAL,MTUM,-0.0030961822073364807,-0.033984059668573235,0.05465165241433814,0.07658638273594513,0.02105089113072367,0.00837759946076555
2026-02-28,USMV,VLUE,0.005023356466786727,0.014260848809859627,0.08782083736314464,0.10346211050917029,0.02618317655778135,0.007798280761021736
2026-03-31,USMV,MTUM,0.0026183204662382567,0.00021505921408811884,0.1872224888445988,0.11268570361372887,0.0383401889374122,0.011587465317415502
2026-04-30,USMV,MTUM,-0.1480262158445647,-0.07898843890381581,0.1092320446446072,0.052837868746581265,0.039953204706004275,0.011451580263990957
2026-05-31,USMV,MTUM,-0.08573839516585113,-0.10860480595016465,0.1820994360651073,0.18616528397007565,0.04155975577612625,0.009762940360987349
