Date,EEM,EWY,EWZ,FXY,JPY=X,TLT,^MOVE,^VIX
2015-07-06,30.34433937072754,43.731075286865234,18.717134475708008,79.27999877929688,122.40699768066406,87.06388092041016,86.18000030517578,17.010000228881836
2015-07-07,29.88921356201172,43.3834228515625,18.64085578918457,79.25,122.61100006103516,87.88180541992188,90.5,16.09000015258789
2015-07-08,28.861249923706055,42.36473083496094,18.048246383666992,80.45999908447266,122.48999786376953,88.64083099365234,89.4000015258789,19.65999984741211
2015-07-09,29.418397903442383,42.91450119018555,18.24773597717285,80.02999877929688,120.86199951171875,86.89436340332031,89.30000305175781,19.969999313354492
2015-07-10,30.163860321044922,43.31874465942383,18.811012268066406,79.02999877929688,121.69999694824219,85.51639556884766,90.19999694824219,16.829999923706055
2015-07-13,30.367874145507812,43.3834228515625,19.13372230529785,78.66000366210938,122.49600219726562,85.2510986328125,84.69999694824219,13.899999618530273
2015-07-14,30.422807693481445,43.01152420043945,19.192394256591797,78.68000030517578,123.56999969482422,85.53108978271484,80.80000305175781,13.369999885559082
2015-07-15,30.07754135131836,42.720458984375,19.04570960998535,78.44000244140625,123.31999969482422,86.43746185302734,79.0999984741211,13.229999542236328
2015-07-16,30.454191207885742,43.2136344909668,18.96942901611328,78.2300033569336,123.87000274658203,87.03437042236328,76.0,12.109999656677246
2015-07-17,30.41495132446289,42.80939865112305,18.49417495727539,78.2699966430664,124.14900207519531,87.4839096069336,74.20999908447266,11.949999809265137
2015-07-20,30.21877670288086,42.43749237060547,18.271207809448242,78.12999725341797,124.14199829101562,87.1154556274414,72.80000305175781,12.25
2015-07-21,30.226633071899414,42.59919357299805,18.35921859741211,78.3499984741211,124.29399871826172,87.58704376220703,72.4000015258789,12.220000267028809
2015-07-22,29.795053482055664,42.081756591796875,17.87221908569336,78.30000305175781,123.86000061035156,88.13235473632812,72.0999984741211,12.119999885559082
2015-07-23,29.504711151123047,41.63709259033203,17.144657135009766,78.43000030517578,124.06800079345703,89.23033142089844,72.5999984741211,12.640000343322754
2015-07-24,29.080970764160156,40.89328384399414,16.722200393676758,78.41000366210938,123.8759994506836,89.4513931274414,73.0,13.739999771118164
2015-07-27,28.53167724609375,41.16007995605469,16.458166122436523,78.76000213623047,123.76300048828125,89.93037414550781,72.19999694824219,15.600000381469727
2015-07-28,28.822023391723633,41.774532318115234,16.739803314208984,78.58000183105469,123.23999786376953,89.27455139160156,71.9000015258789,13.4399995803833
2015-07-29,29.10451316833496,42.04133224487305,17.068382263183594,78.30999755859375,123.57599639892578,88.94290924072266,69.70999908447266,12.5
2015-07-30,28.814172744750977,41.111568450927734,16.728069305419922,78.20999908447266,123.94000244140625,89.62825775146484,71.19999694824219,12.130000114440918
2015-07-31,29.1280460357666,41.37837219238281,16.833683013916016,78.31999969482422,124.07099914550781,90.29144287109375,75.80000305175781,12.119999885559082
2015-08-03,28.64153480529785,40.755836486816406,16.45229721069336,78.30000305175781,124.04000091552734,91.24191284179688,74.69999694824219,12.5600004196167
2015-08-04,28.743549346923828,41.127742767333984,16.428831100463867,78.08000183105469,123.94499969482422,90.51815795898438,80.47000122070312,13.0
2015-08-05,28.751392364501953,40.89328384399414,16.29387855529785,77.75,124.27400207519531,89.83877563476562,80.69999694824219,12.510000228881836
2015-08-06,28.500301361083984,40.448612213134766,15.965299606323242,77.8499984741211,124.7300033569336,90.6363296508789,80.30000305175781,13.770000457763672
2015-08-07,28.48459243774414,40.44052505493164,15.71300220489502,78.16000366210938,124.73400115966797,91.82534790039062,76.19999694824219,13.390000343322754
2015-08-10,28.96327018737793,40.9013671875,16.27627944946289,77.93000030517578,124.30000305175781,90.68800354003906,75.30000305175781,12.229999542236328
2015-08-11,28.327655792236328,39.543113708496094,15.836219787597656,77.62000274658203,124.61299896240234,92.12808227539062,78.0999984741211,13.710000038146973
2015-08-12,27.888235092163086,39.59162521362305,15.71300220489502,78.20999908447266,125.06999969482422,91.62592315673828,81.5,13.609999656677246
2015-08-13,27.84114646911621,39.6805534362793,15.355087280273438,78.01000213623047,124.25499725341797,91.33053588867188,80.0,13.489999771118164
2015-08-14,27.88037872314453,39.769493103027344,15.42549991607666,78.08999633789062,124.36299896240234,91.54467010498047,77.0999984741211,12.829999923706055
2015-08-17,27.574342727661133,39.195457458496094,15.349218368530273,78.04000091552734,124.3499984741211,91.958251953125,76.0999984741211,13.020000457763672
2015-08-18,27.276155471801758,38.944828033447266,15.466570854187012,78.04000091552734,124.43800354003906,91.23448944091797,82.69999694824219,13.789999961853027
2015-08-19,26.938745498657227,38.68611145019531,15.10865592956543,78.4000015258789,124.37100219726562,92.13545989990234,81.5,15.25
2015-08-20,26.514999389648438,37.80485534667969,15.26120662689209,78.62000274658203,123.89700317382812,93.06600952148438,84.5999984741211,19.139999389648438
2015-08-21,25.69891929626465,36.92360305786133,14.727275848388672,79.48999786376953,123.41999816894531,93.34661102294922,88.5,28.030000686645508
2015-08-24,24.576793670654297,36.13937759399414,14.087724685668945,81.86000061035156,121.73200225830078,93.31708526611328,94.5,40.7400016784668
2015-08-25,24.89067268371582,36.85892868041992,13.96450424194336,81.66000366210938,118.88400268554688,91.81791687011719,91.0999984741211,36.02000045776367
2015-08-26,25.71461296081543,37.92613220214844,14.52778148651123,80.97000122070312,118.54000091552734,90.0455322265625,92.0,30.31999969482422
2015-08-27,26.8524227142334,38.920570373535156,15.243605613708496,80.23999786376953,120.05799865722656,90.09721374511719,91.4000015258789,26.100000381469727
2015-08-28,26.507152557373047,38.7993049621582,14.897429466247559,79.91000366210938,121.00299835205078,90.36307525634766,91.0999984741211,26.049999237060547
2015-08-31,26.55423355102539,38.67802810668945,14.598189353942871,80.04000091552734,121.28900146484375,89.66893005371094,87.69999694824219,28.43000030517578
2015-09-01,25.526277542114258,37.86954116821289,13.923431396484375,81.04000091552734,121.08899688720703,90.3149642944336,88.69999694824219,31.399999618530273
2015-09-02,25.895090103149414,38.5244140625,14.046651840209961,80.66000366210938,119.71499633789062,89.53785705566406,93.0999984741211,26.09000015258789
2015-09-03,25.997100830078125,38.31420135498047,14.216802597045898,80.8499984741211,120.58000183105469,89.97455596923828,91.4000015258789,25.610000610351562
2015-09-04,25.220245361328125,37.33592987060547,13.553781509399414,81.52999877929688,120.05599975585938,90.79608917236328,86.80000305175781,27.799999237060547
2015-09-07,,,,,119.16400146484375,,,
2015-09-08,26.02064323425293,38.26570129394531,13.829553604125977,80.9000015258789,119.40299987792969,89.45650482177734,85.19999694824219,24.899999618530273
2015-09-09,25.887243270874023,38.75886917114258,13.782617568969727,80.51000213623047,120.08899688720703,89.88573455810547,85.0999984741211,26.229999542236328
2015-09-10,26.154037475585938,39.21162796020508,13.58311939239502,80.43000030517578,120.27799987792969,89.27886962890625,83.5999984741211,24.3700008392334
2015-09-11,26.256052017211914,39.27631378173828,13.436436653137207,80.45999908447266,120.61900329589844,89.84134674072266,83.80000305175781,23.200000762939453
2015-09-14,26.216821670532227,38.944828033447266,13.946905136108398,80.76000213623047,120.7959976196289,89.98196411132812,82.69999694824219,24.25
2015-09-15,26.46791648864746,39.397579193115234,13.841288566589355,80.55999755859375,120.36000061035156,88.25753021240234,85.0,22.540000915527344
2015-09-16,27.111373901367188,40.93370819091797,14.328285217285156,80.44999694824219,120.43399810791016,87.9244384765625,84.9000015258789,21.350000381469727
2015-09-17,27.048599243164062,40.87710952758789,14.163995742797852,80.91999816894531,120.52300262451172,88.99762725830078,77.69999694824219,21.139999389648438
2015-09-18,26.546388626098633,40.41627883911133,13.336690902709961,80.83000183105469,120.0459976196289,90.36678314208984,75.80000305175781,22.280000686645508
2015-09-21,26.499311447143555,39.86650848388672,13.207606315612793,80.5199966430664,120.0009994506836,88.89403533935547,74.5,20.139999389648438
2015-09-22,26.004947662353516,39.34098434448242,12.849692344665527,80.79000091552734,120.49800109863281,90.12997436523438,75.5999984741211,22.440000534057617
2015-09-23,25.58905601501465,38.99333572387695,12.315755844116211,80.66999816894531,120.08000183105469,90.12255859375,69.19999694824219,22.1299991607666
2015-09-24,25.479202270507812,38.78312683105469,12.77341365814209,80.83000183105469,120.19999694824219,90.73684692382812,76.4000015258789,23.469999313354492
2015-09-25,25.42426872253418,38.823551177978516,12.697134017944336,80.43000030517578,120.23999786376953,89.952392578125,75.9000015258789,23.6200008392334
2015-09-28,24.882827758789062,38.03932571411133,12.110394477844238,80.8499984741211,120.36799621582031,91.49178314208984,76.9000015258789,27.6299991607666
2015-09-29,25.000532150268555,37.918052673339844,12.309887886047363,81.01000213623047,119.83999633789062,91.75082397460938,83.30000305175781,26.829999923706055
2015-09-30,25.72245216369629,39.4379997253418,12.879029273986816,80.83000183105469,119.86000061035156,91.43256378173828,81.5999984741211,24.5
2015-10-01,25.86370086669922,40.08479690551758,12.873162269592285,80.9000015258789,119.85900115966797,91.82268524169922,81.5,22.549999237060547
2015-10-02,26.55423355102539,40.480953216552734,13.506848335266113,80.76000213623047,119.80999755859375,92.37891387939453,78.9000015258789,20.940000534057617
2015-10-05,27.1270694732666,41.2894401550293,13.858893394470215,80.5199966430664,119.99500274658203,91.12549591064453,77.5,19.540000915527344
2015-10-06,27.07998275756836,41.192420959472656,13.993843078613281,80.69999694824219,120.46099853515625,91.51860809326172,80.30000305175781,19.399999618530273
2015-10-07,27.801908493041992,42.43749237060547,14.263745307922363,80.80999755859375,120.23999786376953,91.21455383300781,80.0,18.399999618530273
2015-10-08,28.100095748901367,42.77705764770508,14.645130157470703,80.8499984741211,119.91500091552734,90.45061492919922,79.5,17.420000076293945
2015-10-09,28.202098846435547,43.165122985839844,14.815285682678223,80.66000366210938,119.92900085449219,90.68792724609375,78.19999694824219,17.079999923706055
2015-10-12,27.990234375,43.00343704223633,14.486706733703613,80.79000091552734,120.17900085449219,91.37771606445312,,16.170000076293945
2015-10-13,27.535114288330078,42.4779167175293,13.735675811767578,80.97000122070312,120.01100158691406,91.53340148925781,76.30000305175781,17.670000076293945
2015-10-14,27.746978759765625,42.9306640625,13.876492500305176,81.72000122070312,119.72000122070312,92.33438873291016,74.80000305175781,18.030000686645508
2015-10-15,28.42182159423828,44.13530731201172,14.052518844604492,81.5999984741211,118.83000183105469,91.8819580078125,74.5999984741211,16.049999237060547
2015-10-16,28.44536590576172,43.908939361572266,13.923431396484375,81.13999938964844,119.05000305175781,91.91163635253906,74.69999694824219,15.050000190734863
2015-10-19,28.155025482177734,43.6583137512207,13.817819595336914,81.08999633789062,119.2699966430664,91.65953063964844,71.0,14.979999542236328
2015-10-20,28.147174835205078,43.868507385253906,13.606589317321777,80.91000366210938,119.50299835205078,91.09587097167969,71.0999984741211,15.75
2015-10-21,27.7391300201416,43.53702926635742,13.430569648742676,80.8499984741211,119.77999877929688,92.00067138671875,69.69999694824219,16.700000762939453
2015-10-22,28.311969757080078,44.1838264465332,13.888228416442871,80.37999725341797,119.84200286865234,92.15640258789062,70.0,14.449999809265137
2015-10-23,28.47675323486328,44.264671325683594,13.847158432006836,79.87999725341797,120.86000061035156,91.37029266357422,70.80000305175781,14.460000038146973
2015-10-26,28.217798233032227,44.224246978759766,13.665266036987305,80.11000061035156,121.2959976196289,91.97843933105469,69.69999694824219,15.289999961853027
2015-10-27,27.896072387695312,43.90085220336914,13.588991165161133,80.51000213623047,120.9489974975586,92.20832061767578,69.80000305175781,15.430000305175781
2015-10-28,27.574342727661133,43.53702926635742,13.47164249420166,80.0,120.47699737548828,91.8375244140625,70.30000305175781,14.329999923706055
2015-10-29,27.315393447875977,43.52086639404297,13.366026878356934,80.02999877929688,120.86000061035156,90.37650299072266,73.0999984741211,14.609999656677246
2015-10-30,27.362478256225586,43.965538024902344,13.418835639953613,80.3499984741211,121.0,91.05875396728516,73.0999984741211,15.069999694824219
2015-11-02,27.903921127319336,44.72550582885742,13.753279685974121,80.2699966430664,120.49500274658203,90.64031982421875,73.19999694824219,14.149999618530273
2015-11-03,28.272733688354492,45.348045349121094,14.533649444580078,80.0999984741211,120.78800201416016,89.8970718383789,73.30000305175781,14.539999961853027
2015-11-04,28.045169830322266,44.701255798339844,14.152260780334473,79.79000091552734,121.09500122070312,90.00112915039062,77.5999984741211,15.510000228881836
2015-11-05,28.092247009277344,44.668914794921875,14.351758003234863,79.62000274658203,121.48999786376953,89.76327514648438,76.69999694824219,15.050000190734863
2015-11-06,27.699899673461914,43.811920166015625,14.140531539916992,78.66000366210938,121.66999816894531,88.44770812988281,74.30000305175781,14.329999923706055
2015-11-09,27.009366989135742,42.91450119018555,13.70633602142334,78.72000122070312,123.19999694824219,87.9497299194336,,16.520000457763672
2015-11-10,26.891651153564453,42.534507751464844,13.95277214050293,78.66999816894531,123.0770034790039,88.20985412597656,70.5,15.289999961853027
2015-11-11,26.946592330932617,42.75279998779297,14.246142387390137,78.91000366210938,123.08399963378906,88.0240478515625,,16.059999465942383
2015-11-12,26.68763542175293,42.267704010009766,13.899964332580566,79.05999755859375,122.75700378417969,88.44770812988281,,18.3700008392334
2015-11-13,26.31882667541504,41.44305419921875,13.630061149597168,79.04000091552734,122.55999755859375,88.9531478881836,68.30000305175781,20.079999923706055
2015-11-16,26.828876495361328,41.83920669555664,14.05838680267334,78.69000244140625,122.36399841308594,88.87139892578125,67.69999694824219,18.15999984741211
2015-11-17,26.750410079956055,41.5966682434082,14.011445999145508,78.54000091552734,123.26599884033203,89.0199966430664,72.30000305175781,18.84000015258789
2015-11-18,27.040756225585938,42.065589904785156,14.439769744873047,78.47000122070312,123.44499969482422,89.20584869384766,71.69999694824219,16.850000381469727
2015-11-19,27.284011840820312,42.75279998779297,14.744874000549316,78.91999816894531,123.5250015258789,89.80047607421875,70.5,16.989999771118164
2015-11-20,27.558652877807617,42.971092224121094,14.950234413146973,78.87000274658203,122.91200256347656,89.52542114257812,70.5,15.470000267028809
2015-11-23,27.29970359802246,42.87407302856445,14.580588340759277,78.9000015258789,122.9229965209961,89.80047607421875,70.80000305175781,15.619999885559082
2015-11-24,27.44095230102539,43.44001388549805,14.803550720214844,79.16999816894531,122.91500091552734,89.79304504394531,70.9000015258789,15.930000305175781
2015-11-25,27.229082107543945,43.44001388549805,14.117057800292969,79.0,122.50499725341797,90.00112915039062,70.0,15.1899995803833
2015-11-26,,,,,122.68000030517578,,,
2015-11-27,26.63271141052246,43.181297302246094,13.694602012634277,78.94000244140625,122.63400268554688,89.91190338134766,69.5999984741211,15.119999885559082
2015-11-30,26.671947479248047,42.70429229736328,13.213475227355957,78.73999786376953,122.83000183105469,90.2686996459961,69.9000015258789,16.1299991607666
2015-12-01,26.87596321105957,43.44810485839844,13.248676300048828,78.9000015258789,123.20999908447266,91.48800659179688,71.0,14.670000076293945
2015-12-02,26.55423355102539,42.639617919921875,13.577256202697754,78.66000366210938,122.91500091552734,91.51777648925781,72.30000305175781,15.90999984741211
2015-12-03,26.4051456451416,42.17877197265625,14.029044151306152,79.16999816894531,123.22599792480469,89.030029296875,74.5999984741211,18.110000610351562
2015-12-04,26.585620880126953,42.283878326416016,13.776747703552246,78.70999908447266,122.65299987792969,89.8121109008789,71.30000305175781,14.8100004196167
2015-12-07,26.14619255065918,41.313690185546875,13.665266036987305,78.58999633789062,123.19000244140625,90.68357849121094,70.55999755859375,15.84000015258789
2015-12-08,25.855852127075195,40.869022369384766,13.677001953125,78.80999755859375,123.27999877929688,90.72823333740234,72.69999694824219,17.600000381469727
2015-12-09,25.64398765563965,40.7234992980957,14.023177146911621,79.8499984741211,122.91200256347656,90.6314697265625,72.4000015258789,19.610000610351562
2015-12-10,25.471351623535156,40.90945053100586,13.430569648742676,79.70999908447266,121.69999694824219,90.7506103515625,72.30000305175781,19.34000015258789
2015-12-11,24.757278442382812,40.14139175415039,13.184136390686035,80.18000030517578,121.70999908447266,92.18072509765625,75.0,24.389999389648438
2015-12-14,25.157470703125,40.529457092285156,13.137194633483887,80.08000183105469,120.89299774169922,90.98897552490234,78.19999694824219,22.729999542236328
2015-12-15,25.541976928710938,41.127742767333984,13.125463485717773,79.62999725341797,121.08999633789062,90.45267486572266,79.5999984741211,20.950000762939453
2015-12-16,26.044185638427734,42.21111297607422,13.407099723815918,79.33000183105469,121.67500305175781,90.25899505615234,70.19999694824219,17.860000610351562
2015-12-17,25.706762313842773,41.14391326904297,13.049184799194336,78.93000030517578,122.46299743652344,91.27941131591797,67.69999694824219,18.940000534057617
2015-12-18,25.620447158813477,41.30561065673828,12.45070743560791,79.87999725341797,122.44999694824219,91.78590393066406,67.80000305175781,20.700000762939453
2015-12-21,25.820476531982422,41.95307540893555,12.30417251586914,79.9800033569336,121.30000305175781,91.76358795166016,66.4000015258789,18.700000762939453
2015-12-22,26.02767562866211,42.342220306396484,12.416891098022461,80.05000305175781,121.20600128173828,91.10063934326172,66.9000015258789,16.600000381469727
2015-12-23,26.394262313842773,42.68997573852539,12.772844314575195,80.16000366210938,121.02999877929688,90.41543579101562,66.0,15.569999694824219
2015-12-24,26.29863166809082,42.358787536621094,12.749114990234375,80.54000091552734,120.93499755859375,90.93340301513672,65.5,15.739999771118164
2015-12-25,,,,,120.16999816894531,,,
2015-12-28,26.115341186523438,41.87028121948242,12.885564804077148,80.5199966430664,120.23100280761719,91.2021255493164,67.19999694824219,16.90999984741211
2015-12-29,26.13924789428711,41.96135711669922,12.814374923706055,80.44999694824219,120.3499984741211,89.68695831298828,67.19999694824219,16.079999923706055
2015-12-30,25.732807159423828,41.46458053588867,12.333834648132324,80.37000274658203,120.52899932861328,89.59739685058594,67.30000305175781,17.290000915527344
2015-12-31,25.653118133544922,41.1251106262207,12.26857852935791,80.62999725341797,120.44999694824219,90.00044250488281,67.80000305175781,18.209999084472656
2016-01-01,,,,,120.28800201416016,,,
2016-01-04,24.95182228088379,40.164669036865234,11.82956600189209,81.08000183105469,120.31099700927734,90.64979553222656,68.80000305175781,20.700000762939453
2016-01-05,25.00760841369629,40.33854293823242,11.99567699432373,81.4000015258789,119.46700286865234,90.28404998779297,71.41999816894531,19.34000015258789
2016-01-06,24.529451370239258,39.53541564941406,11.817700386047363,81.80000305175781,119.10199737548828,91.50068664550781,71.68000030517578,20.59000015258789
2016-01-07,23.772369384765625,38.906158447265625,11.378690719604492,82.43000030517578,118.61000061035156,91.66486358642578,74.20999908447266,24.989999771118164
2016-01-08,23.517349243164062,38.690887451171875,11.325294494628906,82.47000122070312,117.54000091552734,92.07539367675781,71.01000213623047,27.010000228881836
2016-01-11,23.50937843322754,39.121437072753906,11.230374336242676,82.31999969482422,117.08000183105469,91.0677719116211,71.0199966430664,24.299999237060547
2016-01-12,23.55719566345215,39.005523681640625,11.283768653869629,82.31999969482422,117.6500015258789,92.3814468383789,,22.469999313354492
2016-01-13,23.310152053833008,38.897884368896484,11.022732734680176,82.33999633789062,117.83000183105469,93.29200744628906,74.45999908447266,25.219999313354492
2016-01-14,23.612979888916016,39.32014846801758,11.301566123962402,82.06999969482422,117.42500305175781,92.41878509521484,73.61000061035156,23.950000762939453
2016-01-15,22.680572509765625,37.664207458496094,10.880353927612305,82.80000305175781,118.2030029296875,93.8592758178711,78.05999755859375,27.020000457763672
2016-01-18,,,,,116.98999786376953,,,
2016-01-19,23.015287399291992,38.74056625366211,10.815094947814941,82.41000366210938,117.38400268554688,93.5682144165039,77.31999969482422,26.049999237060547
2016-01-20,22.513225555419922,37.540016174316406,10.554061889648438,82.93000030517578,117.56500244140625,94.5534439086914,81.81999969482422,27.59000015258789
2016-01-21,22.600879669189453,38.045074462890625,10.281160354614258,82.4000015258789,117.13400268554688,93.91156768798828,80.7300033569336,26.690000534057617
2016-01-22,23.373905181884766,39.17938995361328,10.726104736328125,81.55000305175781,117.92400360107422,93.55326843261719,77.3499984741211,22.34000015258789
2016-01-25,22.975439071655273,38.64949035644531,10.459139823913574,81.86000061035156,118.5719985961914,94.0608139038086,75.41000366210938,24.149999618530273
2016-01-26,23.310152053833008,39.013797760009766,10.643049240112305,81.75,118.22799682617188,94.1055908203125,75.16000366210938,22.5
2016-01-27,23.230457305908203,38.72400665283203,10.785429954528809,81.62999725341797,118.37999725341797,94.08321380615234,71.94000244140625,23.110000610351562
2016-01-28,23.597043991088867,39.121437072753906,10.969340324401855,81.4800033569336,118.46700286865234,94.21759796142578,70.9800033569336,22.420000076293945
2016-01-29,24.362092971801758,39.527137756347656,11.76430606842041,80.01000213623047,118.93000030517578,95.01624298095703,74.0,20.200000762939453
2016-02-01,24.13098907470703,39.41949462890625,11.793970108032227,80.0199966430664,121.33999633789062,94.72532653808594,73.45999908447266,19.979999542236328
2016-02-02,23.34999656677246,38.3017463684082,11.028670310974121,80.68000030517578,120.83999633789062,96.48269653320312,77.48999786376953,21.979999542236328
2016-02-03,24.01144790649414,39.10487747192383,11.69904899597168,82.30999755859375,119.85600280761719,95.68248748779297,79.62000274658203,21.649999618530273
2016-02-04,24.194740295410156,39.850040435791016,12.191454887390137,82.94999694824219,118.12000274658203,96.14615631103516,83.76000213623047,21.84000015258789
2016-02-05,23.915817260742188,39.361541748046875,11.9007568359375,82.80000305175781,116.86599731445312,96.25831604003906,81.66999816894531,23.3799991607666
2016-02-08,23.58907127380371,39.08831024169922,11.621923446655273,83.7699966430664,116.94999694824219,98.32975769042969,89.2699966430664,26.0
2016-02-09,23.262332916259766,38.67433166503906,11.46174144744873,84.16000366210938,115.66799926757812,98.43445587158203,91.61000061035156,26.540000915527344
2016-02-10,23.35796546936035,38.86476516723633,11.704978942871094,85.5,115.19100189208984,99.30191040039062,86.31999969482422,26.290000915527344
2016-02-11,22.967472076416016,38.08647537231445,11.212577819824219,86.20999908447266,113.25199890136719,99.99736785888672,96.30999755859375,28.139999389648438
2016-02-12,23.365934371948242,38.475616455078125,11.473609924316406,85.4800033569336,112.49700164794922,98.33724975585938,93.72000122070312,25.399999618530273
2016-02-15,,,,,113.66999816894531,,,
2016-02-16,23.883934020996094,38.77368927001953,11.556666374206543,84.9800033569336,114.3219985961914,97.29777526855469,86.81999969482422,24.110000610351562
2016-02-17,24.3541259765625,39.229068756103516,11.98974609375,85.08000183105469,114.08000183105469,96.6995620727539,84.79000091552734,22.309999465942383
2016-02-18,24.210678100585938,38.80680465698242,11.68125057220459,85.54000091552734,114.27999877929688,97.88858032226562,86.12000274658203,21.639999389648438
2016-02-19,24.09911346435547,38.60809326171875,11.752440452575684,85.91999816894531,113.25,97.97085571289062,90.0999984741211,20.530000686645508
2016-02-22,24.696802139282227,39.41949462890625,12.51774787902832,85.83999633789062,112.48899841308594,97.91846466064453,85.1500015258789,19.3799991607666
2016-02-23,24.17083168029785,38.75712966918945,12.191454887390137,86.41000366210938,112.97100067138672,98.31483459472656,83.9800033569336,20.979999542236328
2016-02-24,24.115047454833984,38.798526763916016,12.096529006958008,86.44999694824219,111.87999725341797,98.120361328125,85.08999633789062,20.719999313354492
2016-02-25,24.194740295410156,38.93099594116211,12.078734397888184,85.75,112.10099792480469,98.47185516357422,84.44000244140625,19.110000610351562
2016-02-26,23.955659866333008,38.334861755371094,11.871094703674316,84.98999786376953,113.11799621582031,97.5220947265625,82.54000091552734,19.809999465942383
2016-02-29,24.162860870361328,38.574974060058594,12.155858039855957,85.87999725341797,113.66000366210938,97.9483871459961,83.38999938964844,20.549999237060547
2016-03-01,25.023548126220703,39.65960693359375,12.796576499938965,85.0199966430664,112.43000030517578,96.22360229492188,84.22000122070312,17.700000762939453
2016-03-02,25.358251571655273,39.974239349365234,13.116937637329102,85.41999816894531,113.93000030517578,96.62081909179688,83.6500015258789,17.09000015258789
2016-03-03,25.6451473236084,40.52069091796875,14.083944320678711,85.18000030517578,113.46600341796875,96.97289276123047,81.72000122070312,16.700000762939453
2016-03-04,26.155187606811523,41.18307113647461,14.825515747070312,84.94000244140625,113.66999816894531,96.35102844238281,78.01000213623047,16.860000610351562
2016-03-07,26.115341186523438,41.050594329833984,14.718728065490723,85.41999816894531,113.8030014038086,96.3210220336914,77.83000183105469,17.350000381469727
2016-03-08,25.669057846069336,40.106712341308594,14.7839937210083,86.01000213623047,113.4520034790039,97.38496398925781,80.72000122070312,18.670000076293945
2016-03-09,25.828441619873047,40.37166213989258,14.950103759765625,85.38999938964844,112.66000366210938,96.7930908203125,80.36000061035156,18.34000015258789
2016-03-10,25.868288040161133,41.04231262207031,15.406909942626953,85.54000091552734,113.25299835205078,96.3959732055664,80.8499984741211,18.049999237060547
