Date,LEN
2010-11-10,13.646174430847168
2010-11-11,13.72968578338623
2010-11-12,13.403985023498535
2010-11-15,13.27036190032959
2010-11-16,13.161788940429688
2010-11-17,12.94465446472168
2010-11-18,13.053226470947266
2010-11-19,13.00311279296875
2010-11-22,12.719168663024902
2010-11-23,12.410165786743164
2010-11-24,12.760923385620117
2010-11-26,12.568842887878418
2010-11-29,12.518733978271484
2010-11-30,12.685766220092773
2010-12-01,13.15344524383545
2010-12-02,14.097151756286621
2010-12-03,14.414497375488281
2010-12-06,14.539773941040039
2010-12-07,14.631637573242188
2010-12-08,14.656691551208496
2010-12-09,14.64833927154541
2010-12-10,14.77361011505127
2010-12-13,14.790315628051758
2010-12-14,14.406152725219727
2010-12-15,14.255825996398926
2010-12-16,14.364391326904297
2010-12-17,14.464609146118164
2010-12-20,15.232943534851074
2010-12-21,15.46677303314209
2010-12-22,15.834230422973633
2010-12-23,15.17447566986084
2010-12-27,15.516880989074707
2010-12-28,15.366559982299805
2010-12-29,15.46677303314209
2010-12-30,15.54194164276123
2010-12-31,15.658860206604004
2011-01-03,15.909405708312988
2011-01-04,15.55029296875
2011-01-05,15.951148986816406
2011-01-06,15.984566688537598
2011-01-07,16.210050582885742
2011-01-10,15.78413200378418
2011-01-11,16.903217315673828
2011-01-12,17.086946487426758
2011-01-13,16.84475326538086
2011-01-14,17.22891616821289
2011-01-18,17.111997604370117
2011-01-19,16.527402877807617
2011-01-20,16.602561950683594
2011-01-21,16.29294204711914
2011-01-24,16.636032104492188
2011-01-25,16.543989181518555
2011-01-26,17.054445266723633
2011-01-27,16.878711700439453
2011-01-28,16.45194435119629
2011-01-31,16.200891494750977
2011-02-01,16.686241149902344
2011-02-02,16.426834106445312
2011-02-03,16.460304260253906
2011-02-04,16.334789276123047
2011-02-07,16.619304656982422
2011-02-08,17.297128677368164
2011-02-09,17.4477596282959
2011-02-10,17.43102264404297
2011-02-11,17.497961044311523
2011-02-14,17.23853874206543
2011-02-15,17.129758834838867
2011-02-16,17.4477596282959
2011-02-17,17.89126968383789
2011-02-18,17.615127563476562
2011-02-22,16.694616317749023
2011-02-23,16.577455520629883
2011-02-24,16.686241149902344
2011-02-25,17.004241943359375
2011-02-28,16.870342254638672
2011-03-01,16.502147674560547
2011-03-02,16.845245361328125
2011-03-03,17.004241943359375
2011-03-04,16.560733795166016
2011-03-07,16.242734909057617
2011-03-08,16.870342254638672
2011-03-09,17.054445266723633
2011-03-10,16.602563858032227
2011-03-11,16.543989181518555
2011-03-14,16.17578887939453
2011-03-15,16.468679428100586
2011-03-16,16.00005531311035
2011-03-17,16.142316818237305
2011-03-18,16.460304260253906
2011-03-21,16.585826873779297
2011-03-22,16.334789276123047
2011-03-23,16.52725601196289
2011-03-24,16.627660751342773
2011-03-25,16.76156234741211
2011-03-28,16.52725601196289
2011-03-29,15.958213806152344
2011-03-30,15.288758277893066
2011-03-31,15.163235664367676
2011-04-01,15.322227478027344
2011-04-04,15.121387481689453
2011-04-05,15.33059310913086
2011-04-06,15.33059310913086
2011-04-07,15.397533416748047
2011-04-08,15.372438430786133
2011-04-11,15.230179786682129
2011-04-12,15.33059310913086
2011-04-13,15.221807479858398
2011-04-14,15.188336372375488
2011-04-15,15.431012153625488
2011-04-18,15.347331047058105
2011-04-19,15.723894119262695
2011-04-20,15.966572761535645
2011-04-21,15.824318885803223
2011-04-25,16.050739288330078
2011-04-26,16.101058959960938
2011-04-27,16.067514419555664
2011-04-28,15.89979362487793
2011-04-29,15.924955368041992
2011-05-02,15.396636962890625
2011-05-03,15.44694995880127
2011-05-04,15.530808448791504
2011-05-05,15.69853401184082
2011-05-06,15.539196014404297
2011-05-09,15.321166038513184
2011-05-10,15.430176734924316
2011-05-11,15.06958293914795
2011-05-12,14.876705169677734
2011-05-13,14.692216873168945
2011-05-16,14.742530822753906
2011-05-17,14.683828353881836
2011-05-18,14.96056842803955
2011-05-19,15.027658462524414
2011-05-20,15.061195373535156
2011-05-23,14.968953132629395
2011-05-24,14.859935760498047
2011-05-25,15.103133201599121
2011-05-26,15.522422790527344
2011-05-27,15.849474906921387
2011-05-31,15.916563987731934
2011-06-01,15.555965423583984
2011-06-02,15.245687484741211
2011-06-03,15.07796573638916
2011-06-06,14.616742134094238
2011-06-07,14.289693832397461
2011-06-08,14.071653366088867
2011-06-09,14.289693832397461
2011-06-10,13.996177673339844
2011-06-13,14.138740539550781
2011-06-14,14.449020385742188
2011-06-15,14.163902282714844
2011-06-16,14.457401275634766
2011-06-17,14.641901016235352
2011-06-20,14.7509126663208
2011-06-21,14.96056842803955
2011-06-22,15.178596496582031
2011-06-23,15.522422790527344
2011-06-24,15.128288269042969
2011-06-27,15.463723182678223
2011-06-28,15.505644798278809
2011-06-29,15.421792030334473
2011-06-30,15.220534324645996
2011-07-01,15.732076644897461
2011-07-05,15.614419937133789
2011-07-06,15.379114151000977
2011-07-07,15.883345603942871
2011-07-08,15.84132194519043
2011-07-11,15.295069694519043
2011-07-12,15.15220832824707
2011-07-13,15.160611152648926
2011-07-14,14.992532730102539
2011-07-15,14.90849494934082
2011-07-18,14.597549438476562
2011-07-19,15.563993453979492
2011-07-20,15.454744338989258
2011-07-21,15.656437873840332
2011-07-22,15.6312255859375
2011-07-25,15.379114151000977
2011-07-26,15.160611152648926
2011-07-27,14.67318344116211
2011-07-28,14.824457168579102
2011-07-29,14.866471290588379
2011-08-01,14.765625953674316
2011-08-02,14.25299072265625
2011-08-03,14.337034225463867
2011-08-04,13.168889045715332
2011-08-05,12.967196464538574
2011-08-08,11.88309383392334
2011-08-09,12.336906433105469
2011-08-10,11.193976402282715
2011-08-11,11.790653228759766
2011-08-12,11.841073989868164
2011-08-15,12.538597106933594
2011-08-16,12.362116813659668
2011-08-17,12.101594924926758
2011-08-18,11.177166938781738
2011-08-19,10.689743995666504
2011-08-22,10.681340217590332
2011-08-23,10.681340217590332
2011-08-24,11.042706489562988
2011-08-25,11.26120662689209
2011-08-26,11.41247844696045
2011-08-29,12.051176071166992
2011-08-30,12.320094108581543
2011-08-31,12.353710174560547
2011-09-01,12.084789276123047
2011-09-02,11.664594650268555
2011-09-06,11.59736442565918
2011-09-07,12.03436279296875
2011-09-08,11.723419189453125
2011-09-09,11.328435897827148
2011-09-12,11.353652000427246
2011-09-13,11.202378273010254
2011-09-14,11.530132293701172
2011-09-15,11.639379501342773
2011-09-16,11.59736442565918
2011-09-19,12.160422325134277
2011-09-20,11.849475860595703
2011-09-21,11.681404113769531
2011-09-22,11.042706489562988
2011-09-23,11.26120662689209
2011-09-26,11.689801216125488
2011-09-27,11.521722793579102
2011-09-28,11.193976402282715
2011-09-29,11.967131614685059
2011-09-30,11.378860473632812
2011-10-03,10.706551551818848
2011-10-04,11.084724426269531
2011-10-05,11.614171981811523
2011-10-06,12.025959014892578
2011-10-07,11.866289138793945
2011-10-10,12.59742259979248
2011-10-11,12.59742259979248
2011-10-12,12.849543571472168
2011-10-13,12.74869441986084
2011-10-14,12.866350173950195
2011-10-17,12.27653694152832
2011-10-18,13.414034843444824
2011-10-19,13.110698699951172
2011-10-20,13.55727481842041
2011-10-21,14.096529006958008
2011-10-24,14.3408842086792
2011-10-25,13.473013877868652
2011-10-26,13.885883331298828
2011-10-27,14.48411750793457
2011-10-28,14.36616039276123
2011-10-31,13.936436653137207
2011-11-01,13.304492950439453
2011-11-02,13.911162376403809
2011-11-03,14.383011817932129
2011-11-04,14.467267036437988
2011-11-07,14.736897468566895
2011-11-08,15.191903114318848
2011-11-09,14.273473739624023
2011-11-10,14.90540885925293
2011-11-11,15.259306907653809
2011-11-14,15.099214553833008
2011-11-15,15.200329780578613
2011-11-16,15.478385925292969
2011-11-17,15.267733573913574
2011-11-18,14.888566970825195
2011-11-21,14.593660354614258
2011-11-22,14.399863243103027
2011-11-23,13.852178573608398
2011-11-25,13.852178573608398
2011-11-28,14.147080421447754
2011-11-29,14.3408842086792
2011-11-30,15.512080192565918
2011-12-01,15.545784950256348
2011-12-02,15.512080192565918
2011-12-05,16.24512481689453
2011-12-06,16.236709594726562
2011-12-07,16.514760971069336
2011-12-08,16.026060104370117
2011-12-09,16.548473358154297
2011-12-12,16.455781936645508
2011-12-13,15.773284912109375
2011-12-14,15.3604097366333
2011-12-15,15.503656387329102
2011-12-16,15.815418243408203
2011-12-19,15.59634017944336
2011-12-20,16.582178115844727
2011-12-21,16.834941864013672
2011-12-22,16.4979190826416
2011-12-23,16.320974349975586
2011-12-27,16.26198959350586
2011-12-28,15.992354393005371
2011-12-29,16.73383331298828
2011-12-30,16.5568904876709
2012-01-03,16.759117126464844
2012-01-04,17.028743743896484
2012-01-05,17.50058937072754
2012-01-06,17.188831329345703
2012-01-09,17.424760818481445
2012-01-10,17.49217414855957
2012-01-11,18.747623443603516
2012-01-12,18.688640594482422
2012-01-13,18.545398712158203
2012-01-17,18.562255859375
2012-01-18,19.37957763671875
2012-01-19,19.084667205810547
2012-01-20,18.587539672851562
2012-01-23,18.326326370239258
2012-01-24,18.8487491607666
2012-01-25,19.245464324951172
2012-01-26,18.67991828918457
2012-01-27,18.80653190612793
2012-01-30,18.688364028930664
2012-01-31,18.139698028564453
2012-02-01,18.42668914794922
2012-02-02,18.3507137298584
2012-02-03,19.7012882232666
2012-02-06,19.152610778808594
2012-02-07,19.21169662475586
2012-02-08,19.72660255432129
2012-02-09,20.038923263549805
2012-02-10,19.709720611572266
2012-02-13,20.224611282348633
2012-02-14,20.089563369750977
2012-02-15,19.88698387145996
2012-02-16,19.76036834716797
2012-02-17,19.718158721923828
2012-02-21,19.017549514770508
2012-02-22,18.646146774291992
2012-02-23,19.127286911010742
2012-02-24,18.890947341918945
2012-02-27,19.3636417388916
2012-02-28,19.000680923461914
2012-02-29,19.73503875732422
2012-03-01,19.73503875732422
2012-03-02,19.372079849243164
2012-03-05,19.296112060546875
2012-03-06,18.874069213867188
2012-03-07,19.937623977661133
2012-03-08,20.84080696105957
2012-03-09,21.482336044311523
2012-03-12,21.55829620361328
2012-03-13,22.529010772705078
2012-03-14,22.25889778137207
2012-03-15,22.697832107543945
2012-03-16,22.427717208862305
2012-03-19,22.410837173461914
2012-03-20,22.309547424316406
2012-03-21,22.469924926757812
2012-03-22,22.047874450683594
2012-03-23,21.828411102294922
2012-03-26,22.284217834472656
2012-03-27,23.322465896606445
2012-03-28,23.356229782104492
2012-03-29,22.96794319152832
2012-03-30,22.942617416381836
2012-04-02,22.427717208862305
2012-04-03,22.596540451049805
2012-04-04,22.48680877685547
2012-04-05,22.157602310180664
2012-04-09,22.301109313964844
2012-04-10,20.680438995361328
2012-04-11,21.735559463500977
2012-04-12,22.368635177612305
2012-04-13,22.039438247680664
2012-04-16,21.769315719604492
2012-04-17,21.803075790405273
2012-04-18,21.566747665405273
2012-04-19,20.984310150146484
2012-04-20,21.75243377685547
2012-04-23,20.898574829101562
2012-04-24,21.36355209350586
2012-04-25,21.896163940429688
2012-04-26,23.147371292114258
2012-04-27,24.018138885498047
2012-04-30,23.451723098754883
2012-05-01,23.891334533691406
2012-05-02,24.533849716186523
2012-05-03,24.05195426940918
2012-05-04,23.772979736328125
2012-05-07,23.984331130981445
2012-05-08,23.59543800354004
2012-05-09,24.466217041015625
2012-05-10,23.756065368652344
2012-05-11,24.05195426940918
2012-05-14,23.984331130981445
2012-05-15,24.652212142944336
2012-05-16,24.745203018188477
2012-05-17,22.733112335205078
2012-05-18,22.13287925720215
2012-05-21,22.834569931030273
2012-05-22,23.34181022644043
2012-05-23,24.018138885498047
2012-05-24,23.891334533691406
2012-05-25,23.840604782104492
2012-05-29,24.305580139160156
2012-05-30,22.67393684387207
2012-05-31,23.071277618408203
2012-06-01,21.15220069885254
2012-06-04,20.01935577392578
2012-06-05,21.36355209350586
2012-06-06,22.225868225097656
2012-06-07,22.014516830444336
2012-06-08,22.4456844329834
2012-06-11,21.4227237701416
2012-06-12,21.625627517700195
2012-06-13,20.847848892211914
2012-06-14,21.60026741027832
2012-06-15,21.896163940429688
2012-06-18,22.800745010375977
2012-06-19,22.851472854614258
2012-06-20,22.75001335144043
2012-06-21,22.056795120239258
2012-06-22,22.293506622314453
2012-06-25,22.471040725708008
2012-06-26,23.155824661254883
2012-06-27,24.2633056640625
2012-06-28,24.8212890625
2012-06-29,26.131675720214844
2012-07-02,26.29230308532715
2012-07-03,26.25003433227539
2012-07-05,26.630468368530273
2012-07-06,26.892547607421875
2012-07-09,26.63860321044922
2012-07-10,25.825986862182617
2012-07-11,25.377355575561523
2012-07-12,26.291545867919922
2012-07-13,26.2576904296875
2012-07-16,26.57088851928711
2012-07-17,26.36773109436035
2012-07-18,25.715940475463867
2012-07-19,25.665151596069336
2012-07-20,26.105327606201172
2012-07-23,26.105327606201172
2012-07-24,25.614364624023438
2012-07-25,24.5816707611084
2012-07-26,25.555110931396484
2012-07-27,25.68208122253418
2012-07-30,25.021831512451172
2012-07-31,24.725570678710938
2012-08-01,24.522417068481445
2012-08-02,25.047225952148438
2012-08-03,25.470462799072266
2012-08-06,25.140338897705078
2012-08-07,25.707481384277344
2012-08-08,25.995277404785156
2012-08-09,26.655529022216797
2012-08-10,26.410051345825195
2012-08-13,26.435449600219727
2012-08-14,26.477767944335938
2012-08-15,26.520090103149414
2012-08-16,27.434288024902344
2012-08-17,27.713623046875
2012-08-20,26.985658645629883
2012-08-21,26.393115997314453
2012-08-22,27.38350486755371
2012-08-23,27.112628936767578
2012-08-24,27.620515823364258
2012-08-27,27.0956974029541
2012-08-28,27.315778732299805
2012-08-29,27.27345848083496
2012-08-30,27.1718807220459
2012-08-31,27.451213836669922
2012-09-04,27.815210342407227
2012-09-05,27.83213233947754
2012-09-06,28.847902297973633
2012-09-07,28.72093391418457
2012-09-10,28.094541549682617
2012-09-11,28.001432418823242
2012-09-12,29.220354080200195
2012-09-13,29.728239059448242
2012-09-14,30.87098503112793
2012-09-17,30.422346115112305
2012-09-18,30.12607765197754
2012-09-19,30.693212509155273
2012-09-20,30.981019973754883
2012-09-21,31.75132179260254
2012-09-24,31.2857608795166
2012-09-25,30.693212509155273
2012-09-26,29.321929931640625
2012-09-27,29.84674835205078
2012-09-28,29.43196678161621
2012-10-01,29.330400466918945
2012-10-02,29.618194580078125
2012-10-03,31.666664123535156
2012-10-04,31.75132179260254
2012-10-05,32.09838104248047
2012-10-08,31.835954666137695
2012-10-09,31.18417739868164
2012-10-10,31.133390426635742
2012-10-11,30.2690372467041
2012-10-12,30.30293083190918
2012-10-15,31.396085739135742
2012-10-16,31.62487030029297
2012-10-17,32.3112678527832
2012-10-18,32.777339935302734
2012-10-19,32.819725036621094
2012-10-22,32.3536376953125
2012-10-23,31.989253997802734
2012-10-24,32.370582580566406
2012-10-25,31.785888671875
2012-10-26,31.370647430419922
2012-10-31,31.751995086669922
2012-11-01,32.44684982299805
2012-11-02,31.616411209106445
2012-11-05,32.72650909423828
2012-11-06,32.955291748046875
2012-11-07,33.090877532958984
2012-11-08,32.54853057861328
2012-11-09,32.2943229675293
2012-11-12,30.82832145690918
2012-11-13,30.684267044067383
2012-11-14,29.667383193969727
2012-11-15,29.57417106628418
2012-11-16,30.616483688354492
2012-11-19,31.192716598510742
2012-11-20,32.28584289550781
2012-11-21,32.47227478027344
2012-11-23,32.777339935302734
2012-11-26,32.65869903564453
2012-11-27,32.81123733520508
2012-11-28,32.523136138916016
2012-11-29,32.39601135253906
2012-11-30,32.23501205444336
2012-12-03,32.04011535644531
2012-12-04,32.01469039916992
2012-12-05,30.862213134765625
2012-12-06,30.75204849243164
2012-12-07,31.091022491455078
2012-12-10,31.01474952697754
2012-12-11,30.85374641418457
2012-12-12,32.09095001220703
2012-12-13,31.5231876373291
2012-12-14,31.616411209106445
2012-12-17,32.879024505615234
2012-12-18,33.650142669677734
2012-12-19,33.277305603027344
2012-12-20,33.294254302978516
2012-12-21,32.59091567993164
2012-12-24,32.438392639160156
2012-12-26,32.20957946777344
2012-12-27,32.268917083740234
2012-12-28,31.879100799560547
2012-12-31,32.76887512207031
2013-01-02,33.794219970703125
2013-01-03,33.81964111328125
2013-01-04,34.090816497802734
2013-01-07,34.92973327636719
2013-01-08,34.887359619140625
2013-01-09,35.3449592590332
2013-01-10,34.760250091552734
2013-01-11,34.700931549072266
2013-01-14,34.760250091552734
2013-01-15,34.47214126586914
2013-01-16,34.33656311035156
2013-01-17,35.53985595703125
2013-01-18,35.65850830078125
2013-01-22,35.650020599365234
2013-01-23,36.10760498046875
2013-01-24,35.84492492675781
2013-01-25,36.497413635253906
2013-01-28,35.514427185058594
2013-01-29,36.166934967041016
2013-01-30,35.28482437133789
2013-01-31,35.23391342163086
2013-02-01,34.835289001464844
2013-02-04,34.394222259521484
2013-02-05,34.75044631958008
2013-02-06,34.521446228027344
2013-02-07,34.02949142456055
2013-02-08,33.893775939941406
2013-02-11,33.30852127075195
2013-02-12,34.665626525878906
2013-02-13,34.631690979003906
2013-02-14,34.470550537109375
2013-02-15,34.09734344482422
2013-02-19,33.85137176513672
2013-02-20,31.535791397094727
2013-02-21,31.968372344970703
2013-02-22,32.12954330444336
2013-02-25,31.094730377197266
2013-02-26,32.23979187011719
2013-02-27,33.028629302978516
2013-02-28,32.731754302978516
2013-03-01,32.94379425048828
2013-03-04,33.808956146240234
2013-03-05,34.5129508972168
2013-03-06,34.987937927246094
2013-03-07,35.13212203979492
2013-03-08,35.38660430908203
2013-03-11,35.46293640136719
2013-03-12,34.76741027832031
2013-03-13,34.92856979370117
2013-03-14,35.573204040527344
2013-03-15,35.42900466918945
2013-03-18,35.26783752441406
2013-03-19,35.13212203979492
2013-03-20,36.811561584472656
2013-03-21,35.954891204833984
2013-03-22,35.72587585449219
2013-03-25,35.250892639160156
2013-03-26,35.38660430908203
2013-03-27,35.445960998535156
2013-03-28,35.18302917480469
2013-04-01,34.44509506225586
2013-04-02,33.953147888183594
2013-04-03,33.02013397216797
2013-04-04,32.90139389038086
2013-04-05,33.36789321899414
2013-04-08,34.3009033203125
2013-04-09,33.7071647644043
2013-04-10,33.5120849609375
2013-04-11,33.13039016723633
2013-04-12,34.3348274230957
2013-04-15,32.044715881347656
2013-04-16,32.825050354003906
2013-04-17,32.477291107177734
2013-04-18,31.57819938659668
2013-04-19,32.375511169433594
2013-04-22,32.9359016418457
2013-04-23,35.1944694519043
2013-04-24,35.16050338745117
2013-04-25,35.60203552246094
2013-04-26,35.91617965698242
2013-04-29,35.16899108886719
2013-04-30,34.999168395996094
2013-05-01,34.2774543762207
2013-05-02,35.59354019165039
2013-05-03,35.754878997802734
2013-05-06,35.76335525512695
2013-05-07,35.83127975463867
2013-05-08,35.87372970581055
2013-05-09,36.0010871887207
2013-05-10,36.23883056640625
2013-05-13,36.71430969238281
2013-05-14,37.25773620605469
2013-05-15,37.10491180419922
2013-05-16,36.45958709716797
2013-05-17,37.20680236816406
2013-05-20,36.69733810424805
2013-05-21,36.06052017211914
2013-05-22,35.90769577026367
2013-05-23,36.85017395019531
2013-05-24,36.33223342895508
2013-05-28,35.83977127075195
2013-05-29,34.26896286010742
2013-05-30,34.08217239379883
2013-05-31,33.385929107666016
2013-06-03,33.30950164794922
2013-06-04,32.29909896850586
2013-06-05,31.798133850097656
2013-06-06,32.73212814331055
2013-06-07,32.774574279785156
2013-06-10,31.679250717163086
2013-06-11,31.093387603759766
2013-06-12,31.178302764892578
2013-06-13,32.88496017456055
2013-06-14,33.139686584472656
2013-06-17,33.385929107666016
2013-06-18,33.385929107666016
2013-06-19,32.13778305053711
2013-06-20,29.666946411132812
2013-06-21,29.930156707763672
2013-06-24,29.709394454956055
2013-06-25,29.913177490234375
2013-06-26,30.57545280456543
2013-06-27,31.738718032836914
2013-06-28,30.600933074951172
2013-07-01,30.11695671081543
2013-07-02,29.709394454956055
2013-07-03,30.01506996154785
2013-07-05,28.80936622619629
2013-07-08,28.095293045043945
2013-07-09,29.761455535888672
2013-07-10,29.378917694091797
2013-07-11,31.827159881591797
2013-07-12,31.495634078979492
2013-07-15,30.22049903869629
2013-07-16,30.1610050201416
2013-07-17,30.30551528930664
2013-07-18,29.897478103637695
2013-07-19,30.20351219177246
2013-07-22,29.582935333251953
2013-07-23,29.982481002807617
2013-07-24,28.834869384765625
2013-07-25,28.367321014404297
2013-07-26,28.528833389282227
2013-07-29,28.32482147216797
2013-07-30,28.154794692993164
2013-07-31,28.792367935180664
2013-08-01,28.902873992919922
2013-08-02,29.50643539428711
2013-08-05,28.902873992919922
2013-08-06,28.307825088500977
2013-08-07,27.41522216796875
2013-08-08,27.491729736328125
2013-08-09,27.993282318115234
2013-08-12,28.078292846679688
2013-08-13,27.338720321655273
2013-08-14,26.913677215576172
2013-08-15,28.290809631347656
2013-08-16,28.800853729248047
2013-08-19,27.534238815307617
2013-08-20,28.401321411132812
2013-08-21,28.06129264831543
2013-08-22,28.528833389282227
2013-08-23,27.71276092529297
2013-08-26,27.882776260375977
2013-08-27,27.43222999572754
2013-08-28,26.879680633544922
2013-08-29,27.72975730895996
2013-08-30,27.041187286376953
2013-09-03,26.85416603088379
2013-09-04,27.04969024658203
2013-09-05,26.803163528442383
2013-09-06,27.41522216796875
2013-09-09,28.894378662109375
2013-09-10,28.460830688476562
2013-09-11,29.42142105102539
2013-09-12,29.667959213256836
2013-09-13,29.31092071533203
2013-09-16,29.557451248168945
