Date,KRE
2010-05-03,19.525846481323242
2010-05-04,18.81378746032715
2010-05-05,18.939437866210938
2010-05-06,18.248323440551758
2010-05-07,17.906251907348633
2010-05-10,18.918502807617188
2010-05-11,19.21170425415039
2010-05-12,19.763200759887695
2010-05-13,19.553775787353516
2010-05-14,19.072086334228516
2010-05-17,19.10698127746582
2010-05-18,18.56246566772461
2010-05-19,18.408884048461914
2010-05-20,17.333810806274414
2010-05-21,17.654943466186523
2010-05-24,17.243059158325195
2010-05-25,17.264001846313477
2010-05-26,17.340787887573242
2010-05-27,17.927196502685547
2010-05-28,17.599088668823242
2010-06-01,17.131359100341797
2010-06-02,17.682861328125
2010-06-03,17.69683265686035
2010-06-04,16.621753692626953
2010-06-07,16.48911476135254
2010-06-08,16.482133865356445
2010-06-09,16.33553123474121
2010-06-10,16.84514617919922
2010-06-11,17.01268768310547
2010-06-14,16.97079086303711
2010-06-15,17.340787887573242
2010-06-16,17.368709564208984
2010-06-17,17.389657974243164
2010-06-18,17.433795928955078
2010-06-21,17.405771255493164
2010-06-22,17.139501571655273
2010-06-23,16.908273696899414
2010-06-24,16.663022994995117
2010-06-25,17.076440811157227
2010-06-28,17.006366729736328
2010-06-29,16.424768447875977
2010-06-30,16.179521560668945
2010-07-01,15.934274673461914
2010-07-02,15.766098976135254
2010-07-06,15.731064796447754
2010-07-07,16.438793182373047
2010-07-08,16.64199447631836
2010-07-09,17.006366729736328
2010-07-12,16.88724708557129
2010-07-13,17.601978302001953
2010-07-14,17.286649703979492
2010-07-15,17.097461700439453
2010-07-16,16.35470199584961
2010-07-19,16.186532974243164
2010-07-20,16.312654495239258
2010-07-21,15.562895774841309
2010-07-22,16.186532974243164
2010-07-23,16.410764694213867
2010-07-26,16.859209060668945
2010-07-27,17.020389556884766
2010-07-28,16.775135040283203
2010-07-29,16.73309326171875
2010-07-30,16.65601348876953
2010-08-02,16.9853515625
2010-08-03,16.894258499145508
2010-08-04,16.92929458618164
2010-08-05,16.775135040283203
2010-08-06,16.56491470336914
2010-08-09,16.852209091186523
2010-08-10,16.522871017456055
2010-08-11,15.787127494812012
2010-08-12,15.520853996276855
2010-08-13,15.38071060180664
2010-08-16,15.478809356689453
2010-08-17,15.696028709411621
2010-08-18,15.738076210021973
2010-08-19,15.352685928344727
2010-08-20,15.268596649169922
2010-08-23,15.016338348388672
2010-08-24,14.939253807067871
2010-08-25,14.974297523498535
2010-08-26,14.862178802490234
2010-08-27,15.212538719177246
2010-08-30,14.672985076904297
2010-08-31,14.799118041992188
2010-09-01,15.408736228942871
2010-09-02,15.485817909240723
2010-09-03,15.752093315124512
2010-09-07,15.373703002929688
2010-09-08,15.527859687805176
2010-09-09,15.632966995239258
2010-09-10,15.675010681152344
2010-09-13,16.165510177612305
2010-09-14,15.8712158203125
2010-09-15,15.89924144744873
2010-09-16,15.717059135437012
2010-09-17,15.756461143493652
2010-09-20,16.199811935424805
2010-09-21,16.066097259521484
2010-09-22,15.615726470947266
2010-09-23,15.510151863098145
2010-09-24,16.037960052490234
2010-09-27,15.847954750061035
2010-09-28,16.044986724853516
2010-09-29,16.05906105041504
2010-09-30,16.122406005859375
2010-10-01,16.080183029174805
2010-10-04,15.960542678833008
2010-10-05,16.3968563079834
2010-10-06,16.410930633544922
2010-10-07,16.375741958618164
2010-10-08,16.439083099365234
2010-10-11,16.340553283691406
2010-10-12,16.3968563079834
2010-10-13,16.692419052124023
2010-10-14,16.481298446655273
2010-10-15,16.234994888305664
2010-10-18,16.551668167114258
2010-10-19,16.47426414489746
2010-10-20,16.319442749023438
2010-10-21,16.284250259399414
2010-10-22,16.312406539916992
2010-10-25,16.044986724853516
2010-10-26,16.10832405090332
2010-10-27,16.14351463317871
2010-10-28,15.946462631225586
2010-10-29,15.95350456237793
2010-11-01,15.48200798034668
2010-11-02,15.700167655944824
2010-11-03,16.052024841308594
2010-11-04,16.607967376708984
2010-11-05,16.882423400878906
2010-11-08,16.748716354370117
2010-11-09,16.53056526184082
2010-11-10,16.88945960998535
2010-11-11,16.805017471313477
2010-11-12,16.42499351501465
2010-11-15,16.544635772705078
2010-11-16,16.319442749023438
2010-11-17,16.066097259521484
2010-11-18,16.270179748535156
2010-11-19,16.199811935424805
2010-11-22,16.101285934448242
2010-11-23,15.995729446411133
2010-11-24,16.227964401245117
2010-11-26,15.904250144958496
2010-11-29,16.066097259521484
2010-11-30,15.847954750061035
2010-12-01,16.382774353027344
2010-12-02,16.713531494140625
2010-12-03,16.868350982666016
2010-12-06,17.016128540039062
2010-12-07,17.00909996032715
2010-12-08,17.3609619140625
2010-12-09,17.529857635498047
2010-12-10,17.797277450561523
2010-12-13,17.67060089111328
2010-12-14,17.71986198425293
2010-12-15,17.614303588867188
2010-12-16,17.69875144958496
2010-12-17,17.78704833984375
2010-12-20,17.857690811157227
2010-12-21,18.26740264892578
2010-12-22,18.987924575805664
2010-12-23,18.72655487060547
2010-12-27,18.860767364501953
2010-12-28,18.94553565979004
2010-12-29,18.91021728515625
2010-12-30,18.896093368530273
2010-12-31,18.68416976928711
2011-01-03,19.051494598388672
2011-01-04,18.705366134643555
2011-01-05,19.009117126464844
2011-01-06,18.74774932861328
2011-01-07,18.20382308959961
2011-01-10,18.415735244750977
2011-01-11,18.50050926208496
2011-01-12,18.64179039001465
2011-01-13,18.47931480407715
2011-01-14,19.206911087036133
2011-01-18,19.44707679748535
2011-01-19,18.952608108520508
2011-01-20,18.82544708251953
2011-01-21,18.867835998535156
2011-01-24,18.740686416625977
2011-01-25,18.832515716552734
2011-01-26,18.705366134643555
2011-01-27,18.832515716552734
2011-01-28,18.514644622802734
2011-01-31,18.458118438720703
2011-02-01,18.78306770324707
2011-02-02,18.613534927368164
2011-02-03,18.677106857299805
2011-02-04,18.74774932861328
2011-02-07,18.94553565979004
2011-02-08,18.93846893310547
2011-02-09,18.84664535522461
2011-02-10,18.761877059936523
2011-02-11,19.185710906982422
2011-02-14,19.192785263061523
2011-02-15,19.009117126464844
2011-02-16,19.185710906982422
2011-02-17,19.150394439697266
2011-02-18,19.284603118896484
2011-02-22,18.818382263183594
2011-02-23,18.620594024658203
2011-02-24,18.44399070739746
2011-02-25,18.85370635986328
2011-02-28,18.860767364501953
2011-03-01,18.585277557373047
2011-03-02,18.451066970825195
2011-03-03,18.860767364501953
2011-03-04,18.69123649597168
2011-03-07,18.55702018737793
2011-03-08,19.051494598388672
2011-03-09,18.994993209838867
2011-03-10,18.53582763671875
2011-03-11,18.48638916015625
2011-03-14,18.33097267150879
2011-03-15,18.20382308959961
2011-03-16,18.0272216796875
2011-03-17,18.090797424316406
2011-03-18,18.329572677612305
2011-03-21,18.60590362548828
2011-03-22,18.47127342224121
2011-03-23,18.265806198120117
2011-03-24,18.237462997436523
2011-03-25,18.31540298461914
2011-03-28,18.343748092651367
2011-03-29,18.464189529418945
2011-03-30,18.740524291992188
2011-03-31,18.868051528930664
2011-04-01,19.073528289794922
2011-04-04,19.15146827697754
2011-04-05,19.002674102783203
2011-04-06,19.38528060913086
2011-04-07,19.28607749938965
2011-04-08,18.960155487060547
2011-04-11,18.924728393554688
2011-04-12,18.818456649780273
2011-04-13,18.556299209594727
2011-04-14,18.612977981567383
2011-04-15,18.747602462768555
2011-04-18,18.47127342224121
2011-04-19,18.287059783935547
2011-04-20,18.343748092651367
2011-04-21,18.435850143432617
2011-04-25,18.5208740234375
2011-04-26,18.76885986328125
2011-04-27,18.97433090209961
2011-04-28,19.059350967407227
2011-04-29,18.945993423461914
2011-05-02,18.76885986328125
2011-05-03,18.846792221069336
2011-05-04,18.712175369262695
2011-05-05,18.556299209594727
2011-05-06,18.414596557617188
2011-05-09,18.421682357788086
2011-05-10,18.690916061401367
2011-05-11,18.47127342224121
2011-05-12,18.60590362548828
2011-05-13,18.20203971862793
2011-05-16,18.145355224609375
2011-05-17,18.350830078125
2011-05-18,18.421682357788086
2011-05-19,18.47127342224121
2011-05-20,18.23038101196289
2011-05-23,17.932802200317383
2011-05-24,17.90445899963379
2011-05-25,17.890283584594727
2011-05-26,17.975313186645508
2011-05-27,18.08867645263672
2011-05-31,18.343748092651367
2011-06-01,17.67064666748047
2011-06-02,17.706071853637695
2011-06-03,17.429744720458984
2011-06-06,17.34471893310547
2011-06-07,17.365982055664062
2011-06-08,17.266780853271484
2011-06-09,17.27387237548828
2011-06-10,17.103822708129883
2011-06-13,17.188846588134766
2011-06-14,17.493511199951172
2011-06-15,17.245527267456055
2011-06-16,17.493511199951172
2011-06-17,17.79085350036621
2011-06-20,17.840646743774414
2011-06-21,17.97580909729004
2011-06-22,17.81220054626465
2011-06-23,17.548999786376953
2011-06-24,17.492090225219727
2011-06-27,17.698381423950195
2011-06-28,17.79085350036621
2011-06-29,17.990036010742188
2011-06-30,18.10384750366211
2011-07-01,18.395505905151367
2011-07-05,18.224777221679688
2011-07-06,18.317249298095703
2011-07-07,18.59467315673828
2011-07-08,18.295923233032227
2011-07-11,17.869102478027344
2011-07-12,18.061166763305664
2011-07-13,18.217660903930664
2011-07-14,17.861988067626953
2011-07-15,17.805086135864258
2011-07-18,17.548999786376953
2011-07-19,17.883331298828125
2011-07-20,18.039827346801758
2011-07-21,18.359926223754883
2011-07-22,18.253231048583984
2011-07-25,18.182104110717773
2011-07-26,17.9829158782959
2011-07-27,17.60590171813965
2011-07-28,17.55611228942871
2011-07-29,17.62724494934082
2011-08-01,17.613018035888672
2011-08-02,17.207551956176758
2011-08-03,17.49920654296875
2011-08-04,16.702495574951172
2011-08-05,16.467741012573242
2011-08-08,14.860095024108887
2011-08-09,15.727941513061523
2011-08-10,14.461742401123047
2011-08-11,15.18019962310791
2011-08-12,14.838753700256348
2011-08-15,15.350932121276855
2011-08-16,15.094837188720703
2011-08-17,15.19443130493164
2011-08-18,14.35504150390625
2011-08-19,13.9139986038208
2011-08-22,13.956684112548828
2011-08-23,14.675143241882324
2011-08-24,15.052157402038574
2011-08-25,14.724942207336426
2011-08-26,14.909884452819824
2011-08-29,15.720827102661133
2011-08-30,15.578557014465332
2011-08-31,15.692375183105469
2011-09-01,15.123290061950684
2011-09-02,14.397717475891113
2011-09-06,14.35504150390625
2011-09-07,15.201547622680664
2011-09-08,14.696483612060547
2011-09-09,14.255448341369629
2011-09-12,14.51153564453125
2011-09-13,14.81030559539795
2011-09-14,15.052157402038574
2011-09-15,15.407832145690918
2011-09-16,15.2947998046875
2011-09-19,14.765419960021973
2011-09-20,14.629502296447754
2011-09-21,13.692354202270508
2011-09-22,13.606512069702148
2011-09-23,13.656586647033691
2011-09-26,14.178820610046387
2011-09-27,14.38628101348877
2011-09-28,13.699508666992188
2011-09-29,14.329048156738281
2011-09-30,13.81396484375
2011-10-03,13.284585952758789
2011-10-04,14.350504875183105
2011-10-05,14.536499977111816
2011-10-06,14.987192153930664
2011-10-07,14.257503509521484
2011-10-10,15.051570892333984
2011-10-11,15.201810836791992
2011-10-12,15.602418899536133
2011-10-13,15.273344039916992
2011-10-14,15.40926742553711
2011-10-17,14.758267402648926
2011-10-18,15.652484893798828
2011-10-19,15.659642219543457
2011-10-20,15.917179107666016
2011-10-21,16.38932991027832
2011-10-24,16.76848030090332
2011-10-25,16.196182250976562
2011-10-26,16.575334548950195
2011-10-27,17.4266300201416
2011-10-28,17.297868728637695
2011-10-31,16.782785415649414
2011-11-01,15.952945709228516
2011-11-02,16.582481384277344
2011-11-03,16.997411727905273
2011-11-04,16.832862854003906
2011-11-07,16.968795776367188
2011-11-08,17.34078598022461
2011-11-09,16.3607120513916
2011-11-10,16.53240966796875
2011-11-11,16.88294792175293
2011-11-14,16.47517967224121
2011-11-15,16.689794540405273
2011-11-16,16.518108367919922
2011-11-17,16.34641456604004
2011-11-18,16.56102752685547
2011-11-21,16.038803100585938
2011-11-22,15.931488037109375
2011-11-23,15.359188079833984
2011-11-25,15.337730407714844
2011-11-28,15.781257629394531
2011-11-29,15.724035263061523
2011-11-30,16.88294792175293
2011-12-01,16.72555923461914
2011-12-02,16.87579917907715
2011-12-05,17.19771385192871
2011-12-06,17.04033088684082
2011-12-07,17.111865997314453
2011-12-08,16.53240966796875
2011-12-09,17.004562377929688
2011-12-12,16.761327743530273
2011-12-13,16.482341766357422
2011-12-14,16.37502670288086
2011-12-15,16.596797943115234
2011-12-16,16.799049377441406
2011-12-19,16.41037940979004
2011-12-20,17.108537673950195
2011-12-21,17.34605598449707
2011-12-22,17.756319046020508
2011-12-23,17.7059326171875
2011-12-27,17.79230308532715
2011-12-28,17.475608825683594
2011-12-29,17.799501419067383
2011-12-30,17.569177627563477
2012-01-03,17.99383544921875
2012-01-04,18.10179328918457
2012-01-05,18.447284698486328
2012-01-06,18.375307083129883
2012-01-09,18.663204193115234
2012-01-10,18.792760848999023
2012-01-11,18.871936798095703
2012-01-12,18.95111083984375
2012-01-13,18.871936798095703
2012-01-17,18.785564422607422
2012-01-18,18.915128707885742
2012-01-19,18.843141555786133
2012-01-20,19.0446720123291
2012-01-23,18.94390869140625
2012-01-24,18.965497970581055
2012-01-25,19.05906867980957
2012-01-26,18.56243896484375
2012-01-27,18.670408248901367
2012-01-30,18.56243896484375
2012-01-31,18.57683563232422
2012-02-01,18.922321319580078
2012-02-02,19.030284881591797
2012-02-03,19.577293395996094
2012-02-06,19.375762939453125
2012-02-07,19.404552459716797
2012-02-08,19.505311965942383
2012-02-09,19.39735221862793
2012-02-10,19.087865829467773
2012-02-13,19.390159606933594
2012-02-14,19.17423439025879
2012-02-15,19.203020095825195
2012-02-16,19.642072677612305
2012-02-17,19.72124671936035
2012-02-21,19.5988826751709
2012-02-22,19.123844146728516
2012-02-23,19.505311965942383
2012-02-24,19.361370086669922
2012-02-27,19.512514114379883
2012-02-28,19.440540313720703
2012-02-29,19.35417366027832
2012-03-01,19.4333438873291
2012-03-02,19.19582748413086
2012-03-05,19.145435333251953
2012-03-06,18.670408248901367
2012-03-07,18.972698211669922
2012-03-08,19.25340461730957
2012-03-09,19.562898635864258
2012-03-12,19.476526260375977
2012-03-13,20.232275009155273
2012-03-14,20.347429275512695
2012-03-15,20.750492095947266
2012-03-16,20.82054328918457
2012-03-19,21.015533447265625
2012-03-20,20.907207489013672
2012-03-21,20.82054328918457
2012-03-22,20.452234268188477
2012-03-23,20.53889274597168
2012-03-26,20.834980010986328
2012-03-27,20.661664962768555
2012-03-28,20.834980010986328
2012-03-29,20.647218704223633
2012-03-30,20.56056022644043
2012-04-02,20.704998016357422
2012-04-03,20.7338809967041
2012-04-04,20.365571975708008
2012-04-05,20.235578536987305
2012-04-09,19.896142959594727
2012-04-10,19.50617027282715
2012-04-11,19.881710052490234
2012-04-12,20.134471893310547
2012-04-13,19.563940048217773
2012-04-16,19.773378372192383
2012-04-17,20.17780113220215
2012-04-18,19.93225860595703
2012-04-19,19.860036849975586
2012-04-20,19.982812881469727
2012-04-23,19.802263259887695
2012-04-24,20.069477081298828
2012-04-25,20.34389877319336
2012-04-26,20.45944595336914
2012-04-27,20.611112594604492
2012-04-30,20.27168083190918
2012-05-01,20.351123809814453
2012-05-02,20.322240829467773
2012-05-03,20.17780113220215
2012-05-04,19.896142959594727
2012-05-07,20.076696395874023
2012-05-08,20.09113883972168
2012-05-09,19.852819442749023
2012-05-10,20.09113883972168
2012-05-11,20.018918991088867
2012-05-14,19.686710357666016
2012-05-15,19.54227638244629
2012-05-16,19.39784812927246
2012-05-17,19.08730125427246
2012-05-18,18.906755447387695
2012-05-21,19.072856903076172
2012-05-22,19.202856063842773
2012-05-23,19.253402709960938
2012-05-24,19.412290573120117
2012-05-25,19.38340187072754
2012-05-29,19.556720733642578
2012-05-30,19.14508056640625
2012-05-31,19.231733322143555
2012-06-01,18.329011917114258
2012-06-04,18.01125144958496
2012-06-05,18.05457878112793
2012-06-06,18.444561004638672
2012-06-07,18.552886962890625
2012-06-08,18.827322006225586
2012-06-11,18.45177459716797
2012-06-12,18.704545974731445
2012-06-13,18.596214294433594
2012-06-14,18.827322006225586
2012-06-15,19.093551635742188
2012-06-18,19.07904624938965
2012-06-19,19.390981674194336
2012-06-20,19.420001983642578
2012-06-21,18.962974548339844
2012-06-22,19.231386184692383
2012-06-25,18.91944694519043
2012-06-26,19.00650405883789
2012-06-27,19.33294677734375
2012-06-28,19.441761016845703
2012-06-29,19.862516403198242
2012-07-02,20.01486587524414
2012-07-03,20.152694702148438
2012-07-05,20.036624908447266
2012-07-06,19.949569702148438
2012-07-09,19.753698348999023
2012-07-10,19.60861587524414
2012-07-11,19.724689483642578
2012-07-12,19.666654586791992
2012-07-13,20.123674392700195
2012-07-16,20.080150604248047
2012-07-17,20.305034637451172
2012-07-18,20.13819122314453
2012-07-19,19.862516403198242
2012-07-20,19.586854934692383
2012-07-23,19.303936004638672
2012-07-24,19.282169342041016
2012-07-25,19.2749080657959
2012-07-26,19.412748336791992
2012-07-27,19.731937408447266
2012-07-30,19.615867614746094
2012-07-31,19.521560668945312
2012-08-01,19.390981674194336
2012-08-02,19.180599212646484
2012-08-03,19.77546501159668
2012-08-06,19.753698348999023
2012-08-07,19.88428497314453
2012-08-08,19.906051635742188
2012-08-09,19.869779586791992
2012-08-10,19.797225952148438
2012-08-13,19.804481506347656
2012-08-14,19.833499908447266
2012-08-15,19.942323684692383
2012-08-16,20.051130294799805
2012-08-17,20.203474044799805
2012-08-20,20.232492446899414
2012-08-21,20.261510848999023
2012-08-22,20.101919174194336
2012-08-23,19.862516403198242
2012-08-24,19.949569702148438
2012-08-27,19.985843658447266
2012-08-28,20.094654083251953
2012-08-29,20.297786712646484
2012-08-30,20.14543914794922
2012-08-31,20.15995979309082
2012-09-04,20.377586364746094
2012-09-05,20.319547653198242
2012-09-06,20.762065887451172
2012-09-07,20.957929611206055
2012-09-10,20.820096969604492
2012-09-11,20.87813377380371
2012-09-12,21.044984817504883
2012-09-13,21.298892974853516
2012-09-14,21.726892471313477
2012-09-17,21.349672317504883
2012-09-18,21.34241485595703
2012-09-19,21.37143325805664
2012-09-20,21.22634506225586
2012-09-21,21.191375732421875
2012-09-24,21.256940841674805
2012-09-25,20.97283363342285
2012-09-26,20.8271427154541
2012-09-27,20.98740005493164
2012-09-28,20.863563537597656
2012-10-01,20.8271427154541
2012-10-02,20.878129959106445
2012-10-03,20.958267211914062
2012-10-04,21.191375732421875
2012-10-05,21.271509170532227
2012-10-08,21.1622371673584
2012-10-09,20.965553283691406
2012-10-10,20.994688034057617
2012-10-11,21.176809310913086
2012-10-12,20.51389503479004
2012-10-15,20.572174072265625
2012-10-16,20.22250747680664
2012-10-17,20.557605743408203
2012-10-18,20.492040634155273
2012-10-19,20.360919952392578
2012-10-22,20.448326110839844
2012-10-23,20.28806495666504
2012-10-24,20.30992317199707
2012-10-25,20.53575325012207
2012-10-26,20.317203521728516
2012-10-31,20.3536319732666
2012-11-01,20.615882873535156
2012-11-02,20.33906364440918
2012-11-05,20.331775665283203
2012-11-06,20.637733459472656
2012-11-07,19.85097312927246
2012-11-08,19.63972282409668
2012-11-09,19.72713851928711
2012-11-12,19.763566970825195
2012-11-13,19.450313568115234
2012-11-14,19.14436149597168
2012-11-15,19.122501373291016
2012-11-16,19.311908721923828
2012-11-19,19.661571502685547
2012-11-20,19.82184410095215
2012-11-21,19.77812957763672
2012-11-23,20.295352935791016
2012-11-26,20.215219497680664
2012-11-27,20.018529891967773
2012-11-28,20.018529891967773
2012-11-29,20.13508415222168
2012-11-30,20.091381072998047
2012-12-03,20.105947494506836
2012-12-04,19.938400268554688
2012-12-05,20.025819778442383
2012-12-06,20.018529891967773
2012-12-07,20.025819778442383
2012-12-10,20.06224250793457
2012-12-11,20.244367599487305
2012-12-12,20.244367599487305
2012-12-13,20.084095001220703
2012-12-14,19.952970504760742
2012-12-17,20.404624938964844
2012-12-18,20.73243522644043
2012-12-19,20.761577606201172
2012-12-20,20.88542366027832
2012-12-21,20.70110321044922
2012-12-24,20.590951919555664
2012-12-26,20.546890258789062
2012-12-27,20.44408416748047
2012-12-28,20.341264724731445
2012-12-31,20.539539337158203
2013-01-02,21.303264617919922
2013-01-03,21.41341209411621
2013-01-04,21.6630859375
2013-01-07,21.530900955200195
2013-01-08,21.442781448364258
2013-01-09,21.339975357055664
2013-01-10,21.457473754882812
2013-01-11,21.24451446533203
2013-01-14,21.317943572998047
2013-01-15,21.435441970825195
2013-01-16,21.530900955200195
2013-01-17,21.809951782226562
2013-01-18,21.729177474975586
2013-01-22,21.964162826538086
2013-01-23,21.795269012451172
2013-01-24,21.787921905517578
2013-01-25,21.81729507446289
2013-01-28,21.839332580566406
2013-01-29,21.890737533569336
2013-01-30,21.868703842163086
2013-01-31,21.905420303344727
2013-02-01,22.213844299316406
2013-02-04,21.942136764526367
2013-02-05,22.19915199279785
2013-02-06,22.29462242126465
2013-02-07,22.30930519104004
2013-02-08,22.375394821166992
2013-02-11,22.419462203979492
2013-02-12,22.588361740112305
2013-02-13,22.60304069519043
2013-02-14,22.551637649536133
2013-02-15,22.52960968017578
2013-02-19,22.63975715637207
2013-02-20,22.375394821166992
2013-02-21,22.15509605407715
2013-02-22,22.419462203979492
2013-02-25,21.89807891845703
2013-02-26,22.044950485229492
2013-02-27,22.250558853149414
2013-02-28,22.30196762084961
2013-03-01,22.331336975097656
2013-03-04,22.470861434936523
2013-03-05,22.610387802124023
2013-03-06,22.676471710205078
2013-03-07,22.92615509033203
2013-03-08,22.962867736816406
2013-03-11,23.050994873046875
2013-03-12,22.999591827392578
2013-03-13,23.109739303588867
2013-03-14,23.34473419189453
2013-03-15,23.461854934692383
2013-03-18,23.226133346557617
2013-03-19,23.314533233642578
2013-03-20,23.491308212280273
2013-03-21,23.336631774902344
2013-03-22,23.373451232910156
2013-03-25,23.417654037475586
2013-03-26,23.50605583190918
2013-03-27,23.461854934692383
2013-03-28,23.417654037475586
2013-04-01,23.1303653717041
2013-04-02,22.946208953857422
2013-04-03,22.60735511779785
2013-04-04,22.784151077270508
2013-04-05,22.813617706298828
2013-04-08,22.95357894897461
2013-04-09,22.909379959106445
2013-04-10,23.270326614379883
2013-04-11,23.152462005615234
2013-04-12,22.99041175842285
2013-04-15,22.239038467407227
2013-04-16,22.511592864990234
2013-04-17,22.165376663208008
2013-04-18,22.032777786254883
2013-04-19,22.30533790588379
2013-04-22,22.253772735595703
2013-04-23,22.61472511291504
2013-04-24,22.784151077270508
2013-04-25,22.835712432861328
2013-04-26,22.688385009765625
2013-04-29,22.843080520629883
2013-04-30,22.872543334960938
2013-05-01,22.40845489501953
2013-05-02,22.681018829345703
2013-05-03,22.946208953857422
2013-05-06,23.248228073120117
2013-05-07,23.57971954345703
2013-05-08,23.58708381652832
2013-05-09,23.46921730041504
2013-05-10,23.54288101196289
2013-05-13,23.594446182250977
2013-05-14,23.903833389282227
2013-05-15,24.029064178466797
2013-05-16,23.96276092529297
2013-05-17,24.27952003479004
2013-05-20,24.419477462768555
2013-05-21,24.419477462768555
2013-05-22,24.036422729492188
2013-05-23,23.977493286132812
2013-05-24,24.073257446289062
2013-05-28,24.367918014526367
2013-05-29,24.257423400878906
2013-05-30,24.49314308166504
2013-05-31,24.176393508911133
2013-06-03,24.198490142822266
2013-06-04,24.014326095581055
2013-06-05,23.682844161987305
2013-06-06,23.889101028442383
2013-06-07,24.176393508911133
2013-06-10,24.412109375
2013-06-11,24.087993621826172
2013-06-12,23.808073043823242
2013-06-13,24.198490142822266
2013-06-14,23.785974502563477
2013-06-17,23.933303833007812
2013-06-18,24.183757781982422
2013-06-19,24.065895080566406
2013-06-20,24.00697135925293
2013-06-21,24.261491775512695
2013-06-24,24.106115341186523
2013-06-25,24.616641998291016
2013-06-26,24.683237075805664
2013-06-27,25.13457679748535
2013-06-28,25.067989349365234
2013-07-01,25.51934242248535
2013-07-02,25.763500213623047
2013-07-03,25.85969352722168
2013-07-05,26.58479881286621
2013-07-08,26.577392578125
2013-07-09,26.70318603515625
2013-07-10,26.414615631103516
2013-07-11,25.978076934814453
2013-07-12,26.296232223510742
2013-07-15,26.555191040039062
2013-07-16,26.281421661376953
2013-07-17,26.45160675048828
2013-07-18,26.962146759033203
2013-07-19,27.10272979736328
2013-07-22,27.332101821899414
2013-07-23,27.55406951904297
2013-07-24,27.67985725402832
2013-07-25,27.50967788696289
2013-07-26,27.406089782714844
2013-07-29,27.154518127441406
2013-07-30,27.154518127441406
2013-07-31,27.22850799560547
2013-08-01,27.761245727539062
2013-08-02,27.73904800415039
2013-08-05,27.776037216186523
2013-08-06,27.480079650878906
2013-08-07,27.221120834350586
2013-08-08,27.29509925842285
2013-08-09,27.191509246826172
2013-08-12,27.25810432434082
2013-08-13,27.339496612548828
2013-08-14,27.32469367980957
2013-08-15,27.050939559936523
2013-08-16,27.087928771972656
2013-08-19,26.836353302001953
2013-08-20,27.2655029296875
2013-08-21,27.043533325195312
2013-08-22,27.42089080810547
2013-08-23,27.309907913208008
2013-08-26,27.043533325195312
2013-08-27,26.133459091186523
2013-08-28,26.185251235961914
2013-08-29,26.377622604370117
2013-08-30,25.985469818115234
2013-09-03,25.933673858642578
2013-09-04,26.029869079589844
2013-09-05,26.22963523864746
2013-09-06,26.207443237304688
2013-09-09,26.348020553588867
2013-09-10,26.562599182128906
2013-09-11,26.414615631103516
2013-09-12,26.281421661376953
2013-09-13,26.348020553588867
2013-09-16,26.429410934448242
2013-09-17,26.791969299316406
