Date,KBE
2010-07-27,17.374183654785156
2010-07-28,17.16878318786621
2010-07-29,17.14753532409668
2010-07-30,17.13336753845215
2010-08-02,17.64333152770996
2010-08-03,17.41667938232422
2010-08-04,17.38125991821289
2010-08-05,17.296274185180664
2010-08-06,17.069637298583984
2010-08-09,17.13336753845215
2010-08-10,17.034208297729492
2010-08-11,16.304676055908203
2010-08-12,16.212600708007812
2010-08-13,16.19135093688965
2010-08-16,16.170106887817383
2010-08-17,16.184268951416016
2010-08-18,16.240938186645508
2010-08-19,15.8442964553833
2010-08-20,15.787623405456543
2010-08-23,15.681388854980469
2010-08-24,15.348493576049805
2010-08-25,15.270585060119629
2010-08-26,15.192672729492188
2010-08-27,15.518481254577637
2010-08-30,15.15018081665039
2010-08-31,15.29891300201416
2010-09-01,15.915115356445312
2010-09-02,16.099279403686523
2010-09-03,16.382591247558594
2010-09-07,15.929291725158691
2010-09-08,16.14177703857422
2010-09-09,16.403839111328125
2010-09-10,16.410919189453125
2010-09-13,16.878387451171875
2010-09-14,16.68714714050293
2010-09-15,16.68714714050293
2010-09-16,16.587995529174805
2010-09-17,16.47662925720215
2010-09-20,16.852561950683594
2010-09-21,16.632678985595703
2010-09-22,16.341869354248047
2010-09-23,16.05106544494629
2010-09-24,16.505006790161133
2010-09-27,16.249664306640625
2010-09-28,16.30640983581543
2010-09-29,16.228384017944336
2010-09-30,16.278032302856445
2010-10-01,16.434078216552734
2010-10-04,16.377336502075195
2010-10-05,16.859655380249023
2010-10-06,16.795812606811523
2010-10-07,16.724882125854492
2010-10-08,16.68941879272461
2010-10-11,16.682329177856445
2010-10-12,16.902204513549805
2010-10-13,16.781627655029297
2010-10-14,16.341869354248047
2010-10-15,15.930488586425781
2010-10-18,16.292217254638672
2010-10-19,16.2354736328125
2010-10-20,16.114900588989258
2010-10-21,16.150371551513672
2010-10-22,16.17873764038086
2010-10-25,16.0297908782959
2010-10-26,16.05106544494629
2010-10-27,16.07944679260254
2010-10-28,16.03687858581543
2010-10-29,16.022695541381836
2010-11-01,15.944669723510742
2010-11-02,15.909213066101074
2010-11-03,16.207111358642578
2010-11-04,16.753253936767578
2010-11-05,17.15755271911621
2010-11-08,17.058250427246094
2010-11-09,16.760353088378906
2010-11-10,17.03696632385254
2010-11-11,16.937673568725586
2010-11-12,16.561742782592773
2010-11-15,16.668149948120117
2010-11-16,16.39152717590332
2010-11-17,16.114900588989258
2010-11-18,16.228384017944336
2010-11-19,16.228384017944336
2010-11-22,15.951754570007324
2010-11-23,15.675148963928223
2010-11-24,15.852466583251953
2010-11-26,15.710610389709473
2010-11-29,15.89501953125
2010-11-30,15.788622856140137
2010-12-01,16.14327621459961
2010-12-02,16.774534225463867
2010-12-03,16.944765090942383
2010-12-06,16.86673927307129
2010-12-07,16.87383460998535
2010-12-08,17.334863662719727
2010-12-09,17.76752471923828
2010-12-10,17.951940536499023
2010-12-13,17.87392807006836
2010-12-14,17.597305297851562
2010-12-15,17.405797958374023
2010-12-16,17.441265106201172
2010-12-17,17.672109603881836
2010-12-20,17.75733757019043
2010-12-21,18.105390548706055
2010-12-22,18.51735496520996
2010-12-23,18.254549026489258
2010-12-27,18.446331024169922
2010-12-28,18.53866195678711
2010-12-29,18.474735260009766
2010-12-30,18.41791343688965
2010-12-31,18.40370750427246
2011-01-03,18.82278060913086
2011-01-04,18.76595687866211
2011-01-05,19.042972564697266
2011-01-06,18.808574676513672
2011-01-07,18.630996704101562
2011-01-10,18.602590560913086
2011-01-11,18.694931030273438
2011-01-12,18.97903823852539
2011-01-13,18.858295440673828
2011-01-14,19.277376174926758
2011-01-18,19.099790573120117
2011-01-19,18.62389373779297
2011-01-20,18.595491409301758
2011-01-21,18.900907516479492
2011-01-24,18.709136962890625
2011-01-25,18.68782615661621
2011-01-26,18.58128547668457
2011-01-27,18.794363021850586
2011-01-28,18.496049880981445
2011-01-31,18.694931030273438
2011-02-01,19.149518966674805
2011-02-02,19.042972564697266
2011-02-03,19.106891632080078
2011-02-04,19.114004135131836
2011-02-07,19.3839168548584
2011-02-08,19.533077239990234
2011-02-09,19.31287956237793
2011-02-10,19.2347469329834
2011-02-11,19.618309020996094
2011-02-14,19.618309020996094
2011-02-15,19.547283172607422
2011-02-16,19.618309020996094
2011-02-17,19.447843551635742
2011-02-18,19.47625160217285
2011-02-22,18.801475524902344
2011-02-23,18.76595687866211
2011-02-24,18.64520263671875
2011-02-25,18.915119171142578
2011-02-28,18.82278060913086
2011-03-01,18.410812377929688
2011-03-02,18.375295639038086
2011-03-03,18.73754119873047
2011-03-04,18.453426361083984
2011-03-07,18.311365127563477
2011-03-08,18.808574676513672
2011-03-09,18.815675735473633
2011-03-10,18.382400512695312
2011-03-11,18.552871704101562
2011-03-14,18.3966064453125
2011-03-15,18.24744415283203
2011-03-16,17.97042465209961
2011-03-17,18.219032287597656
2011-03-18,18.36561393737793
2011-03-21,18.372724533081055
2011-03-22,18.273115158081055
2011-03-23,18.159263610839844
2011-03-24,18.2161808013916
2011-03-25,18.29445457458496
2011-03-28,18.23752784729004
2011-03-29,18.28022575378418
2011-03-30,18.42965316772461
2011-03-31,18.372724533081055
2011-04-01,18.529279708862305
2011-04-04,18.52215576171875
2011-04-05,18.52215576171875
2011-04-06,18.806781768798828
2011-04-07,18.71428871154785
2011-04-08,18.55773162841797
2011-04-11,18.52215576171875
2011-04-12,18.493701934814453
2011-04-13,18.287343978881836
2011-04-14,18.116558074951172
2011-04-15,18.07387351989746
2011-04-18,17.860403060913086
2011-04-19,17.86750602722168
2011-04-20,17.782123565673828
2011-04-21,17.85327911376953
2011-04-25,17.860403060913086
2011-04-26,18.002708435058594
2011-04-27,18.187721252441406
2011-04-28,18.273115158081055
2011-04-29,18.223302841186523
2011-05-02,18.173494338989258
2011-05-03,18.322921752929688
2011-05-04,18.18060302734375
2011-05-05,17.924442291259766
2011-05-06,17.938678741455078
2011-05-09,17.903087615966797
2011-05-10,18.059640884399414
2011-05-11,17.895977020263672
2011-05-12,17.846168518066406
2011-05-13,17.52596092224121
2011-05-16,17.554424285888672
2011-05-17,17.839061737060547
2011-05-18,17.888856887817383
2011-05-19,17.903087615966797
2011-05-20,17.61134147644043
2011-05-23,17.348068237304688
2011-05-24,17.32672119140625
2011-05-25,17.319604873657227
2011-05-26,17.37652587890625
2011-05-27,17.625581741333008
2011-05-31,17.753664016723633
2011-06-01,17.027864456176758
2011-06-02,17.056324005126953
2011-06-03,16.899778366088867
2011-06-06,16.551118850708008
2011-06-07,16.536884307861328
2011-06-08,16.437259674072266
2011-06-09,16.636497497558594
2011-06-10,16.565340042114258
2011-06-13,16.736122131347656
2011-06-14,16.828622817993164
2011-06-15,16.558229446411133
2011-06-16,16.62938117980957
2011-06-17,16.826496124267578
2011-06-20,16.73366355895996
2011-06-21,16.919347763061523
2011-06-22,16.769363403320312
2011-06-23,16.597963333129883
2011-06-24,16.419414520263672
2011-06-27,16.655099868774414
2011-06-28,16.683664321899414
2011-06-29,17.0978946685791
2011-06-30,17.13360595703125
2011-07-01,17.454994201660156
2011-07-05,17.26215934753418
2011-07-06,17.1407470703125
2011-07-07,17.426429748535156
2011-07-08,17.162179946899414
2011-07-11,16.669374465942383
2011-07-12,16.633668899536133
2011-07-13,16.676515579223633
2011-07-14,16.483688354492188
2011-07-15,16.476547241210938
2011-07-18,16.21229362487793
2011-07-19,16.419414520263672
2011-07-20,16.633668899536133
2011-07-21,17.033628463745117
2011-07-22,16.976490020751953
2011-07-25,16.890779495239258
2011-07-26,16.840787887573242
2011-07-27,16.440834045410156
2011-07-28,16.426544189453125
2011-07-29,16.340848922729492
2011-08-01,16.312280654907227
2011-08-02,15.776633262634277
2011-08-03,15.88376522064209
2011-08-04,15.0624361038208
2011-08-05,14.726761817932129
2011-08-08,13.17695140838623
2011-08-09,14.069697380065918
2011-08-10,12.926979064941406
2011-08-11,13.669747352600098
2011-08-12,13.426921844482422
2011-08-15,13.948285102844238
2011-08-16,13.676895141601562
2011-08-17,13.769733428955078
2011-08-18,13.012687683105469
2011-08-19,12.627021789550781
2011-08-22,12.48417854309082
2011-08-23,12.96269416809082
2011-08-24,13.405495643615723
2011-08-25,13.405495643615723
2011-08-26,13.562617301940918
2011-08-29,14.162544250488281
2011-08-30,14.062555313110352
2011-08-31,14.212532997131348
2011-09-01,13.805444717407227
2011-09-02,13.169808387756348
2011-09-06,12.96269416809082
2011-09-07,13.70545482635498
2011-09-08,13.35550594329834
2011-09-09,12.905558586120605
2011-09-12,13.126957893371582
2011-09-13,13.276936531066895
2011-09-14,13.512624740600586
2011-09-15,13.834014892578125
2011-09-16,13.785211563110352
2011-09-19,13.397704124450684
2011-09-20,13.361828804016113
2011-09-21,12.608343124389648
2011-09-22,12.263893127441406
2011-09-23,12.471993446350098
2011-09-26,13.125022888183594
2011-09-27,13.125022888183594
2011-09-28,12.665751457214355
2011-09-29,13.09631633758545
2011-09-30,12.58681583404541
2011-10-03,12.005553245544434
2011-10-04,12.536582946777344
2011-10-05,12.680103302001953
2011-10-06,13.247013092041016
2011-10-07,12.701630592346191
2011-10-10,13.354656219482422
2011-10-11,13.455117225646973
2011-10-12,13.878504753112793
2011-10-13,13.47664737701416
2011-10-14,13.569933891296387
2011-10-17,13.038907051086426
2011-10-18,13.81391716003418
2011-10-19,13.419241905212402
2011-10-20,13.656048774719238
2011-10-21,13.892857551574707
2011-10-24,14.20142936706543
2011-10-25,13.727804183959961
2011-10-26,13.99332046508789
2011-10-27,14.703757286071777
2011-10-28,14.63917350769043
2011-10-31,14.179901123046875
2011-11-01,13.47664737701416
2011-11-02,13.921558380126953
2011-11-03,14.237313270568848
2011-11-04,14.04355239868164
2011-11-07,14.194254875183105
2011-11-08,14.531527519226074
2011-11-09,13.68475341796875
2011-11-10,13.821098327636719
2011-11-11,14.129664421081543
2011-11-14,13.763686180114746
2011-11-15,13.835444450378418
2011-11-16,13.670393943786621
2011-11-17,13.47664737701416
2011-11-18,13.534058570861816
2011-11-21,13.146544456481934
2011-11-22,13.010197639465332
2011-11-23,12.601166725158691
2011-11-25,12.651392936706543
2011-11-28,12.981498718261719
2011-11-29,12.93126392364502
2011-11-30,13.785211563110352
2011-12-01,13.677571296691895
2011-12-02,13.856979370117188
2011-12-05,14.144018173217773
2011-12-06,14.00767993927002
2011-12-07,14.129664421081543
2011-12-08,13.641695022583008
2011-12-09,13.978974342346191
2011-12-12,13.734980583190918
2011-12-13,13.505345344543457
2011-12-14,13.440764427185059
2011-12-15,13.541231155395508
2011-12-16,13.656968116760254
2011-12-19,13.33145809173584
2011-12-20,13.85951042175293
2011-12-21,14.033105850219727
2011-12-22,14.423722267150879
2011-12-23,14.445418357849121
2011-12-27,14.430961608886719
2011-12-28,14.221183776855469
2011-12-29,14.438192367553711
2011-12-30,14.344155311584473
2012-01-03,14.676902770996094
2012-01-04,14.763704299926758
2012-01-05,15.045809745788574
2012-01-06,15.03857421875
2012-01-09,15.277286529541016
2012-01-10,15.472590446472168
2012-01-11,15.595560073852539
2012-01-12,15.631731033325195
2012-01-13,15.595560073852539
2012-01-17,15.458127975463867
2012-01-18,15.581100463867188
2012-01-19,15.55216121673584
2012-01-20,15.711298942565918
2012-01-23,15.71852970123291
2012-01-24,15.617266654968262
2012-01-25,15.70406436920166
2012-01-26,15.32791805267334
2012-01-27,15.385787963867188
2012-01-30,15.270049095153809
2012-01-31,15.270049095153809
2012-02-01,15.494291305541992
2012-02-02,15.559391975402832
2012-02-03,16.036802291870117
2012-02-06,15.92107105255127
2012-02-07,15.950007438659668
2012-02-08,16.072975158691406
2012-02-09,16.044038772583008
2012-02-10,15.841506958007812
2012-02-13,15.964470863342285
2012-02-14,15.855961799621582
2012-02-15,15.841506958007812
2012-02-16,16.15254783630371
2012-02-17,16.239351272583008
2012-02-21,16.195945739746094
2012-02-22,15.848734855651855
2012-02-23,16.029573440551758
2012-02-24,15.964470863342285
2012-02-27,16.15254783630371
2012-02-28,16.17425537109375
2012-02-29,16.116376876831055
2012-03-01,16.232118606567383
2012-03-02,16.123615264892578
2012-03-05,15.993412971496582
2012-03-06,15.595560073852539
2012-03-07,15.841506958007812
2012-03-08,16.044038772583008
2012-03-09,16.253814697265625
2012-03-12,16.2176456451416
2012-03-13,16.86142921447754
2012-03-14,17.05674171447754
2012-03-15,17.490753173828125
2012-03-16,17.58578872680664
2012-03-19,17.730886459350586
2012-03-20,17.701871871948242
2012-03-21,17.59305191040039
2012-03-22,17.295595169067383
2012-03-23,17.37540054321289
2012-03-26,17.607561111450195
2012-03-27,17.389907836914062
2012-03-28,17.542264938354492
2012-03-29,17.36089324951172
2012-03-30,17.302852630615234
2012-04-02,17.42618751525879
2012-04-03,17.484220504760742
2012-04-04,17.20854377746582
2012-04-05,17.085205078125
2012-04-09,16.766000747680664
2012-04-10,16.410505294799805
2012-04-11,16.729719161987305
2012-04-12,17.019912719726562
2012-04-13,16.49030876159668
2012-04-16,16.642658233642578
2012-04-17,16.95462417602539
2012-04-18,16.780498504638672
2012-04-19,16.67893409729004
2012-04-20,16.671672821044922
2012-04-23,16.570112228393555
2012-04-24,16.729719161987305
2012-04-25,16.932857513427734
2012-04-26,17.070695877075195
2012-04-27,17.106969833374023
2012-04-30,16.867565155029297
2012-05-01,17.019912719726562
2012-05-02,16.940107345581055
2012-05-03,16.838546752929688
2012-05-04,16.570112228393555
2012-05-07,16.729719161987305
2012-05-08,16.65717124938965
2012-05-09,16.446779251098633
2012-05-10,16.591880798339844
2012-05-11,16.504823684692383
2012-05-14,16.163841247558594
2012-05-15,15.982465744018555
2012-05-16,15.815603256225586
2012-05-17,15.561684608459473
2012-05-18,15.394827842712402
2012-05-21,15.539925575256348
2012-05-22,15.69953727722168
2012-05-23,15.815603256225586
2012-05-24,15.866388320922852
2012-05-25,15.815603256225586
2012-05-29,16.004234313964844
2012-05-30,15.612473487854004
2012-05-31,15.74305248260498
2012-06-01,14.96678638458252
2012-06-04,14.691104888916016
2012-06-05,14.785412788391113
2012-06-06,15.126396179199219
2012-06-07,15.227965354919434
2012-06-08,15.431097984313965
2012-06-11,15.075611114501953
2012-06-12,15.286001205444336
2012-06-13,15.20620059967041
2012-06-14,15.416587829589844
2012-06-15,15.64995002746582
2012-06-18,15.57702350616455
2012-06-19,15.861445426940918
2012-06-20,15.905193328857422
2012-06-21,15.53327465057373
2012-06-22,15.744760513305664
2012-06-25,15.387419700622559
2012-06-26,15.474932670593262
2012-06-27,15.693708419799805
2012-06-28,15.72287654876709
2012-06-29,16.07292366027832
2012-07-02,16.182315826416016
2012-07-03,16.277114868164062
2012-07-05,16.116683959960938
2012-07-06,16.02187156677246
2012-07-09,15.854147911071777
2012-07-10,15.715585708618164
2012-07-11,15.854147911071777
2012-07-12,15.708300590515137
2012-07-13,16.13125991821289
2012-07-16,16.094802856445312
2012-07-17,16.284408569335938
2012-07-18,16.145849227905273
2012-07-19,15.948945045471191
2012-07-20,15.635368347167969
2012-07-23,15.401999473571777
2012-07-24,15.453051567077637
2012-07-25,15.518683433532715
2012-07-26,15.686412811279297
2012-07-27,15.912484169006348
2012-07-30,15.87602710723877
2012-07-31,15.839559555053711
2012-08-01,15.773926734924316
2012-08-02,15.60619831085205
2012-08-03,16.0291690826416
2012-08-06,16.0291690826416
2012-08-07,16.196895599365234
2012-08-08,16.247947692871094
2012-08-09,16.21877670288086
2012-08-10,16.182315826416016
2012-08-13,16.196895599365234
2012-08-14,16.204187393188477
2012-08-15,16.284408569335938
2012-08-16,16.371925354003906
2012-08-17,16.481311798095703
2012-08-20,16.488597869873047
2012-08-21,16.503190994262695
2012-08-22,16.43755340576172
2012-08-23,16.24065589904785
2012-08-24,16.313575744628906
2012-08-27,16.40108299255371
2012-08-28,16.41567611694336
2012-08-29,16.568822860717773
2012-08-30,16.466726303100586
2012-08-31,16.474023818969727
2012-09-04,16.583398818969727
2012-09-05,16.554241180419922
2012-09-06,16.95533561706543
2012-09-07,17.144941329956055
2012-09-10,17.050132751464844
2012-09-11,17.15952491760254
2012-09-12,17.290782928466797
2012-09-13,17.640836715698242
2012-09-14,17.961711883544922
2012-09-17,17.648130416870117
2012-09-18,17.54604148864746
2012-09-19,17.59708595275879
2012-09-20,17.458518981933594
2012-09-21,17.411643981933594
2012-09-24,17.49222183227539
2012-09-25,17.235841751098633
2012-09-26,17.133289337158203
2012-09-27,17.2797908782959
2012-09-28,17.1992130279541
2012-10-01,17.221189498901367
2012-10-02,17.287118911743164
2012-10-03,17.52151870727539
2012-10-04,17.821842193603516
2012-10-05,17.843822479248047
2012-10-08,17.777894973754883
2012-10-09,17.609416961669922
2012-10-10,17.638715744018555
2012-10-11,17.75591468811035
2012-10-12,17.32374382019043
2012-10-15,17.389671325683594
2012-10-16,17.213871002197266
2012-10-17,17.470237731933594
2012-10-18,17.47756576538086
2012-10-19,17.360370635986328
2012-10-22,17.418964385986328
2012-10-23,17.213871002197266
2012-10-24,17.2065372467041
2012-10-25,17.345720291137695
2012-10-26,17.228515625
2012-10-31,17.32374382019043
2012-11-01,17.514188766479492
2012-11-02,17.345720291137695
2012-11-05,17.301767349243164
2012-11-06,17.543495178222656
2012-11-07,16.913537979125977
2012-11-08,16.76703643798828
2012-11-09,16.781686782836914
2012-11-12,16.781686782836914
2012-11-13,16.60588836669922
2012-11-14,16.327537536621094
2012-11-15,16.356834411621094
2012-11-16,16.481359481811523
2012-11-19,16.77436065673828
2012-11-20,16.898887634277344
2012-11-21,16.862260818481445
2012-11-23,17.177244186401367
2012-11-26,17.10399055480957
2012-11-27,16.96481704711914
2012-11-28,16.994117736816406
2012-11-29,17.038066864013672
2012-11-30,17.045387268066406
2012-12-03,16.972139358520508
2012-12-04,16.832956314086914
2012-12-05,16.98678970336914
2012-12-06,17.001440048217773
2012-12-07,17.111316680908203
2012-12-10,17.140615463256836
2012-12-11,17.2065372467041
2012-12-12,17.25782012939453
2012-12-13,17.155263900756836
2012-12-14,17.060039520263672
2012-12-17,17.470237731933594
2012-12-18,17.770566940307617
2012-12-19,17.71196937561035
2012-12-20,17.873117446899414
2012-12-21,17.678817749023438
2012-12-24,17.604944229125977
2012-12-26,17.553232192993164
2012-12-27,17.486743927001953
2012-12-28,17.40547752380371
2012-12-31,17.604944229125977
2013-01-02,18.151639938354492
2013-01-03,18.20335578918457
2013-01-04,18.491466522216797
2013-01-07,18.447139739990234
2013-01-08,18.35849380493164
2013-01-09,18.269834518432617
2013-01-10,18.447139739990234
2013-01-11,18.29200553894043
2013-01-14,18.321556091308594
2013-01-15,18.41759490966797
2013-01-16,18.46930503845215
2013-01-17,18.61707305908203
2013-01-18,18.557966232299805
2013-01-22,18.72049331665039
2013-01-23,18.62445640563965
2013-01-24,18.690933227539062
2013-01-25,18.72049331665039
2013-01-28,18.713104248046875
2013-01-29,18.750038146972656
2013-01-30,18.831314086914062
2013-01-31,18.823917388916016
2013-02-01,19.097261428833008
2013-02-04,18.912567138671875
2013-02-05,19.16375732421875
2013-02-06,19.215469360351562
2013-02-07,19.222858428955078
2013-02-08,19.274568557739258
2013-02-11,19.341060638427734
2013-02-12,19.496200561523438
2013-02-13,19.488813400268555
2013-02-14,19.43709945678711
2013-02-15,19.370609283447266
2013-02-19,19.51836585998535
2013-02-20,19.25240707397461
2013-02-21,19.023387908935547
2013-02-22,19.23763084411621
2013-02-25,18.772201538085938
2013-02-26,18.89040756225586
2013-02-27,19.141590118408203
2013-02-28,19.208086013793945
2013-03-01,19.208086013793945
2013-03-04,19.378002166748047
2013-03-05,19.46665382385254
2013-03-06,19.54791259765625
2013-03-07,19.762155532836914
2013-03-08,19.836036682128906
2013-03-11,19.99118423461914
2013-03-12,19.88037109375
2013-03-13,19.97640609741211
2013-03-14,20.11676788330078
2013-03-15,20.150146484375
2013-03-18,19.96473503112793
2013-03-19,19.949905395507812
2013-03-20,20.113061904907227
2013-03-21,19.935070037841797
2013-03-22,19.972145080566406
2013-03-25,19.957317352294922
2013-03-26,20.06114959716797
2013-03-27,20.009235382080078
2013-03-28,19.972145080566406
2013-04-01,19.764493942260742
2013-04-02,19.65324592590332
2013-04-03,19.364013671875
2013-04-04,19.460430145263672
2013-04-05,19.460430145263672
2013-04-08,19.62358283996582
2013-04-09,19.712581634521484
2013-04-10,20.02406883239746
2013-04-11,19.986980438232422
2013-04-12,19.74224090576172
2013-04-15,19.230525970458984
2013-04-16,19.445592880249023
2013-04-17,19.067358016967773
2013-04-18,18.881959915161133
2013-04-19,19.11927604675293
2013-04-22,19.11185646057129
2013-04-23,19.349184036254883
2013-04-24,19.586502075195312
2013-04-25,19.63100814819336
2013-04-26,19.504928588867188
2013-04-29,19.59392547607422
2013-04-30,19.579090118408203
2013-05-01,19.3343505859375
2013-05-02,19.519760131835938
2013-05-03,19.69033432006836
2013-05-06,19.927656173706055
2013-05-07,20.1798038482666
2013-05-08,20.246557235717773
2013-05-09,20.157562255859375
2013-05-10,20.276222229003906
2013-05-13,20.305885314941406
2013-05-14,20.617372512817383
2013-05-15,20.765703201293945
2013-05-16,20.713788986206055
2013-05-17,21.003015518188477
2013-05-20,21.106847763061523
2013-05-21,21.092016220092773
2013-05-22,20.780534744262695
2013-05-23,20.736034393310547
2013-05-24,20.79536247253418
2013-05-28,21.040103912353516
2013-05-29,21.01043701171875
2013-05-30,21.29967498779297
2013-05-31,21.017852783203125
2013-06-03,20.94369125366211
2013-06-04,20.765703201293945
2013-06-05,20.46162986755371
2013-06-06,20.69153594970703
2013-06-07,20.98077392578125
2013-06-10,21.15876579284668
2013-06-11,20.876953125
2013-06-12,20.632204055786133
2013-06-13,20.936281204223633
2013-06-14,20.669288635253906
2013-06-17,20.780534744262695
2013-06-18,20.951101303100586
2013-06-19,20.810195922851562
2013-06-20,20.698955535888672
2013-06-21,20.840469360351562
2013-06-24,20.56488609313965
2013-06-25,21.01923179626465
2013-06-26,21.138399124145508
2013-06-27,21.481029510498047
2013-06-28,21.391637802124023
2013-07-01,21.674684524536133
2013-07-02,21.793859481811523
2013-07-03,21.845993041992188
2013-07-05,22.419519424438477
2013-07-08,22.50145149230957
2013-07-09,22.568492889404297
2013-07-10,22.337587356567383
2013-07-11,22.136474609375
2013-07-12,22.397171020507812
2013-07-15,22.553590774536133
2013-07-16,22.30779457092285
2013-07-17,22.47165870666504
2013-07-18,22.940900802612305
2013-07-19,23.0079402923584
2013-07-22,23.23883628845215
2013-07-23,23.44739532470703
2013-07-24,23.536767959594727
2013-07-25,23.439943313598633
2013-07-26,23.343122482299805
2013-07-29,23.149463653564453
2013-07-30,23.23883628845215
2013-07-31,23.268634796142578
2013-08-01,23.819808959960938
2013-08-02,23.804908752441406
2013-08-05,23.76021957397461
2013-08-06,23.49952507019043
2013-08-07,23.320762634277344
2013-08-08,23.402706146240234
2013-08-09,23.31332015991211
2013-08-12,23.28352928161621
2013-08-13,23.28352928161621
2013-08-14,23.28352928161621
2013-08-15,23.037736892700195
2013-08-16,23.12710952758789
2013-08-19,22.858970642089844
2013-08-20,23.17924690246582
2013-08-21,23.0079402923584
2013-08-22,23.372907638549805
2013-08-23,23.24628448486328
2013-08-26,23.074968338012695
2013-08-27,22.300344467163086
2013-08-28,22.419519424438477
2013-08-29,22.5237979888916
2013-08-30,22.26310157775879
2013-09-03,22.248205184936523
2013-09-04,22.397171020507812
2013-09-05,22.575927734375
2013-09-06,22.464210510253906
2013-09-09,22.5610408782959
2013-09-10,22.769590377807617
2013-09-11,22.68021583557129
2013-09-12,22.5237979888916
2013-09-13,22.5610408782959
2013-09-16,22.710006713867188
2013-09-17,22.970699310302734
