Date,ITB
2010-11-01,10.31889533996582
2010-11-02,10.673774719238281
2010-11-03,10.564583778381348
2010-11-04,11.046857833862305
2010-11-05,11.146953582763672
2010-11-08,11.165155410766602
2010-11-09,10.974059104919434
2010-11-10,11.137853622436523
2010-11-11,11.174250602722168
2010-11-12,10.928564071655273
2010-11-15,10.673774719238281
2010-11-16,10.519085884094238
2010-11-17,10.391694068908691
2010-11-18,10.446287155151367
2010-11-19,10.437187194824219
2010-11-22,10.409891128540039
2010-11-23,10.191499710083008
2010-11-24,10.391694068908691
2010-11-26,10.25519847869873
2010-11-29,10.282496452331543
2010-11-30,10.337096214294434
2010-12-01,10.728378295898438
2010-12-02,11.092352867126465
2010-12-03,11.174250602722168
2010-12-06,11.247047424316406
2010-12-07,11.283445358276367
2010-12-08,11.292546272277832
2010-12-09,11.310748100280762
2010-12-10,11.42903995513916
2010-12-13,11.501837730407715
2010-12-14,11.410839080810547
2010-12-15,11.356245994567871
2010-12-16,11.538232803344727
2010-12-17,11.629228591918945
2010-12-20,11.947712898254395
2010-12-21,12.102408409118652
2010-12-22,12.301973342895508
2010-12-23,12.037711143493652
2010-12-27,12.174395561218262
2010-12-28,12.028594017028809
2010-12-29,12.010371208190918
2010-12-30,12.065045356750488
2010-12-31,12.010371208190918
2011-01-03,12.23818588256836
2011-01-04,12.010371208190918
2011-01-05,12.256407737731934
2011-01-06,12.438657760620117
2011-01-07,12.56623649597168
2011-01-10,12.447772979736328
2011-01-11,12.593572616577148
2011-01-12,12.675585746765137
2011-01-13,12.648250579833984
2011-01-14,12.985414505004883
2011-01-18,12.80316162109375
2011-01-19,12.438657760620117
2011-01-20,12.520673751831055
2011-01-21,12.365762710571289
2011-01-24,12.520673751831055
2011-01-25,12.611802101135254
2011-01-26,12.784941673278809
2011-01-27,12.748486518859863
2011-01-28,12.420433044433594
2011-01-31,12.3475341796875
2011-02-01,12.511560440063477
2011-02-02,12.383987426757812
2011-02-03,12.20173454284668
2011-02-04,12.147056579589844
2011-02-07,12.356645584106445
2011-02-08,12.675585746765137
2011-02-09,12.721152305603027
2011-02-10,12.639135360717773
2011-02-11,12.657362937927246
2011-02-14,12.511560440063477
2011-02-15,12.383987426757812
2011-02-16,12.593572616577148
2011-02-17,12.794050216674805
2011-02-18,12.748486518859863
2011-02-22,12.219954490661621
2011-02-23,12.028594017028809
2011-02-24,11.955692291259766
2011-02-25,12.20173454284668
2011-02-28,12.165287017822266
2011-03-01,11.809894561767578
2011-03-02,11.973917961120605
2011-03-03,12.147056579589844
2011-03-04,12.010371208190918
2011-03-07,11.846343994140625
2011-03-08,12.32930850982666
2011-03-09,12.393097877502441
2011-03-10,12.092382431030273
2011-03-11,12.119720458984375
2011-03-14,11.955692291259766
2011-03-15,12.083270072937012
2011-03-16,11.819005966186523
2011-03-17,11.864567756652832
2011-03-18,12.019477844238281
2011-03-21,12.229072570800781
2011-03-22,12.074156761169434
2011-03-23,12.137943267822266
2011-03-24,12.20173454284668
2011-03-25,12.322214126586914
2011-03-28,12.313087463378906
2011-03-29,12.230936050415039
2011-03-30,12.167049407958984
2011-03-31,12.094027519226074
2011-04-01,12.148794174194336
2011-04-04,12.103155136108398
2011-04-05,12.103155136108398
2011-04-06,12.194433212280273
2011-04-07,12.230936050415039
2011-04-08,12.157919883728027
2011-04-11,12.112281799316406
2011-04-12,12.039259910583496
2011-04-13,11.975371360778809
2011-04-14,11.95711612701416
2011-04-15,12.057522773742676
2011-04-18,12.002751350402832
2011-04-19,12.276580810546875
2011-04-20,12.450002670288086
2011-04-21,12.212685585021973
2011-04-25,12.221813201904297
2011-04-26,12.221813201904297
2011-04-27,12.303962707519531
2011-04-28,12.285704612731934
2011-04-29,12.340470314025879
2011-05-02,12.176175117492676
2011-05-03,12.002751350402832
2011-05-04,12.02100944519043
2011-05-05,12.057522773742676
2011-05-06,12.039259910583496
2011-05-09,11.966240882873535
2011-05-10,11.99362564086914
2011-05-11,11.811075210571289
2011-05-12,11.84758186340332
2011-05-13,11.728924751281738
2011-05-16,11.71066951751709
2011-05-17,11.619392395019531
2011-05-18,11.783687591552734
2011-05-19,11.865839004516602
2011-05-20,11.893221855163574
2011-05-23,11.728924751281738
2011-05-24,11.665029525756836
2011-05-25,11.801944732666016
2011-05-26,12.002751350402832
2011-05-27,12.148794174194336
2011-05-31,12.340470314025879
2011-06-01,11.975371360778809
2011-06-02,11.829326629638672
2011-06-03,11.674162864685059
2011-06-06,11.409457206726074
2011-06-07,11.318184852600098
2011-06-08,11.126505851745605
2011-06-09,11.19039535522461
2011-06-10,10.98046875
2011-06-13,11.007848739624023
2011-06-14,11.263422966003418
2011-06-15,10.989587783813477
2011-06-16,11.144761085510254
2011-06-17,11.245162963867188
2011-06-20,11.345568656921387
2011-06-21,11.537245750427246
2011-06-22,11.546375274658203
2011-06-23,11.701544761657715
2011-06-24,11.600982666015625
2011-06-27,11.610123634338379
2011-06-28,11.774679183959961
2011-06-29,11.573555946350098
2011-06-30,11.610123634338379
2011-07-01,11.866095542907715
2011-07-05,11.774679183959961
2011-07-06,11.710684776306152
2011-07-07,11.948370933532715
2011-07-08,11.792964935302734
2011-07-11,11.47299861907959
2011-07-12,11.45471477508545
2011-07-13,11.45471477508545
2011-07-14,11.29015827178955
2011-07-15,11.226164817810059
2011-07-18,11.08903980255127
2011-07-19,11.427286148071289
2011-07-20,11.427286148071289
2011-07-21,11.5004243850708
2011-07-22,11.36329460144043
2011-07-25,11.281021118164062
2011-07-26,11.107325553894043
2011-07-27,10.805645942687988
2011-07-28,10.759937286376953
2011-07-29,10.759937286376953
2011-08-01,10.677657127380371
2011-08-02,10.2479887008667
2011-08-03,10.202284812927246
2011-08-04,9.644630432128906
2011-08-05,9.489218711853027
2011-08-08,8.666454315185547
2011-08-09,8.85843276977539
2011-08-10,8.264214515686035
2011-08-11,8.620745658874512
2011-08-12,8.693882942199707
2011-08-15,9.013846397399902
2011-08-16,9.03212833404541
2011-08-17,8.931570053100586
2011-08-18,8.355630874633789
2011-08-19,8.117944717407227
2011-08-22,8.099664688110352
2011-08-23,8.20022201538086
2011-08-24,8.492756843566895
2011-08-25,8.593321800231934
2011-08-26,8.794439315795898
2011-08-29,9.196678161621094
2011-08-30,9.352092742919922
2011-08-31,9.31552791595459
2011-09-01,9.096121788024902
2011-09-02,8.776162147521973
2011-09-06,8.67559814453125
2011-09-07,9.050413131713867
2011-09-08,8.831005096435547
2011-09-09,8.538471221923828
2011-09-12,8.55675220489502
2011-09-13,8.538471221923828
2011-09-14,8.785296440124512
2011-09-15,8.922428131103516
2011-09-16,8.867574691772461
2011-09-19,8.831005096435547
2011-09-20,8.803584098815918
2011-09-21,8.511045455932617
2011-09-22,8.117944717407227
2011-09-23,8.265644073486328
2011-09-26,8.504166603088379
2011-09-27,8.577555656433105
2011-09-28,8.329864501953125
2011-09-29,8.531686782836914
2011-09-30,8.210600852966309
2011-10-03,7.751908779144287
2011-10-04,8.100517272949219
2011-10-05,8.439949989318848
2011-10-06,8.614253044128418
2011-10-07,8.458296775817871
2011-10-10,8.797727584838867
2011-10-11,8.816075325012207
2011-10-12,8.999553680419922
2011-10-13,8.907815933227539
2011-10-14,9.027074813842773
2011-10-17,8.696817398071289
2011-10-18,9.357335090637207
2011-10-19,9.265597343444824
2011-10-20,9.37568473815918
2011-10-21,9.724291801452637
2011-10-24,10.008679389953613
2011-10-25,9.669242858886719
2011-10-26,9.898591995239258
2011-10-27,10.348105430603027
2011-10-28,10.155463218688965
2011-10-31,9.825199127197266
2011-11-01,9.485766410827637
2011-11-02,9.733463287353516
2011-11-03,9.926109313964844
2011-11-04,9.871066093444824
2011-11-07,10.036201477050781
2011-11-08,10.384807586669922
2011-11-09,9.806851387023926
2011-11-10,10.036201477050781
2011-11-11,10.274720191955566
2011-11-14,10.127939224243164
2011-11-15,10.22884750366211
2011-11-16,10.283892631530762
2011-11-17,10.118762016296387
2011-11-18,10.045371055603027
2011-11-21,9.880241394042969
2011-11-22,9.90776252746582
2011-11-23,9.540807723999023
2011-11-25,9.540807723999023
2011-11-28,9.797680854797363
2011-11-29,9.981156349182129
2011-11-30,10.522412300109863
2011-12-01,10.549938201904297
2011-12-02,10.595803260803223
2011-12-05,10.843501091003418
2011-12-06,10.944408416748047
2011-12-07,11.017800331115723
2011-12-08,10.67836856842041
2011-12-09,10.926063537597656
2011-12-12,10.751758575439453
2011-12-13,10.348105430603027
2011-12-14,10.017851829528809
2011-12-15,10.201325416564941
2011-12-16,10.31141471862793
2011-12-19,10.109585762023926
2011-12-20,10.788455963134766
2011-12-21,10.95358657836914
2011-12-22,10.89936637878418
2011-12-23,10.862601280212402
2011-12-27,10.807464599609375
2011-12-28,10.596090316772461
2011-12-29,11.000452041625977
2011-12-30,10.917742729187012
2012-01-03,11.138306617736816
2012-01-04,11.266963005065918
2012-01-05,11.561042785644531
2012-01-06,11.450765609741211
2012-01-09,11.533475875854492
2012-01-10,11.781606674194336
2012-01-11,12.185966491699219
2012-01-12,12.213539123535156
2012-01-13,12.149205207824707
2012-01-17,12.075685501098633
2012-01-18,12.56275749206543
2012-01-19,12.571943283081055
2012-01-20,12.305438041687012
2012-01-23,12.149205207824707
2012-01-24,12.351384162902832
2012-01-25,12.617895126342773
2012-01-26,12.360577583312988
2012-01-27,12.434097290039062
2012-01-30,12.241105079650879
2012-01-31,12.002165794372559
2012-02-01,12.333005905151367
2012-02-02,12.406525611877441
2012-02-03,13.068209648132324
2012-02-06,12.921163558959961
2012-02-07,12.957928657531738
2012-02-08,13.01306438446045
2012-02-09,13.196866989135742
2012-02-10,12.994688034057617
2012-02-13,13.288764953613281
2012-02-14,13.141727447509766
2012-02-15,13.095775604248047
2012-02-16,13.0590181350708
2012-02-17,13.049824714660645
2012-02-21,12.82008171081543
2012-02-22,12.525997161865234
2012-02-23,12.755748748779297
2012-02-24,12.553570747375488
2012-02-27,12.709797859191895
2012-02-28,12.544379234313965
2012-02-29,12.810887336730957
2012-03-01,12.764935493469238
2012-03-02,12.553570747375488
2012-03-05,12.56275749206543
2012-03-06,12.185966491699219
2012-03-07,12.63627815246582
2012-03-08,13.022260665893555
2012-03-09,13.389857292175293
2012-03-12,13.445000648498535
2012-03-13,13.904497146606445
2012-03-14,13.803407669067383
2012-03-15,14.125059127807617
2012-03-16,13.978021621704102
2012-03-19,13.87692928314209
2012-03-20,13.7390775680542
2012-03-21,13.830978393554688
2012-03-22,13.637988090515137
2012-03-23,13.490946769714355
2012-03-26,13.570991516113281
2012-03-27,13.828615188598633
2012-03-28,13.948223114013672
2012-03-29,13.745803833007812
2012-03-30,13.5433931350708
2012-04-02,13.36857795715332
2012-04-03,13.386981964111328
2012-04-04,13.267370223999023
2012-04-05,13.120162963867188
2012-04-09,13.110958099365234
2012-04-10,12.55892276763916
2012-04-11,13.00975513458252
2012-04-12,13.36857795715332
2012-04-13,13.184564590454102
2012-04-16,13.212165832519531
2012-04-17,13.36857795715332
2012-04-18,13.156966209411621
2012-04-19,12.991353034973145
2012-04-20,13.267370223999023
2012-04-23,12.98215389251709
2012-04-24,13.34097671508789
2012-04-25,13.607795715332031
2012-04-26,14.104634284973145
2012-04-27,14.472661972045898
2012-04-30,14.224242210388184
2012-05-01,14.399055480957031
2012-05-02,14.748682022094727
2012-05-03,14.500264167785645
2012-05-04,14.334650039672852
2012-05-07,14.435858726501465
2012-05-08,14.32544994354248
2012-05-09,14.500264167785645
2012-05-10,14.36225700378418
2012-05-11,14.509464263916016
2012-05-14,14.297849655151367
2012-05-15,14.426657676696777
2012-05-16,14.307051658630371
2012-05-17,13.488188743591309
2012-05-18,13.294973373413086
2012-05-21,13.653800010681152
2012-05-22,13.874616622924805
2012-05-23,14.13223934173584
2012-05-24,14.307051658630371
2012-05-25,14.288644790649414
2012-05-29,14.629074096679688
2012-05-30,14.012628555297852
2012-05-31,14.049430847167969
2012-06-01,13.17536735534668
2012-06-04,12.623324394226074
2012-06-05,13.046557426452637
2012-06-06,13.5433931350708
2012-06-07,13.63539981842041
2012-06-08,13.856212615966797
2012-06-11,13.350173950195312
2012-06-12,13.506589889526367
2012-06-13,13.184564590454102
2012-06-14,13.626198768615723
2012-06-15,13.801013946533203
2012-06-18,14.205842018127441
2012-06-19,14.41866683959961
2012-06-20,14.317323684692383
2012-06-21,13.875085830688477
2012-06-22,14.031712532043457
2012-06-25,13.884303092956543
2012-06-26,14.3265380859375
2012-06-27,14.667425155639648
2012-06-28,14.87011432647705
2012-06-29,15.487404823303223
2012-07-02,15.616392135620117
2012-07-03,15.570314407348633
2012-07-05,15.828286170959473
2012-07-06,15.828286170959473
2012-07-09,15.800644874572754
2012-07-10,15.468976020812988
2012-07-11,15.201787948608398
2012-07-12,15.515037536621094
2012-07-13,15.708510398864746
2012-07-16,15.644020080566406
2012-07-17,15.671667098999023
2012-07-18,15.542675971984863
2012-07-19,15.27549934387207
2012-07-20,15.496606826782227
2012-07-23,15.533459663391113
2012-07-24,15.22021770477295
2012-07-25,14.67663860321045
2012-07-26,15.41369342803955
2012-07-27,15.515037536621094
2012-07-30,15.27549934387207
2012-07-31,14.925394058227539
2012-08-01,14.759556770324707
2012-08-02,14.999101638793945
2012-08-03,15.128087043762207
2012-08-06,15.22021770477295
2012-08-07,15.478184700012207
2012-08-08,15.690082550048828
2012-08-09,15.975698471069336
2012-08-10,15.782215118408203
2012-08-13,15.81906509399414
2012-08-14,15.911205291748047
2012-08-15,15.892782211303711
2012-08-16,16.500852584838867
2012-08-17,16.602191925048828
2012-08-20,16.27052879333496
2012-08-21,16.113895416259766
2012-08-22,16.4824275970459
2012-08-23,16.399511337280273
2012-08-24,16.620622634887695
2012-08-27,16.445581436157227
2012-08-28,16.454782485961914
2012-08-29,16.54691505432129
2012-08-30,16.510066986083984
2012-08-31,16.74039649963379
2012-09-04,16.93386459350586
2012-09-05,16.850955963134766
2012-09-06,17.274763107299805
2012-09-07,17.339248657226562
2012-09-10,17.201053619384766
2012-09-11,17.339248657226562
2012-09-12,17.7814884185791
2012-09-13,18.140811920166016
2012-09-14,18.601463317871094
2012-09-17,18.251359939575195
2012-09-18,18.030244827270508
2012-09-19,18.500110626220703
2012-09-20,18.601463317871094
2012-09-21,18.951560974121094
2012-09-24,18.70280647277832
2012-09-25,18.40043830871582
2012-09-26,17.76435089111328
2012-09-27,18.059345245361328
2012-09-28,17.83810043334961
2012-10-01,17.773569107055664
2012-10-02,17.911849975585938
2012-10-03,18.640119552612305
2012-10-04,18.75996971130371
2012-10-05,18.89824676513672
2012-10-08,18.575590133666992
2012-10-09,18.133092880249023
2012-10-10,18.188405990600586
2012-10-11,17.911849975585938
2012-10-12,17.83810043334961
2012-10-15,18.418872833251953
2012-10-16,18.47418975830078
2012-10-17,19.01807975769043
2012-10-18,19.248550415039062
2012-10-19,19.23933982849121
2012-10-22,19.174793243408203
2012-10-23,18.990421295166016
2012-10-24,19.18402671813965
2012-10-25,18.842939376831055
2012-10-26,18.6585636138916
2012-10-31,18.925901412963867
2012-11-01,19.432924270629883
2012-11-02,18.95355796813965
2012-11-05,19.405269622802734
2012-11-06,19.359174728393555
2012-11-07,19.257774353027344
2012-11-08,18.990421295166016
2012-11-09,18.713869094848633
2012-11-12,18.216054916381836
2012-11-13,18.19762420654297
2012-11-14,17.626073837280273
2012-11-15,17.469356536865234
2012-11-16,18.022470474243164
2012-11-19,18.335901260375977
2012-11-20,18.815279006958008
2012-11-21,18.842939376831055
2012-11-23,19.064180374145508
2012-11-26,18.9443416595459
2012-11-27,18.962770462036133
2012-11-28,18.925901412963867
2012-11-29,18.98121452331543
2012-11-30,18.89824676513672
2012-12-03,18.88902473449707
2012-12-04,18.89824676513672
2012-12-05,18.326684951782227
2012-12-06,18.354339599609375
2012-12-07,18.40043830871582
2012-12-10,18.363563537597656
2012-12-11,18.391216278076172
2012-12-12,18.842939376831055
2012-12-13,18.73231315612793
2012-12-14,18.6585636138916
2012-12-17,19.368391036987305
2012-12-18,19.77401351928711
2012-12-19,19.589120864868164
2012-12-20,19.700054168701172
2012-12-21,19.413475036621094
2012-12-24,19.30254554748535
2012-12-26,19.163883209228516
2012-12-27,19.191640853881836
2012-12-28,19.06208610534668
2012-12-31,19.580280303955078
2013-01-02,20.042959213256836
2013-01-03,20.107728958129883
2013-01-04,20.283544540405273
2013-01-07,20.4130916595459
2013-01-08,20.487117767333984
2013-01-09,20.662933349609375
2013-01-10,20.52412986755371
2013-01-11,20.551897048950195
2013-01-14,20.4130916595459
2013-01-15,20.579652786254883
2013-01-16,20.450101852416992
2013-01-17,21.00531578063965
2013-01-18,21.033071517944336
2013-01-22,21.153369903564453
2013-01-23,21.42171859741211
2013-01-24,21.504995346069336
2013-01-25,21.865880966186523
2013-01-28,21.88439178466797
2013-01-29,21.967666625976562
2013-01-30,21.708572387695312
2013-01-31,21.680818557739258
2013-02-01,21.403213500976562
2013-02-04,21.05158233642578
2013-02-05,21.30141830444336
2013-02-06,21.2181453704834
2013-02-07,21.00531578063965
2013-02-08,21.05158233642578
2013-02-11,20.986801147460938
2013-02-12,21.773347854614258
2013-02-13,21.791851043701172
2013-02-14,21.75484848022461
2013-02-15,21.74558448791504
2013-02-19,21.588268280029297
2013-02-20,20.348323822021484
2013-02-21,20.339065551757812
2013-02-22,20.561141967773438
2013-02-25,19.746845245361328
2013-02-26,20.514890670776367
2013-02-27,20.986801147460938
2013-02-28,20.81098747253418
2013-03-01,20.92203140258789
2013-03-04,21.366199493408203
2013-03-05,21.7363338470459
2013-03-06,21.773347854614258
2013-03-07,21.838117599487305
2013-03-08,22.060205459594727
2013-03-11,22.050949096679688
2013-03-12,21.708572387695312
2013-03-13,21.856632232666016
2013-03-14,22.171245574951172
2013-03-15,22.11573028564453
2013-03-18,22.11573028564453
2013-03-19,22.217510223388672
2013-03-20,22.86524772644043
2013-03-21,22.448850631713867
2013-03-22,22.393329620361328
2013-03-25,22.239700317382812
2013-03-26,22.193422317504883
2013-03-27,22.239700317382812
2013-03-28,22.110122680664062
2013-04-01,21.758441925048828
2013-04-02,21.591840744018555
2013-04-03,20.94399642944336
2013-04-04,21.045804977416992
2013-04-05,21.267925262451172
2013-04-08,21.739925384521484
2013-04-09,21.517807006835938
2013-04-10,21.425254821777344
2013-04-11,21.517807006835938
2013-04-12,21.5640869140625
2013-04-15,20.38870620727539
2013-04-16,20.86071014404297
2013-04-17,20.61082649230957
2013-04-18,20.13881492614746
2013-04-19,20.62933349609375
2013-04-22,20.888469696044922
2013-04-23,21.684402465820312
2013-04-24,21.93428611755371
2013-04-25,22.322996139526367
2013-04-26,22.6746768951416
2013-04-29,22.609893798828125
2013-04-30,22.452558517456055
2013-05-01,22.119382858276367
2013-05-02,22.748716354370117
2013-05-03,23.044876098632812
2013-05-06,23.26699447631836
2013-05-07,23.322532653808594
2013-05-08,23.40581703186035
2013-05-09,23.4335880279541
2013-05-10,23.66495704650879
2013-05-13,23.71123504638672
2013-05-14,24.109203338623047
2013-05-15,24.072185516357422
2013-05-16,23.701980590820312
2013-05-17,24.072185516357422
2013-05-20,23.813039779663086
2013-05-21,23.600173950195312
2013-05-22,23.424333572387695
2013-05-23,23.609432220458984
2013-05-24,23.49837303161621
2013-05-28,23.572418212890625
2013-05-29,22.85051918029785
2013-05-30,22.859779357910156
2013-05-31,22.517351150512695
2013-06-03,22.304475784301758
2013-06-04,21.684402465820312
2013-06-05,21.341960906982422
2013-06-06,21.989816665649414
2013-06-07,22.045337677001953
2013-06-10,21.70290756225586
2013-06-11,21.28643226623535
2013-06-12,21.193885803222656
2013-06-13,22.119382858276367
2013-06-14,22.110122680664062
2013-06-17,22.4710750579834
2013-06-18,22.600635528564453
2013-06-19,21.93428611755371
2013-06-20,20.67560577392578
2013-06-21,20.416461944580078
2013-06-24,20.166580200195312
2013-06-25,20.38870620727539
2013-06-26,20.55902862548828
2013-06-27,21.058881759643555
2013-06-28,20.716394424438477
2013-07-01,20.790433883666992
2013-07-02,20.60530662536621
2013-07-03,20.753416061401367
2013-07-05,20.33687400817871
2013-07-08,20.049907684326172
2013-07-09,20.845975875854492
2013-07-10,20.734907150268555
2013-07-11,21.854951858520508
2013-07-12,21.827190399169922
2013-07-15,21.392122268676758
2013-07-16,21.26252555847168
2013-07-17,21.530973434448242
2013-07-18,21.355100631713867
2013-07-19,21.503204345703125
2013-07-22,21.244020462036133
2013-07-23,21.493946075439453
2013-07-24,20.87374496459961
2013-07-25,20.19801902770996
2013-07-26,20.20726776123047
2013-07-29,20.133222579956055
2013-07-30,20.18875503540039
2013-07-31,20.62381935119629
2013-08-01,20.614564895629883
2013-08-02,21.0218563079834
2013-08-05,20.716394424438477
2013-08-06,20.27206802368164
2013-08-07,19.818492889404297
2013-08-08,19.975854873657227
2013-08-09,19.938823699951172
2013-08-12,20.049907684326172
2013-08-13,19.688899993896484
2013-08-14,19.263093948364258
2013-08-15,19.71666717529297
2013-08-16,19.76295280456543
2013-08-19,19.142763137817383
2013-08-20,19.73517608642578
2013-08-21,19.661123275756836
2013-08-22,20.01287841796875
2013-08-23,19.50376319885254
2013-08-26,19.614849090576172
2013-08-27,19.124244689941406
2013-08-28,19.03167724609375
2013-08-29,19.401939392089844
2013-08-30,19.03167724609375
2013-09-03,19.003910064697266
2013-09-04,19.022418975830078
2013-09-05,18.99464988708496
2013-09-06,19.318639755249023
2013-09-09,20.1517333984375
2013-09-10,20.0406494140625
2013-09-11,20.401657104492188
2013-09-12,20.373897552490234
2013-09-13,20.318349838256836
2013-09-16,20.614564895629883
