Date,RKT
2021-05-18,15.48087215423584
2021-05-19,15.02374267578125
2021-05-20,15.146815299987793
2021-05-21,14.891878128051758
2021-05-24,14.856714248657227
2021-05-25,14.777595520019531
2021-05-26,15.349005699157715
2021-05-27,16.13140296936035
2021-05-28,15.568780899047852
2021-06-01,15.744600296020508
2021-06-02,17.81926727294922
2021-06-03,17.195106506347656
2021-06-04,17.379718780517578
2021-06-07,17.493999481201172
2021-06-08,18.733524322509766
2021-06-09,19.102745056152344
2021-06-10,18.10936737060547
2021-06-11,18.1709041595459
2021-06-14,18.223649978637695
2021-06-15,17.810474395751953
2021-06-16,17.309391021728516
2021-06-17,17.33576202392578
2021-06-18,17.089616775512695
2021-06-21,16.896215438842773
2021-06-22,16.808307647705078
2021-06-23,17.60828399658203
2021-06-24,17.70498275756836
2021-06-25,17.70498275756836
2021-06-28,17.599491119384766
2021-06-29,17.757728576660156
2021-06-30,17.010499954223633
2021-07-01,16.711605072021484
2021-07-02,16.48303985595703
2021-07-06,16.491832733154297
2021-07-07,16.869842529296875
2021-07-08,16.85226058959961
2021-07-09,16.72918701171875
2021-07-12,15.850091934204102
2021-07-13,15.041324615478516
2021-07-14,15.278677940368652
2021-07-15,15.542409896850586
2021-07-16,15.252307891845703
2021-07-19,15.234724998474121
2021-07-20,15.18198013305664
2021-07-21,15.727017402648926
2021-07-22,15.489663124084473
2021-07-23,15.243515014648438
2021-07-26,15.278677940368652
2021-07-27,15.164397239685059
2021-07-28,15.47208023071289
2021-07-29,15.357797622680664
2021-07-30,15.15560531616211
2021-08-02,15.727017402648926
2021-08-03,15.208351135253906
2021-08-04,15.340217590332031
2021-08-05,15.392962455749512
2021-08-06,15.410545349121094
2021-08-09,15.489663124084473
2021-08-10,15.3138427734375
2021-08-11,15.48087215423584
2021-08-12,15.357797622680664
2021-08-13,16.931379318237305
2021-08-16,16.078657150268555
2021-08-17,15.788555145263672
2021-08-18,15.65669059753418
2021-08-19,15.349005699157715
2021-08-20,15.41933536529541
2021-08-23,15.445707321166992
2021-08-24,15.850091934204102
2021-08-25,15.82371997833252
2021-08-26,15.630319595336914
2021-08-27,15.551199913024902
2021-08-30,15.401752471923828
2021-08-31,15.252307891845703
2021-09-01,15.287470817565918
2021-09-02,15.217143058776855
2021-09-03,15.02374267578125
2021-09-07,14.997367858886719
2021-09-08,14.874295234680176
2021-09-09,14.86550521850586
2021-09-10,14.601776123046875
2021-09-13,14.883087158203125
2021-09-14,14.689684867858887
2021-09-15,14.733640670776367
2021-09-16,14.751222610473633
2021-09-17,14.751222610473633
2021-09-20,14.58419418334961
2021-09-21,14.549029350280762
2021-09-22,14.663312911987305
2021-09-23,14.839131355285645
2021-09-24,14.927041053771973
2021-09-27,14.935832977294922
2021-09-28,14.434747695922852
2021-09-29,14.355628967285156
2021-09-30,14.100692749023438
2021-10-01,13.94245433807373
2021-10-04,13.414998054504395
2021-10-05,13.625980377197266
2021-10-06,13.406207084655762
2021-10-07,13.49411678314209
2021-10-08,13.186431884765625
2021-10-11,13.291923522949219
2021-10-12,13.441370964050293
2021-10-13,13.9072904586792
2021-10-14,14.074318885803223
2021-10-15,14.487493515014648
2021-10-18,14.742431640625
2021-10-19,14.786386489868164
2021-10-20,14.927041053771973
2021-10-21,14.856714248657227
2021-10-22,14.513866424560547
2021-10-25,14.619357109069824
2021-10-26,14.531449317932129
2021-10-27,14.100692749023438
2021-10-28,13.872126579284668
2021-10-29,14.487493515014648
2021-11-01,15.445707321166992
2021-11-02,15.269889831542969
2021-11-03,15.489663124084473
2021-11-04,15.700647354125977
2021-11-05,15.120442390441895
2021-11-08,14.812760353088379
2021-11-09,14.821551322937012
2021-11-10,14.566612243652344
2021-11-11,14.320466041564941
2021-11-12,14.68089485168457
2021-11-15,14.487493515014648
2021-11-16,14.487493515014648
2021-11-17,13.705099105834961
2021-11-18,13.722681045532227
2021-11-19,13.555652618408203
2021-11-22,13.54686164855957
2021-11-23,13.555652618408203
2021-11-24,13.836963653564453
2021-11-26,13.793007850646973
2021-11-29,13.828171730041504
2021-11-30,13.625980377197266
2021-12-01,13.467742919921875
2021-12-02,13.968828201293945
2021-12-03,13.801799774169922
2021-12-06,13.968828201293945
2021-12-07,14.33804702758789
2021-12-08,14.39958381652832
2021-12-09,14.33804702758789
2021-12-10,14.206183433532715
2021-12-13,13.977618217468262
2021-12-14,13.995200157165527
2021-12-15,13.73147201538086
2021-12-16,13.696308135986328
2021-12-17,13.564444541931152
2021-12-20,12.711721420288086
2021-12-21,13.028194427490234
2021-12-22,13.291923522949219
2021-12-23,13.423789024353027
2021-12-27,13.256759643554688
2021-12-28,12.93149471282959
2021-12-29,12.562274932861328
2021-12-30,12.913912773132324
2021-12-31,12.307337760925293
2022-01-03,12.949076652526855
2022-01-04,13.16884994506836
2022-01-05,12.465574264526367
2022-01-06,12.316128730773926
2022-01-07,12.447992324829102
2022-01-10,12.298545837402344
2022-01-11,12.456783294677734
2022-01-12,12.562274932861328
2022-01-13,12.184263229370117
2022-01-14,11.79746150970459
2022-01-18,11.410658836364746
2022-01-19,11.656805992126465
2022-01-20,11.524941444396973
2022-01-21,11.357913970947266
2022-01-24,11.393077850341797
2022-01-25,11.498568534851074
2022-01-26,11.10297679901123
2022-01-27,10.88320255279541
2022-01-28,10.874411582946777
2022-01-31,11.111767768859863
2022-02-01,10.856829643249512
2022-02-02,10.72496509552002
2022-02-03,10.399699211120605
2022-02-04,10.4788179397583
2022-02-07,10.804083824157715
2022-02-08,11.00627613067627
2022-02-09,11.199676513671875
2022-02-10,10.733756065368652
2022-02-11,10.777711868286133
2022-02-14,10.795292854309082
2022-02-15,11.138139724731445
2022-02-16,11.472196578979492
2022-02-17,11.261214256286621
2022-02-18,11.032649040222168
2022-02-22,10.135971069335938
2022-02-23,9.740378379821777
2022-02-24,10.162343978881836
2022-02-25,10.751338005065918
2022-02-28,11.349123001098633
2022-03-01,11.762297630310059
2022-03-02,12.131518363952637
2022-03-03,12.289754867553711
2022-03-04,12.500738143920898
2022-03-07,11.63959789276123
2022-03-08,11.052886009216309
2022-03-09,11.21375846862793
2022-03-10,10.797382354736328
2022-03-11,10.447248458862305
2022-03-14,9.794295310974121
2022-03-15,9.699664115905762
2022-03-16,9.85107421875
2022-03-17,9.98355770111084
2022-03-18,10.399932861328125
2022-03-21,9.94570541381836
2022-03-22,10.172819137573242
2022-03-23,10.182282447814941
2022-03-24,10.305302619934082
2022-03-25,9.8416109085083
2022-03-28,10.286375999450684
2022-03-29,10.627046585083008
2022-03-30,10.541879653930664
2022-03-31,10.522953033447266
2022-04-01,10.447248458862305
2022-04-04,10.920402526855469
2022-04-05,10.305302619934082
2022-04-06,9.519865989685059
2022-04-07,9.358993530273438
2022-04-08,9.179194450378418
2022-04-11,9.311677932739258
2022-04-12,9.037248611450195
2022-04-13,9.084564208984375
2022-04-14,8.885839462280273
2022-04-18,8.715503692626953
2022-04-19,8.753355979919434
2022-04-20,8.791208267211914
2022-04-21,8.743892669677734
2022-04-22,8.204496383666992
2022-04-25,8.885839462280273
2022-04-26,8.431611061096191
2022-04-27,8.223422050476074
2022-04-28,8.48838996887207
2022-04-29,8.374833106994629
2022-05-02,8.52624225616455
2022-05-03,8.781744956970215
2022-05-04,9.131878852844238
2022-05-05,8.289664268493652
2022-05-06,8.119328498840332
2022-05-09,7.94899320602417
2022-05-10,7.390671253204346
2022-05-11,7.002684593200684
2022-05-12,7.504228115081787
2022-05-13,7.674563407897949
2022-05-16,7.83543586730957
2022-05-17,8.289664268493652
2022-05-18,8.081476211547852
2022-05-19,8.507315635681152
2022-05-20,8.422147750854492
2022-05-23,8.261274337768555
2022-05-24,8.280200958251953
2022-05-25,8.507315635681152
2022-05-26,8.706040382385254
2022-05-27,8.961544036865234
2022-05-31,8.583020210266113
2022-06-01,8.30859088897705
2022-06-02,8.507315635681152
2022-06-03,8.072012901306152
2022-06-06,8.00577163696289
2022-06-07,8.223422050476074
2022-06-08,8.13825511932373
2022-06-09,7.901678085327148
2022-06-10,7.475839138031006
2022-06-13,6.794496536254883
2022-06-14,6.624161243438721
2022-06-15,6.6052350997924805
2022-06-16,6.179396152496338
2022-06-17,6.027986526489258
2022-06-21,6.41597318649292
2022-06-22,6.58630895614624
2022-06-23,7.012147426605225
2022-06-24,7.314966678619385
2022-06-27,7.248724937438965
2022-06-28,6.993221282958984
2022-06-29,6.8418121337890625
2022-06-30,6.964832305908203
2022-07-01,7.201409339904785
2022-07-05,7.617785453796387
2022-07-06,7.958456516265869
2022-07-07,8.280200958251953
2022-07-08,8.10040283203125
2022-07-11,8.128791809082031
2022-07-12,8.280200958251953
2022-07-13,8.346443176269531
2022-07-14,8.043623924255371
2022-07-15,8.507315635681152
2022-07-18,8.44107437133789
2022-07-19,8.800671577453613
2022-07-20,8.904765129089355
2022-07-21,9.122416496276855
2022-07-22,8.923691749572754
2022-07-25,9.046711921691895
2022-07-26,8.668188095092773
2022-07-27,8.961544036865234
2022-07-28,9.065637588500977
2022-07-29,9.008859634399414
2022-08-01,9.358993530273438
2022-08-02,9.415771484375
2022-08-03,9.699664115905762
2022-08-04,9.737516403198242
2022-08-05,9.415771484375
2022-08-08,8.914228439331055
2022-08-09,9.112953186035156
2022-08-10,9.822684288024902
2022-08-11,9.926778793334961
2022-08-12,10.220134735107422
2022-08-15,10.078187942504883
2022-08-16,10.617584228515625
2022-08-17,10.286375999450684
2022-08-18,9.88892650604248
2022-08-19,9.2075834274292
2022-08-22,8.772282600402832
2022-08-23,8.857449531555176
2022-08-24,8.620872497558594
2022-08-25,8.942617416381836
2022-08-26,7.98684549331665
2022-08-29,7.854362487792969
2022-08-30,7.579933166503906
2022-08-31,7.475839138031006
2022-09-01,7.210872650146484
2022-09-02,7.210872650146484
2022-09-06,6.879664421081543
2022-09-07,7.135167598724365
2022-09-08,7.267651081085205
2022-09-09,7.6083221435546875
2022-09-12,7.655637741088867
2022-09-13,7.314966678619385
2022-09-14,7.125704765319824
2022-09-15,7.106778621673584
2022-09-16,7.191946506500244
2022-09-19,7.229798793792725
2022-09-20,6.964832305908203
2022-09-21,6.917516708374023
2022-09-22,6.747181415557861
2022-09-23,6.624161243438721
2022-09-26,6.359194278717041
2022-09-27,6.207785129547119
2022-09-28,6.3497314453125
2022-09-29,6.122617244720459
2022-09-30,5.980671405792236
2022-10-03,6.226711273193359
2022-10-04,6.794496536254883
2022-10-05,6.6714768409729
2022-10-06,6.6146979331970215
2022-10-07,6.33080530166626
2022-10-10,6.378120422363281
2022-10-11,6.36865758895874
2022-10-12,6.36865758895874
2022-10-13,6.406509876251221
2022-10-14,6.3118791580200195
2022-10-17,6.576845645904541
2022-10-18,6.576845645904541
2022-10-19,6.198322296142578
2022-10-20,5.942819118499756
2022-10-21,5.980671405792236
2022-10-24,6.018523693084717
2022-10-25,6.4632887840271
2022-10-26,6.056375980377197
2022-10-27,6.009060382843018
2022-10-28,6.3497314453125
2022-10-31,6.5295305252075195
2022-11-01,6.5389933586120605
2022-11-02,6.255100727081299
2022-11-03,6.160470008850098
2022-11-04,5.971208095550537
2022-11-07,6.018523693084717
2022-11-08,6.217248439788818
2022-11-09,6.160470008850098
2022-11-10,6.926980018615723
2022-11-11,7.693490028381348
2022-11-14,7.513691425323486
2022-11-15,7.93006706237793
2022-11-16,7.324429512023926
2022-11-17,7.1540937423706055
2022-11-18,7.097315311431885
2022-11-21,7.012147426605225
2022-11-22,6.983758449554443
2022-11-23,7.333892822265625
2022-11-25,7.314966678619385
2022-11-28,7.191946506500244
2022-11-29,7.409597396850586
2022-11-30,7.854362487792969
2022-12-01,8.081476211547852
2022-12-02,7.958456516265869
2022-12-05,7.807046890258789
2022-12-06,7.816510200500488
2022-12-07,7.863825798034668
2022-12-08,8.043623924255371
2022-12-09,7.8259735107421875
2022-12-12,8.034160614013672
2022-12-13,8.01523494720459
2022-12-14,7.75026798248291
2022-12-15,7.570469856262207
2022-12-16,7.532617568969727
2022-12-19,7.456912994384766
2022-12-20,7.239262104034424
2022-12-21,7.135167598724365
2022-12-22,7.031073570251465
2022-12-23,6.898590564727783
2022-12-27,6.50114107131958
2022-12-28,6.28348970413208
2022-12-29,6.6052350997924805
2022-12-30,6.624161243438721
2023-01-03,6.709329128265381
2023-01-04,7.040536880493164
2023-01-05,6.945906162261963
2023-01-06,7.068925857543945
2023-01-09,7.191946506500244
2023-01-10,7.390671253204346
2023-01-11,7.759731292724609
2023-01-12,8.109865188598633
2023-01-13,7.807046890258789
2023-01-17,7.892214775085449
2023-01-18,8.09093952178955
2023-01-19,8.109865188598633
2023-01-20,8.336979866027832
2023-01-23,8.649262428283691
2023-01-24,8.460000038146973
2023-01-25,8.497852325439453
2023-01-26,8.677651405334473
2023-01-27,8.857449531555176
2023-01-30,8.772282600402832
2023-01-31,8.904765129089355
2023-02-01,9.2075834274292
2023-02-02,10.201208114624023
2023-02-03,9.737516403198242
2023-02-06,9.169731140136719
2023-02-07,9.103489875793457
2023-02-08,8.933154106140137
2023-02-09,8.601946830749512
2023-02-10,8.336979866027832
2023-02-13,8.393758773803711
2023-02-14,8.374833106994629
2023-02-15,8.658724784851074
2023-02-16,8.53570556640625
2023-02-17,8.232885360717773
2023-02-21,7.88275146484375
2023-02-22,7.655637741088867
2023-02-23,7.627248764038086
2023-02-24,7.447449684143066
2023-02-27,7.456912994384766
2023-02-28,7.437986850738525
2023-03-01,7.598858833312988
2023-03-02,7.655637741088867
2023-03-03,8.176107406616211
2023-03-06,8.223422050476074
2023-03-07,7.788120269775391
2023-03-08,7.98684549331665
2023-03-09,7.8448991775512695
2023-03-10,7.627248764038086
2023-03-13,8.195033073425293
2023-03-14,8.00577163696289
2023-03-15,8.072012901306152
2023-03-16,8.242348670959473
2023-03-17,8.195033073425293
2023-03-20,7.939530372619629
2023-03-21,8.09093952178955
2023-03-22,7.911140441894531
2023-03-23,7.873288154602051
2023-03-24,8.384295463562012
2023-03-27,8.336979866027832
2023-03-28,8.195033073425293
2023-03-29,8.44107437133789
2023-03-30,8.318053245544434
2023-03-31,8.57355785369873
2023-04-03,8.630335807800293
2023-04-04,8.753355979919434
2023-04-05,8.876376152038574
2023-04-06,8.734429359436035
2023-04-10,8.980469703674316
2023-04-11,9.387382507324219
2023-04-12,8.999396324157715
2023-04-13,8.800671577453613
2023-04-14,8.658724784851074
2023-04-17,8.677651405334473
2023-04-18,8.497852325439453
2023-04-19,8.564094543457031
2023-04-20,8.374833106994629
2023-04-21,8.346443176269531
2023-04-24,8.36536979675293
2023-04-25,8.195033073425293
2023-04-26,8.072012901306152
2023-04-27,8.289664268493652
2023-04-28,8.431611061096191
2023-05-01,8.223422050476074
2023-05-02,8.072012901306152
2023-05-03,8.176107406616211
2023-05-04,8.232885360717773
2023-05-05,7.99630880355835
2023-05-08,7.967919826507568
2023-05-09,7.8259735107421875
2023-05-10,7.646174430847168
2023-05-11,7.740805625915527
2023-05-12,7.684026718139648
2023-05-15,7.778657913208008
2023-05-16,7.532617568969727
2023-05-17,7.721879005432129
2023-05-18,7.79758358001709
2023-05-19,7.721879005432129
2023-05-22,7.8448991775512695
2023-05-23,7.570469856262207
2023-05-24,7.419060707092285
2023-05-25,7.248724937438965
2023-05-26,7.3717451095581055
2023-05-30,7.693490028381348
2023-05-31,7.5893964767456055
2023-06-01,7.636711120605469
2023-06-02,7.83543586730957
2023-06-05,7.863825798034668
2023-06-06,8.157180786132812
2023-06-07,8.10040283203125
2023-06-08,8.251811981201172
2023-06-09,8.469463348388672
2023-06-12,8.611410140991211
2023-06-13,8.772282600402832
2023-06-14,8.743892669677734
2023-06-15,8.829060554504395
2023-06-16,8.696577072143555
2023-06-20,8.497852325439453
2023-06-21,8.35590648651123
2023-06-22,8.195033073425293
2023-06-23,8.147717475891113
2023-06-26,8.232885360717773
2023-06-27,8.601946830749512
2023-06-28,8.895301818847656
2023-06-29,8.53570556640625
2023-06-30,8.478926658630371
2023-07-03,8.48838996887207
2023-07-05,8.762819290161133
2023-07-06,8.223422050476074
2023-07-07,8.384295463562012
2023-07-10,8.829060554504395
2023-07-11,9.50093936920166
2023-07-12,9.746979713439941
2023-07-13,9.746979713439941
2023-07-14,9.8416109085083
2023-07-17,9.6239595413208
2023-07-18,9.813220977783203
2023-07-19,10.182282447814941
2023-07-20,9.93624210357666
2023-07-21,9.926778793334961
2023-07-24,9.964631080627441
2023-07-25,9.813220977783203
2023-07-26,9.89838981628418
2023-07-27,9.85107421875
2023-07-28,10.248523712158203
2023-07-31,10.343154907226562
2023-08-01,10.087651252746582
2023-08-02,9.746979713439941
2023-08-03,9.576643943786621
2023-08-04,10.579731941223145
2023-08-07,10.95825481414795
2023-08-08,10.759530067443848
2023-08-09,10.873086929321289
2023-08-10,11.16644287109375
2023-08-11,11.07181167602539
2023-08-14,10.721677780151367
2023-08-15,10.305302619934082
2023-08-16,10.229598045349121
2023-08-17,10.125503540039062
2023-08-18,9.93624210357666
2023-08-21,9.690200805664062
2023-08-22,9.75644302368164
2023-08-23,9.955168724060059
2023-08-24,9.765905380249023
2023-08-25,9.8605375289917
2023-08-28,9.879463195800781
2023-08-29,9.926778793334961
2023-08-30,10.163355827331543
2023-08-31,10.10657787322998
2023-09-01,9.955168724060059
2023-09-05,9.690200805664062
2023-09-06,9.794295310974121
2023-09-07,9.926778793334961
2023-09-08,9.71859073638916
2023-09-11,9.6334228515625
2023-09-12,9.45362377166748
2023-09-13,9.217046737670898
2023-09-14,9.37791919708252
2023-09-15,8.923691749572754
2023-09-18,8.753355979919434
2023-09-19,8.696577072143555
2023-09-20,8.516778945922852
2023-09-21,8.01523494720459
2023-09-22,7.94899320602417
2023-09-25,7.807046890258789
2023-09-26,7.693490028381348
2023-09-27,7.693490028381348
2023-09-28,7.788120269775391
2023-09-29,7.740805625915527
2023-10-02,7.561006546020508
2023-10-03,7.0783891677856445
2023-10-04,7.210872650146484
2023-10-05,7.419060707092285
2023-10-06,7.513691425323486
2023-10-09,7.693490028381348
2023-10-10,7.665101051330566
2023-10-11,7.75026798248291
2023-10-12,7.400134563446045
2023-10-13,7.333892822265625
2023-10-16,7.437986850738525
2023-10-17,7.437986850738525
2023-10-18,7.097315311431885
2023-10-19,7.031073570251465
2023-10-20,6.917516708374023
2023-10-23,6.964832305908203
2023-10-24,6.945906162261963
2023-10-25,6.822885990142822
2023-10-26,6.908053874969482
2023-10-27,6.908053874969482
2023-10-30,6.917516708374023
2023-10-31,6.993221282958984
2023-11-01,7.116241455078125
2023-11-02,7.665101051330566
2023-11-03,8.166644096374512
2023-11-06,7.71241569519043
2023-11-07,7.721879005432129
2023-11-08,7.958456516265869
2023-11-09,7.437986850738525
2023-11-10,7.88275146484375
2023-11-13,7.561006546020508
2023-11-14,8.724967002868652
2023-11-15,8.545167922973633
2023-11-16,8.45053768157959
2023-11-17,8.52624225616455
2023-11-20,8.507315635681152
2023-11-21,8.469463348388672
2023-11-22,8.45053768157959
2023-11-24,8.545167922973633
2023-11-27,8.658724784851074
2023-11-28,8.829060554504395
2023-11-29,9.027785301208496
2023-11-30,8.838523864746094
2023-12-01,9.340066909790039
2023-12-04,9.311677932739258
2023-12-05,9.226510047912598
2023-12-06,9.71859073638916
2023-12-07,9.794295310974121
2023-12-08,9.94570541381836
2023-12-11,10.011946678161621
2023-12-12,10.220134735107422
2023-12-13,11.17590618133545
2023-12-14,12.66161060333252
2023-12-15,13.00228214263916
2023-12-18,13.248322486877441
2023-12-19,13.645771980285645
2023-12-20,13.532215118408203
2023-12-21,14.09999942779541
2023-12-22,13.939126968383789
2023-12-26,14.10946273803711
2023-12-27,14.23248291015625
2023-12-28,14.204093933105469
2023-12-29,13.702549934387207
2024-01-02,13.513288497924805
2024-01-03,12.623758316040039
2024-01-04,11.989731788635254
2024-01-05,11.951879501342773
2024-01-08,12.273624420166016
2024-01-09,12.131677627563477
2024-01-10,12.008657455444336
2024-01-11,11.791007041931152
2024-01-12,11.620671272277832
2024-01-16,11.327315330505371
2024-01-17,10.86362361907959
2024-01-18,10.95825481414795
2024-01-19,11.56389331817627
2024-01-22,11.819396018981934
2024-01-23,11.696375846862793
2024-01-24,11.355705261230469
2024-01-25,11.47872543334961
2024-01-26,11.582818984985352
2024-01-29,12.112751960754395
2024-01-30,11.989731788635254
2024-01-31,11.64906120300293
2024-02-01,11.999195098876953
2024-02-02,11.838322639465332
2024-02-05,10.920402526855469
2024-02-06,11.04342269897461
2024-02-07,10.882550239562988
2024-02-08,10.86362361907959
2024-02-09,10.929865837097168
2024-02-12,11.450336456298828
2024-02-13,10.636509895324707
2024-02-14,10.844697952270508
2024-02-15,11.07181167602539
2024-02-16,10.759530067443848
2024-02-20,10.551342010498047
2024-02-21,10.409396171569824
2024-02-22,10.390469551086426
2024-02-23,10.939329147338867
2024-02-26,10.854161262512207
2024-02-27,11.308388710021973
2024-02-28,11.365167617797852
2024-02-29,11.885638236999512
2024-03-01,12.178993225097656
2024-03-04,11.970805168151855
2024-03-05,11.630134582519531
2024-03-06,11.914027214050293
2024-03-07,11.961342811584473
2024-03-08,12.037047386169434
2024-03-11,11.677450180053711
2024-03-12,11.630134582519531
2024-03-13,11.819396018981934
2024-03-14,11.64906120300293
2024-03-15,11.64906120300293
2024-03-18,11.60174560546875
2024-03-19,12.008657455444336
2024-03-20,12.775167465209961
2024-03-21,13.390268325805664
2024-03-22,13.371342658996582
2024-03-25,13.26724910736084
2024-03-26,13.021208763122559
2024-03-27,13.787717819213867
2024-03-28,13.768792152404785
2024-04-01,13.115839004516602
2024-04-02,12.462885856628418
2024-04-03,12.52912712097168
2024-04-04,12.368254661560059
2024-04-05,12.254697799682617
2024-04-08,13.09691333770752
2024-04-09,13.352416038513184
2024-04-10,11.63959789276123
2024-04-11,11.72476577758789
2024-04-12,11.59228229522705
2024-04-15,11.04342269897461
2024-04-16,10.82577133178711
2024-04-17,10.768993377685547
2024-04-18,10.91093921661377
