Date,DHI
2010-10-06,9.120352745056152
2010-10-07,8.976922988891602
2010-10-08,9.069731712341309
2010-10-11,8.892555236816406
2010-10-12,9.044421195983887
2010-10-13,9.095040321350098
2010-10-14,9.00223445892334
2010-10-15,8.850369453430176
2010-10-18,8.892555236816406
2010-10-19,8.757563591003418
2010-10-20,8.749124526977539
2010-10-21,8.968489646911621
2010-10-22,8.951614379882812
2010-10-25,9.010669708251953
2010-10-26,8.892555236816406
2010-10-27,8.92630386352539
2010-10-28,8.774435043334961
2010-10-29,8.79974365234375
2010-11-01,8.858803749084473
2010-11-02,9.331275939941406
2010-11-03,9.21316146850586
2010-11-04,9.930301666259766
2010-11-05,10.107475280761719
2010-11-08,10.14122486114502
2010-11-09,9.913426399230957
2010-11-10,10.16653823852539
2010-11-11,10.267777442932129
2010-11-12,9.71094036102295
2010-11-15,9.255340576171875
2010-11-16,9.297525405883789
2010-11-17,9.010669708251953
2010-11-18,8.985363006591797
2010-11-19,8.841930389404297
2010-11-22,8.81483268737793
2010-11-23,8.518470764160156
2010-11-24,8.510003089904785
2010-11-26,8.459192276000977
2010-11-29,8.357582092285156
2010-11-30,8.501532554626465
2010-12-01,8.916446685791016
2010-12-02,9.246685028076172
2010-12-03,9.407572746276855
2010-12-06,9.526121139526367
2010-12-07,9.687007904052734
2010-12-08,9.483780860900879
2010-12-09,9.3991060256958
2010-12-10,9.432974815368652
2010-12-13,9.619261741638184
2010-12-14,9.534586906433105
2010-12-15,9.373700141906738
2010-12-16,9.526121139526367
2010-12-17,9.64466381072998
2010-12-20,10.000303268432617
2010-12-21,10.084981918334961
2010-12-22,10.398286819458008
2010-12-23,10.084981918334961
2010-12-27,10.296675682067871
2010-12-28,9.991838455200195
2010-12-29,10.093449592590332
2010-12-30,10.16966438293457
2010-12-31,10.101920127868652
2011-01-03,10.449095726013184
2011-01-04,10.16966438293457
2011-01-05,10.49990177154541
2011-01-06,10.864011764526367
2011-01-07,11.024895668029785
2011-01-10,10.720060348510742
2011-01-11,11.092636108398438
2011-01-12,11.101104736328125
2011-01-13,11.075702667236328
2011-01-14,11.431341171264648
2011-01-18,11.287391662597656
2011-01-19,10.872475624084473
2011-01-20,10.931751251220703
2011-01-21,10.745462417602539
2011-01-24,10.9571533203125
2011-01-25,11.016427040100098
2011-01-26,11.211183547973633
2011-01-27,10.84706974029541
2011-01-28,10.584576606750488
2011-01-31,10.49143123626709
2011-02-01,10.49990177154541
2011-02-02,10.355948448181152
2011-02-03,10.076516151428223
2011-02-04,9.93256664276123
2011-02-07,10.26280403137207
2011-02-08,10.515936851501465
2011-02-09,10.583892822265625
2011-02-10,10.498944282531738
2011-02-11,10.626365661621094
2011-02-14,10.583892822265625
2011-02-15,10.464970588684082
2011-02-16,10.575392723083496
2011-02-17,10.779258728027344
2011-02-18,10.872696876525879
2011-02-22,10.25261116027832
2011-02-23,10.091217994689941
2011-02-24,9.997785568237305
2011-02-25,10.125194549560547
2011-02-28,10.057245254516602
2011-03-01,9.708979606628418
2011-03-02,9.810908317565918
2011-03-03,9.96380615234375
2011-03-04,9.734460830688477
2011-03-07,9.624032974243164
2011-03-08,10.099714279174805
2011-03-09,10.20164966583252
2011-03-10,10.082725524902344
2011-03-11,10.048749923706055
2011-03-14,9.895853996276855
2011-03-15,10.167673110961914
2011-03-16,9.938324928283691
2011-03-17,10.091217994689941
2011-03-18,10.108208656311035
2011-03-21,10.286592483520508
2011-03-22,10.065739631652832
2011-03-23,10.014769554138184
2011-03-24,10.014769554138184
2011-03-25,10.227131843566895
2011-03-28,10.320570945739746
2011-03-29,10.150679588317871
2011-03-30,9.96380615234375
2011-03-31,9.895853996276855
2011-04-01,9.97230339050293
2011-04-04,9.734460830688477
2011-04-05,9.5645751953125
2011-04-06,9.759943008422852
2011-04-07,9.870372772216797
2011-04-08,9.861876487731934
2011-04-11,9.946818351745605
2011-04-12,9.904346466064453
2011-04-13,9.751448631286621
2011-04-14,9.691986083984375
2011-04-15,9.793919563293457
2011-04-18,9.912843704223633
2011-04-19,10.031756401062012
2011-04-20,10.337556838989258
2011-04-21,10.184656143188477
2011-04-25,10.295082092285156
2011-04-26,10.380023002624512
2011-04-27,10.218636512756348
2011-04-28,10.278097152709961
2011-04-29,10.566902160644531
2011-05-02,10.26960277557373
2011-05-03,10.125194549560547
2011-05-04,10.184656143188477
2011-05-05,10.235624313354492
2011-05-06,10.13369083404541
2011-05-09,10.031756401062012
2011-05-10,10.115272521972656
2011-05-11,9.970405578613281
2011-05-12,9.876666069030762
2011-05-13,9.74884033203125
2011-05-16,9.944841384887695
2011-05-17,9.765885353088379
2011-05-18,9.9277982711792
2011-05-19,10.021535873413086
2011-05-20,10.055622100830078
2011-05-23,9.944841384887695
2011-05-24,9.774406433105469
2011-05-25,9.791447639465332
2011-05-26,10.0641450881958
2011-05-27,10.209010124206543
2011-05-31,10.379446983337402
2011-06-01,10.234577178955078
2011-06-02,9.978924751281738
2011-06-03,9.876666069030762
2011-06-06,9.646578788757324
2011-06-07,9.459104537963867
2011-06-08,9.169363021850586
2011-06-09,9.263107299804688
2011-06-10,9.169363021850586
2011-06-13,9.288667678833008
2011-06-14,9.48466968536377
2011-06-15,9.194930076599121
2011-06-16,9.339800834655762
2011-06-17,9.450583457946777
2011-06-20,9.569883346557617
2011-06-21,9.697709083557129
2011-06-22,9.834059715270996
2011-06-23,9.893710136413574
2011-06-24,9.731797218322754
2011-06-27,9.919272422790527
2011-06-28,10.013007164001465
2011-06-29,9.689186096191406
2011-06-30,9.817008972167969
2011-07-01,9.953363418579102
2011-07-05,9.910750389099121
2011-07-06,9.953363418579102
2011-07-07,10.166404724121094
2011-07-08,10.209010124206543
2011-07-11,9.919272422790527
2011-07-12,9.876666069030762
2011-07-13,9.868141174316406
2011-07-14,9.757364273071289
2011-07-15,9.78292179107666
2011-07-18,9.621014595031738
2011-07-19,10.166404724121094
2011-07-20,10.098231315612793
2011-07-21,10.336835861206055
2011-07-22,10.294225692749023
2011-07-25,10.20048999786377
2011-07-26,10.098231315612793
2011-07-27,9.885188102722168
2011-07-28,10.140840530395508
2011-07-29,10.123795509338379
2011-08-01,10.013007164001465
2011-08-02,9.706233024597168
2011-08-03,9.595450401306152
2011-08-04,8.93075942993164
2011-08-05,8.87962532043457
2011-08-08,8.146759986877441
2011-08-09,8.172323226928711
2011-08-10,7.854054927825928
2011-08-11,8.110727310180664
2011-08-12,8.144943237304688
2011-08-15,8.495728492736816
2011-08-16,8.452947616577148
2011-08-17,8.333169937133789
2011-08-18,7.811275959014893
2011-08-19,7.65727424621582
2011-08-22,7.65727424621582
2011-08-23,7.648716926574707
2011-08-24,8.085058212280273
2011-08-25,8.221943855285645
2011-08-26,8.281837463378906
2011-08-29,8.829394340515137
2011-08-30,9.068951606750488
2011-08-31,9.000509262084961
2011-09-01,8.726726531982422
2011-09-02,8.529950141906738
2011-09-06,8.32461166381836
2011-09-07,8.701062202453613
2011-09-08,8.384505271911621
2011-09-09,8.19627857208252
2011-09-12,8.179167747497559
2011-09-13,8.059388160705566
2011-09-14,8.187725067138672
2011-09-15,8.204833030700684
2011-09-16,8.256172180175781
2011-09-19,8.179167747497559
2011-09-20,8.367391586303711
2011-09-21,8.256172180175781
2011-09-22,7.802720069885254
2011-09-23,7.8454976081848145
2011-09-26,8.085058212280273
2011-09-27,8.033722877502441
2011-09-28,7.78560733795166
2011-09-29,8.076498985290527
2011-09-30,7.734274387359619
2011-10-03,7.229494571685791
2011-10-04,7.451941967010498
2011-10-05,7.862610816955566
2011-10-06,7.973834037780762
2011-10-07,7.8454976081848145
2011-10-10,8.247611999511719
2011-10-11,8.375944137573242
2011-10-12,8.589837074279785
2011-10-13,8.435837745666504
2011-10-14,8.521392822265625
2011-10-17,8.162056922912598
2011-10-18,9.060399055480957
2011-10-19,8.932061195373535
2011-10-20,9.086060523986816
2011-10-21,9.265731811523438
2011-10-24,9.770513534545898
2011-10-25,9.496731758117676
2011-10-26,9.684954643249512
2011-10-27,10.104182243347168
2011-10-28,9.933072090148926
2011-10-31,9.522403717041016
2011-11-01,9.325618743896484
2011-11-02,9.650735855102539
2011-11-03,9.898849487304688
2011-11-04,9.881734848022461
2011-11-07,9.992959976196289
2011-11-08,10.300958633422852
2011-11-09,9.727736473083496
2011-11-10,9.975851058959961
2011-11-11,9.80473518371582
2011-11-14,9.650735855102539
2011-11-15,9.684954643249512
2011-11-16,9.873184204101562
2011-11-17,9.693512916564941
2011-11-18,9.625070571899414
2011-11-21,9.548072814941406
2011-11-22,9.667845726013184
2011-11-23,9.265731811523438
2011-11-25,9.291399002075195
2011-11-28,9.633625984191895
2011-11-29,9.659287452697754
2011-11-30,10.224152565002441
2011-12-01,10.241320610046387
2011-12-02,10.20698356628418
2011-12-05,10.82506275177002
2011-12-06,10.885157585144043
2011-12-07,10.8937406539917
2011-12-08,10.498855590820312
2011-12-09,10.867986679077148
2011-12-12,10.867986679077148
2011-12-13,10.344335556030273
2011-12-14,10.035294532775879
2011-12-15,10.232728958129883
2011-12-16,10.301410675048828
2011-12-19,10.095382690429688
2011-12-20,10.67054557800293
2011-12-21,10.970998764038086
2011-12-22,10.74780559539795
2011-12-23,10.687711715698242
2011-12-27,10.60186767578125
2011-12-28,10.473100662231445
2011-12-29,10.936664581298828
2011-12-30,10.82506275177002
2012-01-03,11.14268970489502
2012-01-04,11.26287841796875
2012-01-05,11.468904495239258
2012-01-06,11.14268970489502
2012-01-09,11.125524520874023
2012-01-10,11.571918487548828
2012-01-11,12.12990951538086
2012-01-12,12.224342346191406
2012-01-13,11.941052436828613
2012-01-17,11.803698539733887
2012-01-18,12.121325492858887
2012-01-19,12.061233520507812
2012-01-20,11.863790512084961
2012-01-23,11.923885345458984
2012-01-24,12.232924461364746
2012-01-25,12.43895149230957
2012-01-26,12.121325492858887
2012-01-27,12.353110313415527
2012-01-30,12.086989402770996
2012-01-31,11.949636459350586
2012-02-01,12.095574378967285
2012-02-02,12.121325492858887
2012-02-03,12.58488941192627
2012-02-06,12.404614448547363
2012-02-07,12.327356338500977
2012-02-08,12.471955299377441
2012-02-09,12.489169120788574
2012-02-10,12.334240913391113
2012-02-13,12.678532600402832
2012-02-14,12.532211303710938
2012-02-15,12.506385803222656
2012-02-16,12.454744338989258
2012-02-17,12.334240913391113
2012-02-21,11.99855899810791
2012-02-22,11.989949226379395
2012-02-23,12.187919616699219
2012-02-24,12.032983779907227
2012-02-27,12.256775856018066
2012-02-28,11.955523490905762
2012-02-29,12.342849731445312
2012-03-01,12.196524620056152
2012-03-02,11.989949226379395
2012-03-05,12.01577377319336
2012-03-06,11.585407257080078
2012-03-07,12.041592597961426
2012-03-08,12.532211303710938
2012-03-09,13.315474510192871
2012-03-12,13.48762035369873
2012-03-13,13.720014572143555
2012-03-14,13.625334739685059
2012-03-15,14.047091484069824
2012-03-16,13.797479629516602
2012-03-19,13.711408615112305
2012-03-20,13.54786491394043
2012-03-21,13.54786491394043
2012-03-22,13.272435188293457
2012-03-23,13.281041145324707
2012-03-26,13.281041145324707
2012-03-27,13.573688507080078
2012-03-28,13.694191932678223
2012-03-29,13.246610641479492
2012-03-30,13.057250022888184
2012-04-02,12.928140640258789
2012-04-03,12.764602661132812
2012-04-04,12.317028045654297
2012-04-05,12.093235969543457
2012-04-09,12.652706146240234
2012-04-10,12.093235969543457
2012-04-11,12.678532600402832
2012-04-12,13.07446575164795
2012-04-13,12.755997657775879
2012-04-16,12.721566200256348
2012-04-17,12.928140640258789
2012-04-18,12.799031257629395
2012-04-19,12.58385181427002
2012-04-20,13.238005638122559
2012-04-23,12.962573051452637
2012-04-24,13.375722885131836
2012-04-25,13.522046089172363
2012-04-26,13.892159461975098
2012-04-27,14.210628509521484
2012-04-30,14.072911262512207
2012-05-01,14.33112907409668
2012-05-02,14.82174301147461
2012-05-03,14.529102325439453
2012-05-04,14.32033634185791
2012-05-07,14.458358764648438
2012-05-08,14.285825729370117
2012-05-09,14.863814353942871
2012-05-10,14.596386909484863
2012-05-11,14.777547836303711
2012-05-14,14.579132080078125
2012-05-15,14.950079917907715
2012-05-16,14.717161178588867
2012-05-17,13.932130813598633
2012-05-18,13.811359405517578
2012-05-21,14.19956111907959
2012-05-22,14.31170654296875
2012-05-23,14.553254127502441
2012-05-24,14.794798851013184
2012-05-25,14.674029350280762
2012-05-29,15.03635311126709
2012-05-30,14.337587356567383
2012-05-31,14.32033634185791
2012-06-01,13.121219635009766
2012-06-04,12.491469383239746
2012-06-05,12.81928825378418
2012-06-06,13.207488059997559
2012-06-07,13.397273063659668
2012-06-08,13.776853561401367
2012-06-11,13.233366966247559
2012-06-12,13.207488059997559
2012-06-13,13.000446319580078
2012-06-14,13.5007963180542
2012-06-15,13.699210166931152
2012-06-18,14.234067916870117
2012-06-19,14.423856735229492
2012-06-20,14.449735641479492
2012-06-21,14.05290412902832
2012-06-22,14.156423568725586
2012-06-25,14.05290412902832
2012-06-26,14.553254127502441
2012-06-27,14.889690399169922
2012-06-28,15.001840591430664
2012-06-29,15.855889320373535
2012-07-02,15.968029975891113
2012-07-03,15.769619941711426
2012-07-05,16.12331199645996
2012-07-06,16.183692932128906
2012-07-09,16.295848846435547
2012-07-10,15.735112190246582
2012-07-11,15.424549102783203
2012-07-12,15.84726333618164
2012-07-13,16.13194465637207
2012-07-16,16.304481506347656
2012-07-17,16.080183029174805
2012-07-18,15.907649040222168
2012-07-19,15.93352222442627
2012-07-20,16.287220001220703
2012-07-23,16.451128005981445
2012-07-24,16.106063842773438
2012-07-25,15.510821342468262
2012-07-26,16.21820640563965
2012-07-27,15.86451530456543
2012-07-30,15.441802978515625
2012-07-31,15.208881378173828
2012-08-01,14.898320198059082
2012-08-02,15.13986873626709
2012-08-03,14.967340469360352
2012-08-06,15.079489707946777
2012-08-07,15.277901649475098
2012-08-08,15.553949356079102
2012-08-09,15.984475135803223
2012-08-10,15.63867473602295
2012-08-13,15.768342018127441
2012-08-14,15.84615421295166
2012-08-15,15.655960083007812
2012-08-16,16.356204986572266
2012-08-17,16.408069610595703
2012-08-20,15.915310859680176
2012-08-21,15.776996612548828
2012-08-22,16.425357818603516
2012-08-23,16.235170364379883
2012-08-24,16.434005737304688
2012-08-27,16.200584411621094
2012-08-28,16.096858978271484
2012-08-29,16.20923614501953
2012-08-30,16.226526260375977
2012-08-31,16.416715621948242
2012-09-04,16.848960876464844
2012-09-05,16.805742263793945
2012-09-06,17.324432373046875
2012-09-07,17.315793991088867
2012-09-10,17.082374572753906
2012-09-11,17.557842254638672
2012-09-12,17.78260612487793
2012-09-13,18.405046463012695
2012-09-14,19.010196685791016
2012-09-17,18.6557559967041
2012-09-18,18.45692253112793
2012-09-19,19.20902442932129
2012-09-20,19.18309783935547
2012-09-21,19.338703155517578
2012-09-24,19.053422927856445
2012-09-25,18.7940673828125
2012-09-26,18.067899703979492
2012-09-27,18.102474212646484
2012-09-28,17.83448028564453
2012-10-01,17.894994735717773
2012-10-02,17.903644561767578
2012-10-03,19.010196685791016
2012-10-04,19.018844604492188
2012-10-05,18.716264724731445
2012-10-08,18.30130958557129
2012-10-09,17.817190170288086
2012-10-10,17.920934677124023
2012-10-11,17.497337341308594
2012-10-12,17.255266189575195
2012-10-15,17.860422134399414
2012-10-16,17.877708435058594
2012-10-17,18.621177673339844
2012-10-18,18.629812240600586
2012-10-19,18.569307327270508
2012-10-22,18.526081085205078
2012-10-23,18.232152938842773
2012-10-24,18.508785247802734
2012-10-25,18.249448776245117
2012-10-26,17.946863174438477
2012-10-31,18.119762420654297
2012-11-01,18.88051986694336
2012-11-02,18.188928604125977
2012-11-05,18.76812744140625
2012-11-06,18.526081085205078
2012-11-07,18.517433166503906
2012-11-08,18.1284122467041
2012-11-09,17.80854034423828
2012-11-12,16.771163940429688
2012-11-13,16.64148712158203
2012-11-14,15.898016929626465
2012-11-15,15.967177391052246
2012-11-16,16.338911056518555
2012-11-19,16.44265365600586
2012-11-20,16.805742263793945
2012-11-21,16.81438446044922
2012-11-23,16.883544921875
2012-11-26,16.857606887817383
2012-11-27,16.92676544189453
2012-11-28,16.7884521484375
2012-11-29,16.985063552856445
2012-11-30,16.85514259338379
2012-12-03,16.77719497680664
2012-12-04,16.40474510192871
2012-12-05,16.101594924926758
2012-12-06,16.188209533691406
2012-12-07,16.326801300048828
2012-12-10,15.93702507019043
2012-12-11,16.075607299804688
2012-12-12,16.63860511779785
2012-12-13,16.48147201538086
2012-12-14,16.3592586517334
2012-12-17,17.188573837280273
2012-12-18,17.529029846191406
2012-12-19,17.415542602539062
2012-12-20,17.54648780822754
2012-12-21,17.240949630737305
2012-12-24,17.10127067565918
2012-12-26,16.97032928466797
2012-12-27,17.0052547454834
2012-12-28,16.795740127563477
2012-12-31,17.267141342163086
2013-01-02,17.799638748168945
2013-01-03,17.79091453552246
2013-01-04,18.08771514892578
2013-01-07,18.166276931762695
2013-01-08,18.096450805664062
2013-01-09,18.463088989257812
2013-01-10,18.209938049316406
2013-01-11,18.288501739501953
2013-01-14,18.23612403869629
2013-01-15,18.401981353759766
2013-01-16,18.33214569091797
2013-01-17,18.794816970825195
2013-01-18,18.786083221435547
2013-01-22,18.81227684020996
2013-01-23,19.0479793548584
2013-01-24,18.960676193237305
2013-01-25,18.995588302612305
2013-01-28,18.602758407592773
2013-01-29,20.793893814086914
2013-01-30,20.13043785095215
2013-01-31,20.654220581054688
2013-02-01,20.383604049682617
2013-02-04,19.955848693847656
2013-02-05,20.70659828186035
2013-02-06,20.462162017822266
2013-02-07,20.226470947265625
2013-02-08,20.147905349731445
2013-02-11,20.008235931396484
2013-02-12,20.994672775268555
2013-02-13,20.802621841430664
2013-02-14,20.75897789001465
2013-02-15,20.654220581054688
2013-02-19,20.331228256225586
2013-02-20,19.14400291442871
2013-02-21,19.353511810302734
2013-02-22,19.47572898864746
2013-02-25,18.65513801574707
2013-02-26,19.423357009887695
2013-02-27,19.77252960205078
2013-02-28,19.466997146606445
2013-03-01,19.650314331054688
2013-03-04,20.28757667541504
2013-03-05,20.77643394470215
2013-03-06,20.69786262512207
2013-03-07,20.793893814086914
2013-03-08,21.012130737304688
2013-03-11,20.91611099243164
2013-03-12,20.628023147583008
2013-03-13,20.96847915649414
2013-03-14,21.413686752319336
2013-03-15,21.24782943725586
2013-03-18,21.169267654418945
2013-03-19,21.221641540527344
2013-03-20,22.199359893798828
2013-03-21,21.719226837158203
2013-03-22,21.579561233520508
2013-03-25,21.37004280090332
2013-03-26,21.13434410095215
2013-03-27,21.29148292541504
2013-03-28,21.212913513183594
2013-04-01,20.820085525512695
2013-04-02,20.435972213745117
2013-04-03,19.938392639160156
2013-04-04,19.97330665588379
2013-04-05,20.147905349731445
2013-04-08,20.497085571289062
2013-04-09,20.313764572143555
2013-04-10,20.209009170532227
2013-04-11,20.36614227294922
2013-04-12,20.444711685180664
2013-04-15,19.117815017700195
2013-04-16,19.597938537597656
2013-04-17,19.327322006225586
2013-04-18,18.751163482666016
2013-04-19,19.187639236450195
2013-04-22,19.519372940063477
2013-04-23,20.558195114135742
2013-04-24,20.96847915649414
2013-04-25,21.413686752319336
2013-04-26,23.27309799194336
2013-04-29,23.150875091552734
2013-04-30,22.76678466796875
2013-05-01,22.33030891418457
2013-05-02,23.063583374023438
2013-05-03,23.089778900146484
2013-05-06,23.124691009521484
2013-05-07,23.351659774780273
2013-05-08,23.534976959228516
2013-05-09,23.412765502929688
2013-05-10,23.700847625732422
2013-05-13,23.87543487548828
2013-05-14,24.09367561340332
2013-05-15,23.945274353027344
2013-05-16,23.395313262939453
2013-05-17,23.77068328857422
2013-05-20,23.34293556213379
2013-05-21,22.967561721801758
2013-05-22,22.80169677734375
2013-05-23,22.705673217773438
2013-05-24,22.478700637817383
2013-05-28,22.426321029663086
2013-05-29,21.40496826171875
2013-05-30,21.597009658813477
2013-05-31,21.265291213989258
2013-06-03,20.75897789001465
2013-06-04,20.008235931396484
2013-06-05,19.77252960205078
2013-06-06,20.313764572143555
2013-06-07,20.56692123413086
2013-06-10,20.13043785095215
2013-06-11,19.484455108642578
2013-06-12,19.632858276367188
2013-06-13,20.654220581054688
2013-06-14,20.854995727539062
2013-06-17,21.177995681762695
2013-06-18,21.282751083374023
2013-06-19,20.462162017822266
2013-06-20,18.602758407592773
2013-06-21,18.41944122314453
2013-06-24,18.26230239868164
2013-06-25,18.253578186035156
2013-06-26,18.26230239868164
2013-06-27,18.951948165893555
2013-06-28,18.576570510864258
2013-07-01,18.375795364379883
2013-07-02,18.209938049316406
2013-07-03,18.29722023010254
2013-07-05,17.7036190032959
2013-07-08,17.223482131958008
2013-07-09,18.524192810058594
2013-07-10,18.375795364379883
2013-07-11,20.060604095458984
2013-07-12,19.868560791015625
2013-07-15,18.960676193237305
2013-07-16,18.943218231201172
2013-07-17,19.370967864990234
2013-07-18,18.91702651977539
2013-07-19,19.266210556030273
2013-07-22,18.838462829589844
2013-07-23,19.030513763427734
2013-07-24,18.506729125976562
2013-07-25,16.91795539855957
2013-07-26,16.87430763244629
2013-07-29,17.171113967895508
2013-07-30,17.240949630737305
2013-07-31,17.54648780822754
2013-08-01,17.555206298828125
2013-08-02,17.79091453552246
2013-08-05,17.433000564575195
2013-08-06,17.110004425048828
2013-08-07,16.568767547607422
2013-08-08,16.507658004760742
2013-08-09,16.490201950073242
2013-08-12,16.429096221923828
2013-08-13,16.184667587280273
2013-08-14,15.79183292388916
2013-08-15,16.69098663330078
2013-08-16,16.58622932434082
2013-08-19,15.975152015686035
2013-08-20,16.507658004760742
2013-08-21,16.45528793334961
2013-08-22,16.83065414428711
2013-08-23,16.35053062438965
2013-08-26,16.315608978271484
2013-08-27,15.70454216003418
2013-08-28,15.512481689453125
2013-08-29,16.06245231628418
2013-08-30,15.58232593536377
2013-09-03,15.538678169250488
2013-09-04,15.564870834350586
2013-09-05,15.512481689453125
2013-09-06,15.80056095123291
2013-09-09,16.83065414428711
2013-09-10,16.490201950073242
2013-09-11,17.022708892822266
2013-09-12,16.90049171447754
2013-09-13,16.70844078063965
2013-09-16,17.319517135620117
