Date,UWMC
2021-12-13,4.554722785949707
2021-12-14,4.602451801300049
2021-12-15,4.241074085235596
2021-12-16,4.554722785949707
2021-12-17,4.438808917999268
2021-12-20,4.2683491706848145
2021-12-21,4.295621871948242
2021-12-22,4.2683491706848145
2021-12-23,4.350169658660889
2021-12-27,4.261529922485352
2021-12-28,4.152434825897217
2021-12-29,4.09788703918457
2021-12-30,4.111523151397705
2021-12-31,4.036520481109619
2022-01-03,4.186526298522949
2022-01-04,4.084249973297119
2022-01-05,4.00242805480957
2022-01-06,3.934244155883789
2022-01-07,4.104705810546875
2022-01-10,3.879696846008301
2022-01-11,4.043338775634766
2022-01-12,4.050158500671387
2022-01-13,4.043338775634766
2022-01-14,3.900151014328003
2022-01-18,3.797874927520752
2022-01-19,3.7501461505889893
2022-01-20,3.6342318058013916
2022-01-21,3.6069586277008057
2022-01-24,3.559229612350464
2022-01-25,3.620595693588257
2022-01-26,3.6137773990631104
2022-01-27,3.4160423278808594
2022-01-28,3.3819496631622314
2022-01-31,3.525136947631836
2022-02-01,3.3614940643310547
2022-02-02,3.2114880084991455
2022-02-03,2.979661226272583
2022-02-04,2.931932210922241
2022-02-07,2.918295383453369
2022-02-08,3.0819382667541504
2022-02-09,3.116030216217041
2022-02-10,3.0342087745666504
2022-02-11,3.0342087745666504
2022-02-14,3.000117540359497
2022-02-15,3.150122880935669
2022-02-16,3.3410391807556152
2022-02-17,3.1978511810302734
2022-02-18,3.2114880084991455
2022-02-22,3.041027545928955
2022-02-23,2.829655885696411
2022-02-24,2.938750982284546
2022-02-25,2.9864799976348877
2022-02-28,2.9592061042785645
2022-03-01,3.150122880935669
2022-03-02,3.177396059036255
2022-03-03,3.000117540359497
2022-03-04,2.8364739418029785
2022-03-07,2.856929302215576
2022-03-08,2.938750982284546
2022-03-09,3.041027545928955
2022-03-10,3.0478460788726807
2022-03-11,3.0478456020355225
2022-03-14,2.8874330520629883
2022-03-15,2.859534978866577
2022-03-16,3.1315395832061768
2022-03-17,3.278002977371216
2022-03-18,3.264054298400879
2022-03-21,3.194309711456299
2022-03-22,3.222208023071289
2022-03-23,3.0757439136505127
2022-03-24,3.0757439136505127
2022-03-25,2.9641523361206055
2022-03-28,3.0966670513153076
2022-03-29,3.180361032485962
2022-03-30,3.1385135650634766
2022-03-31,3.159437656402588
2022-04-01,3.1315395832061768
2022-04-04,3.2082581520080566
2022-04-05,3.0408716201782227
2022-04-06,2.9502029418945312
2022-04-07,2.8734841346740723
2022-04-08,2.8665096759796143
2022-04-11,2.8804590702056885
2022-04-12,2.706096649169922
2022-04-13,2.775841236114502
2022-04-14,2.713070869445801
2022-04-18,2.7270195484161377
2022-04-19,2.754918098449707
2022-04-20,2.6851727962493896
2022-04-21,2.622403144836426
2022-04-22,2.5456838607788086
2022-04-25,2.622403144836426
2022-04-26,2.4550156593322754
2022-04-27,2.420142889022827
2022-04-28,2.5735816955566406
2022-04-29,2.5875303745269775
2022-05-02,2.5666067600250244
2022-05-03,2.6293768882751465
2022-05-04,2.6991217136383057
2022-05-05,2.6084535121917725
2022-05-06,2.5247602462768555
2022-05-09,2.4271178245544434
2022-05-10,2.5108110904693604
2022-05-11,2.434091806411743
2022-05-12,2.5805559158325195
2022-05-13,2.6433262825012207
2022-05-16,2.720045804977417
2022-05-17,2.824662923812866
2022-05-18,2.7967653274536133
2022-05-19,2.733994483947754
2022-05-20,2.761892557144165
2022-05-23,2.768866777420044
2022-05-24,2.6991217136383057
2022-05-25,2.754918098449707
2022-05-26,2.803738832473755
2022-05-27,2.8665096759796143
2022-05-31,2.824662923812866
2022-06-01,2.8386118412017822
2022-06-02,2.8525607585906982
2022-06-03,2.782816171646118
2022-06-06,2.831636428833008
2022-06-07,2.9083566665649414
2022-06-08,2.8804590702056885
2022-06-09,2.8665096759796143
2022-06-10,2.6851727962493896
2022-06-13,2.4410665035247803
2022-06-14,2.4480414390563965
2022-06-15,2.364346981048584
2022-06-16,2.287627935409546
2022-06-17,2.31640362739563
2022-06-21,2.337984561920166
2022-06-22,2.4243102073669434
2022-06-23,2.6185431480407715
2022-06-24,2.7552247047424316
2022-06-27,2.712061882019043
2022-06-28,2.6329305171966553
2022-06-29,2.5537984371185303
2022-06-30,2.5466043949127197
2022-07-01,2.676093101501465
2022-07-05,2.7696120738983154
2022-07-06,2.640124559402466
2022-07-07,2.7696120738983154
2022-07-08,2.7552247047424316
2022-07-11,2.697674512863159
2022-07-12,2.697674512863159
2022-07-13,2.6688992977142334
2022-07-14,2.4602789878845215
2022-07-15,2.532216787338257
2022-07-18,2.5106358528137207
2022-07-19,2.5537984371185303
2022-07-20,2.625736951828003
2022-07-21,2.6832871437072754
2022-07-22,2.640124559402466
2022-07-25,2.661705493927002
2022-07-26,2.5034422874450684
2022-07-27,2.5394105911254883
2022-07-28,2.596961259841919
2022-07-29,2.712061882019043
2022-08-01,2.64731764793396
2022-08-02,2.776806116104126
2022-08-03,2.863131523132324
2022-08-04,2.906294345855713
2022-08-05,2.9206817150115967
2022-08-08,2.891906499862671
2022-08-09,2.9134888648986816
2022-08-10,2.877519369125366
2022-08-11,2.877519369125366
2022-08-12,2.9206817150115967
2022-08-15,2.891906499862671
2022-08-16,2.9278762340545654
2022-08-17,2.8487443923950195
2022-08-18,2.855938196182251
2022-08-19,2.841550588607788
2022-08-22,2.7048683166503906
2022-08-23,2.6185431480407715
2022-08-24,2.6329305171966553
2022-08-25,2.712061882019043
2022-08-26,2.5897674560546875
2022-08-29,2.5609922409057617
2022-08-30,2.582573652267456
2022-08-31,2.6041553020477295
2022-09-01,2.5897674560546875
2022-09-02,2.5466043949127197
2022-09-06,2.5250234603881836
2022-09-07,2.596961259841919
2022-09-08,2.625736951828003
2022-09-09,2.6904804706573486
2022-09-12,2.712061882019043
2022-09-13,2.6545119285583496
2022-09-14,2.776806116104126
2022-09-15,2.7552247047424316
2022-09-16,2.6545119285583496
2022-09-19,2.7284536361694336
2022-09-20,2.6840884685516357
2022-09-21,2.7284536361694336
2022-09-22,2.5805699825286865
2022-09-23,2.5140221118927
2022-09-26,2.3217732906341553
2022-09-27,2.2774081230163574
2022-09-28,2.25522518157959
2022-09-29,2.1221303939819336
2022-09-30,2.1664953231811523
2022-10-03,2.2774081230163574
2022-10-04,2.403109550476074
2022-10-05,2.403109550476074
2022-10-06,2.380927085876465
2022-10-07,2.410503387451172
2022-10-10,2.3513503074645996
2022-10-11,2.3513503074645996
2022-10-12,2.4696569442749023
2022-10-13,2.4252920150756836
2022-10-14,2.3069846630096436
2022-10-17,2.3217732906341553
2022-10-18,2.3069846630096436
2022-10-19,2.262619733810425
2022-10-20,2.1591014862060547
2022-10-21,2.2774081230163574
2022-10-24,2.196072816848755
2022-10-25,2.262619733810425
2022-10-26,2.2404377460479736
2022-10-27,2.2330429553985596
2022-10-28,2.336562156677246
2022-10-31,2.4252920150756836
2022-11-01,2.3957152366638184
2022-11-02,2.366138458251953
2022-11-03,2.2848026752471924
2022-11-04,2.743241786956787
2022-11-07,2.9280965328216553
2022-11-08,2.9133083820343018
2022-11-09,2.7950010299682617
2022-11-10,3.075979709625244
2022-11-11,3.1351335048675537
2022-11-14,3.053798198699951
2022-11-15,3.0981626510620117
2022-11-16,3.002037763595581
2022-11-17,3.009432554244995
2022-11-18,3.024221181869507
2022-11-21,3.0168263912200928
2022-11-22,3.009432554244995
2022-11-23,3.157315969467163
2022-11-25,3.1351335048675537
2022-11-28,3.0464038848876953
2022-11-29,3.172104597091675
2022-11-30,3.2904109954833984
2022-12-01,3.2238643169403076
2022-12-02,3.3051998615264893
2022-12-05,3.3643534183502197
2022-12-06,3.497447967529297
2022-12-07,3.423506498336792
2022-12-08,3.4839656352996826
2022-12-09,3.506638288497925
2022-12-12,3.5217525959014893
2022-12-13,3.5444250106811523
2022-12-14,3.400834083557129
2022-12-15,3.219456911087036
2022-12-16,3.2270138263702393
2022-12-19,3.0758659839630127
2022-12-20,2.856700897216797
2022-12-21,2.8037991523742676
2022-12-22,2.841586112976074
2022-12-23,2.6904380321502686
2022-12-27,2.5770766735076904
2022-12-28,2.5166175365448
2022-12-29,2.5770766735076904
2022-12-30,2.501502513885498
2023-01-03,2.569519519805908
2023-01-04,2.7131102085113525
2023-01-05,2.7131102085113525
2023-01-06,2.652651071548462
2023-01-09,2.766011953353882
2023-01-10,2.841586112976074
2023-01-11,2.902045488357544
2023-01-12,2.9549472332000732
2023-01-13,2.9549472332000732
2023-01-17,3.038078546524048
2023-01-18,3.0909810066223145
2023-01-19,3.0531935691833496
2023-01-20,3.1438825130462646
2023-01-23,3.317702293395996
2023-01-24,3.2950310707092285
2023-01-25,3.3479325771331787
2023-01-26,3.378162145614624
2023-01-27,3.438621759414673
2023-01-30,3.4159491062164307
2023-01-31,3.461293935775757
2023-02-01,3.5444250106811523
2023-02-02,3.7106873989105225
2023-02-03,3.5746543407440186
2023-02-06,3.370604991912842
2023-02-07,3.3630471229553223
2023-02-08,3.2648017406463623
2023-02-09,3.151440382003784
2023-02-10,3.1363253593444824
2023-02-13,3.242128849029541
2023-02-14,3.2648017406463623
2023-02-15,3.370604991912842
2023-02-16,3.2950310707092285
2023-02-17,3.3025877475738525
2023-02-21,3.1665544509887695
2023-02-22,3.1816697120666504
2023-02-23,3.2118990421295166
2023-02-24,3.1665544509887695
2023-02-27,3.242128849029541
2023-02-28,3.219456911087036
2023-03-01,3.476407766342163
2023-03-02,3.627556800842285
2023-03-03,3.642672300338745
2023-03-06,3.5973267555236816
2023-03-07,3.4990808963775635
2023-03-08,3.559539794921875
2023-03-09,3.544097900390625
2023-03-10,3.3973922729492188
2023-03-13,3.5518178939819336
2023-03-14,3.5672614574432373
2023-03-15,3.5286545753479004
2023-03-16,3.5981462001800537
2023-03-17,3.5672614574432373
2023-03-20,3.4282772541046143
2023-03-21,3.6135895252227783
2023-03-22,3.5518178939819336
2023-03-23,3.6676394939422607
2023-03-24,3.7911794185638428
2023-03-27,3.721688985824585
2023-03-28,3.744852304458618
2023-03-29,3.744852304458618
2023-03-30,3.77573823928833
2023-03-31,3.7911794185638428
2023-04-03,3.876115322113037
2023-04-04,3.876115322113037
2023-04-05,4.015099048614502
2023-04-06,3.9996559619903564
2023-04-10,4.076870441436768
2023-04-11,4.015099048614502
2023-04-12,4.05370569229126
2023-04-13,3.9456074237823486
2023-04-14,3.9996559619903564
2023-04-17,4.123198509216309
2023-04-18,4.208133220672607
2023-04-19,4.138641357421875
2023-04-20,4.130919933319092
2023-04-21,4.100033760070801
2023-04-24,4.262182712554932
2023-04-25,4.285346984863281
2023-04-26,4.47838020324707
2023-04-27,4.5015435218811035
2023-04-28,4.632807731628418
2023-05-01,4.594200134277344
2023-05-02,4.4938225746154785
2023-05-03,4.509265899658203
2023-05-04,4.439773082733154
2023-05-05,4.5015435218811035
2023-05-08,4.516986846923828
2023-05-09,4.5015435218811035
2023-05-10,3.690803289413452
2023-05-11,3.744852304458618
2023-05-12,3.798901081085205
2023-05-15,3.9919350147247314
2023-05-16,3.92244291305542
2023-05-17,3.9301645755767822
2023-05-18,3.961050510406494
2023-05-19,3.868394374847412
2023-05-22,3.822065591812134
2023-05-23,3.783459186553955
2023-05-24,3.77573823928833
2023-05-25,3.7680165767669678
2023-05-26,3.968770980834961
2023-05-30,4.022820949554443
2023-05-31,3.961050510406494
2023-06-01,4.015099048614502
2023-06-02,4.007377624511719
2023-06-05,3.9378864765167236
2023-06-06,4.076870441436768
2023-06-07,4.177247047424316
2023-06-08,4.177247047424316
2023-06-09,4.169525623321533
2023-06-12,4.316231727600098
2023-06-13,4.362560272216797
2023-06-14,4.316231727600098
2023-06-15,4.300788402557373
2023-06-16,4.416609287261963
2023-06-20,4.440186023712158
2023-06-21,4.495196342468262
2023-06-22,4.503055095672607
2023-06-23,4.471620559692383
2023-06-26,4.251574993133545
2023-06-27,4.330163478851318
2023-06-28,4.573783874511719
2023-06-29,4.440186023712158
2023-06-30,4.4008917808532715
2023-07-03,4.298727989196777
2023-07-05,4.165130138397217
2023-07-06,4.031531810760498
2023-07-07,4.062966346740723
2023-07-10,4.393033027648926
2023-07-11,4.463761806488037
2023-07-12,4.691665172576904
2023-07-13,4.80954647064209
2023-07-14,4.730959415435791
2023-07-17,4.6838059425354
2023-07-18,4.7073822021484375
2023-07-19,4.966722011566162
2023-07-20,4.94314432144165
2023-07-21,4.895992755889893
2023-07-24,4.990296363830566
2023-07-25,5.045309066772461
2023-07-26,5.100318908691406
2023-07-27,5.029591083526611
2023-07-28,5.171048164367676
2023-07-31,5.155330657958984
2023-08-01,5.123895168304443
2023-08-02,5.147471904754639
2023-08-03,5.05316686630249
2023-08-04,5.296787738800049
2023-08-07,5.375374794006348
2023-08-08,4.9588623046875
2023-08-09,5.218201160430908
2023-08-10,4.880274772644043
2023-08-11,4.84883975982666
2023-08-14,4.762392997741699
2023-08-15,4.7073822021484375
2023-08-16,4.573783874511719
2023-08-17,4.495196342468262
2023-08-18,4.565925598144531
2023-08-21,4.377315521240234
2023-08-22,4.3694562911987305
2023-08-23,4.471620559692383
2023-08-24,4.361598491668701
2023-08-25,4.361598491668701
2023-08-28,4.424468040466309
2023-08-29,4.487337589263916
2023-08-30,4.605218887329102
2023-08-31,4.6838059425354
2023-09-01,4.6287946701049805
2023-09-05,4.4008917808532715
2023-09-06,4.283010482788086
2023-09-07,4.251574993133545
2023-09-08,4.149412631988525
2023-09-11,4.251574993133545
2023-09-12,4.165130138397217
2023-09-13,4.047248840332031
2023-09-14,4.259434700012207
2023-09-15,4.243716716766357
2023-09-18,4.22014045715332
2023-09-19,4.132054805755615
2023-09-20,4.075999736785889
2023-09-21,3.971897602081299
2023-09-22,3.979905128479004
2023-09-25,3.9158425331115723
2023-09-26,3.859787702560425
2023-09-27,3.835764169692993
2023-09-28,3.835764169692993
2023-09-29,3.8838109970092773
2023-10-02,3.875802993774414
2023-10-03,3.691622018814087
2023-10-04,3.7396695613861084
2023-10-05,4.0359601974487305
2023-10-06,3.947873115539551
2023-10-09,4.0359601974487305
2023-10-10,4.124046802520752
2023-10-11,4.14006233215332
2023-10-12,4.148069858551025
2023-10-13,4.075999736785889
2023-10-16,4.172093868255615
2023-10-17,4.188109397888184
2023-10-18,3.9959208965301514
2023-10-19,3.9558818340301514
2023-10-20,3.971897602081299
2023-10-23,3.9318578243255615
2023-10-24,3.9238500595092773
2023-10-25,3.835764169692993
2023-10-26,3.9158425331115723
2023-10-27,3.9959208965301514
2023-10-30,3.8998260498046875
2023-10-31,3.8838109970092773
2023-11-01,3.9558818340301514
2023-11-02,4.14006233215332
2023-11-03,4.340259552001953
2023-11-06,4.075999736785889
2023-11-07,4.067991256713867
2023-11-08,4.644557476043701
2023-11-09,4.24416446685791
2023-11-10,4.340259552001953
2023-11-13,4.3482666015625
2023-11-14,4.6125264167785645
2023-11-15,4.57248592376709
2023-11-16,4.548462867736816
2023-11-17,4.564478397369385
2023-11-20,4.540454864501953
2023-11-21,4.508424282073975
2023-11-22,4.468385219573975
2023-11-24,4.4363532066345215
2023-11-27,4.45236873626709
2023-11-28,4.428345203399658
2023-11-29,4.444361209869385
2023-11-30,4.364282608032227
2023-12-01,4.59650993347168
2023-12-04,4.588501930236816
2023-12-05,4.540454864501953
2023-12-06,4.524439334869385
2023-12-07,4.6125264167785645
2023-12-08,4.700612545013428
2023-12-11,4.7566680908203125
2023-12-12,4.748659133911133
2023-12-13,5.1010050773620605
2023-12-14,5.53342866897583
2023-12-15,5.701594352722168
2023-12-18,5.773665904998779
