Date,XHB
2010-06-03,14.655677795410156
2010-06-04,13.901217460632324
2010-06-07,13.380892753601074
2010-06-08,13.337533950805664
2010-06-09,13.372224807739258
2010-06-10,13.987932205200195
2010-06-11,13.979263305664062
2010-06-14,14.074653625488281
2010-06-15,14.386846542358398
2010-06-16,14.230751991271973
2010-06-17,13.892544746398926
2010-06-18,13.746561050415039
2010-06-21,13.564085006713867
2010-06-22,13.233891487121582
2010-06-23,13.390299797058105
2010-06-24,13.129617691040039
2010-06-25,13.164380073547363
2010-06-28,13.138307571411133
2010-06-29,12.590875625610352
2010-06-30,12.443160057067871
2010-07-01,12.330196380615234
2010-07-02,12.182476043701172
2010-07-06,12.06082534790039
2010-07-07,12.608254432678223
2010-07-08,12.634326934814453
2010-07-09,12.92975902557373
2010-07-12,12.738595008850098
2010-07-13,13.233891487121582
2010-07-14,12.955830574035645
2010-07-15,12.990589141845703
2010-07-16,12.373642921447754
2010-07-19,12.338885307312012
2010-07-20,12.799420356750488
2010-07-21,12.608254432678223
2010-07-22,13.068790435791016
2010-07-23,13.398987770080566
2010-07-26,13.746561050415039
2010-07-27,13.268649101257324
2010-07-28,12.895002365112305
2010-07-29,12.981898307800293
2010-07-30,13.094861030578613
2010-08-02,13.433747291564941
2010-08-03,13.086169242858887
2010-08-04,13.051412582397461
2010-08-05,12.938448905944824
2010-08-06,13.025347709655762
2010-08-09,13.390299797058105
2010-08-10,12.999276161193848
2010-08-11,12.538743019104004
2010-08-12,12.330196380615234
2010-08-13,12.295435905456543
2010-08-16,12.2606840133667
2010-08-17,12.590875625610352
2010-08-18,12.868937492370605
2010-08-19,12.503984451293945
2010-08-20,12.46922492980957
2010-08-23,12.20854663848877
2010-08-24,12.130341529846191
2010-08-25,12.486604690551758
2010-08-26,12.28675365447998
2010-08-27,12.643012046813965
2010-08-30,12.330196380615234
2010-08-31,12.295435905456543
2010-09-01,12.790731430053711
2010-09-02,13.173063278198242
2010-09-03,13.34684944152832
2010-09-07,12.981898307800293
2010-09-08,13.042728424072266
2010-09-09,13.094861030578613
2010-09-10,13.190442085266113
2010-09-13,13.477194786071777
2010-09-14,13.372920036315918
2010-09-15,13.294718742370605
2010-09-16,13.146995544433594
2010-09-17,13.12435245513916
2010-09-20,13.55980396270752
2010-09-21,13.620762825012207
2010-09-22,13.411747932434082
2010-09-23,13.211446762084961
2010-09-24,13.681722640991211
2010-09-27,13.699140548706055
2010-09-28,13.855901718139648
2010-09-29,13.777522087097168
2010-09-30,13.760101318359375
2010-10-01,13.760101318359375
2010-10-04,13.577220916748047
2010-10-05,13.777522087097168
2010-10-06,13.777522087097168
2010-10-07,13.681722640991211
2010-10-08,13.855901718139648
2010-10-11,13.777522087097168
2010-10-12,13.794938087463379
2010-10-13,13.864612579345703
2010-10-14,13.716560363769531
2010-10-15,13.594635009765625
2010-10-18,13.533671379089355
2010-10-19,13.420458793640137
2010-10-20,13.498838424682617
2010-10-21,13.673016548156738
2010-10-22,13.638177871704102
2010-10-25,13.716560363769531
2010-10-26,13.646889686584473
2010-10-27,13.551091194152832
2010-10-28,13.455299377441406
2010-10-29,13.498838424682617
2010-11-01,13.516256332397461
2010-11-02,13.873322486877441
2010-11-03,13.821063995361328
2010-11-04,14.395856857299805
2010-11-05,14.509076118469238
2010-11-08,14.482942581176758
2010-11-09,14.16071605682373
2010-11-10,14.36102294921875
2010-11-11,14.413269996643066
2010-11-12,14.082332611083984
2010-11-15,13.838485717773438
2010-11-16,13.594635009765625
2010-11-17,13.585930824279785
2010-11-18,13.54238224029541
2010-11-19,13.551091194152832
2010-11-22,13.585930824279785
2010-11-23,13.411747932434082
2010-11-24,13.742687225341797
2010-11-26,13.577220916748047
2010-11-29,13.568509101867676
2010-11-30,13.620762825012207
2010-12-01,14.108461380004883
2010-12-02,14.500362396240234
2010-12-03,14.630999565124512
2010-12-06,14.70937442779541
2010-12-07,14.744211196899414
2010-12-08,14.770339012145996
2010-12-09,14.822598457336426
2010-12-10,14.935811996459961
2010-12-13,15.005480766296387
2010-12-14,14.918387413024902
2010-12-15,14.822598457336426
2010-12-16,15.022894859313965
2010-12-17,15.112112045288086
2010-12-20,15.332918167114258
2010-12-21,15.509559631347656
2010-12-22,15.5890474319458
2010-12-23,15.421234130859375
2010-12-27,15.553723335266113
2010-12-28,15.394740104675293
2010-12-29,15.385906219482422
2010-12-30,15.394740104675293
2010-12-31,15.35940933227539
2011-01-03,15.5890474319458
2011-01-04,15.306424140930176
2011-01-05,15.518390655517578
2011-01-06,15.624375343322754
2011-01-07,15.695046424865723
2011-01-10,15.64204216003418
2011-01-11,15.845189094543457
2011-01-12,16.01300048828125
2011-01-13,15.91584587097168
2011-01-14,16.2249813079834
2011-01-18,16.180816650390625
2011-01-19,15.792192459106445
2011-01-20,15.774527549743652
2011-01-21,15.597883224487305
2011-01-24,15.836356163024902
2011-01-25,15.862855911254883
2011-01-26,16.171979904174805
2011-01-27,16.189653396606445
2011-01-28,15.73037052154541
2011-01-31,15.624375343322754
2011-02-01,15.89818286895752
2011-02-02,15.686205863952637
2011-02-03,15.615556716918945
2011-02-04,15.668546676635742
2011-02-07,15.91584587097168
2011-02-08,16.21614646911621
2011-02-09,16.3221435546875
2011-02-10,16.269140243530273
2011-02-11,16.313302993774414
2011-02-14,16.20730972290039
2011-02-15,16.00417137145996
2011-02-16,16.304466247558594
2011-02-17,16.542943954467773
2011-02-18,16.4987850189209
2011-02-22,15.809858322143555
2011-02-23,15.544893264770508
2011-02-24,15.518390655517578
2011-02-25,15.809858322143555
2011-02-28,15.76569938659668
2011-03-01,15.306424140930176
2011-03-02,15.491903305053711
2011-03-03,15.809858322143555
2011-03-04,15.668546676635742
2011-03-07,15.4653959274292
2011-03-08,16.01300048828125
2011-03-09,16.118993759155273
2011-03-10,15.677375793457031
2011-03-11,15.783366203308105
2011-03-14,15.544893264770508
2011-03-15,15.845189094543457
2011-03-16,15.491903305053711
2011-03-17,15.544893264770508
2011-03-18,15.733366966247559
2011-03-21,15.97228717803955
2011-03-22,15.83071231842041
2011-03-23,15.919194221496582
2011-03-24,16.043079376220703
2011-03-25,16.14927101135254
2011-03-28,16.051931381225586
2011-03-29,16.069629669189453
2011-03-30,16.131568908691406
2011-03-31,16.11387825012207
2011-04-01,16.23775291442871
2011-04-04,16.122724533081055
2011-04-05,16.166969299316406
2011-04-06,16.27315330505371
2011-04-07,16.46782875061035
2011-04-08,16.361644744873047
2011-04-11,16.317401885986328
2011-04-12,16.22006607055664
2011-04-13,16.211212158203125
2011-04-14,16.228918075561523
2011-04-15,16.397050857543945
2011-04-18,16.29970359802246
2011-04-19,16.46782875061035
2011-04-20,16.65365982055664
2011-04-21,16.65365982055664
2011-04-25,16.62711524963379
2011-04-26,16.733299255371094
2011-04-27,16.81294059753418
2011-04-28,16.85718536376953
2011-04-29,16.85718536376953
2011-05-02,16.706750869750977
2011-05-03,16.538619995117188
2011-05-04,16.4412899017334
2011-05-05,16.547470092773438
2011-05-06,16.565166473388672
2011-05-09,16.565166473388672
2011-05-10,16.750995635986328
2011-05-11,16.48552894592285
2011-05-12,16.591712951660156
2011-05-13,16.423587799072266
2011-05-16,16.246610641479492
2011-05-17,16.140424728393555
2011-05-18,16.379344940185547
2011-05-19,16.397050857543945
2011-05-20,16.30855941772461
2011-05-23,16.105026245117188
2011-05-24,16.034238815307617
2011-05-25,16.211212158203125
2011-05-26,16.397050857543945
2011-05-27,16.547470092773438
2011-05-31,16.724449157714844
2011-06-01,16.290849685668945
2011-06-02,16.122724533081055
2011-06-03,15.839558601379395
2011-06-06,15.529845237731934
2011-06-07,15.459051132202148
2011-06-08,15.220131874084473
2011-06-09,15.397112846374512
2011-06-10,15.105093002319336
2011-06-13,15.193582534790039
2011-06-14,15.565232276916504
2011-06-15,15.220131874084473
2011-06-16,15.299768447875977
2011-06-17,15.456729888916016
2011-06-20,15.678439140319824
2011-06-21,15.971078872680664
2011-06-22,15.86466121673584
2011-06-23,16.05088233947754
2011-06-24,15.86466121673584
2011-06-27,15.891261100769043
2011-06-28,16.08635902404785
2011-06-29,15.971078872680664
2011-06-30,16.015413284301758
2011-07-01,16.361263275146484
2011-07-05,16.308059692382812
2011-07-06,16.272581100463867
2011-07-07,16.41446876525879
2011-07-08,16.228240966796875
2011-07-11,15.811450004577637
2011-07-12,15.758246421813965
2011-07-13,15.811450004577637
2011-07-14,15.678439140319824
2011-07-15,15.589762687683105
2011-07-18,15.350316047668457
2011-07-19,15.758246421813965
2011-07-20,15.731644630432129
2011-07-21,15.83806037902832
2011-07-22,15.696172714233398
2011-07-25,15.51881217956543
2011-07-26,15.314860343933105
2011-07-27,14.942401885986328
2011-07-28,14.827113151550293
2011-07-29,14.88032054901123
2011-08-01,14.702963829040527
2011-08-02,14.055610656738281
2011-08-03,14.08221435546875
2011-08-04,13.266365051269531
2011-08-05,13.159952163696289
2011-08-08,12.03372859954834
2011-08-09,12.530333518981934
2011-08-10,11.882977485656738
2011-08-11,12.441655158996582
2011-08-12,12.645617485046387
2011-08-15,13.009198188781738
2011-08-16,12.893914222717285
2011-08-17,12.70768928527832
2011-08-18,11.945051193237305
2011-08-19,11.687882423400879
2011-08-22,11.679012298583984
2011-08-23,11.962785720825195
2011-08-24,12.290898323059082
2011-08-25,12.317500114440918
2011-08-26,12.689952850341797
2011-08-29,13.301837921142578
2011-08-30,13.452594757080078
2011-08-31,13.363911628723145
2011-09-01,13.097878456115723
2011-09-02,12.610143661499023
2011-09-06,12.556934356689453
2011-09-07,12.991464614868164
2011-09-08,12.689952850341797
2011-09-09,12.290898323059082
2011-09-12,12.41505241394043
2011-09-13,12.503727912902832
2011-09-14,12.858444213867188
2011-09-15,12.964859962463379
2011-09-16,12.971973419189453
2011-09-19,12.838604927062988
2011-09-20,12.740804672241211
2011-09-21,12.278471946716309
2011-09-22,11.789471626281738
2011-09-23,11.949505805969238
2011-09-26,12.34071159362793
2011-09-27,12.465187072753906
2011-09-28,12.07397747039795
2011-09-29,12.296257972717285
2011-09-30,11.816144943237305
2011-10-03,11.158208847045898
2011-10-04,11.736123085021973
2011-10-05,12.145110130310059
2011-10-06,12.500751495361328
2011-10-07,12.296257972717285
2011-10-10,12.883064270019531
2011-10-11,12.900845527648926
2011-10-12,13.132012367248535
2011-10-13,13.078662872314453
2011-10-14,13.363174438476562
2011-10-17,12.883064270019531
2011-10-18,13.647686958312988
2011-10-19,13.496538162231445
2011-10-20,13.692145347595215
2011-10-21,14.252278327941895
2011-10-24,14.661266326904297
2011-10-25,14.252278327941895
2011-10-26,14.563459396362305
2011-10-27,15.09692096710205
2011-10-28,14.741280555725098
2011-10-31,14.350075721740723
2011-11-01,13.798832893371582
2011-11-02,14.110020637512207
2011-11-03,14.367860794067383
2011-11-04,14.376749992370605
2011-11-07,14.456771850585938
2011-11-08,14.77684497833252
2011-11-09,14.065564155578613
2011-11-10,14.225606918334961
2011-11-11,14.661266326904297
2011-11-14,14.501221656799316
2011-11-15,14.652375221252441
2011-11-16,14.536788940429688
2011-11-17,14.287841796875
2011-11-18,14.216715812683105
2011-11-21,13.878852844238281
2011-11-22,13.83439826965332
2011-11-23,13.398740768432617
2011-11-25,13.30094051361084
2011-11-28,13.789948463439941
2011-11-29,13.976656913757324
2011-11-30,14.705717086791992
2011-12-01,14.785735130310059
2011-12-02,14.927995681762695
2011-12-05,15.221394538879395
2011-12-06,15.248064041137695
2011-12-07,15.310309410095215
2011-12-08,14.812416076660156
2011-12-09,15.239171981811523
2011-12-12,15.043575286865234
2011-12-13,14.519001960754395
2011-12-14,14.074458122253418
2011-12-15,14.26116943359375
2011-12-16,14.382431983947754
2011-12-19,14.221933364868164
2011-12-20,14.970931053161621
2011-12-21,15.18492317199707
2011-12-22,15.247340202331543
2011-12-23,15.238421440124512
2011-12-27,15.167101860046387
2011-12-28,14.84609317779541
2011-12-29,15.381087303161621
2011-12-30,15.247340202331543
2012-01-03,15.488086700439453
2012-01-04,15.675335884094238
2012-01-05,16.076581954956055
2012-01-06,15.987414360046387
2012-01-09,16.076581954956055
2012-01-10,16.36191177368164
2012-01-11,16.629405975341797
2012-01-12,16.629405975341797
2012-01-13,16.433244705200195
2012-01-17,16.468914031982422
2012-01-18,17.048484802246094
2012-01-19,17.09307098388672
2012-01-20,16.65616226196289
2012-01-23,16.584823608398438
2012-01-24,16.85232162475586
2012-01-25,17.208984375
2012-01-26,16.986072540283203
2012-01-27,17.11981964111328
2012-01-30,16.887990951538086
2012-01-31,16.647245407104492
2012-02-01,17.155487060546875
2012-02-02,17.342735290527344
2012-02-03,18.091720581054688
2012-02-06,18.038225173950195
2012-02-07,17.975797653198242
2012-02-08,18.02039337158203
2012-02-09,18.056060791015625
2012-02-10,17.797483444213867
2012-02-13,18.145221710205078
2012-02-14,17.940153121948242
2012-02-15,17.708314895629883
2012-02-16,17.850969314575195
2012-02-17,17.922311782836914
2012-02-21,17.69939613342285
2012-02-22,17.44081687927246
2012-02-23,17.779645919799805
2012-02-24,17.52106285095215
2012-02-27,17.806398391723633
2012-02-28,17.75288963317871
2012-02-29,17.94905662536621
2012-03-01,17.895565032958984
2012-03-02,17.663734436035156
2012-03-05,17.74397850036621
2012-03-06,17.208984375
2012-03-07,17.6102294921875
2012-03-08,18.02039337158203
2012-03-09,18.377058029174805
2012-03-12,18.492971420288086
2012-03-13,19.09038543701172
2012-03-14,18.983386993408203
2012-03-15,19.46487808227539
2012-03-16,19.212995529174805
2012-03-19,19.239788055419922
2012-03-20,19.08794593811035
2012-03-21,19.293384552001953
2012-03-22,19.052213668823242
2012-03-23,18.962890625
2012-03-26,19.195117950439453
2012-03-27,19.35590934753418
2012-03-28,19.400569915771484
2012-03-29,19.266582489013672
2012-03-30,19.0700740814209
2012-04-02,18.92716407775879
2012-04-03,18.92716407775879
2012-04-04,18.748523712158203
2012-04-05,18.748523712158203
2012-04-09,18.5966739654541
2012-04-10,17.810646057128906
2012-04-11,18.319782257080078
2012-04-12,18.784250259399414
2012-04-13,18.51628303527832
2012-04-16,18.578807830810547
2012-04-17,18.82891273498535
2012-04-18,18.569881439208984
2012-04-19,18.337642669677734
2012-04-20,18.310848236083984
2012-04-23,18.078617095947266
2012-04-24,18.337642669677734
2012-04-25,18.7038631439209
2012-04-26,19.0700740814209
2012-04-27,19.56134796142578
2012-04-30,19.2219295501709
2012-05-01,19.45415687561035
2012-05-02,19.838245391845703
2012-05-03,19.507755279541016
2012-05-04,19.17727279663086
2012-05-07,19.16832733154297
2012-05-08,18.92716407775879
2012-05-09,19.0700740814209
2012-05-10,18.99862289428711
2012-05-11,19.239788055419922
2012-05-14,18.8557071685791
2012-05-15,18.962890625
2012-05-16,18.81104278564453
2012-05-17,17.837446212768555
2012-05-18,17.623071670532227
2012-05-21,17.980358123779297
2012-05-22,18.284048080444336
2012-05-23,18.47163200378418
2012-05-24,18.712791442871094
2012-05-25,18.793182373046875
2012-05-29,19.2219295501709
2012-05-30,18.552026748657227
2012-05-31,18.4984188079834
2012-06-01,17.453369140625
2012-06-04,17.024621963500977
2012-06-05,17.444435119628906
2012-06-06,17.783849716186523
2012-06-07,17.84638214111328
2012-06-08,18.20366668701172
2012-06-11,17.596284866333008
2012-06-12,17.89103126525879
2012-06-13,17.49802017211914
2012-06-14,17.94463348388672
2012-06-15,18.16824722290039
2012-06-18,18.52748680114746
2012-06-19,18.72507095336914
2012-06-20,18.55443000793457
2012-06-21,17.70125389099121
2012-06-22,17.82697868347168
2012-06-25,17.557546615600586
2012-06-26,17.93475341796875
2012-06-27,18.249082565307617
2012-06-28,18.42869758605957
2012-06-29,19.174108505249023
2012-07-02,19.335769653320312
2012-07-03,19.407609939575195
2012-07-05,19.623146057128906
2012-07-06,19.47945785522461
2012-07-09,19.38067626953125
2012-07-10,18.994491577148438
2012-07-11,18.805892944335938
2012-07-12,19.075319290161133
2012-07-13,19.416593551635742
2012-07-16,19.219009399414062
2012-07-17,19.23697280883789
2012-07-18,19.362709045410156
2012-07-19,19.49742889404297
2012-07-20,19.425573348999023
2012-07-23,19.371686935424805
2012-07-24,18.967548370361328
2012-07-25,18.760990142822266
2012-07-26,19.3267879486084
2012-07-27,19.650096893310547
2012-07-30,19.30881690979004
2012-07-31,18.895708084106445
2012-08-01,18.716083526611328
2012-08-02,18.832839965820312
2012-08-03,19.254940032958984
2012-08-06,19.3896541595459
2012-08-07,19.748891830444336
2012-08-08,19.91053581237793
2012-08-09,20.144039154052734
2012-08-10,19.883596420288086
2012-08-13,19.937482833862305
2012-08-14,20.02728843688965
2012-08-15,20.090158462524414
2012-08-16,20.736772537231445
2012-08-17,21.04212760925293
2012-08-20,20.655954360961914
2012-08-21,20.57512664794922
2012-08-22,20.8984375
2012-08-23,20.799650192260742
2012-08-24,21.03314971923828
2012-08-27,20.91638946533203
2012-08-28,20.952320098876953
2012-08-29,21.087032318115234
2012-08-30,20.925369262695312
2012-08-31,21.18581771850586
2012-09-04,21.428298950195312
2012-09-05,21.35645294189453
2012-09-06,21.868362426757812
2012-09-07,21.904285430908203
2012-09-10,21.805500030517578
2012-09-11,21.904285430908203
2012-09-12,22.335365295410156
2012-09-13,22.721542358398438
2012-09-14,23.233455657958984
2012-09-17,22.874221801757812
2012-09-18,22.64969253540039
2012-09-19,23.04484748840332
2012-09-20,23.08976173400879
2012-09-21,23.315446853637695
2012-09-24,23.036712646484375
2012-09-25,22.641071319580078
2012-09-26,22.119552612304688
2012-09-27,22.51519012451172
2012-09-28,22.32636833190918
2012-10-01,22.209468841552734
2012-10-02,22.32636833190918
2012-10-03,22.82090950012207
2012-10-04,22.982763290405273
2012-10-05,23.234521865844727
2012-10-08,23.054697036743164
2012-10-09,22.488222122192383
2012-10-10,22.416278839111328
2012-10-11,22.245441436767578
2012-10-12,22.137540817260742
2012-10-15,22.641071319580078
2012-10-16,22.82990074157715
2012-10-17,23.27049446105957
2012-10-18,23.53125762939453
2012-10-19,23.4773006439209
2012-10-22,23.387392044067383
2012-10-23,23.27947998046875
2012-10-24,23.29747200012207
2012-10-25,23.036712646484375
2012-10-26,22.946796417236328
2012-10-31,23.41436004638672
2012-11-01,24.12470054626465
2012-11-02,23.70209503173828
2012-11-05,24.043771743774414
2012-11-06,24.007814407348633
2012-11-07,23.76503562927246
2012-11-08,23.342424392700195
2012-11-09,23.0816650390625
2012-11-12,22.739980697631836
2012-11-13,22.748973846435547
2012-11-14,22.128549575805664
2012-11-15,21.89476776123047
2012-11-16,22.38031768798828
2012-11-19,22.82990074157715
2012-11-20,23.35141372680664
2012-11-21,23.40536117553711
2012-11-23,23.711084365844727
2012-11-26,23.5852108001709
2012-11-27,23.576196670532227
2012-11-28,23.621171951293945
2012-11-29,23.630149841308594
2012-11-30,23.66613006591797
2012-12-03,23.567211151123047
2012-12-04,23.639144897460938
2012-12-05,23.063684463500977
2012-12-06,22.99174690246582
2012-12-07,23.0007381439209
2012-12-10,22.973772048950195
2012-12-11,22.865863800048828
2012-12-12,23.243518829345703
2012-12-13,23.198558807373047
2012-12-14,23.018728256225586
2012-12-17,23.68411636352539
2012-12-18,24.17865562438965
2012-12-19,24.070755004882812
2012-12-20,24.15167808532715
2012-12-21,23.853178024291992
2012-12-24,23.708881378173828
2012-12-26,23.47441291809082
2012-12-27,23.47441291809082
2012-12-28,23.357177734375
2012-12-31,23.988452911376953
2013-01-02,24.628738403320312
2013-01-03,24.700885772705078
2013-01-04,24.899282455444336
2013-01-07,24.727937698364258
2013-01-08,24.809106826782227
2013-01-09,25.025537490844727
2013-01-10,25.007509231567383
2013-01-11,25.0435791015625
2013-01-14,24.94437599182129
2013-01-15,25.13376235961914
2013-01-16,24.926334381103516
2013-01-17,25.386280059814453
2013-01-18,25.44037628173828
2013-01-22,25.530563354492188
2013-01-23,25.72896385192871
2013-01-24,26.008520126342773
2013-01-25,26.252016067504883
2013-01-28,25.981470108032227
2013-01-29,26.242998123168945
2013-01-30,25.990493774414062
2013-01-31,25.990493774414062
2013-02-01,25.927366256713867
2013-02-04,25.62074851989746
2013-02-05,25.819143295288086
2013-02-06,25.783069610595703
2013-02-07,25.530563354492188
2013-02-08,25.629762649536133
2013-02-11,25.593687057495117
2013-02-12,26.369260787963867
2013-02-13,26.387292861938477
2013-02-14,26.288089752197266
2013-02-15,26.224971771240234
2013-02-19,26.17085838317871
2013-02-20,25.007509231567383
2013-02-21,24.88124656677246
2013-02-22,25.1968936920166
2013-02-25,24.322118759155273
2013-02-26,25.0435791015625
2013-02-27,25.584674835205078
2013-02-28,25.521547317504883
2013-03-01,25.602703094482422
2013-03-04,25.927366256713867
2013-03-05,26.324167251586914
2013-03-06,26.378273010253906
2013-03-07,26.324167251586914
2013-03-08,26.612747192382812
2013-03-11,26.76606559753418
2013-03-12,26.504531860351562
2013-03-13,26.630794525146484
2013-03-14,26.8742733001709
2013-03-15,26.80658531188965
2013-03-18,26.87879180908203
2013-03-19,26.896841049194336
2013-03-20,27.54669761657715
2013-03-21,27.014183044433594
2013-03-22,27.086381912231445
2013-03-25,26.978076934814453
2013-03-26,27.041248321533203
2013-03-27,27.194698333740234
2013-03-28,27.131515502929688
2013-04-01,26.67119598388672
2013-04-02,26.490684509277344
2013-04-03,25.741540908813477
2013-04-04,25.90399932861328
2013-04-05,26.09354591369629
2013-04-08,26.617042541503906
2013-04-09,26.418472290039062
2013-04-10,26.580944061279297
2013-04-11,26.680219650268555
2013-04-12,26.752431869506836
2013-04-15,25.42563819885254
2013-04-16,25.940109252929688
2013-04-17,25.61517906188965
2013-04-18,25.29024314880371
2013-04-19,25.90399932861328
2013-04-22,26.09354591369629
2013-04-23,26.76145362854004
2013-04-24,27.059307098388672
2013-04-25,27.438383102416992
2013-04-26,27.51961898803711
2013-04-29,27.528648376464844
2013-04-30,27.339099884033203
2013-05-01,26.923917770385742
2013-05-02,27.510595321655273
2013-05-03,27.85358238220215
2013-05-06,28.133377075195312
2013-05-07,28.2326602935791
2013-05-08,28.340965270996094
2013-05-09,28.404146194458008
2013-05-10,28.801288604736328
2013-05-13,28.8103084564209
2013-05-14,29.198410034179688
2013-05-15,29.27964973449707
2013-05-16,28.792259216308594
2013-05-17,29.2615966796875
2013-05-20,28.99985122680664
2013-05-21,28.93666648864746
2013-05-22,28.539533615112305
2013-05-23,28.692974090576172
2013-05-24,28.62979507446289
2013-05-28,28.81932830810547
2013-05-29,28.16045379638672
2013-05-30,28.178497314453125
2013-05-31,27.889680862426758
2013-06-03,27.645977020263672
2013-06-04,27.059307098388672
2013-06-05,26.716318130493164
2013-06-06,27.339099884033203
2013-06-07,27.537673950195312
2013-06-10,27.31202507019043
2013-06-11,26.905860900878906
2013-06-12,26.851713180541992
2013-06-13,27.826488494873047
2013-06-14,27.826488494873047
2013-06-17,28.241676330566406
2013-06-18,28.494403839111328
2013-06-19,27.84455108642578
2013-06-20,26.50873565673828
2013-06-21,26.07964324951172
2013-06-24,25.673137664794922
2013-06-25,26.04351234436035
2013-06-26,26.278377532958984
2013-06-27,26.92877960205078
2013-06-28,26.576478958129883
2013-07-01,26.847484588623047
2013-07-02,26.603586196899414
2013-07-03,26.748125076293945
2013-07-05,26.603586196899414
2013-07-08,26.395814895629883
2013-07-09,27.127521514892578
2013-07-10,27.15462875366211
2013-07-11,28.130231857299805
2013-07-12,28.139278411865234
2013-07-15,27.868274688720703
2013-07-16,27.61532974243164
2013-07-17,27.69662857055664
2013-07-18,27.62436294555664
2013-07-19,27.81407356262207
2013-07-22,27.732772827148438
2013-07-23,27.850200653076172
2013-07-24,27.272064208984375
2013-07-25,26.892654418945312
2013-07-26,26.748125076293945
2013-07-29,26.56744956970215
2013-07-30,26.829423904418945
2013-07-31,27.18172836303711
2013-08-01,27.407569885253906
2013-08-02,27.823108673095703
2013-08-05,27.651458740234375
2013-08-06,27.019123077392578
2013-08-07,26.585525512695312
2013-08-08,26.757152557373047
2013-08-09,26.675857543945312
2013-08-12,26.82038688659668
2013-08-13,26.594554901123047
2013-08-14,26.13384437561035
2013-08-15,26.169971466064453
2013-08-16,26.188045501708984
2013-08-19,25.582801818847656
2013-08-20,26.260313034057617
2013-08-21,26.17900848388672
2013-08-22,26.63971710205078
2013-08-23,26.269351959228516
2013-08-26,26.440980911254883
2013-08-27,25.853801727294922
2013-08-28,25.817672729492188
2013-08-29,26.124805450439453
2013-08-30,25.79057502746582
2013-09-03,25.808637619018555
2013-09-04,25.926067352294922
2013-09-05,25.871875762939453
2013-09-06,26.19707679748535
2013-09-09,27.091388702392578
2013-09-10,27.127521514892578
2013-09-11,27.317232131958008
2013-09-12,27.217859268188477
2013-09-13,27.308197021484375
2013-09-16,27.51596450805664
2013-09-17,27.786968231201172
