Date,Z
2016-09-06,34.90999984741211
2016-09-07,35.0
2016-09-08,34.36000061035156
2016-09-09,33.43000030517578
2016-09-12,33.54999923706055
2016-09-13,33.189998626708984
2016-09-14,33.029998779296875
2016-09-15,33.290000915527344
2016-09-16,33.72999954223633
2016-09-19,34.040000915527344
2016-09-20,33.86000061035156
2016-09-21,35.119998931884766
2016-09-22,35.86000061035156
2016-09-23,35.220001220703125
2016-09-26,35.099998474121094
2016-09-27,35.70000076293945
2016-09-28,36.13999938964844
2016-09-29,35.959999084472656
2016-09-30,34.650001525878906
2016-10-03,34.93000030517578
2016-10-04,34.38999938964844
2016-10-05,34.369998931884766
2016-10-06,33.310001373291016
2016-10-07,33.16999816894531
2016-10-10,33.560001373291016
2016-10-11,32.68000030517578
2016-10-12,32.810001373291016
2016-10-13,32.060001373291016
2016-10-14,32.68000030517578
2016-10-17,33.060001373291016
2016-10-18,33.58000183105469
2016-10-19,33.58000183105469
2016-10-20,33.5099983215332
2016-10-21,33.86000061035156
2016-10-24,34.34000015258789
2016-10-25,32.959999084472656
2016-10-26,32.209999084472656
2016-10-27,31.969999313354492
2016-10-28,32.41999816894531
2016-10-31,33.36000061035156
2016-11-01,33.02000045776367
2016-11-02,35.11000061035156
2016-11-03,35.470001220703125
2016-11-04,34.45000076293945
2016-11-07,35.209999084472656
2016-11-08,35.47999954223633
2016-11-09,35.880001068115234
2016-11-10,34.5099983215332
2016-11-11,35.45000076293945
2016-11-14,35.31999969482422
2016-11-15,35.619998931884766
2016-11-16,35.38999938964844
2016-11-17,36.5
2016-11-18,36.290000915527344
2016-11-21,36.29999923706055
2016-11-22,36.189998626708984
2016-11-23,36.939998626708984
2016-11-25,36.43000030517578
2016-11-28,35.93000030517578
2016-11-29,36.0099983215332
2016-11-30,35.91999816894531
2016-12-01,33.849998474121094
2016-12-02,33.869998931884766
2016-12-05,34.77000045776367
2016-12-06,37.400001525878906
2016-12-07,37.58000183105469
2016-12-08,36.970001220703125
2016-12-09,36.90999984741211
2016-12-12,36.279998779296875
2016-12-13,36.400001525878906
2016-12-14,36.689998626708984
2016-12-15,38.040000915527344
2016-12-16,37.630001068115234
2016-12-19,38.130001068115234
2016-12-20,38.810001373291016
2016-12-21,38.34000015258789
2016-12-22,36.599998474121094
2016-12-23,37.22999954223633
2016-12-27,37.65999984741211
2016-12-28,37.18000030517578
2016-12-29,36.97999954223633
2016-12-30,36.470001220703125
2017-01-03,37.220001220703125
2017-01-04,37.09000015258789
2017-01-05,36.41999816894531
2017-01-06,36.70000076293945
2017-01-09,36.95000076293945
2017-01-10,36.650001525878906
2017-01-11,36.08000183105469
2017-01-12,36.93000030517578
2017-01-13,37.56999969482422
2017-01-17,36.5099983215332
2017-01-18,36.54999923706055
2017-01-19,36.599998474121094
2017-01-20,36.77000045776367
2017-01-23,37.04999923706055
2017-01-24,37.04999923706055
2017-01-25,36.630001068115234
2017-01-26,36.65999984741211
2017-01-27,36.36000061035156
2017-01-30,35.8650016784668
2017-01-31,35.380001068115234
2017-02-01,35.20000076293945
2017-02-02,35.349998474121094
2017-02-03,35.93000030517578
2017-02-06,36.619998931884766
2017-02-07,36.869998931884766
2017-02-08,34.52000045776367
2017-02-09,34.0099983215332
2017-02-10,34.41999816894531
2017-02-13,35.189998626708984
2017-02-14,36.29999923706055
2017-02-15,36.0099983215332
2017-02-16,35.189998626708984
2017-02-17,35.38999938964844
2017-02-21,35.310001373291016
2017-02-22,35.970001220703125
2017-02-23,35.34000015258789
2017-02-24,35.16999816894531
2017-02-27,34.95000076293945
2017-02-28,33.939998626708984
2017-03-01,35.38999938964844
2017-03-02,34.630001068115234
2017-03-03,34.849998474121094
2017-03-06,34.79999923706055
2017-03-07,35.15999984741211
2017-03-08,34.970001220703125
2017-03-09,35.220001220703125
2017-03-10,35.29999923706055
2017-03-13,36.130001068115234
2017-03-14,35.91999816894531
2017-03-15,36.75
2017-03-16,36.689998626708984
2017-03-17,36.36000061035156
2017-03-20,36.2400016784668
2017-03-21,35.16999816894531
2017-03-22,35.290000915527344
2017-03-23,33.529998779296875
2017-03-24,33.709999084472656
2017-03-27,33.849998474121094
2017-03-28,32.939998626708984
2017-03-29,33.540000915527344
2017-03-30,33.279998779296875
2017-03-31,33.66999816894531
2017-04-03,33.75
2017-04-04,33.93000030517578
2017-04-05,33.470001220703125
2017-04-06,33.90999984741211
2017-04-07,34.119998931884766
2017-04-10,34.52000045776367
2017-04-11,34.5099983215332
2017-04-12,34.470001220703125
2017-04-13,34.619998931884766
2017-04-17,35.119998931884766
2017-04-18,35.650001525878906
2017-04-19,36.13999938964844
2017-04-20,36.33000183105469
2017-04-21,36.61000061035156
2017-04-24,36.869998931884766
2017-04-25,37.59000015258789
2017-04-26,38.619998931884766
2017-04-27,39.54999923706055
2017-04-28,39.0
2017-05-01,39.91999816894531
2017-05-02,39.75
2017-05-03,39.349998474121094
2017-05-04,40.22999954223633
2017-05-05,43.970001220703125
2017-05-08,43.560001373291016
2017-05-09,42.63999938964844
2017-05-10,43.099998474121094
2017-05-11,43.22999954223633
2017-05-12,42.869998931884766
2017-05-15,43.290000915527344
2017-05-16,44.38999938964844
2017-05-17,41.369998931884766
2017-05-18,41.529998779296875
2017-05-19,41.040000915527344
2017-05-22,41.27000045776367
2017-05-23,42.630001068115234
2017-05-24,43.540000915527344
2017-05-25,43.22999954223633
2017-05-26,43.34000015258789
2017-05-30,43.4900016784668
2017-05-31,43.52000045776367
2017-06-01,44.70000076293945
2017-06-02,45.060001373291016
2017-06-05,44.72999954223633
2017-06-06,45.209999084472656
2017-06-07,45.540000915527344
2017-06-08,45.5
2017-06-09,44.439998626708984
2017-06-12,44.439998626708984
2017-06-13,45.2400016784668
2017-06-14,45.7599983215332
2017-06-15,45.56999969482422
2017-06-16,45.650001525878906
2017-06-19,46.7599983215332
2017-06-20,47.54999923706055
2017-06-21,48.47999954223633
2017-06-22,49.2599983215332
2017-06-23,51.040000915527344
2017-06-26,50.31999969482422
2017-06-27,48.18000030517578
2017-06-28,48.720001220703125
2017-06-29,48.02000045776367
2017-06-30,49.0099983215332
2017-07-03,48.86000061035156
2017-07-05,48.720001220703125
2017-07-06,47.290000915527344
2017-07-07,46.5
2017-07-10,46.150001525878906
2017-07-11,46.150001525878906
2017-07-12,44.31999969482422
2017-07-13,44.91999816894531
2017-07-14,46.52000045776367
2017-07-17,47.099998474121094
2017-07-18,46.52000045776367
2017-07-19,45.630001068115234
2017-07-20,44.560001373291016
2017-07-21,44.43000030517578
2017-07-24,44.72999954223633
2017-07-25,45.560001373291016
2017-07-26,45.439998626708984
2017-07-27,44.91999816894531
2017-07-28,45.220001220703125
2017-07-31,45.15999984741211
2017-08-01,45.470001220703125
2017-08-02,45.459999084472656
2017-08-03,45.41999816894531
2017-08-04,45.2400016784668
2017-08-07,47.5
2017-08-08,47.93000030517578
2017-08-09,43.59000015258789
2017-08-10,40.5
2017-08-11,40.970001220703125
2017-08-14,41.58000183105469
2017-08-15,40.849998474121094
2017-08-16,40.5099983215332
2017-08-17,38.9900016784668
2017-08-18,38.63999938964844
2017-08-21,38.619998931884766
2017-08-22,38.20000076293945
2017-08-23,38.31999969482422
2017-08-24,38.47999954223633
2017-08-25,37.91999816894531
2017-08-28,38.209999084472656
2017-08-29,39.439998626708984
2017-08-30,39.400001525878906
2017-08-31,39.619998931884766
2017-09-01,39.66999816894531
2017-09-05,39.040000915527344
2017-09-06,38.79999923706055
2017-09-07,38.84000015258789
2017-09-08,37.79999923706055
2017-09-11,39.11000061035156
2017-09-12,40.61000061035156
2017-09-13,39.04999923706055
2017-09-14,40.0
2017-09-15,40.34000015258789
2017-09-18,40.77000045776367
2017-09-19,40.02000045776367
2017-09-20,40.279998779296875
2017-09-21,39.91999816894531
2017-09-22,39.099998474121094
2017-09-25,39.11000061035156
2017-09-26,39.02000045776367
2017-09-27,39.18000030517578
2017-09-28,39.619998931884766
2017-09-29,40.209999084472656
2017-10-02,40.599998474121094
2017-10-03,40.95000076293945
2017-10-04,41.90999984741211
2017-10-05,41.689998626708984
2017-10-06,42.119998931884766
2017-10-09,42.130001068115234
2017-10-10,41.869998931884766
2017-10-11,41.40999984741211
2017-10-12,41.709999084472656
2017-10-13,41.54999923706055
2017-10-16,41.13999938964844
2017-10-17,41.619998931884766
2017-10-18,41.02000045776367
2017-10-19,41.189998626708984
2017-10-20,41.25
2017-10-23,40.93000030517578
2017-10-24,41.099998474121094
2017-10-25,40.599998474121094
2017-10-26,41.43000030517578
2017-10-27,41.13999938964844
2017-10-30,40.880001068115234
2017-10-31,41.279998779296875
2017-11-01,40.29999923706055
2017-11-02,39.5099983215332
2017-11-03,40.47999954223633
2017-11-06,40.81999969482422
2017-11-07,39.970001220703125
2017-11-08,41.040000915527344
2017-11-09,40.380001068115234
2017-11-10,39.540000915527344
2017-11-13,39.119998931884766
2017-11-14,39.06999969482422
2017-11-15,39.869998931884766
2017-11-16,40.869998931884766
2017-11-17,40.88999938964844
2017-11-20,40.939998626708984
2017-11-21,41.36000061035156
2017-11-22,41.70000076293945
2017-11-24,42.029998779296875
2017-11-27,42.59000015258789
2017-11-28,42.36000061035156
2017-11-29,40.869998931884766
2017-11-30,41.040000915527344
2017-12-01,40.810001373291016
2017-12-04,39.9900016784668
2017-12-05,40.33000183105469
2017-12-06,40.810001373291016
2017-12-07,41.130001068115234
2017-12-08,40.18000030517578
2017-12-11,40.849998474121094
2017-12-12,40.52000045776367
2017-12-13,41.77000045776367
2017-12-14,40.720001220703125
2017-12-15,41.220001220703125
2017-12-18,41.790000915527344
2017-12-19,43.209999084472656
2017-12-20,43.06999969482422
2017-12-21,42.369998931884766
2017-12-22,42.34000015258789
2017-12-26,42.0
2017-12-27,41.59000015258789
2017-12-28,41.41999816894531
2017-12-29,40.91999816894531
2018-01-02,42.47999954223633
2018-01-03,42.970001220703125
2018-01-04,42.130001068115234
2018-01-05,42.61000061035156
2018-01-08,42.7599983215332
2018-01-09,42.16999816894531
2018-01-10,42.5
2018-01-11,44.529998779296875
2018-01-12,44.529998779296875
2018-01-16,44.400001525878906
2018-01-17,44.540000915527344
2018-01-18,43.970001220703125
2018-01-19,42.58000183105469
2018-01-22,42.93000030517578
2018-01-23,43.720001220703125
2018-01-24,43.720001220703125
2018-01-25,44.20000076293945
2018-01-26,46.040000915527344
2018-01-29,45.189998626708984
2018-01-30,44.77000045776367
2018-01-31,44.459999084472656
2018-02-01,44.70000076293945
2018-02-02,44.15999984741211
2018-02-05,43.93000030517578
2018-02-06,43.5099983215332
2018-02-07,44.54999923706055
2018-02-08,46.36000061035156
2018-02-09,45.119998931884766
2018-02-12,44.27000045776367
2018-02-13,44.720001220703125
2018-02-14,46.970001220703125
2018-02-15,47.15999984741211
2018-02-16,46.849998474121094
2018-02-20,47.41999816894531
2018-02-21,47.56999969482422
2018-02-22,47.83000183105469
2018-02-23,46.689998626708984
2018-02-26,46.27000045776367
2018-02-27,46.790000915527344
2018-02-28,47.66999816894531
2018-03-01,47.959999084472656
2018-03-02,49.209999084472656
2018-03-05,51.47999954223633
2018-03-06,52.849998474121094
2018-03-07,53.95000076293945
2018-03-08,53.77000045776367
2018-03-09,55.189998626708984
2018-03-12,56.970001220703125
2018-03-13,57.2400016784668
2018-03-14,58.63999938964844
2018-03-15,58.20000076293945
2018-03-16,58.61000061035156
2018-03-19,57.18000030517578
2018-03-20,57.369998931884766
2018-03-21,57.27000045776367
2018-03-22,55.58000183105469
2018-03-23,54.220001220703125
2018-03-26,55.79999923706055
2018-03-27,53.70000076293945
2018-03-28,53.470001220703125
2018-03-29,53.79999923706055
2018-04-02,52.9900016784668
2018-04-03,53.52000045776367
2018-04-04,53.31999969482422
2018-04-05,52.939998626708984
2018-04-06,52.68000030517578
2018-04-09,51.7400016784668
2018-04-10,53.54999923706055
2018-04-11,53.209999084472656
2018-04-12,53.599998474121094
2018-04-13,50.099998474121094
2018-04-16,49.61000061035156
2018-04-17,49.650001525878906
2018-04-18,48.810001373291016
2018-04-19,46.959999084472656
2018-04-20,47.18000030517578
2018-04-23,47.939998626708984
2018-04-24,47.68000030517578
2018-04-25,47.5
2018-04-26,47.310001373291016
2018-04-27,47.2599983215332
2018-04-30,48.4900016784668
2018-05-01,49.720001220703125
2018-05-02,50.83000183105469
2018-05-03,51.5099983215332
2018-05-04,52.849998474121094
2018-05-07,55.90999984741211
2018-05-08,55.099998474121094
2018-05-09,56.380001068115234
2018-05-10,55.33000183105469
2018-05-11,54.90999984741211
2018-05-14,54.650001525878906
2018-05-15,52.099998474121094
2018-05-16,53.0
2018-05-17,52.1150016784668
2018-05-18,51.66999816894531
2018-05-21,51.869998931884766
2018-05-22,51.86000061035156
2018-05-23,54.560001373291016
2018-05-24,56.0
2018-05-25,56.150001525878906
2018-05-29,54.7599983215332
2018-05-30,57.619998931884766
2018-05-31,58.33000183105469
2018-06-01,59.029998779296875
2018-06-04,59.33000183105469
2018-06-05,60.83000183105469
2018-06-06,62.209999084472656
2018-06-07,61.52000045776367
2018-06-08,62.43000030517578
2018-06-11,62.650001525878906
2018-06-12,64.33999633789062
2018-06-13,63.9900016784668
2018-06-14,65.08999633789062
2018-06-15,65.56999969482422
2018-06-18,64.77999877929688
2018-06-19,63.08000183105469
2018-06-20,64.66000366210938
2018-06-21,61.84000015258789
2018-06-22,61.459999084472656
2018-06-25,60.75
2018-06-26,60.79999923706055
2018-06-27,60.70000076293945
2018-06-28,58.619998931884766
2018-06-29,59.060001373291016
2018-07-02,60.25
2018-07-03,60.290000915527344
2018-07-05,60.79999923706055
2018-07-06,62.33000183105469
2018-07-09,61.66999816894531
2018-07-10,60.939998626708984
2018-07-11,61.63999938964844
2018-07-12,63.060001373291016
2018-07-13,62.810001373291016
2018-07-16,62.900001525878906
2018-07-17,63.529998779296875
2018-07-18,62.959999084472656
2018-07-19,62.91999816894531
2018-07-20,61.959999084472656
2018-07-23,62.970001220703125
2018-07-24,60.79999923706055
2018-07-25,62.029998779296875
2018-07-26,61.97999954223633
2018-07-27,57.779998779296875
2018-07-30,55.720001220703125
2018-07-31,55.70000076293945
2018-08-01,56.68000030517578
2018-08-02,57.11000061035156
2018-08-03,57.56999969482422
2018-08-06,58.150001525878906
2018-08-07,49.560001373291016
2018-08-08,50.95000076293945
2018-08-09,50.95000076293945
2018-08-10,48.97999954223633
2018-08-13,47.34000015258789
2018-08-14,48.0
2018-08-15,46.70000076293945
2018-08-16,46.630001068115234
2018-08-17,46.27000045776367
2018-08-20,47.97999954223633
2018-08-21,48.470001220703125
2018-08-22,47.900001525878906
2018-08-23,47.470001220703125
2018-08-24,46.970001220703125
2018-08-27,47.7400016784668
2018-08-28,47.93000030517578
2018-08-29,47.9900016784668
2018-08-30,48.220001220703125
2018-08-31,48.650001525878906
2018-09-04,47.689998626708984
2018-09-05,47.68000030517578
2018-09-06,44.630001068115234
2018-09-07,44.91999816894531
2018-09-10,46.11000061035156
2018-09-11,47.119998931884766
2018-09-12,47.529998779296875
2018-09-13,46.599998474121094
2018-09-14,46.540000915527344
2018-09-17,44.25
2018-09-18,44.63999938964844
2018-09-19,44.11000061035156
2018-09-20,44.66999816894531
2018-09-21,42.810001373291016
2018-09-24,43.01499938964844
2018-09-25,43.720001220703125
2018-09-26,42.47999954223633
2018-09-27,43.209999084472656
2018-09-28,44.25
2018-10-01,42.29999923706055
2018-10-02,42.2599983215332
2018-10-03,42.599998474121094
2018-10-04,42.61000061035156
2018-10-05,41.81999969482422
2018-10-08,40.90999984741211
2018-10-09,39.45000076293945
2018-10-10,38.34000015258789
2018-10-11,38.15999984741211
2018-10-12,38.560001373291016
2018-10-15,38.939998626708984
2018-10-16,41.310001373291016
2018-10-17,41.5
2018-10-18,40.150001525878906
2018-10-19,39.220001220703125
2018-10-22,40.02000045776367
2018-10-23,40.599998474121094
2018-10-24,39.290000915527344
2018-10-25,41.654998779296875
2018-10-26,38.29999923706055
2018-10-29,37.060001373291016
2018-10-30,39.2599983215332
2018-10-31,40.2599983215332
2018-11-01,41.939998626708984
2018-11-02,41.58000183105469
2018-11-05,40.45000076293945
2018-11-06,41.040000915527344
2018-11-07,29.989999771118164
2018-11-08,29.40999984741211
2018-11-09,30.25
2018-11-12,31.040000915527344
2018-11-13,30.459999084472656
2018-11-14,28.40999984741211
2018-11-15,28.049999237060547
2018-11-16,28.90999984741211
2018-11-19,27.15999984741211
2018-11-20,28.229999542236328
2018-11-21,29.18000030517578
2018-11-23,29.389999389648438
2018-11-26,32.88999938964844
2018-11-27,33.470001220703125
2018-11-28,35.150001525878906
2018-11-29,36.79999923706055
2018-11-30,36.54999923706055
2018-12-03,37.02000045776367
2018-12-04,35.84000015258789
2018-12-06,37.02000045776367
2018-12-07,36.099998474121094
2018-12-10,36.099998474121094
2018-12-11,36.0099983215332
2018-12-12,35.029998779296875
2018-12-13,32.84000015258789
2018-12-14,32.380001068115234
2018-12-17,30.989999771118164
2018-12-18,30.829999923706055
2018-12-19,30.290000915527344
2018-12-20,29.09000015258789
2018-12-21,28.219999313354492
2018-12-24,28.31999969482422
2018-12-26,30.81999969482422
2018-12-27,32.099998474121094
2018-12-28,31.510000228881836
2018-12-31,31.579999923706055
2019-01-02,30.350000381469727
2019-01-03,29.920000076293945
2019-01-04,30.799999237060547
2019-01-07,30.850000381469727
2019-01-08,31.760000228881836
2019-01-09,32.5
2019-01-10,33.88999938964844
2019-01-11,34.33000183105469
2019-01-14,33.45000076293945
2019-01-15,33.45000076293945
2019-01-16,33.560001373291016
2019-01-17,33.54999923706055
2019-01-18,34.0
2019-01-22,31.43000030517578
2019-01-23,30.84000015258789
2019-01-24,31.1299991607666
2019-01-25,32.54999923706055
2019-01-28,32.68000030517578
2019-01-29,32.95000076293945
2019-01-30,33.599998474121094
2019-01-31,35.09000015258789
2019-02-01,34.2400016784668
2019-02-04,33.900001525878906
2019-02-05,34.709999084472656
2019-02-06,34.08000183105469
2019-02-07,34.2599983215332
2019-02-08,35.439998626708984
2019-02-11,34.290000915527344
2019-02-12,35.9900016784668
2019-02-13,35.790000915527344
2019-02-14,35.970001220703125
2019-02-15,37.18000030517578
2019-02-19,36.22999954223633
2019-02-20,34.83000183105469
2019-02-21,35.040000915527344
2019-02-22,44.279998779296875
2019-02-25,43.650001525878906
2019-02-26,42.15999984741211
2019-02-27,41.70000076293945
2019-02-28,41.79999923706055
2019-03-01,40.36000061035156
2019-03-04,39.95000076293945
2019-03-05,39.59000015258789
2019-03-06,38.36000061035156
2019-03-07,37.540000915527344
2019-03-08,38.38999938964844
2019-03-11,40.099998474121094
2019-03-12,39.7599983215332
2019-03-13,39.459999084472656
2019-03-14,38.099998474121094
2019-03-15,37.70000076293945
2019-03-18,37.81999969482422
2019-03-19,37.599998474121094
2019-03-20,35.619998931884766
2019-03-21,36.220001220703125
2019-03-22,35.709999084472656
2019-03-25,35.86000061035156
2019-03-26,35.43000030517578
2019-03-27,35.27000045776367
2019-03-28,34.2599983215332
2019-03-29,34.7400016784668
2019-04-01,35.310001373291016
2019-04-02,36.18000030517578
2019-04-03,37.189998626708984
2019-04-04,37.130001068115234
2019-04-05,37.27000045776367
2019-04-08,37.59000015258789
2019-04-09,37.18000030517578
2019-04-10,37.08000183105469
2019-04-11,37.099998474121094
2019-04-12,37.41999816894531
2019-04-15,37.470001220703125
2019-04-16,38.16999816894531
2019-04-17,36.97999954223633
2019-04-18,36.279998779296875
2019-04-22,34.91999816894531
2019-04-23,35.66999816894531
2019-04-24,34.56999969482422
2019-04-25,34.11000061035156
2019-04-26,34.25
2019-04-29,33.93000030517578
2019-04-30,33.400001525878906
2019-05-01,32.4900016784668
2019-05-02,32.33000183105469
